Volgnummer,Naam bedrijf,Gevelnaam,Straat,Huisnummer,Huisnummer toevoeging,Postcode numeriek,Postcode alfanumeriek,Plaats,api_bedrijf_erkenningen
94455,IceSolutions,Aanhangwagendirect.nl,POMPMAKKER,3,,8447,GJ,HEERENVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
94472,WILLEM VISSER DIENST & HANDEL,Autobedrijf Willem Visser,ROAZELOANE,59,,9271,VT,DE WESTEREEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
94903,PIRI CARS,Piri Cars,RONDEBOSLAAN,19,A,9936,BJ,FARMSUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
94988,AUTOSERVICE HAZENBERG,Autoservice Hazenberg,AMBACHT,8,,9861,AM,GROOTEGAST,https://opendata.rdw.nl/resource/nmwb-dqkz.json
95265,SCHILSTRA GARAGE B.V.,Schilstra Garage B.V.,WALIKKERS,6,,8584,WS,HEMELUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
95303,BELGA FIETSEN SONTPLEIN B.V.,Belga Fietsen,SONTPLEIN,3,B,9723,BZ,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
96135,ICT du NORD,CXM DU NORD,FOLGEREN,4,,9207,AB,DRACHTEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
96418,KLAAS DE POEL,Klaas de Poel,GRONINGERSTRAAT,91,,9231,CK,SURHUISTERVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
96626,Auto Verhaag,Auto Verhaag,POOLSTERWEG,6,,8938,AN,LEEUWARDEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
96864,MOTORPLAZA HEERENVEEN B.V.,MOTORPLAZA HEERENVEEN B.V.,MARS,24,,8448,CP,HEERENVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97023,ATRO TRADING,ATRO TRADING,MOLENERF,11,,9617,BV,HARKSTEDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97093,KARRE MAAR,Karre Maar,OUDE OPPENHUIZERWEG,93,A,8606,JD,SNEEK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97405,GARAGE ZANTING,Garage Zanting,NIJVERHEIDSWEG,19,,7991,CZ,DWINGELOO,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97696,Autodemontage P. Poelstra,AUTODEMONTAGE P. POELSTRA,EDISONSTRAAT,21,,8801,PN,FRANEKER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97726,GARAGEBEDRIJF HENDRIKS,GARAGEBEDRIJF HENDRIKS,EIGEN HAARD,21,,8561,EX,BALK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97736,MDJ AUTO'S,MDJ Auto's,DE ROEDE,2,,8801,RC,FRANEKER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97807,BRINK AUTOREPARATIE,BRINK AUTOREPARATIE,AMERIKAWEG,72,A,9407,TM,ASSEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
97901,Bekla Machines V.O.F.,Bekla Machines V.O.F.,KANAAL A NZ,38,,7881,KH,EMMER-COMPASCUUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
98196,AUTODRIES,AutoDries,OOSTERSTRAAT,4,,9561,PH,TER APEL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
98242,HANDELSONDERNEMING WIERENGA,HANDELSONDERNEMING WIERENGA,INDUSTRIEWEG,16,K,9601,LJ,HOOGEZAND,https://opendata.rdw.nl/resource/nmwb-dqkz.json
98374,A. Van Nuil metaal en autohandel,A. van Nuil Auto's,DE RUYTERSTRAAT,41,,7907,AJ,HOOGEVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
98486,JIM CARTEC,Mr.Cartec,INDUSTRIESTRAAT,6,C,2671,CT,NAALDWIJK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
98494,AUTOSERVICE T. TEN HOEVE,Autoservice T. ten Hoeve,URANIUMWEG,2,,8445,PH,HEERENVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
98616,TOTALBILITY B.V.,Totalbility B.V.,STEENKAMP,13,,9461,VC,GIETEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
99197,J.W. AUTOSCHADE,JW AUTOSCHADE,DA VINCILAAN,9,,9207,JN,DRACHTEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
99268,AUTOSERVICE DE LEEUW,Autoservice de Leeuw,MR HALBE BINNERTSSTRAAT,2,A,8442,EE,HEERENVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
99410,Gevers en Koster V.O.F.,Autocentrum Leek,KAMERLINGH-ONNESSTRAAT,14,,9351,VD,LEEK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
99637,AUTOBEDRIJF HUISMAN B.V.,Autobedrijf Huisman B.V.,OSSEBROEKEN,20,,9411,VR,BEILEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
99882,Autobedrijf Kian,Autobedrijf Kian,LEEUWENHOEKWEG,22,D,2661,CZ,BERGSCHENHOEK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
100040,RON HAZENBERG CAMPERS B.V.,RON HAZENBERG CAMPERS B.V.,GROTELANT,2,,9679,VA,SCHEEMDA,https://opendata.rdw.nl/resource/nmwb-dqkz.json
100143,Bos Tuin/Park en Golfequipment B.V.,Bos Tuin/Park en Golfequipment B.V.,KOPERSLAGERSSTRAAT,5,,8601,WL,SNEEK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
100207,DE CABRIOHOEVE V.O.F.,De Cabriohoeve,JULIANALAAN,9,,9462,PG,GASSELTE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
100291,AUTOBEDRIJF DOORNBOS,Autobedrijf Doornbos,DE ZUIDMATEN,6,,9411,PT,BEILEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
100476,AUTOSERVICE W. KOOPMANS,Vakgarage Koopmans,HORNLEGER,18,,8431,HL,OOSTERWOLDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
101130,KONSTRUKTIEWERKEN BERLIKUM B.V.,KONSTRUKTIEWERKEN BERLIKUM B.V.,BITGUMERDYK,30,,9041,CE,BERLTSUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
101211,AUTOBEDRIJF BOELENS VERKOOP B.V.,Autobedrijf Boelens Verkoop B.V.,HAADWEI,6,,9104,BG,DAMWALD,https://opendata.rdw.nl/resource/nmwb-dqkz.json
101763,AUTOBEDRIJF VAN DER WERFF,AUTOBEDRIJF VAN DER WERFF,SWICHUMERDYK,11,,9088,AP,WIRDUM FR,https://opendata.rdw.nl/resource/nmwb-dqkz.json
102018,Auto Benschop Drachten B.V.,AUTO BENSCHOP DRACHTEN,DE ROEF,21,,9206,AK,DRACHTEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
102040,Autobedrijf Nugteren,Autobedrijf Nugteren,INDUSTRIEWEI,10,,9011,WH,JIRNSUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
102050,HANDELSONDERNEMING PHILIPS,HANDELSONDERNEMING PHILIPS,OUDEWIJK,4,,9354,VE,ZEVENHUIZEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
102453,VAN DEN HOVEN AUTO,VAN DEN HOVEN AUTO,HENDRIK WESTERSTRAAT,26,,9665,AM,OUDE PEKELA,https://opendata.rdw.nl/resource/nmwb-dqkz.json
102803,M. HINDRIKS AUTO'S,M. HINDRIKS AUTO'S,DE BOLSTER,40,,7913,RL,HOLLANDSCHEVELD,https://opendata.rdw.nl/resource/nmwb-dqkz.json
102918,LTG Vehicles B.V.,LTG Vehicles,STEPHENSONSTRAAT,8,,7903,AV,HOOGEVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
103155,GARAGE BOER,GARAGE BOER,HEERENWEG,54,,7955,PE,IJHORST,https://opendata.rdw.nl/resource/nmwb-dqkz.json
103162,AUTOBEDRIJF J. VAN DER SCHOOT,AUTOBEDRIJF J. VAN DER SCHOOT,TITANIUMWEG,2,A,8471,XN,WOLVEGA,https://opendata.rdw.nl/resource/nmwb-dqkz.json
103372,Handelsonderneming Daniel Arends,HANDELSONDERNEMING DANIEL ARENDS,WYMEERSTERWEG,12,,9695,XA,BELLINGWOLDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
103492,TRUCK & TRAILER SERVICE RODEN V.O.F.,TTS Roden,HANDELSWEG,4,,9301,ZN,RODEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
105564,AUTOBEDRIJF MOS,AUTOBEDRIJF MOS,DIJKHUIZEN,12,,7961,AK,RUINERWOLD,https://opendata.rdw.nl/resource/nmwb-dqkz.json
105797,MOL-AUTO'S,MOL-AUTO'S,FOKKERSTRAAT,7,,7903,AT,HOOGEVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
105829,LUTTMER AUTOSERVICE,LUTTMER AUTOSERVICE,GRAMSBERGERSTRAAT,83,,7742,VG,COEVORDEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
105898,ZELLER AUTO'S,ZELLER AUTO'S,PRODUKTIEWEG,16,A,9301,ZS,RODEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
106174,HET KEVERHUIS B.V.,HET KEVERHUIS,WEERDINGERSTRAAT,255,,7811,CM,EMMEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
106374,AUTOBEDRIJF ANDRE FLAPPER,AUTOBEDRIJF ANDRE FLAPPER,VOSSELEANE,28,B,8551,ML,WOUDSEND,https://opendata.rdw.nl/resource/nmwb-dqkz.json
106519,Landbouw Mechanisatie Bedrijf D. Kuipers B.V.,Landbouw Mechanisatie Bedrijf D. Kuipers B.V.,BLAUHÚSTERLEANE,10,,8658,LJ,GREONTERP,https://opendata.rdw.nl/resource/nmwb-dqkz.json
106598,FA. EDDY VAN DER KAAIJ,FA. EDDY VAN DER KAAIJ,BREDEWEG,31,,9922,TB,WESTEREMDEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
106957,AUTOBEDRIJF PETER DASSEN,AUTOBEDRIJF PETER DASSEN,KLEINE VELD,26,,7751,BD,DALEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
107096,Juniors USA CARS,Juniors USA Cars,VETSTUKKERMOND,3,,9563,RH,TER APELKANAAL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
107666,SCHNIEDERS AUTOSERVICE,SCHNIEDERS AUTOSERVICE,ROMHOF,23,,9411,SB,BEILEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
107741,OTOMOTO,OTOMOTO,HANDELSWEG,12,,9791,DG,TEN BOER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
107834,Agrifac Machinery B.V.,Agrifac Machinery B.V.,EESVEENSEWEG,15,,8332,JA,STEENWIJK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
107895,TIGELAAR AUTOMOTIVE,Tigelaar Automotive,JOH POSTSTRAAT,40,A,7918,AC,NIEUWLANDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
108248,BENSEL B.V.,BENSEL B.V.,VLIJTSEWEG,82,,7317,AJ,APELDOORN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
108434,AUTO WALINGA HEERENVEEN B.V.,AUTO WALINGA HEERENVEEN BV,DE KUINDER,8,A,8444,DC,HEERENVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
108554,ERAS AUTOSERVICE,ERAS AUTOSERVICE,KORTE GRONINGERWEG,1,M,9607,PS,FOXHOL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
108570,Kringloophal-Oosterwolde,Autohandel G. de Haan,DERTIEN APRILSTRAAT,40,,8431,GE,OOSTERWOLDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
109165,C.C. Rep B.V.,C.C. REP BV,KONINGSWEG,1,H,8861,KN,HARLINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
109300,Auto Gorter B.V.,AUTO GORTER B.V.,INDUSTRIEWEG,40,,9403,AB,ASSEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
109523,BETAG B.V.,Betag B.V.,OSSEBROEKEN,1,,9411,VR,BEILEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
109602,"MARTIN BOER, UW BROMFIETSSPECIALIST","MARTIN BOER, UW BROMFIETSSPECIALIST",A.H.G. FOKKERSTRAAT,26,,9403,AP,ASSEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
109906,VLEDDER TECHNISCHE SERVICE & ONDERHOUD,VTSO,MARSWEG,9,,8938,AM,LEEUWARDEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
110212,Handelsonderneming R. Grooten,Handelsonderneming Rolf Grooten,SELLINGERSTRAAT,14,,9561,TB,TER APEL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
110304,P&M Campers,P&M CAMPERS,COMPAGNIESTRAAT,4,,7826,TB,EMMEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
111503,G.S. Meppel Handel en Verhuur B.V.,GS Meppel Handel en Verhuur BV,EZINGERWEG,59,,7943,AZ,MEPPEL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
111511,G.S. Meppel Trailerservice B.V.,G.S. MEPPEL TRAILERSERVICE B.V.,EZINGERWEG,59,,7943,AZ,MEPPEL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
112855,Autoreparatie Ronald Morien B.V.,AUTOREPARATIE RONALD MORIEN,FROONACKERDYK,8,,8637,VR,WIUWERT,https://opendata.rdw.nl/resource/nmwb-dqkz.json
113267,K.F. Schade Techniek,K.F. Schade Techniek,HOOFDSTRAAT,174,,9827,PC,LETTELBERT,https://opendata.rdw.nl/resource/nmwb-dqkz.json
113498,DOWNTOWN USA CARS AND PARTS,Downtown USA Cars and Parts,HOOFDSTRAAT,162,A,9861,AM,GROOTEGAST,https://opendata.rdw.nl/resource/nmwb-dqkz.json
113521,AUTOBEDRIJF DOORNBOS DELFZIJL,AUTOBEDRIJF DOORNBOS DELFZIJL,EUROPAWEG,36,,9931,AA,DELFZIJL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
113643,Winkelboer B.V.,Electroworld Gebr. de Boer,MIDSTRAAT,119,,8501,AJ,JOURE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
113726,Electric Motorcycles Nederland,Electric Motorcycles Nederland,ZUIDERSTRAAT,1,A,9967,RP,EENRUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
113935,RSC Trade,050 Automotive,HET WANT,112,,9733,BG,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
114041,HUISJES DE WIJK,Fietswereld Huisjes,DORPSSTRAAT,70,,7957,AW,DE WIJK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
114948,OPTILEASE B.V.,OPTILEASE,BORNHOLMSTRAAT,90,,9723,AZ,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
114987,V.O.F. Brouwer-Nieuwenboer,Primera Ameland,HOOFDWEG,5,,9164,KL,BUREN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
115678,Autobedrijf Andre Snippe,AUTOBEDRIJF ANDRE SNIPPE,LINDBERGHSTRAAT,33,A,7903,BM,HOOGEVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
115866,M.P.D. B.V.,M.P.D. B.V.,CERESWEG,9,,8938,BG,LEEUWARDEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
116683,SNIJDER HOLDING B.V.,Handelsonderneming,TREKKENWEG,4,E,7844,NZ,VEENOORD,https://opendata.rdw.nl/resource/nmwb-dqkz.json
117178,Interwin B.V.,INTERWIN B.V.,MEANDER,7,,9231,DB,SURHUISTERVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
117263,HANDELSONDERNEMING HEEGSTRA,HANDELSONDERNEMING HEEGSTRA,GEAWEI,19,,9284,TA,AUGUSTINUSGA,https://opendata.rdw.nl/resource/nmwb-dqkz.json
117581,AUTOBEDRIJF BAS ANTEMA,Autobedrijf Bas Antema,VAN STOLBERGWEG,26,A,9641,HL,VEENDAM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
118321,AUTOBEDRIJF THIES WIERSMA,Autobedrijf Thies Wiersma,NEWTONSTRAAT,2,,9285,XX,BUITENPOST,https://opendata.rdw.nl/resource/nmwb-dqkz.json
119137,Taxi Witteveen Emmeloord B.V.,Taxi Witteveen Emmeloord B.V.,NIEUWBUREN,45,,8531,EG,LEMMER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
119193,Auto Egberts B.V.,AUTO EGBERTS B.V.,VAN 'T HOFFSTRAAT,4,,9351,VH,LEEK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
120720,HANDELSONDERNEMING VAN WIEREN,HANDELSONDERNEMING VAN WIEREN,VERL VAN ECHTENSKAN NZ,21,A,7894,EA,ZWARTEMEER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
120983,AUTOHUIS DELFZIJL B.V.,AUTOHUIS DELFZIJL B.V.,POLARISWEG,97,,9933,HE,DELFZIJL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
121390,LANDBOUWMECHANISATIEBEDRIJF PETERSE,Peterse Mechanisatie,EMMAWEG,1,,9981,VA,UITHUIZEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
121533,GARAGE PIER,Autobedrijf Pier,DELLEWEG,16,,9991,CG,MIDDELSTUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
122275,AUTO JANSMA MARUM B.V.,Auto Jansma Marum BV,NOORDERRINGWEG,4,,9363,TC,MARUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
122504,Foto Sipkes V.O.F.,Foto Sipkes,POELESTRAAT,19,,9711,PG,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
122564,AUTO KLAVER NIEKERK V.O.F.,Klaver-Niekerk,HOOFDSTRAAT,1,,9972,PA,NIEKERK HET HOGELAND,https://opendata.rdw.nl/resource/nmwb-dqkz.json
124139,GARAGE RONDA,Garage Ronda,ULGERSMAWEG,38,,9731,BT,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
126854,AUTOBEDRIJF WOLDMAN,Autobedrijf Woldman,VIJVERSTRAAT,16,,9367,PT,DE WILP,https://opendata.rdw.nl/resource/nmwb-dqkz.json
127954,V.O.F. Ten Berge,V.O.F. Ten Berge,HOOFDWEG,34,,9992,TT,HUIZINGE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
128168,Bregman Beheer Baflo,Vakgarage Bregman,HEERESTRAAT,6,,9953,PJ,BAFLO,https://opendata.rdw.nl/resource/nmwb-dqkz.json
128486,GARAGE HEINNEMAN B.V.,Vakgarage Heinneman,HOOFDWEG,5,,9626,AA,SCHILDWOLDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
128498,GARAGE G.P. KONING,Garage Koning,SINGEL,55,,9971,CH,ULRUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
128547,V.O.F. Vos Mechanisatie,V.O.F. Vos Mechanisatie,OUDESTREEK,50,,9354,AH,ZEVENHUIZEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
128567,V.O.F. Landbouwmechanisatiebedrijf Kazemier,Landbouwmechanisatiebedrijf Kazemier VOF,RAADHUISSTRAAT,2,,9988,RG,USQUERT,https://opendata.rdw.nl/resource/nmwb-dqkz.json
128811,V.O.F. REIJNHOLT,Reynholt,HOENDIEP,175,,9745,EB,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
131335,AUTOBEDRIJF JAARSMA,AUTOBEDRIJF JAARSMA,JULLENSSTRAAT,36,,9721,BK,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
132754,BAKKERIJ DIJKMAN V.O.F.,Garage F.J. Dijkman,KORENMOLENDREEF,2,,9621,TK,SLOCHTEREN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
132761,GARAGE KRUIZINGA,Garage Kruizinga,PROVINCIALEWEG,27,,9864,PA,KORNHORN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
132817,AUTOBEDRIJF ROZEMA,Autobedrijf Rozema,BLOEMERSMASTRAAT,37,,9822,AB,NIEKERK WESTERKWARTIER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
132894,KRAANBEDRIJF NIJDAM B.V.,Kraanbedrijf Nijdam B.V.,PEIZERWEG,99,,9727,AJ,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
132915,AUTOBEDRIJF KAMPSTRA & ZN.,AUTOBEDRIJF KAMPSTRA EN ZN,MENSINGEWEERSTERWEG,4,,9967,PA,EENRUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
132916,AUTOBEDRIJF VAN KAMPEN,Autobedrijf Van Kampen,ALLERSMASTRAAT,2,,9716,AT,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133212,Cornelis Bedrijfsauto's B.V.,Cornelis bedrijfsauto's B.V.,KONINGSWEG,12,,9731,AT,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133213,CORNELIS BEDRIJFSAUTO'S B.V.,CORNELIS BEDRIJFSAUTO'S B.V.,STEPHENSONSTRAAT,19,,7903,AS,HOOGEVEEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133214,CORNELIS BEDRIJFSAUTO'S B.V.,Cornelis Bedr.auto's B.V.,NOBELWEG,15,,8912,BJ,LEEUWARDEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133399,AUTOSERVICESTATION J. ROGGEN,autobedrijf j.roggen,MEEUWERDERWEG,133,,9724,ES,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133497,Mast Autotechniek Groningen B.V.,MAST AUTOTECHNIEK GRONINGEN,STAVANGERWEG,29,,9723,JC,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133529,KRIJGSHELD CARROSSERIEBEDRIJF B.V.,KRIJGSHELD CARROSSERIEBEDRIJF B.V.,INDUSTRIEWEG,45,,9781,AC,BEDUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133818,AUTOBEDRIJF LANTINGA V.O.F.,AUTOBEDRIJF LANTINGA VOF,SCHOOLSTRAAT,36,,9981,AN,UITHUIZEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133924,Landbouwmechanisatiebedrijf Oosterhof B.V.,LMB Oosterhof BV,HOOILANDSEWEG,145,,9983,PC,ROODESCHOOL,https://opendata.rdw.nl/resource/nmwb-dqkz.json
133926,Landbouwmechanisatiebedrijf Oosterhof B.V.,LMB Oosterhof BV,NIJVERHEIDSWEG,5,,9791,DA,TEN BOER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134110,GARAGE BOERSMA,Garage Boersma,LOMBOK,11,,9951,SC,WINSUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134330,Gallagher Europe B.V.,Gallagher Europe B.V.,BORNHOLMSTRAAT,62,A,9723,AZ,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134552,Autoservice Pruijs B.V.,Autoservice Pruijs BV,OSLOWEG,127,,9723,BK,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134579,AUTO-REVISTA B.V.,AVA Revista B.V.,OSLOWEG,144,,9723,BX,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134729,V.O.F. TRANSP. EN HANDELSONDERN. E. MULDER,vof Transport en Handelsonderneming E Mulder,OUDESTREEK,44,I,9354,AH,ZEVENHUIZEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134770,Virena Ten Boer B.V.,Virena Ten Boer B.V.,BEDRIJVENWEG,8,,9791,DE,TEN BOER,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134828,AUTOBEDRIJF JAGER V.O.F.,AUTOBEDRIJF JAGER VOF,DELLEWEG,22,,9991,CG,MIDDELSTUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134887,FA. GERARD MULDER,FA. Gerard Mulder,OLGERWEG,55,,9723,EB,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134930,Century Autogroep B.V.,Century  Autogroep B.V.,BORNHOLMSTRAAT,29,,9723,AW,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134934,CENTURY AUTOGROEP B.V.,Century Autogroep B.V.,PATERSWOLDSEWEG,139,,9727,BE,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134937,CENTURY AUTOGROEP B.V.,Century Autogroep B.V.,RONDEBOSLAAN,17,,9936,BJ,FARMSUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
134943,CENTURY AUTOGROEP B.V.,Century Auto Groep B.V.,INDUSTRIEWEG,46,,9403,AB,ASSEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135143,AUTO-OOSTERHOF B.V.,Auto-Oosterhof BV,LAGEWEG,8,,9843,AM,GRIJPSKERK,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135184,WILKENS AUTOBEDRIJF EN WATERSPORTSERVICE,WILKENS AUTOBEDRIJF EN WATERSPORTSERVICE,WOLDWEG,33,,9902,AA,APPINGEDAM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135195,GARAGE TIMMER,Garage Timmer,HOENDIEP,160,,9745,EA,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135409,FA. ALTING EN VAN DER HOEK,Alting en van der Hoek,OPENDERWEG,8,,9865,XE,OPENDE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135440,Oudman Thesinge B.V.,Oudman Thesinge B.V.,G N SCHUTTERLAAN,10,,9797,PC,THESINGE,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135452,Rudie Wiersma Fotografie,Rudie Wiersma Fotografie,NIEUWSTRAATPASSAGE,4,,9801,DB,ZUIDHORN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135544,A-Garage B.V.,A- Garage BV,FRIESESTRAATWEG,231,B,9743,AE,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
135573,NIJDAM BEDRIJFSVOERTUIGEN TECHNIEK B.V.,N.B.T. B.V.,PEIZERWEG,99,,9727,AJ,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
136387,MHC Mobility B.V.,MHC Mobility,TRONDHEIMWEG,5,,9723,TX,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
136712,AUTOMOBIELBEDRIJF FLEMING B.V.,Autom.Bedr. Fleming BV,OSLOWEG,141,,9723,BK,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
136919,AUTOBEDRIJVEN ESA MARUM B.V.,Autobedr. Esa Marum BV,TRANSPORTWEG,1,,9363,TL,MARUM,https://opendata.rdw.nl/resource/nmwb-dqkz.json
136921,AUTOBEDRIJVEN ESA GRONINGEN B.V.,AUTOBEDRIJVEN ESA GRONINGEN B.V.,BORNHOLMSTRAAT,54,,9723,AZ,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
137624,Foto Zuiderveld,Foto Zuiderveld,HOOFDSTRAAT,108,,9861,AK,GROOTEGAST,https://opendata.rdw.nl/resource/nmwb-dqkz.json
138208,AUTOBEDRIJF H. ZONDERMAN,AUTOBEDRIJF H. ZONDERMAN,ENGELBERTERWEG,68,,9723,EN,GRONINGEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
138217,AUTOCENTER BOL,Autocenter Bol,INDUSTRIEWEG,9,,9981,HJ,UITHUIZEN,https://opendata.rdw.nl/resource/nmwb-dqkz.json
