REGISTERNUMMER;OMSCHRIJVING;DATUM_INWERKING;ID;MONUMENTENZORGSITE
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
2368;plaatsing op de gemeentelijke monumentenlijst;1986-07-01;3006;http://www.monumentenzorgdenhaag.nl/monumenten/van-ostadestraat-15-77-hannemanstraat-156-298-jacob-catsstraat-65-1-96
3226;Plaatsing in het gemeentelijke monumentenregister:Zuilingstraat 110;2004-11-11;3422;http://www.monumentenzorgdenhaag.nl/monumenten/zuilingstraat-110
3230;Plaatsing in het gemeentelijke monumentenregister:Dr. Kuyperstraat 9;1987-08-25;3001;http://www.monumentenzorgdenhaag.nl/monumenten/dr-kuyperstraat-9
3243;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 2t/m5, 18, 19 en 41;1982-09-28;3013;
3243;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 2t/m5, 18, 19 en 41;1982-09-28;3013;
3243;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 2t/m5, 18, 19 en 41;1982-09-28;3013;
2310;Plaatsing in het gemeentelijke monumentenregister: Molenstraat 41.;2009-01-21;2570;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-41
2840;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 106;1984-04-01;3152;
2843;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 90;1984-02-01;3154;
2860;Plaatsing in het gemeentelijke monumentenregister:Raamstraat 21/23;1984-05-01;3181;http://www.monumentenzorgdenhaag.nl/monumenten/raamstraat-2123-grote-marktstraat-1214
2959;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 26;1993-11-17;3252;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-26
3144;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 22;1985-11-19;3323;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-22
3150;Plaatsing in het gemeentelijke monumentenregister:Venestraat 9;1986-06-06;3344;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-9
3151;Plaatsing in het gemeentelijke monumentenregister:Venestraat 17;1986-06-06;3345;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-17
3155;Plaatsing in het gemeentelijke monumentenregister:Vleerstraat 4;1993-11-17;3356;http://www.monumentenzorgdenhaag.nl/monumenten/vleerstraat-4
3156;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 169;1984-11-12;3357;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-169
3157;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 171/171A;1985-03-01;3359;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-171-en-171a
3158;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 177/177A;1985-03-01;3362;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-177-en-177a
3165;Plaatsing in het gemeentelijke monumentenregister:Westeinde 8a/8b/10;1983-12-01;3374;http://www.monumentenzorgdenhaag.nl/monumenten/westeinde-8a-b-en-10
3184;Plaatsing in het gemeentelijke monumentenregister:Brug over het afvoerkanaal tussen de Conradkade en Suezkade ter hoogte van de Weimarstraat;1993-11-17;3439;http://www.monumentenzorgdenhaag.nl/monumenten/suezkade-conradkade
3185;Plaatsing in het gemeentelijke monumentenregister:Carnegielaan/Schev.weg:Gedenkmonument Van Karnebeekbron;1998-01-21;3447;http://www.monumentenzorgdenhaag.nl/monumenten/carnegielaan
2565;Plaatsing in het gemeentelijke monumentenregister:Hoogstraat 9/9a;1984-12-28;2798;http://www.monumentenzorgdenhaag.nl/monumenten/hoogstraat-9-en-9a
2568;Plaatsing in het gemeentelijke monumentenregister:Hoogstraat 32;1985-01-04;2802;http://www.monumentenzorgdenhaag.nl/monumenten/hoogstraat-32
2571;Plaatsing in het gemeentelijke monumentenregister:Hoogstraat 41;1984-04-01;2805;http://www.monumentenzorgdenhaag.nl/monumenten/hoogstraat-41
2583;Plaatsing in het gemeentelijke monumentenregister:Keizerstraat 10;1988-12-16;2821;http://www.monumentenzorgdenhaag.nl/monumenten/keizerstraat-10
2586;Plaatsing in het gemeentelijke monumentenregister:Keizerstraat 83;1988-12-16;2824;http://www.monumentenzorgdenhaag.nl/monumenten/keizerstraat-83
2637;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 6;1984-04-01;3054;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-6-en-6a
2646;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 56;1984-04-01;3064;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-56
2654;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 202/204;1987-04-28;3072;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-202-en-204
2661;Plaatsing in het gemeentelijke monumentenregister:Oude Molstraat 18;1987-04-01;3079;http://www.monumentenzorgdenhaag.nl/monumenten/oude-molstraat-18
2662;Plaatsing in het gemeentelijke monumentenregister:Papestraat 1B;1984-04-01;3080;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-1b
2664;Plaatsing in het gemeentelijke monumentenregister:Papestraat 8;1983-12-31;3082;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-8
2670;Plaatsing in het gemeentelijke monumentenregister:Papestraat 31/hoek oude molstraat 15;1984-05-01;3102;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-31-oude-molstraat-15a
2677;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 98;1984-05-01;3110;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-98
2681;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 85(=Oranjestraat 2);1987-04-14;3116;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-85
2688;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 26;1986-04-29;3125;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-26
2689;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 28;1984-11-12;3127;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-28
2690;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 28/40/42;1985-07-12;3129;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-38-tm-42
2730;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 3;1983-12-31;2921;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-3
2731;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 5;1984-05-01;2922;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-5
2736;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 38,40,42,44 en 46;1983-12-31;2927;
2737;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 43;1983-12-31;2928;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-43
2746;Plaatsing in het gemeentelijke monumentenregister:Lange Houtstraat 9/Casuariestraat 2;1986-05-06;2939;http://www.monumentenzorgdenhaag.nl/monumenten/lange-houtstraat-9
2749;Plaatsing in het gemeentelijke monumentenregister:Lange Houtstraat 25;1986-10-07;2942;http://www.monumentenzorgdenhaag.nl/monumenten/lange-houtstraat-25
2756;Plaatsing in het gemeentelijke monumentenregister:Korte Houtstraat 5/5A;1986-05-16;2955;http://www.monumentenzorgdenhaag.nl/monumenten/korte-houtstraat-5-en-5a
2757;Plaatsing in het gemeentelijke monumentenregister:Korte Houtstraat 12/12a;1986-09-30;2960;http://www.monumentenzorgdenhaag.nl/monumenten/korte-houtstraat-12-en-12a
2759;Plaatsing in het gemeentelijke monumentenregister:Korte Houtstraat 9;1986-05-06;2962;http://www.monumentenzorgdenhaag.nl/monumenten/korte-houtstraat-9
2824;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 46-54/Stille Veerkade 39-43;1985-06-28;3134;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-46-tm-54-stille-veerkade-39-tm-43
2825;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 56/58;1985-03-01;3137;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-5658-stille-veerkade-48
2826;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 60;1985-05-06;3138;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-60
2827;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 64/66;1984-11-12;3139;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-646666a66b
2828;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 76/78;1985-03-01;3140;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-76-en-78
2829;Plaatsing in het gemeentelijke monumentenregister:Paviljoensgracht 84;1985-03-01;3141;http://www.monumentenzorgdenhaag.nl/monumenten/paviljoensgracht-84a-tm-84d
2834;Plaatsing in het gemeentelijke monumentenregister:Plein 12/12a;1986-07-01;3146;http://www.monumentenzorgdenhaag.nl/monumenten/plein-12-en-12a
3308;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Laantjes 120 / Keizerstraat 179;1985-08-09;3035;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-laantjes-120-keizerstraat-179
3309;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Molstraat 7 en 9;1984-12-07;3036;
3313;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 31;1984-11-12;3256;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-31a-tm-c
3314;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 35;1985-03-12;3257;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-35
3480;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 1,2,3;1993-11-17;3315;
3530;Plaatsing in het gemeentelijke monumentenregister: Boekhorststraat 12;1985-04-01;3712;http://www.monumentenzorgdenhaag.nl/monumenten/boekhorststraat-12
2684;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 100;1984-05-01;3119;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-100
2748;Plaatsing in het gemeentelijke monumentenregister:Lange Houtstraat 23/23A;1986-05-06;2941;http://www.monumentenzorgdenhaag.nl/monumenten/lange-houtstraat-23-en-23a
3188;Plaatsing in het gemeentelijke monumentenregister: Gedenkmonument Constantyn Huygens aan de Ary vd Spuyweg;1998-01-21;3503;http://www.monumentenzorgdenhaag.nl/monumenten/ary-van-der-spuyweg
2747;Plaatsing in het gemeentelijke monumentenregister:Scheepersstraat 54/Hertzogstraat 50A;2009-03-31;2940;http://www.monumentenzorgdenhaag.nl/monumenten/scheepersstraat-54-hertzogstraat-50a
2439;Plaatsing in het gemeentelijke monumentenregister:Frederikstraat 50;1993-11-17;2715;http://www.monumentenzorgdenhaag.nl/monumenten/frederikstraat-50
5775;Definitieve inschrijving in het gemeentelijk monumentenregister van De Constant Rebecqueplein 20;2010-10-27;6125;http://www.monumentenzorgdenhaag.nl/monumenten/de-constant-rebecqueplein-20
5775;Definitieve inschrijving in het gemeentelijk monumentenregister van De Constant Rebecqueplein 20;2010-10-27;6125;http://www.monumentenzorgdenhaag.nl/monumenten/de-constant-rebecqueplein-20
6299;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 8;2011-04-29;6675;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-8
6301;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 12/12A;2011-04-29;6677;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-12-en-12a
6304;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 44;2011-04-29;6687;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-44
6309;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 14/14A;2011-04-29;6678;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-14-en-14a
6311;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 40;2011-04-29;6680;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-40
6424;Plaatsing in het gemeentelijke monumentenregister:Carnegielaan:Gedenkmonument Gebroeders Maris;1998-01-21;3449;
6427;Plaatsing in het gemeentelijke monumentenregister: Brg. Francoisplein: Gedenkmonument Jhr. mr. D.R. Gevers Deynoot;1998-01-21;3464;http://www.monumentenzorgdenhaag.nl/monumenten/burgemeester-fran%C3%A7oisplein
6434;Plaatsing in het gemeentelijke monumentenregister: Venestraat 36-40-44-48;1986-06-06;6814;
6441;Plaatsing in het gemeentelijke monumentenregister:Gedenkteken voor koningin Emma op het Regentesseplein;1993-11-17;3438;
6527;plaatsing in het gemeentelijk monumentenregiser van het gedenkmonument Richard Hol aan de Groot Hertoginnelaan t.o. nr. 42;1998-01-21;6862;
6529;plaatsing in het gemeentelijk monumentenregister van Spuistraat 1;2012-02-27;6906;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-1
6530;plaatsing in het gemeentelijk monumentenregister van Spuistraat 5;2012-02-27;6907;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-5
6531;plaatsing in het gemeentelijk monumentenregister van Spuistraat 9 ;2012-02-27;6908;
6532;plaatsing in het gemeentelijk monumentenregister van Spuistraat 11;2012-02-27;6909;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-11
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6593;Plaatsing in het gemeentelijk monumentenregister: Westduinpark: Radarcomplex (Mammut Gerät) Kijkduin;1997-02-28;6977;
6593;Plaatsing in het gemeentelijk monumentenregister: Westduinpark: Radarcomplex (Mammut Gerät) Kijkduin;1997-02-28;6977;
6593;Plaatsing in het gemeentelijk monumentenregister: Westduinpark: Radarcomplex (Mammut Gerät) Kijkduin;1997-02-28;6977;
6593;Plaatsing in het gemeentelijk monumentenregister: Westduinpark: Radarcomplex (Mammut Gerät) Kijkduin;1997-02-28;6977;
6869;"Plaatsing in het gemeentelijke monumentenregister van
Schoolstraat 7";2012-09-10;7227;
6872;Plaatsing in het gemeentelijke monumentenregister van Schoolstraat 16-16A;2012-09-10;7229;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-16-16a
6877;Plaatsing in het gemeentelijke monumentenregister van Venestraat 2/Dagelijkse Groenmarkt 21;2012-09-10;7235;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-2-dagelijkse-groenmarkt-21
6880;plaatsing in het gemeentelijk monumentenregister van Venestraat 11;2012-09-10;7241;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-11
6882;plaatsing in het gemeentelijk monumentenregister van Venestraat 26-28/Kettingstraat 1B;2012-09-10;7243;
6884;plaatsing in het gemeentelijk monumentenregister van Venestraat 35-37;2012-09-26;7254;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-35-en-37
3171;Plaatsing in het gemeentelijke monumentenregister:Westeinde 30/30A;1983-12-31;3375;http://www.monumentenzorgdenhaag.nl/monumenten/westeinde-30-en-30a
6805;Plaatsing in het gemeentelijke monumentenregister: Gedenkmonument Cremerbank;1998-01-21;7197;http://www.monumentenzorgdenhaag.nl/monumenten/duinweg
6537;plaatsing in het gemeentelijk monumentenregister van Wagenstraat 4-6;2012-02-27;6916;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-4-en-6
6563;Plaatsing in het gemeentelijke monumentenregister:Van Ouwenlaan: Gedenkmonument Monument van Stedenbouw;1998-01-21;3459;
6565;plaatsing in het gemeentelijk monumentenregister van Spuistraat 43;2012-03-26;6939;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-43
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
6592;"Plaatsing in het gemeentelijk monumentenregister: Oostduinpark Kustbatterij (Marine Seeziel-Batterie) Scheveningen Nord
";1997-06-25;6976;
