OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length
hectometer,70519,109.5,818,a,818,818_a,Terneuzen Dow Chemical,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70520,109.5,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70521,84.9,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70522,84.9,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70523,84.9,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70524,84.9,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70525,84.9,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70526,84.9,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70527,84.9,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70528,164.9,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70529,42.9,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70530,42.9,503,c,503,503_c,Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70531,42.9,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70532,42.9,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70533,42.9,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70534,42.9,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70535,42.9,664,b,664,664_b,Rotterdam Lombardijen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70536,42.9,146,,146,146__,Warmond - Leiden Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70537,42.9,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70538,42.9,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70539,42.9,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70540,42.9,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70541,42.9,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70542,42.9,217,,217,217__,Hoorn - Enkhuizen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70543,42.9,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70544,42.9,940,,940,940__,Amersfoort Bokkeduinen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70545,42.9,607,b,607,607_b,Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70546,42.9,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70547,42.9,054,a,54,054_a,Boxtel - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70548,42.9,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70549,42.9,075,,75,075__,Alkmaar - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70550,42.9,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70551,42.9,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70552,42.9,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70553,42.9,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70554,42.9,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70555,42.9,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70556,410.4,469,e,469,469_e,Pernis,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70557,410.4,470,m,470,470_m,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70558,701.2,817,l,817,817_l,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70559,301.4,470,g,470,470_g,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70560,301.4,589,e,589,589_e,Duivendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70561,301.4,121,c,121,121_c,Breda - Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70562,301.4,801,d,801,801_d,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70563,301.4,490,h,490,490_h,Amsterdam Houtrakpolder (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70564,301.4,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70565,301.4,817,g,817,817_g,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70566,301.4,167,,167,167__,Zevenbergschenhoek Aansluiting,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70567,301.4,479,a,479,479_a,Maasvlakte 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70568,301.7,470,g,470,470_g,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70569,301.7,589,e,589,589_e,Duivendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70570,301.7,121,c,121,121_c,Breda - Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70571,301.7,801,d,801,801_d,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70572,301.7,490,h,490,490_h,Amsterdam Houtrakpolder (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70573,301.7,817,g,817,817_g,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70574,301.7,167,,167,167__,Zevenbergschenhoek Aansluiting,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70575,301.7,479,a,479,479_a,Maasvlakte 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70576,702.8,817,l,817,817_l,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70577,86.3,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70578,86.3,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70579,86.3,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70580,86.3,548,,548,548__,Waterhuizen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70581,86.3,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70582,86.3,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70583,86.3,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70584,41.5,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70585,41.5,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70586,41.5,503,c,503,503_c,Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70587,41.5,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70588,41.5,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70589,41.5,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70590,41.5,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70591,41.5,559,,559,559__,Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70592,41.5,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70593,41.5,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70594,41.5,217,,217,217__,Hoorn - Enkhuizen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70595,41.5,092,,92,092__,Baarn - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70596,41.5,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70597,41.5,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70598,41.5,664,b,664,664_b,Rotterdam Lombardijen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70599,41.5,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70600,41.5,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70601,41.5,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70602,41.5,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70603,41.5,620,,620,620__,Alkmaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70604,41.5,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70605,41.5,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70606,41.5,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70607,41.5,617,a,617,617_a,Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70608,41.5,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70609,41.5,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70610,41.5,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70611,41.5,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70612,160.6,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70613,160.6,817,d,817,817_d,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70614,160.6,852,a,852,852_a,Axel Axelse Vlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70615,88.8,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70616,88.8,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70617,88.8,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70618,88.8,512,b,512,512_b,Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70619,88.8,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70620,88.8,608,b,608,608_b,Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70621,88.8,015,,15,015__,Zwolle - Kampen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70622,178.1,523,b,523,523_b,Amsterdam Sloterdijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70623,400.6,485,k,485,485_k,Amsterdam Hemhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70624,400.6,663,d,663,663_d,Rotterdam Barendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70625,400.6,469,d,469,469_d,Pernis,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70626,400.6,468,g,468,468_g,Rotterdam Eemhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70627,400.6,805,c,805,805_c,Dordrecht Zeehaventerrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70628,400.6,818,d,818,818_d,Terneuzen Dow Chemical,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70629,400.6,667,b,667,667_b,Prinsenbeek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70630,400.6,470,l,470,470_l,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70631,400.6,817,i,817,817_i,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70632,16.5,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70633,16.5,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70634,16.5,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70635,16.5,033,,33,033__,Dieren - Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70636,16.5,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70637,16.5,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70638,16.5,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70639,16.5,533,,533,533__,Woerden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70640,16.5,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70641,16.5,527,c,527,527_c,Haarlem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70642,16.5,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70643,16.5,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70644,16.5,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70645,16.5,784,,784,784__,Visé (B) - Eijsden Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70646,16.5,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70647,16.5,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70648,16.5,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70649,16.5,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70650,16.5,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70651,16.5,625,b,625,625_b,Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70652,16.5,087,,87,087__,Weesp Aansl. - Hilversum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70653,16.5,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70654,16.5,781,a,781,781_a,Aachen (D) - Herzogenrath (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70655,16.5,064,,64,064__,Sittard - Heerlen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70656,16.5,032,,32,032__,Blauwkapel - Lunetten,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70657,16.5,775,,775,775__,Nieuweschans Grens - Weener (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70658,16.5,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70659,16.5,226,,226,226__,Gouda - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70660,16.5,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70661,16.5,213,,213,213__,Boxtel - Uden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70662,16.5,209,,209,209__,Dieren - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70663,16.5,435,,435,435__,Hoorn - Medemblik,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70664,16.5,122,,122,122__,Roosendaal - Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70665,16.5,076,,76,076__,Santpoort Noord - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70666,16.5,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70667,16.5,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70668,16.5,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70669,16.5,211,,211,211__,Barneveld Noord - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70670,16.5,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70671,16.5,090,,90,090__,Den Dolder - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70672,16.5,123,,123,123__,Breda - Tilburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70673,16.5,216,,216,216__,Heerhugowaard - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70674,16.5,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70675,16.5,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70676,16.5,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70677,16.5,200,,200,200__,Winsum - Roodeschool,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70678,16.5,069,,69,069__,Simpelveld - Schin op Geul,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70679,16.5,026,,26,026__,Hengelo - Oldenzaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70680,16.5,042,,42,042__,Vork - Kesteren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70681,16.5,623,,623,623__,Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70682,16.5,514,a,514,514_a,Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70683,16.5,120,a,120,120_a,Lage Zwaluwe - Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70684,16.5,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70685,16.5,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70686,16.5,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70687,16.5,124,a,124,124_a,Tilburg - Vught Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70688,306.7,951,,951,951__,Waalhaven Zuid aansl. Noord - Waalhaven Zuid,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70689,306.7,479,a,479,479_a,Maasvlakte 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70690,79.4,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70691,79.4,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70692,79.4,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70693,79.4,525,b,525,525_b,Amsterdam Singelgracht Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70694,79.4,539,,539,539__,Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70695,79.4,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70696,79.4,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70697,79.4,501,,501,501__,Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70698,79.4,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70699,79.4,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70700,79.4,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70701,18.7,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70702,18.7,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70703,18.7,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70704,18.7,033,,33,033__,Dieren - Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70705,18.7,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70706,18.7,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70707,18.7,105,,105,105__,Woerden - Gouda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70708,18.7,621,,621,621__,Nieuwersluis=Loenen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70709,18.7,119,a,119,119_a,Lage Zwaluwe - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70710,18.7,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70711,18.7,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70712,18.7,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70713,18.7,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70714,18.7,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70715,18.7,071,,71,071__,Eijsden - Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70716,18.7,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70717,18.7,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70718,18.7,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70719,18.7,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
