FID,soort_water,codebpn,disk_beh_obj_code,districtnaam,objectnaam,objecttype,beheersregime,contract,opmerking,info1,info2,info3,info4,info5,stichtingsjaar,muteerder,mutatie,geobron,hoofdwatersysteem,watersysteemnaam,watersysteemdeel,subcat,zijde,km,element,beheerder,eigenaar,onderhouder,gisobjid,nen_systeemdeel,nen_beheerobject,nen_element,nen_bouwdeel,nen_datum_vervallen,se_anno_cad_data,gdb_geomattr_data,shape
water_punten.260,71,WR05.-.R.101.017.--,"WR05.QX.R.101,017 ",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,R,101.017,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205783.11499999836 370450.7870000005)
water_punten.261,71,WR05.-.R.101.019.--,"WR05.QX.R.101,019",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,R,101.019,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205773.55700000003 370456.0240000002)
water_punten.262,71,WR06.-.L.107.455.--,"WR06.QX.L.107,455",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,107.455,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (208718.56899999827 375663.6770000011)
water_punten.263,71,WR06.-.L.118.812.--,"WR06.QX.L.118,812",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,118.812,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (209572.65399999917 385892.61199999973)
water_punten.264,71,WR06.-.R.102.695.--,"WR06.QX.R.102,695",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,R,102.695,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205918.43100000173 372066.436999999)
water_punten.265,71,WR06.-.R.113.83.--,"WR06.QX.R.113,83",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,R,113.83,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (208599.03200000152 381330.6649999991)
water_punten.266,70,"MM5.-.R.0,91.ov",Niet van toepassing,ZN ZO,Niet van toepassing,Inlaat,Niet bekend,31033108,Inlaat naar Kanjelbeek,,,,,,2017,,2021-08-25T15:38:47,Getekend vrij,Maas,Maaskanalen,MM5,-,R,"0,91",ov,Waterschap,RWS,Waterschap,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (177152.35799999908 320660.2030000016)
water_punten.267,71,"MM3.QX.R.28,098.--",Niet van toepassing,ZN ZO,Rivierverruiming Geulle aan de Maas,Inwinpunt Waterstanden,Wel in beheer,31145472,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,2016,,2021-08-25T15:38:47,DTB,Maas,Grensmaas,MM3,QX,R,"28,098",--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Meetpunt (2087),9999-01-01T00:00:00,,,POINT (180902.15520000085 328784.8563000001)
water_punten.268,71,"MM3.QX.R.25,242.--",Niet van toepassing,ZN ZO,Rivierverruiming Geulle aan de Maas,Inwinpunt Waterstanden,Niet bekend,31145472,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,2016,,2021-08-25T15:38:47,DTB,Maas,Grensmaas,MM3,QX,R,"25,242",--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Meetpunt (2087) ,9999-01-01T00:00:00,,,POINT (179407.68279999867 326658.0012000017)
water_punten.269,71,WR06.-.R.102.692.--,"WR06.QX.R.102,692",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,R,102.692,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205889.48800000176 372071.1810000017)
water_punten.270,70,120A.-.R.242.7.--,N.v.t.,ZN W,Drinkwater innamepunt ,Geen informatie,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-999,,2021-08-25T15:38:47,Getekend vrij,Rijn-Maasmonding,Zuidrand,120A,-,R,242.7,--,Niet bekend,Bedrijf,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (131961 422887)
water_punten.271,71,BK07.-.-.2.--,Niet van toepassing,ZN M,Meetstation Meestation Hintham boven,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Getekend vrij,Maaskanalen,Brabantse Kanalen,BK07,-,-,2,--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (153063 412038)
water_punten.272,71,"BK07.-.-.0,9.--",Niet van toepassing,ZN M,Meetstaion Poeldonk POER,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK07,-,-,"0,9",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (152717 410538)
water_punten.273,71,"BK03.-.-.36,8.--",Niet van toepassing,ZN W,Meetstation Sluis IV Beneden,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Getekend vrij,Maaskanalen,Brabantse Kanalen,BK03,-,-,"36,8",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (142427 389919)
water_punten.274,71,"BK01.-.-.103,7.--",Niet van toepassing,ZN M,Meetstation Sluis 4 beneden,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK01,-,-,"103,7",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (164900 402260)
water_punten.275,71,BK05.-.-.5.--,Niet van toepassing,ZN W,Meetstation Marksluis Boven,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Getekend vrij,Maaskanalen,Brabantse Kanalen,BK05,-,-,5,--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (116678 406735)
water_punten.276,71,"BK02.-.-.103,6.--",Niet van toepassing,ZN M,Meetstation Sluis 4 boven,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK02,-,-,"103,6",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (165000 402195)
water_punten.277,70,150Q.-.R.247.5.--,N.v.t.,ZN W,Meetstation Keizersveer,Geen informatie,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Rijn-Maasmonding,Zuidrand,150Q,-,R,247.5,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (120866.69299999997 414746.0859999992)
water_punten.278,71,BK07.-.-.7.--,Niet van toepassing,ZN M,Meetstation Empel boven,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK07,-,-,7,--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (151323 416646)
water_punten.279,71,"BK07.-.-.1,9.--",Niet van toepassing,ZN M,Meetstation De Dommel,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK07,-,-,"1,9",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (148645 410343)
water_punten.280,71,"BK07.-.-.2,3.--",Niet van toepassing,ZN M,Meetstation Hintham beneden,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK07,-,-,"2,3",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (152989 412390)
water_punten.281,71,NM2.-.R.174.6.--,"NM2.QX.R.174,6",ZN M,MSW-Meetstation Grave boven,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,174.6,--,Niet bekend,Niet bekend,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (179581 419271)
water_punten.282,71,NM2.-.R.177.0.--,NM2.QX.R.177,ZN M,MSW-Meetstation Grave beneden,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,177.0,--,Niet bekend,Niet bekend,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (177967 420825)
water_punten.283,71,NM3.-.L.202.3.--,"NM3.QX.L.202,3",ZN M,MSW-Meetstation Lith dorp,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Getijdemaas Maas,NM3,-,L,202.3,--,Niet bekend,Niet bekend,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (158140 424560)
water_punten.284,71,NM1.-.L.155.229.--,"NM1.QX.L.155,229",ZN M,Nog in  te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,NM1,-,L,155.229,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (194308.7650000006 412297.87000000104)
water_punten.285,71,NM1.-.L.155.245.--,"NM1.QX.L.155,245",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,NM1,-,L,155.245,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (194334.44299999997 412318.7809999995)
water_punten.286,71,NM1.-.R.164.409.--,"NM1.QX.R.164,409",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,NM1,-,R,164.409,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (189055.80099999905 418063.1030000001)
water_punten.287,71,NM1.-.R.164.41.--,"NM1.QX.R.164,41",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,NM1,-,R,164.41,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (189064.6790000014 418077.0249999985)
water_punten.288,71,NM1.-.R.164.483.--,"NM1.QX.R.164,483",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,NM1,-,R,164.483,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (189000.08300000057 418104.7820000015)
water_punten.289,71,NM2.-.R.174.644.--,"NM2.OX.R.174,644",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,174.644,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (179672.05999999866 419229.6779999994)
water_punten.290,71,NM2.-.L.176.0.--,NM2.QX.L.176,ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,176.0,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (178793.2030000016 420335.2509999983)
water_punten.291,71,WR06.-.L.147.635.--,"WR06.QX.L.147,635",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,147.635,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (195405.13100000098 406449.8299999982)
water_punten.292,71,WR06.-.L.122.199.--,"WR06.QX.L.122,199",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,122.199,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (209086.91099999845 388875.41800000146)
water_punten.293,71,WR06.-.L.137.19.--,"WR06.QX.L.137,19",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,137.19,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (200013.11499999836 398127.6180000007)
water_punten.294,71,WR06.-.L.146.513.--,"WR06.QX.L.146,513",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,146.513,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196323.4290000014 405720.93499999866)
water_punten.295,71,WR06.-.L.146.538.--,"WR06.QX.L.146,538",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,146.538,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196319.5 405720)
water_punten.296,71,WR06.-.R.132.118.--,"WR06.QX.R.132,118",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,R,132.118,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (203915.05700000003 395681.67500000075)
water_punten.297,71,WR06.-.L.146.738.--,"WR06.QX.L.146,738",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,146.738,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196238.09099999815 406025.4200000018)
water_punten.298,71,WR05.-.L.94.8.ov," WR05.QX.L.94,8",ZN ZO,MSW-meetstation Kessel,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,94.8,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (201130 366700)
water_punten.299,71,WR03.-.R.79.7.ov,"WR03.QX.R.79,7",ZN ZO,MSW-meetstation Roermond boven,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR03,-,R,79.7,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196591 356961)
water_punten.300,71,WR04.-.L.1.3.ov,"WR04.QX.L.1,3",ZN ZO,MSW-meetstation Heel beneden,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,WR04,-,L,1.3,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192210 354252)
water_punten.301,71,WR04.-.R.1.1.ov,"WR04.QX.R.1,1",ZN ZO,MSW-meetstation Heel boven,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,WR04,-,R,1.1,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192165 354000)
water_punten.302,71,WR05.-.L.90.1.ov,"WR05.QX.L.90,1",ZN ZO,MSW-meetstation Neer,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,90.1,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (198088 363653)
water_punten.303,71,WR05.-.R.100.6.ov,"WR05.QX.R.100,6",ZN ZO,MSW-meetstation Belfeld boven,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,R,100.6,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205605 370173)
water_punten.304,71,WR06.-.-.102.6.ov,"WR06.QX.-.102,6",ZN ZO,MSW-meetstation Belfeld beneden,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,-,102.6,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205868 372046)
water_punten.305,71,WR06.-.L.107.4.ov,"WR06.QX.L.107,4",ZN ZO,MSW-meetstation Venlo,Watermeetstation,Wel in beheer,Niet van toepassing,Debietmeting en waterstandsmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,107.4,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (208727 375672)
water_punten.306,71,WR06.-.L.147.7.ov,"WR06.QX.L.147,7",ZN M,MSW-meetstation Sambeek beneden,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,147.7,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (195409 406466)
water_punten.307,71,WR06.-.R.144.9.ov,"WR06.QX.R.144,9",ZN ZO,MSW-meetstation Sambeek beneden,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,R,144.9,ov,RWS,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (197718 405054)
water_punten.308,71,WR01.-.L.67.664.--,"WR01.QX.L.67,664",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR01,-,L,67.664,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (190372.32499999925 353088.8440000005)
water_punten.309,71,WR01.-.R.68.65.--,"WR01.QX.R.68,65",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR01,-,R,68.65,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192496.66000000015 353241.5469999984)
water_punten.310,71,WR02.-.R.73.9472.--,"WR02.QX.R,73,9472",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR02,-,R,73.9472,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192635.89699999988 354380.6730000004)
water_punten.311,71,WR02.-.R.68.325.--,"WR02.QX.R.68,325",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR02,-,R,68.325,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192531.09299999848 353723.27800000086)
water_punten.312,71,WR02.-.R.73.9473.--,"WR02.QX.R.73,9473",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR02,-,R,73.9473,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192636.18499999866 354380.6730000004)
water_punten.313,71,WR03.-.R.77.0.--,WR03.QX.R.77,ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR03,-,R,77.0,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (194729.93400000036 355494.90900000185)
water_punten.314,71,WR04.-.R.1.063.--,"WR04.QX.R.1,063",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,WR04,-,R,1.063,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (192173.1160000004 353999.7980000004)
water_punten.315,71,WR03.-.L.80.787.--,"WR03.QX.L.80,787",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR03,-,L,80.787,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196633.34600000083 357969.60500000045)
water_punten.316,71,WR03.-.L.81.113.--,"WR03.QX.L.81,113",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR03,-,L,81.113,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196597.0309999995 358286.5329999998)
