Gemeente,CBS Gemeentecode,Bouwjaar,Status Pand,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,G1904,1645,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannegracht,16,,,3621AA,Breukelen,128861.03,464914.06,5.005103,52.171758,0311100000006355,0311200000001145,"POLYGON ((128852.728 464916.845,128856.205 464909.808,128853.749 464908.594,128855.06 464905.94,128857.517 464907.154,128858.806 464904.545,128863.898 464907.061,128864.332 464906.426,128870.363 464910.542,128861.464 464923.583,128859.479 464922.228,128858.757 464923.285,128857.51 464922.434,128859.156 464920.022,128856.574 464918.746,128852.728 464916.845))"
Stichtse Vecht,G1904,1645,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannegracht,10,,,3621AA,Breukelen,128802.91,464905.29,5.004254,52.171676,0311100000006351,0311200000001141,"POLYGON ((128796.828 464911.348,128800.318 464897.364,128803.772 464898.223,128803.674 464898.616,128808.95 464899.921,128808.521 464901.246,128807.975 464903.391,128805.471 464913.225,128796.828 464911.348))"
Stichtse Vecht,G1904,1645,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannegracht,11,,,3621AA,Breukelen,128809.98,464907.92,5.004357,52.1717,0311100000006352,0311200000001142,"POLYGON ((128805.425 464913.318,128805.471 464913.225,128807.975 464903.391,128808.521 464901.246,128808.85 464900.23,128814.85 464901.833,128814.372 464903.848,128814.094 464905.03,128813.965 464905.578,128813.727 464905.52,128811.513 464914.586,128805.425 464913.318))"
Stichtse Vecht,G1904,1645,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannegracht,15,,,3621AA,Breukelen,128822.53,464911.95,5.00454,52.171737,0311100000006354,0311200000001144,"POLYGON ((128823.453 464917.782,128818.458 464916.253,128821.242 464907.306,128823.718 464908.076,128825.02 464904.266,128827.416 464904.848,128823.453 464917.782))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Hoeker Polder,BK19040601,Nigtevechtseweg,43,,,3633XR,Vreeland,131555.71,473553.89,5.043894,52.249531,0329100000005843,0329200000003980,"POLYGON ((131537.108 473552.876,131541.054 473541.52,131544.162 473542.6,131571.888 473552.236,131567.011 473566.27,131561.069 473564.205,131562.039 473561.414,131549.877 473557.187,131542.366 473554.704,131537.108 473552.876))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Dorpsstraat,82,,,3632AW,Loenen aan de Vecht,130177.57,469053.67,5.024044,52.209024,0329100000000167,0329200000000122,"POLYGON ((130166.665 469062.376,130169.967 469056.277,130174.313 469048.25,130176.89 469049.662,130181.965 469052.289,130181.556 469052.888,130181.206 469053.401,130176.327 469060.549,130173.341 469064.922,130172.987 469065.441,130167.809 469062.915,130166.665 469062.376))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Heuvellaan,3,,,3612BA,Tienhoven,134749.16,463365.59,5.091267,52.158088,0333100000019893,0333200000000708,"POLYGON ((134749.293 463371.836,134738.262 463363.72,134743.272 463356.696,134754.42 463364.649,134749.293 463371.836))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Ruiterstraat,6,,,3633AV,Vreeland,130859.77,471271.27,5.033866,52.228986,0329100000004494,0329200000003100,"POLYGON ((130851.567 471273.902,130853.219 471264.765,130853.304 471264.294,130868.287 471267.002,130868.242 471267.249,130866.544 471276.64,130862.267 471275.866,130861.835 471278.256,130857.51 471277.474,130857.986 471274.841,130855.479 471274.387,130855.44 471274.602,130851.567 471273.902))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Rijksstraatweg,169,,,3632AC,Loenen aan de Vecht,129780.24,469513.42,5.018197,52.213139,0329100000002433,0329200000001666,"POLYGON ((129764.547 469510.86,129771.6 469500.73,129783.156 469507.812,129794.406 469514.879,129787.934 469526.11,129786.978 469525.5,129786.512 469525.203,129777.006 469519.142,129764.547 469510.86))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Ruiterstraat,4,,,3633AV,Vreeland,130859.77,471271.27,5.033866,52.228986,0329100000004494,0329200000003098,"POLYGON ((130851.567 471273.902,130853.219 471264.765,130853.304 471264.294,130868.287 471267.002,130868.242 471267.249,130866.544 471276.64,130862.267 471275.866,130861.835 471278.256,130857.51 471277.474,130857.986 471274.841,130855.479 471274.387,130855.44 471274.602,130851.567 471273.902))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Klapstraat,13,,,3633BH,Vreeland,130823.8,471528.44,5.033322,52.231296,0329100000004718,0329200000003256,"POLYGON ((130816.939 471521.703,130829.058 471519.174,130829.962 471523.505,130825.713 471524.391,130826.339 471527.391,130826.612 471528.699,130827.092 471528.599,130827.539 471530.716,130836.165 471528.701,130836.567 471528.607,130838.392 471535.062,130824.828 471537.97,130824.761 471537.725,130822.51 471529.554,130821.845 471529.693,130821.234 471529.31,130820.982 471528.101,130820.437 471525.492,130817.843 471526.034,130816.939 471521.703))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,2,a,,3601EC,Maarssen,131187.17,461458.52,5.039348,52.140805,0333100000007484,0333200000003724,"POLYGON ((131185.317 461461.178,131185.82 461455.33,131186.68 461446.04,131187.038 461442.568,131187.259 461442.604,131195.25 461443.92,131194.047 461462.024,131185.317 461461.178))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Hoeker Polder,BK19040601,Nigtevechtseweg,41,,,3633XR,Vreeland,131555.71,473553.89,5.043894,52.249531,0329100000005843,0329200000003977,"POLYGON ((131537.108 473552.876,131541.054 473541.52,131544.162 473542.6,131571.888 473552.236,131567.011 473566.27,131561.069 473564.205,131562.039 473561.414,131549.877 473557.187,131542.366 473554.704,131537.108 473552.876))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Rijksstraatweg,169,,,3632AC,Loenen aan de Vecht,129780.24,469513.42,5.018197,52.213139,0329100000002433,0329200000001666,"POLYGON ((129764.547 469510.86,129771.6 469500.73,129783.156 469507.812,129794.406 469514.879,129787.934 469526.11,129786.978 469525.5,129786.512 469525.203,129777.006 469519.142,129764.547 469510.86))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Voorstraat,23,,,3633BB,Vreeland,130826.67,471452.07,5.033369,52.230609,0329100000004018,0329200000002730,"POLYGON ((130818.212 471449.264,130832.468 471449.004,130835.043 471448.957,130835.182 471454.717,130818.239 471455.2,130818.212 471449.264))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Zogwetering,BK19040113,Machinekade,18,,,3601AS,Maarssen,131086.39,462857.94,5.037777,52.153379,0333100000019844,0333200000008276,"POLYGON ((131077.265 462855.467,131082.337 462850.077,131084.886 462852.475,131090.873 462858.065,131092.674 462856.129,131096.712 462860.009,131094.264 462862.641,131093.668 462862.104,131088.06 462868.055,131078.608 462859.147,131079.814 462857.865,131077.265 462855.467))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Markt,13,,,3621AB,Breukelen,128911.3,464818.11,5.005845,52.170898,0311100000006432,0311200000004881,"POLYGON ((128897.584 464827.807,128901.061 464821.274,128900.858 464821.166,128908.048 464807.797,128908.251 464807.906,128911.886 464801.248,128918.381 464804.795,128925.235 464808.537,128924.784 464809.362,128921.616 464815.165,128921.818 464815.274,128914.708 464828.538,128914.505 464828.43,128911.386 464834.29,128911.028 464834.963,128897.584 464827.807))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Lanenkwartier,BK19040109,Diependaalsedijk,54,,,3601GL,Maarssen,130921.94,461938.41,5.035439,52.145107,0333100000019522,0333200000001256,"POLYGON ((130915.073 461937.694,130917.084 461931.723,130927.519 461937.848,130926.779 461938.881,130932.411 461942.785,130928.167 461948.908,130922.455 461944.948,130924.046 461942.676,130915.073 461937.694))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Markt,12,,,3621AB,Breukelen,128888.26,464846.68,5.005506,52.171154,0311100000006431,0311200000004880,"POLYGON ((128874.515 464848.419,128878.744 464836.705,128901.872 464845.283,128897.77 464856.645,128874.515 464848.419))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Grutterstraat,3,,,3632EJ,Loenen aan de Vecht,130062.44,469045.71,5.02236,52.208948,0329100000000628,0329200000000486,"POLYGON ((130060.225 469050.679,130054.647 469047.186,130058.716 469040.76,130061.412 469042.445,130064.247 469044.195,130065.014 469043.059,130065.529 469043.378,130070.168 469046.246,130067.67 469050.64,130062.065 469047.365,130060.225 469050.679))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Breedstraat,5,,,3603BA,Maarssen,131244.89,461374.22,5.040197,52.14005,0333100000016927,0333200000014931,"POLYGON ((131244.245 461375.986,131244.468 461372.543,131244.907 461372.571,131245.153 461368.779,131250.681 461369.137,131250.674 461369.247,131251.353 461369.291,131251.36 461369.181,131257.118 461369.554,131257.02 461371.06,131258.543 461371.159,131258.114 461383.6,131257.978 461387.527,131252.669 461387.183,131252.905 461383.551,131249.661 461383.351,131249.869 461380.128,131244.441 461379.776,131244.684 461376.014,131244.245 461375.986))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Dorpsstraat,52,,,3632AV,Loenen aan de Vecht,130098.08,469028.65,5.022883,52.208796,0329100000000371,0329200000000294,"POLYGON ((130089.12 469033.539,130095.209 469023.107,130095.649 469022.353,130100 469024.703,130101.245 469025.376,130102.873 469021.832,130106.764 469023.907,130100.54 469035.481,130100 469035.392,130089.303 469033.638,130089.12 469033.539))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Breedstraat,7,,,3603BA,Maarssen,131256.91,461371.6,5.040373,52.140027,0333100000016927,0333200000000214,"POLYGON ((131244.245 461375.986,131244.468 461372.543,131244.907 461372.571,131245.153 461368.779,131250.681 461369.137,131250.674 461369.247,131251.353 461369.291,131251.36 461369.181,131257.118 461369.554,131257.02 461371.06,131258.543 461371.159,131258.114 461383.6,131257.978 461387.527,131252.669 461387.183,131252.905 461383.551,131249.661 461383.351,131249.869 461380.128,131244.441 461379.776,131244.684 461376.014,131244.245 461375.986))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Otterspoorbroek,BK19040103,Straatweg,17,,,3603CV,Maarssen,130682.81,461513.78,5.031976,52.14128,0333100000013416,0333200000004110,"POLYGON ((130682.182 461500,130685.136 461496.298,130689.744 461500,130696.939 461505.779,130693.519 461509.971,130697.566 461513.221,130697.338 461513.5,130692.539 461519.381,130689.723 461522.833,130686.049 461527.337,130683.98 461529.872,130683.034 461529.02,130680.373 461532.282,130677.983 461530.417,130678.71 461529.526,130678.043 461529.005,130677.942 461529.129,130674.667 461526.573,130676.703 461524.078,130673.856 461521.856,130687.307 461504.994,130681.756 461500.535,130682.182 461500))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Dorpsstraat,64,,,3632AV,Loenen aan de Vecht,130121.58,469033.17,5.023226,52.208838,0329100000000381,0329200000000302,"POLYGON ((130122.445 469040.487,130116.045 469038.835,130120.146 469025.872,130127.379 469028.043,130122.445 469040.487))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenersloot,WK190410,Poldergebied Loenersloot,BK19041001,Rijksstraatweg,207,,,3634AL,Loenersloot,128359.82,471285.38,4.997275,52.228998,0329100000003391,0329200000002294,"POLYGON ((128347.67 471292.738,128355.018 471292.091,128353.397 471273.687,128353.489 471273.679,128363.977 471272.755,128365.785 471290.973,128366.276 471296.417,128348.179 471298.011,128347.67 471292.738))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Duinkerken,3,,,3633EM,Vreeland,130762.19,471329.85,5.032434,52.229508,0329100000005950,0329200000004048,"POLYGON ((130752.703 471323.29,130767.109 471323.175,130767.127 471325.251,130770.201 471325.198,130771.566 471326.525,130771.674 471332.66,130770.408 471333.961,130767.201 471334.017,130767.22 471336.199,130764.335 471336.222,130752.816 471336.528,130752.703 471323.29))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,2,,,3601EC,Maarssen,131189.03,461447.27,5.039376,52.140704,0333100000007484,0333200000006418,"POLYGON ((131185.317 461461.178,131185.82 461455.33,131186.68 461446.04,131187.038 461442.568,131187.259 461442.604,131195.25 461443.92,131194.047 461462.024,131185.317 461461.178))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Dorpsstraat,65,,,3632AS,Loenen aan de Vecht,130213.43,469100.58,5.024565,52.209448,0329100000000382,0329200000000303,"POLYGON ((130202.744 469107.295,130205.12 469103.99,130213.833 469091.873,130214.11 469092.033,130222.121 469095.923,130222.037 469096.044,130218.438 469101.247,130216.129 469104.715,130211.16 469101.543,130209.314 469104.174,130208.125 469105.869,130205.755 469109.382,130202.744 469107.295))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,74,a,,3621NG,Breukelen,129259.51,464110.08,5.010988,52.164551,0311100000004046,1904200000034156,"POLYGON ((129250.781 464115.61,129252.925 464102.183,129258.656 464103.029,129258.104 464106.764,129260.426 464107.107,129260.869 464104.106,129278.903 464106.769,129276.443 464120.556,129250.781 464115.61))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Breedstraat,22,,,3603BB,Maarssen,131213.07,461343.96,5.039734,52.139777,0333100000016022,0333200000017476,"POLYGON ((131203.023 461313.755,131213.755 461313.662,131214.001 461316.942,131221.545 461316.697,131221.592 461319.908,131221.783 461319.902,131222.146 461333.81,131221.911 461333.815,131222.129 461344.966,131222.373 461353.797,131208.167 461354.573,131208.089 461353.646,131207.047 461341.21,131206.078 461341.337,131204.854 461330.729,131203.023 461313.755))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Duinkerken,3,,,3633EM,Vreeland,130762.19,471329.85,5.032434,52.229508,0329100000005950,0329200000004048,"POLYGON ((130752.703 471323.29,130767.109 471323.175,130767.127 471325.251,130770.201 471325.198,130771.566 471326.525,130771.674 471332.66,130770.408 471333.961,130767.201 471334.017,130767.22 471336.199,130764.335 471336.222,130752.816 471336.528,130752.703 471323.29))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Breedstraat,20,,,3603BB,Maarssen,131213.91,461350.48,5.039746,52.139835,0333100000016022,0333200000001440,"POLYGON ((131203.023 461313.755,131213.755 461313.662,131214.001 461316.942,131221.545 461316.697,131221.592 461319.908,131221.783 461319.902,131222.146 461333.81,131221.911 461333.815,131222.129 461344.966,131222.373 461353.797,131208.167 461354.573,131208.089 461353.646,131207.047 461341.21,131206.078 461341.337,131204.854 461330.729,131203.023 461313.755))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,74,,,3621NG,Breukelen,129264.77,464111.37,5.011065,52.164563,0311100000004046,0311200000007401,"POLYGON ((129250.781 464115.61,129252.925 464102.183,129258.656 464103.029,129258.104 464106.764,129260.426 464107.107,129260.869 464104.106,129278.903 464106.769,129276.443 464120.556,129250.781 464115.61))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,74,,,3621NG,Breukelen,129264.77,464111.37,5.011065,52.164563,0311100000004046,0311200000007401,"POLYGON ((129250.781 464115.61,129252.925 464102.183,129258.656 464103.029,129258.104 464106.764,129260.426 464107.107,129260.869 464104.106,129278.903 464106.769,129276.443 464120.556,129250.781 464115.61))"
Stichtse Vecht,G1904,1650,Pand in gebruik,Breukelen,WK190402,Polder Kortrijk,BK19040201,Kortrijk,20,,,3621LX,Breukelen,127237.37,463546.02,4.98148,52.159383,0311100000005191,0311200000005045,"POLYGON ((127225.263 463545.817,127231.019 463535.394,127249.29 463545.708,127243.075 463556.637,127235.644 463552.608,127236.094 463551.817,127225.263 463545.817))"
Stichtse Vecht,G1904,1652,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Oud Over,BK19040303,Oud Over,104,,,3632VG,Loenen aan de Vecht,131029.88,469626.26,5.036473,52.214208,0329100000002051,0329200000001379,"POLYGON ((131034.676 469627.828,131031.945 469630.836,131028.298 469631.062,131025.326 469628.363,131025.107 469624.834,131025.79 469624.082,131025.7 469622.633,131027.039 469622.55,131027.822 469621.687,131031.245 469621.475,131034.464 469624.398,131034.676 469627.828))"
Stichtse Vecht,G1904,1652,Pand in gebruik,Oud Zuilen,WK190411,Oud-Zuilen,BK19041101,Dorpsstraat,10,,,3611AE,Oud Zuilen,133374.39,459903.93,5.071397,52.126923,0333100000015389,0333200000007440,"POLYGON ((133358.927 459902.736,133360.147 459899.647,133361.414 459896.442,133362.597 459893.448,133362.811 459893.533,133377.238 459899.324,133378.882 459903.045,133381.501 459902.964,133381.602 459904.482,133380.284 459907.767,133379.126 459908.828,133377.345 459907.03,133373.561 459908.592,133358.927 459902.736))"
