FID,vwk_id,vwk_begdtm,pos_tov_as,gtlwaarde,ltrwaarde,afstand,mst_code,gdb_geomattr_data,shape
kilometermarkeringen.231,2878,2003-07-01T00:00:00,R,7, ,6811,O,,POINT (240282.44330000132 479776.9664000012)
kilometermarkeringen.232,2849,2003-07-01T00:00:00,L,21, ,20979,O,,POINT (251193.11769999936 527224.7934000008)
kilometermarkeringen.233,614,2003-07-01T00:00:00,L,5, ,4961,O,,POINT (210630.79199999943 445866.35720000044)
kilometermarkeringen.234,321,2003-07-01T00:00:00,R,22, ,6898,O,,POINT (189953.1682999991 536309.2219999991)
kilometermarkeringen.235,1936,2018-03-01T00:00:00,L,5, ,4111,O,,POINT (176384.92379999906 522158.0443000011)
kilometermarkeringen.236,1722,2003-07-01T00:00:00,R,2, ,819,O,,POINT (29853.01909999922 386165.6997999996)
kilometermarkeringen.237,1014,2018-09-01T00:00:00,L,25, ,3939,O,,POINT (266857.50979999825 544962.7989000008)
kilometermarkeringen.238,316,2003-07-01T00:00:00,R,6, ,6042,O,,POINT (173992.11129999906 573138.9860999994)
kilometermarkeringen.239,592,2003-07-01T00:00:00,L,20, ,864,O,,POINT (175799.52450000122 578282.4640000015)
kilometermarkeringen.240,225,2003-07-01T00:00:00,L,23, ,556,O,,POINT (256211.05330000073 576437.4048000015)
kilometermarkeringen.241,20,2003-07-01T00:00:00,L,41, ,2083,O,,POINT (255990.94539999962 574245.6765000001)
kilometermarkeringen.242,2742,2003-07-01T00:00:00,R,228, ,1024,B,,POINT (139342.89730000123 417096.7408999987)
kilometermarkeringen.243,156,2003-07-01T00:00:00,R,7, ,6998,O,,POINT (197616.1596999988 548945.2151999995)
kilometermarkeringen.244,156,2003-07-01T00:00:00,R,19, ,19014,O,,POINT (206722.0124000013 554541.8660000004)
kilometermarkeringen.245,156,2003-07-01T00:00:00,R,13, ,13007,O,,POINT (202327.84800000116 550727.0397000015)
kilometermarkeringen.246,156,2003-07-01T00:00:00,R,12, ,11982,O,,POINT (201722.7393000014 549902.3438000008)
kilometermarkeringen.247,735,2022-03-01T00:00:00,L,14, ,10321,O,,POINT (210539.38769999892 561507.0280000009)
kilometermarkeringen.248,1967,2003-07-01T00:00:00,R,22, ,15954,O,,POINT (235447.1774000004 576200.575100001)
kilometermarkeringen.249,1967,2003-07-01T00:00:00,R,7, ,382,O,,POINT (236574.8412999995 561352.8808999993)
kilometermarkeringen.250,1967,2003-07-01T00:00:00,R,9, ,2386,O,,POINT (236864.93809999898 563306.1840999983)
kilometermarkeringen.251,1967,2003-07-01T00:00:00,R,16, ,9385,O,,POINT (236533.83410000056 569942.0020999983)
kilometermarkeringen.252,1967,2003-07-01T00:00:00,R,23, ,16952,O,,POINT (235076.51040000096 577107.492800001)
kilometermarkeringen.253,2849,2003-07-01T00:00:00,L,24, ,23967,O,,POINT (254048.41939999908 526403.7126000002)
kilometermarkeringen.254,2845,2003-07-01T00:00:00,R,30, ,17362,O,,POINT (216315.7564000003 535718.2250999995)
kilometermarkeringen.255,2855,2003-07-01T00:00:00,L,28, ,2107,O,,POINT (258033.7963999994 525926.9475000016)
kilometermarkeringen.256,2845,2003-07-01T00:00:00,R,29, ,16354,O,,POINT (216664.04729999974 536664.126699999)
kilometermarkeringen.257,2878,2003-07-01T00:00:00,R,4, ,3803,O,,POINT (240769.74240000173 476813.18939999864)
kilometermarkeringen.258,321,2003-07-01T00:00:00,R,24, ,4856,O,,POINT (188365.69739999995 535270.2168000005)
kilometermarkeringen.259,979,2003-07-01T00:00:00,L,2, ,1420,P,,POINT (193407.45320000127 519962.2270999998)
kilometermarkeringen.260,156,2003-07-01T00:00:00,R,26, ,26032,O,,POINT (213132.87299999967 556791.320700001)
kilometermarkeringen.261,735,2022-03-01T00:00:00,L,8, ,4310,O,,POINT (205402.09200000018 560329.2318999991)
kilometermarkeringen.262,1967,2003-07-01T00:00:00,R,21, ,14966,O,,POINT (235798.32229999825 575282.3262000009)
kilometermarkeringen.263,1967,2003-07-01T00:00:00,R,8, ,1388,O,,POINT (236836.49769999832 562312.8693999983)
kilometermarkeringen.264,1967,2003-07-01T00:00:00,R,15, ,8392,O,,POINT (236418.9386 568975.7974000014)
kilometermarkeringen.265,2700,2003-05-01T00:00:00,L,11, ,10451,O,,POINT (183658.07510000095 360729.87110000104)
kilometermarkeringen.266,2654,2003-05-01T00:00:00,L,984, ,565,B,,POINT (102619.08749999851 432737.05359999835)
kilometermarkeringen.267,2641,2003-05-01T00:00:00,L,983, ,1931,B,,POINT (103019.82669999823 431864.809799999)
kilometermarkeringen.268,2723,2003-05-01T00:00:00,R,244, ,7773,B,,POINT (124420.81689999998 414997.32510000095)
kilometermarkeringen.269,2700,2003-05-01T00:00:00,R,3, ,2431,O,,POINT (188011.2151999995 354105.6367999986)
kilometermarkeringen.270,1790,2003-05-01T00:00:00,R,25, ,1051,O,,POINT (93726.86080000177 402568.97399999946)
kilometermarkeringen.271,2625,2003-05-01T00:00:00,R,914, ,591,O,,POINT (159530.37579999864 433149.6163999997)
kilometermarkeringen.272,2541,2003-05-01T00:00:00,R,981, ,200,B,,POINT (101691.32030000165 424023.69959999993)
kilometermarkeringen.273,1636,2003-05-01T00:00:00,L,15, ,3461,O,,POINT (120470.01949999854 476184.06390000135)
kilometermarkeringen.274,907,2003-05-01T00:00:00,R,170, ,1204,P,,POINT (115371.59800000116 516623.63809999824)
kilometermarkeringen.275,907,2003-05-01T00:00:00,R,130, ,4943,P,,POINT (118969.433699999 516513.1383000016)
kilometermarkeringen.276,1999,2018-03-01T00:00:00,L,4, ,483,O,,POINT (114784.76889999956 534771.0284999982)
kilometermarkeringen.277,2379,2003-05-01T00:00:00,L,76, ,828,O,,POINT (114973.78840000182 548421.3189000003)
kilometermarkeringen.278,22,2003-05-01T00:00:00,R,2, ,120,O,,POINT (191070.6436999999 571584.3931999989)
kilometermarkeringen.279,2595,2003-05-01T00:00:00,L,6, ,3348,O,,POINT (179352.83729999885 325229.40740000084)
kilometermarkeringen.280,632,2003-07-01T00:00:00,R,8, ,913,O,,POINT (186824.79419999942 558125.6383999996)
kilometermarkeringen.281,633,2003-07-01T00:00:00,R,14, ,2161,O,,POINT (189365.84279999882 552878.689100001)
kilometermarkeringen.282,326,2003-07-01T00:00:00,R,32, ,154,O,,POINT (185648.12029999867 535439.879999999)
kilometermarkeringen.283,2410,2003-07-01T00:00:00,R,3, ,2678,O,,POINT (127665.70839999989 493902.7281000018)
kilometermarkeringen.284,2410,2003-07-01T00:00:00,L,8, ,6981,O,,POINT (130739.80449999869 496459.2087999992)
kilometermarkeringen.285,1996,2003-07-01T00:00:00,R,2, ,2000,O,,POINT (114054.64189999923 516690.7034999989)
kilometermarkeringen.286,2383,2003-07-01T00:00:00,L,30, ,699,O,,POINT (113221.24769999832 508219.1950000003)
kilometermarkeringen.287,2855,2003-07-01T00:00:00,L,30, ,4091,O,,POINT (260003.37790000066 525688.4217000008)
kilometermarkeringen.288,2845,2003-07-01T00:00:00,L,39, ,26345,O,,POINT (210901.67269999906 528854.5053000003)
kilometermarkeringen.289,2849,2003-07-01T00:00:00,L,14, ,14005,O,,POINT (245052.49280000106 528383.7419999987)
kilometermarkeringen.290,321,2003-07-01T00:00:00,R,26, ,3074,O,,POINT (186904.89719999954 535349.5683999993)
kilometermarkeringen.291,2849,2003-07-01T00:00:00,L,19, ,18978,O,,POINT (249669.85009999946 528522.3368999995)
kilometermarkeringen.292,614,2003-07-01T00:00:00,L,4, ,3980,O,,POINT (209654.41919999942 445926.3046000004)
kilometermarkeringen.293,614,2003-07-01T00:00:00,L,10, ,9961,O,,POINT (214521.38969999924 443220.31920000166)
kilometermarkeringen.294,1936,2018-03-01T00:00:00,L,4, ,5126,O,,POINT (177213.5700000003 522744.19310000166)
kilometermarkeringen.295,867,2003-07-01T00:00:00,R,6, ,6034,O,,POINT (183142.79300000146 519600.99500000104)
kilometermarkeringen.296,867,2003-07-01T00:00:00,R,25, ,8791,O,,POINT (184072.3418999985 517237.4781999998)
kilometermarkeringen.297,1932,2003-07-01T00:00:00,L,10, ,1519,O,,POINT (189053.8803000003 521536.29619999975)
kilometermarkeringen.298,863,2003-07-01T00:00:00,L,1, ,1005,O,,POINT (178273.35269999877 535296.4912)
kilometermarkeringen.299,1722,2003-07-01T00:00:00,R,3, ,1827,O,,POINT (30190.273400001228 387115.28819999844)
kilometermarkeringen.300,1722,2003-07-01T00:00:00,R,7, ,5812,O,,POINT (31635.229600001127 390805.9992999993)
kilometermarkeringen.301,316,2003-07-01T00:00:00,L,4, ,4041,O,,POINT (174616.64829999954 574707.2776000015)
kilometermarkeringen.302,225,2003-07-01T00:00:00,L,27, ,4600,O,,POINT (259888.89699999988 577594.2186999992)
kilometermarkeringen.303,225,2003-07-01T00:00:00,L,26, ,3614,O,,POINT (258909.60880000144 577491.5040000007)
kilometermarkeringen.304,2742,2003-07-01T00:00:00,R,227, ,36,B,,POINT (140325.13529999927 417166.1187000014)
kilometermarkeringen.305,736,2003-07-01T00:00:00,R,31, ,11372,O,,POINT (223032.7408999987 551517.2373000011)
kilometermarkeringen.306,156,2003-07-01T00:00:00,R,11, ,10990,O,,POINT (200965.23629999906 549278.5621999986)
kilometermarkeringen.307,1968,2003-07-01T00:00:00,R,24, ,76,O,,POINT (234472.46020000055 577919.2895999998)
kilometermarkeringen.308,26,2003-07-01T00:00:00,R,4, ,60,O,,POINT (192399.7782999985 570172.7740999982)
kilometermarkeringen.309,2389,2003-07-01T00:00:00,L,36, ,3872,O,,POINT (112604.32789999992 512722.94200000167)
kilometermarkeringen.310,2383,2003-07-01T00:00:00,L,31, ,1684,O,,POINT (112265.10660000145 508455.8784000017)
kilometermarkeringen.311,2845,2003-07-01T00:00:00,R,32, ,19367,O,,POINT (215626.96570000052 533843.9825999998)
kilometermarkeringen.312,61,2003-07-01T00:00:00,R,13, ,3798,O,,POINT (201492.7925999984 528439.7069000006)
kilometermarkeringen.313,2871,2003-07-01T00:00:00,R,48, ,3419,O,,POINT (254157.68470000103 472683.2578999996)
kilometermarkeringen.314,1936,2018-03-01T00:00:00,L,8, ,1118,O,,POINT (173940.19849999994 520431.3883999996)
kilometermarkeringen.315,1019,2003-07-01T00:00:00,L,6, ,430,O,,POINT (257141.8238000013 559711.7525999993)
kilometermarkeringen.316,1019,2003-07-01T00:00:00,L,10, ,4417,O,,POINT (259937.5527999997 556869.2424999997)
kilometermarkeringen.317,316,2003-07-01T00:00:00,R,5, ,5042,O,,POINT (173928.68670000136 574023.6876999997)
kilometermarkeringen.318,156,2003-07-01T00:00:00,R,16, ,16040,O,,POINT (204876.90179999918 552247.1944999993)
kilometermarkeringen.319,156,2003-07-01T00:00:00,L,0, ,77,O,,POINT (192085.53830000013 547411.0907000005)
kilometermarkeringen.320,156,2003-07-01T00:00:00,R,5, ,5010,O,,POINT (195961.15029999986 549704.1394000016)
kilometermarkeringen.321,1967,2003-07-01T00:00:00,R,12, ,5390,O,,POINT (235791.40089999884 566087.4583999999)
kilometermarkeringen.322,26,2003-07-01T00:00:00,R,5, ,1085,O,,POINT (192569.79149999842 569161.9721999988)
kilometermarkeringen.323,2391,2003-07-01T00:00:00,L,43, ,2732,O,,POINT (111510.8462000005 518814.48319999874)
kilometermarkeringen.324,2383,2003-07-01T00:00:00,L,32, ,2660,O,,POINT (111478.59270000085 508989.66690000147)
kilometermarkeringen.325,2845,2003-07-01T00:00:00,R,23, ,10356,O,,POINT (219865.83289999887 541667.4585000016)
kilometermarkeringen.326,2845,2003-07-01T00:00:00,R,24, ,11358,O,,POINT (219462.05600000173 540751.0934000015)
kilometermarkeringen.327,2845,2003-07-01T00:00:00,R,34, ,21365,O,,POINT (214357.77169999853 532300.9116999991)
kilometermarkeringen.328,2845,2003-07-01T00:00:00,L,40, ,27348,O,,POINT (210438.76429999992 527964.7247000001)
kilometermarkeringen.329,2849,2003-07-01T00:00:00,R,8, ,8011,O,,POINT (239340.7259999998 527549.8966000006)
kilometermarkeringen.330,2845,2003-07-01T00:00:00,R,22, ,9367,O,,POINT (220444.8546999991 542468.5157999992)
kilometermarkeringen.331,2869,2003-07-01T00:00:00,R,40, ,5740,O,,POINT (246624.73820000142 474619.1240000017)
kilometermarkeringen.332,614,2003-07-01T00:00:00,L,13, ,12999,O,,POINT (216877.02430000156 441701.2102999985)
kilometermarkeringen.333,975,2003-07-01T00:00:00,L,7, ,792,P,,POINT (193339.7826000005 523018.58579999954)
kilometermarkeringen.334,217,2021-07-01T00:00:00,L,8, ,9424,O,,POINT (235717.52050000057 592738.1724000014)
kilometermarkeringen.335,156,2003-07-01T00:00:00,R,25, ,25032,O,,POINT (212133.68829999864 556831.6922999993)
kilometermarkeringen.336,156,2003-07-01T00:00:00,R,9, ,8967,O,,POINT (199262.86100000143 548185.6557999998)
kilometermarkeringen.337,1721,2003-07-01T00:00:00,R,13, ,3483,O,,POINT (35623.60060000047 395087.3009000011)
kilometermarkeringen.338,633,2003-07-01T00:00:00,R,13, ,1167,O,,POINT (188892.2573999986 553751.7892000005)
kilometermarkeringen.339,2384,2003-07-01T00:00:00,L,28, ,3172,O,,POINT (114778.77459999919 507279.70589999855)
kilometermarkeringen.340,979,2003-07-01T00:00:00,L,1, ,422,P,,POINT (194369.0716000013 519695.2602000013)
kilometermarkeringen.341,61,2003-07-01T00:00:00,R,14, ,4788,O,,POINT (201636.7413999997 529419.1766999997)
kilometermarkeringen.342,2849,2003-07-01T00:00:00,L,18, ,17993,O,,POINT (248789.0571999997 528823.7124999985)
kilometermarkeringen.343,2348,2003-07-01T00:00:00,L,6, ,4297,O,,POINT (165473.54050000012 496468.5582999997)
kilometermarkeringen.344,321,2003-07-01T00:00:00,R,27, ,1848,O,,POINT (185992.34970000014 535483.1152999997)
kilometermarkeringen.345,1936,2018-03-01T00:00:00,L,6, ,3135,O,,POINT (175587.5967000015 521595.1565999985)
kilometermarkeringen.346,867,2003-07-01T00:00:00,R,26, ,7787,O,,POINT (183537.61679999903 518087.22890000045)
kilometermarkeringen.347,1932,2003-07-01T00:00:00,L,9, ,549,O,,POINT (188535.86410000175 522356.3913999982)
kilometermarkeringen.348,863,2003-07-01T00:00:00,L,4, ,4061,O,,POINT (175653.80029999837 534423.5859999992)
kilometermarkeringen.349,1722,2003-07-01T00:00:00,R,8, ,6826,O,,POINT (32503.140799999237 391325.02699999884)
kilometermarkeringen.350,1017,2003-07-01T00:00:00,L,29, ,1175,O,,POINT (269084.1794000007 542697.0298000015)
kilometermarkeringen.351,1018,2003-07-01T00:00:00,L,4, ,3994,O,,POINT (255731.25919999927 561147.1193000004)
kilometermarkeringen.352,225,2003-07-01T00:00:00,L,24, ,1592,O,,POINT (256918.87849999964 577181.7162999995)
kilometermarkeringen.353,736,2003-07-01T00:00:00,R,29, ,9363,O,,POINT (221071.30700000003 551811.6526999995)
kilometermarkeringen.354,156,2003-07-01T00:00:00,R,23, ,23011,O,,POINT (210185.30810000002 556494.0496999994)
kilometermarkeringen.355,156,2003-07-01T00:00:00,R,18, ,18037,O,,POINT (205985.7034999989 553899.9506999999)
kilometermarkeringen.356,2026,1998-01-01T00:00:00,R,18, ,369,O,,POINT (99402.06599999964 436748.34899999946)
kilometermarkeringen.357,2044,1998-01-01T00:00:00,R,42, ,776,O,,POINT (135948.36499999836 450451.2329999991)
kilometermarkeringen.358,2055,1998-01-01T00:00:00,R,14, ,1262,O,,POINT (129782.84200000018 475523.01000000164)
kilometermarkeringen.359,2554,2019-12-01T00:00:00,R,1004, ,366,B,,POINT (82315.8462000005 431803.39279999956)
kilometermarkeringen.360,2722,2003-05-01T00:00:00,R,231, ,580,O,,POINT (136439.9059999995 416382.83300000057)
kilometermarkeringen.361,2776,2019-06-01T00:00:00,R,10, ,8259,O,,POINT (184054.80900000036 427631.19900000095)
kilometermarkeringen.362,593,2003-07-01T00:00:00,L,11, ,758,O,,POINT (167551.90799999982 577042.6057999991)
kilometermarkeringen.363,325,2003-07-01T00:00:00,R,33, ,1548,O,,POINT (185175.65459999815 535975.1099000014)
kilometermarkeringen.364,2410,2003-07-01T00:00:00,R,1, ,657,O,,POINT (125846.41279999912 493267.87959999964)
kilometermarkeringen.365,2389,2003-07-01T00:00:00,L,34, ,1858,O,,POINT (111943.95699999854 510820.4184000008)
kilometermarkeringen.366,2384,2003-07-01T00:00:00,L,25, ,171,O,,POINT (117323.94649999961 505931.94319999963)
kilometermarkeringen.367,2845,2003-07-01T00:00:00,R,20, ,7356,O,,POINT (221329.12260000035 544121.1911000013)
kilometermarkeringen.368,2878,2003-07-01T00:00:00,R,1, ,807,O,,POINT (241315.45490000024 473872.0489999987)
kilometermarkeringen.369,321,2003-07-01T00:00:00,R,25, ,3893,O,,POINT (187614.82820000127 535115.4510000013)
kilometermarkeringen.370,2849,2003-07-01T00:00:00,L,23, ,22970,O,,POINT (253079.94330000132 526633.4334000014)
kilometermarkeringen.371,2869,2003-07-01T00:00:00,R,37, ,2751,O,,POINT (243688.8702000007 474346.61890000105)
kilometermarkeringen.372,1931,2003-07-01T00:00:00,L,7, ,389,O,,POINT (187473.53489999846 524044.4974000007)
kilometermarkeringen.373,1722,2003-07-01T00:00:00,R,4, ,2837,O,,POINT (30529.80090000108 388065.1314999983)
kilometermarkeringen.374,1019,2003-07-01T00:00:00,L,9, ,3423,O,,POINT (259241.26110000163 557578.6055999994)
kilometermarkeringen.375,206,2003-07-01T00:00:00,L,2, ,429,O,,POINT (186729.6801000014 566007.0888999999)
kilometermarkeringen.376,597,2003-07-01T00:00:00,L,23, ,1328,O,,POINT (178686.33850000054 578883.7296000011)
kilometermarkeringen.377,217,2021-07-01T00:00:00,L,10, ,11407,O,,POINT (235254.54520000145 594666.3579999991)
kilometermarkeringen.378,217,2021-07-01T00:00:00,R,5, ,6275,O,,POINT (235819.24300000072 589877.4398999996)
kilometermarkeringen.379,2742,2003-07-01T00:00:00,R,229, ,2018,B,,POINT (138368.9215000011 416899.0694000013)
kilometermarkeringen.380,156,2003-07-01T00:00:00,R,2, ,1997,O,,POINT (193196.3275000006 548958.9527999982)
kilometermarkeringen.381,156,2003-07-01T00:00:00,R,6, ,5991,O,,POINT (196810.68070000038 549549.5760999992)
kilometermarkeringen.382,156,2003-07-01T00:00:00,R,14, ,14016,O,,POINT (203152.27659999952 551305.441300001)
kilometermarkeringen.383,735,2022-03-01T00:00:00,R,18, ,14356,O,,POINT (212575.33810000122 558053.311999999)
kilometermarkeringen.384,1967,2003-07-01T00:00:00,R,14, ,7394,O,,POINT (236067.34470000118 568045.3935999982)
kilometermarkeringen.385,640,2003-07-01T00:00:00,L,5, ,2158,P,,POINT (188616.90359999985 541640.4030999988)
kilometermarkeringen.386,325,2003-07-01T00:00:00,R,34, ,519,O,,POINT (184376.96570000052 536435.8282000013)
kilometermarkeringen.387,632,2003-07-01T00:00:00,R,9, ,1906,O,,POINT (187113.70560000092 557175.805399999)
kilometermarkeringen.388,2389,2003-07-01T00:00:00,L,37, ,4878,O,,POINT (112933.10790000111 513669.8522000015)
kilometermarkeringen.389,1996,2003-07-01T00:00:00,R,1, ,997,O,,POINT (113877.1959999986 515737.35929999873)
kilometermarkeringen.390,2389,2003-07-01T00:00:00,L,33, ,866,O,,POINT (111741.71090000123 509852.2446999997)
kilometermarkeringen.391,2871,2003-07-01T00:00:00,R,47, ,2413,O,,POINT (253437.22659999877 473385.20160000026)
kilometermarkeringen.392,614,2003-07-01T00:00:00,L,1, ,970,O,,POINT (206786.83300000057 446568.3007999994)
kilometermarkeringen.393,614,2003-07-01T00:00:00,L,6, ,5967,O,,POINT (211620.07880000025 445733.93879999965)
kilometermarkeringen.394,1936,2018-03-01T00:00:00,L,9, ,111,O,,POINT (173118.56709999964 519849.1763000004)
kilometermarkeringen.395,1930,2003-07-01T00:00:00,L,4, ,293,O,,POINT (184690.57239999995 524603.315299999)
kilometermarkeringen.396,1722,2003-07-01T00:00:00,R,5, ,3842,O,,POINT (30865.59180000052 389012.3715999983)
kilometermarkeringen.397,1014,2018-09-01T00:00:00,L,27, ,5975,O,,POINT (268220.27749999985 544266.9353)
kilometermarkeringen.398,20,2003-07-01T00:00:00,L,38, ,5071,O,,POINT (256200 571266.7140999995)
kilometermarkeringen.399,20,2003-07-01T00:00:00,L,43, ,91,O,,POINT (255693.7514999993 576213.3517999984)
kilometermarkeringen.400,736,2003-07-01T00:00:00,R,28, ,8352,O,,POINT (220203.04450000077 552329.5714000016)
kilometermarkeringen.401,156,2003-07-01T00:00:00,R,22, ,22013,O,,POINT (209411.40049999952 555864.0780999996)
kilometermarkeringen.402,2574,2003-07-01T00:00:00,R,1038, ,1629,B,,POINT (74686.21660000086 384209.0271999985)
kilometermarkeringen.403,632,2003-07-01T00:00:00,R,11, ,3914,O,,POINT (188328.74969999865 555582.5795999989)
kilometermarkeringen.404,23,2003-07-01T00:00:00,R,3, ,382,O,,POINT (191923.7490000017 571080.4787999988)
kilometermarkeringen.405,2384,2003-07-01T00:00:00,L,26, ,1180,O,,POINT (116453.15190000087 506412.3973999992)
kilometermarkeringen.406,2384,2003-07-01T00:00:00,L,27, ,2171,O,,POINT (115641.06269999966 506899.50939999893)
kilometermarkeringen.407,2845,2003-07-01T00:00:00,R,14, ,1380,O,,POINT (224413.9160999991 549210.2710999995)
kilometermarkeringen.408,2845,2003-07-01T00:00:00,R,31, ,18355,O,,POINT (215968.86279999837 534787.8214999996)
kilometermarkeringen.409,2878,2003-07-01T00:00:00,R,3, ,2796,O,,POINT (240897.01779999956 475814.5491000004)
kilometermarkeringen.410,61,2003-07-01T00:00:00,R,16, ,6774,O,,POINT (202041.90089999884 531361.4338999987)
kilometermarkeringen.411,2845,2003-07-01T00:00:00,R,17, ,4381,O,,POINT (222808.2925999984 546674.9580999985)
