FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1905.1505,39,-390,dieptepunt, ,,,POINT (170044.5427000001 530625.252700001)
dieptepunten_1905.1506,37,-370,dieptepunt, ,,,POINT (171277.748399999 530221.4475000016)
dieptepunten_1905.1507,39,-390,dieptepunt, ,,,POINT (170606.942400001 529601.0505000018)
dieptepunten_1905.1508,40,-400,dieptepunt, ,,,POINT (171383.19179999828 529150.0009999983)
dieptepunten_1905.1509,40,-400,dieptepunt, ,,,POINT (169744.77690000087 529842.9437999986)
dieptepunten_1905.1510,40,-400,dieptepunt, ,,,POINT (169724.62000000104 528789.2355000004)
dieptepunten_1905.1511,41,-410,dieptepunt, ,,,POINT (167397.21489999816 529634.7159999982)
dieptepunten_1905.1512,40,-400,dieptepunt, ,,,POINT (167477.11609999835 529062.8216999993)
dieptepunten_1905.1513,43,-430,dieptepunt, ,,,POINT (166375.34589999914 529059.2265000008)
dieptepunten_1905.1514,45,-450,dieptepunt, ,,,POINT (165837.5271999985 529575.1693999991)
dieptepunten_1905.1515,44,-440,dieptepunt, ,,,POINT (165948.2435999997 528385.8707000017)
dieptepunten_1905.1516,40,-400,dieptepunt, ,,,POINT (167044.95789999887 528398.4244000018)
dieptepunten_1905.1517,42,-420,dieptepunt, ,,,POINT (166320.38010000065 527324.5157000013)
dieptepunten_1905.1518,37,-370,dieptepunt, ,,,POINT (167239.98840000108 526864.2435000017)
dieptepunten_1905.1519,40,-400,dieptepunt, ,,,POINT (167640.17990000173 527410.4461999983)
dieptepunten_1905.1520,40,-400,dieptepunt, ,,,POINT (170276.62409999967 526956.5300000012)
dieptepunten_1905.1521,40,-400,dieptepunt, ,,,POINT (170718.65359999985 527630.3916000016)
dieptepunten_1905.1522,38,-380,dieptepunt, ,,,POINT (171632.81170000136 527733.9626000002)
dieptepunten_1905.1523,37,-370,dieptepunt, ,,,POINT (171928.87779999897 526708.7091999985)
dieptepunten_1905.1524,43,-430,dieptepunt, ,,,POINT (160656.94530000165 535063.5579999983)
dieptepunten_1905.1525,44,-440,dieptepunt, ,,,POINT (164445.3178000003 534865.1754000001)
dieptepunten_1905.1526,48,-480,dieptepunt, ,,,POINT (162063.64180000126 534304.4145999998)
dieptepunten_1905.1527,45,-450,dieptepunt, ,,,POINT (163009.05029999837 534061.8269000016)
dieptepunten_1905.1528,48,-480,dieptepunt, ,,,POINT (160810.53510000184 533529.4277999997)
dieptepunten_1905.1529,48,-480,dieptepunt, ,,,POINT (161851.57039999962 532814.696800001)
dieptepunten_1905.1530,48,-480,dieptepunt, ,,,POINT (163132.22729999945 533381.1270000003)
dieptepunten_1905.1531,46,-460,dieptepunt, ,,,POINT (164048.51940000057 533483.6647000015)
dieptepunten_1905.1532,46,-460,dieptepunt, ,,,POINT (164826.7925999984 532768.6193999983)
dieptepunten_1905.1533,45,-450,dieptepunt, ,,,POINT (165244.84629999846 532116.0713)
dieptepunten_1905.1534,45,-450,dieptepunt, ,,,POINT (163786.04820000008 532484.001600001)
dieptepunten_1905.1535,50,-500,dieptepunt, ,,,POINT (160392.45069999993 532847.4494000003)
dieptepunten_1905.1536,50,-500,dieptepunt, ,,,POINT (160761.815200001 532085.6097999997)
dieptepunten_1905.1537,54,-540,dieptepunt, ,,,POINT (161992.33449999988 531870.7177999988)
dieptepunten_1905.1538,51,-510,dieptepunt, ,,,POINT (162268.30559999868 531263.0546999983)
dieptepunten_1905.1539,45,-450,dieptepunt, ,,,POINT (163288.12049999833 531601.7652000003)
dieptepunten_1905.1540,42,-420,dieptepunt, ,,,POINT (164403.0599000007 531368.8619999997)
dieptepunten_1905.1541,48,-480,dieptepunt, ,,,POINT (164167.7835999988 530432.8498000018)
dieptepunten_1905.1542,48,-480,dieptepunt, ,,,POINT (163184.1132999994 530548.1409000009)
dieptepunten_1905.1543,48,-480,dieptepunt, ,,,POINT (163775.74269999936 529178.6171999983)
dieptepunten_1905.1544,51,-510,dieptepunt, ,,,POINT (162345.66470000148 529937.5496999994)
dieptepunten_1905.1545,50,-500,dieptepunt, ,,,POINT (162168.34219999984 529310.5775000006)
dieptepunten_1905.1546,48,-480,dieptepunt, ,,,POINT (161277.97470000014 529117.7358000018)
dieptepunten_1905.1547,50,-500,dieptepunt, ,,,POINT (160944.43389999866 530306.3979999982)
dieptepunten_1905.1548,50,-500,dieptepunt, ,,,POINT (159702.30029999837 530421.6563999988)
dieptepunten_1905.1549,48,-480,dieptepunt, ,,,POINT (160002.45320000127 529305.5311999992)
dieptepunten_1905.1550,52,-520,dieptepunt, ,,,POINT (157836.3572999984 537634.2602999993)
dieptepunten_1905.1551,49,-490,dieptepunt, ,,,POINT (156595.4310999997 537659.0421000011)
dieptepunten_1905.1552,51,-510,dieptepunt, ,,,POINT (155979.00459999964 537295.5144999996)
dieptepunten_1905.1553,48,-480,dieptepunt, ,,,POINT (155235.98710000142 537158.5155999996)
dieptepunten_1905.1554,45,-450,dieptepunt, ,,,POINT (154382.4902999997 537411.4835000001)
dieptepunten_1905.1555,47,-470,dieptepunt, ,,,POINT (153799.38529999927 536721.5942000002)
dieptepunten_1905.1556,39,-390,dieptepunt, ,,,POINT (154334.9208999984 536821.9334000014)
dieptepunten_1905.1557,37,-370,dieptepunt, ,,,POINT (156845.58249999955 536489.7391000018)
dieptepunten_1905.1558,52,-520,dieptepunt, ,,,POINT (157302.67819999903 537098.3073999994)
dieptepunten_1905.1559,49,-490,dieptepunt, ,,,POINT (158226.51099999994 537127.440200001)
dieptepunten_1905.1560,31,-310,dieptepunt, ,,,POINT (158295.15029999986 536356.4558000006)
dieptepunten_1905.1561,40,-400,dieptepunt, ,,,POINT (157655.49179999903 536318.8458000012)
dieptepunten_1905.1562,29,-290,dieptepunt, ,,,POINT (158636.1561000012 535857.9233999997)
dieptepunten_1905.1563,60,-600,dieptepunt, ,,,POINT (156623.48310000077 535863.1561000012)
dieptepunten_1905.1564,30,-300,dieptepunt, ,,,POINT (155239.12929999828 536097.0406999998)
dieptepunten_1905.1565,28,-280,dieptepunt, ,,,POINT (153746.87920000032 535759.2727999985)
dieptepunten_1905.1566,32,-320,dieptepunt, ,,,POINT (154676.87950000167 535705.9127000012)
dieptepunten_1905.1567,67,-670,dieptepunt, ,,,POINT (153556.5775000006 535150.8262999989)
dieptepunten_1905.1568,57,-570,dieptepunt, ,,,POINT (154514.55050000176 535015.7263999991)
dieptepunten_1905.1569,60,-600,dieptepunt, ,,,POINT (155235.95589999855 535279.9675999992)
dieptepunten_1905.1570,57,-570,dieptepunt, ,,,POINT (157566.376600001 535247.4853000008)
dieptepunten_1905.1571,33,-330,dieptepunt, ,,,POINT (159144.0406000018 534696.8742999993)
dieptepunten_1905.1572,30,-300,dieptepunt, ,,,POINT (156889.1015000008 534937.5716999993)
dieptepunten_1905.1573,36,-360,dieptepunt, ,,,POINT (155937.37750000134 534872.4560000002)
dieptepunten_1905.1574,70,-700,dieptepunt, ,,,POINT (154767.33100000024 534589.3513000011)
dieptepunten_1905.1575,59,-590,dieptepunt, ,,,POINT (154166.53069999814 534052.993900001)
dieptepunten_1905.1576,44,-440,dieptepunt, ,,,POINT (156218.09580000117 534328.1651999988)
dieptepunten_1905.1577,37,-370,dieptepunt, ,,,POINT (157045.24309999868 534066.2633999996)
dieptepunten_1905.1578,36,-360,dieptepunt, ,,,POINT (158342.56909999996 533968.8482000008)
dieptepunten_1905.1579,42,-420,dieptepunt, ,,,POINT (158388.26049999893 533469.5883000009)
dieptepunten_1905.1580,50,-500,dieptepunt, ,,,POINT (158508.77149999887 531980.8418000005)
dieptepunten_1905.1581,46,-460,dieptepunt, ,,,POINT (156698.73779999837 532930.8015000001)
dieptepunten_1905.1582,48,-480,dieptepunt, ,,,POINT (156826.61039999872 532340.8878999986)
dieptepunten_1905.1583,53,-530,dieptepunt, ,,,POINT (156855.4098000005 531914.2281000018)
dieptepunten_1905.1584,51,-510,dieptepunt, ,,,POINT (157699.85810000077 531607.0434000008)
dieptepunten_1905.1585,52,-520,dieptepunt, ,,,POINT (155703.9919999987 532384.5139000006)
dieptepunten_1905.1586,31,-310,dieptepunt, ,,,POINT (155817.3616000004 532929.4063000008)
dieptepunten_1905.1587,55,-550,dieptepunt, ,,,POINT (155295.28290000185 533636.7967999987)
dieptepunten_1905.1588,42,-420,dieptepunt, ,,,POINT (154584.68730000034 533200.1033000015)
dieptepunten_1905.1589,53,-530,dieptepunt, ,,,POINT (153636.2677000016 533643.9048999995)
dieptepunten_1905.1590,21,-210,dieptepunt, ,,,POINT (152346.18389999866 538660.4926000014)
dieptepunten_1905.1591,21,-210,dieptepunt, ,,,POINT (153097.14350000024 537773.2949000001)
dieptepunten_1905.1592,39,-390,dieptepunt, ,,,POINT (152370.23099999875 537818.4532999992)
dieptepunten_1905.1593,62,-620,dieptepunt, ,,,POINT (151533.67720000073 537954.2921000011)
dieptepunten_1905.1594,50,-500,dieptepunt, ,,,POINT (150947.67480000108 538053.8233000003)
dieptepunten_1905.1595,30,-300,dieptepunt, ,,,POINT (150010.30779999867 537862.5749000013)
dieptepunten_1905.1596,61,-610,dieptepunt, ,,,POINT (148497.04619999975 537771.2137000002)
dieptepunten_1905.1597,35,-350,dieptepunt, ,,,POINT (149572.30460000038 537408.9219999984)
dieptepunten_1905.1598,52,-520,dieptepunt,Waarde afgelezen van originele kaart,,,POINT (150734.65670000017 537146.0617000014)
dieptepunten_1905.1599,35,-350,dieptepunt, ,,,POINT (150532.34809999913 536555.9560999982)
dieptepunten_1905.1600,38,-380,dieptepunt, ,,,POINT (151287.73699999973 537246.1275000013)
dieptepunten_1905.1601,66,-660,dieptepunt, ,,,POINT (152223.68840000033 537155.9177000001)
dieptepunten_1905.1602,26,-260,dieptepunt, ,,,POINT (153153.35190000013 537120.3260000013)
dieptepunten_1905.1603,30,-300,dieptepunt, ,,,POINT (152947.45109999925 536067.1486000009)
dieptepunten_1905.1604,22,-220,dieptepunt, ,,,POINT (151917.99060000107 536429.4875000007)
dieptepunten_1905.1605,66,-660,dieptepunt, ,,,POINT (152412.20169999823 535267.8500999995)
dieptepunten_1905.1606,60,-600,dieptepunt, ,,,POINT (153377.3949000016 534388.0764000006)
dieptepunten_1905.1607,63,-630,dieptepunt, ,,,POINT (152353.02109999955 534559.7181999981)
dieptepunten_1905.1608,65,-650,dieptepunt, ,,,POINT (152447.0810999982 533969.7052999996)
dieptepunten_1905.1609,60,-600,dieptepunt, ,,,POINT (151416.18549999967 534649.942400001)
dieptepunten_1905.1610,60,-600,dieptepunt, ,,,POINT (151102.9699999988 535494.0507000014)
dieptepunten_1905.1611,61,-610,dieptepunt, ,,,POINT (150817.78299999982 535838.9006000012)
dieptepunten_1905.1612,46,-460,dieptepunt, ,,,POINT (148042.95650000125 536891.6979999989)
dieptepunten_1905.1613,61,-610,dieptepunt, ,,,POINT (149074.0650999993 536782.7771999985)
dieptepunten_1905.1614,62,-620,dieptepunt, ,,,POINT (149781.6475000009 536492.2877999991)
dieptepunten_1905.1615,65,-650,dieptepunt, ,,,POINT (150308.41000000015 535639.0450000018)
dieptepunten_1905.1616,64,-640,dieptepunt, ,,,POINT (149157.0960999988 535993.0034000017)
dieptepunten_1905.1617,49,-490,dieptepunt, ,,,POINT (148432.93360000104 536283.6365999989)
dieptepunten_1905.1618,73,-730,dieptepunt, ,,,POINT (148038.3898999989 535893.3907000013)
dieptepunten_1905.1619,49,-490,dieptepunt, ,,,POINT (149146.53610000014 535484.6339999996)
dieptepunten_1905.1620,62,-620,dieptepunt, ,,,POINT (150013.08999999985 534930.9140999988)
dieptepunten_1905.1621,79,-790,dieptepunt, ,,,POINT (149251.61899999902 534349.8761)
dieptepunten_1905.1622,65,-650,dieptepunt, ,,,POINT (150851.47819999978 534985.5916000009)
dieptepunten_1905.1623,42,-420,dieptepunt, ,,,POINT (151104.75690000132 533941.7157999985)
dieptepunten_1905.1624,86,-860,dieptepunt, ,,,POINT (149970.4701000005 533669.063000001)
dieptepunten_1905.1625,89,-890,dieptepunt, ,,,POINT (149817.5951000005 533069.8889000006)
dieptepunten_1905.1626,79,-790,dieptepunt, ,,,POINT (150645.24460000172 533242.5399000011)
dieptepunten_1905.1627,39,-390,dieptepunt, ,,,POINT (152639.96489999816 533307.1374000013)
dieptepunten_1905.1628,40,-400,dieptepunt, ,,,POINT (147488.33909999952 537635.2987000011)
dieptepunten_1905.1629,60,-600,dieptepunt, ,,,POINT (147351.84149999917 537055.1130999997)
dieptepunten_1905.1630,68,-680,dieptepunt, ,,,POINT (147461.9081000015 536619.6790999994)
dieptepunten_1905.1631,85,-850,dieptepunt, ,,,POINT (146875.48950000107 536075.4670999981)
dieptepunten_1905.1632,82,-820,dieptepunt, ,,,POINT (145701.80680000037 536003.6636999995)
dieptepunten_1905.1633,83,-830,dieptepunt, ,,,POINT (146277.3291000016 536656.5676999986)
dieptepunten_1905.1634,85,-850,dieptepunt, ,,,POINT (145712.33549999818 536947.2551000006)
dieptepunten_1905.1635,83,-830,dieptepunt, ,,,POINT (145552.99190000072 537536.7366000004)
dieptepunten_1905.1636,90,-900,dieptepunt, ,,,POINT (144626.3728 537664.6490999982)
dieptepunten_1905.1637,68,-680,dieptepunt, ,,,POINT (143815.00070000067 537448.2190000005)
dieptepunten_1905.1638,81,-810,dieptepunt, ,,,POINT (144544.28330000117 537202.4001000002)
dieptepunten_1905.1639,44,-440,dieptepunt, ,,,POINT (143096.74309999868 537267.9904000014)
dieptepunten_1905.1640,77,-770,dieptepunt, ,,,POINT (144549.9081000015 536630.9477000013)
dieptepunten_1905.1641,62,-620,dieptepunt, ,,,POINT (144621.3291000016 535950.2190999985)
dieptepunten_1905.1642,47,-470,dieptepunt, ,,,POINT (143688.93050000072 535842.4083000012)
dieptepunten_1905.1643,30,-300,dieptepunt, ,,,POINT (142844.3214999996 536043.3211999983)
dieptepunten_1905.1644,41,-410,dieptepunt, ,,,POINT (142888.30939999968 536751.184700001)
dieptepunten_1905.1645,40,-400,dieptepunt, ,,,POINT (141906.96059999987 537406.2043000013)
dieptepunten_1905.1646,37,-370,dieptepunt, ,,,POINT (141786.10960000008 536789.3548999988)
dieptepunten_1905.1647,37,-370,dieptepunt, ,,,POINT (141868.1862999983 536290.0227999985)
dieptepunten_1905.1648,33,-330,dieptepunt, ,,,POINT (141955.76700000092 535799.7551000006)
dieptepunten_1905.1649,47,-470,dieptepunt, ,,,POINT (140820.0469999984 535302.4935000017)
dieptepunten_1905.1650,44,-440,dieptepunt, ,,,POINT (140787.54989999905 535856.4134999998)
dieptepunten_1905.1651,44,-440,dieptepunt, ,,,POINT (141024.3110000007 537589.4567000009)
dieptepunten_1905.1652,29,-290,dieptepunt, ,,,POINT (140448.20600000024 536900.9109000005)
dieptepunten_1905.1653,40,-400,dieptepunt, ,,,POINT (139862.10319999978 537719.0009000003)
dieptepunten_1905.1654,42,-420,dieptepunt, ,,,POINT (139264.70369999856 537901.8381999992)
dieptepunten_1905.1655,44,-440,dieptepunt, ,,,POINT (139521.66310000047 537057.313099999)
dieptepunten_1905.1656,47,-470,dieptepunt, ,,,POINT (139318.29830000177 536531.3405999988)
dieptepunten_1905.1657,50,-500,dieptepunt, ,,,POINT (139915.6409999989 536066.9908999987)
dieptepunten_1905.1658,41,-410,dieptepunt, ,,,POINT (139536.4860999994 535432.0725000016)
dieptepunten_1905.1659,50,-500,dieptepunt, ,,,POINT (139135.37189999968 534951.4048999995)
dieptepunten_1905.1660,45,-450,dieptepunt, ,,,POINT (137704.0524000004 535363.4527999982)
dieptepunten_1905.1661,48,-480,dieptepunt, ,,,POINT (137518.56450000033 535963.4497000016)
dieptepunten_1905.1662,43,-430,dieptepunt, ,,,POINT (138101.05099999905 536688.6598000005)
dieptepunten_1905.1663,41,-410,dieptepunt, ,,,POINT (138655.82250000164 537522.2613000013)
dieptepunten_1905.1664,33,-330,dieptepunt, ,,,POINT (137520.8321999982 537425.3684)
dieptepunten_1905.1665,43,-430,dieptepunt, ,,,POINT (136281.2848000005 537183.756099999)
dieptepunten_1905.1666,40,-400,dieptepunt, ,,,POINT (136134.19429999962 537719.5472000018)
dieptepunten_1905.1667,10,-100,dieptepunt, ,,,POINT (192018.0998999998 525211.7573999986)
dieptepunten_1905.1668,23,-230,dieptepunt, ,,,POINT (190684.84939999878 525258.2419000007)
dieptepunten_1905.1669,25,-250,dieptepunt, ,,,POINT (189726.73559999838 525352.4780000001)
dieptepunten_1905.1670,25,-250,dieptepunt, ,,,POINT (188909.67320000008 525729.3396999985)
dieptepunten_1905.1671,27,-270,dieptepunt, ,,,POINT (188254.6873999983 525198.2047999986)
dieptepunten_1905.1672,26,-260,dieptepunt, ,,,POINT (187464.28590000048 525111.6884999983)
dieptepunten_1905.1673,26,-260,dieptepunt, ,,,POINT (186126.439100001 524031.6834000014)
dieptepunten_1905.1674,26,-260,dieptepunt, ,,,POINT (186784.86089999974 524362.5802999996)
dieptepunten_1905.1675,28,-280,dieptepunt, ,,,POINT (187796.33740000054 524450.2725999989)
dieptepunten_1905.1676,23,-230,dieptepunt, ,,,POINT (188613.88159999996 524491.4035999998)
dieptepunten_1905.1677,22,-220,dieptepunt, ,,,POINT (190069.11510000005 524218.0175999999)
dieptepunten_1905.1678,20,-200,dieptepunt, ,,,POINT (191149.46220000088 524633.5450000018)
dieptepunten_1905.1679,16,-160,dieptepunt, ,,,POINT (191580.82429999858 524945.3432999998)
dieptepunten_1905.1680,8,-80,dieptepunt, ,,,POINT (192173.38190000132 524812.4563000016)
dieptepunten_1905.1681,15,-150,dieptepunt, ,,,POINT (191652.98809999973 524318.1801999994)
dieptepunten_1905.1682,20,-200,dieptepunt, ,,,POINT (190943.11389999837 523941.1587000005)
dieptepunten_1905.1683,22,-220,dieptepunt, ,,,POINT (190051.52580000088 523481.41910000145)
dieptepunten_1905.1684,24,-240,dieptepunt, ,,,POINT (188853.76330000162 523420.2104999982)
dieptepunten_1905.1685,26,-260,dieptepunt, ,,,POINT (187836.34450000152 523487.2523000017)
dieptepunten_1905.1686,26,-260,dieptepunt, ,,,POINT (186533.36089999974 523080.15139999986)
dieptepunten_1905.1687,23,-230,dieptepunt, ,,,POINT (188610.29549999908 522709.875500001)
dieptepunten_1905.1688,17,-170,dieptepunt, ,,,POINT (190708.59849999845 522912.12480000034)
dieptepunten_1905.1689,14,-140,dieptepunt, ,,,POINT (191761.1512000002 522444.7435000017)
dieptepunten_1905.1690,6,-60,dieptepunt, ,,,POINT (191943.52659999952 521972.4695999995)
dieptepunten_1905.1691,14,-140,dieptepunt, ,,,POINT (190992.10720000044 522094.9261999987)
dieptepunten_1905.1692,13,-130,dieptepunt, ,,,POINT (190189.72439999878 521836.05900000036)
dieptepunten_1905.1693,19,-190,dieptepunt, ,,,POINT (189471.79030000046 521695.9957000017)
dieptepunten_1905.1694,22,-220,dieptepunt, ,,,POINT (188856.03909999877 521538.3376000002)
dieptepunten_1905.1695,24,-240,dieptepunt, ,,,POINT (188026.28319999948 521306.9965999983)
dieptepunten_1905.1696,26,-260,dieptepunt, ,,,POINT (187403.98820000142 521649.3720000014)
dieptepunten_1905.1697,26,-260,dieptepunt, ,,,POINT (187017.85110000148 522346.993999999)
dieptepunten_1905.1698,24,-240,dieptepunt, ,,,POINT (185901.90659999847 521668.8412999995)
dieptepunten_1905.1699,25,-250,dieptepunt, ,,,POINT (186762.77059999853 520955.6396000013)
dieptepunten_1905.1700,24,-240,dieptepunt, ,,,POINT (187857.92069999874 520560.1882000007)
dieptepunten_1905.1701,23,-230,dieptepunt, ,,,POINT (188960.71799999848 520847.2681999989)
dieptepunten_1905.1702,12,-120,dieptepunt, ,,,POINT (191004.90569999814 520920.564100001)
dieptepunten_1905.1703,9,-90,dieptepunt, ,,,POINT (191643.50180000067 520923.7558999993)
dieptepunten_1905.1704,8,-80,dieptepunt, ,,,POINT (192826.6191000007 519735.07869999856)
dieptepunten_1905.1705,11,-110,dieptepunt, ,,,POINT (191879.52560000122 519949.11730000004)
dieptepunten_1905.1706,5,-50,dieptepunt, ,,,POINT (191641.36520000175 520130.4112999998)
dieptepunten_1905.1707,9,-90,dieptepunt, ,,,POINT (191242.90890000015 520247.01630000025)
dieptepunten_1905.1708,23,-230,dieptepunt, ,,,POINT (189782.17540000007 520322.2347000018)
dieptepunten_1905.1709,24,-240,dieptepunt, ,,,POINT (189154.2109999992 520319.493999999)
dieptepunten_1905.1710,24,-240,dieptepunt, ,,,POINT (187172.02149999887 519937.7221999988)
dieptepunten_1905.1711,23,-230,dieptepunt, ,,,POINT (187967.92339999974 519283.2514999993)
dieptepunten_1905.1712,20,-200,dieptepunt, ,,,POINT (191155.9609999992 519361.0923999995)
dieptepunten_1905.1713,10,-100,dieptepunt, ,,,POINT (192423.5106999986 519303.59479999915)
dieptepunten_1905.1714,8,-80,dieptepunt, ,,,POINT (193195.2074000016 518951.2793999985)
dieptepunten_1905.1715,26,-260,dieptepunt, ,,,POINT (185290.8156999983 523618.0791000016)
dieptepunten_1905.1716,29,-290,dieptepunt, ,,,POINT (184254.48319999874 524002.6601999998)
dieptepunten_1905.1717,30,-300,dieptepunt, ,,,POINT (183057.81269999966 524204.60119999945)
dieptepunten_1905.1718,31,-310,dieptepunt, ,,,POINT (182162.4814000018 524453.6887000017)
dieptepunten_1905.1719,34,-340,dieptepunt, ,,,POINT (179141.94090000167 524345.2082000002)
dieptepunten_1905.1720,33,-330,dieptepunt, ,,,POINT (179610.28069999814 523602.8762000017)
dieptepunten_1905.1721,30,-300,dieptepunt, ,,,POINT (182137.32880000025 523863.08689999953)
dieptepunten_1905.1722,30,-300,dieptepunt, ,,,POINT (181204.87799999863 523012.5826999992)
dieptepunten_1905.1723,31,-310,dieptepunt, ,,,POINT (181688.13280000165 523397.0777999982)
dieptepunten_1905.1724,30,-300,dieptepunt, ,,,POINT (183007.60289999843 523495.81909999996)
dieptepunten_1905.1725,26,-260,dieptepunt, ,,,POINT (184827.13010000065 522825.2291000001)
dieptepunten_1905.1726,25,-250,dieptepunt, ,,,POINT (184382.2901000008 522214.21599999815)
dieptepunten_1905.1727,28,-280,dieptepunt, ,,,POINT (183129.64680000022 522452.0247000009)
dieptepunten_1905.1728,30,-300,dieptepunt, ,,,POINT (179966.3284999989 522732.7531999983)
dieptepunten_1905.1729,32,-320,dieptepunt, ,,,POINT (180384.01559999958 522208.245099999)
dieptepunten_1905.1730,30,-300,dieptepunt, ,,,POINT (180677.84980000183 521601.2762000002)
dieptepunten_1905.1731,32,-320,dieptepunt, ,,,POINT (179655.66279999912 521186.4466999993)
dieptepunten_1905.1732,29,-290,dieptepunt, ,,,POINT (181051.33590000123 521167.3706)
dieptepunten_1905.1733,27,-270,dieptepunt, ,,,POINT (181758.9824000001 520980.8299999982)
dieptepunten_1905.1734,26,-260,dieptepunt, ,,,POINT (183135.36840000004 521162.14660000056)
dieptepunten_1905.1735,26,-260,dieptepunt, ,,,POINT (185582.50930000097 520713.7344999984)
dieptepunten_1905.1736,25,-250,dieptepunt, ,,,POINT (184633.50600000098 520617.6361999996)
dieptepunten_1905.1737,24,-240,dieptepunt, ,,,POINT (183800.1666000001 520485.0516999997)
dieptepunten_1905.1738,27,-270,dieptepunt, ,,,POINT (183132.06599999964 520516.90940000117)
dieptepunten_1905.1739,30,-300,dieptepunt, ,,,POINT (180760.4103000015 520346.87209999934)
dieptepunten_1905.1740,30,-300,dieptepunt, ,,,POINT (179778.7655000016 519593.8962999992)
dieptepunten_1905.1741,11,-110,dieptepunt, ,,,POINT (181372.83960000053 519913.44420000166)
dieptepunten_1905.1742,26,-260,dieptepunt, ,,,POINT (180963.81819999963 519509.7373000011)
dieptepunten_1905.1743,17,-170,dieptepunt, ,,,POINT (181688.0401000008 519331.8049999997)
dieptepunten_1905.1744,19,-190,dieptepunt, ,,,POINT (182475.53200000152 519355.16910000145)
dieptepunten_1905.1745,20,-200,dieptepunt, ,,,POINT (182838.68389999866 519996.0256999992)
dieptepunten_1905.1746,23,-230,dieptepunt, ,,,POINT (183610.8632999994 519362.83729999885)
dieptepunten_1905.1747,27,-270,dieptepunt, ,,,POINT (185550.64440000057 519365.4547000006)
dieptepunten_1905.1748,24,-240,dieptepunt, ,,,POINT (186738.93140000105 518729.83889999986)
dieptepunten_1905.1749,23,-230,dieptepunt, ,,,POINT (184706.7536999993 518766.0260999985)
dieptepunten_1905.1750,24,-240,dieptepunt, ,,,POINT (184701.5636 517978.8271000013)
dieptepunten_1905.1751,16,-160,dieptepunt, ,,,POINT (180949.95479999855 518688.0832999982)
dieptepunten_1905.1752,28,-280,dieptepunt, ,,,POINT (180258.41789999977 518848.4263000004)
dieptepunten_1905.1753,27,-270,dieptepunt, ,,,POINT (180072.7195999995 518381.4321000017)
dieptepunten_1905.1754,29,-290,dieptepunt, ,,,POINT (179865.38980000094 517904.90199999884)
dieptepunten_1905.1755,35,-350,dieptepunt, ,,,POINT (177472.66679999977 526580.1746999994)
dieptepunten_1905.1756,35,-350,dieptepunt, ,,,POINT (176399.21840000153 526556.5018000007)
dieptepunten_1905.1757,38,-380,dieptepunt, ,,,POINT (173411.47670000046 526433.4118999988)
dieptepunten_1905.1758,37,-370,dieptepunt, ,,,POINT (172534.27320000157 525848.2507000007)
dieptepunten_1905.1759,39,-390,dieptepunt, ,,,POINT (173875.67480000108 525527.0357000008)
dieptepunten_1905.1760,36,-360,dieptepunt, ,,,POINT (175972.92460000142 525673.1539000012)
dieptepunten_1905.1761,35,-350,dieptepunt, ,,,POINT (178414.76830000058 525540.4239999987)
dieptepunten_1905.1762,37,-370,dieptepunt, ,,,POINT (176742.1308999993 525259.0903000012)
dieptepunten_1905.1763,39,-390,dieptepunt, ,,,POINT (174537.22289999947 525121.2338000014)
dieptepunten_1905.1764,39,-390,dieptepunt, ,,,POINT (172447.67819999903 525075.7446000017)
dieptepunten_1905.1765,39,-390,dieptepunt, ,,,POINT (172020.07669999823 524029.3328000009)
dieptepunten_1905.1766,40,-400,dieptepunt, ,,,POINT (173259.4941000007 524325.1884000003)
dieptepunten_1905.1767,40,-400,dieptepunt, ,,,POINT (174543.93620000035 524312.7289000005)
dieptepunten_1905.1768,38,-380,dieptepunt, ,,,POINT (175993.79430000111 524537.6464000009)
dieptepunten_1905.1769,36,-360,dieptepunt, ,,,POINT (177240.36419999972 524780.1403999999)
dieptepunten_1905.1770,36,-360,dieptepunt, ,,,POINT (178481.10460000113 524859.4103000015)
dieptepunten_1905.1771,36,-360,dieptepunt, ,,,POINT (177847.37909999862 523665.8702000007)
dieptepunten_1905.1772,37,-370,dieptepunt, ,,,POINT (176638.36950000003 524132.0287999995)
dieptepunten_1905.1773,39,-390,dieptepunt, ,,,POINT (174956.74390000105 523742.2958999984)
dieptepunten_1905.1774,40,-400,dieptepunt, ,,,POINT (173193.39440000057 523098.5029999986)
dieptepunten_1905.1775,41,-410,dieptepunt, ,,,POINT (172268.50840000063 522940.23970000073)
dieptepunten_1905.1776,40,-400,dieptepunt, ,,,POINT (173120.42929999903 522071.6281000003)
dieptepunten_1905.1777,38,-380,dieptepunt, ,,,POINT (174074.26579999924 522602.6667999998)
dieptepunten_1905.1778,41,-410,dieptepunt, ,,,POINT (175249.69079999998 523198.5744000003)
dieptepunten_1905.1779,35,-350,dieptepunt, ,,,POINT (178599.70529999956 523261.1013999991)
dieptepunten_1905.1780,36,-360,dieptepunt, ,,,POINT (177963.6149000004 522812.50129999965)
dieptepunten_1905.1781,40,-400,dieptepunt, ,,,POINT (175050.2115000002 522379.98220000044)
dieptepunten_1905.1782,37,-370,dieptepunt, ,,,POINT (177298.73580000177 521827.82090000063)
dieptepunten_1905.1783,40,-400,dieptepunt, ,,,POINT (175827.33080000058 521793.14770000055)
