FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_100.756,705425,7,5425,250,361.18,111.18,-0.06,>2026,- - - - - -,3,412.00019427,412.00019427,,,"POLYGON ((98849.56549999863 499356.76949999854, 98855.08879999816 499354.4250999987, 98776.9422999993 499170.3240999989, 98771.41930000111 499172.66849999875, 98849.56549999863 499356.76949999854))"
trend_2016_100.757,705450,7,5450,250,400.29,150.29,-0.88,>2026,- - - - - -,3,575.9997888,575.9997888,,,"POLYGON ((98752.56579999998 499126.7692999989, 98833.57009999827 499092.38489999995, 98755.42390000075 498908.2840999998, 98674.41950000077 498942.6682999991, 98752.56579999998 499126.7692999989))"
trend_2016_100.758,705475,7,5475,250,445.53,195.53,-1.15,>2026,- - - - - -,3,629.99975584,629.99975584,,,"POLYGON ((98654.56529999897 498896.7690999992, 98760.42330000177 498851.83509999886, 98682.27710000053 498667.73409999907, 98576.41910000145 498712.6680999994, 98654.56529999897 498896.7690999992))"
trend_2016_100.759,805650,8,5650,1080,1368.78,288.78,-1.81,>2026,- - - - - -,3,762.00007845,762.00007845,,,"POLYGON ((98565.93250000104 497006.00549999997, 98739.02380000055 496953.08630000055, 98680.54930000007 496761.8253000006, 98507.45809999853 496814.74450000003, 98565.93250000104 497006.00549999997))"
trend_2016_100.760,805675,8,5675,941,1223.72,282.72,5.23,-,- - - - - -,1,1446.00010469,1446.00010469,,,"POLYGON ((98432.4582999982 496575.74450000003, 97932.31089999899 496728.6548999995, 97990.7853000015 496919.91589999944, 98490.93279999867 496767.00549999997, 98432.4582999982 496575.74450000003))"
trend_2016_100.761,805700,8,5700,805,1058.61,253.61,5.37,-,- - - - - -,1,1474.00025862,1474.00025862,,,"POLYGON ((98358.45850000158 496337.74489999935, 97844.92289999872 496494.7485000007, 97903.39710000157 496686.0095000006, 98416.93290000036 496529.0058999993, 98358.45850000158 496337.74489999935))"
trend_2016_100.762,805725,8,5725,675,910.15,235.15,5.05,-,- - - - - -,1,1410.0001488,1410.0001488,,,"POLYGON ((98284.45809999853 496098.74489999935, 97801.52409999818 496246.3924999982, 97859.99850000069 496437.65349999815, 98342.93250000104 496290.0058000013, 98284.45809999853 496098.74489999935))"
trend_2016_100.763,805750,8,5750,552,793.5,241.5,6.89,-,- - - - - -,1,1778.0000026,1778.0000026,,,"POLYGON ((98211.45809999853 495859.74489999935, 97552.56410000101 496061.18890000135, 97611.03849999979 496252.4499000013, 98269.93250000104 496051.0058000013, 98211.45809999853 495859.74489999935))"
trend_2016_100.764,805775,8,5775,488,675.62,187.62,7.55,-,- - - - - -,1,1910.00013382,1910.00013382,,,"POLYGON ((98137.4582999982 495621.74450000003, 97415.44810000062 495842.48530000076, 97473.9224999994 496033.74610000104, 98195.93279999867 495813.00549999997, 98137.4582999982 495621.74450000003))"
trend_2016_100.765,805800,8,5800,405,567.18,162.18,6.48,-,- - - - - -,1,1695.99973397,1695.99973397,,,"POLYGON ((98057.4582999982 495363.74489999935, 97437.77290000021 495553.2017999999, 97496.24709999934 495744.4624999985, 98115.93279999867 495555.0058000013, 98057.4582999982 495363.74489999935))"
trend_2016_100.766,805825,8,5825,336,485.66,149.66,6.36,-,- - - - - -,1,1672.00008013,1672.00008013,,,"POLYGON ((97983.45850000158 495124.7448000014, 97375.24879999831 495310.69310000166, 97433.72309999913 495501.9541000016, 98041.93290000036 495316.0058000013, 97983.45850000158 495124.7448000014))"
trend_2016_100.767,805850,8,5850,262,404.78,142.78,5.95,-,- - - - - -,1,1590.00023309,1590.00023309,,,"POLYGON ((97909.45809999853 494885.74450000003, 97340.45679999888 495059.7058000006, 97398.9310999997 495250.9668000005, 97967.93250000104 495077.00549999997, 97909.45809999853 494885.74450000003))"
trend_2016_100.768,805875,8,5875,229,327.1,98.1,2.74,-,- - - - - -,1,947.99995098,947.99995098,,,"POLYGON ((97838.0438000001 494663.9257999994, 97577.45430000126 494748.59629999846, 97639.25780000165 494938.80779999867, 97899.84710000083 494854.13709999993, 97838.0438000001 494663.9257999994))"
trend_2016_100.769,805900,8,5900,139,276.94,137.94,3.13,-,- - - - - -,1,1026.00028825,1026.00028825,,,"POLYGON ((97764.0439000018 494424.9257999994, 97466.36309999973 494521.6479000002, 97528.16649999842 494711.85929999873, 97825.84730000049 494615.13709999993, 97764.0439000018 494424.9257999994))"
trend_2016_100.770,805925,8,5925,123,221.78,98.78,1.26,-,- - - - - -,1,652.00011316,652.00011316,,,"POLYGON ((97686.45850000158 494168.74430000037, 97565.96409999952 494205.58309999853, 97624.4384999983 494396.8440999985, 97744.93290000036 494360.0053000003, 97686.45850000158 494168.74430000037))"
trend_2016_100.771,805950,8,5950,108,196.37,88.37,2.49,-,- - - - - -,1,898.00032868,898.00032868,,,"POLYGON ((97612.45809999853 493929.74489999935, 97374.33810000122 494002.5452999994, 97432.8125 494193.80629999936, 97670.93250000104 494121.0058999993, 97612.45809999853 493929.74489999935))"
trend_2016_100.772,805975,8,5975,88,178.46,90.46,2.19,-,- - - - - -,1,837.99994715,837.99994715,,,"POLYGON ((97538.4582999982 493690.74489999935, 97329.02749999985 493754.7740999982, 97387.50189999864 493946.03510000184, 97596.93279999867 493882.0058000013, 97538.4582999982 493690.74489999935))"
trend_2016_100.773,806000,8,6000,94,168.81,74.81,2.22,-,- - - - - -,1,843.99980392,843.99980392,,,"POLYGON ((97464.4582999982 493451.74489999935, 97252.15879999846 493516.65129999816, 97310.63309999928 493707.91230000183, 97522.93279999867 493643.0058000013, 97464.4582999982 493451.74489999935))"
trend_2016_100.774,806025,8,6025,107,164.92,57.92,2.54,-,- - - - - -,1,908.00010669,908.00010669,,,"POLYGON ((97389.45809999853 493213.74450000003, 97146.55680000037 493288.007100001, 97205.03090000153 493479.26790000126, 97447.93250000104 493405.00549999997, 97389.45809999853 493213.74450000003))"
trend_2016_100.775,806050,8,6050,105,172.73,67.73,4.02,-,- - - - - -,1,1203.99977472,1203.99977472,,,"POLYGON ((97315.45809999853 492974.74450000003, 96931.02380000055 493092.27809999883, 96989.49810000136 493283.5388999991, 97373.93250000104 493166.00549999997, 97315.45809999853 492974.74450000003))"
trend_2016_100.776,806075,8,6075,115,190.47,75.47,6,-,- - - - - -,1,1600.00017802,1600.00017802,,,"POLYGON ((97241.4582999982 492735.74450000003, 96667.67550000176 492911.16750000045, 96726.14979999885 493102.4285000004, 97299.93279999867 492927.00549999997, 97241.4582999982 492735.74450000003))"
trend_2016_100.777,806100,8,6100,137,207.26,70.26,6.79,-,- - - - - -,1,1758.00027332,1758.00027332,,,"POLYGON ((97174.92779999971 492530.01089999825, 96532.92049999908 492751.07180000097, 96598.03409999982 492940.17550000176, 97240.04129999876 492719.1147999987, 97174.92779999971 492530.01089999825))"
trend_2016_100.778,806125,8,6125,132,210.19,78.19,7.16,-,- - - - - -,1,1832.00028228,1832.00028228,,,"POLYGON ((97092.58509999886 492330.01689999923, 96424.14149999991 492586.60830000043, 96495.81509999931 492773.32449999824, 97164.25879999995 492516.73310000077, 97092.58509999886 492330.01689999923))"
trend_2016_100.779,806150,8,6150,138,226.33,88.33,8.28,-,- - - - - -,1,2055.9999103,2055.9999103,,,"POLYGON ((97003.58529999852 492097.0170999989, 96230.58080000058 492393.7457999997, 96302.25429999828 492580.46180000156, 97075.25890000165 492283.73310000077, 97003.58529999852 492097.0170999989))"
trend_2016_100.780,806175,8,6175,144,242.31,98.31,10.26,-,- - - - - -,1,2451.99986117,2451.99986117,,,"POLYGON ((96913.58529999852 491864.0170999989, 95955.73189999908 492231.7025000006, 96027.40549999848 492418.4188000001, 96985.25890000165 492050.73310000077, 96913.58529999852 491864.0170999989))"
trend_2016_100.781,806200,8,6200,143,248.95,105.95,9.27,-,- - - - - -,1,2253.99972803,2253.99972803,,,"POLYGON ((96824.58529999852 491632.0170999989, 95959.15630000085 491964.22410000116, 96030.82990000024 492150.9400999993, 96896.25890000165 491818.73310000077, 96824.58529999852 491632.0170999989))"
trend_2016_100.782,806225,8,6225,156,245.71,89.71,6.73,-,- - - - - -,1,1746.00014705,1746.00014705,,,"POLYGON ((96734.58509999886 491399.0170999989, 96106.28550000116 491640.1988000013, 96177.95910000056 491826.91490000114, 96806.25879999995 491585.73330000043, 96734.58509999886 491399.0170999989))"
trend_2016_100.783,806250,8,6250,164,243.81,79.81,5.11,-,- - - - - -,1,1421.99988116,1421.99988116,,,"POLYGON ((96644.58509999886 491166.01729999855, 96167.52549999952 491349.1433000006, 96239.19909999892 491535.85929999873, 96716.25879999995 491352.73330000043, 96644.58509999886 491166.01729999855))"
trend_2016_100.784,806275,8,6275,171,235.95,64.95,2.37,-,- - - - - -,1,873.9999435,873.9999435,,,"POLYGON ((96554.58529999852 490933.01729999855, 96333.32679999992 491017.95050000027, 96405.00030000135 491204.6664999984, 96626.25890000165 491119.73330000043, 96554.58529999852 490933.01729999855))"
trend_2016_100.785,806300,8,6300,192,229.57,37.57,0.39,-,- - - - - -,1,477.99986503,477.99986503,,,"POLYGON ((96469.35179999843 490714.87579999864, 96433.19179999828 490729.48530000076, 96508.11290000007 490914.9221000001, 96544.27309999987 490900.3125, 96469.35179999843 490714.87579999864))"
trend_2016_100.786,806325,8,6325,201,227.35,26.35,-0.99,>2026,- - - - - -,3,597.99997601,597.99997601,,,"POLYGON ((96446.25879999995 490651.73310000077, 96538.68310000002 490616.2547999993, 96467.00950000063 490429.5384999998, 96374.58509999886 490465.0170999989, 96446.25879999995 490651.73310000077))"
trend_2016_100.787,806350,8,6350,199,225.36,26.36,-2.53,2026,- - - - - -,3,905.9999642,905.9999642,,,"POLYGON ((96356.25879999995 490418.73310000077, 96592.45450000092 490328.06610000134, 96520.78090000153 490141.3498999998, 96284.58509999886 490232.0170999989, 96356.25879999995 490418.73310000077))"
trend_2016_100.788,806375,8,6375,191,236.59,45.59,-1.95,>2026,- - - - - -,3,789.99989011,789.99989011,,,"POLYGON ((96266.25890000165 490184.73330000043, 96448.30710000172 490114.8515000008, 96376.6334999986 489928.1354999989, 96194.58529999852 489998.01729999855, 96266.25890000165 490184.73330000043))"
trend_2016_100.789,806400,8,6400,203,239.98,36.98,-1.41,>2026,- - - - - -,3,682.00012527,682.00012527,,,"POLYGON ((96184.27309999987 489966.31230000034, 96315.00609999895 489913.49280000106, 96240.08480000123 489728.0560999997, 96109.35179999843 489780.875500001, 96184.27309999987 489966.31230000034))"
trend_2016_100.790,704075,7,4075,83,121.83,38.83,0.76,-,- - - - - -,1,551.99996406,551.99996406,,,"POLYGON ((101635.81749999896 512090.1609000005, 101560.55710000172 512100.7380999997, 101588.39180000126 512298.7917999998, 101663.65210000053 512288.21449999884, 101635.81749999896 512090.1609000005))"
trend_2016_100.791,704100,7,4100,87,100.77,13.77,-1.41,2025,- - - - - -,3,682.00001687,682.00001687,,,"POLYGON ((101629.65179999918 512038.2148000002, 101769.27950000018 512018.5912999995, 101741.4448999986 511820.5377999991, 101601.81709999964 511840.16110000014, 101629.65179999918 512038.2148000002))"
trend_2016_100.792,704125,7,4125,84,105.45,21.45,-0.67,>2026,- - - - - -,3,533.99976812,533.99976812,,,"POLYGON ((101591.6398999989 511774.12950000167, 101658.14050000161 511765.9642999992, 101633.76649999991 511567.4550999999, 101567.26610000059 511575.62029999867, 101591.6398999989 511774.12950000167))"
trend_2016_100.793,704150,7,4150,86,131.17,45.17,1.63,-,- - - - - -,1,726.00019485,726.00019485,,,"POLYGON ((101534.8172999993 511345.1609000005, 101373.40349999815 511367.8460999988, 101401.23809999973 511565.89979999885, 101562.65190000087 511543.21449999884, 101534.8172999993 511345.1609000005))"
trend_2016_100.794,704175,7,4175,103,148.65,45.65,2.68,-,- - - - - -,1,935.99995287,935.99995287,,,"POLYGON ((101500.8172999993 511098.1609000005, 101235.42550000176 511135.4593000002, 101263.2600999996 511333.5128999986, 101528.65190000087 511296.21449999884, 101500.8172999993 511098.1609000005))"
trend_2016_100.795,704200,7,4200,112,148.53,36.53,1.25,-,- - - - - -,1,649.99953677,649.99953677,,,"POLYGON ((101466.81689999998 510849.1609000005, 101343.03350000083 510866.55779999867, 101370.86809999868 511064.6110999994, 101494.65150000155 511047.21449999884, 101466.81689999998 510849.1609000005))"
trend_2016_100.796,704225,7,4225,104,128.89,24.89,-1.69,>2026,- - - - - -,3,737.99977284,737.99977284,,,"POLYGON ((101461.65179999918 510799.21449999884, 101629.00690000132 510775.6942999996, 101601.17229999974 510577.64079999924, 101433.81709999964 510601.1609000005, 101461.65179999918 510799.21449999884))"
trend_2016_100.797,704250,7,4250,95,125.46,30.46,-0.56,>2026,- - - - - -,3,511.99992213,511.99992213,,,"POLYGON ((101427.65179999918 510551.21449999884, 101483.10680000111 510543.4208999984, 101455.27210000157 510345.36730000004, 101399.81709999964 510353.1609000005, 101427.65179999918 510551.21449999884))"
trend_2016_100.798,704275,7,4275,95,123.1,28.1,-1.4,>2026,- - - - - -,3,679.99978705,679.99978705,,,"POLYGON ((101389.64009999856 510287.12950000167, 101528.59650000185 510270.0678999983, 101504.2228000015 510071.5588000007, 101365.26630000025 510088.62029999867, 101389.64009999856 510287.12950000167))"
trend_2016_100.799,704300,7,4300,93,125.42,32.42,-0.48,>2026,- - - - - -,3,495.99991467,495.99991467,,,"POLYGON ((101355.64009999856 510038.12950000167, 101403.28229999915 510032.2798999995, 101378.90850000083 509833.7707999982, 101331.26630000025 509839.62029999867, 101355.64009999856 510038.12950000167))"
trend_2016_100.800,704325,7,4325,101,136.26,35.26,-0.04,>2026,- - - - - -,3,407.99994493,407.99994493,,,"POLYGON ((101322.64029999822 509790.12950000167, 101326.61050000042 509789.6420999989, 101302.23680000007 509591.1328999996, 101298.26649999991 509591.62029999867, 101322.64029999822 509790.12950000167))"
trend_2016_100.801,704350,7,4350,118,156.58,38.58,-0.21,>2026,- - - - - -,3,442.00004024,442.00004024,,,"POLYGON ((101288.64029999822 509543.12950000167, 101309.48389999941 509540.57030000165, 101285.10990000144 509342.06109999865, 101264.26649999991 509344.62029999867, 101288.64029999822 509543.12950000167))"
trend_2016_100.802,704375,7,4375,121,174.41,53.41,-0.68,>2026,- - - - - -,3,535.99988835,535.99988835,,,"POLYGON ((101258.65190000087 509312.21449999884, 101325.99010000005 509302.75079999864, 101298.15549999848 509104.6970999986, 101230.8172999993 509114.1609000005, 101258.65190000087 509312.21449999884))"
trend_2016_100.803,704425,7,4425,130,192.46,62.46,1.9,-,- - - - - -,1,780.00005612,780.00005612,,,"POLYGON ((101157.8172999993 508619.1609000005, 100969.66629999876 508645.60379999876, 100997.50090000033 508843.65729999915, 101185.65190000087 508817.21449999884, 101157.8172999993 508619.1609000005))"
trend_2016_100.804,704450,7,4450,142,190.06,48.06,2.63,-,- - - - - -,1,925.99993723,925.99993723,,,"POLYGON ((101118.66910000145 508389.66849999875, 100858.90709999949 508430.810800001, 100890.1939000003 508628.34849999845, 101149.95589999855 508587.2060999982, 101118.66910000145 508389.66849999875))"
trend_2016_100.805,704475,7,4475,144,194.36,50.36,2.6,-,- - - - - -,1,920.00008007,920.00008007,,,"POLYGON ((101079.6689000018 508142.6689000018, 100822.87009999901 508183.3418999985, 100854.15689999983 508380.8797999993, 101110.95589999855 508340.2067999989, 101079.6689000018 508142.6689000018))"
trend_2016_100.806,704500,7,4500,147,210.04,63.04,3.5,-,- - - - - -,1,1099.99990816,1099.99990816,,,"POLYGON ((101040.83080000058 507913.17550000176, 100696.14790000021 507973.9525000006, 100730.87779999897 508170.9138999991, 101075.56030000001 508110.13709999993, 101040.83080000058 507913.17550000176))"
trend_2016_100.807,704525,7,4525,136,214.54,78.54,5,-,- - - - - -,1,1399.99986648,1399.99986648,,,"POLYGON ((100993.06049999967 507702.0918000005, 100503.98690000176 507806.0474999994, 100545.56909999996 508001.67709999904, 101034.64290000126 507897.7210999988, 100993.06049999967 507702.0918000005))"
trend_2016_100.808,704550,7,4550,123,199.33,76.33,1.88,-,- - - - - -,1,776.00000075,776.00000075,,,"POLYGON ((100940.29410000145 507439.64990000054, 100755.74810000136 507475.5218999982, 100793.90989999846 507671.8473000005, 100978.45589999855 507635.9752999991, 100940.29410000145 507439.64990000054))"
trend_2016_100.809,704575,7,4575,114,195.32,81.32,4.73,-,- - - - - -,1,1346.00004704,1346.00004704,,,"POLYGON ((100891.06030000001 507212.0918000005, 100428.39649999887 507310.4340999983, 100469.97890000045 507506.0634999983, 100932.64279999956 507407.72129999846, 100891.06030000001 507212.0918000005))"
trend_2016_100.810,704600,7,4600,102,173.44,71.44,2.77,-,- - - - - -,1,953.99978692,953.99978692,,,"POLYGON ((100840.06049999967 506967.0918000005, 100569.1138000004 507024.6831, 100610.69610000029 507220.31280000135, 100881.64290000126 507162.7210999988, 100840.06049999967 506967.0918000005))"
trend_2016_100.811,704625,7,4625,101,144.93,43.93,0.62,-,- - - - - -,1,524.00010915,524.00010915,,,"POLYGON ((100789.06030000001 506722.09149999917, 100728.4151000008 506734.9818999991, 100769.99749999866 506930.6114999987, 100830.64279999956 506917.72089999914, 100789.06030000001 506722.09149999917))"
trend_2016_100.812,704650,7,4650,113,129.37,16.37,-0.17,>2026,- - - - - -,3,433.99997449,433.99997449,,,"POLYGON ((100779.64290000126 506672.7210999988, 100796.2712999992 506669.1867999993, 100754.68910000101 506473.5571000017, 100738.06049999967 506477.0918000005, 100779.64290000126 506672.7210999988))"
trend_2016_100.813,910996,9,10996,71,480.53,409.53,-12.07,>2026,- - - - - -,3,2813.99996426,2813.99996426,,,"POLYGON ((71639.89490000159 451948.53350000083, 72550.82930000126 451156.67009999976, 72419.6174999997 451005.7283000015, 71508.68310000002 451797.59149999917, 71639.89490000159 451948.53350000083))"
trend_2016_100.814,911034,9,11034,73,440.1,367.1,31.54,-,- - - - - -,1,6708.00014563,6708.00014563,,,"POLYGON ((71262.68349999934 451513.5918000005, 68882.32950000092 453582.8018999994, 69013.54129999876 453733.74390000105, 71393.8953000009 451664.53379999846, 71262.68349999934 451513.5918000005))"
trend_2016_100.815,911072,9,11072,76,353.72,277.72,20.43,-,- - - - - -,1,4486.00008769,4486.00008769,,,"POLYGON ((71013.68349999934 451227.5918000005, 69471.81179999933 452567.9202999994, 69603.02380000055 452718.8621000014, 71144.8953000009 451378.53350000083, 71013.68349999934 451227.5918000005))"
trend_2016_100.816,911109,9,11109,71,302.91,231.91,12.64,-,- - - - - -,1,2928.00026005,2928.00026005,,,"POLYGON ((70765.68349999934 450941.59149999917, 69811.73050000146 451770.85009999946, 69942.9422999993 451921.7921000011, 70896.8953000009 451092.53350000083, 70765.68349999934 450941.59149999917))"
trend_2016_100.817,911147,9,11147,108,255.19,147.19,0.29,-,- - - - - -,1,457.99995682,457.99995682,,,"POLYGON ((70516.68310000002 450654.59149999917, 70494.7965000011 450673.6171000004, 70626.00829999894 450824.5590999983, 70647.89490000159 450805.5333000012, 70516.68310000002 450654.59149999917))"
trend_2016_100.818,911176,9,11176,131,244.52,113.52,-4,>2026,- - - - - -,3,1200.00010054,1200.00010054,,,"POLYGON ((70456.8953000009 450585.53379999846, 70758.77910000086 450323.10990000144, 70627.5672999993 450172.1680999994, 70325.68349999934 450434.5918000005, 70456.8953000009 450585.53379999846))"
trend_2016_100.819,911196,9,11196,142,244.65,102.65,-3.04,>2026,- - - - - -,3,1007.99966493,1007.99966493,,,"POLYGON ((70326.89490000159 450435.53350000083, 70556.32649999857 450236.09149999917, 70425.1147999987 450085.14979999885, 70195.68310000002 450284.5918000005, 70326.89490000159 450435.53350000083))"
trend_2016_100.820,911221,9,11221,125,221.78,96.78,-5.66,>2026,- - - - - -,3,1532.000096,1532.000096,,,"POLYGON ((70137.55829999968 450207.45749999955, 70583.57229999825 449858.9930999987, 70460.43989999965 449701.39090000093, 70014.42590000108 450049.8553000018, 70137.55829999968 450207.45749999955))"
trend_2016_100.821,911244,9,11244,137,255.3,118.3,1.45,-,- - - - - -,1,689.99982358,689.99982358,,,"POLYGON ((69868.42610000074 449862.8550999984, 69754.16450000182 449952.12590000033, 69877.29690000042 450109.7281000018, 69991.55829999968 450020.4572999999, 69868.42610000074 449862.8550999984))"
trend_2016_100.822,911263,9,11263,135,256.74,121.74,-0.95,>2026,- - - - - -,3,590.00012152,590.00012152,,,"POLYGON ((69877.55849999934 449874.4572999999, 69952.41950000077 449815.9695000015, 69829.28730000183 449658.36730000004, 69754.42610000074 449716.8550999984, 69877.55849999934 449874.4572999999))"
trend_2016_100.823,911282,9,11282,134,262.49,128.49,0.12,-,- - - - - -,1,424.0000835,424.0000835,,,"POLYGON ((69638.42590000108 449568.85550000146, 69628.96979999915 449576.24329999834, 69752.10209999979 449733.8454999998, 69761.55829999968 449726.4578000009, 69638.42590000108 449568.85550000146))"
trend_2016_100.824,911301,9,11301,134,255.48,121.48,-0.1,>2026,- - - - - -,3,420.00002802,420.00002802,,,"POLYGON ((69644.55849999934 449576.45749999955, 69652.43879999965 449570.3009000011, 69529.30629999936 449412.6988000013, 69521.4263000004 449418.8553000018, 69644.55849999934 449576.45749999955))"
trend_2016_100.825,911319,9,11319,140,235.14,95.14,-3.31,>2026,- - - - - -,3,1061.99998545,1061.99998545,,,"POLYGON ((69540.78379999846 449441.0273000002, 69798.01909999922 449232.7223000005, 69672.1548999995 449077.2930999994, 69414.9197999984 449285.59809999913, 69540.78379999846 449441.0273000002))"
trend_2016_100.826,911338,9,11338,140,224.79,84.79,-1.59,>2026,- - - - - -,3,717.99983918,717.99983918,,,"POLYGON ((69416.55829999968 449284.4572999999, 69541.85190000013 449186.56709999964, 69418.71979999915 449028.96489999816, 69293.42610000074 449126.8550999984, 69416.55829999968 449284.4572999999))"
trend_2016_100.827,911356,9,11356,136,223.61,87.61,-1.69,>2026,- - - - - -,3,738.00023531,738.00023531,,,"POLYGON ((69300.55849999934 449137.45749999955, 69433.73250000179 449033.4107999988, 69310.60009999946 448875.80849999934, 69177.4263000004 448979.8553000018, 69300.55849999934 449137.45749999955))"
trend_2016_100.828,911375,9,11375,136,221.53,85.53,-1.89,>2026,- - - - - -,3,778.00013027,778.00013027,,,"POLYGON ((69185.55829999968 448989.4578000009, 69334.49230000004 448873.09750000015, 69211.35990000144 448715.49549999833, 69062.42590000108 448831.85550000146, 69185.55829999968 448989.4578000009))"
trend_2016_100.829,911394,9,11394,140,247.13,107.13,1.03,-,- - - - - -,1,605.99957388,605.99957388,,,"POLYGON ((68944.4263000004 448680.85550000146, 68863.2613000013 448744.2688000016, 68986.39350000024 448901.8707999997, 69067.55849999934 448838.4578000009, 68944.4263000004 448680.85550000146))"
trend_2016_100.830,911412,9,11412,192,255.98,63.98,-0.14,>2026,- - - - - -,3,428.00018722,428.00018722,,,"POLYGON ((68903.79210000113 448621.49230000004, 68915.53350000083 448613.86730000004, 68806.60579999909 448446.1330999993, 68794.86430000141 448453.7580999993, 68903.79210000113 448621.49230000004))"
trend_2016_100.831,911431,9,11431,221,279.04,58.04,-0.73,>2026,- - - - - -,3,546.00006316,546.00006316,,,"POLYGON ((68810.88030000031 448480.09149999917, 68871.4001000002 448439.2703000009, 68759.56129999831 448273.46290000156, 68699.04179999977 448314.28390000015, 68810.88030000031 448480.09149999917))"
trend_2016_100.832,911450,9,11450,249,283.93,34.93,-4.41,2023,- - - - - -,3,1282.00015912,1282.00015912,,,"POLYGON ((68694.79210000113 448308.49230000004, 69064.64589999989 448068.306499999, 68955.71810000017 447900.57229999825, 68585.86430000141 448140.7580999993, 68694.79210000113 448308.49230000004))"
trend_2016_100.833,911469,9,11469,265,309.09,44.09,-4.1,2026,- - - - - -,3,1220.00001508,1220.00001508,,,"POLYGON ((68600.88030000031 448165.0918000005, 68940.78579999879 447935.82250000164, 68828.9470999986 447770.01509999856, 68489.04179999977 447999.2840999998, 68600.88030000031 448165.0918000005))"
trend_2016_100.834,911488,9,11488,280,333.99,53.99,-5.22,2026,- - - - - -,3,1444.00007386,1444.00007386,,,"POLYGON ((68483.79230000079 447992.4919000007, 68921.5784999989 447708.1904999986, 68812.65049999952 447540.4563000016, 68374.86450000107 447824.7578999996, 68483.79230000079 447992.4919000007))"
trend_2016_100.835,911510,9,11510,332,377.19,45.19,-4.3,2026,- - - - - -,3,1260.00000678,1260.00000678,,,"POLYGON ((68334.97679999843 447763.60280000046, 68707.36780000106 447548.60280000046, 68607.36780000106 447375.3977999985, 68234.97679999843 447590.3977999985, 68334.97679999843 447763.60280000046))"
trend_2016_100.836,911535,9,11535,384,434.91,50.91,-4.28,>2026,- - - - - -,3,1255.99968122,1255.99968122,,,"POLYGON ((68211.97690000013 447546.6028999984, 68582.63580000028 447332.6028999984, 68482.63580000028 447159.3979000002, 68111.97690000013 447373.3979000002, 68211.97690000013 447546.6028999984))"
trend_2016_100.837,911560,9,11560,460,494.06,34.06,-4.93,2022,- - - - - -,3,1386.00019589,1386.00019589,,,"POLYGON ((68095.33980000019 447338.74810000136, 68517.92330000177 447084.8344999999, 68414.91580000147 446913.40089999884, 67992.33210000023 447167.3148000017, 68095.33980000019 447338.74810000136))"
trend_2016_100.838,911586,9,11586,535,567.18,32.18,0.35,-,- - - - - -,1,470.00003693,470.00003693,,,"POLYGON ((67859.9765000008 446931.39730000123, 67829.66580000147 446948.89730000123, 67929.66580000147 447122.1024999991, 67959.9765000008 447104.6024999991, 67859.9765000008 446931.39730000123))"
trend_2016_100.839,911611,9,11611,568,605.56,37.56,0.3,-,- - - - - -,1,460.00014481,460.00014481,,,"POLYGON ((67757.04149999842 446779.28390000015, 67732.17029999942 446796.0595000014, 67844.00890000165 446961.8671000004, 67868.88010000065 446945.0912999995, 67757.04149999842 446779.28390000015))"
trend_2016_100.840,911636,9,11636,600,659.84,59.84,1.66,-,- - - - - -,1,732.00027375,732.00027375,,,"POLYGON ((67621.49410000071 446585.64730000123, 67485.51480000094 446680.8610999994, 67600.23009999841 446844.69150000066, 67736.20930000022 446749.47780000046, 67621.49410000071 446585.64730000123))"
trend_2016_100.841,911662,9,11662,635,709.97,74.97,1.33,-,- - - - - -,1,666.00008701,666.00008701,,,"POLYGON ((67467.04179999977 446360.28390000015, 67356.77980000153 446434.65680000186, 67468.61829999834 446600.4640999995, 67578.88030000031 446526.09149999917, 67467.04179999977 446360.28390000015))"
trend_2016_100.842,911687,9,11687,670,763.96,93.96,1.25,-,- - - - - -,1,650.00016888,650.00016888,,,"POLYGON ((67324.04149999842 446152.28390000015, 67220.41189999878 446222.1831, 67332.25050000101 446387.9908000007, 67435.88010000065 446318.09149999917, 67324.04149999842 446152.28390000015))"
trend_2016_100.843,911700,9,11700,696,790.68,94.68,1.5,-,- - - - - -,1,699.99999011,699.99999011,,,"POLYGON ((67250.04179999977 446046.28379999846, 67125.68609999865 446130.1625000015, 67237.52450000122 446295.9701000005, 67361.88030000031 446212.09109999985, 67250.04179999977 446046.28379999846))"
trend_2016_100.844,911725,9,11725,721,842.01,121.01,1.02,-,- - - - - -,1,604.00005766,604.00005766,,,"POLYGON ((67109.04149999842 445840.28390000015, 67024.47980000079 445897.32180000097, 67136.31830000132 446063.1290999986, 67220.88010000065 446006.09149999917, 67109.04149999842 445840.28390000015))"
trend_2016_100.845,911750,9,11750,789,904.81,115.81,1.99,-,- - - - - -,1,797.99990942,797.99990942,,,"POLYGON ((66968.04190000147 445634.28390000015, 66803.0634999983 445745.56329999864, 66914.90190000087 445911.3707999997, 67079.88049999997 445800.09149999917, 66968.04190000147 445634.28390000015))"
trend_2016_100.846,911775,9,11775,856,973.29,117.29,3.82,-,- - - - - -,1,1163.99981675,1163.99981675,,,"POLYGON ((66827.04179999977 445428.28390000015, 66510.34930000082 445641.89550000057, 66622.18789999932 445807.7028999999, 66938.88030000031 445594.0912999995, 66827.04179999977 445428.28390000015))"
