OBJECTID,PUNTNUMMER,CONTROLEDATUM,PUNTTYPE,KWALITEIT,ZEKERING,GPS_GESCHIKTHEID,VEILIGHEID,STABILITEIT,STATIEFOPSTELBAAR,OPMERKING,X,Y,Z,MEETDATUM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,POSITIONELE_NAUWKEURIGHEID_MM
780,5831004,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Geen,Zettingsvrij,Ja,Op keermuur bij hs Schoordijk 1a in Weert.,182392.044,361370.292,30.558,2017/03/16 00:00:00+00,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,69.70552,"69,705520",283.084645,"283,084645",10
781,5831005,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Onbekend,Zettingsvrij,Ja,Keermuur landbouwbrug over watergang bij M73/15.,186180.151,361142.358,27.506,2017/03/16 00:00:00+00,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,73.487988,"73,487988",12.85688,"12,856880",10
782,5841016,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Onbekend,Zettingsvrij,Ja,In brug over omleidingskanaal EPZ langs Maas. [Beide oevers Maasbrug bij Roermond].,196484.671,359690.308,17.753,2017/03/16 00:00:00+00,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,84.054582,"84,054582",42.955781,"42,955781",10
783,5841018,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Geen,Zettingsvrij,Ja,Op muur in talud O van Z landhoofd Maasbrug. [Beide oevers Maasbrug bij Roermond].,196732.734,359530.183,24.994,2017/03/15 00:00:00+00,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,84.345011,"84,345011",-13.87416,"-13,874160",10
784,5841019,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,Op de N271/Rijksweg Zuid vlakbij A73 op wildviaduct.,199212.705,358799.26,24.879,2017/03/15 00:00:00+00,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,49.533245,"49,533245",229.42704,"229,427040",10
785,5841020,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Op viaduct over A73 naast spoorbaan a/d Bergerweg in Linne.,194110.947,351637.84,28.572,2017/03/16 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,40.659364,"40,659364",38.765938,"38,765938",10
786,5841021,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Op vleugel spoorviaduct a/d Scheepersweg in Roermond bij op- en afrit A73 genaamd Linne.,195381.697,352941.498,22.529,2017/03/16 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,42.470312,"42,470312",20.916962,"20,916962",10
787,5841022,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Op betonnen balk van spoorviaduct over de Koninginnelaan in Roermond. Bereikbaar via Kapellenlaan of Veeladingstraat (2 Viro hekken).,197282.503,355616.509,26.997,2017/03/15 00:00:00+00,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,45.815682,"45,815682",-19.984738,"-19,984738",10
788,5841024,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,,194081.702,359944.837,26.801,2017/03/16 00:00:00+00,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,81.488043,"81,488043",34.228464,"34,228464",10
789,5841025,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Onbekend,Zettingsvrij,Ja,,197799.947,356931.095,26.401,2017/03/15 00:00:00+00,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,47.23689,"47,236890",-27.969194,"-27,969194",10
790,5841026,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,,198722.59,354430.401,28.677,2017/03/16 00:00:00+00,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,90.975371,"90,975371",-7.696538,"-7,696538",10
791,5841027,2017/03/16 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,,189596.487,360554.636,28.543,2017/03/16 00:00:00+00,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,76.951878,"76,951878",-83.066214,"-83,066214",10
792,5851020,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Onbekend,Geen,Zettingsvrij,Ja,Tijdelijk was 5001. In betonduiker onder Guliksebaan in Venlo.,209625.147,373970.47,20.477,2017/03/15 00:00:00+00,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,68.214538,"68,214538",-37.472454,"-37,472454",10
793,5851021,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Onbekend,Geen,Zettingsvrij,Ja,WAS TIJDELIJK 5002. In betonrand viaduct over Boxhoverweg in Belfeld.,206470.362,370864.443,23.696,2017/03/15 00:00:00+00,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,63.741849,"63,741849",13.225529,"13,225529",10
794,5851022,2017/03/30 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,WBI,Zettingsvrij,Ja,was tijdelijk 5003. In keermuur van spoorviaduct over zandpad 'Op de berg'.,204238.141,367583.123,24.788,2017/03/30 00:00:00+00,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,59.778587,"59,778587",7.053829,"7,053829",10
795,5851027,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,was tijdelijk 5005. In betonrand van voeg in viaduct over A73.,202501.119,363951.006,31.193,2017/03/15 00:00:00+00,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,55.725768,"55,725768",268.700727,"268,700727",10
796,5861004,2017/03/15 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Geen,Zettingsvrij,Ja,was puntnummer 5002. Punt ligt in Duitsland.,211188.025,372580.129,44.149,2017/03/15 00:00:00+00,780,,780,780__,Venlo Grens - Keulen (D),Kn-Vlgr,Kaldenkirchen (D) - Venlo Grens ,19.164175,"19,164175",1.154947,"1,154947",10
797,5871004,2017/03/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,was tijdelijk 5006. In betonnentrap van overkapping A73 Swalmen.,200146.962,360985.576,23.8,2017/03/15 00:00:00+00,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,51.954871,"51,954871",22.545644,"22,545644",10
798,5871005,2017/03/17 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Op uiteinde muur van los en laadstation a/d Ringweg in Roermond.,201707.768,353057.067,28.715,2017/03/17 00:00:00+00,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,94.164124,"94,164124",692.35828,"692,358280",10
799,5871007,2017/03/16 00:00:00+00,XYZ,Eerste orde,centerpunt,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,,204923.706,352588.785,43.287,2017/03/16 00:00:00+00,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,97.571769,"97,571769",-4.737299,"-4,737299",10
800,5871008,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,,208927.357,351780.022,60.093,2017/03/16 00:00:00+00,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,101.856724,"101,856724",-3.19057,"-3,190570",10
801,6011009,2017/03/30 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Op beton van Z.W. landhoofd van spoorbrug over de N297 in Sittard.,187953.69,337686.5818,37.1308,2017/03/30 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,24.740511,"24,740511",-8.95449,"-8,954490",10
802,6011012,2017/03/17 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Op betonnen muur bij overweg a/d Bosstraat in Echt.,189399.5234,345562.6893,30.8089,2017/03/17 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,32.805811,"32,805811",9.569631,"9,569631",10
803,6011013,2017/03/17 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Op viaduct over A73 t.h.v. de Heiweg in Echt.,189622.7996,348136.2482,33.8523,2017/03/17 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,35.1,"35,100000",-656.608124,"-656,608124",10
804,6011014,2015/06/19 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In beton van brug over de A2 a/d Steenakkerweg in Born. Punt is moeilijk opstelbaar i.v.m. plaatsing nieuwe brugleuning.,185624.369,338236.05,38.934,2010/01/21 00:00:00+00,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,4.372,"4,372000",725.638878,"725,638878",10
805,6011015,2010/01/21 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Op beton langs water te bereiken via,184483.238,339846.568,34.061,2010/01/21 00:00:00+00,851,b,851,851_b,Born Franciscushaven,Bon-Boniw,Born - Born Industrieweg ,110.03873,"110,038730",-11.614036,"-11,614036",10
806,6011016,2017/12/12 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,,188905.9096,343543.1211,31.9116,2017/03/17 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,30.730614,"30,730614",18.717064,"18,717064",10
807,6011017,2017/03/20 00:00:00+00,XYZ,Eerste orde,bout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,,188296.6433,341190.9478,32.8636,2017/03/20 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,28.302571,"28,302571",-10.910603,"-10,910603",10
808,6021003,2017/03/16 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Op viaduct over A73 waar de N295 en N271 samenkomen in Sint Joost.,191269.8142,349178.2011,30.8878,2017/03/16 00:00:00+00,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,36.927173,"36,927173",-220.06556,"-220,065560",10
809,6031012,2017/03/30 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Op spoorviaduct boven Elsenburglaan in Geleen via station Geleen/Luttenrade bereikbaar.,186326.4107,332529.9989,62.4935,2017/03/30 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,18.933702,"18,933702",-3.549662,"-3,549662",10
810,6031025,2017/03/30 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In de Brugstraat in Sittard.,187853.3044,334383.6113,56.8481,2017/03/30 00:00:00+00,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,21.334479,"21,334479",-28.963626,"-28,963626",10
811,6031029,2017/03/30 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op viaduct in Hussenberg genaamd Snijdersberg.,180658.5561,325943.9078,61.036,2017/03/30 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,9.483816,"9,483816",6.646602,"6,646602",10
812,6031031,2017/03/20 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Op viaduct over A76 waar Rijskweg Zuid en Mauritslaan samenkomen.,184919.1191,329594.646,70.822,2017/03/20 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,15.791395,"15,791395",816.71147,"816,711470",10
813,6031032,2017/03/20 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In beton op fietsbrug bij kruising Hasseltsebaan en Limbrichterweg in Sittard.,187160.9375,335467.2409,49.0013,2017/03/20 00:00:00+00,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,1.051782,"1,051782",-388.035856,"-388,035856",10
814,6031033,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,In ZW hoek van het landhoofd van het viaduct over de Middenweg te Sittard.,187264.3454,332800.1041,57.0384,2014/10/16 00:00:00+00,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,2.121305,"2,121305",383.195833,"383,195833",10
815,6031034,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,In NW landhoofd van de brug over de Gerleenbeek op de Bergstraat te Sweikhuizen.,186812.0922,329340.7599,55.5617,2014/10/16 00:00:00+00,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,5.844674,"5,844674",-270.968277,"-270,968277",10
816,6031035,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,In NO landhoofd van de Rijksweg A76.,189240.4497,327681.3366,78.7757,2014/10/16 00:00:00+00,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,9.105005,"9,105005",133.556193,"133,556193",10
817,6031036,2017/03/20 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,,181715.1253,328346.4339,74.7274,2017/03/20 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,12.488002,"12,488002",15.05196,"15,051960",10
818,6041003,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Geen,Zettingsvrij,Ja,Op putdeksel bij bergbezinkbassin langs Terschurenvoetpad in Nuth.,191042.067,325193.146,70.646,2014/10/16 00:00:00+00,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,12.508659,"12,508659",73.445548,"73,445548",10
819,616038N,2022/11/02 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG punt en  alleen bedoeld voor controle en as-built metingen van station Maastricht-Noord. ,178290.4795,320173.9325,47.837,2022/11/02 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.898167,"2,898167",12.042196,"12,042196",10
820,6161032,2009/12/02 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Op viaduct aan de Kobberweg in Maastricht met uitzicht op Vinkenkamp.,178239.886,313905.288,58.638,2009/12/02 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,24.540755,"24,540755",-18.251944,"-18,251944",10
821,6161033,2017/03/20 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Op brug aan de Jihn F. kennedysingel over spoor en Gerardusweg loopt te Maastricht.,178089.5284,316946.9998,55.9593,2017/03/20 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.61159,"27,611590",42.949255,"42,949255",10
822,6161036,2009/12/10 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op landhoofd van spoorbrug via overweg Busscherweg in Maastricht.,176241.285,318974.364,47.657,2009/12/10 00:00:00+00,072,a,72,072_a,Maastricht - Maastricht Grens,Mt-Glk,Maastricht - Lanaken (B) ,37.795923,"37,795923",5.385138,"5,385138",10
823,6161037,2009/12/10 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op spoorviaduct boven onverhard landbouwpad via Brusselseweg in Maastricht.,174970.309,320936.776,56.1,2009/12/10 00:00:00+00,072,a,72,072_a,Maastricht - Maastricht Grens,Mt-Glk,Maastricht - Lanaken (B) ,40.193658,"40,193658",-3.443908,"-3,443908",10
824,6161038,2017/03/20 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,,178290.4899,320173.9269,47.8335,2017/03/20 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.898168,"2,898168",12.053977,"12,053977",10
825,6161039,2017/12/12 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,,179705.0981,322260.8733,50.7385,2017/12/12 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,5.539611,"5,539611",-18.658701,"-18,658701",10
826,6181018,2009/12/02 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Rijksweg,Zettingsvrij,Ja,"Viaduct A2 over spoorbaan thv hmp 271,8 via neutrale weg in Eysden",177370.801,308017.72,62.518,2009/12/02 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,18.524465,"18,524465",-22.472513,"-22,472513",10
827,6181019,2009/12/02 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,Op beton van viaduct A2 die over N592 loopt te Eysden.,178982.234,311264.441,57.727,2009/12/02 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,21.908046,"21,908046",765.920579,"765,920579",10
828,6211011,2009/12/09 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op spoorviaduct aan de Heekerbeekstraat in Valkenburg.,186591.198,319823.885,82.632,2009/12/09 00:00:00+00,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,24.977829,"24,977829",6.107592,"6,107592",10
829,6211012,2017/03/30 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op gemetselde muur van duiker via Stevensweg in Valkenburg.,182880.9227,320772.0545,68.5767,2017/03/30 00:00:00+00,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,28.920161,"28,920161",6.853551,"6,853551",10
830,6211013,2009/12/09 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op spoorbrug over beekje via Stationstraat bij station Meersen bereikbaar.,180343.749,321457.899,52.197,2009/12/09 00:00:00+00,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,31.575424,"31,575424",-5.314547,"-5,314547",10
831,6211014,2010/11/22 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In ZW deel van landhoofd van brug over Scheumerbeek in Schin op Geul.,188999.703,318331.764,77.738,2010/11/22 00:00:00+00,521,b,521,521_b,Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,22.128569,"22,128569",-260.895034,"-260,895034",10
832,6221034,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,WBI,Zettingsvrij,Ja,"Op terrein van Ikea ""In de Cramer"" in Heerlen. Spoorhek door.",194428.874,323452.154,95.7409,2014/10/16 00:00:00+00,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,16.309631,"16,309631",7.531522,"7,531522",10
833,6221035,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,WBI,Zettingsvrij,Ja,Op ZW landhoofd spoorviaduct over Groene Boord in Heerlen.,196971.274,322384.951,112.3618,2014/10/16 00:00:00+00,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,19.087552,"19,087552",5.366888,"5,366888",10
834,6221036,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,In betonnen rand van W landhoofd van spoorbrug over Melcherstraat in Landgraaf. Was puntnummer b20.6-1,198439.218,322780.76,133.018,2005/04/25 00:00:00+00,065,,65,065__,Heerlen - Landgraaf,Std-Hz,Sittard - Herzogenrath (D) ,20.634665,"20,634665",-6.827578,"-6,827578",10
835,6221038,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,"Bout op spoorviaduct over A76, bereikbaar via fietspad aan de Hoolstraat te Voerendaal.",193840.912,322422.603,91.078,2009/12/09 00:00:00+00,067,,67,067__,Heerlen - Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,1.576014,"1,576014",-6.344139,"-6,344139",10
836,6221039,2009/12/09 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Op spoorviaduct A76 via `Terveurt` in Klimmen bereikbaar.,191687.5,321152.242,98.064,2009/12/09 00:00:00+00,067,,67,067__,Heerlen - Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,4.075194,"4,075194",-5.807328,"-5,807328",10
837,6221040,2009/12/09 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Op spoorbrug in beton aan de Koulenbergsweg in Termaar.,190035.754,319456.127,109.218,2009/12/09 00:00:00+00,067,,67,067__,Heerlen - Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,6.47769,"6,477690",5.389002,"5,389002",10
838,6221041,2010/11/18 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In betonnen rand in ZW hoek van spoorbrug in Kleinveldjesweg bij splitsing met Vosheuvelweg in Wijlre.,191283.13,315655.484,118.19,2010/11/18 00:00:00+00,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,18.285932,"18,285932",-13.2791,"-13,279100",10
839,6221042,2010/11/17 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Op N keermuur van spoorviaduct over Goedenraadsbergweg in Overeys.,194884.36,315013.503,136.836,2010/11/17 00:00:00+00,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,14.455863,"14,455863",5.969566,"5,969566",10
840,6221043,2010/11/18 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,In NW betonnen dekrand van landhoofd van spoorburg over Oranjeplein in Simpelveld.,196945.578,315925.33,152.278,2010/11/18 00:00:00+00,662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,12.183,"12,183000",10.893418,"10,893418",10
841,6221044,2010/11/18 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In ZW hoek van viaduct in Locht over Hamstraat in Kerkrade-West.,199356.608,317790.906,172.551,2010/11/18 00:00:00+00,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,9.009137,"9,009137",-245.944729,"-245,944729",10
842,6251020,2014/10/16 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,NS-nr oud: B3.1-1 In het spoorviaduct ook opgenomen in proj 225 8.37m uit de O-zijde 0.57m uit de N-muur,202122.73,321679.783,140.582,2010/06/15 00:00:00+00,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,3.169593,"3,169593",-5.237659,"-5,237659",10
843,6251032,2008/06/28 00:00:00+00,XYZ,Eerste orde,hoek,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,,202187.908,318883.229,142.011,2008/06/28 00:00:00+00,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,5.927113,"5,927113",-135.087885,"-135,087885",10
844,6251033,2010/11/18 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,In betonnen rand van viaduct in A76 langs oostelijke rijbaan over Vetschauer Weg (D).,200176.382,314169.817,186.196,2010/11/18 00:00:00+00,783,,783,783__,Vetschau (D) - Simpelveld Grens,Vet-Mtn,Verschau (D) - Maastricht Noord ,8.228533,"8,228533",254.323472,"254,323472",10
845,6251034,2014/10/16 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In ZW hoek van betonnen rand van viaduct in Merksteinstraat/Kirchrather Str. over de Worm (D).,204246.421,321179.372,102.251,2010/11/18 00:00:00+00,066,a,66,066_a,Landgraaf - Haanrade Grens,Std-Hz,Sittard - Herzogenrath (D) ,27.476861,"27,476861",179.296067,"179,296067",10
846,6251035,2014/10/16 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,In NO hoek van betonnen rand van viaduct in Provinciale Weg (N299) over Gravenweg in Landgraaf.,201332.887,323569.46,143.027,2010/11/19 00:00:00+00,066,a,66,066_a,Landgraaf - Haanrade Grens,Std-Hz,Sittard - Herzogenrath (D) ,23.525586,"23,525586",-590.312745,"-590,312745",10
847,A550,2021/06/01 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR NUL EN AS-BUIT METINGEN VOOR STATION ARNEMUIDEN.,35997.179,391719.121,2.598,2021/06/01 00:00:00+00,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,64.251641,"64,251641",4.545776,"4,545776",10
848,AML555,2021/06/14 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION ALMELO.,241476.077,486137.372,12.4082,2021/06/14 00:00:00+00,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,0.888538,"0,888538",-13.362102,"-13,362102",10
