FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.1833,CID Binkhorst,1831283,,"POLYGON ((81074.61899999902 453140.51399999857, 81064.68899999931 453136.5159999989, 81054.54500000179 453132.8660000004, 81051.92399999872 453132.0689999983, 81049.60700000077 453131.36400000006, 81045.2890000008 453130.05099999905, 81035.92500000075 453127.6220000014, 81035.09200000018 453127.4389999993, 81030.00699999928 453126.30700000003, 81027.14499999955 453125.7270000018, 81025.40900000185 453125.375, 81025.3599999994 453125.36499999836, 81016.12900000066 453123.493999999, 81015.67100000009 453125.76999999955, 81020.52899999917 453126.74599999934, 81031.48800000176 453129.0460000001, 81030.98999999836 453131.1770000011, 81040.85500000045 453133.50400000066, 81040.9140000008 453133.375, 81041.90199999884 453133.6429999992, 81041.98800000176 453133.0300000012, 81043.20600000024 453133.2749999985, 81043.07600000128 453133.9219999984, 81043.64600000158 453134.2019999996, 81048.4990000017 453135.5689999983, 81050.85500000045 453136.05099999905, 81056.26700000092 453137.7969999984, 81061.93100000173 453139.83999999985, 81062.52899999917 453138.15300000086, 81066.55700000003 453139.68400000036, 81076.30600000173 453143.7100000009, 81083.20600000024 453146.811999999, 81083.8200000003 453144.6259999983, 81074.61899999902 453140.51399999857))"
uitbreidingsgebieden_voetpaden_algemeen.1834,CID Binkhorst,1831285,,"POLYGON ((81161.43400000036 453234.8420000002, 81152.91299999878 453226.7109999992, 81148.12299999967 453222.3260000013, 81143.47800000012 453218.28599999845, 81139.22700000182 453214.58999999985, 81140.38300000131 453213.22399999946, 81139.25400000066 453212.47100000083, 81133.28799999878 453211.36499999836, 81131.375 453211.0399999991, 81130.16299999878 453211.0329999998, 81133.67100000009 453213.563000001, 81136.7490000017 453216.73099999875, 81139.12000000104 453219.1700000018, 81141.65500000119 453221.77899999917, 81142.3359999992 453222.4600000009, 81143.02800000086 453223.15100000054, 81150.2899999991 453230.62099999934, 81152.7340000011 453233.13500000164, 81154.0859999992 453234.493999999, 81159.07600000128 453239.61100000143, 81163.24199999869 453243.8909999989, 81164.29899999872 453242.73999999836, 81165.1400000006 453241.30000000075, 81165.65100000054 453239.8900000006, 81165.70899999887 453238.1799999997, 81165.24199999869 453236.5729999989, 81164.66200000048 453235.41899999976, 81162.66800000146 453233.5610000007, 81161.43400000036 453234.8420000002), (81146.68100000173 453223.4450000003, 81145.51399999857 453222.26399999857, 81146.40300000086 453221.38500000164, 81147.5700000003 453222.56599999964, 81146.68100000173 453223.4450000003))"
uitbreidingsgebieden_voetpaden_algemeen.1835,CID Binkhorst,1831636,,"POLYGON ((81169.98099999875 452886.22399999946, 81164.36300000176 452886.98000000045, 81168.51300000027 452905.51000000164, 81172.53500000015 452923.5370000005, 81172.81700000167 452924.40900000185, 81176.52699999884 452923.76900000125, 81178.04300000146 452925.0210000016, 81169.98099999875 452886.22399999946))"
uitbreidingsgebieden_voetpaden_algemeen.1836,CID Binkhorst,1831637,,"POLYGON ((81183.36100000143 452942.8960000016, 81182.29600000009 452942.4979999997, 81181.16299999878 452942.41000000015, 81180.05000000075 452942.6409999989, 81179.04500000179 452943.1710000001, 81178.22599999979 452943.95899999887, 81177.65799999982 452944.9439999983, 81177.38599999994 452946.0480000004, 81177.43100000173 452947.18299999833, 81181.71799999848 452967.9990000017, 81183.7809999995 452967.52699999884, 81201.99100000039 452968.90399999917, 81206.1790000014 452964.13500000164, 81206.70800000057 452963.5370000005, 81183.36100000143 452942.8960000016))"
uitbreidingsgebieden_voetpaden_algemeen.1837,CID Binkhorst,1831641,,"POLYGON ((81162.00200000033 452962.31500000134, 81161.77800000086 452961.73099999875, 81161.37999999896 452961.2470000014, 81160.85000000149 452960.9149999991, 81160.24199999869 452960.7670000009, 81158.62999999896 452961.0069999993, 81158.16099999845 452961.38800000027, 81159.37900000066 452966.26199999824, 81162.13300000131 452965.62900000066, 81162.37700000033 452965.41899999976, 81162.51300000027 452964.9620000012, 81162.00200000033 452962.31500000134))"
uitbreidingsgebieden_voetpaden_algemeen.1838,CID Binkhorst,1831643,,"POLYGON ((81175.71700000018 452848.0450000018, 81166.67799999937 452840.0610000007, 81162.94399999827 452836.8429999985, 81166.4059999995 452853.46400000155, 81164.19299999997 452853.85500000045, 81165.95300000161 452862.2899999991, 81168.20499999821 452861.8200000003, 81168.67300000042 452864.40100000054, 81177.8040000014 452862.49599999934, 81179.36899999902 452870.08300000057, 81181.77499999851 452869.67500000075, 81193.72199999914 452867.13599999994, 81193.77219999954 452867.12469999865, 81193.85310000181 452867.1031999998, 81193.93290000036 452867.07770000026, 81194.0111999996 452867.04830000177, 81194.08810000122 452867.01509999856, 81194.16319999844 452866.9781999998, 81194.23640000075 452866.9376000017, 81194.30759999901 452866.89350000024, 81194.37649999931 452866.84600000083, 81194.44299999997 452866.79509999976, 81194.50690000132 452866.74109999835, 81194.56810000166 452866.68389999866, 81194.62640000135 452866.6239, 81194.68160000071 452866.5610000007, 81194.73380000144 452866.49549999833, 81194.7826000005 452866.42760000005, 81194.82809999958 452866.3572999984, 81194.87000000104 452866.2848000005, 81194.90839999914 452866.2104000002, 81194.94299999997 452866.1341999993, 81194.9739000015 452866.05640000105, 81195.00090000033 452865.9772000015, 81195.02400000021 452865.8966999985, 81195.04320000112 452865.815200001, 81195.05829999968 452865.7329000011, 81195.06929999962 452865.64990000054, 81195.07629999891 452865.56650000066, 81195.0791000016 452865.4829000011, 81195.07789999992 452865.39919999987, 81195.07250000164 452865.3156000003, 81195.06309999898 452865.2325000018, 81195.04960000142 452865.14979999885, 81195.03200000152 452865.06799999997, 81175.71700000018 452848.0450000018), (81170.99300000072 452861.20699999854, 81166.11600000039 452862.16600000113, 81164.50899999961 452853.9519999996, 81169.39499999955 452852.9829999991, 81170.99300000072 452861.20699999854))"
uitbreidingsgebieden_voetpaden_algemeen.1946,CID Binkhorst,1833027,,"POLYGON ((81694.20300000161 452774.7250000015, 81701.31399999931 452762.08399999887, 81708.2509999983 452749.76000000164, 81706.99700000137 452749.0560000017, 81700.87999999896 452759.8370000012, 81695.86499999836 452768.76000000164, 81694.21200000122 452767.811999999, 81691.30600000173 452766.1860000007, 81689.65500000119 452765.2870000005, 81694.88699999824 452756.02600000054, 81700.83399999887 452745.563000001, 81702.3359999992 452746.43299999833, 81702.56500000134 452746.0179999992, 81703.05200000107 452744.89400000125, 81703.29699999839 452743.7120000012, 81703.26799999923 452743.0560000017, 81703.12099999934 452741.7969999984, 81702.72199999914 452740.5940000005, 81702.08900000155 452739.49599999934, 81701.70100000128 452739.05999999866, 81700.50499999896 452741.1799999997, 81693.89499999955 452752.8720000014, 81686.39999999851 452766.1240000017, 81685.42300000042 452767.95699999854, 81684.66800000146 452769.4270000011, 81688.37900000066 452771.436999999, 81686.8359999992 452774.1799999997, 81684.92700000107 452777.5709999986, 81683.43299999833 452780.2250000015, 81683.30200000107 452780.45800000057, 81686.14400000125 452782.08999999985, 81686.27800000086 452781.8509999998, 81687.77499999851 452779.1860000007, 81689.6790000014 452775.7749999985, 81691.19999999925 452773.05000000075, 81691.34200000018 452773.12900000066, 81694.20300000161 452774.7250000015))"
uitbreidingsgebieden_voetpaden_algemeen.1839,CID Binkhorst,1831650,,"POLYGON ((81157.35200000182 452841.72300000116, 81154.25800000131 452827.0870000012, 81154.1453000009 452826.50569999963, 81153.940200001 452825.6394000016, 81153.69289999828 452824.7842999995, 81153.40399999917 452823.942400001, 81153.07409999892 452823.11560000107, 81152.70399999991 452822.3060000017, 81151.41800000146 452819.6220000014, 81150.85480000079 452818.4829000011, 81150.29729999974 452817.2078999989, 81149.80299999937 452815.9070000015, 81148.97500000149 452816.11199999973, 81154.32400000095 452840.9310000017, 81159.28299999982 452863.88899999857, 81163.27899999917 452882.0529999994, 81164.01900000125 452881.84099999815, 81164.80700000003 452881.6160000004, 81164.83309999853 452881.60920000076, 81164.87620000169 452881.5960999988, 81164.91869999841 452881.5808000006, 81164.96040000021 452881.5634999983, 81165.0011 452881.5441999994, 81165.04089999944 452881.5229999982, 81165.07959999889 452881.49969999865, 81165.11710000038 452881.47470000014, 81165.15329999849 452881.44779999927, 81165.18809999898 452881.41910000145, 81165.22150000185 452881.3887999989, 81165.25340000167 452881.3568999991, 81165.2837000005 452881.32349999994, 81165.31230000034 452881.2886000015, 81165.33909999952 452881.2523000017, 81165.36419999972 452881.2148000002, 81165.3872999996 452881.17610000074, 81165.4085999988 452881.1363000013, 81165.42779999971 452881.0954999998, 81165.44509999827 452881.0538999997, 81165.46020000055 452881.01139999926, 81165.47329999879 452880.96819999814, 81165.48420000076 452880.92440000176, 81165.49300000072 452880.8801999986, 81165.49960000068 452880.8355999999, 81165.50400000066 452880.7906999998, 81165.50620000064 452880.7456, 81165.50609999895 452880.70050000027, 81165.50389999896 452880.6554999985, 81165.49949999899 452880.6105999984, 81165.49280000106 452880.56599999964, 81165.4840000011 452880.5216999985, 81165.47300000116 452880.4780000001, 81162.84899999946 452868.1550000012, 81157.35200000182 452841.72300000116))"
uitbreidingsgebieden_voetpaden_algemeen.1840,CID Binkhorst,1831654,,"POLYGON ((81153.84200000018 452811.16099999845, 81143.5159999989 452761.3220000006, 81144.01099999994 452761.25, 81142.6950000003 452755.09099999815, 81142.36600000039 452753.5549999997, 81139.18100000173 452754.19999999925, 81140.15399999917 452758.66600000113, 81146.38599999994 452787.0610000007, 81151.9990000017 452812.5029999986, 81152.00219999999 452812.51680000126, 81152.31679999828 452813.73110000044, 81152.69060000032 452814.9283999987, 81153.12269999832 452816.10599999875, 81153.61199999973 452817.26099999994, 81154.97199999914 452819.9519999996, 81155.4048999995 452820.89620000124, 81156.16710000113 452822.73699999973, 81156.83799999952 452824.61300000176, 81164.7349999994 452862.4059999995, 81168.78599999845 452881.57499999925, 81168.9149999991 452882.875, 81168.91959999874 452882.89979999885, 81168.93100000173 452882.97480000183, 81168.9386 452883.0502999984, 81168.94260000065 452883.1261, 81168.94280000031 452883.2019999996, 81168.93939999864 452883.2778000012, 81168.93219999969 452883.35339999944, 81168.92130000144 452883.4285000004, 81168.90670000017 452883.5029999986, 81168.88850000128 452883.57669999823, 81168.86670000106 452883.64939999953, 81168.8412999995 452883.72089999914, 81168.8125 452883.7910999991, 81168.78029999882 452883.85979999974, 81168.74469999969 452883.9268999994, 81168.70589999855 452883.9921000004, 81168.66389999911 452884.055399999, 81168.61890000105 452884.1165000014, 81168.5709999986 452884.1752999984, 81168.52019999921 452884.2316999994, 81168.46669999883 452884.28550000116, 81168.41059999913 452884.33669999987, 81168.35209999979 452884.38500000164, 81168.29129999876 452884.430399999, 81168.22830000147 452884.4728000015, 81168.16330000013 452884.51199999824, 81168.09650000185 452884.5480000004, 81168.02800000086 452884.5806999989, 81167.95789999887 452884.60990000144, 81167.88659999892 452884.6356999986, 81167.81399999931 452884.6579999998, 81164.81899999827 452885.2989999987, 81164.03000000119 452885.4679999985, 81164.36300000176 452886.98000000045, 81169.98099999875 452886.22399999946, 81173.13699999824 452885.55799999833, 81170.27899999917 452872.01300000027, 81168.67300000042 452864.40100000054, 81168.20499999821 452861.8200000003, 81165.95300000161 452862.2899999991, 81164.19299999997 452853.85500000045, 81166.4059999995 452853.46400000155, 81162.94399999827 452836.8429999985, 81161.07499999925 452827.87999999896, 81158.36499999836 452815.10500000045, 81158.33900000155 452814.9840000011, 81153.84200000018 452811.16099999845))"
uitbreidingsgebieden_voetpaden_algemeen.1841,CID Binkhorst,1831655,,"POLYGON ((81194.9849999994 453002.21599999815, 81194.37700000033 453000.01199999824, 81192.15500000119 452991.87099999934, 81191.55600000173 452988.8509999998, 81188.17300000042 452973.80700000003, 81201.99100000039 452968.90399999917, 81183.7809999995 452967.52699999884, 81186.72500000149 452981.5700000003, 81187.95399999991 452986.88899999857, 81190.74799999967 452997.84899999946, 81193.90799999982 453009.813000001, 81197.72800000012 453023.19299999997, 81199.28000000119 453028.381000001, 81202.00699999928 453027.7569999993, 81199.92500000075 453020.17599999905, 81199.31100000069 453017.96599999815, 81194.9849999994 453002.21599999815))"
uitbreidingsgebieden_voetpaden_algemeen.1842,CID Binkhorst,1831660,,"POLYGON ((81225.92799999937 452897.94299999997, 81218.69200000167 452891.5789999999, 81220.13199999928 452889.95600000024, 81213.4459999986 452884.0940000005, 81210.65199999884 452887.0639999993, 81215.94299999997 452891.7479999997, 81215.66200000048 452892.06700000167, 81215.73200000077 452892.1279999986, 81215.7650000006 452892.09099999815, 81215.87799999863 452892.19000000134, 81216.01000000164 452892.0399999991, 81227.48000000045 452902.16000000015, 81227.34800000116 452902.30999999866, 81227.48200000077 452902.4279999994, 81227.73000000045 452902.15199999884, 81230.65799999982 452904.73600000143, 81250 452921.811999999, 81255.68400000036 452926.8299999982, 81257.93299999833 452928.81599999964, 81268.7809999995 452938.3929999992, 81270.07699999958 452936.9120000005, 81250 452919.16000000015, 81246.01700000092 452915.63800000027, 81247.23200000077 452914.22399999946, 81245.7509999983 452912.98000000045, 81244.57200000063 452914.37999999896, 81244.37900000066 452914.2129999995, 81231.99100000039 452903.2950000018, 81230.53500000015 452902.01199999824, 81225.92799999937 452897.94299999997))"
uitbreidingsgebieden_voetpaden_algemeen.1843,CID Binkhorst,1831661,,"POLYGON ((81204.18299999833 452872.85500000045, 81204.10869999975 452872.79729999974, 81203.80730000138 452872.57770000026, 81203.49560000002 452872.37310000136, 81203.17419999838 452872.1840999983, 81202.84389999881 452872.01110000163, 81202.50560000166 452871.85449999943, 81202.15989999846 452871.7146999985, 81201.80779999867 452871.5920000002, 81201.45010000095 452871.4868000001, 81201.08769999817 452871.39919999987, 81200.72140000015 452871.3295000009, 81200.35209999979 452871.2778999992, 81199.98079999909 452871.24439999834, 81199.60819999874 452871.2292999998, 81199.23539999872 452871.2324000001, 81198.86320000142 452871.253800001, 81198.49240000173 452871.2934000008, 81198.12409999967 452871.35119999945, 81197.75899999961 452871.4270000011, 81182.83900000155 452874.5700000003, 81181.77499999851 452869.67500000075, 81179.36899999902 452870.08300000057, 81170.27899999917 452872.01300000027, 81173.13699999824 452885.55799999833, 81202.05700000003 452879.45600000024, 81210.65199999884 452887.0639999993, 81213.4459999986 452884.0940000005, 81215.04399999976 452882.39499999955, 81204.18299999833 452872.85500000045))"
uitbreidingsgebieden_voetpaden_algemeen.1844,CID Binkhorst,1831664,,"POLYGON ((81197.58999999985 452942.19000000134, 81197.82299999893 452941.9279999994, 81197.74500000104 452941.8590000011, 81197.63199999928 452941.76000000164, 81197.5 452941.91000000015, 81189.65799999982 452935.00400000066, 81189.24599999934 452934.6409999989, 81186.84200000018 452937.41800000146, 81187.16600000113 452937.7049999982, 81195.2109999992 452944.85599999875, 81195.375 452944.67500000075, 81196.54600000009 452943.37999999896, 81207.37000000104 452952.94099999964, 81208.4149999991 452951.7589999996, 81197.58999999985 452942.19000000134))"
uitbreidingsgebieden_voetpaden_algemeen.1845,CID Binkhorst,1831667,,"POLYGON ((81208.4149999991 452951.7589999996, 81207.37000000104 452952.94099999964, 81210.89900000021 452956.0760000013, 81211.98900000006 452954.91800000146, 81208.4149999991 452951.7589999996))"
uitbreidingsgebieden_voetpaden_algemeen.1846,CID Binkhorst,1831668,,"POLYGON ((81178.04300000146 452925.0210000016, 81176.52699999884 452923.76900000125, 81172.81700000167 452924.40900000185, 81173.44099999964 452925.63699999824, 81173.91800000146 452926.26099999994, 81180.1790000014 452931.82400000095, 81182.60700000077 452929.01900000125, 81178.04300000146 452925.0210000016))"
uitbreidingsgebieden_voetpaden_algemeen.1847,CID Binkhorst,1831669,,"POLYGON ((81183.17000000179 452929.2899999991, 81183.30200000107 452929.1400000006, 81183.14600000158 452929.0020000003, 81183.00899999961 452929.1579999998, 81182.90300000086 452929.27800000086, 81182.60700000077 452929.01900000125, 81180.1790000014 452931.82400000095, 81182.7899999991 452934.1429999992, 81182.95800000057 452933.93299999833, 81183.57800000161 452934.5170000009, 81186.84200000018 452937.41800000146, 81189.24599999934 452934.6409999989, 81183.17000000179 452929.2899999991))"
uitbreidingsgebieden_voetpaden_algemeen.1848,CID Binkhorst,1832282,,"POLYGON ((81722.43200000003 452782.2049999982, 81722.69799999893 452781.7349999994, 81722.55200000107 452781.65199999884, 81727.25400000066 452773.4230000004, 81727.51300000027 452772.9600000009, 81727.62799999863 452773.0249999985, 81727.94999999925 452772.4530000016, 81732.9450000003 452763.5799999982, 81731.60099999979 452762.94900000095, 81725.0159999989 452774.5639999993, 81720.4450000003 452782.6279999986, 81718.82200000063 452781.7010000013, 81715.8759999983 452780.0480000004, 81714.24700000137 452779.118999999, 81719.88100000098 452769.14499999955, 81725.36100000143 452759.40900000185, 81724.05799999833 452758.6779999994, 81719.00699999928 452767.67599999905, 81709.9600000009 452783.66899999976, 81718.83700000122 452788.55900000036, 81722.43200000003 452782.2049999982))"
uitbreidingsgebieden_voetpaden_algemeen.1849,CID Binkhorst,1832287,,"POLYGON ((81723.94000000134 452956.09699999914, 81726.55099999905 452952.4970000014, 81724.28500000015 452950.83300000057, 81721.70100000128 452954.46499999985, 81714.75400000066 452949.38899999857, 81717.32899999991 452945.7729999982, 81715.07899999991 452944.1079999991, 81712.4990000017 452947.7650000006, 81700.91800000146 452939.32400000095, 81703.66000000015 452935.6939999983, 81701.40100000054 452934.0720000006, 81698.68299999833 452937.6490000002, 81688.49700000137 452930.2030000016, 81691.1799999997 452926.55900000036, 81688.90900000185 452924.8979999982, 81686.26199999824 452928.53400000185, 81680.09099999815 452924.0219999999, 81682.7650000006 452920.37999999896, 81681.57600000128 452919.49599999934, 81680.27499999851 452918.79399999976, 81678.97399999946 452918.41699999943, 81677.49199999869 452918.3020000011, 81676.17500000075 452918.4919999987, 81675.03799999878 452918.91600000113, 81674.24300000072 452919.3900000006, 81673.93699999899 452919.62099999934, 81673.21400000155 452920.3770000003, 81672.9299999997 452920.7740000002, 81681.62799999863 452927.1719999984, 81683.31399999931 452928.4120000005, 81690.46200000122 452933.6570000015, 81695.41099999845 452937.2969999984, 81698.5399999991 452939.59800000116, 81701.02600000054 452941.4239999987, 81709.33999999985 452947.4970000014, 81712.86499999836 452950.06700000167, 81713.6409999989 452950.5489999987, 81729.20800000057 452961.84099999815, 81746.37799999863 452974.5020000003, 81746.40500000119 452974.5219999999, 81765.84600000083 452988.5080000013, 81766.85399999842 452989.5879999995, 81767.77699999884 452990.7419999987, 81768.60799999908 452991.96400000155, 81769.34299999848 452993.24599999934, 81769.97700000182 452994.58100000024, 81770.46700000018 452995.8570000008, 81770.50699999928 452995.9600000009, 81770.86300000176 452996.9789999984, 81771.13599999994 452998.0229999982, 81771.32499999925 452999.0859999992, 81771.42799999937 453000.16000000015, 81771.4459999986 453001.23900000006, 81771.44200000167 453001.3139999993, 81776.43499999866 452994.5920000002, 81765.73000000045 452986.48900000006, 81757.69999999925 452980.6620000005, 81760.41600000113 452977.0920000002, 81756.27400000021 452974.08199999854, 81753.55600000173 452977.6550000012, 81747.47199999914 452973.23999999836, 81747.3440000005 452973.3680000007, 81729.90700000152 452960.68200000003, 81730.02299999818 452960.55099999905, 81723.94000000134 452956.09699999914), (81754.85399999842 452977.25, 81756.0390000008 452978.1160000004, 81755.38199999928 452978.98000000045, 81755.14999999851 452979.28400000185, 81753.96499999985 452978.41800000146, 81754.19299999997 452978.1169999987, 81754.85399999842 452977.25), (81756.11300000176 452975.5940000005, 81757.29899999872 452976.4600000009, 81756.4149999991 452977.6220000014, 81755.22899999842 452976.756000001, 81756.11300000176 452975.5940000005), (81688.09699999914 452929.37900000066, 81687.1259999983 452928.6700000018, 81687.85300000012 452927.70699999854, 81688.82699999958 452928.41099999845, 81688.09699999914 452929.37900000066), (81723.53400000185 452955.3110000007, 81722.55700000003 452954.6020000018, 81723.26399999857 452953.62900000066, 81724.23999999836 452954.3379999995, 81723.53400000185 452955.3110000007), (81700.52299999818 452938.5069999993, 81699.55700000003 452937.79100000113, 81700.27600000054 452936.8370000012, 81701.25200000033 452937.5520000011, 81700.52299999818 452938.5069999993), (81714.32699999958 452948.5850000009, 81713.37700000033 452947.8900000006, 81714.07899999991 452946.9290000014, 81715.02899999917 452947.6229999997, 81714.32699999958 452948.5850000009), (81771.94200000167 452992.63500000164, 81772.92000000179 452993.31700000167, 81772.24599999934 452994.2670000009, 81771.26799999923 452993.5850000009, 81771.94200000167 452992.63500000164))"
uitbreidingsgebieden_voetpaden_algemeen.1879,CID Binkhorst,1832450,,"POLYGON ((81847.98999999836 452880.7710000016, 81846.38800000027 452879.813000001, 81847.1400000006 452878.4930000007, 81848.75400000066 452879.41699999943, 81856.2650000006 452866.11100000143, 81854.57800000161 452865.1779999994, 81855.32400000095 452863.87999999896, 81856.9990000017 452864.80999999866, 81863.96599999815 452852.46599999815, 81862.56399999931 452851.6479999982, 81863.31199999899 452850.313000001, 81864.73000000045 452851.11199999973, 81868.27800000086 452844.8260000013, 81866.63399999961 452843.8819999993, 81867.38599999994 452842.58999999985, 81869.03599999845 452843.4829999991, 81869.29100000113 452843.0309999995, 81870.9849999994 452838.6810000017, 81871.35099999979 452837.436999999, 81871.61400000006 452836.54199999943, 81871.9149999991 452835.5170000009, 81872.17000000179 452834.6499999985, 81872.28200000152 452834.2670000009, 81869.31599999964 452831.0469999984, 81868.14900000021 452832.78400000185, 81866.93100000173 452834.936999999, 81863.32499999925 452841.311999999, 81862.98699999973 452841.91099999845, 81859.12799999863 452848.7529999986, 81855.23000000045 452855.6640000008, 81851.25400000066 452862.71400000155, 81847.24599999934 452869.8200000003, 81843.31799999997 452876.7829999998, 81839.41000000015 452883.7129999995, 81835.4600000009 452890.71599999815, 81831.57299999893 452897.6079999991, 81827.52800000086 452904.77899999917, 81823.73099999875 452911.51099999994, 81819.74300000072 452918.58100000024, 81815.75499999896 452925.65300000086, 81811.9140000008 452932.4629999995, 81807.96700000018 452939.4600000009, 81813.1950000003 452942.41899999976, 81813.38199999928 452942.0879999995, 81816.29300000146 452936.9299999997, 81814.68400000036 452936.0549999997, 81815.84600000083 452933.93200000003, 81817.46299999952 452934.8579999991, 81824.58100000024 452922.2470000014, 81822.93899999931 452921.3269999996, 81823.52299999818 452920.26999999955, 81825.17199999839 452921.19999999925, 81832.57800000161 452908.0780000016, 81831.17000000179 452907.313000001, 81831.79800000042 452906.2490000017, 81833.16699999943 452907.03400000185, 81840.28500000015 452894.4230000004, 81839.17300000042 452893.76999999955, 81839.7650000006 452892.73999999836, 81840.88699999824 452893.35599999875, 81847.98999999836 452880.7710000016))"
uitbreidingsgebieden_voetpaden_algemeen.1970,CID Binkhorst,1833416,,"POLYGON ((82922.4299999997 453736.0320000015, 82922.03400000185 453736.9290000014, 82928.47500000149 453739.8830000013, 82928.88199999928 453738.9910000004, 82922.4299999997 453736.0320000015))"
uitbreidingsgebieden_voetpaden_algemeen.1850,CID Binkhorst,1832291,,"POLYGON ((81612.9840000011 452869.4239999987, 81610.7109999992 452867.7980000004, 81607.87099999934 452871.22300000116, 81604.77199999988 452868.9970000014, 81600.35099999979 452865.8220000006, 81603.07800000161 452862.2010000013, 81600.49399999902 452860.30000000075, 81597.85500000045 452863.94200000167, 81587.84499999881 452856.6009999998, 81586.86800000072 452857.93299999833, 81589.7899999991 452860.0760000013, 81620.27499999851 452882.3669999987, 81634.96700000018 452893.11100000143, 81645.71499999985 452900.9200000018, 81653.72500000149 452906.7800000012, 81658.61800000072 452910.3599999994, 81670.36100000143 452918.9290000014, 81670.83399999887 452918.2289999984, 81671.26099999994 452917.3370000012, 81671.44399999827 452916.6889999993, 81671.57600000128 452916.00499999896, 81671.64600000158 452915.1030000001, 81671.59800000116 452914.22199999914, 81671.3590000011 452913.2030000016, 81670.87700000033 452912.1330000013, 81670.15799999982 452911.15199999884, 81669.77299999818 452910.8839999996, 81668.95800000057 452910.3029999994, 81668.12700000033 452909.6779999994, 81667.94799999893 452909.54300000146, 81665.9849999994 452908.1090000011, 81663.75899999961 452906.4829999991, 81659.58799999952 452903.43499999866, 81657.24700000137 452901.76000000164, 81654.7349999994 452905.28500000015, 81648.49799999967 452900.9670000002, 81651.08100000024 452897.23600000143, 81648.83700000122 452895.63599999994, 81646.19200000167 452899.25400000066, 81642.22500000149 452896.37000000104, 81634.33900000155 452890.63699999824, 81637.02400000021 452887.0329999998, 81634.77100000158 452885.40100000054, 81632.09299999848 452889.0780000016, 81620.26799999923 452880.4210000001, 81622.97399999946 452876.7019999996, 81620.67700000107 452875.12000000104, 81618.01700000092 452878.77699999884, 81610.27299999818 452873.0850000009, 81612.9840000011 452869.4239999987), (81665.54800000042 452913.51999999955, 81667.04300000146 452914.5729999989, 81666.15700000152 452915.77899999917, 81664.68499999866 452914.71599999815, 81665.54800000042 452913.51999999955), (81599.88500000164 452864.7580000013, 81598.87799999863 452864.0029999986, 81599.60099999979 452863.0469999984, 81600.5940000005 452863.7679999992, 81599.88500000164 452864.7580000013), (81609.07200000063 452871.6649999991, 81609.77600000054 452870.68299999833, 81610.73299999908 452871.40399999917, 81610.04500000179 452872.3920000009, 81609.07200000063 452871.6649999991), (81619.07899999991 452878.6460000016, 81619.86400000006 452877.7039999999, 81620.79500000179 452878.40900000185, 81620.04800000042 452879.33900000155, 81619.07899999991 452878.6460000016), (81633.91600000113 452887.9479999989, 81634.84899999946 452888.6279999986, 81634.13399999961 452889.6180000007, 81633.20100000128 452888.938000001, 81633.91600000113 452887.9479999989), (81647.35000000149 452899.1400000006, 81648.04300000146 452898.16800000146, 81648.97300000116 452898.8929999992, 81648.28000000119 452899.86499999836, 81647.35000000149 452899.1400000006))"
