FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_22b,VRI 38.1,6.55835056,53.19341099,VRI 38.1,233272.43,579164.5,VRI Voetgangerslicht,POINT (233272.430288872 579164.500486743)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_22c,VRI 38.1,6.56563032,53.2115663,VRI 38.1,233725.883,581192.737,VRI Voetgangerslicht,POINT (233725.883 581192.737)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_22d,VRI 38.1,6.56507394,53.22211619,VRI 38.1,233669.515,582366.113,VRI Voetgangerslicht,POINT (233669.515 582366.113)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_22e,VRI 38.1,6.57078522,53.1931366,VRI 38.1,234103.94,579147.55,VRI Voetgangerslicht,POINT (234103.94 579147.55)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_22f,VRI 38.1,6.58150411,53.21567846,VRI 38.1,234778.693,581667.801,VRI Voetgangerslicht,POINT (234778.693 581667.801)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_230,VRI 38.1,6.578257,53.21828105,VRI 38.1,234557.011,581953.822,VRI Voetgangerslicht,POINT (234557.011 581953.822)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_231,VRI 38.1,6.57148496,53.22645532,VRI 38.1,234089.738,582855.992,VRI Voetgangerslicht,POINT (234089.738 582855.992)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_232,VRI 38.1,6.54270694,53.22871842,VRI 38.1,232163.93,583076.61,VRI Voetgangerslicht,POINT (232163.93 583076.61)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_233,VRI 70.2,6.57478268,53.20527793,VRI 70.2,234348.816,580503.016,VRI Voetgangerslicht,POINT (234348.816 580503.016)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_234,VRI Portaal 11.1,6.56140203,53.21223194,VRI Portaa,233442.217,581262.195,VRI Voetgangerslicht,POINT (233442.217 581262.195)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_235,VRI 38.1,6.56147966,53.21233828,VRI 38.1,233447.21,581274.113,VRI Voetgangerslicht,POINT (233447.21 581274.113)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_236,VRI 38.2,6.53815736,53.23627424,VRI 38.2,231846.69,583912.56,VRI Voetgangerslicht,POINT (231846.69 583912.56)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_237,VRI 38.2,6.55838729,53.19347944,VRI 38.2,233274.762,579172.158,VRI Voetgangerslicht,POINT (233274.761574956 579172.157773456)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_238,VRI 38.2,6.57476723,53.20514189,VRI 38.2,234348.033,580487.861,VRI Voetgangerslicht,POINT (234348.033 580487.861)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_239,VRI 38.2,6.56562586,53.21162272,VRI 38.2,233725.482,581199.01,VRI Voetgangerslicht,POINT (233725.482 581199.01)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_23a,VRI 38.2,6.62530841,53.20529527,VRI 38.2,237724.47,580561.79,VRI Voetgangerslicht,POINT (237724.47 580561.79)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_23b,VRI 38.2,6.56496087,53.22221257,VRI 38.2,233661.788,582376.715,VRI Voetgangerslicht,POINT (233661.788 582376.715)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_23c,VRI 38.2,6.58142276,53.21574944,VRI 38.2,234773.128,581675.609,VRI Voetgangerslicht,POINT (234773.128 581675.609)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_23d,VRI 38.2,6.57805455,53.21846203,VRI 38.2,234543.156,581973.738,VRI Voetgangerslicht,POINT (234543.156 581973.738)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_23e,VRI 38.2,6.57141884,53.2264953,VRI 38.2,234085.25,582860.368,VRI Voetgangerslicht,POINT (234085.25 582860.368)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_23f,VRI 38.2,6.54263838,53.22879241,VRI 38.2,232159.22,583084.77,VRI Voetgangerslicht,POINT (232159.22 583084.77)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_240,VRI 38.2,6.57077955,53.19319026,VRI 38.2,234103.463,579153.515,VRI Voetgangerslicht,POINT (234103.46341099 579153.515168165)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_241,VRI 91.1,6.56933057,53.19319992,VRI 91.1,234006.61,579153.0,VRI Voetgangerslicht,POINT (234006.61 579153)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_242,VRI 91.2,6.56947184,53.19320608,VRI 91.2,234016.04,579153.84,VRI Voetgangerslicht,POINT (234016.04 579153.84)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_243,VRI 93.1,6.56961682,53.1931342,VRI 93.1,234025.86,579146.0,VRI Voetgangerslicht,POINT (234025.86 579146)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_244,VRI 93.2,6.56962178,53.1930858,VRI 93.2,234026.28,579140.62,VRI Voetgangerslicht,POINT (234026.28 579140.62)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_245,VRI 94.1,6.56963006,53.1930274,VRI 94.1,234026.94,579134.13,VRI Voetgangerslicht,POINT (234026.94 579134.13)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_246,VRI 94.2,6.56963951,53.19296242,VRI 94.2,234027.69,579126.91,VRI Voetgangerslicht,POINT (234027.69 579126.91)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_247,VRI 24.1,6.5695124,53.1928996,VRI 24.1,234019.31,579119.78,VRI Voetgangerslicht,POINT (234019.31 579119.78)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_248,VRI 95.2,6.56934375,53.19290459,VRI 95.2,234008.03,579120.15,VRI Voetgangerslicht,POINT (234008.03 579120.15)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_249,"VRI 26,1",6.56922855,53.19297079,"VRI 26,1",234000.21,579127.39,VRI Voetgangerslicht,POINT (234000.21 579127.39)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_24a,VRI 97.2,6.56922392,53.19302592,VRI 97.2,233999.8,579133.52,VRI Voetgangerslicht,POINT (233999.8 579133.52)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_24b,VRI 98.1,6.56922173,53.19305551,VRI 98.1,233999.6,579136.81,VRI Voetgangerslicht,POINT (233999.6 579136.81)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_24c,VRI 98.2,6.56921398,53.19311148,VRI 98.2,233998.98,579143.03,VRI Voetgangerslicht,POINT (233998.98 579143.03)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_24d,VRI Zweepmast 11.1,6.56825137,53.2219395,VRI Zweepm,233882.044,582349.927,Verkeerslicht,POINT (233882.044 582349.927)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_24e,VRI Zweepmast 62,6.53858802,53.23570811,VRI Zweepm,231876.45,583850.02,Verkeerslicht,POINT (231876.45 583850.02)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_24f,VRI Zweepmast 62.1,6.57427428,53.2056442,VRI Zweepm,234314.177,580543.214,Verkeerslicht,POINT (234314.177 580543.214)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_250,VRI 91.2,6.56947184,53.19320608,VRI 91.2,234016.04,579153.84,Verkeerslicht,POINT (234016.04 579153.84)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_251,VRI Portaal 2.1,6.56295846,53.23196319,VRI Portaa,233510.341,583459.576,Verkeerslicht,POINT (233510.341 583459.576)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_252,VRI Zweepmast 62,6.53858802,53.23570811,VRI Zweepm,231876.45,583850.02,Verkeerslicht,POINT (231876.45 583850.02)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_253,VRI Zweepmast 62,6.53858802,53.23570811,VRI Zweepm,231876.45,583850.02,Verkeerslicht,POINT (231876.45 583850.02)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_254,VRI Zweepmast 62.1,6.57427428,53.2056442,VRI Zweepm,234314.177,580543.214,Verkeerslicht,POINT (234314.177 580543.214)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_255,VRI 63.2,6.53869576,53.23579999,VRI 63.2,231883.48,583860.36,Verkeerslicht,POINT (231883.48 583860.36)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_256,VRI 63.2,6.57415872,53.20553349,VRI 63.2,234306.659,580530.768,Verkeerslicht,POINT (234306.659 580530.768)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_257,VRI 65.1,6.5618861,53.20761015,VRI 65.1,233482.942,580748.414,Verkeerslicht,POINT (233482.942 580748.414)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_258,VRI 93.1,6.56961682,53.1931342,VRI 93.1,234025.86,579146.0,Verkeerslicht,POINT (234025.86 579146)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_259,VRI Zweepmast 65,6.56360144,53.19283017,VRI Zweepm,233624.403,579105.586,Verkeerslicht,POINT (233624.402697962 579105.58640959)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_25a,VRI 93.2,6.56962178,53.1930858,VRI 93.2,234026.28,579140.62,Verkeerslicht,POINT (234026.28 579140.62)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_25b,VRI Zweepmast 65,6.56360144,53.19283017,VRI Zweepm,233624.403,579105.586,Verkeerslicht,POINT (233624.402697962 579105.58640959)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_25c,VRI Zweepmast 65,6.56360144,53.19283017,VRI Zweepm,233624.403,579105.586,Verkeerslicht,POINT (233624.402697962 579105.58640959)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_25d,VRI 66,6.56380621,53.19272172,VRI 66,233638.285,579093.741,Verkeerslicht,POINT (233638.284641715 579093.741405377)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_25e,VRI 24.1,6.5695124,53.1928996,VRI 24.1,234019.31,579119.78,Verkeerslicht,POINT (234019.31 579119.78)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_25f,VRI 68.1,6.56525077,53.22216347,VRI 68.1,233681.239,582371.568,Verkeerslicht,POINT (233681.239 582371.568)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_260,VRI 68.1,6.5685057,53.22202683,VRI 68.1,233898.87,582359.924,Verkeerslicht,POINT (233898.87 582359.924)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_261,VRI Zweepmast 68,6.53861359,53.23625729,VRI Zweepm,231877.18,583911.16,Verkeerslicht,POINT (231877.18 583911.16)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_262,VRI Zweepmast 68.1,6.57422116,53.20509679,VRI Zweepm,234311.632,580482.241,Verkeerslicht,POINT (234311.632 580482.241)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_263,VRI 95.2,6.56934375,53.19290459,VRI 95.2,234008.03,579120.15,Verkeerslicht,POINT (234008.03 579120.15)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_264,VRI Zweepmast 68,6.53861359,53.23625729,VRI Zweepm,231877.18,583911.16,Verkeerslicht,POINT (231877.18 583911.16)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_265,VRI Zweepmast 68,6.53861359,53.23625729,VRI Zweepm,231877.18,583911.16,Verkeerslicht,POINT (231877.18 583911.16)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_266,VRI Zweepmast 68.1,6.57422116,53.20509679,VRI Zweepm,234311.632,580482.241,Verkeerslicht,POINT (234311.632 580482.241)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_267,VRI 69.2,6.53849791,53.23617671,VRI 69.2,231869.6,583902.07,Verkeerslicht,POINT (231869.6 583902.07)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_268,VRI 69.2,6.57434761,53.20519457,VRI 69.2,234319.901,580493.261,Verkeerslicht,POINT (234319.901 580493.261)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_269,VRI 35.1,6.55830002,53.20658361,VRI 35.1,233245.22,580630.28,Verkeerslicht,POINT (233245.22 580630.28)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_26a,VRI 35.1,6.54535404,53.23130589,VRI 35.1,232336.061,583367.384,Verkeerslicht,POINT (232336.061 583367.384)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_26b,VRI 7.1,6.53897318,53.23556495,VRI 7.1,231902.42,583834.5,Verkeerslicht,POINT (231902.42 583834.5)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_26c,VRI 7.1,6.55855277,53.19316637,VRI 7.1,233286.387,579137.499,Verkeerslicht,POINT (233286.386975058 579137.499045341)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_26d,VRI 7.1,6.55528471,53.19381782,VRI 7.1,233066.805,579206.445,Verkeerslicht,POINT (233066.805332923 579206.444934094)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_26e,VRI 7.1,6.56505323,53.19272698,VRI 7.1,233721.614,579095.689,Verkeerslicht,POINT (233721.614375789 579095.689218147)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_26f,VRI 7.1,6.62599279,53.20499435,VRI 7.1,237770.77,580529.09,Verkeerslicht,POINT (237770.77 580529.09)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_270,VRI 7.1,6.58931217,53.22219439,VRI 7.1,235288.132,582401.564,Verkeerslicht,POINT (235288.132 582401.5635)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_271,VRI 7.1,6.54206716,53.23066701,VRI 7.1,232117.731,583292.764,Verkeerslicht,POINT (232117.731 583292.764)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_272,VRI 7.1,6.59236114,53.20871404,VRI 7.1,235516.86,580904.89,Verkeerslicht,POINT (235516.86 580904.89)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_273,VRI Portaal 8.1,6.57862885,53.21839194,VRI Portaa,234581.643,581966.573,Verkeerslicht,POINT (234581.643 581966.573)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_274,VRI Portaal 8.1,6.57394123,53.2057308,VRI Portaa,234291.767,580552.485,Verkeerslicht,POINT (234291.767 580552.485)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_275,VRI Portaal 8.1,6.5628623,53.23155211,VRI Portaa,233504.667,583413.727,Verkeerslicht,POINT (233504.667 583413.727)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_276,VRI Portaal 9.1,6.55817779,53.19829438,VRI Portaa,233252.05,579707.73,Verkeerslicht,POINT (233252.05 579707.73)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_277,VRI Zweepmast 35.1,6.5559388,53.21361233,VRI Zweepm,233074.775,581409.868,Verkeerslicht,POINT (233074.7753 581409.8679)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_278,VRI Zweepmast 8.1,6.56162479,53.21203352,VRI Zweepm,233457.458,581240.358,Verkeerslicht,POINT (233457.458 581240.358)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_279,VRI 7.2,6.56489858,53.19271665,VRI 7.2,233711.298,579094.371,Verkeerslicht,POINT (233711.298135538 579094.370651939)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_27a,VRI 7.2,6.59254374,53.20868642,VRI 7.2,235529.11,580902.02,Verkeerslicht,POINT (235529.11 580902.02)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_27b,VRI Portaal 48.1,6.58180302,53.21575475,VRI Portaa,234798.518,581676.621,Verkeerslicht,POINT (234798.518 581676.621)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_27c,VRI Portaal 8.1,6.62582415,53.20502736,VRI Portaa,237759.44,580532.57,Verkeerslicht,POINT (237759.44 580532.57)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_27d,VRI Portaal 8.1,6.5628623,53.23155211,VRI Portaa,233504.667,583413.727,Verkeerslicht,POINT (233504.667 583413.727)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_27e,VRI Portaal 9.1,6.58921413,53.22216302,VRI Portaa,235281.643,582397.964,Verkeerslicht,POINT (235281.6426 582397.9637)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_27f,VRI Zweepmast 35.1,6.5559388,53.21361233,VRI Zweepm,233074.775,581409.868,Verkeerslicht,POINT (233074.7753 581409.8679)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_280,VRI Zweepmast 7,6.5551405,53.19390445,VRI Zweepm,233057.012,579215.929,Verkeerslicht,POINT (233057.011772226 579215.92915438)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_281,VRI Zweepmast 7.2,6.53880323,53.23562867,VRI Zweepm,231890.96,583841.41,Verkeerslicht,POINT (231890.96 583841.41)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_282,VRI Zweepmast 8.1,6.56162479,53.21203352,VRI Zweepm,233457.458,581240.358,Verkeerslicht,POINT (233457.458 581240.358)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_283,VRI Zweepmast 8.1,6.54191861,53.23062655,VRI Zweepm,232107.884,583288.103,Verkeerslicht,POINT (232107.88360854 583288.102545281)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_284,VRI 70.1,6.57487373,53.20522296,VRI 70.1,234355.0,580497.0,Verkeerslicht,POINT (234355 580497)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_285,VRI 70.2,6.57478268,53.20527793,VRI 70.2,234348.816,580503.016,Verkeerslicht,POINT (234348.816 580503.016)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_286,VRI 37.2,6.57078983,53.19308102,VRI 37.2,234104.35,579141.37,Verkeerslicht,POINT (234104.35 579141.37)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_287,VRI 71.1,6.56211849,53.20751046,VRI 71.1,233498.648,580737.573,Verkeerslicht,POINT (233498.648 580737.573)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_288,VRI Portaal 73.1,6.5748403,53.20522268,VRI Portaa,234352.767,580496.932,Verkeerslicht,POINT (234352.767 580496.932)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_289,VRI Zweepmast 71,6.56462714,53.19276261,VRI Zweepm,233693.074,579099.188,Verkeerslicht,POINT (233693.073592413 579099.188091003)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_28a,VRI Portaal 73.1,6.5748403,53.20522268,VRI Portaa,234352.767,580496.932,Verkeerslicht,POINT (234352.767 580496.932)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_28b,VRI Portaal 73.1,6.5748403,53.20522268,VRI Portaa,234352.767,580496.932,Verkeerslicht,POINT (234352.767 580496.932)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_28c,VRI Portaal 73.1,6.5748403,53.20522268,VRI Portaa,234352.767,580496.932,Verkeerslicht,POINT (234352.767 580496.932)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_28d,VRI 33.2,6.54766579,53.21631466,VRI 33.2,232517.302,581701.646,Verkeerslicht,POINT (232517.302 581701.646)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_28e,VRI 35.1,6.56555531,53.22185248,VRI 35.1,233702.144,582337.294,Verkeerslicht,POINT (233702.144 582337.294)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_28f,VRI 35.1,6.57111235,53.19296838,VRI 35.1,234126.11,579129.19,Verkeerslicht,POINT (234126.11 579129.19)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_290,VRI 35.1,6.5719362,53.22647878,VRI 35.1,234119.829,582859.098,Verkeerslicht,POINT (234119.829 582859.098)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_291,VRI 35.1,6.56839903,53.22180129,VRI 35.1,233892.158,582334.709,Verkeerslicht,POINT (233892.158 582334.709)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_292,VRI 35.1,6.55568849,53.21196732,VRI 35.1,233061.025,581226.541,Verkeerslicht,POINT (233061.025 581226.541)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_293,VRI 35.2,6.54519092,53.2312771,VRI 35.2,232325.221,583364.005,Verkeerslicht,POINT (232325.221 583364.005)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_294,VRI 8,6.58835038,53.21792879,VRI 8,235231.816,581925.82,Verkeerslicht,POINT (235231.815502595 581925.819504433)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_295,VRI 8.1,6.56234833,53.20752558,VRI 8.1,233513.976,580739.506,Verkeerslicht,POINT (233513.976 580739.506)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_296,VRI 8.1,6.55813619,53.20654252,VRI 8.1,233234.349,580625.529,Verkeerslicht,POINT (233234.349 580625.529)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_297,VRI 8.1,6.55852131,53.20394361,VRI 8.1,233264.782,580336.743,Verkeerslicht,POINT (233264.782 580336.743)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_298,VRI 8.1,6.57558569,53.22930628,VRI 8.1,234358.345,583177.756,Verkeerslicht,POINT (234358.345 583177.756)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_299,VRI 8.1,6.53895254,53.22787969,VRI 8.1,231914.72,582979.26,Verkeerslicht,POINT (231914.72 582979.26)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_29a,VRI 8.1,6.56085512,53.2097987,VRI 8.1,233410.095,580990.83,Verkeerslicht,POINT (233410.0951 580990.8304)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_29b,VRI Portaal 2.1,6.57217559,53.20916431,VRI Portaa,234167.517,580932.62,Verkeerslicht,POINT (234167.517 580932.62)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_29c,VRI Portaal 2.2,6.59279779,53.20881642,VRI Portaa,235545.84,580916.77,Verkeerslicht,POINT (235545.84 580916.77)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_29d,VRI Portaal 48.1,6.58180302,53.21575475,VRI Portaa,234798.518,581676.621,Verkeerslicht,POINT (234798.518 581676.621)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_29e,VRI Portaal 8.1,6.62582415,53.20502736,VRI Portaa,237759.44,580532.57,Verkeerslicht,POINT (237759.44 580532.57)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_29f,VRI Portaal 8.1,6.57393149,53.21353853,VRI Portaa,234276.8,581421.31,Verkeerslicht,POINT (234276.8 581421.31)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a0,VRI Portaal 8.1,6.580903,53.19681445,VRI Portaa,234773.332,579567.973,Verkeerslicht,POINT (234773.332 579567.973)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a1,VRI Portaal 8.1,6.57862885,53.21839194,VRI Portaa,234581.643,581966.573,Verkeerslicht,POINT (234581.643 581966.573)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a2,VRI Portaal 8.1,6.57394123,53.2057308,VRI Portaa,234291.767,580552.485,Verkeerslicht,POINT (234291.767 580552.485)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a3,VRI Portaal 8.1,6.5628623,53.23155211,VRI Portaa,233504.667,583413.727,Verkeerslicht,POINT (233504.667 583413.727)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a4,VRI Portaal 9.1,6.55817779,53.19829438,VRI Portaa,233252.05,579707.73,Verkeerslicht,POINT (233252.05 579707.73)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a5,VRI Zweepmast  9.1,6.57962765,53.19891055,VRI Zweepm,234684.246,579799.812,Verkeerslicht,POINT (234684.246 579799.812)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a6,VRI Zweepmast 35.1,6.5559388,53.21361233,VRI Zweepm,233074.775,581409.868,Verkeerslicht,POINT (233074.7753 581409.8679)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a7,VRI Zweepmast 7,6.5551405,53.19390445,VRI Zweepm,233057.012,579215.929,Verkeerslicht,POINT (233057.011772226 579215.92915438)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a8,VRI Zweepmast 7.2,6.53880323,53.23562867,VRI Zweepm,231890.96,583841.41,Verkeerslicht,POINT (231890.96 583841.41)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2a9,VRI Zweepmast 8.1,6.53041208,53.21449798,VRI Zweepm,231368.052,581481.055,Verkeerslicht,POINT (231368.051780236 581481.054701439)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2aa,VRI Zweepmast 8.1,6.56162479,53.21203352,VRI Zweepm,233457.458,581240.358,Verkeerslicht,POINT (233457.458 581240.358)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2ab,VRI Zweepmast 8.1,6.57887164,53.22111913,VRI Zweepm,234592.838,582270.321,Verkeerslicht,POINT (234592.838 582270.321)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2ac,VRI Zweepmast 8.1,6.54191861,53.23062655,VRI Zweepm,232107.884,583288.103,Verkeerslicht,POINT (232107.88360854 583288.102545281)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2ad,VRI Zweepmast 8.2,6.58224426,53.19464075,VRI Zweepm,234866.974,579327.573,Verkeerslicht,POINT (234866.974 579327.573)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2ae,VRI Zweepmast 9.2,6.54309653,53.22866515,VRI Zweepm,232190.04,583071.1,Verkeerslicht,POINT (232190.04 583071.1)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2af,VRI 33.1,6.54750532,53.21627512,VRI 33.1,232506.654,581697.073,Verkeerslicht,POINT (232506.654 581697.073)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2b0,VRI 35.2,6.5654525,53.22181601,VRI 35.2,233695.344,582333.123,Verkeerslicht,POINT (233695.344 582333.123)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2b1,VRI 35.2,6.57094466,53.19294829,VRI 35.2,234114.94,579126.77,Verkeerslicht,POINT (234114.94 579126.77)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2b2,VRI 35.2,6.57397826,53.21338809,VRI 35.2,234280.2,581404.62,Verkeerslicht,POINT (234280.2 581404.62)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_2b3,VRI 35.2,6.5555634,53.21194495,VRI 35.2,233052.709,581223.916,Verkeerslicht,POINT (233052.709 581223.916)
