FYSIEK_VOORKOMEN_CODE;FYSIEK_VOORKOMEN_OMSC;FYSIEK_VOORKOMEN_PLUS_CODE;FYSIEK_VOORKOMEN_PLUS_OMSC;ID;GUID;CODE;IDENTIFICATIE;TIJDSTIPREGISTRATIE;PLAATSINGSDATUM;BOUWJAAR;LEEFTIJD;OPPERVLAKTE;GEBIED_OMSC;BUURT_CODE;BUURT_OMSC;IMGEO_STADSDEEL_CODE;IMGEO_STADSDEEL_OMSC;IMGEO_WIJK_CODE;IMGEO_WIJK_OMSC;BEHEERDER_OMSC;EIGENAAR_OMSC;WERKPAKKET_VLAK_CODE;WERKPAKKET_VLAK_OMSC;BEHEERGEBIEDEN_OMSC;GROEN_VAKKEN_CODE;GROEN_VAKKEN_OMSC;GROEN_OPPERVLAKTE_KLASSE_CODE;GROEN_OPPERVLAKTE_KLASSE_OMSC;X;Y
GRV;groenvoorziening;GRV_HSTBT;heesters;225656;{09EDE8D9-2ECE-3FE1-E053-293C0B0AF01F};125088;G0518.14280CBD-9C4E-0772-E053-530A0B0AF16A;20190107085505;19940501000000;1994;27;1033.2;;30;Rustenburg;2;Escamp;31;Rustenburg en Oostbroek;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Spakenburgsestraat;;;A;< 2000 m2;78620.505;453677.741
GAO;grasland overig;GRSO; ;225657;{09EDE8D9-5CF9-3FE1-E053-293C0B0AF01F};158910;G0518.14280CBD-A4A9-0772-E053-530A0B0AF16A;20190628141500;20000101000000;2000;20;144.4;;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;78990.013;452491.572
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225658;{09EDE8D9-5CFA-3FE1-E053-293C0B0AF01F};158917;G0518.14280CBD-94A9-0772-E053-530A0B0AF16A;20150410181612;20000701000000;2000;19;40.5;;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;78986.677;452467.679
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225659;{09EDE8D9-3373-3FE1-E053-293C0B0AF01F};826424;G0518.14280CBD-57EA-0772-E053-530A0B0AF16A;20190630080000;20000601000000;2000;21;197.4;Eco-lint;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Leyweg;;;A;< 2000 m2;79524.456;450541.423
GRV;groenvoorziening;GRV_HSTBT;heesters;225660;{09EDE8D9-2E87-3FE1-E053-293C0B0AF01F};138692;G0518.14280CBD-9673-0772-E053-530A0B0AF16A;20150410182646;20050701000000;2005;16;121.0;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Vrederustlaan;;;A;< 2000 m2;78207.129;450627.124
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225661;{09EDE8D9-2E88-3FE1-E053-293C0B0AF01F};138695;G0518.14280CBD-AEA3-0772-E053-530A0B0AF16A;20221102153617;20030501000000;2003;18;449.0;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;75B;Grasveld bollen vlak;De Gaarde;;;A;< 2000 m2;78368.008;450529.81
GRV;groenvoorziening;GRV_STRBT;struikrozen;225662;{09EDE8D9-5E0C-3FE1-E053-293C0B0AF01F};159292;G0518.14280CBD-F4BF-0772-E053-530A0B0AF16A;20150410182737;20050701000000;2005;14;27.8;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79571.593;452590.663
LFB;loofbos;LFB_GHHBT;griend en hakhout;225786;{09EDE8D9-54CF-3FE1-E053-293C0B0AF01F};151942;G0518.14280CBD-A681-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;19;11155.8;Recreatiegebied;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;B;> 2000 m2;77033.546;450321.394
LFB;loofbos;LFB_GHHBT;griend en hakhout;225787;{09EDE8D9-54D0-3FE1-E053-293C0B0AF01F};151943;G0518.14280CBD-A7A7-0772-E053-530A0B0AF16A;20200701130759;20000101000000;2000;19;6695.9;De Uithof;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;B;> 2000 m2;76888.642;450320.811
LFB;loofbos;LFB_GHHBT;griend en hakhout;225788;{09EDE8D9-54D3-3FE1-E053-293C0B0AF01F};151946;G0518.14280CBD-88DC-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;19;771.1;Veenmoeras;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;77107.073;450285.385
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225789;{09EDE8D9-5D30-3FE1-E053-293C0B0AF01F};159921;G0518.14280CBD-AC3E-0772-E053-530A0B0AF16A;20161121140557;20060701000000;2006;13;1275.5;Zuiderpark;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79528.797;452652.655
HOU;houtwal;HTWL; ;225790;{09EDE8D9-36CA-3FE1-E053-293C0B0AF01F};132640;;;19990801000000;1999;22;265.4;;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;78768.36;451276.204
GRV;groenvoorziening;GRV_HSTBT;heesters;225791;{09EDE8D9-2CFE-3FE1-E053-293C0B0AF01F};131310;G0518.14280CBD-945A-0772-E053-530A0B0AF16A;20190429123041;19990101000000;1999;22;56.8;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Gramsbergenlaan;;;A;< 2000 m2;78608.816;452193.939
LFB;loofbos;LFB_GHHBT;griend en hakhout;225902;{09EDE8D9-54B9-3FE1-E053-293C0B0AF01F};151781;G0518.14280CBD-85CA-0772-E053-530A0B0AF16A;20200701130759;20000101000000;2000;19;95.0;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;77378.248;449716.929
LFB;loofbos;LFB_GHHBT;griend en hakhout;225903;{09EDE8D9-54BA-3FE1-E053-293C0B0AF01F};151788;G0518.14280CBD-8978-0772-E053-530A0B0AF16A;20200701130759;20000101000000;2000;19;239.3;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;77363.015;449732.831
LFB;loofbos;LFB_GHHBT;griend en hakhout;225904;{09EDE8D9-54BF-3FE1-E053-293C0B0AF01F};151832;G0518.14280CBD-8A05-0772-E053-530A0B0AF16A;20200701130759;20000101000000;2000;19;179.7;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Abraham Orteliuspad;GGG01;Grote groengebieden;A;< 2000 m2;77069.635;449888.57
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225905;{09EDE8D9-5599-3FE1-E053-293C0B0AF01F};152892;G0518.14280CBD-560E-0772-E053-530A0B0AF16A;20150410182427;20000901000000;2000;22;3637.7;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;De Uithof;GGG01;Grote groengebieden;B;> 2000 m2;76939.288;450593.98
GAO;grasland overig;GRSO; ;225906;{09EDE8D9-559A-3FE1-E053-293C0B0AF01F};152897;G0518.14280CBD-A4E5-0772-E053-530A0B0AF16A;20190628141500;20000501000000;2000;20;534.8;;87;Venen, Oorden en Raden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Lozerlaan;GGG01;Grote groengebieden;A;< 2000 m2;76855.288;450693.179
GAO;grasland overig;GRSO; ;225907;{09EDE8D9-559C-3FE1-E053-293C0B0AF01F};152924;G0518.14280CBD-AFCC-0772-E053-530A0B0AF16A;20190628141500;20000101000000;2000;19;8.9;Recreatiegebied;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 85;Weide talud;Jaap Edenweg;GGG01;Grote groengebieden;A;< 2000 m2;76635.827;450705.288
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225908;{09EDE8D9-559D-3FE1-E053-293C0B0AF01F};152942;;;19990501000000;1999;23;32.2;De Uithof;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Jaap Edenweg;GGG01;Grote groengebieden;A;< 2000 m2;76675.7833390758;450728.406270269
GAO;grasland overig;GRSO; ;225909;{09EDE8D9-5785-3FE1-E053-293C0B0AF01F};147064;G0518.14280CBD-854E-0772-E053-530A0B0AF16A;20190628141500;19990901000000;1999;22;164.7;Groene Assen Zuidwestzone;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Dedemsvaartweg;;;A;< 2000 m2;78058.057;451424.99
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225531;{09EDE8D9-33D2-3FE1-E053-293C0B0AF01F};297190;G0518.08D6E6F2-C3F8-653A-E050-2A0A313C2FF8;20141118071121;20070701000000;2007;14;298.1;Sint Hubertuspark;74;Duttendel;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;St. Hubertusweg;GGG01;Grote groengebieden;A;< 2000 m2;80833.564;457379.119
GRV;groenvoorziening;GRV_HSTBT;heesters;225532;{09EDE8D9-33D3-3FE1-E053-293C0B0AF01F};135720;G0518.14280CBD-F40C-0772-E053-530A0B0AF16A;20190725114550;20050901000000;2005;16;121.3;;38;Moerwijk-noord;2;Escamp;36;Moerwijk;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Moerweg;;;A;< 2000 m2;80207.855;452394.162
LFB;loofbos;LFB_GHHBT;griend en hakhout;225533;{09EDE8D9-33D4-3FE1-E053-293C0B0AF01F};297191;G0518.08D6E6F2-C8F1-653A-E050-2A0A313C2FF8;20190630080000;20030101000000;2003;18;233.9;Sint Hubertuspark;74;Duttendel;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;St. Hubertusweg;GGG01;Grote groengebieden;A;< 2000 m2;80871.97;457405.287
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225534;{09EDE8D9-33D7-3FE1-E053-293C0B0AF01F};297192;G0518.08D6E6F2-C0F6-653A-E050-2A0A313C2FF8;20210811123527;20050701000000;2005;16;290.9;Sint Hubertuspark;74;Duttendel;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;St. Hubertusweg;GGG01;Grote groengebieden;A;< 2000 m2;80924.002;457440.558
GRV;groenvoorziening;GRV_STRBT;struikrozen;225535;{09EDE8D9-5497-3FE1-E053-293C0B0AF01F};148774;G0518.14280CBD-8985-0772-E053-530A0B0AF16A;20150410182609;20030701000000;2003;18;61.3;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Trezoriersdreef;;;A;< 2000 m2;77847.857;450178.827
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225536;{09EDE8D9-5883-3FE1-E053-293C0B0AF01F};303505;G0518.14280CBD-AF39-0772-E053-530A0B0AF16A;20180329105154;20031101000000;2003;18;1728.1;;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Ko van Dijkplein;;;A;< 2000 m2;80176.909;448163.91
GRV;groenvoorziening;GRV_HSTBT;heesters;225537;{09EDE8D9-5BCA-3FE1-E053-293C0B0AF01F};170429;G0518.FCB8EA55-F7BA-B4FA-E040-2A0A313C2F1B;20131001060000;20070301000000;2007;15;109.5;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Albert Rousselstraat;;;A;< 2000 m2;76695.212;453032.615
GRV;groenvoorziening;GRV_HSTBT;heesters;225538;{09EDE8D9-5BCB-3FE1-E053-293C0B0AF01F};170431;G0518.FCB8EA55-F682-B4FA-E040-2A0A313C2F1B;20181203131947;20070301000000;2007;15;214.1;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Albert Rousselstraat;;;A;< 2000 m2;76697.582;453009.478
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225663;{09EDE8D9-5E0D-3FE1-E053-293C0B0AF01F};159293;G0518.14280CBD-A208-0772-E053-530A0B0AF16A;20150410182735;20040701000000;2004;15;602.0;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79601.027;452633.127
GRV;groenvoorziening;GRV_STRBT;struikrozen;225664;{09EDE8D9-5E0E-3FE1-E053-293C0B0AF01F};159310;G0518.14280CBD-F3AB-0772-E053-530A0B0AF16A;20150410182735;20070701000000;2007;12;36.1;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79603.318;452631.536
GRV;groenvoorziening;GRV_STRBT;struikrozen;225665;{09EDE8D9-5E0F-3FE1-E053-293C0B0AF01F};159311;G0518.14280CBD-F3A7-0772-E053-530A0B0AF16A;20150410182735;20060701000000;2006;13;18.4;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79572.298;452630.703
GRV;groenvoorziening;GRV_STRBT;struikrozen;225666;{09EDE8D9-5E19-3FE1-E053-293C0B0AF01F};159339;G0518.14280CBD-8471-0772-E053-530A0B0AF16A;20150410181619;19980701000000;1998;21;347.3;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79588.897;452585.861
GRV;groenvoorziening;GRV_STRBT;struikrozen;225667;{09EDE8D9-5E1A-3FE1-E053-293C0B0AF01F};159341;G0518.14280CBD-F4B6-0772-E053-530A0B0AF16A;20150410182736;20060701000000;2006;13;25.1;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79564.705;452644.401
GRV;groenvoorziening;GRV_STRBT;struikrozen;225668;{09EDE8D9-5E1D-3FE1-E053-293C0B0AF01F};159344;G0518.14280CBD-F3A9-0772-E053-530A0B0AF16A;20150410182735;20030701000000;2003;16;13.0;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79582.324;452643.893
GRV;groenvoorziening;GRV_HSTBT;heesters;225669;{09EDE8D9-7E34-3FE1-E053-293C0B0AF01F};167198;G0518.FCB8EA55-FB18-B4FA-E040-2A0A313C2F1B;20131001060000;19941001000000;1994;27;183.8;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Lehárstraat;;;A;< 2000 m2;76441.667;453200.113
GRV;groenvoorziening;GRV_HSTBT;heesters;225670;{09EDE8D9-7E35-3FE1-E053-293C0B0AF01F};167200;G0518.FCB8EA55-DC96-B4FA-E040-2A0A313C2F1B;20131001060000;20010201000000;2001;20;487.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Lehárstraat;;;A;< 2000 m2;76445.491;453241.695
GRV;groenvoorziening;GRV_HSTBT;heesters;225671;{09EDE8D9-7E37-3FE1-E053-293C0B0AF01F};167208;G0518.01A5E8A3-9ACD-43E9-A93C-A9C0BA6E7E70;20150915104231;19941001000000;1994;27;38.2;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Strausslaan;;;A;< 2000 m2;76464.33;453155.212
HOU;houtwal;HTWL; ;225792;{09EDE8D9-3138-3FE1-E053-293C0B0AF01F};134378;G0518.14280CBD-A135-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;21;805.6;De Uithof;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35S;Struweel oppervlak;Nieuweweg;;;A;< 2000 m2;76070.605;450836.837
GRV;groenvoorziening;GRV_STRBT;struikrozen;225793;{09EDE8D9-5D33-3FE1-E053-293C0B0AF01F};159956;G0518.14280CBD-8473-0772-E053-530A0B0AF16A;20161121140557;20010701000000;2001;18;272.7;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79547.152;452610.208
LFB;loofbos;LFB_GHHBT;griend en hakhout;225794;{09EDE8D9-5368-3FE1-E053-293C0B0AF01F};151992;G0518.14280CBD-824D-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;19;269.2;Recreatiegebied;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76843.007;450475.525
LFB;loofbos;LFB_GHHBT;griend en hakhout;225795;{09EDE8D9-5369-3FE1-E053-293C0B0AF01F};152001;G0518.14280CBD-7F03-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;19;494.4;Recreatiegebied;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76822.943;450472.355
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225796;{09EDE8D9-2D10-3FE1-E053-293C0B0AF01F};131400;G0518.14280CBD-A33F-0772-E053-530A0B0AF16A;20150410183321;20070701000000;2007;14;107.9;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Hengelolaan;;;A;< 2000 m2;78378.013;451656.967
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225797;{09EDE8D8-D78E-3FE1-E053-293C0B0AF01F};752350;G0518.14280CBD-AAC9-0772-E053-530A0B0AF16A;20180404114128;20070701000000;2007;12;2834.3;Zuiderpark;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Mr. P. Droogleever Fortuynweg;GGG01;Grote groengebieden;B;> 2000 m2;79785.745;452673.19
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225798;{09EDE8D8-D790-3FE1-E053-293C0B0AF01F};752352;G0518.14280CBD-A44F-0772-E053-530A0B0AF16A;20180816132004;20050701000000;2005;14;652.9;Zuiderpark;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Mr. P. Droogleever Fortuynweg;GGG01;Grote groengebieden;A;< 2000 m2;79819.16;452700.695
GAO;grasland overig;GRSO; ;225799;{09EDE8D8-D7A0-3FE1-E053-293C0B0AF01F};278181;G0518.FCB8EA55-F175-B4FA-E040-2A0A313C2F1B;20190628141500;19991101000000;1999;22;393.6;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Lozerlaan;;;A;< 2000 m2;75709.891;451847.507
GRV;groenvoorziening;GRV_HSTBT;heesters;225845;{09EDE8D9-8193-3FE1-E053-293C0B0AF01F};171552;G0518.FCB8EA55-E0ED-B4FA-E040-2A0A313C2F1B;20210916132536;19950701000000;1995;26;459.1;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Paganinistraat;;;A;< 2000 m2;76737.505;453152.749
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225846;{09EDE8D9-543B-3FE1-E053-293C0B0AF01F};303581;G0518.14280CBD-A11B-0772-E053-530A0B0AF16A;20150410183038;20031101000000;2003;18;75.4;;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Madridweg;;;A;< 2000 m2;80190.391;448419.705
GAO;grasland overig;GRSO; ;225847;{09EDE8D9-5757-3FE1-E053-293C0B0AF01F};152701;G0518.14280CBD-5E15-0772-E053-530A0B0AF16A;20190628141500;20000501000000;2000;20;950.3;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76644.878;450096.337
GAO;grasland overig;GRSO; ;225848;{09EDE8D9-5758-3FE1-E053-293C0B0AF01F};152708;G0518.14280CBD-A685-0772-E053-530A0B0AF16A;20190628141500;20000501000000;2000;20;659.7;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Gemma Frisiuspad;GGG01;Grote groengebieden;A;< 2000 m2;76595.185;450072.298
LFB;loofbos;LFB_GHHBT;griend en hakhout;225849;{09EDE8D9-5775-3FE1-E053-293C0B0AF01F};151968;G0518.14280CBD-A46D-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;19;1381.1;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;77054.975;450492.588
GAO;grasland overig;GRSO; ;225850;{09EDE8D9-54E1-3FE1-E053-293C0B0AF01F};152775;G0518.14280CBD-AA8F-0772-E053-530A0B0AF16A;20190628141500;20000801000000;2000;19;3886.1;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 85;Weide talud;De Uithof;GGG01;Grote groengebieden;B;> 2000 m2;76408.36;450173.337
GRV;groenvoorziening;GRV_HSTBT;heesters;225851;{09EDE8D9-5C50-3FE1-E053-293C0B0AF01F};158983;G0518.14280CBD-99FE-0772-E053-530A0B0AF16A;20190630080000;20040701000000;2004;18;45.5;;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79026.429;452468.06
GRV;groenvoorziening;GRV_HSTBT;heesters;225539;{09EDE8D9-5BCC-3FE1-E053-293C0B0AF01F};170434;G0518.FCB8EA55-F683-B4FA-E040-2A0A313C2F1B;20131001060000;20030701000000;2003;19;110.4;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Claude Debussystraat;;;A;< 2000 m2;76690.759;452989.26
GRV;groenvoorziening;GRV_HSTBT;heesters;225540;{09EDE8D9-5BCE-3FE1-E053-293C0B0AF01F};170439;G0518.FCB8EA55-E3A0-B4FA-E040-2A0A313C2F1B;20131001060000;20021001000000;2002;19;65.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Albert Rousselstraat;;;A;< 2000 m2;76800.688;452940.752
GRV;groenvoorziening;GRV_HSTBT;heesters;225541;{09EDE8D9-5BD0-3FE1-E053-293C0B0AF01F};170441;G0518.FCB8EA56-051D-B4FA-E040-2A0A313C2F1B;20131001060000;20021001000000;2002;19;119.3;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Albert Rousselstraat;;;A;< 2000 m2;76796.338;452938.617
GRV;groenvoorziening;GRV_HSTBT;heesters;225542;{09EDE8D9-5BD2-3FE1-E053-293C0B0AF01F};170443;G0518.FCB8EA55-F558-B4FA-E040-2A0A313C2F1B;20131001060000;20021001000000;2002;19;49.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Albert Rousselstraat;;;A;< 2000 m2;76762.563;452922.625
GRV;groenvoorziening;GRV_HSTBT;heesters;225543;{09EDE8D9-5BD5-3FE1-E053-293C0B0AF01F};170452;G0518.FCB8EA55-F7A9-B4FA-E040-2A0A313C2F1B;20131001060000;20070801000000;2007;15;66.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Claude Debussystraat;;;A;< 2000 m2;76715.421;452907.508
GRV;groenvoorziening;GRV_HSTBT;heesters;225544;{09EDE8D9-5BD8-3FE1-E053-293C0B0AF01F};170456;G0518.FCB8EA55-F689-B4FA-E040-2A0A313C2F1B;20131001060000;20070801000000;2007;15;204.3;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Claude Debussystraat;;;A;< 2000 m2;76711.633;452905.72
GRV;groenvoorziening;GRV_HSTBT;heesters;225545;{09EDE8D9-7AC6-3FE1-E053-293C0B0AF01F};175373;G0518.FCB8EA55-E4EC-B4FA-E040-2A0A313C2F1B;20131001060000;20001001000000;2000;21;60.7;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Noorderbrink;;;A;< 2000 m2;75734.294;452062.559
GRV;groenvoorziening;GRV_HSTBT;heesters;225546;{09EDE8D9-7AC8-3FE1-E053-293C0B0AF01F};175378;G0518.FCB8EA55-DB7F-B4FA-E040-2A0A313C2F1B;20131001060000;19990701000000;1999;22;140.1;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Noorderbrink;;;A;< 2000 m2;75771.862;452044.301
GRV;groenvoorziening;GRV_HSTBT;heesters;225547;{09EDE8D9-7AC9-3FE1-E053-293C0B0AF01F};175383;G0518.FCB8EA55-D98F-B4FA-E040-2A0A313C2F1B;20131001060000;20001001000000;2000;21;97.7;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Noorderbrink;;;A;< 2000 m2;75778.053;452081.523
