FID,BOOMSOORT,BUURT,EIGENAAR,EPR_INSPECTIEDATUM,EPR_REG_OPMERKINGEN,EPR_UITVOERINGSDATUM,EPR_UITV_OPMERKINGEN,EPR_URGENTIE,EPR_HOOGTE_NEST,EPR_NEST_GROOT,EPR_NEST_KLEIN,EPR_NEST_MIDDEL,FUNCTIE,ID,KROONDIAMETER,NEDERLANDSE_NAAM,PLANTJAAR,PLANTWIJZE,STAMDIAMETER,STANDPLAATS,STRAAT,WIJK,LONGITUDE,BOOMHOOGTE,BOOMKLASSE,LATITUDE
Bomen_eikenprocessierups_2017.472876,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,9716,15,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40766646994104,15-18 m,Geen vrije uitgroei,52.1538701595622

Bomen_eikenprocessierups_2017.472877,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2019-06-28,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Stadsdeel- en wijkgroen,9939,9,zomereik,1990,Bomenrij,21-30 cm,Gazon,Ringweg-Randenbroek,Randenbroek,5.40508431964302,9-12 m,Geen vrije uitgroei,52.1496273820333

Bomen_eikenprocessierups_2017.472878,Quercus robur,Willem III,Gemeente Amersfoort,2018-01-01,,,,,,,,,Buurt- en blokgroen,9915,15,zomereik,1986,Groep,31-50 cm,Gazon,Gerrit van Eykenerf,Randenbroek,5.40346816505223,15-18 m,Geen vrije uitgroei,52.1551962000339

Bomen_eikenprocessierups_2017.472879,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,9731,12,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40675557724207,12-15 m,Geen vrije uitgroei,52.1559815660391

Bomen_eikenprocessierups_2017.472880,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,9732,15,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40662855049662,15-18 m,Geen vrije uitgroei,52.1562278546832

Bomen_eikenprocessierups_2017.472881,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,9733,9,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40649714347437,9-12 m,Geen vrije uitgroei,52.1564858281123

Bomen_eikenprocessierups_2017.472882,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2018-06-28,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,9585,15,zomereik,1963,Bomenrij,51-100 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40663591836232,15-18 m,Geen vrije uitgroei,52.1563725585083

Bomen_eikenprocessierups_2017.472883,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Stadsdeel- en wijkgroen,9586,21,zomereik,1963,Bomenrij,51-100 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40650451095764,15-18 m,Geen vrije uitgroei,52.1566305319371

Bomen_eikenprocessierups_2017.472884,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2019-06-26,,2019-06-27,,Snel (0 - 2 dagen),> 8 meter,,5,,Buurt- en blokgroen,6846,12,zomereik,1980,Solitair,31-50 cm,Gazon,Van Grootheestpad,Rustenburg,5.41636804553152,15-18 m,Geen vrije uitgroei,52.1709544965471

Bomen_eikenprocessierups_2017.472885,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,6847,6,zomereik,1995*,Groep,21-30 cm,Gazon,Van Grootheestpad,Rustenburg,5.41611069792662,0-6 m,Geen vrije uitgroei,52.1707724018714

Bomen_eikenprocessierups_2017.472886,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2019-06-26,,2020-05-29,,Snel (0 - 2 dagen),> 8 meter,,5,1,Buurt- en blokgroen,6848,12,zomereik,1979,Groep,51-100 cm,Gazon,Van Grootheestpad,Rustenburg,5.41622944035196,15-18 m,Geen vrije uitgroei,52.1707572780951

Bomen_eikenprocessierups_2017.472887,Quercus robur,Vinkenbaan,Gemeente Amersfoort,2018-06-29,,2018-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Stadsdeel- en wijkgroen,7135,15,zomereik,1971,Solitair,51-100 cm,Ruw gras,Zangvogelweg,Liendert,5.40426176204138,15-18 m,Geen vrije uitgroei,52.1640714784881

Bomen_eikenprocessierups_2017.472888,Quercus robur,Weberstraat,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Stadsdeel- en wijkgroen,10085,12,zomereik,1950*,Bomenrij,31-50 cm,Ruw gras,Heiligenbergerweg,Randenbroek,5.4044339742709,12-15 m,Geen vrije uitgroei,52.1452845197114

Bomen_eikenprocessierups_2017.472889,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2018-06-28,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,9718,15,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40778617090163,12-15 m,Geen vrije uitgroei,52.1536076927627

Bomen_eikenprocessierups_2017.472890,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,9719,9,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40783579007414,15-18 m,Geen vrije uitgroei,52.1534710682777

Bomen_eikenprocessierups_2017.472891,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2019-06-28,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,9949,9,zomereik,1963,Groep,51-100 cm,Gazon,Heiligenbergerweg,Randenbroek,5.40205078037073,15-18 m,Geen vrije uitgroei,52.1485222785606

Bomen_eikenprocessierups_2017.472892,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2019-06-28,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,4,,Buurt- en blokgroen,9950,9,zomereik,1963,Groep,51-100 cm,Gazon,Heiligenbergerweg,Randenbroek,5.4019426953458,15-18 m,Geen vrije uitgroei,52.1486211585954

Bomen_eikenprocessierups_2017.472893,Quercus robur Haps-st Hubertus,Maatweg,Gemeente Amersfoort,2019-06-26,,2019-06-28,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,,95843,,Zomereik cv.,2015,Bomenrij,0-10 cm,Haag,Maatweg,Buitengebied West,5.36888281398522,0-6 m,Geen vrije uitgroei,52.1750489476381

Bomen_eikenprocessierups_2017.472894,Quercus robur Haps-st Hubertus,Maatweg,Gemeente Amersfoort,2019-06-26,,2019-06-27,,Normaal (binnen 14 dagen),0 - 8 meter,,4,1,,95909,,Zomereik cv.,2015,Bomenrij,0-10 cm,Haag,Maatweg,Buitengebied West,5.37235206267372,0-6 m,Geen vrije uitgroei,52.1707745547635

Bomen_eikenprocessierups_2017.472895,Platanus x hispanica,Liendertsedreef,Gemeente Amersfoort,2016-07-11,,2018-07-16,,,,,,,Buurt- en blokgroen,6963,15,gewone plataan,1989,Bomenrij,21-30 cm,Heesters,Parelhoenstraat,Liendert,5.39820117315707,15-18 m,Geen vrije uitgroei,52.1680245968455

Bomen_eikenprocessierups_2017.472896,Quercus robur,Weberstraat,Gemeente Amersfoort,2020-06-05,,2020-06-22,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Rijkswegen,10171,15,zomereik,1969,Bomenrij,51-100 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40838894662152,15-18 m,Geen vrije uitgroei,52.1415193440624

Bomen_eikenprocessierups_2017.472897,Quercus robur,Weberstraat,Gemeente Amersfoort,2019-06-28,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Rijkswegen,10173,15,zomereik,1969,Bomenrij,31-50 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40848965471389,15-18 m,Geen vrije uitgroei,52.1413722683177

Bomen_eikenprocessierups_2017.472898,Quercus robur,Weberstraat,Gemeente Amersfoort,2020-06-05,,2020-06-22,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Rijkswegen,10174,15,zomereik,1969,Bomenrij,51-100 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40860862672324,15-18 m,Geen vrije uitgroei,52.1412380306624

Bomen_eikenprocessierups_2017.472899,Quercus robur,Weberstraat,Gemeente Amersfoort,2020-06-05,,2020-06-22,,Normaal (binnen 14 dagen),0 - 8 meter,,0,1,Rijkswegen,10175,15,zomereik,1969,Bomenrij,31-50 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40866486055017,12-15 m,Geen vrije uitgroei,52.1411798958102

Bomen_eikenprocessierups_2017.472900,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2019-06-13,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,9959,9,zomereik,<1930,Bomenrij,51-100 cm,Gazon,Heiligenbergerweg,Randenbroek,5.40047132596899,15-18 m,Geen vrije uitgroei,52.1505411670882

Bomen_eikenprocessierups_2017.472901,Quercus robur,Ariaweg,Gemeente Amersfoort,2020-06-08,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Buurt- en blokgroen,10294,9,zomereik,2015*,Bomenrij,0-10 cm,Ruw gras,Hogeweg,Schuilenburg,5.41050204449045,0-6 m,Geen vrije uitgroei,52.1586695609886

Bomen_eikenprocessierups_2017.472902,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2019-06-28,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Stadsdeel- en wijkgroen,9925,6,zomereik,1990,Bomenrij,21-30 cm,Elementverharding,Ringweg-Randenbroek,Randenbroek,5.40720329526395,12-15 m,Geen vrije uitgroei,52.1505941486637

Bomen_eikenprocessierups_2017.472903,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-13,,2019-07-17,,Normaal (binnen 14 dagen),> 8 meter,,,3,Buurt- en blokgroen,9776,15,zomereik,<1930,Bomenrij,51-100 cm,Elementverharding,Heiligenbergerweg,Randenbroek,5.3995340693794,15-18 m,Geen vrije uitgroei,52.1520130838147

Bomen_eikenprocessierups_2017.472904,Quercus robur,Weberstraat,Gemeente Amersfoort,2019-06-28,,2019-07-12,,Normaal (binnen 14 dagen),0 - 8 meter,,,1,Stadsdeel- en wijkgroen,10095,30,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Heiligenbergerweg,Randenbroek,5.40469105291395,18-24 m,Geen vrije uitgroei,52.1451667412551

Bomen_eikenprocessierups_2017.472905,Quercus cerris,Albatrosstraat,Gemeente Amersfoort,2020-06-25,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,8899,9,moseik,1980,Bomenrij,31-50 cm,Ruw gras,Zangvogelweg,Liendert,5.40429604315069,12-15 m,Geen vrije uitgroei,52.1632881872152

Bomen_eikenprocessierups_2017.472906,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2019-06-28,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,9728,15,zomereik,1963,Bomenrij,51-100 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40782721355536,15-18 m,Geen vrije uitgroei,52.153893500782

Bomen_eikenprocessierups_2017.472907,Quercus cerris,Albatrosstraat,Gemeente Amersfoort,2020-06-25,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,8900,9,moseik,1980,Bomenrij,51-100 cm,Ruw gras,Zangvogelweg,Liendert,5.40431208334597,15-18 m,Geen vrije uitgroei,52.1631902171145

Bomen_eikenprocessierups_2017.472908,Quercus robur,Albatrosstraat,Gemeente Amersfoort,2019-06-19,,2019-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,8902,12,zomereik,1975,Solitair,51-100 cm,Ruw gras,Zangvogelweg,Liendert,5.40467710855642,15-18 m,Geen vrije uitgroei,52.1622626163505

Bomen_eikenprocessierups_2017.472909,Quercus robur,Birkhoven/Bokkeduinen,Gemeente Amersfoort,2019-07-05,,2019-07-29,,Normaal (binnen 14 dagen),> 8 meter,,2,,,80623,,zomereik,1960*,Groep,31-50 cm,Bosplantsoen,Barchman Wuytierslaan,Bosgebied,5.34634321477241,12-15 m,Geen vrije uitgroei,52.1572718781133

Bomen_eikenprocessierups_2017.472910,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2020-06-18,,2020-06-23,,Normaal (binnen 14 dagen),0 - 8 meter,,3,10,Bos- en natuurgebieden,12445,24,zomereik,1930*,Groep,51-100 cm,Open grond,Dr. Abraham Kuyperlaan,De Berg Noord,5.36520034146462,15-18 m,Vrije uitgroei,52.1489473394817

Bomen_eikenprocessierups_2017.472911,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-06-07,,2019-07-24,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,11894,6,zomereik,2003,Bomenrij,21-30 cm,Gazon,Barchman Wuytierslaan,De Berg Noord,5.35598688998894,9-12 m,Geen vrije uitgroei,52.1510725336795

Bomen_eikenprocessierups_2017.472912,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2020-06-02,,2020-06-04,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,11895,6,zomereik,2003,Bomenrij,21-30 cm,Gazon,Barchman Wuytierslaan,De Berg Noord,5.35609844919371,9-12 m,Geen vrije uitgroei,52.151118325371

Bomen_eikenprocessierups_2017.472913,Quercus robur,Weberstraat,Gemeente Amersfoort,2020-06-05,,2020-06-22,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Rijkswegen,10168,15,zomereik,1969,Bomenrij,51-100 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40823445900786,18-24 m,Geen vrije uitgroei,52.141713036028

Bomen_eikenprocessierups_2017.472914,Quercus robur,Weberstraat,Gemeente Amersfoort,2020-06-05,,2020-06-22,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Rijkswegen,10169,15,zomereik,1969,Bomenrij,31-50 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40828146490549,15-18 m,Geen vrije uitgroei,52.1416524537367

Bomen_eikenprocessierups_2017.472915,Quercus robur,Weberstraat,Gemeente Amersfoort,2019-06-28,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Rijkswegen,10170,15,zomereik,1969,Bomenrij,31-50 cm,Ruw gras,Rijksweg A28,Randenbroek,5.40833734668861,15-18 m,Geen vrije uitgroei,52.1415796306192

Bomen_eikenprocessierups_2017.472916,Quercus robur,Vinkenbaan,Gemeente Amersfoort,2019-06-19,,2019-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,3,3,Stadsdeel- en wijkgroen,8837,12,zomereik,1960,Groep,51-100 cm,Ruw gras,Zangvogelweg,Liendert,5.399324575196,15-18 m,Geen vrije uitgroei,52.1656373137337

Bomen_eikenprocessierups_2017.472917,Quercus robur,Vinkenbaan,Gemeente Amersfoort,2019-06-19,,2019-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,7,,Stadsdeel- en wijkgroen,8838,12,zomereik,1960,Groep,31-50 cm,Ruw gras,Zangvogelweg,Liendert,5.39942542001818,15-18 m,Geen vrije uitgroei,52.1656175303976

Bomen_eikenprocessierups_2017.472918,Quercus robur,Vinkenbaan,Gemeente Amersfoort,2019-06-19,,2019-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,5,2,Stadsdeel- en wijkgroen,8839,12,zomereik,1960,Groep,51-100 cm,Ruw gras,Zangvogelweg,Liendert,5.3995350366315,15-18 m,Geen vrije uitgroei,52.1656067340171

Bomen_eikenprocessierups_2017.472919,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-06-07,,2019-07-24,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,11644,6,zomereik,2003,Bomenrij,11-20 cm,Gazon,Barchman Wuytierslaan,De Berg Noord,5.36028531559917,6-9 m,Geen vrije uitgroei,52.1523095277612

Bomen_eikenprocessierups_2017.472920,Quercus robur,Zon en Schild,Gemeente Amersfoort,2019-07-03,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,3,2,Bos- en natuurgebieden,12098,12,zomereik,1975,Bomenrij,31-50 cm,Ruw gras,Laan 1914,Bosgebied,5.36922289066967,9-12 m,Geen vrije uitgroei,52.1340691484048

Bomen_eikenprocessierups_2017.472921,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-06-07,,2019-07-24,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Buurt- en blokgroen,11646,6,zomereik,2003,Bomenrij,21-30 cm,Gazon,Dr. Abraham Kuyperlaan,De Berg Noord,5.36059087034935,9-12 m,Geen vrije uitgroei,52.1523002108094

Bomen_eikenprocessierups_2017.472922,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-06-07,,2019-07-24,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,11647,3,zomereik,2003,Bomenrij,11-20 cm,Gazon,Barchman Wuytierslaan,De Berg Noord,5.35966667928974,6-9 m,Geen vrije uitgroei,52.1523612767168

Bomen_eikenprocessierups_2017.472923,Quercus robur,Vinkenbaan,Gemeente Amersfoort,2020-06-25,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,1,1,2,Stadsdeel- en wijkgroen,8840,12,zomereik,1960,Groep,31-50 cm,Ruw gras,Zangvogelweg,Liendert,5.39966364253956,15-18 m,Geen vrije uitgroei,52.165553692592

Bomen_eikenprocessierups_2017.472924,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2020-06-02,,2020-06-04,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,11910,6,zomereik,2003,Bomenrij,21-30 cm,Gazon,Barchman Wuytierslaan,De Berg Noord,5.35512860451246,9-12 m,Geen vrije uitgroei,52.15072642169

Bomen_eikenprocessierups_2017.472925,Quercus robur,Zon en Schild,Gemeente Amersfoort,2019-07-02,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Bos- en natuurgebieden,12177,9,zomereik,1990,Groep,21-30 cm,Ruw gras,Stichtse Rotonde,Bosgebied,5.35193061054099,6-9 m,Geen vrije uitgroei,52.1390545030512

Bomen_eikenprocessierups_2017.472742,Quercus robur,Oranjelaan,Gemeente Amersfoort,2019-07-03,,2019-07-15,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,8282,3,zomereik,2001,Groep,21-30 cm,Gazon,Prins Willem-Alexanderlaan,De Berg Noord,5.36024218387429,6-9 m,Geen vrije uitgroei,52.1439694131392

Bomen_eikenprocessierups_2017.472743,Quercus robur,Indische Buurt,Gemeente Amersfoort,2019-06-14,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,12415,6,zomereik,2002,Bomenrij,31-50 cm,Gazon,Leusderweg,De Berg Zuid,5.37579460285383,12-15 m,Geen vrije uitgroei,52.1366027885186

Bomen_eikenprocessierups_2017.472744,Quercus robur,Indische Buurt,Gemeente Amersfoort,2020-06-11,,2020-06-12,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,11232,6,zomereik,2002,Bomenrij,31-50 cm,Elementverharding,Leusderweg,De Berg Zuid,5.37663115982482,9-12 m,Geen vrije uitgroei,52.1381002917367

Bomen_eikenprocessierups_2017.472745,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2020-06-26,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,9502,9,zomereik,1990,Groep,31-50 cm,Gazon,Van Roijenpad,Rustenburg,5.41703689490335,15-18 m,Geen vrije uitgroei,52.1630726661953

Bomen_eikenprocessierups_2017.472746,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2018-01-01,,,,,,,,,Buurt- en blokgroen,9975,12,zomereik,1900,Bomenrij,51-100 cm,Elementverharding,Heiligenbergerweg,Randenbroek,5.40119785536334,18-24 m,Geen vrije uitgroei,52.149576660505

Bomen_eikenprocessierups_2017.472747,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-07-02,,2019-07-19,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,11868,6,zomereik,1999,Bomenrij,11-20 cm,Gazon,Daam Fockemalaan,De Berg Noord,5.35623850457594,9-12 m,Geen vrije uitgroei,52.1472336289097

Bomen_eikenprocessierups_2017.472748,Quercus robur,Birkhoven/Bokkeduinen,Gemeente Amersfoort,2019-07-05,,2019-07-29,,Normaal (binnen 14 dagen),> 8 meter,,,6,,80616,,zomereik,1950*,Groep,31-50 cm,Bosplantsoen,Barchman Wuytierslaan,Bosgebied,5.34645857568766,12-15 m,Geen vrije uitgroei,52.1571886767666

Bomen_eikenprocessierups_2017.472749,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-07-02,,2019-07-19,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,11872,6,zomereik,1999,Bomenrij,21-30 cm,Gazon,Daam Fockemalaan,De Berg Noord,5.35610957575288,12-15 m,Geen vrije uitgroei,52.1470581776597

Bomen_eikenprocessierups_2017.472750,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2019-07-02,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,12489,12,zomereik,2000,Groep,31-50 cm,Gazon,Kapelweg,De Berg Zuid,5.3708574820524,12-15 m,Geen vrije uitgroei,52.1369769422002

Bomen_eikenprocessierups_2017.472751,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-07-02,,2019-07-19,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,11863,6,zomereik,1999,Bomenrij,21-30 cm,Gazon,Daam Fockemalaan,De Berg Noord,5.35619886795159,12-15 m,Geen vrije uitgroei,52.1475017164153

Bomen_eikenprocessierups_2017.472752,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2020-06-26,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Buurt- en blokgroen,9497,12,zomereik,1980,Groep,51-100 cm,Gazon,Van Roijenpad,Rustenburg,5.4174582776147,18-24 m,Geen vrije uitgroei,52.163003381941

Bomen_eikenprocessierups_2017.472753,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2020-06-26,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,2,1,Buurt- en blokgroen,9498,12,zomereik,1980,Groep,51-100 cm,Gazon,Van Roijenpad,Rustenburg,5.41755619380163,15-18 m,Geen vrije uitgroei,52.1629961669593

Bomen_eikenprocessierups_2017.472754,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2019-06-19,,2019-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,8795,3,zomereik,2008,Groep,21-30 cm,Bosplantsoen,Parelhoenstraat,Liendert,5.39846038851284,6-9 m,Geen vrije uitgroei,52.1659501176375

Bomen_eikenprocessierups_2017.472755,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2019-06-20,,2019-07-25,,Normaal (binnen 14 dagen),0 - 8 meter,,6,,Buurt- en blokgroen,8796,12,zomereik,1950*,Solitair,51-100 cm,Ruw gras,Parelhoenstraat,Liendert,5.398247829766,18-24 m,Geen vrije uitgroei,52.1660235146852

Bomen_eikenprocessierups_2017.472756,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2018-06-28,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,9720,15,zomereik,1963,Bomenrij,51-100 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40787518550688,15-18 m,Geen vrije uitgroei,52.1533452310182

Bomen_eikenprocessierups_2017.472757,Quercus robur,Randenbroekerweg,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Stadsdeel- en wijkgroen,9721,15,zomereik,1963,Bomenrij,31-50 cm,Ruw gras,Ringweg-Randenbroek,Randenbroek,5.40790873713553,15-18 m,Geen vrije uitgroei,52.1532220911032

Bomen_eikenprocessierups_2017.472758,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2019-06-26,,2019-06-27,,Normaal (binnen 14 dagen),0 - 8 meter,,4,3,Buurt- en blokgroen,9262,12,zomereik,1980,Groep,31-50 cm,Ruw gras,De Graafdreef,Rustenburg,5.41599909237665,12-15 m,Geen vrije uitgroei,52.1712770721906

Bomen_eikenprocessierups_2017.472759,Niet aanwezig,Podium,Gemeente Amersfoort,2018-06-20,,2018-07-23,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,,69366,3,Niet aanwezig,2008,Bomenrij,,Ruw gras,Verbindingsweg,Valleipoort,5.43930803239703,0-6 m,Geen vrije uitgroei,52.1907234423686

Bomen_eikenprocessierups_2017.472760,Quercus robur,Podium,Gemeente Amersfoort,2019-06-26,,2019-07-26,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,,69368,3,zomereik,2008,Bomenrij,11-20 cm,Ruw gras,Verbindingsweg,Valleipoort,5.43897653868501,6-9 m,Geen vrije uitgroei,52.1905141243847

Bomen_eikenprocessierups_2017.472761,Quercus robur,Bachweg Zuid,Gemeente Amersfoort,2018-06-20,,2018-07-17,,Normaal (binnen 14 dagen),> 8 meter,,,1,Buurt- en blokgroen,9976,12,zomereik,1930*,Bomenrij,31-50 cm,Elementverharding,Heiligenbergerweg,Randenbroek,5.40115842555735,15-18 m,Geen vrije uitgroei,52.1496395803349

Bomen_eikenprocessierups_2017.472762,Quercus robur,Zon en Schild,Gemeente Amersfoort,2019-07-02,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Bos- en natuurgebieden,12118,9,zomereik,1990,Groep,21-30 cm,Ruw gras,Stichtse Rotonde,Bosgebied,5.35203396812617,9-12 m,Geen vrije uitgroei,52.1390166712176

Bomen_eikenprocessierups_2017.472763,Quercus robur,Zon en Schild,Gemeente Amersfoort,2019-07-02,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Bos- en natuurgebieden,12119,9,zomereik,1990,Groep,21-30 cm,Ruw gras,Stichtse Rotonde,Bosgebied,5.35210962035461,9-12 m,Geen vrije uitgroei,52.1390814249912

