OBJECTID,OBJECT_TYPE,OBJECT_NAAM,BEHEERDER,TOELICHTING,Shape__Length
1249,WISSEL_KR_BEEN,35A,ProRail,,34.0657902447602
1250,WISSEL_KR_BEEN,35A,ProRail,,4.49996355540798
1251,WISSEL_KR_BEEN,35A,ProRail,,29.7289476615305
1252,WISSEL_KR_BEEN,1,Derden Overig,Attero,34.0639457491348
1253,WISSEL_KR_BEEN,1,Derden Overig,Attero,34.087761552528
1254,WISSEL_KR_BEEN,1,Derden Overig,Attero,4.50046008759104
1255,WISSEL_KR_BEEN,133,ProRail,,4.50006088847695
1256,WISSEL_KR_BEEN,133,ProRail,,34.065248230418
1257,WISSEL_KR_BEEN,133,ProRail,,34.0877703069077
1258,WISSEL_KR_BEEN,145A,ProRail,,58.1325052788885
1259,WISSEL_KR_BEEN,145A,ProRail,,4.4999761110477
1260,WISSEL_KR_BEEN,145A,ProRail,,50.8065609580347
1261,WISSEL_KR_BEEN,77A,Strukton Rail Short Line,,31.7446805605865
1262,WISSEL_KR_BEEN,77A,Strukton Rail Short Line,,4.75022736297959
1263,WISSEL_KR_BEEN,77A,Strukton Rail Short Line,,31.6998435327369
1264,WISSEL_KR_BEEN,819A,ProRail,,3.89958626010504
1265,WISSEL_KR_BEEN,819A,ProRail,,53.6712298392004
1266,WISSEL_KR_BEEN,819A,ProRail,,61.1451326762809
1267,WISSEL_KR_BEEN,523B,ProRail,,58.1315307642935
1268,WISSEL_KR_BEEN,523B,ProRail,,50.1207791130696
1269,WISSEL_KR_BEEN,523B,ProRail,,4.50050941561064
1270,WISSEL_KR_BEEN,903,Strukton Rail Short Line,,4.50005555521262
1271,WISSEL_KR_BEEN,903,Strukton Rail Short Line,,34.0647426087443
1272,WISSEL_KR_BEEN,903,Strukton Rail Short Line,,34.0888963501658
1273,WISSEL_KR_BEEN,57,ProRail,,34.088360450805
1274,WISSEL_KR_BEEN,57,ProRail,,34.0650105093188
1275,WISSEL_KR_BEEN,57,ProRail,,1.32445800235417
1276,WISSEL_KR_BEEN,2765,ProRail,,56.2586143626023
1277,WISSEL_KR_BEEN,2765,ProRail,,3.59958678184038
1278,WISSEL_KR_BEEN,2765,ProRail,,49.9563395499834
1279,WISSEL_KR_BEEN,273A,ProRail,,121.930715953494
1280,WISSEL_KR_BEEN,273A,ProRail,,121.914722166767
1281,WISSEL_KR_BEEN,273A,ProRail,,12.0999944628087
1282,WISSEL_KR_BEEN,477,ProRail,,31.745672024177
1283,WISSEL_KR_BEEN,477,ProRail,,4.7497457826709
1284,WISSEL_KR_BEEN,477,ProRail,,25.6301213418899
1285,WISSEL_KR_BEEN,43,ProRail,,2.44569356216187
1286,WISSEL_KR_BEEN,43,ProRail,,36.118629057593
1287,WISSEL_KR_BEEN,43,ProRail,,36.1413657824206
1288,WISSEL_KR_BEEN,915,ProRail,,34.087912412879
1289,WISSEL_KR_BEEN,915,ProRail,,34.0648215172192
1290,WISSEL_KR_BEEN,915,ProRail,,1.32466184364161
1291,WISSEL_KR_BEEN,187A,ProRail,,4.50009355458306
1292,WISSEL_KR_BEEN,187A,ProRail,,28.4683150361942
1293,WISSEL_KR_BEEN,187A,ProRail,,28.8451668666219
1294,WISSEL_KR_BEEN,909,ProRail,,4.49893365143341
1295,WISSEL_KR_BEEN,909,ProRail,,34.0658740971078
1296,WISSEL_KR_BEEN,909,ProRail,,34.0884007592473
1297,WISSEL_KR_BEEN,972,ProRail,,4.49952886422568
1298,WISSEL_KR_BEEN,972,ProRail,,27.2825117772514
1299,WISSEL_KR_BEEN,972,ProRail,,30.9252254787671
1300,WISSEL_KR_BEEN,3609,ProRail,,3.90023140339134
1301,WISSEL_KR_BEEN,3609,ProRail,,61.1447473214176
1302,WISSEL_KR_BEEN,3609,ProRail,,51.873559342706
1303,WISSEL_KR_BEEN,13,ProRail,,29.6276854878058
1304,WISSEL_KR_BEEN,13,ProRail,,34.0649706590216
1305,WISSEL_KR_BEEN,13,ProRail,,4.49956086746251
1306,WISSEL_KR_BEEN,1109A,ProRail,,4.50007822154238
1307,WISSEL_KR_BEEN,1109A,ProRail,,58.1321890607949
1308,WISSEL_KR_BEEN,1109A,ProRail,,58.1381518595127
1309,WISSEL_KR_BEEN,37,ProRail,,34.0873684034326
1310,WISSEL_KR_BEEN,37,ProRail,,34.0643648700515
1311,WISSEL_KR_BEEN,37,ProRail,,4.50075071515853
1312,WISSEL_KR_BEEN,908,Derden Overig,Strukton,34.0650280639837
1313,WISSEL_KR_BEEN,908,Derden Overig,Strukton,34.1044024058349
1314,WISSEL_KR_BEEN,908,Derden Overig,Strukton,2.24946037973555
1315,WISSEL_KR_BEEN,810,Derden Overig,NS Onderhoud & Service (onder voorbehoud),34.0654412711769
1316,WISSEL_KR_BEEN,810,Derden Overig,NS Onderhoud & Service (onder voorbehoud),27.7357602334074
1317,WISSEL_KR_BEEN,810,Derden Overig,NS Onderhoud & Service (onder voorbehoud),1.32443497386621
1318,WISSEL_KR_BEEN,215A,ProRail,,4.50006311066856
1319,WISSEL_KR_BEEN,215A,ProRail,,40.3479305627108
1320,WISSEL_KR_BEEN,215A,ProRail,,47.0045869439029
1321,WISSEL_KR_BEEN,912,ProRail,,34.0648044908524
1322,WISSEL_KR_BEEN,912,ProRail,,34.0876667710537
1323,WISSEL_KR_BEEN,912,ProRail,,4.50020143993577
1324,WISSEL_KR_BEEN,1705,ProRail,,3.90076928310301
1325,WISSEL_KR_BEEN,1705,ProRail,,49.8041145388611
1326,WISSEL_KR_BEEN,1705,ProRail,,43.2134482195505
1327,WISSEL_KR_BEEN,2151,ProRail,,3.90081478668239
1328,WISSEL_KR_BEEN,2151,ProRail,,40.1535189242487
1329,WISSEL_KR_BEEN,2151,ProRail,,49.8208108440201
1330,WISSEL_KR_BEEN,171B,ProRail,,36.4703861372484
1331,WISSEL_KR_BEEN,171B,ProRail,,3.89970832242618
1332,WISSEL_KR_BEEN,171B,ProRail,,29.7598521201813
1333,WISSEL_KR_BEEN,71,ProRail,,4.50000177777743
1334,WISSEL_KR_BEEN,71,ProRail,,34.0650107001304
1335,WISSEL_KR_BEEN,71,ProRail,,34.0953876893336
1336,WISSEL_KR_BEEN,7103,ProRail,,4.50035776355614
1337,WISSEL_KR_BEEN,7103,ProRail,,32.7273655674717
1338,WISSEL_KR_BEEN,7103,ProRail,,34.0648212823728
1339,WISSEL_KR_BEEN,1111B,ProRail,,4.49917548001853
1340,WISSEL_KR_BEEN,1111B,ProRail,,58.1381863774121
1341,WISSEL_KR_BEEN,1111B,ProRail,,58.1274523783728
1342,WISSEL_KR_BEEN,25,ProRail,,54.3499626956604
1343,WISSEL_KR_BEEN,25,ProRail,,61.1454551867921
1344,WISSEL_KR_BEEN,25,ProRail,,3.89979486640003
1345,WISSEL_KR_BEEN,91,ProRail,,34.0885973220011
1346,WISSEL_KR_BEEN,91,ProRail,,34.064913635587
1347,WISSEL_KR_BEEN,91,ProRail,,4.50016544140324
1348,WISSEL_KR_BEEN,85,ProRail,,4.75084171489643
1349,WISSEL_KR_BEEN,85,ProRail,,31.7449919659245
1350,WISSEL_KR_BEEN,85,ProRail,,31.6999882649821
1351,WISSEL_KR_BEEN,121,ProRail,,36.6468819176294
1352,WISSEL_KR_BEEN,121,ProRail,,3.89992987116435
1353,WISSEL_KR_BEEN,121,ProRail,,36.4698074713865
1354,WISSEL_KR_BEEN,933B,ProRail,,58.132132405409
1355,WISSEL_KR_BEEN,933B,ProRail,,58.1377247721528
1356,WISSEL_KR_BEEN,933B,ProRail,,4.49975843796086
1357,WISSEL_KR_BEEN,3275B,ProRail,,30.6986285730467
1358,WISSEL_KR_BEEN,3275B,ProRail,,27.2650207041917
1359,WISSEL_KR_BEEN,3275B,ProRail,,4.49932439372846
1360,WISSEL_KR_BEEN,800,ProRail,,34.0877061001276
1361,WISSEL_KR_BEEN,800,ProRail,,4.5006810595731
1362,WISSEL_KR_BEEN,800,ProRail,,26.1027512151497
1363,WISSEL_KR_BEEN,199,ProRail,,36.2265810835083
1364,WISSEL_KR_BEEN,199,ProRail,,4.50085436334037
1365,WISSEL_KR_BEEN,199,ProRail,,36.4956411486722
1366,WISSEL_KR_BEEN,51,ProRail,,4.50073605091434
1367,WISSEL_KR_BEEN,51,ProRail,,34.0648815204163
1368,WISSEL_KR_BEEN,51,ProRail,,34.0844030740963
1369,WISSEL_KR_BEEN,95,ProRail,,33.8555627257033
1370,WISSEL_KR_BEEN,95,ProRail,,34.0655956061244
1371,WISSEL_KR_BEEN,95,ProRail,,4.49914769706441
1372,WISSEL_KR_BEEN,473,ProRail,,4.50030321200694
1373,WISSEL_KR_BEEN,473,ProRail,,34.0648430643677
1374,WISSEL_KR_BEEN,473,ProRail,,34.0879143632902
1375,WISSEL_KR_BEEN,1223,ProRail,,34.0882532693382
1376,WISSEL_KR_BEEN,1223,ProRail,,34.0653582690686
1377,WISSEL_KR_BEEN,1223,ProRail,,4.50012288721097
1378,WISSEL_KR_BEEN,1843,ProRail,,61.1446112261743
1379,WISSEL_KR_BEEN,1843,ProRail,,61.1561111615842
1380,WISSEL_KR_BEEN,1843,ProRail,,3.90018358542261
1381,WISSEL_KR_BEEN,514,ProRail,,34.0878745681722
1382,WISSEL_KR_BEEN,514,ProRail,,4.49932050425395
1383,WISSEL_KR_BEEN,514,ProRail,,34.0649915602514
1384,WISSEL_KR_BEEN,16,ProRail,,4.50008277701644
1385,WISSEL_KR_BEEN,16,ProRail,,34.0885771137696
1386,WISSEL_KR_BEEN,16,ProRail,,32.2687797259208
1387,WISSEL_KR_BEEN,5053B,ProRail,,4.49923949129183
1388,WISSEL_KR_BEEN,5053B,ProRail,,53.4194969876795
1389,WISSEL_KR_BEEN,5053B,ProRail,,53.2058383109454
1390,WISSEL_KR_BEEN,1205B,ProRail,,4.49977999462196
1391,WISSEL_KR_BEEN,1205B,ProRail,,52.4906749763438
1392,WISSEL_KR_BEEN,1205B,ProRail,,58.1322905793329
1393,WISSEL_KR_BEEN,88,ProRail,,3.9003804942595
1394,WISSEL_KR_BEEN,88,ProRail,,36.4872486387516
1395,WISSEL_KR_BEEN,88,ProRail,,36.4692549005323
1396,WISSEL_KR_BEEN,1301,ProRail,,34.087721994567
1397,WISSEL_KR_BEEN,1301,ProRail,,34.0648935122363
1398,WISSEL_KR_BEEN,1301,ProRail,,4.49987255375083
1399,WISSEL_KR_BEEN,9,Derden Overig,Yara,2.13886792486119
1400,WISSEL_KR_BEEN,9,Derden Overig,Yara,31.6998131382505
1401,WISSEL_KR_BEEN,9,Derden Overig,Yara,31.7451075847274
1402,WISSEL_KR_BEEN,4213,ProRail,,8.04963030206978
1403,WISSEL_KR_BEEN,4213,ProRail,,68.1793371189746
1404,WISSEL_KR_BEEN,4213,ProRail,,68.1647888722616
1405,WISSEL_KR_BEEN,3023,ProRail,,34.0652926157989
1406,WISSEL_KR_BEEN,3023,ProRail,,34.087760411858
1407,WISSEL_KR_BEEN,3023,ProRail,,4.49998944443206
1408,WISSEL_KR_BEEN,965,ProRail,,36.4698103230604
1409,WISSEL_KR_BEEN,965,ProRail,,36.4914250395318
1410,WISSEL_KR_BEEN,965,ProRail,,3.90025960674415
1411,WISSEL_KR_BEEN,1041,ProRail,,4.49956909047966
1412,WISSEL_KR_BEEN,1041,ProRail,,34.0644899712296
1413,WISSEL_KR_BEEN,1041,ProRail,,31.1617655643236
1414,WISSEL_KR_BEEN,1315A,ProRail,,3.89990871688043
1415,WISSEL_KR_BEEN,1315A,ProRail,,39.6744795698183
1416,WISSEL_KR_BEEN,1315A,ProRail,,61.144871583805
1417,WISSEL_KR_BEEN,203,ProRail,,3.90069583536066
1418,WISSEL_KR_BEEN,203,ProRail,,61.1438856632452
1419,WISSEL_KR_BEEN,203,ProRail,,48.9111040905057
1420,WISSEL_KR_BEEN,427B,ProRail,,35.8351421372931
1421,WISSEL_KR_BEEN,427B,ProRail,,4.50025088189536
1422,WISSEL_KR_BEEN,427B,ProRail,,33.1364990955278
1423,WISSEL_KR_BEEN,1629,ProRail,,4.50024143796752
1424,WISSEL_KR_BEEN,1629,ProRail,,34.0649646704646
1425,WISSEL_KR_BEEN,1629,ProRail,,28.9162730276493
1426,WISSEL_KR_BEEN,930,ProRail,,4.49984577513497
1427,WISSEL_KR_BEEN,930,ProRail,,34.0651955227032
1428,WISSEL_KR_BEEN,930,ProRail,,34.0879681833193
1429,WISSEL_KR_BEEN,3A,ProRail,,4.49970687934225
1430,WISSEL_KR_BEEN,3A,ProRail,,34.0650089241145
1431,WISSEL_KR_BEEN,3A,ProRail,,28.5928782258532
1432,WISSEL_KR_BEEN,61B,ProRail,,3.9000587175067
1433,WISSEL_KR_BEEN,61B,ProRail,,28.607262219833
1434,WISSEL_KR_BEEN,61B,ProRail,,36.4706424538971
1435,WISSEL_KR_BEEN,914,Strukton Rail Short Line,,31.9751610629251
1436,WISSEL_KR_BEEN,914,Strukton Rail Short Line,,29.2572647735306
1437,WISSEL_KR_BEEN,914,Strukton Rail Short Line,,2.37539154667183
1438,WISSEL_KR_BEEN,406,ProRail,,35.7923641635494
1439,WISSEL_KR_BEEN,406,ProRail,,4.50070094540839
1440,WISSEL_KR_BEEN,406,ProRail,,35.834962885428
1441,WISSEL_KR_BEEN,123B,ProRail,,36.4696922114788
1442,WISSEL_KR_BEEN,123B,ProRail,,1.32516640464509
1443,WISSEL_KR_BEEN,123B,ProRail,,36.4931011750593
1444,WISSEL_KR_BEEN,23,ProRail,,61.1449607817357
1445,WISSEL_KR_BEEN,23,ProRail,,54.0090603111146
1446,WISSEL_KR_BEEN,23,ProRail,,2.4925747732014
1447,WISSEL_KR_BEEN,1007,ProRail,,31.5197702826364
1448,WISSEL_KR_BEEN,1007,ProRail,,4.50001888884925
1449,WISSEL_KR_BEEN,1007,ProRail,,34.0653057083009
1450,WISSEL_KR_BEEN,65,ProRail,,36.4911721760066
1451,WISSEL_KR_BEEN,65,ProRail,,36.4694561105592
1452,WISSEL_KR_BEEN,65,ProRail,,3.90049842968819
1453,WISSEL_KR_BEEN,43,ProRail,,1.3253395791268
1454,WISSEL_KR_BEEN,43,ProRail,,34.0650809627689
1455,WISSEL_KR_BEEN,43,ProRail,,34.0938816542653
1456,WISSEL_KR_BEEN,121B,ProRail,,3.35917564292194
1457,WISSEL_KR_BEEN,121B,ProRail,,27.5396326981832
1458,WISSEL_KR_BEEN,121B,ProRail,,34.0639676491157
1459,WISSEL_KR_BEEN,946,ProRail,,1.32486980492424
1460,WISSEL_KR_BEEN,946,ProRail,,31.9949948505937
1461,WISSEL_KR_BEEN,946,ProRail,,32.0060838193882
1462,WISSEL_KR_BEEN,165A,ProRail,,4.50000277777692
1463,WISSEL_KR_BEEN,165A,ProRail,,47.0197256584936
1464,WISSEL_KR_BEEN,165A,ProRail,,40.3177353276395
1465,WISSEL_KR_BEEN,375A,ProRail,,4.50030321200694
1466,WISSEL_KR_BEEN,375A,ProRail,,34.064564359463
1467,WISSEL_KR_BEEN,375A,ProRail,,26.9722241046749
1468,WISSEL_KR_BEEN,17A,ProRail,,58.1273699129765
1469,WISSEL_KR_BEEN,17A,ProRail,,47.3037106033339
1470,WISSEL_KR_BEEN,17A,ProRail,,4.49924715924787
1471,WISSEL_KR_BEEN,927,ProRail,,34.0652421685213
1472,WISSEL_KR_BEEN,927,ProRail,,4.49954808841955
1473,WISSEL_KR_BEEN,927,ProRail,,34.0885328121434
1474,WISSEL_KR_BEEN,231B,ProRail,,3.89970319383412
1475,WISSEL_KR_BEEN,231B,ProRail,,49.9566433386741
1476,WISSEL_KR_BEEN,231B,ProRail,,61.145288044133
1477,WISSEL_KR_BEEN,9A,ProRail,,3.89991140925022
1478,WISSEL_KR_BEEN,9A,ProRail,,30.9482095020859
1479,WISSEL_KR_BEEN,9A,ProRail,,36.4696104311521
1480,WISSEL_KR_BEEN,71A,ProRail,,3.90028627154469
1481,WISSEL_KR_BEEN,71A,ProRail,,36.4929915320922
1482,WISSEL_KR_BEEN,71A,ProRail,,28.6468170134136
1483,WISSEL_KR_BEEN,411,ProRail,,34.0648521059464
1484,WISSEL_KR_BEEN,411,ProRail,,34.0884614753864
1485,WISSEL_KR_BEEN,411,ProRail,,4.50011222082294
1486,WISSEL_KR_BEEN,52,Strukton Rail Short Line,,31.6994647431151
1487,WISSEL_KR_BEEN,52,Strukton Rail Short Line,,31.1572201522036
1488,WISSEL_KR_BEEN,52,Strukton Rail Short Line,,4.75006031540653
1489,WISSEL_KR_BEEN,431,ProRail,,4.50050586045613
1490,WISSEL_KR_BEEN,431,ProRail,,34.0875799718803
1491,WISSEL_KR_BEEN,431,ProRail,,34.0651799936533
1492,WISSEL_KR_BEEN,923,ProRail,,3.26310910022941
1493,WISSEL_KR_BEEN,923,ProRail,,36.470132574478
1494,WISSEL_KR_BEEN,923,ProRail,,36.5096060074714
1495,WISSEL_KR_BEEN,43,ProRail,,3.14261069812982
1496,WISSEL_KR_BEEN,43,ProRail,,34.0651324670843
1497,WISSEL_KR_BEEN,43,ProRail,,34.1099130408612
1498,WISSEL_KR_BEEN,73A,ProRail,,3.89958177244689
1499,WISSEL_KR_BEEN,73A,ProRail,,41.792929237488
1500,WISSEL_KR_BEEN,73A,ProRail,,49.8046863357255
1501,WISSEL_KR_BEEN,953,ProRail,,4.49995122195786
1502,WISSEL_KR_BEEN,953,ProRail,,34.0648406718716
1503,WISSEL_KR_BEEN,953,ProRail,,34.0883298738038
1504,WISSEL_KR_BEEN,565,ProRail,,3.90086054608467
1505,WISSEL_KR_BEEN,565,ProRail,,36.4943546982656
1506,WISSEL_KR_BEEN,565,ProRail,,36.4697640244628
1507,WISSEL_KR_BEEN,467B,ProRail,,58.1266744016893
1508,WISSEL_KR_BEEN,467B,ProRail,,50.7953614772518
1509,WISSEL_KR_BEEN,467B,ProRail,,4.50017777426626
1510,WISSEL_KR_BEEN,902,Strukton Rail Short Line,,4.50027221398884
1511,WISSEL_KR_BEEN,902,Strukton Rail Short Line,,34.0644649598376
1512,WISSEL_KR_BEEN,902,Strukton Rail Short Line,,34.0876186317686
1513,WISSEL_KR_BEEN,1615,ProRail,,3.89970896349971
1514,WISSEL_KR_BEEN,1615,ProRail,,36.4707651688308
1515,WISSEL_KR_BEEN,1615,ProRail,,36.4924741638684
1516,WISSEL_KR_BEEN,475B,ProRail,,34.0882785960371
1517,WISSEL_KR_BEEN,475B,ProRail,,34.0649861441334
1518,WISSEL_KR_BEEN,475B,ProRail,,4.49956942384491
1519,WISSEL_KR_BEEN,15-18,ProRail,,29.8459048616575
1520,WISSEL_KR_BEEN,15-18,ProRail,,1.3252320551511
1521,WISSEL_KR_BEEN,15-18,ProRail,,31.2502936449312
1522,WISSEL_KR_BEEN,351A,ProRail,,61.1447149719418
1523,WISSEL_KR_BEEN,351A,ProRail,,3.9003647265352
1524,WISSEL_KR_BEEN,351A,ProRail,,61.1551804465607
1525,WISSEL_KR_BEEN,3863,ProRail,,61.1446878886465
1526,WISSEL_KR_BEEN,3863,ProRail,,51.822390314515
1527,WISSEL_KR_BEEN,3863,ProRail,,3.90002525632848
1528,WISSEL_KR_BEEN,359A,ProRail,,34.0647505348271
1529,WISSEL_KR_BEEN,359A,ProRail,,28.4957934726849
1530,WISSEL_KR_BEEN,359A,ProRail,,4.50004722197445
1531,WISSEL_KR_BEEN,X0137,Derden Overig,SSN,34.0647036828445
1532,WISSEL_KR_BEEN,X0137,Derden Overig,SSN,3.15379850339238
1533,WISSEL_KR_BEEN,X0137,Derden Overig,SSN,34.0886803194747
1534,WISSEL_KR_BEEN,84,ProRail,,4.50043209036644
1535,WISSEL_KR_BEEN,84,ProRail,,34.088304019438
1536,WISSEL_KR_BEEN,84,ProRail,,34.0653172889964
1537,WISSEL_KR_BEEN,91A,ProRail,,4.49973243648997
1538,WISSEL_KR_BEEN,91A,ProRail,,34.0653971648651
1539,WISSEL_KR_BEEN,91A,ProRail,,27.1223606207805
1540,WISSEL_KR_BEEN,209,ProRail,,47.0045679585063
1541,WISSEL_KR_BEEN,209,ProRail,,43.8250286936586
1542,WISSEL_KR_BEEN,209,ProRail,,4.50015477511607
1543,WISSEL_KR_BEEN,W1-4,Derden Overig,Havenbedrijf Rotterdam,4.50005555521262
1544,WISSEL_KR_BEEN,W1-4,Derden Overig,Havenbedrijf Rotterdam,31.0951576789531
1545,WISSEL_KR_BEEN,W1-4,Derden Overig,Havenbedrijf Rotterdam,34.0650661235231
1546,WISSEL_KR_BEEN,2331B,ProRail,,31.9694216431409
1547,WISSEL_KR_BEEN,2331B,ProRail,,36.4708136734019
1548,WISSEL_KR_BEEN,2331B,ProRail,,3.89962485375196
1549,WISSEL_KR_BEEN,57A,Strukton Rail Short Line,,34.0644078181318
1550,WISSEL_KR_BEEN,57A,Strukton Rail Short Line,,34.0878942948253
1551,WISSEL_KR_BEEN,57A,Strukton Rail Short Line,,4.50055918747882
1552,WISSEL_KR_BEEN,431A,ProRail,,34.0643417667214
1553,WISSEL_KR_BEEN,431A,ProRail,,33.9852620550411
1554,WISSEL_KR_BEEN,431A,ProRail,,4.50089602190497
1555,WISSEL_KR_BEEN,661B,ProRail,,30.2080351028573
1556,WISSEL_KR_BEEN,661B,ProRail,,38.8843562374382
1557,WISSEL_KR_BEEN,661B,ProRail,,3.90064661306302
1558,WISSEL_KR_BEEN,678,ProRail,,30.9463209312564
1559,WISSEL_KR_BEEN,678,ProRail,,36.4702338901192
1560,WISSEL_KR_BEEN,678,ProRail,,3.9
1561,WISSEL_KR_BEEN,2553B,ProRail,,4.49948085894362
1562,WISSEL_KR_BEEN,2553B,ProRail,,34.0649398208774
1563,WISSEL_KR_BEEN,2553B,ProRail,,31.2166714634595
1564,WISSEL_KR_BEEN,57B,ProRail,,1.32499245280869
1565,WISSEL_KR_BEEN,57B,ProRail,,24.9682056097209
1566,WISSEL_KR_BEEN,57B,ProRail,,29.3877841682012
1567,WISSEL_KR_BEEN,96,ProRail,,49.8224613422557
1568,WISSEL_KR_BEEN,96,ProRail,,49.8055330761553
1569,WISSEL_KR_BEEN,96,ProRail,,3.89890818050387
1570,WISSEL_KR_BEEN,135A,ProRail,,28.6072617384304
1571,WISSEL_KR_BEEN,135A,ProRail,,36.4700212366267
1572,WISSEL_KR_BEEN,135A,ProRail,,3.89978166055486
1573,WISSEL_KR_BEEN,1141,ProRail,,4.50073916151558
1574,WISSEL_KR_BEEN,1141,ProRail,,34.0644615398512
1575,WISSEL_KR_BEEN,1141,ProRail,,34.0880194164216
1576,WISSEL_KR_BEEN,399,ProRail,,3.90016832970066
1577,WISSEL_KR_BEEN,399,ProRail,,53.700556720301
1578,WISSEL_KR_BEEN,399,ProRail,,61.1442084338329
1579,WISSEL_KR_BEEN,2335,ProRail,,3.90017602166877
1580,WISSEL_KR_BEEN,2335,ProRail,,36.4695907983624
1581,WISSEL_KR_BEEN,2335,ProRail,,36.4919621491957
1582,WISSEL_KR_BEEN,475A,ProRail,,4.49992822164976
1583,WISSEL_KR_BEEN,475A,ProRail,,30.5346944279413
1584,WISSEL_KR_BEEN,475A,ProRail,,34.0658458430141
1585,WISSEL_KR_BEEN,2219,ProRail,,3.90010012691982
1586,WISSEL_KR_BEEN,2219,ProRail,,36.469671262571
1587,WISSEL_KR_BEEN,2219,ProRail,,36.4919175566211
1588,WISSEL_KR_BEEN,23,ProRail,,3.89956779656413
1589,WISSEL_KR_BEEN,23,ProRail,,36.4698488617653
1590,WISSEL_KR_BEEN,23,ProRail,,28.5553348032032
1591,WISSEL_KR_BEEN,90,ProRail,,4.0676834930953
1592,WISSEL_KR_BEEN,90,ProRail,,31.7449840757416
1593,WISSEL_KR_BEEN,90,ProRail,,31.700271860033
1594,WISSEL_KR_BEEN,X0040,Derden Overig,Steinweg,30.6457024719617
1595,WISSEL_KR_BEEN,X0040,Derden Overig,Steinweg,3.16454609699401
1596,WISSEL_KR_BEEN,X0040,Derden Overig,Steinweg,30.66894044791
1597,WISSEL_KR_BEEN,13B,ProRail,,58.1275637284068
1598,WISSEL_KR_BEEN,13B,ProRail,,4.49864357334519
1599,WISSEL_KR_BEEN,13B,ProRail,,47.6897057286101
1600,WISSEL_KR_BEEN,239,ProRail,,3.90023101879876
1601,WISSEL_KR_BEEN,239,ProRail,,36.4909834303962
1602,WISSEL_KR_BEEN,239,ProRail,,36.4692609467206
1603,WISSEL_KR_BEEN,921,ProRail,,34.087537654425
1604,WISSEL_KR_BEEN,921,ProRail,,34.0644989688679
1605,WISSEL_KR_BEEN,921,ProRail,,4.49997555548916
1606,WISSEL_KR_BEEN,115,ProRail,,33.9786008551888
1607,WISSEL_KR_BEEN,115,ProRail,,4.49937873489218
1608,WISSEL_KR_BEEN,115,ProRail,,34.0662115886108
1609,WISSEL_KR_BEEN,281B,ProRail,,1.43972254271439
1610,WISSEL_KR_BEEN,281B,ProRail,,47.7632765312431
1611,WISSEL_KR_BEEN,281B,ProRail,,52.3237907002674
1612,WISSEL_KR_BEEN,976,ProRail,,34.0883985214341
1613,WISSEL_KR_BEEN,976,ProRail,,34.0654435608873
1614,WISSEL_KR_BEEN,976,ProRail,,1.32445347219145
1615,WISSEL_KR_BEEN,147,ProRail,,3.90009346041861
1616,WISSEL_KR_BEEN,147,ProRail,,34.2813092102503
1617,WISSEL_KR_BEEN,147,ProRail,,36.4698432269732
1618,WISSEL_KR_BEEN,1303B,ProRail,,4.50004011093235
1619,WISSEL_KR_BEEN,1303B,ProRail,,50.0554448706538
1620,WISSEL_KR_BEEN,1303B,ProRail,,58.137484614299
1621,WISSEL_KR_BEEN,23,ProRail,,4.49960498266237
1622,WISSEL_KR_BEEN,23,ProRail,,34.088105103157
1623,WISSEL_KR_BEEN,23,ProRail,,34.0644345322214
1624,WISSEL_KR_BEEN,383,ProRail,,3.89958869626016
1625,WISSEL_KR_BEEN,383,ProRail,,37.3050807307076
1626,WISSEL_KR_BEEN,383,ProRail,,46.1817115953168
1627,WISSEL_KR_BEEN,1757,ProRail,,23.754156216509
1628,WISSEL_KR_BEEN,1757,ProRail,,27.5662764986496
1629,WISSEL_KR_BEEN,1757,ProRail,,4.74602075427405
1630,WISSEL_KR_BEEN,45,ProRail,,4.49922804489837
1631,WISSEL_KR_BEEN,45,ProRail,,34.0651945539725
1632,WISSEL_KR_BEEN,45,ProRail,,34.0884122660243
1633,WISSEL_KR_BEEN,78,Derden Overig,DB Netz,36.0272584904512
1634,WISSEL_KR_BEEN,78,Derden Overig,DB Netz,36.1699227535808
1635,WISSEL_KR_BEEN,78,Derden Overig,DB Netz,3.60317554387793
1636,WISSEL_KR_BEEN,911,Derden Overig,Railpro Crailoo,4.75039745705557
1637,WISSEL_KR_BEEN,911,Derden Overig,Railpro Crailoo,31.6993117906367
1638,WISSEL_KR_BEEN,911,Derden Overig,Railpro Crailoo,27.8695071500478
1639,WISSEL_KR_BEEN,908,Derden Overig,BTT,34.0650595919044
1640,WISSEL_KR_BEEN,908,Derden Overig,BTT,4.4996470972733
1641,WISSEL_KR_BEEN,908,Derden Overig,BTT,34.0886627571982
1642,WISSEL_KR_BEEN,207,ProRail,,34.0652858493805
1643,WISSEL_KR_BEEN,207,ProRail,,4.49928883269345
1644,WISSEL_KR_BEEN,207,ProRail,,34.0882238552604
1645,WISSEL_KR_BEEN,928,ProRail,,25.5254801717813
1646,WISSEL_KR_BEEN,928,ProRail,,0.875082853220197
1647,WISSEL_KR_BEEN,928,ProRail,,31.6625151543687
1648,WISSEL_KR_BEEN,43,ProRail,,4.50030676732153
1649,WISSEL_KR_BEEN,43,ProRail,,34.0644904996391
1650,WISSEL_KR_BEEN,43,ProRail,,28.6599185311755
1651,WISSEL_KR_BEEN,213B,ProRail,,4.50025421504163
1652,WISSEL_KR_BEEN,213B,ProRail,,28.6974013067838
