OBJECTID,HELLING,LENGTE,STATIONSNAAM,DIENSTREGELPUNTSPOORNAAM,Z_BEGIN,Z_EIND,Shape__Length
1440,7,5.01364012,Spaubeek,2,65.46008328,65.428,5.01361820240396
1441,1,96.24321421,Twello,1,6.4954,6.457,96.2432142097261
1442,1,12.5986929,Twello,1,6.3957,6.3866,12.5986928969279
1443,1,5.8357817,Dronryp,1,1.9097,1.90523134,5.83575255312248
1444,1,7.35635088,Alkmaar,5,2.4641,2.4607,7.35635088267822
1445,3,1.52852448,Utrecht Centraal,14,4.2181,4.2136,1.52852447468358
1446,2,20.86460943,Venlo,3,21.2711,21.232,20.864609434974
1447,3,75.6812049,Eindhoven Centraal,3,19.229,19.0464,75.6812049032944
1448,1,2.00003535,Venlo,3,21.761,21.7599,2.00003535170077
1449,0,5.00000303,Uitgeest,3,0.5937,0.5936,5.00000303286271
1450,0,5.00000303,Uitgeest,3,0.6816,0.6814,5.00000302789652
1451,1.25,38.8040044,Rotterdam Lombardije,3,0.7631,0.7206,38.804004397309
1452,1,5.0000102,Sittard,3,49.4614,49.46,5.00001019916914
1453,1,10.00003448,Ermelo,1,12.2806,12.2728,10.0000344800094
1454,0,3.12457575,Susteren,1,32.5023,32.502,3.12457574544463
1455,0,26.97169992,Amsterdam Centraal,7,5.72,5.72,26.9716999273533
1456,1,18.71965127,Alkmaar,4,2.4858,2.48,18.719651269246
1457,5,37.88929622,De Vink,2,4.1165,3.9379202,37.8892768322393
1458,2,3.25747256,Amsterdam Centraal,7,5.894,5.8878,3.2574725638132
1459,1.25,0.85558612,Amsterdam Muiderpoor,3,5.6134,5.6125,0.855586114894345
1460,2,45.58725379,Apeldoorn,3,17.3358,17.274,45.587253787312
1461,1,16.29095204,Deventer,4,10.5448,10.5413,16.2909520395063
1462,1,12.35500859,Hoensbroek,2,92.7068,92.69780951,12.3550661100042
1463,1,48.83249655,Hoensbroek,2,92.7079,92.6856,48.8324965461463
1464,0,167.80087693,'s-Hertogenbosch,3,6.8913,6.8901,167.80087692904
1465,3,69.05082542,Rotterdam Centraal,8,3.425,3.2708,69.0508254238981
1466,6,65.62343295,Sliedrecht Baanhoek,1,10.6795917,10.3142,65.6234499396143
1467,1,27.36503397,Leiden Centraal,4,5.6148,5.5988,27.3650339733169
1468,1,73.93221481,Sliedrecht,1,-0.24178178,-0.2983,73.932243137807
1469,8,4.91135877,Abcoude,2,0.9377,0.9007,4.91135876818952
1470,1,10.01681611,Geleen Oost,1,56.71311007,56.7089,10.0168064047093
1471,1,2.05495621,Haarlem,5,4.9952,4.9934,2.05495620357175
1472,1,6.82540152,Valkenburg,2,82.2925,82.2911,6.82540152409336
1473,1,15.79266989,Valkenburg,2,82.3061,82.2981,15.7926698854469
1474,2,6.01506645,Maastricht,3,46.9883,46.9777,6.01506645027313
1475,1.25,51.86713271,Baflo,2,1.9934,1.9385,51.8671327072644
1476,1,19.59998504,Hoogkarspel,2,-0.2573,-0.264,19.5999850384142
1477,0,13.99491754,Amsterdam Centraal,14,5.81,5.81,13.9949109955177
1478,0,5.00003923,Utrecht Centraal,19,3.6885,3.6882,5.000039234093
1479,0,1.22507172,Steenwijk,1,2.741,2.741,1.22507172432111
1480,3,10.00000501,Best,2,9.7161,9.6933,10.0000050174307
1481,1,121.53971367,Den Dolder,2,8.9504018,8.8756,121.53975691308
1482,2,4.99998486,Brummen,2,11.4953,11.4861,4.99998486610618
1483,2,17.70818917,Brummen,2,11.4407,11.4108,17.7081891735287
1484,1,19.63107242,Wijchen,3,8.59895244,8.5896,19.6310675129538
1485,1,4.9999697,Amsterdam Centraal,8,5.7836,5.7802,4.99996970295986
1486,0,9.97701824,Maarssen,3,1.2267,1.2258,9.97701824475948
1487,3,19.99993924,Zoetermeer Oost,2,-3.1315,-3.1849,19.9999392443685
1488,1,3.44911026,Raalte,2,7.07537963,7.0744,3.44911330348012
1489,1,72.88588199,Helmond Brouwhuis,1,22.5951,22.58122284,72.885888232728
1490,0,147.48085298,Amsterdam Sloterdijk,11,-0.105,-0.105,147.480852981761
1491,5,6.98895959,Den Haag Mariahoeve,3,1.4783,1.4495,6.98895958710785
1492,4,29.99999947,Nuth,2,71.1499,71.0467,29.999999468675
1493,2,4.99999616,Rotterdam Stadion,3,-0.1013,-0.1122,4.99999616624728
1494,2,5.00000507,Rotterdam Stadion,3,-0.0605,-0.0652,5.00000507160477
1495,2,17.8258343,Bodegraven,2,0.086,0.0487,17.8258343042389
1496,2,9.99999296,Houten Castellum,1,4.5264,4.5074,9.99999295470925
1497,2,2.93475076,Houten Castellum,1,4.6121,4.6073,2.9347507601989
1498,1,2.05499357,Uitgeest,1,0.6593,0.6587,2.05499357185017
1499,0,79.08202937,Dronten,1,3.63,3.63,79.082026430516
1500,0,22.03402206,Utrecht Centraal,4,3.85,3.85,22.034022061648
1501,1,114.04131786,Delft Campus,2,-0.43566283,-0.5369,114.041351799308
1502,1,9.70001853,Gouda,3,0.5708,0.5633,9.70001853172482
1503,2,24.33736595,Naarden-Bussum,1,1.1612,1.1307,24.3373659475848
1504,1.25,2.55070065,Utrecht Lunetten,2,3.7954,3.7931,2.55070064859467
1505,7,7.07298125,Nijmegen Heyendaal,2,27.8466,27.8041,7.07298124767435
1506,3,125.32784144,Etten-Leur,1,6.98,6.7158,125.327841439328
1507,0,53.22400597,Arnhem Centraal,6,27.9502,27.9502,53.2240059676499
1508,3,24.99993682,Weesp,5,1.4591,1.3963,24.9999368226633
1509,1,1.93354262,Voorburg,2,6.7859,6.78551329,1.93351568557071
1510,0,95.2384332,Gilze-Rijen,4,9.8665,9.8593,95.2384332039311
1511,3,14.21985348,Krommenie-Assendelft,1,-0.2941,-0.3295,14.2198534781855
1512,0,20.00000838,'s-Hertogenbosch,3,6.8915,6.8913,20.0000083814603
1513,8,35.69960394,Arnhem Velperpoort,2,23.012,22.7378,35.6996039403401
1514,0,1.3160906,Amsterdam Centraal,14,5.95,5.95,1.31609060151983
1515,0,1.5015564,Reuver,1,25.0092,25.0092,1.50162035148947
1516,1,17.62222348,Utrecht Centraal,20,3.6723,3.6645,17.6222234786408
1517,1,17.20252952,Hoogeveen,2,11.9449,11.94073397,17.2025327370339
1518,6,106.50182599,Arnhem Zuid,1,14.4034,13.7833,106.501825986708
1519,1,122.4744347,Heeze,1,24.05002744,24.0277,122.474430645067
1520,1.25,48.25296682,Geldermalsen,3,6.3204,6.26109641,48.2529461677576
1521,1,2.57496514,Arnhem Centraal,6,27.9853,27.9834,2.57496514321074
1522,1,68.41828455,Den Haag HS,4,3.8709,3.8468,68.4182845538141
1523,0,24.39336191,Duivendrecht,1,3.9511,3.9511,24.3933562166627
1524,1,2.05508281,Heerlen,4,109.0044,109.0035,2.05508281059907
1525,0,30.00005781,Amsterdam Sloterdijk,3,-0.105,-0.105,30.0000578151695
1526,0,4.49496686,Nijmegen,4,23.7223,23.7223,4.49496685834147
1527,4,73.88128042,Abcoude,3,1.83781358,1.5629,73.8812721966087
1528,1,1.2466082,Baarn,3,5.77789731,5.7769,1.24665532864889
1529,5,89.99989931,Arnhem Presikhaaf,1,16.4028,15.9928,89.9998993114774
1530,2,40.07834501,Roosendaal,4,4.3007,4.2506,40.0783450129591
1531,1,14.62568607,Akkrum,2,1.51238771,1.5066,14.6256384937908
1532,1,65.00953552,Leeuwarden,3,1.1877,1.144,65.0095355216077
1533,0,152.22926111,Groningen,1b,2.4458,2.445,152.229261105721
1534,1,20.00001841,Venlo,4,21.7345,21.7219,20.0000184120374
1535,7,7.3069185,Heerlen Woonboulevar,2,102.6442,102.5989,7.30691849603713
1536,0,29.66055231,Hilversum,3,5.88,5.88,29.6605523110632
1537,0,9.20498655,Amsterdam Centraal,10,5.7998,5.7998,9.20498654973888
1538,1,15.00003018,Rotterdam Lombardije,2,0.8953,0.8921,15.0000301839259
1539,1,8.20749429,Rotterdam Lombardije,2,0.8948,0.892,8.20749428764705
1540,1,40.76754979,Mariënberg,2,9.57841072,9.5615,40.7675619416846
1541,0,4.99998788,Hurdegaryp,2,1.0427,1.0425,4.9999878787926
1542,0,27.8476691,Amersfoort Centraal,4,5.633,5.633,27.8476690951557
1543,0,4.25140042,Sliedrecht,1,-0.2989,-0.299,4.25140041806212
1544,1.25,5.00002628,Den Helder,3,1.0743,1.0683,5.0000262834322
1545,7,5.00000969,Rotterdam Zuid,4,3.557,3.5258,5.00000969121271
1546,0,0.20822288,Zutphen,1,11.563,11.563,0.208222885389671
1547,1.25,2.57493761,Rotterdam Centraal,13,2.9965,2.9933,2.5749376106099
1548,2,15.55559358,Hoorn,1,-0.3578,-0.3801,15.5555935743178
1549,1,32.29637557,Lelystad Centrum,1,1.7173,1.6863,32.2963755713085
1550,1,3.38749277,IJlst,1,1.4959,1.49464501,3.38742312640047
1551,1.25,1.00996137,Den Helder Zuid,2,1.6889,1.6879,1.0099613629369
1552,1,15.00001527,Nunspeet,1,10.3997,10.3862,15.0000152693485
1553,0,47.92916036,Amsterdam Centraal,5,5.72,5.72,47.9291603604909
1554,1,1.31599807,Haarlem,3,5.1176,5.117,1.31599806923446
1555,3,15.48901523,Nijmegen,35,23.76948942,23.738,15.4889991831304
1556,1,4.36120809,Amsterdam Centraal,13,5.9081,5.9077,4.36120809087314
1557,0,1.31605897,Rotterdam Stadion,4,0.05,0.05,1.31605897288116
1558,4,15.00002488,Houten Castellum,2,4.5485,4.4946,15.0000248831481
1559,4,5.00000183,Houten Castellum,2,4.6017,4.5859,5.00000183126556
1560,0,9.1582253,Rotterdam Centraal,12,3.4284,3.4282,9.15822529995776
1561,0,4.50634719,Almere Centrum,1,1.98245063,1.9812,4.50629737981374
1562,2,7.99995392,Eijsden,1,56.427,56.4143,7.9999539225085
1563,1,43.5729422,Nijmegen,4,23.7252,23.7185,43.5729421979605
1564,0,13.69419955,Rotterdam Stadion,3,0.02,0.02,13.6941736731801
1565,1,8.38162993,Amersfoort Centraal,2,5.4325,5.4302,8.38162992808849
1566,2,10.80693814,Schinnen,1,72.4407,72.42488957,10.8068939966301
1567,1,3.41500938,Haarlem,6,5.0894,5.0887,3.41500937455521
1568,1,122.41916127,Maastricht Noord,2,47.9628,47.91763235,122.41910609714
1569,2,7.9257629,Dordrecht,3,0.2991,0.2864,7.92576290291794
1570,1,34.94055961,Oldenzaal,1,45.9791,45.9721,34.9405596128712
1571,5,10.00001679,Rijswijk,3,-5.5181,-5.5631,10.0000167934783
1572,1,8.74819451,Zevenbergen,2,0.4716,0.4695,8.74819451247761
1573,1,0.80248295,Zutphen,3,11.4937,11.4935,0.802482946859309
1574,0,258.59745757,Den Haag Centraal,5,0.456,0.456,258.597457568765
1575,0,144.20896317,Didam,2,13.4557,13.4534,144.208987497517
1576,1.25,4.9999409,Voerendaal,1,89.4714,89.466,4.99994089587501
1577,0,40.5204983,Roosendaal,4,4.31,4.31,40.5204982976983
1578,1.25,1.11279889,Rotterdam Centraal,13,2.9108,2.9094,1.11279888607566
1579,3,4.99999095,Duivendrecht,8,10.0806,10.0645,4.9999909494945
1580,2,12.98109648,Arnhem Centraal,8,27.9255,27.9059,12.981096476225
1581,3,23.1474066,Nieuw Vennep,2,0.8255,0.7617,23.1474065955899
1582,2,51.13476618,Roosendaal,4,4.2506,4.1866,51.1347661843835
1583,6,59.8274802,Sliedrecht Baanhoek,1,10.3142,9.98106391,59.8274813380533
1584,5,38.0642044,De Vink,1,4.1581,3.97515499,38.0642181188912
1585,2,7.29296867,Velp,1,15.7102,15.69974534,7.29295007694661
1586,1,18.19307333,Heerlen,4,108.8385,108.82848413,18.1930427181666
1587,4,87.24026104,Tiel Passewaaij,1,6.17375839,5.9026,87.2402284860396
1588,0,4.99994426,Vlissingen,3,3.8141,3.814,4.99994426048073
1589,0,4.99998248,Beilen,1,13.6873,13.6867,4.99998247573683
1590,2,10.07966642,Amsterdam Centraal,13,5.8325,5.8211,10.0796664213481
1591,4,5.0000525,Hoofddorp,1,0.5316,0.5131,5.00005250274291
1592,0,123.45896761,Groningen,4b,2.463,2.463,123.458985372083
1593,2,2.92334632,Rotterdam Noord,2,2.7916312,2.7849,2.92337610798386
1594,2,4.99996359,Rotterdam Noord,2,2.7592,2.7526,4.99996358794835
1595,4,2.57502033,Utrecht Centraal,9,4.105,4.0947,2.57502032486427
1596,0,22.24999452,Almere Centrum,1,1.973,1.973,22.2499945218107
1597,0,102.56188516,Dalen,1,12.48,12.48,102.561937714896
1598,0,2.57495555,Dordrecht,4,0.2805,0.28,2.57495554952922
1599,6,141.10123946,Soest Zuid,1,8.6425341,7.8332,141.101225500529
1600,1,21.57287293,Leeuwarden,5,1.33,1.3178,21.5728729297507
1601,3,4.9999248,Almere Muziekwijk,1,0.7378,0.7285,4.99992480277691
1602,0,2.05493732,Zutphen,2,11.563,11.563,2.05493731665405
1603,0,1.31605815,Leiden Centraal,5,5.656,5.656,1.3160581484178
1604,3,20.68831021,Rotterdam Centraal,6,3.5118,3.4561,20.688310208983
1605,0,0.27399628,Amsterdam Centraal,8,5.7799,5.7799,0.273996278234622
1606,0,5.00007142,Utrecht Centraal,9,3.6854,3.6852,5.00007142461952
1607,1.25,5.0000343,Rotterdam Centraal,9,3.408,3.4031,5.00003430136872
1608,1.25,114.29010032,Waddinxveen,1,-0.79030068,-0.9308,114.290062425204
1609,0,4.99999582,Zutphen,3,11.5524,11.5516,4.99999581713779
1610,0,1.31603687,Amsterdam Centraal,8,5.7998,5.7998,1.31603687419432
1611,1,62.40005639,Den Haag Ypenburg,2,0.7864,0.7763,62.4000563857257
1612,1,24.9999458,Amsterdam Centraal,15,5.8395,5.8249,24.9999458038368
1613,1,14.62457119,Amsterdam Centraal,15,5.8277,5.8245,14.6245711911723
1614,0,3.20185405,Wijchen,2,8.635,8.6349,3.20185404720279
1615,4,4.99996165,Groningen,2b,2.5084,2.4929,4.99996165550971
1616,1,17.92454032,Utrecht Centraal,3,4.90685283,4.8993,17.9245491035005
1617,1,15.25317635,Steenwijk,1,2.74243239,2.741,15.2532200431665
1618,5,12.55240357,Utrecht Leidsche Rij,1,9.6842,9.6287,12.5524035712419
1619,1,9.99996826,Meerssen,2,52.8159,52.8148,9.99996825755129
1620,1,70.35271959,Maastricht,1,47.1242,47.1131,70.3527195898559
1621,3,1.24884104,Baflo,2,1.996,1.9934,1.24884103481887
1622,0,2.055016,Amsterdam Centraal,8,5.7799,5.7799,2.0550159942433
1623,1,14.99996451,Maastricht,5,47.1875,47.1778,14.9999645048011
1624,1,58.90562401,Boxtel,7,8.8542,8.8439,58.9056240081188
1625,1,12.92208124,Zevenaar,2,11.943,11.93131437,12.9220952772058
1626,1,29.95156308,Delft Campus,1,-0.4434,-0.4715,29.9515630780601
1627,2,10.00001026,Sittard,2,49.4958,49.4826,10.0000102584588
1628,1,16.68384083,Assen,3,10.8576923,10.8498,16.6838605682784
1629,0,33.16259273,Zoetermeer Oost,1,-3.0708,-3.0718,33.1625927251628
1630,1,56.29815783,Leiden Centraal,2,5.5244,5.505,56.2981578280307
1631,1,25.00008801,Leiden Centraal,2,5.5246,5.513,25.0000880120909
1632,1,35.65536655,Cuijk,2,12.4976,12.4755,35.6553665459548
1633,0,33.41179364,Amersfoort Schothors,2,4.045,4.0433,33.4117936389801
1634,10,10.0000043,Rotterdam Blaak,1,-11.2124,-11.3111,10.0000043000285
1635,1,67.80507889,Hardinxveld Blauwe Z,1,0.0397,0.0308,67.8050788908798
1636,1,45.43366694,Hardinxveld Blauwe Z,1,0.05891412,0.0305,45.4336957561159
1637,1,114.98211789,Ommen,2,6.0889,6.0599,114.982117891177
1638,1,2.61206263,Gouda Goverwelle,2,-0.3517,-0.3535,2.61206263332728
1639,1,4.99990467,Gouda Goverwelle,2,-0.4251,-0.4288,4.99990467531406
1640,0,4.99990888,Alkmaar Noord,2,0.6071,0.6065,4.99990888111714
1641,1,3.61958007,Heerhugowaard,3,-1.3035,-1.3052538,3.61960387232536
1642,1.25,4.99994426,Vlissingen,3,3.8071,3.8022,4.99994426048073
1643,1.25,5.00005419,Vlissingen,3,3.7421,3.736,5.00005419464034
1644,1.25,4.99994426,Vlissingen,3,3.6898,3.6868,4.99994426152353
1645,1.25,32.33959043,Vlissingen,3,3.8008,3.7589,32.3395904309111
1646,1,2.57507216,Deventer,3,10.5218,10.5211,2.57507216293212
1647,1.25,5.00002387,Venlo,3,21.748,21.7429,5.00002386672039
1648,1,5.5632425,Heerenveen,2,1.8004,1.7995,5.56324250090327
1649,2,3.91562061,Rosmalen,1,5.4307,5.4251,3.91562061512519
1650,6,10.00001938,Rotterdam Zuid,4,3.6103,3.557,10.0000193781085
1651,1,32.41318814,Meppel,3,2.5286,2.5063,32.4131881436285
1652,1.25,1.07150109,Nunspeet,2,10.2491,10.24760698,1.07148336940345
1653,1,47.70662262,Helmond Brouwhuis,1,22.5979,22.58932322,47.7066634300561
1654,1,16.05598051,Leiden Centraal,9,5.6689,5.6614,16.0559805114931
1655,1,39.50576587,Heerlen,1,108.7826,108.7483,39.5057658646506
1656,1,60.75672357,Den Haag HS,6,3.9128,3.9033,60.7567235654646
1657,1,3.54168038,Den Haag HS,6,3.90305417,3.9029,3.54169153276386
1658,1.25,4.99998606,Den Helder,2,0.9183,0.9119,4.99998605648072
1659,0,1.01391061,Zwolle,1,1.973,1.973,1.0139106110458
1660,1,18.96274605,Sliedrecht,1,-0.2726,-0.2777,18.9627460475863
1661,0,17.42504155,Amsterdam Centraal,7,5.72,5.72,17.42504155397
1662,0,1.42187826,Weesp,1,1.525,1.525,1.42192428789531
1663,0,13.69546814,Amersfoort Centraal,2,5.4301,5.4301,13.6954681334122
1664,2,15.0000437,Den Helder,2,0.9449,0.9183,15.0000436996546
1665,0,61.42552355,Bloemendaal,1,0.9481,0.9462,61.4255235457816
1666,1,5.30856796,Rotterdam Centraal,6,3.5171,3.51486048,5.30853030202882
1667,7,1.33825713,Best,1,9.89172992,9.8837,1.33827344718318
1668,1,4.49451286,Zutphen,3,11.5047,11.5033,4.49451285913208
1669,1,118.51199037,Kropswolde,2,2.3113,2.2204,118.511990373448
1670,1,0.44720909,Amsterdam Holendrech,2,4.60048944,4.6004,0.447185688500873
1671,5,4.99995941,Gouda,3,0.5304,0.5116,4.99995941352713
1672,1.25,36.17524051,Zaandam,2,0.671,0.6353,36.1752405081498
1673,0,5.00003599,Barendrecht,3,0.2637,0.262,5.00003598940864
1674,0,90.40372608,Barendrecht,3,0.32,0.3187,90.4037260785057
1675,1,216.12644906,Oudenbosch,2,2.8688,2.6733,216.126449059972
1676,4,21.68257987,Schiedam Centrum,2,4.8777,4.8034,21.6825798684345
1677,0,80.75601542,Boxtel,6,8.8673,8.8607,80.7560154251271
1678,0,8.04471851,Amsterdam Centraal,7,5.72,5.72,8.04471850808577
1679,5,1.10991089,Rotterdam Stadion,4,0.2432,0.2383,1.10991088466366
1680,2,50.43890858,Maastricht,6,47.223,47.152,50.4389085796676
1681,5,20.00006504,Schiedam Centrum,5,5.0464,4.9511,20.0000650398022
1682,5,8.3803143,Schiedam Centrum,5,4.6443,4.6041,8.38031429827277
1683,0,2.05495201,Hilversum,2,5.88,5.88,2.05495201329215
1684,1,9.09500192,Enschede,4b,40.9446,40.9355,9.09500191464271
1685,2,30.74404871,Hillegom,1,2.8788,2.8368,30.744048708763
1686,0,5.00003433,Heemstede-Aerdenhout,1,5.3668,5.3653,5.00003433426407
1687,1,58.32023388,Rotterdam Stadion,4,-0.0314,-0.0739,58.3202338781485
1688,3,6.97862972,Gouda,5,0.5303,0.5158,6.97862971411587
1689,1,18.23149024,Leeuwarden,1,1.2801,1.2695,18.2314902358338
1690,1,25.00001403,Amsterdam Zuid,3,6.7789,6.7662,25.0000140231919
1691,1,88.74013225,Bussum Zuid,1,3.4389,3.3777,88.7401322465527
1692,1,2.96065636,Bussum Zuid,1,3.4386,3.4383,2.96065636627988
1693,4,29.99997212,Den Haag Moerwijk,3,4.1531,4.0444,29.999972123774
1694,1,129.90630465,Baarn,2,5.75626253,5.6969,129.906340496315
1695,0,217.46607426,Roosendaal,1,4.33,4.33,217.466074263264
1696,1,32.10391537,Haarlem,6,5.0168,4.9871,32.1039153671365
1697,1,13.07375949,Bussum Zuid,1,3.4516,3.4421,13.0737594881016
1698,0,2.05497623,Meppel,2,2.4649,2.4648,2.05497622817553
1699,1,9.84888592,Tilburg,2,17.95040932,17.9442,9.84887206037562
1700,0,29.99996864,Coevorden,1,11.135,11.135,29.9999686400902
1701,3,9.99997012,Schinnen,2,72.5293,72.5063,9.99997011761516
1702,0,5.72507632,Den Haag Laan van NO,6,6.107,6.1066,5.7250763218061
1703,1,149.53814033,Uitgeest,1,0.6558,0.6033,149.538140332057
1704,3,18.29268764,Gouda Goverwelle,2,-0.3668,-0.4101,18.2926876428545
1705,1.25,4.99999025,Bodegraven,1,-0.2076,-0.2115,4.99999025148101
1706,0,197.54429273,Amsterdam Sloterdijk,9,12.625,12.625,197.544273974056
1707,2,2.05502311,Amsterdam Centraal,4,5.836,5.8321,2.05502310579106
1708,1,1.22499728,Den Haag Centraal,7,0.5887,0.5879,1.22499728198462
1709,0,4.9999825,Kampen Zuid,2,7.4471,7.4469,4.99998249646834
1710,0,10.00003512,Kampen Zuid,2,7.3696,7.3687,10.0000351159049
1711,0,4.99994822,Kampen Zuid,2,7.4505,7.4503,4.99994821760111
1712,0,5.00004749,Kampen Zuid,2,7.3648,7.364,5.00004749214213
1713,1,10.00001679,Rijswijk,4,-5.5896,-5.5988,10.0000167934783
1714,3,15.00003338,Zutphen,2,11.5411,11.5078,15.0000333748427
1715,1,10.00001624,Hoorn,1,-0.4135,-0.4154,10.000016238165
1716,3,66.49278133,Soestdijk,1,7.249,7.1091,66.4927813269233
1717,1,127.4220849,Mook Molenhoek,1,22.76182898,22.6408,127.422113142702
1718,1,17.36608202,Hoorn,2,-0.4468,-0.4521,17.3660820184688
1719,1,103.99750743,Hoorn,2,-0.4061,-0.4531,103.99750742909
1720,0,20.04605034,Arnhem Centraal,6,27.9502,27.9502,20.046050340622
1721,1,85.36999206,Purmerend,1,2.08228067,2.0289,85.3700105546728
1722,4,55.90445447,Den Haag Mariahoeve,1,2.372,2.1676,55.9044544661252
1723,1,23.33102642,Buitenpost,1,3.0408,3.0238,23.3310264239362
1724,0,190.71666057,Breda,3,4.62,4.62,190.716660576007
1725,1,101.12316975,Uithuizermeeden,2,2.1021,2.0638,101.123169746691
1726,0,2.57504158,'s-Hertogenbosch,4,6.905,6.905,2.57504157651292
1727,1,1.72980138,Cuijk,3,12.4524,12.4511,1.72980137788889
1728,1,3.79231317,Maastricht,2,47.05,47.048,3.79231316542806
1729,4,26.87961486,Zwijndrecht,1,5.4865,5.3886,26.8796148630252
1730,0,135.71785257,Utrecht Vaartsche Ri,3,7.35,7.3484,135.717852571051
1731,1,49.00006137,Heerenveen,3,1.742,1.7334,49.0000613653706
1732,1,92.42586245,Hemmen-Dodewaard,1,7.42731579,7.3874,92.4258272662308
1733,1,10.00000245,Oosterbeek,2,39.7142,39.7046,10.0000024454826
1734,1,27.3650732,Amsterdam Centraal,14,5.9161,5.9069,27.3650731993755
1735,3,2.19184649,Hoorn,3,-0.4374,-0.4424,2.19184649499053
1736,1,7.99998244,Maastricht,3,47.082,47.0784,7.99998244462502
1737,4,21.236179,Amsterdam Centraal,7,5.8283,5.7485,21.2361790014712
1738,1.25,10.00000169,Breukelen,3,4.2567,4.245,10.0000016952107
1739,1,72.03354762,Den Helder,1,0.9858,0.9425,72.0335476249995
1740,1.25,9.99992001,Leiden Centraal,2,5.513,5.5026,9.99992001312836
1741,1,98.71482207,Tegelen,2,24.0406227,24.0292,98.7148560127161
1742,1,19.02187159,Alphen aan den Rijn,1,-0.2911,-0.3082,19.0218715919418
1743,1,16.45320144,Baarn,1,5.67031724,5.6586,16.4531977121775
1744,1.25,184.05334211,Sassenheim,1,2.6006,2.41268856,184.053358170862
1745,1.25,31.68134002,Sassenheim,1,2.592,2.55410977,31.68137023887
1746,1,272.21616459,'s-Hertogenbosch,4,6.8899,6.74151159,272.216199440099
1747,3,42.92563345,Overveen,2,4.8295,4.7296958,42.9255991621874
1748,0,15.64979522,Amsterdam Centraal,2,5.7798,5.7798,15.6497709307508
1749,1,4.82179467,Stedum,2,1.04250099,1.0416,4.82174847676993
1750,13,6.43945757,Rotterdam Blaak,4,-11.5122,-11.5917,6.43945756409696
1751,4,0.79192812,Gouda Goverwelle,4,-0.26078602,-0.2653,0.791894595258738
1752,2,7.79715219,Hoorn Kersenboogerd,1,-0.0193,-0.0328,7.7971521874791
1753,1,54.23811462,Heemskerk,2,0.8803,0.872,54.2381146243935
1754,1,13.30385913,Amsterdam Centraal,11,5.7992,5.79477847,13.3038930948933
1755,1,162.33526198,Alkmaar,3,2.661,2.6415,162.335261978861
1756,1,19.73131182,Haarlem,5,5.0674,5.0591,19.7313118222383
1757,1,23.05096998,Gouda Goverwelle,4,-0.5603,-0.5675,23.0509699743908
1758,0,10.00001459,Veenendaal-De Klomp,1,10.1771,10.1762,10.0000145883582
1759,1,39.99999321,Utrecht Centraal,15,3.6842,3.6725,39.9999932145984
1760,0,3.41500617,Maastricht,5,47.1821,47.182,3.41500616564309
1761,0,1.31601705,Rotterdam Stadion,3,0.02,0.02,1.31601705536983
1762,1,65.36286401,Heerlen,1,108.8392,108.7826,65.3628640140953
1763,0,1.22496458,Weesp,1,1.525,1.525,1.22496457605443
1764,1,4.9999792,Sittard,2,49.3554,49.3546,4.99997919517829
1765,1,38.69629227,Sittard,2,49.3719,49.3554,38.6962922664358
1766,1.25,10.98827612,Den Helder Zuid,1,1.6741,1.6604,10.9882761196273
1767,6,248.34932398,Nijmegen Lent,2,19.49265258,18.2319,248.349360596257
1768,1,20.9239638,Weesp,5,1.3585,1.3454,20.9239638017926
1769,0,2.36674645,Zutphen,1,11.563,11.563,2.36674644951239
1770,1.25,4.99998922,Amersfoort Centraal,2,5.4434,5.4376,4.99998921620896
1771,3,100.31699798,Wezep,2,10.9788,10.7229,100.316997983241
1772,0,31.6676972,Stedum,1,1.0671,1.0649,31.6676971953387
1773,5,24.47716111,Utrecht Centraal,2,4.9914,4.8886,24.4771611056711
1774,3,163.6481787,Venlo,1a,21.6582,21.3174,163.648178701449
1775,0,4.07289403,'s-Hertogenbosch,4,6.905,6.905,4.07289403410525
1776,2,11.75346437,Olst,1,5.03010991,5.0078,11.7535083163182
1777,2,7.44756709,Alkmaar,5,2.4402,2.42947346,7.44759720887353
1778,3,1.11627041,Houten Castellum,1,4.66763252,4.6654,1.1162571511031
1779,1.25,50.50719232,Feanwalden,2,1.9817,1.9276,50.5071923234916
1780,1,5.00002026,Nijmegen,35,23.723,23.7193,5.00002025631607
1781,1.25,5.00000879,Maastricht,4,47.205,47.199,5.00000878844825
1782,0,96.95592419,Oisterwijk,1,10.6824,10.682,96.9559218952884
1783,1,0.89999815,Den Helder,2,0.9552,0.9546,0.899998155553665
1784,1,2.53440552,Winterswijk,1,36.5204,36.5182,2.53440552427484
1785,0,37.16416357,Martenshoek,1,2.4614,2.4596,37.1641635700719
1786,6,19.02253818,Nijmegen Lent,1,18.1034,17.99775087,19.0225830766868
1787,0,58.4511745,Rotterdam Stadion,3,-0.01,-0.01,58.4511744996881
1788,4,10.0000376,Rotterdam Noord,2,3.2917,3.2615,10.0000375969336
1789,4,15.00000261,Rotterdam Noord,2,3.2021,3.1461,15.0000026121
1790,0,136.05229122,Lelystad Centrum,4,1.6874,1.687,136.052291224463
1791,4,9.7090657,Eindhoven Centraal,4,19.795,19.7659,9.70906569671553
1792,1,21.79681834,Wijhe,1,3.407,3.39176096,21.7968267166293
1793,1,247.82431791,Wijhe,1,3.48576739,3.4129,247.824319699484
1794,1.25,72.49242685,Helmond,2,18.7117,18.6283,72.4924268517128
