FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kilometer,waterlichaam,opmerkingen,bron,gdb_geomattr_data,shape
kilometrering_legger.1443,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (62482.86129999906 391410.4048999995)
kilometrering_legger.1444,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (61984.60539999977 392275.2259000018)
kilometrering_legger.1445,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (61518.93160000071 393157.757100001)
kilometrering_legger.1446,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (58866.009899999946 394609.87150000036)
kilometrering_legger.1447,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (58122.484999999404 395277.4506999999)
kilometrering_legger.1448,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (57599.01649999991 396121.82880000025)
kilometrering_legger.1449,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,4,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (57158.24289999902 397019.3902999982)
kilometrering_legger.1450,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,5,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56679.00629999861 397897.01889999956)
kilometrering_legger.1451,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,6,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56326.9710999988 398830.6911999993)
kilometrering_legger.1452,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,7,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56104.28500000015 399796.82459999993)
kilometrering_legger.1453,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,8,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56279.642400000244 400779.39649999887)
kilometrering_legger.1454,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,9,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56555.477699998766 401739.8603999987)
kilometrering_legger.1455,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,10,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56801.321800000966 402702.95600000024)
kilometrering_legger.1456,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,0,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56147.68439999968 400190.5852999985)
kilometrering_legger.1457,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (55872.86430000141 401131.86829999834)
kilometrering_legger.1458,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (55379.890200000256 402001.7725000009)
kilometrering_legger.1459,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (54875.501499999315 402865.04190000147)
kilometrering_legger.1460,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,4,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (54634.0186999999 403829.97040000185)
kilometrering_legger.1461,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,0,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (69915.77910000086 408740.86510000005)
kilometrering_legger.1462,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (68915.8471999988 408742.6988000013)
kilometrering_legger.1463,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (67917.51240000129 408780.0945000015)
kilometrering_legger.1464,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (66937.05750000104 408598.54989999905)
kilometrering_legger.1465,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,4,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (66257.29710000008 407901.2842999995)
kilometrering_legger.1466,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,5,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (65708.12200000137 407067.05249999836)
kilometrering_legger.1467,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,6,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (65004.996599998325 406356.933699999)
kilometrering_legger.1468,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,7,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (64454.3889000006 405528.9301000014)
kilometrering_legger.1469,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,8,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (63786.01040000096 404793.4992999993)
kilometrering_legger.1470,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,9,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (62989.05649999902 404189.58790000156)
kilometrering_legger.1531,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,91,Maas,,DLB: aangeleverd,,POINT (198642.04690000042 364330.0625)
kilometrering_legger.1471,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,10,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (62161.63919999823 403628.34640000015)
kilometrering_legger.1472,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,11,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (61326.0773999989 403078.9510000013)
kilometrering_legger.1473,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,12,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (60469.84670000151 402563.80150000006)
kilometrering_legger.1474,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,13,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (59529.64079999924 402234.5478999987)
kilometrering_legger.1475,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,14,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (58541.5447999984 402186.57660000026)
kilometrering_legger.1476,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,15,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (57601.40199999884 402523.376699999)
kilometrering_legger.1477,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,16,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (56708.150899998844 402971.6645999998)
kilometrering_legger.1478,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,17,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (55777.080499999225 403336.48800000176)
kilometrering_legger.1479,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,18,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (54877.71719999984 403767.08359999955)
kilometrering_legger.1480,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,19,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (53948.54820000008 404018.436900001)
kilometrering_legger.1481,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,0,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (71000.00800000131 403538.0300000012)
kilometrering_legger.1482,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (70205.95690000057 403368.8524999991)
kilometrering_legger.1483,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (69229.46750000119 403248.65680000186)
kilometrering_legger.1484,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (68263.64169999957 403068.7778999992)
kilometrering_legger.1485,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,4,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (67422.03550000116 402539.35819999874)
kilometrering_legger.1486,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,5,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (66484.05930000171 402604.61609999835)
kilometrering_legger.1487,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,6,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (65950.54100000113 403429.50780000165)
kilometrering_legger.1488,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,7,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (65261.18699999899 404151.46169999987)
kilometrering_legger.1489,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,8,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (64453.721999999136 404735.8797999993)
kilometrering_legger.1490,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (69178.30649999902 409412.5155999996)
kilometrering_legger.1491,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (68261.6970999986 409016.9006000012)
kilometrering_legger.1492,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1013,Volkerak-Zoommeer,,DZL: aangeleverd,,POINT (76021.26150000095 405886.40239999816)
kilometrering_legger.1493,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,0,Grevelingenmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (65646.7584999986 409421.1136999987)
kilometrering_legger.1494,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,0,Oosterschelde,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (70110.08590000123 409169.6609000005)
kilometrering_legger.1495,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,7,Maas,,DLB: aangeleverd,,POINT (176661.53130000085 311699.34380000085)
kilometrering_legger.1496,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,9,Maas,,DLB: aangeleverd,,POINT (176672.59380000085 313685.625)
kilometrering_legger.1497,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,10,Maas,,DLB: aangeleverd,,POINT (176905.65630000085 314659.75)
kilometrering_legger.1498,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,11,Maas,,DLB: aangeleverd,,POINT (176854.875 315659.78130000085)
kilometrering_legger.1499,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,12,Maas,,DLB: aangeleverd,,POINT (177006.54690000042 316645.125)
kilometrering_legger.1500,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,13,Maas,,DLB: aangeleverd,,POINT (176791.5625 317603.125)
kilometrering_legger.1501,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,14,Maas,,DLB: aangeleverd,,POINT (176798.75 318599.71880000085)
kilometrering_legger.1502,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,15,Maas,,DLB: aangeleverd,,POINT (176927.3125 319589.65630000085)
kilometrering_legger.1503,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,54,Maas,,DLB: aangeleverd,,POINT (185239.8125 344979.75)
kilometrering_legger.1504,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,56,Maas,,DLB: aangeleverd,,POINT (186182.14059999958 346199.4375)
kilometrering_legger.1505,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,62,Maas,,DLB: aangeleverd,,POINT (186929.60940000042 349572.125)
kilometrering_legger.1506,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,64,Maas,,DLB: aangeleverd,,POINT (188097.84380000085 351028.3125)
kilometrering_legger.1507,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,65,Maas,,DLB: aangeleverd,,POINT (188909.125 351179.8125)
kilometrering_legger.1508,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,66,Maas,,DLB: aangeleverd,,POINT (189698.9375 351298.625)
kilometrering_legger.1509,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,68,Maas,,DLB: aangeleverd,,POINT (190685.71880000085 352845.59380000085)
kilometrering_legger.1510,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,67,Maas,,DLB: aangeleverd,,POINT (191224.73440000042 352961.9375)
kilometrering_legger.1511,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,69,Maas,,DLB: aangeleverd,,POINT (192841.15630000085 353278.84380000085)
kilometrering_legger.1512,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,70,Maas,,DLB: aangeleverd,,POINT (193564.65630000085 352665.40630000085)
kilometrering_legger.1513,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,71,Maas,,DLB: aangeleverd,,POINT (194447.45309999958 352670)
kilometrering_legger.1514,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,72,Maas,,DLB: aangeleverd,,POINT (194409.59380000085 353566.75)
kilometrering_legger.1515,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,73,Maas,,DLB: aangeleverd,,POINT (193493.48440000042 353926.90630000085)
kilometrering_legger.1516,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,74,Maas,,DLB: aangeleverd,,POINT (192855.51559999958 354523.3125)
kilometrering_legger.1517,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,75,Maas,,DLB: aangeleverd,,POINT (193095.35940000042 355409.53130000085)
kilometrering_legger.1518,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,76,Maas,,DLB: aangeleverd,,POINT (193962.54690000042 355863.5625)
kilometrering_legger.1519,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,77,Maas,,DLB: aangeleverd,,POINT (194778.40630000085 355539.34380000085)
kilometrering_legger.1520,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,78,Maas,,DLB: aangeleverd,,POINT (195719.0625 355477.15630000085)
kilometrering_legger.1521,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,79,Maas,,DLB: aangeleverd,,POINT (196216.48440000042 356322.4375)
kilometrering_legger.1522,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,80,Maas,,DLB: aangeleverd,,POINT (196557.0625 357214.5)
kilometrering_legger.1523,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,81,Maas,,DLB: aangeleverd,,POINT (196672.84380000085 358189.6875)
kilometrering_legger.1524,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,84,Maas,,DLB: aangeleverd,,POINT (196458.1875 359069.65630000085)
kilometrering_legger.1525,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,85,Maas,,DLB: aangeleverd,,POINT (196900.79690000042 359798.84380000085)
kilometrering_legger.1526,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,86,Maas,,DLB: aangeleverd,,POINT (197674.20309999958 360386.09380000085)
kilometrering_legger.1532,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,92,Maas,,DLB: aangeleverd,,POINT (199591.125 364362)
kilometrering_legger.1533,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,93,Maas,,DLB: aangeleverd,,POINT (199972.01559999958 365241.59380000085)
kilometrering_legger.1534,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,94,Maas,,DLB: aangeleverd,,POINT (200604.59380000085 366003.34380000085)
kilometrering_legger.1535,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,95,Maas,,DLB: aangeleverd,,POINT (201292.9375 366713.90630000085)
kilometrering_legger.1536,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,96,Maas,,DLB: aangeleverd,,POINT (202221.70309999958 367160.6875)
kilometrering_legger.1537,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,97,Maas,,DLB: aangeleverd,,POINT (203137.01559999958 367538.5)
kilometrering_legger.1538,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,98,Maas,,DLB: aangeleverd,,POINT (203975.60940000042 368026.46880000085)
kilometrering_legger.1539,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,99,Maas,,DLB: aangeleverd,,POINT (204587.84380000085 368792.21880000085)
kilometrering_legger.1540,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,100,Maas,,DLB: aangeleverd,,POINT (205180.78130000085 369585.03130000085)
kilometrering_legger.1541,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,101,Maas,,DLB: aangeleverd,,POINT (205693.78130000085 370460.34380000085)
kilometrering_legger.1542,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,102,Maas,,DLB: aangeleverd,,POINT (205985.82809999958 371352.59380000085)
kilometrering_legger.1543,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,103,Maas,,DLB: aangeleverd,,POINT (205818.3125 372366.0625)
kilometrering_legger.1544,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,104,Maas,,DLB: aangeleverd,,POINT (206472.01559999958 373096.3125)
kilometrering_legger.1545,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,105,Maas,,DLB: aangeleverd,,POINT (207204.875 373769.46880000085)
kilometrering_legger.1546,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,106,Maas,,DLB: aangeleverd,,POINT (207954.95309999958 374422.125)
kilometrering_legger.1547,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,107,Maas,,DLB: aangeleverd,,POINT (208489.65630000085 375264.90630000085)
kilometrering_legger.1548,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,108,Maas,,DLB: aangeleverd,,POINT (209105.15630000085 376019.625)
kilometrering_legger.1549,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,109,Maas,,DLB: aangeleverd,,POINT (209196.95309999958 376930.625)
kilometrering_legger.1550,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,110,Maas,,DLB: aangeleverd,,POINT (208745.20309999958 377836.125)
kilometrering_legger.1551,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,111,Maas,,DLB: aangeleverd,,POINT (208326.23440000042 378729.75)
kilometrering_legger.1552,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,112,Maas,,DLB: aangeleverd,,POINT (208091.51559999958 379705.21880000085)
kilometrering_legger.1553,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,113,Maas,,DLB: aangeleverd,,POINT (208084.9375 380671.8125)
kilometrering_legger.1554,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,114,Maas,,DLB: aangeleverd,,POINT (208585.8125 381527.15630000085)
kilometrering_legger.1555,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,115,Maas,,DLB: aangeleverd,,POINT (208529.64059999958 382538.90630000085)
kilometrering_legger.1556,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,116,Maas,,DLB: aangeleverd,,POINT (208297.8125 383457.75)
kilometrering_legger.1557,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,117,Maas,,DLB: aangeleverd,,POINT (208582 384412.34380000085)
kilometrering_legger.1558,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,118,Maas,,DLB: aangeleverd,,POINT (209138.10940000042 385226.59380000085)
kilometrering_legger.1559,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,119,Maas,,DLB: aangeleverd,,POINT (209748.75 385986.78130000085)
kilometrering_legger.1560,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,120,Maas,,DLB: aangeleverd,,POINT (210022.375 386919.59380000085)
kilometrering_legger.1561,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,121,Maas,,DLB: aangeleverd,,POINT (209724.01559999958 387857.34380000085)
kilometrering_legger.1562,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,122,Maas,,DLB: aangeleverd,,POINT (209225.8125 388698.9375)
kilometrering_legger.1563,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,123,Maas,,DLB: aangeleverd,,POINT (209187.65630000085 389666.46880000085)
kilometrering_legger.1564,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,124,Maas,,DLB: aangeleverd,,POINT (209316.40630000085 390646.875)
kilometrering_legger.1565,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,125,Maas,,DLB: aangeleverd,,POINT (208948.6875 391517.40630000085)
kilometrering_legger.1566,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,126,Maas,,DLB: aangeleverd,,POINT (208121.01559999958 392077.9375)
kilometrering_legger.1567,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,127,Maas,,DLB: aangeleverd,,POINT (207295.84380000085 392583.71880000085)
kilometrering_legger.1568,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,128,Maas,,DLB: aangeleverd,,POINT (206585.65630000085 393290.25)
kilometrering_legger.1569,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,129,Maas,,DLB: aangeleverd,,POINT (205825.92190000042 393908.46880000085)
kilometrering_legger.1570,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,130,Maas,,DLB: aangeleverd,,POINT (205494.01559999958 394832.03130000085)
kilometrering_legger.1571,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,131,Maas,,DLB: aangeleverd,,POINT (205033.23440000042 395671.8125)
kilometrering_legger.1572,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,132,Maas,,DLB: aangeleverd,,POINT (204038.4375 395633.4375)
kilometrering_legger.1573,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,133,Maas,,DLB: aangeleverd,,POINT (203061.8125 395572.71880000085)
kilometrering_legger.1574,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,134,Maas,,DLB: aangeleverd,,POINT (202205.45309999958 396105.6875)
kilometrering_legger.1575,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,135,Maas,,DLB: aangeleverd,,POINT (201465.4375 396729.28130000085)
kilometrering_legger.1576,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,136,Maas,,DLB: aangeleverd,,POINT (200583.1875 397068.125)
kilometrering_legger.1577,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,137,Maas,,DLB: aangeleverd,,POINT (200137.375 397941.75)
kilometrering_legger.1578,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,138,Maas,,DLB: aangeleverd,,POINT (200141.70309999958 398951.0625)
kilometrering_legger.1579,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,139,Maas,,DLB: aangeleverd,,POINT (200065.625 399890.5)
kilometrering_legger.1580,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,140,Maas,,DLB: aangeleverd,,POINT (199432.57809999958 400639)
kilometrering_legger.1581,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,141,Maas,,DLB: aangeleverd,,POINT (199114.51559999958 401588.75)
kilometrering_legger.1582,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,142,Maas,,DLB: aangeleverd,,POINT (199121.54690000042 402603.6875)
kilometrering_legger.1583,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,143,Maas,,DLB: aangeleverd,,POINT (198999.59380000085 403587.96880000085)
kilometrering_legger.1584,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,144,Maas,,DLB: aangeleverd,,POINT (198348.375 404342.75)
kilometrering_legger.1585,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,145,Maas,,DLB: aangeleverd,,POINT (197622.3125 405024.09380000085)
kilometrering_legger.1586,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,146,Maas,,DLB: aangeleverd,,POINT (196884.90630000085 405688.375)
kilometrering_legger.1587,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,147,Maas,,DLB: aangeleverd,,POINT (196039.57809999958 406205.78130000085)
kilometrering_legger.1588,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,148,Maas,,DLB: aangeleverd,,POINT (195248.51559999958 406747.0625)
kilometrering_legger.1589,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,150,Maas,,DLB: aangeleverd,,POINT (194999.84380000085 407178.59380000085)
kilometrering_legger.1590,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,151,Maas,,DLB: aangeleverd,,POINT (194853.73440000042 408162.5625)
kilometrering_legger.1591,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,152,Maas,,DLB: aangeleverd,,POINT (194936.48440000042 409159)
kilometrering_legger.1592,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,153,Maas,,DLB: aangeleverd,,POINT (194906.79690000042 410156.875)
kilometrering_legger.1593,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,154,Maas,,DLB: aangeleverd,,POINT (194691.04690000042 411132.375)
kilometrering_legger.1594,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,155,Maas,,DLB: aangeleverd,,POINT (194451.42190000042 412097.90630000085)
kilometrering_legger.1595,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,156,Maas,,DLB: aangeleverd,,POINT (194333.92190000042 413073.1875)
kilometrering_legger.1596,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,157,Maas,,DLB: aangeleverd,,POINT (193906.125 413892.90630000085)
kilometrering_legger.1597,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,158,Maas,,DLB: aangeleverd,,POINT (192982.59380000085 414272.875)
kilometrering_legger.1598,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,159,Maas,,DLB: aangeleverd,,POINT (191987.28130000085 414436.875)
kilometrering_legger.1599,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,160,Maas,,DLB: aangeleverd,,POINT (190990.48440000042 414533.21880000085)
kilometrering_legger.1600,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,161,Maas,,DLB: aangeleverd,,POINT (190048.73440000042 414895)
kilometrering_legger.1601,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,162,Maas,,DLB: aangeleverd,,POINT (189413.625 415660)
kilometrering_legger.1602,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,163,Maas,,DLB: aangeleverd,,POINT (189295.90630000085 416658.375)
kilometrering_legger.1603,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,164,Maas,,DLB: aangeleverd,,POINT (189050.51559999958 417611.71880000085)
kilometrering_legger.1604,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,165,Maas,,DLB: aangeleverd,,POINT (188590.01559999958 418467.59380000085)
kilometrering_legger.1605,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,166,Maas,,DLB: aangeleverd,,POINT (187762.15630000085 418938.8125)
kilometrering_legger.1606,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,167,Maas,,DLB: aangeleverd,,POINT (186797.29690000042 419056.59380000085)
kilometrering_legger.1607,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,168,Maas,,DLB: aangeleverd,,POINT (185836.1875 418921)
kilometrering_legger.1608,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,169,Maas,,DLB: aangeleverd,,POINT (184853.79690000042 418828.6875)
kilometrering_legger.1609,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,170,Maas,,DLB: aangeleverd,,POINT (183865.625 418681.625)
