GEMEENTE,CBS_GEMEENTECODE,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001356,Bernhardstraat,3,,,3621EL,Breukelen,4.997855,52.173517,128366.27,465112.41,"POLYGON ((128361.444 465113.267,128366.589 465107.405,128371.24 465111.486,128366.095 465117.349,128361.444 465113.267))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001357,Bernhardstraat,4,,,3621EN,Breukelen,4.99812,52.17332,128384.28,465090.42,"POLYGON ((128379.732 465091.435,128384.89 465085.583,128389.13 465089.32,128383.973 465095.172,128379.732 465091.435))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001358,Bernhardstraat,5,,,3621EL,Breukelen,4.997924,52.173553,128371.03,465116.36,"POLYGON ((128366.095 465117.349,128371.24 465111.486,128375.729 465115.426,128370.584 465121.289,128366.095 465117.349))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001359,Bernhardstraat,6,,,3621EN,Breukelen,4.998185,52.173354,128388.78,465094.16,"POLYGON ((128383.973 465095.172,128389.13 465089.32,128393.61 465093.269,128388.453 465099.121,128383.973 465095.172))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001360,Bernhardstraat,7,,,3621EL,Breukelen,4.997986,52.173588,128375.3,465120.28,"POLYGON ((128370.584 465121.289,128375.729 465115.426,128380.045 465119.213,128374.9 465125.076,128370.584 465121.289))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001361,Bernhardstraat,8,,,3621EN,Breukelen,4.998247,52.173389,128393.03,465098.04,"POLYGON ((128388.453 465099.121,128393.61 465093.269,128397.717 465096.888,128392.559 465102.74,128388.453 465099.121))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001362,Boendermakerstraat,25,,,3621CX,Breukelen,4.996684,52.170206,128284.22,464744.44,"POLYGON ((128279.48 464746.62,128279.996 464741.353,128288.96 464742.231,128291.109 464742.445,128290.564 464747.926,128288.424 464747.713,128288.445 464747.498,128279.48 464746.62))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001363,Boendermakerstraat,26,,,3621CX,Breukelen,4.996676,52.170255,128283.68,464749.91,"POLYGON ((128278.956 464751.976,128279.48 464746.62,128288.445 464747.498,128288.424 464747.713,128287.892 464753.17,128285.802 464752.966,128278.956 464751.976))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001364,Boendermakerstraat,27,,,3621CX,Breukelen,4.996637,52.170301,128281.08,464755,"POLYGON ((128276.33 464757.346,128276.875 464751.772,128278.956 464751.976,128285.802 464752.966,128285.288 464758.222,128276.33 464757.346))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001365,Boendermakerstraat,28,,,3621CX,Breukelen,4.996629,52.170349,128280.55,464760.42,"POLYGON ((128275.815 464762.624,128276.33 464757.346,128285.288 464758.222,128284.773 464763.499,128275.815 464762.624))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001366,Boendermakerstraat,29,,,3621CX,Breukelen,4.996621,52.170397,128280.03,464765.76,"POLYGON ((128275.286 464768.034,128275.815 464762.624,128284.773 464763.499,128284.244 464768.909,128275.286 464768.034))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001367,Boendermakerstraat,30,,,3621CX,Breukelen,4.996613,52.170446,128279.51,464771.13,"POLYGON ((128274.77 464773.324,128275.286 464768.034,128284.244 464768.909,128286.249 464769.12,128285.819 464774.385,128283.727 464774.199,128274.77 464773.324))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001368,Boendermakerstraat,31,,,3621CX,Breukelen,4.996605,52.170494,128278.98,464776.53,"POLYGON ((128274.233 464778.822,128274.77 464773.324,128283.727 464774.199,128283.19 464779.697,128274.233 464778.822))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001369,Boendermakerstraat,32,,,3621CX,Breukelen,4.996611,52.170545,128279.43,464782.18,"POLYGON ((128273.689 464784.387,128274.233 464778.822,128283.19 464779.697,128285.181 464779.893,128284.637 464785.456,128282.647 464785.262,128273.689 464784.387))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001370,Clarenburg,2,,,3621GA,Breukelen,5.001593,52.182911,128627.58,466156.23,"POLYGON ((128624.06 466150.107,128630.217 466149.411,128631.373 466160.059,128625.164 466160.709,128624.291 466152.375,128624.06 466150.107))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001372,Clarenburg,4,,,3621GA,Breukelen,5.001412,52.182922,128615.18,466157.54,"POLYGON ((128611.871 466153.676,128618.081 466153.025,128618.954 466161.36,128612.744 466162.011,128611.871 466153.676))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001373,Clarenburg,5,,,3621GA,Breukelen,5.001322,52.182928,128609.06,466158.19,"POLYGON ((128605.661 466154.327,128611.871 466153.676,128612.744 466162.011,128606.535 466162.662,128605.661 466154.327))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001375,Clarenburg,7,,,3621GA,Breukelen,5.001142,52.182939,128596.72,466159.47,"POLYGON ((128593.242 466155.628,128599.451 466154.978,128600.325 466163.312,128594.116 466163.963,128593.242 466155.628))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001376,Clarenburg,8,,,3621GA,Breukelen,5.001052,52.182944,128590.54,466160.11,"POLYGON ((128587.032 466156.279,128593.242 466155.628,128594.116 466163.963,128587.906 466164.614,128587.032 466156.279))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001377,Clarenburg,9,,,3621GA,Breukelen,5.000874,52.182955,128578.37,466161.4,"POLYGON ((128574.865 466157.577,128581.084 466156.903,128581.984 466165.204,128575.765 466165.878,128574.865 466157.577))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001378,Clarenburg,10,,,3621GA,Breukelen,5.000781,52.182961,128572.07,466162.09,"POLYGON Z ((128569.547 466166.551 0,128568.647 466158.25 0,128568.125 466158.307 0,128567.968 466156.858 0,128574.219 466156.182 0,128574.376 466157.63 0,128574.865 466157.577 0,128575.765 466165.878 0,128569.547 466166.551 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001379,Beatrixstraat,8,,,3621EW,Breukelen,4.997033,52.174534,128310.66,465225.8,"POLYGON ((128307.308 465220.316,128313.459 465220.146,128313.526 465222.431,128313.719 465228.998,128307.565 465229.179,128307.372 465222.612,128307.308 465220.316))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001380,Beatrixstraat,9,,,3621ET,Breukelen,4.99703,52.17482,128310.66,465257.62,"POLYGON Z ((128307.312 465261.117 0,128308.322 465253.383 0,128313.937 465254.117 0,128312.926 465261.851 0,128307.312 465261.117 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001381,Beatrixstraat,10,,,3621EW,Breukelen,4.997121,52.174532,128316.66,465225.63,"POLYGON ((128313.459 465220.146,128319.443 465219.98,128319.51 465222.255,128319.703 465228.822,128313.719 465228.998,128313.526 465222.431,128313.459 465220.146))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001382,Beatrixstraat,11,,,3621ET,Breukelen,4.997268,52.174812,128326.94,465256.74,"POLYGON Z ((128325.915 465261.223 0,128324.214 465253.61 0,128330.432 465252.221 0,128332.133 465259.833 0,128325.915 465261.223 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001383,Beatrixstraat,12,,,3621EW,Breukelen,4.997206,52.174531,128322.53,465225.45,"POLYGON ((128319.443 465219.98,128325.356 465219.816,128325.423 465222.081,128325.616 465228.648,128319.703 465228.822,128319.51 465222.255,128319.443 465219.98))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001384,Beatrixstraat,13,,,3621ET,Breukelen,4.997374,52.174801,128334.14,465255.38,"POLYGON Z ((128332.133 465259.833 0,128330.432 465252.221 0,128336.202 465250.931 0,128337.904 465258.544 0,128332.133 465259.833 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001385,Beatrixstraat,14,,,3621EW,Breukelen,4.997292,52.17453,128328.4,465225.28,"POLYGON ((128325.423 465222.081,128331.177 465221.912,128331.37 465228.479,128325.616 465228.648,128325.423 465222.081))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001386,Beatrixstraat,15,,,3621ET,Breukelen,4.99746,52.174789,128340.01,465254.08,"POLYGON ((128336.202 465250.931,128342.073 465249.62,128343.774 465257.232,128344.385 465259.948,128338.513 465261.269,128337.904 465258.544,128336.202 465250.931))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001387,Bernhardstraat,9,,,3621EL,Breukelen,4.998049,52.173623,128379.64,465124.07,"POLYGON ((128374.9 465125.076,128380.045 465119.213,128384.356 465122.996,128379.211 465128.859,128374.9 465125.076))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001396,Bonifatiuslaan,2,,,3621DH,Breukelen,5.000027,52.172309,128514.16,464977.22,"POLYGON ((128508.01 464983.465,128509.325 464970.791,128512.828 464971.15,128512.889 464970.543,128517.367 464970.993,128517.211 464972.531,128520.145 464972.826,128519.385 464979.708,128516.463 464979.446,128516.393 464980.313,128512.9 464979.955,128512.484 464983.926,128508.01 464983.465))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001397,Bonifatiuslaan,4,,,3621DH,Breukelen,4.999867,52.172301,128503.2,464976.41,"POLYGON ((128497.537 464977.49,128498.261 464970.595,128501.251 464970.899,128501.408 464969.365,128505.884 464969.824,128505.822 464970.431,128509.325 464970.791,128508.01 464983.465,128503.512 464983.002,128503.93 464979.035,128500.448 464978.668,128500.54 464977.8,128497.537 464977.49))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001398,Bonifatiuslaan,6,,,3621DH,Breukelen,4.999707,52.172288,128492.27,464974.98,"POLYGON ((128486.089 464981.214,128487.399 464968.54,128490.908 464968.9,128490.971 464968.292,128495.429 464968.759,128495.271 464970.29,128498.261 464970.595,128497.537 464977.49,128494.533 464977.179,128494.443 464978.051,128490.963 464977.688,128490.555 464981.671,128486.089 464981.214))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001399,Bonifatiuslaan,8,,,3621DH,Breukelen,4.999547,52.17228,128481.28,464974.16,"POLYGON ((128475.633 464975.226,128476.333 464968.343,128479.318 464968.654,128479.477 464967.112,128483.954 464967.573,128483.891 464968.18,128487.399 464968.54,128486.089 464981.214,128481.599 464980.753,128482.017 464976.774,128478.535 464976.405,128478.627 464975.536,128475.633 464975.226))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001400,Bonifatiuslaan,10,,,3621DH,Breukelen,4.999387,52.172267,128470.36,464972.72,"POLYGON ((128464.165 464978.943,128465.483 464966.274,128468.99 464966.633,128469.049 464966.025,128473.509 464966.489,128473.348 464968.032,128476.333 464968.343,128475.633 464975.226,128472.64 464974.917,128472.548 464975.774,128469.066 464975.429,128468.641 464979.41,128464.165 464978.943))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001401,Bonifatiuslaan,12,,,3621DH,Breukelen,4.999227,52.172259,128459.36,464971.9,"POLYGON ((128453.703 464972.961,128454.424 464966.067,128457.409 464966.374,128457.565 464964.85,128462.039 464965.309,128461.976 464965.916,128465.483 464966.274,128464.165 464978.943,128459.675 464978.474,128460.09 464974.496,128456.608 464974.128,128456.698 464973.27,128453.703 464972.961))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001402,Bonifatiuslaan,14,,,3621DH,Breukelen,4.999067,52.172245,128448.43,464970.46,"POLYGON ((128442.235 464976.686,128443.555 464964.031,128447.058 464964.39,128447.121 464963.773,128451.597 464964.238,128451.439 464965.76,128454.424 464966.067,128453.703 464972.961,128450.708 464972.652,128450.617 464973.509,128447.137 464973.147,128446.716 464977.153,128442.235 464976.686))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001403,Bonifatiuslaan,16,,,3621DH,Breukelen,4.998906,52.172237,128437.44,464969.65,"POLYGON ((128431.684 464971.559,128431.773 464970.695,128432.495 464963.826,128435.481 464964.132,128435.637 464962.6,128440.116 464963.055,128440.052 464963.672,128443.555 464964.031,128442.235 464976.686,128437.739 464976.219,128438.164 464972.241,128434.683 464971.869,128431.684 464971.559))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001404,Bonifatiuslaan,18,,,3621DH,Breukelen,4.998747,52.172224,128426.51,464968.21,"POLYGON ((128420.314 464974.421,128421.622 464961.779,128425.127 464962.137,128425.188 464961.53,128429.666 464961.985,128429.509 464963.519,128432.495 464963.826,128431.773 464970.695,128428.771 464970.385,128428.683 464971.241,128425.201 464970.901,128424.796 464974.883,128420.314 464974.421))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001405,Bonifatiuslaan,20,,,3621DH,Breukelen,4.998585,52.172216,128415.46,464967.36,"POLYGON ((128409.771 464968.427,128410.481 464961.45,128413.515 464961.747,128413.692 464960.29,128418.179 464960.814,128418.116 464961.421,128421.622 464961.779,128420.314 464974.421,128415.821 464973.958,128416.227 464969.972,128412.732 464969.605,128412.818 464968.728,128409.771 464968.427))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001410,Clarenburg,11,,,3621GA,Breukelen,5.000689,52.182967,128565.78,466162.78,"POLYGON ((128562.429 466158.924,128568.125 466158.307,128568.647 466158.25,128569.547 466166.551,128563.328 466167.225,128562.429 466158.924))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001411,Clarenburg,12,,,3621GA,Breukelen,5.000599,52.182973,128559.6,466163.44,"POLYGON ((128556.21 466159.597,128562.429 466158.924,128563.328 466167.225,128557.109 466167.898,128556.21 466159.597))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001413,Clarenburg,14,,,3621GA,Breukelen,5.00042,52.182984,128547.35,466164.76,"POLYGON ((128543.773 466160.944,128549.992 466160.27,128550.891 466168.572,128544.672 466169.245,128544.171 466164.62,128543.773 466160.944))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001414,Clarenburg,15,,,3621GA,Breukelen,5.000318,52.183139,128540.48,466182.08,"POLYGON ((128533.266 466182.734,128536.297 466182.433,128535.987 466179.316,128544.346 466178.484,128544.941 466184.461,128533.551 466185.595,128533.266 466182.734))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001415,Clarenburg,16,,,3621GA,Breukelen,5.000304,52.183192,128539.53,466187.93,"POLYGON ((128533.551 466185.595,128544.941 466184.461,128545.559 466190.674,128537.2 466191.506,128536.866 466188.154,128533.836 466188.455,128533.551 466185.595))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001416,Clarenburg,17,,,3621GA,Breukelen,5.000342,52.183289,128542.25,466198.76,"POLYGON ((128537.716 466196.076,128546.074 466195.245,128546.756 466201.256,128538.398 466202.125,128537.716 466196.076))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001417,Clarenburg,18,,,3621GA,Breukelen,5.000352,52.183343,128542.93,466204.74,"POLYGON ((128538.398 466202.125,128546.756 466201.256,128547.434 466207.225,128539.08 466208.173,128538.398 466202.125))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001418,Clarenburg,19,,,3621GA,Breukelen,5.000361,52.183397,128543.59,466210.72,"POLYGON ((128539.08 466208.173,128547.434 466207.225,128548.121 466213.279,128539.762 466214.222,128539.08 466208.173))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001422,Beatrixstraat,19,,,3621ET,Breukelen,4.99762,52.174768,128350.96,465251.62,"POLYGON ((128347.491 465248.409,128352.731 465247.238,128354.432 465254.85,128349.192 465256.021,128347.491 465248.409))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001423,Beatrixstraat,20,,,3621EW,Breukelen,4.997675,52.174496,128354.54,465221.41,"POLYGON Z ((128352.898 465225.993 0,128350.635 465218.518 0,128356.262 465216.825 0,128358.512 465224.304 0,128352.898 465225.993 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001424,Beatrixstraat,21,,,3621ET,Breukelen,4.997992,52.174705,128376.36,465244.51,"POLYGON Z ((128374.284 465249.23 0,128371.998 465241.762 0,128377.573 465240.056 0,128379.859 465247.524 0,128374.284 465249.23 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001425,Beatrixstraat,22,,,3621EW,Breukelen,4.997757,52.174482,128360.14,465219.75,"POLYGON ((128356.262 465216.825,128361.7 465215.188,128363.951 465222.667,128358.512 465224.304,128356.262 465216.825))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001426,Beatrixstraat,23,,,3621ET,Breukelen,4.998082,52.174688,128382.5,465242.65,"POLYGON ((128377.573 465240.056,128383.148 465238.35,128385.434 465245.818,128379.859 465247.524,128377.573 465240.056))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001450,Clarenburg,21,,,3621GB,Breukelen,5.0005,52.18352,128553.15,466224.38,"POLYGON ((128549.55 466220.561,128555.873 466219.88,128556.769 466228.192,128550.445 466228.873,128549.55 466220.561))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001451,Clarenburg,22,,,3621GB,Breukelen,5.000592,52.183514,128559.43,466223.69,"POLYGON ((128555.873 466219.88,128562.135 466219.205,128563.031 466227.517,128556.769 466228.192,128555.873 466219.88))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001452,Clarenburg,23,,,3621GB,Breukelen,5.000682,52.183509,128565.63,466223.03,"POLYGON ((128562.135 466219.205,128568.278 466218.543,128569.174 466226.855,128568.917 466226.883,128569.21 466229.608,128566.798 466229.884,128566.484 466227.145,128563.031 466227.517,128562.135 466219.205))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001453,Clarenburg,24,,,3621GB,Breukelen,5.000773,52.183503,128571.83,466222.38,"POLYGON ((128568.278 466218.543,128574.487 466217.875,128575.382 466226.186,128569.174 466226.855,128568.278 466218.543))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001454,Clarenburg,25,,,3621GB,Breukelen,5.000864,52.183497,128578.06,466221.7,"POLYGON ((128574.487 466217.875,128580.724 466217.203,128581.62 466225.514,128575.382 466226.186,128574.487 466217.875))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001455,Clarenburg,26,,,3621GB,Breukelen,5.000955,52.183492,128584.29,466221.03,"POLYGON ((128580.724 466217.203,128586.959 466216.531,128587.854 466224.843,128581.62 466225.514,128580.724 466217.203))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001456,Clarenburg,27,,,3621GB,Breukelen,5.001045,52.183486,128590.43,466220.37,"POLYGON ((128586.959 466216.531,128593.031 466215.877,128593.926 466224.188,128587.854 466224.843,128586.959 466216.531))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001457,Clarenburg,28,,,3621GB,Breukelen,5.001135,52.18348,128596.58,466219.69,"POLYGON ((128593.031 466215.877,128599.277 466215.204,128600.172 466223.516,128593.926 466224.188,128593.031 466215.877))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001459,Beatrixstraat,25,,,3621ET,Breukelen,4.998166,52.174673,128388.24,465240.86,"POLYGON Z ((128385.434 465245.818 0,128383.148 465238.35 0,128388.723 465236.644 0,128391.008 465244.112 0,128385.434 465245.818 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001461,Beatrixstraat,27,,,3621ET,Breukelen,4.998248,52.174658,128393.87,465239.17,"POLYGON ((128388.723 465236.644,128394.298 465234.938,128396.583 465242.406,128391.008 465244.112,128388.723 465236.644))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001463,Beatrixstraat,29,,,3621ET,Breukelen,4.99833,52.174642,128399.46,465237.44,"POLYGON ((128394.298 465234.938,128399.872 465233.233,128402.158 465240.701,128396.583 465242.406,128394.298 465234.938))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001464,Beatrixstraat,30,,,3621EW,Breukelen,4.998086,52.174422,128382.64,465212.95,"POLYGON ((128378.617 465210.098,128384.347 465208.374,128386.598 465215.853,128380.867 465217.577,128378.617 465210.098))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001465,Beatrixstraat,31,,,3621ET,Breukelen,4.998414,52.174627,128405.17,465235.69,"POLYGON Z ((128402.158 465240.701 0,128399.872 465233.233 0,128405.447 465231.527 0,128407.733 465238.995 0,128402.158 465240.701 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Polder Breukelerwaard,WK19040205,0311010000001480,Breukelerwaard,3,,,3621LE,Breukelen,4.981497,52.176083,127248.92,465403.98,"POLYGON Z ((127241.061 465394.169 0,127251.573 465391.69 0,127256.783 465413.784 0,127246.271 465416.263 0,127241.061 465394.169 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Polder Breukelerwaard,WK19040205,0311010000001481,Breukelerwaard,4,,,3621LE,Breukelen,4.983883,52.175671,127411.87,465357.26,"POLYGON ((127404.259 465353.778,127415.036 465349.932,127419.291 465359.985,127408.43 465364.582,127404.259 465353.778))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001482,Clarenburg,29,,,3621GB,Breukelen,5.001225,52.183474,128602.74,466219.03,"POLYGON ((128599.277 466215.204,128605.337 466214.551,128606.232 466222.863,128600.172 466223.516,128599.277 466215.204))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001483,Clarenburg,30,,,3621GB,Breukelen,5.001316,52.183469,128608.95,466218.36,"POLYGON ((128605.337 466214.551,128611.733 466213.862,128612.628 466222.173,128606.232 466222.863,128605.337 466214.551))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001484,Clarenburg,31,,,3621GB,Breukelen,5.001407,52.183463,128615.16,466217.68,"POLYGON ((128611.733 466213.862,128617.771 466213.212,128618.666 466221.523,128612.628 466222.173,128611.733 466213.862))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001485,Clarenburg,32,,,3621GB,Breukelen,5.001496,52.183458,128621.26,466217.05,"POLYGON ((128617.771 466213.212,128623.915 466212.55,128624.837 466220.858,128618.666 466221.523,128617.771 466213.212))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001486,Clarenburg,33,,,3621GB,Breukelen,5.001587,52.183461,128627.49,466217.35,"POLYGON ((128623.915 466212.55,128630.004 466211.894,128630.107 466212.85,128630.9 466220.205,128631.111 466222.157,128628.101 466222.482,128627.882 466220.528,128624.837 466220.858,128623.915 466212.55))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001488,Clarenburg,35,,,3621GB,Breukelen,5.001785,52.183307,128640.91,466200.23,"POLYGON ((128636.453 466197.635,128644.765 466196.744,128645.381 466202.81,128637.07 466203.704,128636.453 466197.635))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001489,Clarenburg,36,,,3621GB,Breukelen,5.001776,52.183252,128640.27,466194.08,"POLYGON ((128635.823 466191.436,128644.134 466190.523,128644.765 466196.744,128636.453 466197.635,128635.823 466191.436))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001490,Clarenburg,37,,,3621GB,Breukelen,5.001767,52.183196,128639.63,466187.84,"POLYGON ((128635.186 466185.166,128643.499 466184.272,128644.134 466190.523,128635.823 466191.436,128635.186 466185.166))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001494,Beatrixstraat,36,,,3621EW,Breukelen,4.998394,52.174366,128403.66,465206.65,"POLYGON ((128399.71 465203.751,128405.315 465202.064,128407.566 465209.543,128401.961 465211.23,128399.71 465203.751))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001495,Beatrixstraat,37,,,3621ET,Breukelen,4.998653,52.174582,128421.5,465230.64,"POLYGON ((128416.597 465228.115,128422.172 465226.409,128424.457 465233.877,128418.882 465235.583,128416.597 465228.115))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001496,Beatrixstraat,38,,,3621EW,Breukelen,4.998476,52.174351,128409.3,465204.97,"POLYGON Z ((128407.566 465209.543 0,128405.315 465202.064 0,128410.786 465200.418 0,128413.037 465207.897 0,128407.566 465209.543 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001497,Beatrixstraat,39,,,3621ET,Breukelen,4.998807,52.174554,128432.02,465227.48,"POLYGON ((128427.909 465224.653,128433.492 465222.945,128435.778 465230.413,128436.515 465232.818,128430.931 465234.527,128430.195 465232.121,128427.909 465224.653))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001498,Beatrixstraat,40,,,3621EW,Breukelen,4.998557,52.174336,128414.83,465203.26,"POLYGON Z ((128413.037 465207.897 0,128410.786 465200.418 0,128416.438 465198.717 0,128418.689 465206.196 0,128413.037 465207.897 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001499,Beatrixstraat,41,,,3621ET,Breukelen,4.998893,52.174539,128437.9,465225.68,"POLYGON Z ((128435.778 465230.413 0,128433.492 465222.945 0,128439.075 465221.236 0,128441.36 465228.704 0,128435.778 465230.413 0))"
