OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
161,6954aed2-69d1-4ed8-b917-f8c067897759,Rechts,37.02262173,94549.017,440003.04399999,-0.483,94514.952,439988.54399999,-0.575,943,"-2,957","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94518782,51.9450538,Ja,Ja,4.50797682,4.50748397,34.065,-2.957,Links
164,12d746c0-b1eb-4f2f-a5d4-b6f9ac6fb1c2,Links-Links,45.99381988,61764.47899999,439053.641,5.22799999,61751.65499999,439097.764,5.22799999,1163/1165,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9321242,51.93251854,Ja,Ja,4.03150586,4.03130747,32.959,-13.035,Links
165,ff10701d-ad35-44a9-bbd3-abe6bdb65e92,Links,34.91095885,95288.205,440217.92099999,-0.204,95254.649,440208.40299999,-0.153,500,"-4,501","30,410",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94719886,51.94710972,Ja,Ja,4.51868937,4.518203,30.41,-4.501,Links
166,bf956e3f-9474-496a-b43d-4438119fc6f5,Rechts,36.77223881,111006.971,516875.46399999,2.39299999,111041.292,516888.553,2.357,59,"-4,750","32,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63760342,52.63772382,Ja,Ja,4.73730895,4.7378142,32.022,-4.75,Links
167,0341a689-b521-47c1-9a13-28fdd350cf53,Rechts,38.58787403,88634.099,433036.048,3.03699999,88669.30999999,433020.346,3.03699999,507,"-4,500","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88189954,51.88176262,Ja,Onbekend,4.42330248,4.42381684,34.087,-4.5,Links
169,d4b9627c-b8c7-43f7-bd94-507290465318,Rechts,36.49527206,105550.92999999,488525.26199999,0.874,105514.62699999,488528.39,0.874,29A,"-4,750","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38235995,52.38238479,Ja,Onbekend,4.66091653,4.66038291,31.745,-4.75,Links
170,cf7d2983-e9b6-4937-800e-fc2df84b5bc5,Links,37.54881735,89566.24099999,431852.74599999,3.78699999,89603.72299999,431851.156,3.786,671,"-3,460","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87137508,51.87136519,Ja,Ja,4.43706383,4.43760832,34.089,-3.46,Links
171,fafd7ea5-2825-43d2-bce8-2e1d8cdcfc68,Links-Rechts,46.02032949,251176.013,475749.803,21.498,251130.799,475758.38,21.498,169B/171A,"-13,034","32,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26136459,52.26144955,Ja,Ja,6.79599977,6.7953401,32.986,-13.034,Links
172,50d54573-ecee-4d8b-91d7-79dc51886a22,Rechts,38.56525495,152638.31299999,463296.38799999,5.51499999,152663.391,463267.09,5.51499999,27,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15783182,52.15756859,Ja,Ja,5.3526912,5.35305788,34.065,-4.5,Links
173,dd1f8a94-f96a-4cf7-a640-a8bad35aed4f,Links,38.58853122,209212.075,474713.993,9.88199999,209173.901,474708.598,9.88199999,930,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25778671,52.25774199,Ja,Ja,6.18121988,6.18065995,34.088,-4.5,Links
174,886aa854-703c-490a-ad49-adb525e93f7c,Links,49.79736369,104367.88499999,489064.815,4.665,104411.54399999,489040.864,4.636,31B,"-1,290","48,508",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38710099,52.38688977,Ja,Ja,4.64346059,4.64410546,48.508,-1.29,Links
176,82aa9e61-2113-4338-a10a-d93ca5003e6c,Links,38.5656136,215354.88099999,427516.12699999,18.093,215316.351,427517.78399999,18.093,927,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8329703,51.83298936,Ja,Ja,6.26284322,6.26228457,34.065,-4.5,Links
178,f0866267-3ea3-427b-a25e-3acf8da0a6e7,Links-Links,43.19363308,233996.177,581099.67,2.14699999,233953.342,581094.44999999,2.14299999,149B/151,"-13,035","30,159",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21069144,53.21065086,Ja,Ja,6.56965327,6.56901095,30.159,-13.035,Links
185,d95341cf-dfe0-44ab-9b20-d192f8f772dd,Rechts,62.62604846,119499.712,489469.553,2.37199999,119460.887,489518.69199999,2.71099999,435B,"-4,500","58,126",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3919259,52.39236501,Ja,Ja,4.86568072,4.86510518,58.126,-4.5,Links
187,40304765-35cf-4317-a20e-c44cca31eded,Rechts,38.56520016,85103.19299999,456221.97399999,2.629,85071.951,456199.364,2.708,185A,"-4,499","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08983975,52.08963261,Ja,Ja,4.3672998,4.36684863,34.066,-4.499,Links
190,b130e266-207a-4451-a062-e18c38973ede,Rechts,35.98619313,100323.615,427427.37,-0.005,100350.437,427403.39199999,-0.093,33-34,"-1,324","34,662",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83276066,51.83254779,Ja,Ja,4.59395309,4.59434598,34.662,-1.324,Links
192,5ca151e0-bd7d-4179-a835-37cf8803d0c1,Links,40.37025383,201884.28899999,501729.243,1.875,201876.776,501689.57799999,1.875,4121,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.5012464,52.50089059,Ja,Ja,6.07767432,6.07755811,36.47,-3.9,Links
193,72141afd-7f11-40cd-bcb3-67668e56f729,Links,55.85792582,188412.907,505215.54399999,1.27099999,188364.995,505186.84899999,1.29099999,2673,"-3,900","51,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.53356661,52.53331166,Ja,Ja,5.87963872,5.87892975,51.958,-3.9,Links
198,86b87170-f132-4ae7-87cf-fa6453d9f5ec,Rechts,38.58811998,107097.439,477726.47999999,-3.46099999,107070.73299999,477698.674,-3.556,2101,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.28544786,52.28519564,Ja,Ja,4.68516558,4.68477816,34.088,-4.5,Links
199,57c78033-41ea-47d5-b48a-2018eede20a1,Rechts,62.63646235,136757.178,457892.02,2.94899999,136697.752,457872.287,3.197,1091B,"-4,500","58,137",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.10896145,52.10878214,Ja,Ja,5.1209036,5.1200372,58.137,-4.5,Links
200,aa670af2-7e95-483b-9a25-e8e2d0ca79b9,Links,38.58798552,190183.027,491943.73999999,10.462,190154.499,491917.808,10.462,915,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4141809,52.41394968,Ja,Ja,5.90432703,5.90390502,34.088,-4.5,Links
209,0a1c1c8b-f1ff-411d-8d9d-41217d5cda55,Links-Links,45.99338894,119176.168,489850.101,1.191,119140.83,489879.46899999,1.008,411B/415A,"-13,035","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39532495,52.39558658,Ja,Ja,4.86088723,4.86036494,32.958,-13.035,Links
215,87e51b85-427e-4cd5-8567-c374ba939c1e,Links,38.56477711,189317.69899999,444402.856,28.64199999,189280.002,444410.99099999,28.64199999,811,"-4,499","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98695866,51.98703411,Ja,Ja,5.88679375,5.8862458,34.066,-4.499,Links
217,321c80aa-d122-44d4-b5f6-da07a775d2a6,Rechts,40.37007412,94122.40499999,473292.05499999,1.893,94094.98699999,473262.424,1.893,28A,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2443143,52.24404498,Ja,Ja,4.49582798,4.4954319,36.47,-3.901,Links
218,16f931bc-1716-490b-8fba-c78e2115bba0,Rechts,33.81012476,37504.51999999,387634.063,4.87999999,37533.953,387650.701,4.87999999,75,"-3,165","30,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46550993,51.46566556,Ja,Ja,3.69625368,3.69667154,30.645,-3.165,Links
223,5e145e30-24a6-473c-a98e-a8ddd7449174,Rechts,31.18188176,90580.15399999,395019.353,4.26199999,90603.84699999,395039.587,4.26199999,133B,"-3,900","27,281",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54045234,51.54063691,Ja,Ja,4.45860646,4.45894423,27.281,-3.9,Links
224,32b60306-1e23-46dd-b4b5-c9b98326f3d7,Rechts,34.65652987,241517.769,486063.145,11.473,241496.733,486090.68699999,11.45299999,107B,"-3,900","30,756",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35564183,52.35589263,Ja,Ja,6.65720691,6.65690528,30.756,-3.9,Links
228,c3fda929-b5bb-4c99-9013-1b30a3d4f472,Rechts-Rechts,39.15257956,101182.071,426926.972,-0.536,101202.72199999,426893.748,-0.319,3263B/3279,"-6,194","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8283468,51.82805019,Ja,Ja,4.60648438,4.6067891,32.959,-6.194,Links
230,38ecd03a-924a-4ba3-b8b8-7ec9932061a8,Rechts-Links,39.84412261,161936.79399999,383874.12599999,18.201,161899.08499999,383861.25799999,18.41799999,107B/117A,"-6,859","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.4439175,51.44380229,Ja,Ja,5.48697791,5.48643526,32.985,-6.859,Links
231,774649e8-c206-4946-af13-277365492c65,Rechts-Links,73.16115533,211575.776,463856.253,13.624,211615.249,463917.852,13.401,3A/B,"-31,910","41,251",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15996968,52.16051923,Ja,Ja,6.21402317,6.21461025,41.251,-31.91,Links
232,350062e6-a48b-4d84-a02f-07285ddd3808,Rechts,40.36947767,189270.69399999,444408.15999999,28.71,189231.25599999,444416.782,28.71,817,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98700924,51.98708916,Ja,Ja,5.88611002,5.88553677,36.469,-3.9,Links
233,4a72aeea-37dc-4438-ab8c-7b472f72435f,Links,29.85057421,233988.576,581105.99699999,2.00499999,233959.66,581098.67599999,2.10999999,145B,"-1,325","28,525",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.2107494,53.21068789,Ja,Ja,6.56954107,6.56910654,28.525,-1.325,Links
236,73978cfa-1f9d-46ad-8459-12de57b3b510,Links,40.37013476,63201.13799999,439050.88699999,5.227,63237.45799999,439068.511,5.227,X0185,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93233859,51.93250296,Ja,Ja,4.05239112,4.0529144,36.47,-3.9,Links
237,353ab6a2-b5f0-47c6-a75f-d2d9f70eb0ec,Rechts,53.42147097,168493.839,476019.792,8.49099999,168529.85399999,476059.23499999,8.60399999,435A,"-4,500","48,921",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.27202722,52.27238083,Ja,Ja,5.58490243,5.58543167,48.921,-4.5,Links
240,d21ad165-287a-44d5-865d-0c55dcc5ac3b,Links-Rechts,39.26109748,176560.84299999,305410.966,53.078,176560.24799999,305371.71,53.078,34/35B,"-6,218","33,043",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.73826816,50.73791532,Ja,Ja,5.69260722,5.69259648,33.043,-6.218,Links
242,578584ce-f5c8-4d41-bafd-e1b756cf5f58,Rechts-Rechts,36.39718877,122253.587,487780.44199999,5.62199999,122218.594,487790.34299999,5.663,289B/295A,"-8,005","28,393",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37691655,52.37700344,Ja,Ja,4.90630014,4.9057853,28.393,-8.005,Links
245,6b098069-9dc7-4c9e-a675-9bec415b2323,Links,38.99131841,186926.934,428035.27299999,23.63299999,186911.559,427999.44099999,23.63299999,55B,"-3,900","35,091",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83998886,51.83966768,Ja,Ja,5.85047057,5.85024417,35.091,-3.9,Links
248,7b4dc65d-31fc-4461-9da4-fe9113cd01f0,Links,36.49533695,258127.994,532469.074,19.506,258112.853,532502.21699999,19.58899999,11,"-4,751","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.76971361,52.77001424,Ja,Onbekend,6.9153389,6.91512501,31.745,-4.751,Links
251,57dd6bf4-b8d9-452c-8a6f-1339feba169d,Rechts,66.76057245,198111.76199999,437257.157,11.9,198175.779,437276.041,11.858,4741,"-8,050","58,711",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92212109,51.92228585,Ja,Ja,6.01391213,6.01484506,58.711,-8.05,Links
254,6c65e5d9-13df-4dbd-b5a2-f7a39afa57fe,Rechts,40.37032059,181568.321,578819.745,0.995,181607.913,578827.63399999,0.995,979,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19537299,53.19544191,Ja,Ja,5.78474084,5.78533389,36.47,-3.9,Links
255,3a813351-5b73-4cb2-9882-90fbedafeb97,Links-Rechts,51.67840608,259921.541,593014.41299999,2.165,259972.573,593006.268,2.011,92A/92B,"-15,886","35,793",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31326653,53.31318333,Ja,Ja,6.96148688,6.96224963,35.793,-15.886,Links
259,08960a02-a00b-45b1-9599-7d5d0a42f06e,Links-Links,43.21474748,108745.62699999,503778.211,0.326,108711.614,503804.808,0.326,217B/219A,"-16,015","27,199",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51971536,52.5199515,Ja,Ja,4.70572766,4.70522288,27.199,-16.015,Links
260,325b5856-9da8-445f-8214-04b859a1b62a,Rechts,64.81643391,160785.132,502701.917,1.559,160787.94,502637.17599999,1.559,2029,"-3,900","60,917",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51196792,52.51138604,Ja,Ja,5.47242297,5.47246321,60.917,-3.9,Links
261,2c5ca4f4-c3db-4ca8-ad2a-0b7efb26f762,Rechts,40.37054752,94460.172,451056.625,-2.89699999,94422.93899999,451072.22899999,-2.89199999,133A,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.04451988,52.04465605,Ja,Ja,4.50473161,4.50418617,36.47,-3.9,Links
262,af2d2cdd-7040-4fe0-bb51-1248bcd61cc6,Rechts,33.34707895,46125.20399999,372316.22499999,1.373,46132.70999999,372283.766,1.373,48,"-1,325","32,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.32959553,51.3293053,Nee,Ja,3.82499313,3.82511077,32.022,-1.325,Links
263,1e6f6892-7e5c-459b-a956-1429f9e57509,Rechts,40.39109367,236744.029,579332.56799999,2.72,236779.35399999,579313.049,2.72,2221,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.1944038,53.19422305,Ja,Ja,6.61032593,6.61084941,36.491,-3.9,Links
266,cd1bce72-3ae8-469d-b0f3-6f35bfeab8b0,Links,65.05554745,115271.734,499787.51899999,0.435,115238.762,499843.58299999,0.621,229,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.48436454,52.48486599,Ja,Ja,4.80234817,4.80185613,61.156,-3.9,Links
267,35e21a1c-d238-4844-bd38-4f4048f937b8,Rechts,56.99045497,115758.307,532834.55,0.908,115757.604,532891.525,0.895,1205B,"-4,500","52,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.78138209,52.78189403,Ja,Ja,4.80559932,4.80558211,52.491,-4.5,Links
271,31a4efa4-678b-4450-882f-f3d4a0d36e37,Rechts,162.42759956,125300.95,480053.86499999,4.083,125224.567,480197.212,4.65,3253,"-1,576","160,852",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30764808,52.30893227,Ja,Ja,4.95173305,4.95060045,160.852,-1.576,Links
272,e0e0d9fe-16d7-4542-82ec-1ad64c682fcf,Rechts,40.36965221,186937.25599999,428059.239,23.57,186953.19,428096.331,23.57,75,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84020368,51.84053615,Ja,Ja,5.85062256,5.85085719,36.47,-3.9,Links
275,46a37880-c400-4c06-a017-ad9c59c843e9,Rechts,40.37044623,59507.32299999,440170.063,5.06299999,59532.34599999,440201.743,5.06299999,1675,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94177315,51.94206212,Ja,Ja,3.99838416,3.99873918,36.47,-3.901,Links
277,05c8e49c-f5d3-48d6-a381-fe51c2c8a180,Links,38.58784707,119390.864,489610.20899999,2.91,119413.354,489578.896,2.903,431A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39318295,52.392903,Ja,Ja,4.86406682,4.86440053,34.088,-4.5,Links
281,848f2f4a-db03-45e1-987b-45ab66e79215,Links,45.73909296,105897.054,499550.16399999,1.608,105857.727,499526.84499999,1.752,1653,"-1,949","43,790",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4814704,52.48125731,Ja,Ja,4.66438416,4.66380872,43.79,-1.949,Links
283,7df739e3-2a8a-4b5f-9079-18e51b752e23,Rechts,38.56546378,189337.793,444380.569,28.652,189376.17,444376.761,28.652,833,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9867571,51.9867205,Ja,Ja,5.88708403,5.88764231,34.065,-4.5,Links
284,5fed762c-1560-459b-b446-29aa901049f3,Rechts,38.56527385,89999.057,386120.11099999,13.92,90006.892,386082.34999999,13.92,02BU,"-4,501","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46040169,51.46006321,Ja,Ja,4.45187689,4.45199659,34.064,-4.501,Links
285,51d906f2-2d41-490c-b150-54a52e1e7ca5,Rechts-Links,51.97980845,241479.674,486121.22399999,11.381,241448.60399999,486162.896,11.381,101B/103A,"-16,014","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35616972,52.35654907,Ja,Ja,6.65666278,6.65621752,35.965,-16.014,Links
286,48c1ca3b-0141-4675-8c6b-6d0d99327cab,Rechts,36.45033556,259010.252,593415.82999999,1.66799999,258982.22099999,593439.13,1.66799999,46,"-4,751","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31705053,53.31726528,Ja,Ja,6.94794919,6.9475363,31.7,-4.751,Links
287,77e94e59-0629-4625-b801-92867bad2256,Links,65.0453765,157149.655,387874.40399999,18.77499999,157191.50899999,387824.613,18.77499999,1341A,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.47991332,51.4794656,Ja,Ja,5.4181444,5.41874659,61.145,-3.9,Links
289,744bbe51-a2b4-419c-883a-732e3d7beba8,Links-Links,39.03460927,122288.816,487774.45199999,5.698,122251.304,487785.119,5.548,285B/287A,"-9,791","29,244",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37686481,52.37695844,Ja,Ja,4.90681807,4.90626616,29.244,-9.791,Links
292,21699319-b2b4-4750-86d8-c3f3118016eb,Rechts,35.32991404,119188.177,490764.99099999,1.25,119215.099,490742.161,1.21,41,"-4,501","30,829",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40354805,52.40334463,Ja,Ja,4.86096605,4.86136407,30.829,-4.501,Links
293,e79cf2eb-0f28-487c-a307-4256d95c2454,Rechts,31.23827808,103530.36199999,461200.021,-0.056,103538.662,461169.946,-0.056,11,"-4,750","26,488",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.13659908,52.13632955,Ja,Ja,4.63540222,4.63552799,26.488,-4.75,Links
294,947c47cc-baa5-470f-8062-ad062893e07c,Rechts,35.88132021,100052.30899999,427818.123,-0.307,100024.16,427840.32299999,-0.328,2355A,"-4,500","31,382",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83624592,51.83644267,Ja,Ja,4.58995522,4.5895433,31.382,-4.5,Links
296,a4e880e2-a9ff-4842-a0b2-60207383a359,Links,38.48667868,181405.014,578740.158,1.14799999,181366.885,578735.189,1.14799999,943,"-4,500","33,987",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19466594,53.19462317,Ja,Ja,5.78229085,5.78171995,33.987,-4.5,Links
298,d71bd1cf-9daf-41ec-bd32-2f44c7748bfd,Rechts-Rechts,45.99393212,83613.46499999,433927.63299999,3.492,83609.535,433973.413,3.524,83A/83B,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8892914,51.88970232,Ja,Ja,4.35020883,4.35014226,32.959,-13.035,Links
299,9ea6113f-4eb9-4d59-b190-7ce3d02abf81,Rechts,32.57398903,103682.212,499588.08,5.232,103713.41499999,499578.80699999,5.232,921,"-1,289","31,285",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.48160791,52.4815275,Ja,Ja,4.63177737,4.63223808,31.285,-1.289,Links
303,a647c066-c311-430a-a6fd-38fa2b369661,Links,40.3697175,209461.143,375482.935,21.983,209493.56099999,375458.87699999,21.728,201B,"-3,901","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36590892,51.36568956,Ja,Ja,6.16923411,6.16969587,36.469,-3.901,Links
304,cefa0717-cd14-4d66-9391-c0f601389a8f,Links-Rechts,51.97990883,261235.76199999,481033.234,47.42099999,261183.84099999,481030.76,47.23299999,259/261A,"-16,015","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30698797,52.30697576,Ja,Ja,6.94496984,6.944208,35.965,-16.015,Links
305,cf9f212e-83e2-42f6-8d62-c510b8c148b2,Links,76.21845135,172045.51,437079.42099999,7.52099999,172121.111,437069.739,7.52099999,4361,"-8,050","68,168",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92193407,51.92184473,Ja,Ja,5.63498808,5.63608658,68.168,-8.05,Links
306,e55e6680-c3c4-4bd6-b468-4063153370ed,Rechts,32.63300432,171195.003,483417.177,4.251,171226.878,483424.031,4.29,11A,"-4,500","28,133",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3384391,52.33849976,Ja,Ja,5.62483288,5.62530091,28.133,-4.5,Links
309,80cc69c6-794d-47e7-b3e9-84dc2913586d,Links,32.68665187,258254.17499999,595152.032,5.163,258272.64799999,595125.06599999,5.163,934,"-0,986","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.33279268,53.33254688,Ja,Ja,6.9371688,6.93743728,31.7,-0.986,Links
311,8c758cc6-b922-4086-93a5-5f6115fa791d,Rechts-Links,38.47384935,60957.802,441343.902,5.237,60955.349,441305.50699999,5.25199999,K1359,"-19,237","19,237",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95256866,51.95222322,Ja,Ja,4.01915237,4.01912721,19.237,-19.237,Links
314,d496d026-cec0-488e-866b-8729fdd463ee,Rechts,38.56588115,98564.985,411298.30499999,4.496,98575.066,411261.08,4.495,15,"-4,501","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68762235,51.6872888,Ja,Ja,4.57106523,4.57121704,34.065,-4.501,Links
324,c45e01bf-6a85-4c2e-8257-45f429f92eaf,Rechts,38.56516707,88824.42699999,432047.961,3.608,88790.28599999,432065.896,3.608,WN15-18,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87304195,51.87319908,Ja,Ja,4.42625617,4.42575703,34.065,-4.5,Links
325,f58728c1-d627-4e8f-8e27-86d440dd9d61,Links,40.3701792,191909.446,443090.282,13.897,191947.646,443103.34,13.897,981,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.97499513,51.97510995,Ja,Ja,5.92438108,5.92493843,36.47,-3.9,Links
326,763f70ef-234f-458c-8e11-f7cf26ae88e7,Rechts,38.56450446,170117.39499999,360526.64199999,36.07399999,170101.69899999,360561.86599999,36.07399999,X0309,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.23389417,51.2342112,Ja,Ja,5.60364909,5.60342585,34.065,-4.499,Links
327,48a586f0-185d-4ce6-aa0d-e6a12c2b90b7,Rechts,39.1620584,91545.012,437786.53899999,2.66199999,91508.87799999,437771.46799999,2.629,295B,"-4,500","34,662",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92493286,51.92479329,Ja,Ja,4.46469968,4.46417722,34.662,-4.5,Links
328,fe7ee94c-ea20-40a4-8a0f-76a629314468,Rechts-Links,44.16793531,141164.584,470556.98599999,5.703,141141.37899999,470594.56699999,5.769,43B/47,"-16,015","28,153",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.22292087,52.22325806,Ja,Ja,5.18472488,5.18438374,28.153,-16.015,Links
329,cefa0717-cd14-4d66-9391-c0f601389a8f,Rechts-Rechts,47.66246892,261231.22399999,481035.445,47.426,261183.84099999,481030.76,47.23299999,259/261A,"-11,723","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30700871,52.30697576,Ja,Ja,6.94490402,6.944208,35.939,-11.723,Links
330,990a834f-71ea-49f6-b0f9-a01d769402bf,Links,38.58876276,61644.654,440139.923,5.13799999,61656.088,440103.10399999,5.13799999,91,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94186549,51.94153655,Ja,Ja,4.02946882,4.02964508,34.089,-4.5,Links
339,be33f36b-cfce-4aad-acdc-094a69c8dd3c,Links-Rechts,19.3076695,148513.41099999,411288.93599999,6.69899999,148506.554,411270.88699999,6.61899999,K2161,"-9,752","9,555",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69034347,51.69018116,Ja,Ja,5.29339095,5.29329212,9.555,-9.752,Links
341,1b9ec236-c8b6-4768-abf5-dcca1df3b005,Links,35.41390429,100732.664,411571.565,3.403,100726.117,411536.78899999,3.418,X0167,"-1,325","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69029272,51.68997952,Ja,Onbekend,4.6023677,4.60227845,34.088,-1.325,Links
342,680f06b4-e335-4c55-9857-4f9cdadd9ebc,Rechts,38.56467508,255836.88099999,571071.885,2.05399999,255838.97099999,571110.393,2.05399999,31,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.11694422,53.11728976,Ja,Ja,6.89333781,6.89338103,34.065,-4.5,Links
343,4b2222af-3ea9-4687-9e2a-9f8a8864b324,Rechts,40.36979074,104659.046,412284.01299999,1.02899999,104673.879,412246.467,1.00299999,263A,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69706304,51.69672691,Ja,Ja,4.65904479,4.65926476,36.47,-3.9,Links
