FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegcategorie_beleving_kenmerk.824,Autosnelweg,R,45.47900009,R,45.95500183,H,006,KLK0008192868,R,I,,"LINESTRING (139120.3509999998 482584.49500000104, 139138.86050000042 482599.7787999995, 139150.81969999894 482610.4118999988, 139163.59450000152 482621.3759999983, 139172.18200000003 482629.3616000004, 139175.68079999834 482632.9408, 139178.98800000176 482636.6915999986, 139182.62249999866 482641.1620000005, 139185.5214000009 482645.22630000114, 139189.84820000082 482652.3192999996, 139192.13390000165 482656.7729000002, 139194.19860000163 482661.32669999823, 139195.90340000018 482665.9195000008, 139197.42749999836 482670.67909999937, 139199.24720000103 482678.33790000156, 139200.02540000156 482683.2758000009, 139200.6176000014 482688.82400000095, 139200.94739999995 482693.8103, 139201.0196999982 482700.4761000015, 139201.68829999864 482705.51399999857, 139200.84120000154 482715.48330000043, 139198.0476000011 482740.37099999934, 139197.27409999818 482752.03539999947, 139197.1224000007 482757.0333000012, 139197.31799999997 482767.80380000174, 139198.11560000107 482777.83509999886, 139199.59430000186 482788.0678000003, 139200.53029999882 482793.0278999992, 139202.7624000013 482802.61670000106, 139205.57660000026 482812.2520999983, 139209.20279999822 482822.22300000116, 139211.14799999818 482826.8812999986, 139215.36470000073 482835.95010000095, 139221.02219999954 482846.2586000003, 139234.10700000077 482863.7589999996, 139239.8947999999 482870.7802999988, 139246.66310000047 482878.2168999985, 139250.15689999983 482881.79509999976, 139257.3040000014 482888.7894000001, 139261.01150000095 482892.1504999995, 139274.39400000125 482903.84870000184, 139299.59120000154 482924.34690000117, 139320.89330000058 482947.7346000001)"
wegcategorie_beleving_kenmerk.853,Autosnelweg,R,252.46299744,R,252.99200439,H,002,KLK0008191848,R,I,,"LINESTRING (179202.36899999902 320404.41800000146, 179213.15989999846 320433.37900000066, 179217.94139999896 320444.3134999983, 179226.0170999989 320462.48270000145, 179236.61710000038 320485.0051999986, 179248.3471999988 320508.7606000006, 179264.13830000162 320535.99010000005, 179274.0199000016 320553.8013000004, 179281.46909999847 320566.82090000063, 179286.47560000047 320575.4774999991, 179297.52419999987 320593.8962999992, 179310.77580000088 320615.0960999988, 179338.76900000125 320657.9849999994, 179352.2835999988 320679.01669999957, 179365.82140000165 320700.8247999996, 179373.51080000028 320713.7047000006, 179383.81549999863 320731.4974000007, 179391.07279999927 320744.6253999993, 179402.0208999999 320765.48220000044, 179410.87810000032 320783.4149999991, 179422.72250000015 320809.4512999989, 179436.76889999956 320842.21819999814, 179440.48889999837 320851.500599999, 179445.75649999827 320865.5628999993, 179453.6061999984 320871.6966999993)"
wegcategorie_beleving_kenmerk.825,Autosnelweg,R,45.51100159,R,45.86000061,H,006,KLK0008192879,R,I,,"LINESTRING (138984.5593000017 482679.09059999883, 139011.57569999993 482688.685899999, 139015.95749999955 482690.97140000015, 139056.1323999986 482720.7371000014, 139065.72210000083 482727.64189999923, 139073.9924999997 482733.2692000009, 139083.1121999994 482738.9497999996, 139087.51089999825 482741.32820000127, 139094.17489999905 482744.5661999993, 139098.81720000133 482746.3625999987, 139106.18140000105 482748.62249999866, 139111.04450000077 482749.7157000005, 139118.19750000164 482750.5795000009, 139126.93580000103 482750.6116000004, 139131.89290000126 482749.99639999866, 139136.8748999983 482749.03130000085, 139141.66530000046 482747.625500001, 139147.4312000014 482745.4032999985, 139151.8729000017 482743.14350000024, 139155.36080000177 482741.15740000084, 139159.4272999987 482738.2760999985, 139163.26740000024 482735.05380000174, 139166.80530000106 482731.5199000016, 139170.05640000105 482727.75459999964, 139173.18360000104 482723.7923000008, 139175.97069999948 482719.6372999996, 139178.63830000162 482715.1590999998, 139180.76099999994 482710.4932000004, 139183.52950000018 482702.2633000016, 139184.62429999933 482697.1570000015, 139185.1101000011 482692.179299999, 139185.12319999933 482687.8412999995, 139184.8262999989 482682.63439999893, 139183.47529999912 482675.48889999837, 139182.000500001 482670.44739999995, 139180.00829999894 482664.9956, 139177.808699999 482660.34980000183, 139175.24659999833 482655.8346000016, 139170.77840000018 482649.2245000005, 139167.6165000014 482645.14090000093, 139160.81019999832 482637.8095000014, 139156.24289999902 482633.36389999837, 139152.4721999988 482629.96869999915, 139140.252700001 482619.63500000164, 139109.90199999884 482597.2010000013)"
wegcategorie_beleving_kenmerk.826,Autosnelweg,R,45.55199814,R,45.93199921,T,006,KLK0008192891,L,I,,"LINESTRING (139026.22100000083 483054.5689999983, 139034.84899999946 483046.3990000002, 139043.72100000083 483040.77800000086, 139087.19429999962 483013.17980000004, 139091.06320000067 483010.01209999993, 139097.3949000016 483004.39180000126, 139104.35979999974 482997.17709999904, 139109.61829999834 482990.500599999, 139112.53029999882 482986.37310000136, 139115.1438000016 482982.1099999994, 139118.3649000004 482976.30040000007, 139122.4175999984 482967.0967000015, 139124.98710000142 482959.3931999989, 139126.3575000018 482954.5122999996, 139127.41090000048 482949.6218999997, 139128.5987999998 482941.7932000011, 139129.01190000027 482936.76199999824, 139129.17590000108 482926.64829999954, 139128.809799999 482921.6237999983, 139127.62319999933 482915.9375, 139124.61039999872 482905.00189999864, 139123.00930000097 482900.2633999996, 139119.2162999995 482891.03269999847, 139115.38010000065 482883.2498999983, 139111.35159999877 482876.3071000017, 139108.62790000066 482872.1077999994, 139102.7281000018 482864.02639999986, 139099.6682999991 482860.1671000011, 139096.48629999906 482856.3005999997, 139087.9838999994 482847.7371000014, 139080.59259999916 482840.9956, 139069.3262999989 482831.09149999917, 139024.51570000127 482792.7958999984, 139013.17550000176 482782.97740000114, 139009.48669999838 482779.59809999913, 138994.16569999978 482766.7298000008, 138972.0084999986 482743.625500001)"
wegcategorie_beleving_kenmerk.827,Autosnelweg,R,48.65000153,R,49.17499924,H,006,KLK0008192976,R,I,,"LINESTRING (141583.01700000092 484433.8379999995, 141599.83700000122 484438.938000001, 141644.7969999984 484461.69000000134, 141683.32200000063 484479.58300000057, 141717.46499999985 484493.6409999989, 141747.40799999982 484501.8579999991, 141787.02800000086 484507.15199999884, 141824.82299999893 484506.4219999984, 141846.82400000095 484503.5920000002, 141876.40199999884 484497.2019999996, 141903.42399999872 484489.8990000002, 141914.92700000107 484487.16000000015, 141928.89400000125 484484.8779999986, 141942.22300000116 484484.6950000003, 141957.55999999866 484485.7899999991, 141975.08700000122 484489.98999999836, 141996.26700000092 484499.30099999905, 142034.79199999943 484520.6640000008, 142064.2049999982 484537.8990000002, 142079.63199999928 484547.313000001)"
wegcategorie_beleving_kenmerk.828,Autosnelweg,R,48.75400162,R,49.23400116,H,006,KLK0008192987,R,I,,"LINESTRING (142073.5089999996 484557.38899999857, 142064.80299999937 484551.19200000167, 141998.8900000006 484513.3260000013, 141974.061999999 484501.3830000013, 141955.83300000057 484496.9829999991, 141938.86100000143 484496.9829999991, 141917.8040000014 484502.9549999982, 141903.03299999982 484512.6979999989, 141890.77600000054 484528.7259999998, 141884.8040000014 484547.26900000125, 141883.86100000143 484566.75499999896, 141888.26099999994 484582.4690000005, 141899.8900000006 484602.58399999887, 141920.31899999827 484619.868999999, 141921.50299999863 484620.5780000016, 141961.74560000002 484645.27050000057, 142000.26900000125 484667.28390000015, 142047.68239999935 484695.22399999946, 142073.7175000012 484709.8289999999, 142086.63369999826 484724.9807000011)"
wegcategorie_beleving_kenmerk.829,Autosnelweg,R,33.79399872,R,34.80400085,H,001,KLK0008202170,R,I,,"LINESTRING (149357.23999999836 470016.76199999824, 149341.75679999962 470020.8125, 149330.2061999999 470024.0661999993, 149314.86149999872 470028.6002999991, 149304.36309999973 470031.90210000053, 149269.00600000098 470043.9092000015, 149139.86290000007 470088.4092000015, 149125.76729999855 470093.5423000008, 149111.0164999999 470099.48750000075, 149104.4437999986 470102.5080999993, 149100.0410999991 470104.89240000024, 149095.79549999908 470107.5368999988, 149092.55779999867 470109.8616000004, 149088.7199999988 470113.03280000016, 149083.74109999835 470118.00400000066, 149080.67210000008 470121.9419, 149078.08449999988 470126.2206999995, 149076.0799999982 470130.6845000014, 149074.5406000018 470135.46709999815, 149073.56870000064 470140.3739, 149073.14880000055 470144.97040000185, 149073.66010000184 470153.10179999843, 149074.72899999842 470158.0527999997, 149076.64499999955 470163.5331999995, 149080.86630000174 470171.1576000005, 149086.70199999958 470178.00349999964, 149090.5234999992 470181.2707999982, 149095.20149999857 470184.375500001, 149099.64409999922 470186.59910000116, 149104.35200000182 470188.3167999983, 149110.24670000002 470189.8126000017, 149115.23559999838 470190.5357999988, 149120.2399000004 470190.82090000063, 149124.30550000072 470190.7784000002, 149129.2659999989 470190.4615000002, 149138.35049999878 470189.15150000155, 149148.0826999992 470186.8814999983, 149157.7030000016 470184.14919999987, 149167.26399999857 470181.2175000012, 149239.3911000006 470158.5936000012, 149293.25649999827 470141.3333999999, 149393.01289999858 470107.0073999986, 149624.46489999816 470026.72089999914, 149673.1240000017 470019.5892999992)"
wegcategorie_beleving_kenmerk.830,Autosnelweg,R,258.01800537,R,258.28399658,H,002,KLK0008191879,R,A,,"LINESTRING (178308.00400000066 315748.868999999, 178307.00670000166 315789.14229999855, 178308.49749999866 315905.9444000013, 178309.08260000125 315916.4772000015, 178309.8962999992 315926.44519999996, 178314.18140000105 315966.21730000153, 178318.52899999917 316008.3376000002, 178322.72309999913 316015.50869999826)"
wegcategorie_beleving_kenmerk.831,Autosnelweg,R,16.60899925,R,16.86400032,T,079,KLK0008201628,L,I,,"LINESTRING (194298 320615, 194315.29100000113 320622.27149999887, 194410.67430000007 320651.15520000085, 194425.1050999984 320655.2511, 194444.44200000167 320660.36100000143, 194465.0588000007 320665.3515999988, 194479.70080000162 320668.61879999936, 194501.7613000013 320673.95259999856, 194516.2410000004 320677.96189999953, 194553.41200000048 320684.4609999992)"
wegcategorie_beleving_kenmerk.832,Autosnelweg,R,16.37299919,R,18.17499924,H,001,KLK0008201842,R,I,,"LINESTRING (136692.82449999824 480371.22509999946, 136695.84589999914 480357.84099999815, 136720.91649999842 480333.5181000009, 136735.4913999997 480319.82189999893, 136754.83830000088 480302.33940000087, 136767.79080000147 480291.01790000126, 136790.72879999876 480271.6788999997, 136806.2888999991 480259.1127000004, 136836.81210000068 480235.3099000007, 136864.72340000048 480214.19200000167, 136896.9851000011 480190.5351999998, 136921.59800000116 480173.02259999886, 136950.37220000103 480153.09319999814, 136975.2553000003 480136.3350000009, 137011.54419999942 480112.6495000012, 137035.3258999996 480097.60810000077, 137052.32869999856 480087.0771000013, 137202.37269999832 479996.3764999993, 137243.03390000015 479972.1596000008, 137264.38419999927 479959.15210000053, 137280.55790000036 479948.94249999896, 137314.0201999992 479927.02380000055, 137329.2782999985 479917.21979999915, 137354.8007999994 479901.4470999986, 137380.628800001 479886.1845000014, 137410.6607999988 479869.3016999997, 137423.8348999992 479862.11840000004, 137437.10590000078 479855.1246000007, 137465.61499999836 479840.76839999855, 137496.9910000004 479825.75769999996, 137510.60069999844 479819.4503000006, 137537.9574000016 479807.1361999996, 137564.96869999915 479795.38800000027, 137634.98310000077 479765.6462999992, 137649.5896999985 479758.96609999985, 137664.0925000012 479752.05310000107, 137681.8002000004 479743.13159999996, 137696.25840000063 479735.36740000173, 137711.81179999933 479726.6741999984, 137729.0562000014 479716.55519999936, 137744.16120000184 479707.12640000135, 137760.88580000028 479696.15399999917, 137775.20230000094 479686.33139999956, 137791.51309999824 479674.7540999986, 137807.5324999988 479662.77800000086, 137820.01289999858 479653.0518000014, 137831.6937999986 479643.6372999996, 137846.57710000128 479631.28649999946, 137858.4125000015 479621.1143000014, 137877.02050000057 479604.4186999984, 137888.9499000013 479593.23099999875, 137899.7584999986 479582.82559999824, 137922.92760000005 479559.2745999992, 137936.61340000108 479544.686999999, 137950.03090000153 479529.8555999994, 137962.55959999934 479515.4397, 137972.1673000008 479503.92020000145, 137984.66360000148 479488.12889999896, 138005.1218000017 479461.25129999965, 138109.36400000006 479318.3845000006, 138138.64039999992 479277.8509000018, 138141.29729999974 479274.0967999995)"
wegcategorie_beleving_kenmerk.833,Autosnelweg,R,17.05500031,R,18.35000038,T,001,KLK0008201858,L,I,,"LINESTRING (137278.8328000009 479991.60179999843, 137297.0075000003 479990.0309999995, 137322.29450000077 479976.7371999994, 137341.26350000128 479967.10880000144, 137359.51410000026 479958.92159999907, 137382.46079999954 479949.0011, 137412.19189999998 479936.66259999946, 137437.2699000016 479928.01839999855, 137451.5020999983 479923.2802999988, 137467.77230000123 479918.0962000005, 137496.5672999993 479909.67810000107, 137540.87029999867 479897.28240000084, 137588.87170000002 479885.3082000017, 137603.3729000017 479881.4706000015, 137624.74549999833 479875.502700001, 137643.87829999998 479869.6634999998, 137656.33139999956 479865.5373999998, 137670.43549999967 479860.41750000045, 137690.751600001 479852.37959999964, 137704.55970000103 479846.5177000016, 137718.21350000054 479840.30249999836, 137728.32409999892 479835.4670000002, 137737.24010000005 479830.93769999966, 137750.48570000008 479823.8969999999, 137759.91330000013 479818.62860000134, 137772.8049999997 479810.9585000016, 137791.8984999992 479798.9129999988, 137808.56309999898 479787.8542999998, 137828.96970000118 479773.78339999914, 137849.14759999886 479759.0196999982, 137864.13709999993 479747.48580000177, 137875.83889999986 479738.1009000018, 137887.7707999982 479727.9499000013, 137895.26440000162 479721.3253999986, 137912.97089999914 479704.99329999834, 137922.00459999964 479696.2177999988, 137929.02600000054 479689.09699999914, 137938.64909999818 479678.8685000017, 137948.5956000015 479667.6568999998, 137956.43609999865 479658.5566999987, 137966.02529999986 479647.02050000057, 137979.80649999902 479629.8478000015, 137995.15670000017 479609.11520000175, 138007.70569999889 479590.7914999984, 138014.92309999838 479579.67639999837, 138022.90069999918 479566.97019999847, 138028.0870999992 479558.41270000115, 138032.63159999996 479550.53880000114, 138039.82699999958 479537.37420000136, 138049.46869999915 479518.85979999974, 138055.03029999882 479507.77320000157, 138061.52340000123 479494.2459000014, 138065.07710000128 479486.5694000013, 138097.76110000163 479409.1651000008, 138132.59789999947 479335.76740000024, 138152.05849999934 479300.32990000024, 138168.74529999867 479271.2003000006)"
wegcategorie_beleving_kenmerk.834,Autosnelweg,R,33.57300186,R,35.20800018,T,009,KLK0008249080,L,I,,"LINESTRING (112804.03339999914 482667.748300001, 112826.5716000013 482637.8522000015, 112858.54710000008 482606.2435999997, 112862.2666000016 482602.8953000009, 112873.42049999908 482592.1607999988, 112902.57559999824 482564.77490000054, 112924.72769999877 482544.5405000001, 112934.35779999942 482532.8803999983, 112962.18710000068 482507.4699999988, 112977.24810000136 482494.2333999984, 112984.8647999987 482487.75279999897, 113001.0529000014 482474.69099999964, 113012.93079999834 482465.52690000087, 113029.00129999965 482453.6213000007, 113045.33509999886 482442.06969999894, 113057.08430000022 482434.10440000147, 113074.15790000185 482422.8319000006, 113100.33559999987 482411.31340000033, 113120.22989999875 482399.8828999996, 113137.80050000176 482390.3262999989, 113155.59870000184 482381.1739999987, 113171.74379999936 482373.2974999994, 113189.92469999939 482364.9191999994, 113212.87629999965 482354.9965999983, 113234.4963000007 482346.3465999998, 113248.54129999876 482341.0694000013, 113272.12990000099 482332.7809000015, 113291.16450000182 482326.63749999925, 113308.05490000173 482321.59120000154, 113327.315200001 482316.20120000094, 113355.5832999982 482308.9134999998, 113422.55649999902 482292.73050000146, 113437.07090000063 482288.9442999996, 113453.8273999989 482284.1317999996, 113463.36389999837 482281.11199999973, 113477.5421999991 482276.21379999816, 113491.56089999899 482270.8658999987, 113506.44700000063 482264.5923999995, 113515.54960000142 482260.4519000016, 113525.35429999977 482255.7479000017, 113543.10610000044 482246.5432999991, 113555.1997999996 482239.6970999986, 113568.01220000163 482231.91699999943, 113576.4197999984 482226.5012000017, 113589.5353000015 482217.5716999993, 113601.66569999978 482208.74749999866, 113617.53649999946 482196.57180000097, 113651.43530000001 482169.9613999985, 113667.46440000087 482158.0001000017, 113675.62900000066 482152.2195999995, 113687.64570000023 482144.3317000009, 113696.18580000103 482139.1169000007, 113704.86879999936 482134.1559999995, 113718.22529999912 482127.18670000136, 113731.82400000095 482120.8515999988, 113745.70839999989 482115.15630000085, 113757.68210000172 482110.78610000014, 113771.96009999886 482106.2787999995, 113786.44819999859 482102.37959999964, 113796.19220000133 482100.1270999983, 113810.85080000013 482097.34809999913, 113820.72590000182 482095.84329999983, 113830.65509999916 482094.6534000002, 113840.61780000106 482093.7617000006, 113848.24269999936 482093.2692000009, 113858.23169999942 482092.90769999847, 113868.24139999971 482092.82609999925, 113878.2404000014 482093.0340999998, 113888.2285999991 482093.54019999877, 113898.20399999991 482094.39559999853, 113910.6779000014 482095.91120000184, 113920.56969999894 482097.40249999985, 113930.40700000152 482099.1992000006, 113939.88149999827 482101.2215999998, 113949.59230000153 482103.5832000002, 113959.23669999838 482106.2309000008, 113970.5399999991 482109.758200001, 113979.9514000006 482113.02329999954, 113989.29560000077 482116.59970000014, 113998.53460000083 482120.42660000175, 114011.84430000186 482126.5621000007, 114025.25219999999 482133.2663999982, 114060.64240000024 482151.90890000015, 114085.42799999937 482164.6992000006, 114112.23910000175 482178.17159999907, 114139.2041000016 482191.3222000003, 114161.80249999836 482202.0144000016, 114189.05209999904 482214.57030000165, 114210.6986999996 482224.23310000077, 114247.44079999998 482240.08879999816, 114281.82409999892 482254.4028000012, 114297.39490000159 482266.74329999834)"
wegcategorie_beleving_kenmerk.854,Autosnelweg,R,265.07800293,R,265.47799683,T,002,KLK0008191916,L,I,,"LINESTRING (178682.47839999944 313560.8568999991, 178685.04140000045 313580.8814000003, 178678.71869999915 313623.5128000006, 178674.67969999835 313651.91420000046, 178670.11290000007 313685.7848000005, 178667.72360000014 313705.6442999989, 178664.35460000113 313740.48259999976, 178663.2190000005 313747.0489999987, 178661.7659999989 313839.3660000004, 178659.88699999824 313887.8359999992, 178652.98200000077 313943.811999999, 178650 313960)"
wegcategorie_beleving_kenmerk.835,Autosnelweg,R,10.18900013,R,10.52400017,H,032,KLK0008219203,R,I,,"LINESTRING (210389.09970000014 524529.1642999984, 210400.05820000172 524510.6424000002, 210414.9175999984 524458.1176000014, 210420.68609999865 524438.9673999995, 210426.88769999892 524419.9444000013, 210428.96810000017 524414.2468999997, 210430.8691000007 524409.6433999985, 210433.15089999884 524404.8801000006, 210435.50140000135 524400.5097000003, 210438.92669999972 524395.1085000001, 210441.88450000063 524391.1262000017, 210446.4422999993 524386.1466999985, 210450.15900000185 524382.8588999994, 210455.48180000111 524379.0419999994, 210459.69579999894 524376.5408999994, 210466.2186000012 524373.5067000017, 210470.9600000009 524371.9147000015, 210475.72729999945 524370.7795999981, 210480.46130000055 524370.0135000013, 210485.44729999825 524369.6339999996, 210490.3632999994 524369.7184000015, 210496.17309999838 524370.3753999993, 210501.07510000095 524371.3616000004, 210505.77760000154 524372.7113999985, 210512.48050000146 524375.616799999, 210516.8574000001 524378.0342999995, 210520.99670000002 524380.7254999988, 210525.94269999862 524384.5903999992, 210529.5615000017 524388.0412999988, 210532.83260000125 524391.7371999994, 210535.92460000142 524395.8618000001, 210538.7435999997 524399.9992999993, 210541.32459999993 524404.2817000002, 210543.7146999985 524408.6682999991, 210547.74670000002 524417.0238000005, 210549.77840000018 524421.5927000009, 210565.11520000175 524457.4514999986, 210571.72960000113 524474.3775000013)"
wegcategorie_beleving_kenmerk.836,Autosnelweg,R,7.26100016,R,9.23999977,T,005,KLK0008247038,L,I,,"LINESTRING (110606.62539999932 484654.2234000005, 110604.67819999903 484673.306499999, 110606.78379999846 484700.3216000013, 110610.13069999963 484738.1955999993, 110612.96669999883 484768.07510000095, 110614.88720000163 484782.9807000011, 110621.62939999998 484832.69680000097, 110626.35579999909 484857.2758000009, 110632.9578000009 484897.5720999986, 110640.7061999999 484939.37970000133, 110646.24760000035 484966.60830000043, 110653.32030000165 484999.0159999989, 110663.78539999947 485042.78510000184, 110672.61609999835 485077.4846000001, 110681.0346999988 485096.0725999996, 110686.31500000134 485115.3718999997, 110695.28350000083 485149.8211000003, 110710.46169999987 485205.0417999998, 110722.1911999993 485244.87469999865, 110735.98429999873 485287.3344999999, 110737.7864000015 485292.00079999864, 110747.51199999824 485315.0802000016, 110759.34670000151 485347.7993000001, 110772.84439999983 485383.7686999999, 110785.69480000064 485416.8742999993, 110802.52219999954 485458.6107000001, 110816.91750000045 485492.9274000004, 110832.84079999849 485529.6330000013, 110849.1640000008 485566.0287999995, 110863.84580000117 485597.8227000013, 110887.23800000176 485645.9239999987, 110896.55689999834 485664.63069999963, 110910.16059999913 485691.3696000017, 110928.67440000176 485726.7408000007, 110949.60610000044 485765.41050000116, 110966.1427000016 485794.9145000018, 110981.0091000013 485820.9748999998, 110993.30620000139 485841.9453999996, 111013.86939999834 485876.25609999895, 111029.56980000064 485901.8200000003, 111042.19009999931 485922.000500001, 111058.33799999952 485947.28390000015, 111074.73079999909 485972.4103000015, 111103.91600000113 486015.7976000011, 111120.99199999869 486040.4712000005, 111141.38929999992 486069.2712999992, 111153.09530000016 486085.49610000104, 111177.0346999988 486117.9116999991, 111192.1026000008 486137.8649000004, 111213.47430000082 486165.5920000002, 111235.54270000011 486193.0577000007, 111259.5449000001 486221.9453999996, 111282.42779999971 486248.43569999933, 111302.38309999928 486270.83630000055, 111323.0207999982 486293.27059999853, 111354.12959999964 486325.7912000008, 111374.55460000038 486346.40260000154, 111403.1783999987 486374.3520000018, 111424.94420000166 486395.18499999866, 111453.4899000004 486417.3467000015)"
wegcategorie_beleving_kenmerk.837,Autosnelweg,R,34.33599854,R,34.84799957,T,009,KLK0008249106,L,I,,"LINESTRING (113074.15790000185 482422.8319000006, 113095.07250000164 482404.2030999996, 113111.66209999844 482392.8256999999, 113124.04800000042 482384.0152999982, 113135.97450000048 482374.9158000015, 113147.05959999934 482365.65239999816, 113156.52419999987 482356.7707000002, 113163.44810000062 482349.5441999994, 113169.98970000073 482341.9807000011, 113174.1886 482336.63010000065, 113177.14079999924 482332.5865000002, 113179.98939999938 482328.47729999945, 113185.502700001 482319.6864, 113190.29830000177 482310.92500000075, 113192.53990000114 482306.4554999992, 113194.93189999834 482301.14919999987, 113198.7052000016 482291.8845999986, 113201.58669999987 482283.4932000004, 113203.00019999966 482278.6944999993, 113204.31639999896 482273.8709000014, 113205.73319999874 482267.7228000015, 113207.58060000092 482257.89609999955, 113208.30359999835 482252.94860000163, 113208.9748999998 482246.76790000126, 113209.36360000074 482241.78440000117, 113209.71590000018 482232.4054000005, 113209.54100000113 482222.41010000184, 113208.65909999982 482211.24760000035, 113207.22500000149 482200.9765000008, 113205.26209999993 482191.1623999998, 113203.04659999907 482182.5022, 113201.61879999936 482177.71279999986, 113198.69990000129 482169.18189999834, 113194.95749999955 482159.90780000016, 113192.92309999838 482155.4686000012, 113188.42760000005 482146.5417000018, 113181.73829999939 482135.25140000135, 113174.51150000095 482124.85229999945, 113167.95019999892 482116.64189999923, 113164.65839999914 482112.88230000064, 113157.77149999887 482105.631000001, 113149.12240000069 482097.58150000125, 113141.39589999989 482091.2329000011, 113133.33559999987 482085.314199999, 113128.56789999828 482082.19209999964, 113119.98710000142 482077.0505999997, 113111.15340000018 482072.4026999995, 113099.90540000051 482067.3548000008, 113090.5727000013 482063.7736000009, 113077.37669999897 482059.4594999999, 113065.31879999861 482056.10909999907, 113029.76080000028 482044.3354999982)"
wegcategorie_beleving_kenmerk.838,Autosnelweg,R,36.31800079,R,36.83599854,T,009,KLK0008249116,L,I,,"LINESTRING (111813.81010000035 483908.32609999925, 111774.5529000014 483866.1656000018, 111769.9765000008 483858.82559999824, 111769.72910000011 483853.17159999907, 111772.52419999987 483847.30260000005, 111788.27039999887 483832.36840000004, 111926.34270000085 483706.5315999985, 111950.22230000049 483684.59899999946, 111961.82550000027 483673.28990000114, 111968.75569999963 483666.08040000126, 111977.55739999935 483656.20230000094, 111983.9635999985 483648.52120000124, 111993.07059999928 483636.59699999914, 112001.0725999996 483625.1235000007, 112006.47410000116 483616.6997999996, 112011.60579999909 483608.1169000007, 112016.45369999856 483599.36609999835, 112023.47740000114 483585.8427999988, 112030.05570000038 483571.9466000013, 112035.57600000128 483560.006000001, 112058.12799999863 483504.3370000012, 112071.82569999993 483489.8623000011)"
wegcategorie_beleving_kenmerk.839,Autosnelweg,R,36.375,R,36.8429985,H,009,KLK0008249126,R,I,,"LINESTRING (112201.69299999997 483995.4699999988, 112171.16099999845 483958.6218999997, 112115.67049999908 483896.4008000009, 112106.3900000006 483885.1185999997, 112100.34189999849 483877.16310000047, 112092.15810000151 483865.48380000144, 112086.79949999973 483857.0450000018, 112082.31700000167 483849.3643000014, 112077.59840000048 483840.54100000113, 112073.1697999984 483831.4726999998, 112069.15700000152 483822.30469999835, 112066.59039999917 483815.929299999, 112063.1688000001 483806.5313999988, 112060.28840000182 483797.55750000104, 112058.9103000015 483792.7509999983, 112056.39799999818 483783.08309999853, 112053.74560000002 483770.60599999875, 112051.9488000013 483759.806499999, 112050.73310000077 483749.89070000127, 112049.96709999815 483741.4037999995, 112049.33940000087 483726.4200000018, 112049.4792000018 483714.44590000063, 112049.99960000068 483704.2809000015, 112050.86340000108 483694.3178000003, 112052.25319999829 483682.81390000135, 112053.70459999889 483672.92170000076, 112056.05279999971 483659.11659999937, 112060.253800001 483638.0238999985, 112062.3599999994 483628.24810000136, 112069.06850000098 483599.5234000012, 112075.83509999886 483573.40509999916, 112076.14110000059 483563.2950000018, 112075.24010000005 483547.999499999)"
