OBJECTID,Match_addr,X,Y,Hoofdcategorie,Categorie,Naam,Internet,Adres,Postcode,Plaats,GlobalID
297,"Dokter van Deenweg 186, 8025 BM Zwolle",6.12540000000001,52.506954,Overheid,Waterschappen,Waterschap Drents Overijsselse Delta,http://www.wdodelta.nl,Dokter van Deenweg 186-208,8025 BM,Zwolle,0a2ff48a-07af-40e9-8a7c-205a5860b974
298,"Willemskade 1, 8011 AC Zwolle",6.0855885,52.510527,Overige voorziening,Banken,Rabobank IJsseldelta,http://www.rabobank.nl/ijsseldelta,Willemskade 1,8011 AC,Zwolle,da315f48-bb8c-4f44-b1dc-a8529292f559
299,"Setheweg 1, 7942 LA Meppel",6.17061150000001,52.698609,Overige voorziening,Energiebedrijven,RENDO Netwerken,http://www.rendonetwerken.nl,Setheweg 1,7942 LA,Meppel,a25f2030-eb2a-412c-924b-e6ab92c4d8c3
300,"Koggelaan 15, 8017 JN Zwolle",6.089022,52.502967,Overige voorziening,Juridische dienstverlening,Het Juridisch Loket,http://www.juridischloket.nl,Koggelaan 15,8017 JN,Zwolle,db18b4fa-e8b6-4e81-aa4c-b75d6dc88ac1
301,"Schering 25, 8281 JW Genemuiden",6.05395799999999,52.62102,Overige voorziening,Kringloopbedrijven,Dorcas winkel,http://www.dorcaswinkelgenemuiden.nl,Schering 25,8281 JW,Genemuiden,03696e1a-c364-48f9-bb95-22c89cacf557
302,"Buiten de Venepoort 3, 8061 KM Hasselt",6.09148350000001,52.59366,Overige voorziening,Kringloopbedrijven,Kringloopbedrijf Noggus & Noggus Hasselt,http://www.noggusennoggus.nl,Buiten de Venepoort 3,8061 KM,Hasselt,1fc8783f-57ff-436c-9c8d-b63e09da4214
303,"Handelsweg 6, 8061 RL Hasselt",6.08702400000001,52.580637,Overige voorziening,Ongediertebestrijding,OBN Ongedierte Bestrijding Nederland BV,http://www.obn.eu,Handelsweg 6,8061 RL,Hasselt,efed7e74-cb79-4c33-b53b-b70432004441
304,"Koppel 3, 8281 MA Genemuiden",6.03687600000001,52.622982,Overige voorziening,Overige accommodaties,Skeelerbaan,http://www.stg-eendracht.nl/de-skeelerbaan,Koppel 3,8281 MA,Genemuiden,e0e30baa-1f2d-4404-9dce-fd34456dd541
305,"van der Meulenstraat 9, 8064 BV Zwartsluis",6.070986,52.642422,Overige voorziening,Politieke partijen,Gemeentebelangen Zwartewaterland,,van der Meulenstraat 9,8064 BV,Zwartsluis,b131cf63-8a22-4e28-a24b-b8d987db4fab
306,"De Pol 15, 8061 BL Hasselt",6.10485299999999,52.591878,Overige voorziening,Politieke partijen,HKV,,De Pol 15,8061 BL,Hasselt,827cd437-b747-4a21-ae3e-ef771052c2bc
307,"Kruisstraat 6, 8281 BA Genemuiden",6.040314,52.623657,Overige voorziening,Post,PostNL in een Winkel Genemuiden,http://www.postnl.nl,Kruisstraat 6,8281 BA,Genemuiden,d9fe7f4c-891d-49ec-8a62-1bd4408a4ba3
308,"Hoogstraat 5, 8061 HA Hasselt",6.08925150000002,52.591059,Overige voorziening,Post,PostNL in een Winkel Hasselt,http://www.postnl.nl,Hoogstraat 5,8061 HA,Hasselt,33e3cfd5-daaf-4c1b-b141-b064072ed74f
309,"Schoolstraat 12, 8064 DK Zwartsluis",6.071157,52.640604,Overige voorziening,Post,PostNL in een Winkel Zwartsluis,http://www.postnl.nl,Schoolstraat 12,8064 DK,Zwartsluis,bc483024-eecc-43da-bdfd-d6d1803d5247
310,"Dorus Rijkersstraat 2, 8281 DG Genemuiden",6.041943,52.619139,Overige voorziening,Voorzieningen,Stichting De Meente,http://www.demeente.org,Dorus Rijkersstraat 2,8281 DG,Genemuiden,756ca515-1d4e-4af2-8d4b-0d173b29e12e
311,"Karel Doormanstraat 16, 8061 JR Hasselt",6.09866550000001,52.588395,Sportvoorzieningen,Badminton,Badmintonvereniging Allotria,http://www.allotriabc.nl,Karel Doormanstraat 16,8061 JR,Hasselt,f8efbf1d-6688-4918-8e9e-1f0da1824557
312,"Ahnemstraat 18, 8043 RE Zwolle",6.05074050000002,52.529148,Sportvoorzieningen,Badminton,Genemuider Badminton Club - GBC,http://www.badmintongenemuiden.nl,Ahnemstraat 18,8043 RE,Zwolle,3283c43d-ee52-4168-a828-de903aca0d2b
313,"Wilhelminaplein 1, 8064 BT Zwartsluis",6.07027049999999,52.642089,Sportvoorzieningen,Biljarten,Biljartvereniging De Bleistarte,,Wilhelminaplein 1,8064 BT,Zwartsluis,1f87b61c-5b9c-4b80-bdd6-0f276e1db83c
314,"Ridderstraat 5, 8061 GH Hasselt",6.0898905,52.590069,Sportvoorzieningen,Biljarten,Biljartvereniging Ons Genoegen,,Ridderstraat 5-7,8061 GH,Hasselt,ed64b353-b849-433e-a9e7-054c52bbb4c6
315,Hotel Zwartewater,6.07191000836725,52.638359933926,Sportvoorzieningen,Bridge,Bridgeclub Zwartsluis,,"Hotel Zwartewater, De Vlakte 20",8064 PC,Zwartsluis,46395c00-6b54-467a-ab48-e54994843c87
316,"De Moerasorchidee 12, 8064 HN Zwartsluis",6.074253,52.64811,Sportvoorzieningen,Denksport,Damvereniging DSS,,De Moerasochidee 12,8064 HN,Zwartsluis,78d45bc8-3869-44e4-8930-97d8f9bf231c
317,"De Moete 2, 8064 Zwartsluis",6.0650455109226,52.6404203798515,Sportvoorzieningen,Dierensportverenigingen,Duivenvereniging De Postduif T.W.,,De Moete 2,8064 AZ,Zwartsluis,6d19c62d-64e1-4ba0-af01-7529a6f2c9cd
318,"Hasselterdijk 7, 8281 JN Genemuiden",6.050916,52.625205,Sportvoorzieningen,Dierensportverenigingen,Postduivenvereniging De Snelvliegers,http://www.snelvliegers.nl,Hasselterdijk 7,8281 JN,Genemuiden,854d7dde-e86a-46ba-9682-a5999b992831
319,"Teugel 11, 8061 MR Hasselt",6.10231949999999,52.599141,Sportvoorzieningen,Hengelsport,H.S.V. Zwartewaterland,http://www.hsvzwartewaterland.nl,Teugel 11,8061 MR,Hasselt,71af5bdc-315e-4d05-b0e5-2df57be7bb80
320,"Klaas Benninkstraat 44, 8281 ZZ Genemuiden",6.04379700000001,52.623369,Sportvoorzieningen,Hengelsport,Hengelaarsvereniging Het Zwarte Water,http://www.hsv-genemuiden.nl,Klaas Benninkstraat 44,8281 ZZ,Genemuiden,d039cf74-03bf-4693-abbf-7ded6fad5a16
321,"Buiten de Enkpoort 17, 8061 HR Hasselt",6.09731099999999,52.586721,Sportvoorzieningen,IJsbanen,IJsbaan - achter de molen De Zwaluw,http://www.stghetzwartewater.nl,Buiten de Enkpoort 17,8061 HR,Hasselt,3291537f-8733-4fde-85dc-611d32aefbc5
322,"Koppel 3, 8281 MA Genemuiden",6.03687600000001,52.622982,Sportvoorzieningen,IJsbanen,Volksijsbaan de Eendracht,http://www.stg-eendracht.nl/de-ijsbaan,Koppel 3,8281 MA,Genemuiden,c1b0f3cb-668c-43a6-b6e5-19458d2cf773
323,"Marijkestraat 6, 8064 BH Zwartsluis",6.06451950000002,52.64145,Sportvoorzieningen,IJssport,IJsclub Concordia,http://www.ijsclubconcordia.nl,Marijkestraat 6,8064 BH,Zwartsluis,7c0609bf-2021-4618-a7d4-9b44c1e63e81
324,"Buiten de Enkpoort 17, 8061 HR Hasselt",6.09731099999999,52.586721,Sportvoorzieningen,IJssport,IJsclub Het Zwartewater,http://www.ijsclubhetzwartewater.nl/,Buiten de Enkpoort 17,8061 HR,Hasselt,bde56e2b-766d-4ae7-a1cf-da0fd4dbde27
325,"Koppel 3, 8281 MA Genemuiden",6.03687600000001,52.622982,Sportvoorzieningen,IJssport,STG De Eendracht,http://www.stg-eendracht.nl,Koppel 3,8281 MA,Genemuiden,e87cce35-74fd-46e8-a3eb-50c121038246
326,"Prinsenstraat 24, 8061 ZC Hasselt",6.10444799999999,52.588305,Sportvoorzieningen,MFA,Multifunctionele accommodatie Streukeler Veste,,Prinsenstraat 24,8061 ZC,Hasselt,207cc05a-bb90-4c7c-ba5a-aaee71f38df7
327,"Kamperdijk 3, 8281 PB Genemuiden",6.0352695,52.61589,Sportvoorzieningen,Maneges,Hippisch Centrum De Zwartewaterruiters,http://www.zwartewaterruiters.nl,Kamperdijk 3,8281 PB,Genemuiden,427c5a19-38ab-469d-b6ee-683d3113ae1b
328,"Zwartsluizerweg 5, 8061 AB Hasselt",6.09713100000002,52.597638,Sportvoorzieningen,Maneges,Manege Hasselt,http://www.rijvereniginghasselt.nl,Zwartsluizerweg 5,8061 AB,Hasselt,4a8d4b7e-cde5-417f-8673-b35886e7d11c
329,"Zwolsedijk 4, 8061 RD Hasselt",6.0955965,52.574274,Sportvoorzieningen,Maneges,Stal Blanken,http://www.stalblanken.nl,Zwolsedijk 4,8061 RD,Hasselt,b0fa2363-65ed-4c55-999d-6a0fa2ce8aeb
330,"Hasselterdijk 13b, 8281 JN Genemuiden",6.05159549999999,52.625709,Sportvoorzieningen,Motorsport,M.C. Genemuiden,http://www.mcgenemuiden.com,Hasselterdijk 13-B,8281 JN,Genemuiden,9466653e-aaa9-4e84-adb1-613fd4b6d424
331,"Burg Malcorpslaan 7, 8061 AG Hasselt",6.09791849999999,52.595514,Sportvoorzieningen,Motorsport,Motortoerclub Hasselt,,Burgemeester Malcorpslaan 7,8061 AG,Hasselt,a7f78f5c-0a13-4466-9dfa-e72d99663346
332,"Zwolsedijk 4, 8061 RD Hasselt",6.0955965,52.574274,Sportvoorzieningen,Paardrijden,L.R. De Hanzeruiters,,Zwolsedijk 4,8061 RD,Hasselt,c27e5bff-f317-4458-bff6-a19511c72183
333,"Zwartsluizerweg 5, 8061 AB Hasselt",6.09713100000002,52.597638,Sportvoorzieningen,Paardrijden,Rijvereniging Hasselt,http://www.rijvereniginghasselt.nl,Zwartsluizerweg 5,8061 AB,Hasselt,ee69c0d6-c115-413f-bcdd-28a177505da0
334,"Hasselterdijk 11, 8281 JN Genemuiden",6.051051,52.625574,Sportvoorzieningen,Schietsport,Schietsportvereniging Genemuiden,http://www.schietsportvereniging-genemuiden.nl,Hasselterdijk 11,8281 JN,Genemuiden,8dc7bf28-3aae-4ffc-8730-330f1010e99b
335,"Westeinde 23, 8064 AJ Zwartsluis",6.06177450000001,52.638327,Sportvoorzieningen,Sport Algemeen,Stichting Ontspannings Sporten Zwartsluis,,Westeinde 23,8064 AJ,Zwartsluis,2dd39d89-848c-46eb-a0b2-983e86110693
336,"Prinsenstraat 24, 8061 ZC Hasselt",6.10444799999999,52.588305,Sportvoorzieningen,Sporthallen,Sporthal De Prinsenhof,,Prinsenstraat 24,8061 ZC,Hasselt,b9c33edc-ea9d-429e-8ac3-5668f11350fd
337,"Burg Malcorpslaan 1a, 8061 AG Hasselt",6.0966,52.593462,Sportvoorzieningen,Sportparken,Sportpark 't Hoenbroeck,,Burg. Malcorpslaan 1-A,8061 AG,Hasselt,e8d976e2-a48a-41b8-b957-da20efde9178
338,"Cingellanden 1, 8064 DC Zwartsluis",6.07938300000001,52.644573,Sportvoorzieningen,Sportparken,Sportpark Cingellanden,,Cingellanden 1,8064 DC,Zwartsluis,6ce3ff38-0b1a-4575-8361-a7d20454ccd1
339,"Sportlaan 2b, 8281 CM Genemuiden",6.03822149999999,52.617402,Sportvoorzieningen,Sportparken,Sportpark SC Genemuiden 'De Wetering',https://www.sc-genemuiden.nl,Sportlaan 2-B,8281 CM,Genemuiden,cf19d6b4-3419-4143-a110-0010c4fbaf5f
340,"Havenplein 2, 8281 EV Genemuiden",6.04147499999999,52.62399,Sportvoorzieningen,Sportscholen en Fitnesscentra,Fytac Fit Zwartewaterland,http://www.fytacfysiotherapie.nl,Havenplein 2,8281 EV,Genemuiden,e27f8a0d-630d-4a5d-9436-058695590f51
341,"Kaai 1a, 8061 GD Hasselt",6.08874299999999,52.590375,Sportvoorzieningen,Sportscholen en Fitnesscentra,Fytac Fit Zwartewaterland,,Kaai 1-A,8061 GD,Hasselt,82c626cf-b963-4a22-ab9c-b038aa4f61a7
342,"Industrieweg 42, 8061 RB Hasselt",6.08823900000002,52.585227,Sportvoorzieningen,Sportscholen en Fitnesscentra,Sportland Hasselt,http://www.sportlandhasselt.nl,Industrieweg 42,8061 RB,Hasselt,376e1c7e-202b-40e6-8a10-32c09d78b83d
343,"De Zwanebloem 41, 8064 HK Zwartsluis",6.07217400000002,52.646562,Sportvoorzieningen,Sportscholen en Fitnesscentra,Sportschool Cisca Zwartsluis,http://www.sportschoolcisca.nl,De Zwanebloem 41,8064 HK,Zwartsluis,5143e51b-4145-4f67-82fe-239a2f478296
344,"Sisalstraat 60, 8281 JK Genemuiden",6.06322349999999,52.617033,Sportvoorzieningen,Sportscholen en Fitnesscentra,Wellness Center Zwartewaterland Genemuiden,http://www.wellnesszwartewater.nl,Sisalstraat 60,8281 JK,Genemuiden,0c63ed33-37ce-4ee0-9760-4ae00c514f3b
345,"Verenigingstraat 4, 8012 BC Zwolle",6.102666,52.504866,Sportvoorzieningen,Steppen,Stepteam Selles-Kamperzeedijk - SWO,http://www.stepteamkamperzeedijk.nl,Verenigingstraat 4,8012 BC,Zwolle,d720ae1d-6ffc-43aa-97a5-b4878bac65fb
346,"Buiten de Enkpoort 5, 8061 HR Hasselt",6.0949215,52.588476,Sportvoorzieningen,Tafeltennis,TTV Hasselt,,Buiten de Enkpoort 5,8061 HR,Hasselt,65af6b4c-0c7d-4f73-89be-3d9c4be079bc
347,"Grutto 1, 8281 ES Genemuiden",6.04806300000001,52.622109,Sportvoorzieningen,Tafeltennis,Tafeltennisvereniging G T C,http://www.gtc.today,Grutto 1-3,8281 ES,Genemuiden,60721b87-470c-4ff4-b890-88313fd97337
348,"De Parnassia 12, 8064 HA Zwartsluis",6.08013450000001,52.646112,Sportvoorzieningen,Tennis,Lawn Tennis Vereniging Zwartsluis,,Parnassia 12,8064 HA,Zwartsluis,a777f34a-ed3a-40a2-ae9e-86acad373f02
349,"Sikkel 1, 8061 MD Hasselt",6.099255,52.597089,Sportvoorzieningen,Tennis,Tennisclub Hasselt,http://www.tennisclubhasselt.nl,Sikkel 1,8061 MD,Hasselt,d1b2f0cb-b234-48c4-89e8-fd6b7abc36ac
350,"Sportlaan & Prins Clausstraat, 8281 Genemuiden",6.04101149999999,52.616637,Sportvoorzieningen,Tennis,Tennisvereniging 't Eerste Wittien,http://www.eerstewittien.nl,Park: hoek Sportlaan / Pr. Clausstraat 2-A,,Genemuiden,8619d3db-1e13-4be4-b36e-bcbda9dae4b6
351,"Sportlaan 1, 8281 CM Genemuiden",6.04066950000001,52.618464,Sportvoorzieningen,Tennisbanen,Tenniscomplex 't Eerste Wittien,http://www.eerstewittien.nl/,Sportlaan 1,8281 CM,Genemuiden,6d0485bc-65e9-4450-89da-3d1e1d0b4587
352,"De Parnassia 12, 8064 HA Zwartsluis",6.08013450000001,52.646112,Sportvoorzieningen,Tennisbanen,Tennispark Lawn Tennis Vereniging Zwartsluis - LTVZ,http://www.ltv-zwartsluis.nl,De Parnassia 12,8064 HA,Zwartsluis,4e30f5b2-96e1-4b3f-9d59-85c1d1a3a40b
353,"Sikkel 1, 8061 MD Hasselt",6.099255,52.597089,Sportvoorzieningen,Tennisbanen,Tennispark ‘De Vlegel’ Hasselt,,Sikkel 1,8061 MD,Hasselt,d2bc8d8a-0b92-4b29-85d7-c6dcde8835ca
354,Multifunctioneel Centrum de Baron,6.45785995051707,52.6026200183219,Sportvoorzieningen,Vecht- en Zelfverdedigingssport,Kojinsei Karatedo Genemuiden,,Multifunctioneel Centrum d'Overtoom,,Genemuiden,c55ddc74-d9c1-4437-868a-25ddf352a130
355,"Cingellanden 1, 8064 DC Zwartsluis",6.07938300000001,52.644573,Sportvoorzieningen,Voetbal,Sportvereniging DESZ,http://www.desz.nl,Cingellanden 1,8064 DC,Zwartsluis,fab7955a-c7fd-4368-9dca-c65659777575
356,"Burg Malcorpslaan 5, 8061 AG Hasselt",6.0971625,52.595289,Sportvoorzieningen,Voetbal,Voetbalvereniging Olympia '28,http://www.olympia28.nl,Burg Malcorpslaan 5,8061 AG,Hasselt,85ac4b14-9ae3-405f-989b-4e2b964e798a
357,"Het Oude Diep 7, 8064 PN Zwartsluis",6.08656050000002,52.644015,Sportvoorzieningen,Watersport,Sloeproeivereniging Zwarte Water,http://www.zwarte-water.nl,Oudediep 7,8064 PN,Zwartsluis,11ae46c9-1541-4ca7-9d15-1d4cbe5fb2ee
358,"De Vleugel 2, 8064 GE Zwartsluis",6.07419000000002,52.637733,Sportvoorzieningen,Watersport,Watersportvereniging Zwartsluis,,De Vleugel 2,8064 GE,Zwartsluis,ef853811-8de1-4660-9f68-44886c17eba0
359,"Prinsenstraat 24, 8061 ZC Hasselt",6.10444799999999,52.588305,Sportvoorzieningen,Zaalvoetbal,Zaalvoetbalvereniging Hasselt,http://www.zaalvoetbalhasselt.nl,Prinsenstraat 24,8061 ZC,Hasselt,19aa0ea1-e1a7-4e77-802c-fce5d123c667
360,"Veerweg 2, 8061 RA Hasselt",6.086502,52.588656,Sportvoorzieningen,Zwembaden,Ariën Prins van Wijngaardenbad Hasselt,http://www.zwembaden-zwartewaterland.nl,Veerweg 2,8061 RA,Hasselt,8c2978cb-0b7c-482a-bcdb-2af1c26f09f7
361,"Prins Clausstraat 2b, 8281 DC Genemuiden",6.04089450000001,52.616421,Sportvoorzieningen,Zwembaden,Overdekt Zwembad Bestevaer,http://www.zwembaden-zwartewaterland.nl,Prins Clausstraat 2-B,8281 DC,Genemuiden,2b37e82e-939a-4ea5-95a3-f640931adde4
362,"Julianastraat 24a, 8064 CD Zwartsluis",6.06762000000001,52.644087,Sportvoorzieningen,Zwembaden,Zwembad de Kragge,http://www.zwembaden-zwartewaterland.nl,Julianastraat 24-A,8064 CD,Zwartsluis,5edbfc7a-cb69-465d-96ac-b384d00bff00
363,"Prins Clausstraat 2b, 8281 DC Genemuiden",6.04089450000001,52.616421,Sportvoorzieningen,Zwemmen,Zwem- en reddingsbrigade Hasselt,,Prins Clausstraat 2b,8281 DC,Genemuiden,b5d79307-b9ba-4ae1-b7d9-6b388e9cf8bf
364,"Veerweg 2, 8061 RA Hasselt",6.086502,52.588656,Sportvoorzieningen,Zwemmen,Zwem- en reddingsbrigade Hasselt,,Veerweg 2,8061 RA,Hasselt,4933ba60-7d29-4757-af4a-5df8edca789d
365,Genemuiden,6.04238000000004,52.6227900000001,Sportvoorzieningen,Zwemmen,Zwemvereniging & Reddingsbrigade Zwartewater Ratten Hasselt,http://www.reddingsbrigade-zrh.nl,Zwembad Hasselt (zomer) en Zwembad Genemuiden (Winter),,,843a5ac5-1fdb-4aa0-a757-676428909a17
366,"Ratelaar 43, 8281 KZ Genemuiden",6.03120150000001,52.627077,Sportvoorzieningen,Zwemmen,Zwemvereniging De Eerste Kolk,http://www.dekgenemuiden.com,Ratelaar 43,8281 KZ,Genemuiden,8ec3cc30-af62-48e8-9615-ec3d455d634d
367,"Hanzelaan 180, 8017 JG Zwolle",6.0867045,52.503786,Werk,Arbeidsvoorzieningen,UWV Regio Zwolle,http://www.uwv.nl,Hanzelaan 180,8017 JG,Zwolle,b72f40b9-743d-4709-9914-5ff01ee8f2b3
368,"Lingenstraat 9, 8028 PM Zwolle",6.167799,52.53138,Werk,Arbeidsvoorzieningen,Wezo Groep BV,http://www.wezo.nl,Lingenstraat 9,8028 PM,Zwolle,c91da035-115a-4e40-852a-01088368456b
369,"Ter Wee 1, 8061 PA Hasselt",6.1156215,52.589862,Werk,Personeelsbemiddeling,Wijzer uitzendbureau,http://www.wijzeruitzendbureau.nl,Ter Wee 1,8061 PA,Hasselt,0f37d65e-828c-4ca5-a312-265f8616c117
370,"Ter Wee 1, 8061 PA Hasselt",6.1156215,52.589862,Werk,Uitzendbureaus,Wijzer Uitzendbureau,,Ter Wee 1,8061 PA,Hasselt,8195fdcb-5f69-4a9d-864c-04febc8f5764
371,"Slingerbeek 18, 8064 JG Zwartsluis",6.06015450000001,52.641594,Werk,Vakorganisaties,"BLN Koninklijke Schuttevaer, afd. IJsseldelta-Zwartewater",http://www.bln.nl,Slingerbeek 18,8064 JG,Zwartsluis,5f11be18-e728-4b00-beb6-03c463066ae4
372,"Hanzelaan 342, 8017 JL Zwolle",6.098364,52.501158,Werk,Vakorganisaties,CGMV vakorganisatie voor christenen,http://www.cgmv.nl,Hanzelaan 342,8017 JL,Zwolle,121515c5-cae6-48ff-bf6a-365a4b79d5a8
373,"Fazant 55, 8281 GM Genemuiden",6.04861650000001,52.617492,Werk,Vakorganisaties,FNV Besturenbond de drie Zwartewatersteden,,Fazant 55,8281 GM,Genemuiden,2b1daf6c-2a53-4b8b-a62f-55c51a0afd5d
374,"Heinsiusstraat 121, 7942 TS Meppel",6.19047900000001,52.704144,Werk,Vakorganisaties,"FNV lokaal, afd. Zuid-West Drenthe / Steenwijkerland",,Heinsiusstraat 121,7942 TS,Meppel,afa6d724-ed31-4927-990c-7b129d375bc2
375,"Karel Doormanstraat 30, 8061 JR Hasselt",6.100146,52.589187,Werk,Vluchtelingenwerk,"Stichting Vluchtelingenwerk Overijssel, locatie Zwartewaterland",https://www.vluchtelingenwerk.nl/oostnederland,Karel Doormanstraat 30,8061 JR,Hasselt,2a7321d9-d090-4e0c-9f4f-0482fe98e4c6
376,"Klein Lageland 1b, 8064 AP Zwartsluis",6.06374550000001,52.64064,Werk,Vredes- en ontwikkelingswerk,2e/3e wereldproject gemeente Zwartewaterland,,Klein Lageland 1-B,8064 AP,Zwartsluis,0302b719-2e2d-4d85-9fb8-42219e34121f
377,"Leeuwerik 3, 8281 GT Genemuiden",6.05193750000001,52.619265,Werk,Vredes- en ontwikkelingswerk,"Comité Woord en Daad, afdeling Genemuiden",,Leeuwerik 3,8281 GT,Genemuiden,71f620e4-fe24-4973-802f-ed095d6c8b57
378,"Boerweg 12, 8061 PH Hasselt",6.1321365,52.572456,Werk,Vredes- en ontwikkelingswerk,Dorcas Hulp Nederland,https://dorcas.nl,Boerweg 12,8061 PH,Hasselt,ddf4bc6c-2610-4bf3-9166-f9fc716444ca
379,"Otterbeek 87, 8064 JK Zwartsluis",6.05879100000001,52.640739,Werk,Vredes- en ontwikkelingswerk,Stichting Hulpverlening Zuid-Oost Azië,,Otterbeek 87,8064 JK,Zwartsluis,15290d48-1e48-4371-8f46-7eb2d358e517
380,"Reiger 3, 8281 ET Genemuiden",6.05025900000001,52.621866,Werk,Vredes- en ontwikkelingswerk,Unicef-comité Genemuiden,,Reiger 3,8281 ET,Genemuiden,2a5fe3b3-9906-4241-b596-0a0798906059
381,"Karel Doormanstraat 30, 8061 JR Hasselt",6.100146,52.589187,Werk,Vrijwilligerswerk,Coördinatiepunt Vrijwilligers Zwartewaterland,http://www.welzijnzwartewaterland.nl,Kareldoormanstraat 30,8061 JR,Hasselt,d8390133-9b51-4db4-bd9b-8e6c538eebc8
382,"Paardenweg 9, 8317 PK Kraggenburg",5.927076,52.653627,Wonen,Riooltechnieken,Riool Techniek Kraggenburg,,Paardenweg 9,8317 PK,Kraggenburg,54151b8f-4c87-4d4f-bd9b-11dd25722f4c
383,"Kamperzeedijk 107, 8281 PD Genemuiden",5.99573699999999,52.597269,Wonen,Staalconstructies,LM van der Sluis Holding,,Kampeerzeedijk 107,8281 PB,Genemuiden,003ad4b0-5825-4ab3-8e50-69c6721b20b8
384,"Nylonstraat 9, 8281 JX Genemuiden",6.061464,52.616556,Wonen,Staalconstructies,Riezebos Constructie,http://www.riezebos-constr.nl,Nylonstraat 9,8281 JX,Genemuiden,ba320561-7666-4d1f-b75e-57529e7d2d10
385,"Het Oude Diep 2, 8064 PN Zwartsluis",6.08736150000001,52.643601,Wonen,Stoffeerderijen,Meubelstofferingsbedrijf Calypso,,Het Oude Diep 2,8064 PN,Zwartsluis,4fe0cbf7-2df7-4755-8d59-d6dc87ad3957
386,"Het Oude Diep 2, 8064 PN Zwartsluis",6.08736150000001,52.643601,Wonen,Stoffeerderijen,Stoffeerderij Calypso,http://www.stoffeerderijcalypso.nl,Het Oude Diep 2,8064 PN,Zwartsluis,bc42bfcd-2488-4760-88a8-210219d45ffc
387,"De Weedebrink 12, 8061 AZ Hasselt",6.103701,52.594101,Wonen,Waterontharders,Aqua Comfort Zwartewaterland,,De Weedebrink 12,8061 AZ,Hasselt,741d1a53-b78d-4d09-9770-829106b90a35
388,"Aan de Stadsmuur 79, 8011 VD Zwolle",6.09582600000002,52.514262,Wonen,Welstandscommissies,"Het Oversticht, welstandscommissie",http://www.hetoversticht.nl,Aan de Stadsmuur 79-83,8011 VD,Zwolle,772b6dd1-450d-484d-be7c-1b0b7f71bcaf
389,"weg van Rollecate 11A, 8325 CP Vollenhove",5.95928700000002,52.680537,Wonen,Woningbouw en -verhuur,Wetland Wonen Groep,http://www.wetlandwonen.nl,Weg van Rollecate 11-A,8325 CP,Vollenhove,bea8a4a9-52b2-438b-bf6a-77a1222ce963
