FID,OVW_STARTDATUM,LONGITUDE,LATITUDE,CODE,BREEDTE,EIGENAAR,FUNCTIE,GEBRUIK,HOOFDCATEGORIE,HOOGTE,GEOMETRIE,NAAM,OBJECTTYPE,OVW_MAX_SIZE
Artistieke_kunstwerken.8676,2021-02-19,5.38935758671262,52.1872936316622,B215,,,,,Bruggen,,POINT (52.187297314570614 5.389357934522758),Afrikaring-Herfstdraad,Stalen brug,0

Artistieke_kunstwerken.8677,2021-02-19,5.39162114116057,52.1890345323747,B216,,,,,Bruggen,,POINT (52.1890382139687 5.39162152639576),Laan der Hoven-Het Avontuur,Duikerbrug,0

Artistieke_kunstwerken.8678,2021-02-19,5.38686649970769,52.189992020748,B217,,,,,Bruggen,,POINT (52.1899957325063 5.386866868893319),Afrikaring-Efeze-Woudzoom,Prefab betonliggers,0

Artistieke_kunstwerken.8679,2021-02-19,5.38733806425088,52.1908575030479,B218,,,,,Bruggen,,POINT (52.190861217669315 5.387338447993316),Afrikaring-Assoer,Houten brug,0

Artistieke_kunstwerken.8680,2021-02-19,5.38788281989844,52.191316226954,B219,,,,,Bruggen,,POINT (52.19131994160508 5.387883213207061),Laan der Hoven-Afrikaring,Prefab betonliggers,0

Artistieke_kunstwerken.8681,2021-02-19,5.38799827902783,52.1914021776181,B220,,,,,Bruggen,,POINT (52.19140589220702 5.387998674215279),Laan der Hoven-Amerikaring,Prefab betonliggers,0

Artistieke_kunstwerken.8682,2021-02-19,5.38910733157097,52.1918908747839,B221,,,,,Bruggen,,POINT (52.191894586703455 5.389107740289148),Amerikaring-Hof der Toekomst,Houten brug,0

Artistieke_kunstwerken.8683,2021-02-19,5.39099371336956,52.1922246334333,B222,,,,,Bruggen,,POINT (52.192228337701515 5.390994138436136),Amerikaring-Dopheide,Houten brug,0

Artistieke_kunstwerken.8684,2021-02-19,5.38075575559229,52.178450744682,B259,,,,,Bruggen,,POINT (52.17845442097524 5.3807559361098365),Bij het windmolentje,Houten brug,0

Artistieke_kunstwerken.8685,2021-02-19,5.38389477767674,52.1805086523074,B260,,,,,Bruggen,,POINT (52.18051232419747 5.383895002721482),Duivensteeg,Houten brug,0

Artistieke_kunstwerken.8686,2021-02-19,5.38360723323112,52.1781180752892,B261,,,,,Bruggen,,POINT (52.178121735592306 5.383607424977854),Park Schothorst,Duikerbrug,0

Artistieke_kunstwerken.8687,2021-02-19,5.38368034803967,52.1785468207795,B262,,,,,Bruggen,,POINT (52.178550483029134 5.383680545870565),Vegatatietuin,Duikerbrug,0

Artistieke_kunstwerken.8688,2021-02-19,5.38866673697638,52.1795360588427,B263,,,,,Bruggen,,POINT (52.17953970121585 5.388666975574655),Park Schothorst,Houten brug,0

Artistieke_kunstwerken.8689,2021-02-19,5.39367411676976,52.1835137578454,B264,,,,,Bruggen,,POINT (52.18351739649741 5.393674438134059),De Oversteek,Prefab betonliggers,0

Artistieke_kunstwerken.8690,2021-02-19,5.39538931218066,52.1829709829135,B265,,,,,Bruggen,,POINT (52.18297460949329 5.395389635882038),De Oversteek,Prefab betonliggers,0

Artistieke_kunstwerken.8691,2021-02-19,5.38257788432062,52.1951238289605,B276,,,,,Bruggen,,POINT (52.19512759412028 5.382578294952187),Brinkenpad-Rondweg-Noord,t.p.g. beton,0

Artistieke_kunstwerken.8692,2021-02-19,5.37427383884483,52.1958137650151,B277,,,,,Bruggen,,POINT (52.19581757524706 5.374274204862575),Coelhorster_appelgaarde-Gaarde,Prefab betonliggers,0

Artistieke_kunstwerken.8693,2021-02-19,5.37189597058771,52.1963821328508,B278,,,,,Bruggen,,POINT (52.19638595809743 5.371896328381742),Hoge Boog-Gaardendreef,Prefab betonliggers,0

Artistieke_kunstwerken.8694,2021-02-19,5.37064497926899,52.197274419614,B279,,,,,Bruggen,,POINT (52.19727825654521 5.370645340109744),Kleipeergaarde-Gaardendreef,Prefab betonliggers,0

Artistieke_kunstwerken.8695,2021-02-19,5.36936921981984,52.1989482207013,B280,,,,,Bruggen,,POINT (52.198952074556075 5.3693695931558265),Watersalamander-Zoete Gaarde,"Stuw, brug, vuilvanger",0

Artistieke_kunstwerken.8696,2021-02-19,5.36892011993128,52.1994398532849,B281,,,,,Bruggen,,POINT (52.199443712483344 5.368920496395018),Alpensalamander-Watersalamande,Prefab betonliggers,0

Artistieke_kunstwerken.8697,2021-02-19,5.3687148269175,52.2002933073786,B282,,,,,Bruggen,,POINT (52.2002971731851 5.368715212614451),Vuursalamander-Watersalamander,Prefab betonliggers,0

Artistieke_kunstwerken.8698,2021-02-19,5.37119907895315,52.1996745612841,B283,,,,,Bruggen,,POINT (52.199678411274306 5.371199473582815),Bever-Lage Boog,Houten brug,0

Artistieke_kunstwerken.8699,2021-02-19,5.37146980032653,52.1995514999003,B284,,,,,Bruggen,,POINT (52.19955534779329 5.371470195219135),Bever-Lage Boog,Houten brug,0

Artistieke_kunstwerken.8700,2021-02-19,5.37201179950417,52.1995902117001,B285,,,,,Bruggen,,POINT (52.19959405727079 5.3720121985072335),Bever-Lage Boog,Houten brug,0

Artistieke_kunstwerken.8701,2021-02-19,5.37263835822259,52.1997195382404,B286,,,,,Bruggen,,POINT (52.199723381677025 5.372638763049961),Bever-Lage Boog,Houten brug,0

Artistieke_kunstwerken.8702,2021-02-19,5.37354957369145,52.199689923092,B287,,,,,Bruggen,,POINT (52.19969376197296 5.3735499842409915),Bever-Lage Boog,Houten brug,0

Artistieke_kunstwerken.8703,2021-02-19,5.37427156330019,52.1996385615931,B288,,,,,Bruggen,,POINT (52.19964239666769 5.374271978025942),Bever-Lage Boog,Houten brug,0

