FID,entiteit,omschrijvi,vak_bagger,vak_naam,opname_vak,km2,actief,ngd_mv,ngd_lat,aanldp_lat,aanldpt_mv,bestandsna,se_anno_cad_data,gdb_geomattr_data,shape
monitoringsbebieden_noordzee.117,onderzoekgebied,Greenpeace steenstortgebied 1,-,-,GP1,4.35471736,ja,0,0,0,0,gp1,,,"POLYGON ((498361.25 5982965.880100001, 498361.2400000002 5982965.880100001, 497815.9000000004 5985005.880100001, 501091.48000000045 5988528.7601, 501091.49010000005 5988528.7601, 500109.3598999996 5986488.85, 498361.25 5982965.880100001))"
monitoringsbebieden_noordzee.118,onderzoekgebied,Greenpeace steenstortgebied 1,-,-,GP2,2.9612189,ja,0,0,0,0,gp2,,,"POLYGON ((506528.71999999974 5982884.879899999, 499781.5800999999 5981296.6899, 499781.5800999999 5981296.700099999, 502295.0599999996 5982224.4201, 504151.8200000003 5983338.3100000005, 506446.66000000015 5982970.0601, 506528.71999999974 5982884.879899999))"
monitoringsbebieden_noordzee.119,onderzoekgebied,Greenpeace steenstortgebied 1,-,-,GP3,4.4027359,ja,0,0,0,0,gp3,,,"POLYGON ((509304.9501 5982433.440099999, 509025.1798999999 5985255.210000001, 510704.25989999995 5985497.99, 510977.3598999996 5983147.3100000005, 510928.29009999987 5983106.4, 510275.2999 5982934.3100000005, 509304.9501 5982433.440099999))"
monitoringsbebieden_noordzee.120,vaargeul,Eemsgeul blad 1,-,-,Eemsg1,15.27837101,ja,0,0,0,0,eemsgeul1,,,"POLYGON ((734946.4703000002 5945751.210100001, 719826.0957000004 5945364.5601, 719796.4165000003 5946364.2129999995, 735079.7197000002 5946755.4232, 735212.9988000002 5946749.9132, 734946.4703000002 5945751.210100001))"
monitoringsbebieden_noordzee.121,vaargeul,Eemsgeul blad 2,-,-,Eemsg2,19.91248906,ja,0,0,0,0,eemsgeul2,,,"POLYGON ((751303.1299999999 5934800.8587, 734946.4703000002 5945751.210100001, 735212.9988000002 5946749.9132, 735296.2182 5946715.693499999, 751924.8761 5935595.4628, 751303.1299999999 5934800.8587))"
monitoringsbebieden_noordzee.122,vaargeul,Eemsgeul blad 3,-,-,Eemsg3,4.14664712,ja,0,0,0,0,eemsgeul3,,,"POLYGON ((754160.7085999995 5932152.8859, 751303.1299999999 5934800.8587, 751924.8761 5935595.4628, 755081.2725 5932664.322000001, 755117.9420999996 5932615.5122, 754160.7085999995 5932152.8859))"
monitoringsbebieden_noordzee.123,vaargeul,Eemsgeul blad 4,-,-,Eemsg4,1.90806729,ja,0,0,0,0,eemsgeul4,,,"POLYGON ((754962.5821000002 5930454.4375, 754936.6423000004 5930333.4582, 754583.9446999999 5930493.727299999, 754573.3049999997 5930601.456499999, 754268.227 5930596.1768, 754160.7085999995 5932152.8859, 755117.9420999996 5932615.5122, 755133.892 5932558.0024, 755279.5098000001 5930435.0974, 754962.5821000002 5930454.4375))"
monitoringsbebieden_noordzee.124,stortgebied,Verdiepte Loswal vak 3 en 4,-,-,VL34,1.80726909,nee,0,0,0,0,vl34,,,"POLYGON ((570489.2829999998 5768777.2664, 570834.8254000004 5768124.471100001, 569289.7465000004 5765834.1449, 568939.2139999997 5766486.774900001, 570489.2829999998 5768777.2664))"
monitoringsbebieden_noordzee.125,onderzoekgebied,Windmolenpark Riffgat,-,-,Wp-Riffg,6.97510712,ja,0,0,0,0,riffgat,,,"POLYGON ((729904.7800000003 5953270.1, 728820.6100000003 5952953.66, 728818.4800000004 5952953.0600000005, 728812.0999999996 5952951.58, 728805.6500000004 5952950.5101, 728799.1299 5952949.869899999, 728792.5899999999 5952949.65, 728786.0499999998 5952949.869899999, 728779.5400999999 5952950.5101, 728773.0899999999 5952951.58, 728766.7100999998 5952953.0600000005, 728761.2800000003 5952954.6800999995, 726060.2599 5953845.3901, 726059.4299999997 5953845.6701, 726053.3099999996 5953847.970000001, 726047.3501000004 5953850.6701, 726041.5800000001 5953853.7601, 726036.0199999996 5953857.210000001, 726030.7000000002 5953861.02, 726025.6401000004 5953865.1701, 726020.8699000003 5953869.649900001, 726016.3901000004 5953874.4199, 726012.2399000004 5953879.479900001, 726008.4301000005 5953884.800100001, 726004.9798999997 5953890.359999999, 726001.8899999997 5953896.130100001, 725999.1901000002 5953902.0901, 725996.8800999997 5953908.210000001, 725994.9899000004 5953914.48, 725993.5 5953920.8499, 725992.4299999997 5953927.3100000005, 725991.7900999999 5953933.82, 725991.5800000001 5953940.360099999, 725991.7900999999 5953946.9, 725992.4299999997 5953953.41, 725993.5 5953959.869899999, 725994.9899000004 5953966.2401, 725996.8800999997 5953972.5, 725999.1901000002 5953978.630100001, 726001.8899999997 5953984.5901, 726004.9798999997 5953990.359999999, 726008.4301000005 5953995.9201, 726012.2399000004 5954001.2301, 726014.2200999996 5954003.73, 727804.6200000001 5956189.4899, 727806.7900999999 5956192.0601, 727811.2600999996 5956196.8399, 727816.04 5956201.3100000005, 727821.0998999998 5956205.460100001, 727826.4199999999 5956209.2699, 727831.9800000004 5956212.73, 727837.75 5956215.8100000005, 727843.71 5956218.520099999, 727849.8300999999 5956220.8201, 727854.1699999999 5956222.1800999995, 728259.2199999997 5956339.450099999, 729904.7800000003 5953270.1))"
monitoringsbebieden_noordzee.126,stortvak,Verdiepte loswal invloedsgebied west,-,VLw,VL,5.75220269,ja,0,0,0,0,-,,,"POLYGON ((568106.1622000001 5766682.803200001, 569887.0606000004 5769315.376700001, 570603.9457 5766344.609099999, 569531.4513999997 5764759.0173, 568933.0560999997 5765882.409, 568708.9576000003 5765551.111400001, 568106.1622000001 5766682.803200001))"
monitoringsbebieden_noordzee.127,stortvak,Verdiepte loswal invloedsgebied oost,-,VLo,VL,2.44350814,ja,0,0,0,0,-,,,"POLYGON ((569887.0606000004 5769315.376700001, 570251.8468000004 5769854.642200001, 570732.6623 5768950.2775, 571451.6376 5767597.9585, 570603.9457 5766344.609099999, 569887.0606000004 5769315.376700001))"
monitoringsbebieden_noordzee.128,stortvak,Verdiepte loswal invloedsgebied west,-,VLw,VL,5.75220269,ja,0,0,0,0,-,,,"POLYGON ((568106.1622000001 5766682.803200001, 569887.0606000004 5769315.376700001, 570603.9457 5766344.609099999, 569531.4513999997 5764759.0173, 568933.0560999997 5765882.409, 568708.9576000003 5765551.111400001, 568106.1622000001 5766682.803200001))"
monitoringsbebieden_noordzee.129,stortvak,Loswal Noordwest 2 invloedsgebied,-,LNW2i,LNW2i,3.28504231,ja,0,0,0,0,-,,,"POLYGON ((572852.3091000002 5778978.314099999, 577371.0857999995 5778886.6839000005, 577323.2956999997 5776361.852700001, 576821.2094 5776377.522500001, 576859.3896000003 5778397.4177, 572842.7592000002 5778473.3478, 572852.3091000002 5778978.314099999))"
monitoringsbebieden_noordzee.130,stortvak,Loswal Noordwest 2,-,LNW2,LNW2,8.11606139,ja,0,0,0,0,-,,,"POLYGON ((572842.7592000002 5778473.3478, 576859.3896000003 5778397.4177, 576821.2094 5776377.522500001, 572804.5691 5776453.4627, 572842.7592000002 5778473.3478))"
monitoringsbebieden_noordzee.131,stortgebied,-,-,-,-,1.807269,-,0,0,0,0,vl34,,,"POLYGON ((570489.2829999998 5768777.2664, 570834.8252999997 5768124.471100001, 569289.7463999996 5765834.1449, 568939.2139999997 5766486.774900001, 570489.2829999998 5768777.2664))"
monitoringsbebieden_noordzee.132,vaargeul,Maasgeul,-,-,-,5.26494816,-,0,0,0,0,mg06smal,,,"POLYGON ((571813.8299000002 5760706.050100001, 571607.9398999996 5760175.710000001, 569939.5698999995 5760892.119999999, 566036.9299999997 5762404.74, 566350.5899999999 5763213.9801, 571945.3700000001 5761044.880000001, 571813.8299000002 5760706.050100001))"
monitoringsbebieden_noordzee.133,vaargeul,Maasgeul,-,-,-,6.14713283,-,0,0,0,0,mg06breed,,,"POLYGON ((571813.8299000002 5760706.050100001, 571571.9900000002 5760083.1, 565982.9698999999 5762265.4901, 566350.5899999999 5763213.9801, 571945.3700000001 5761044.880000001, 571813.8299000002 5760706.050100001))"
monitoringsbebieden_noordzee.134,ankergebied,-,-,-,-,36.25279463,-,0,0,0,0,nze1040_anschb,,,"POLYGON ((519228.1299999999 5735588.529999999, 527279.5199999996 5743020.460000001, 528067.3600000003 5738709.8100000005, 521081.26999999955 5732629.050100001, 519228.1299999999 5735588.529999999))"
monitoringsbebieden_noordzee.135,vaargeul,IJgeul,-,-,-,1.04620046,-,0,0,0,0,buihavijm,,,"POLYGON ((604890.3041000003 5814125.8892, 604898.0360000003 5813541.6446, 604109.6083000004 5813755.457800001, 603213.7945999997 5813733.3752999995, 603390.2862999998 5814601.0644000005, 604080.9556999998 5814359.7969, 604545.2363999998 5814194.3396000005, 604790.5904000001 5814123.756200001, 604890.3041000003 5814125.8892))"
monitoringsbebieden_noordzee.136,zandwingebied,-,-,-,-,2.65610389,-,0,0,0,0,M09z002_ammidb,,,"POLYGON ((683062.4700999996 5937190.08, 681216.7400000002 5936974.15, 680899.2400000002 5938275.9, 682756.6200000001 5938656.899900001, 683062.4700999996 5937190.08))"
monitoringsbebieden_noordzee.137,zandwingebied,-,-,-,-,1.66544593,-,0,0,0,0,M08z001_amewes,,,"POLYGON ((664531.0300000003 5935126.789999999, 662932.9299999997 5934675.58, 662636.5899999999 5935585.75, 664118.2599999998 5936146.6599, 664531.0300000003 5935126.789999999))"
monitoringsbebieden_noordzee.138,stortgebied,-,-,-,-,24.36732808,-,0,0,0,0,nze5040_hvhbui,,,"POLYGON ((554781.9767000005 5784173.8356, 554714.6288000001 5790235.076099999, 558597.8749000002 5790279.958000001, 558749.8910999997 5789520.8314, 558812.7867999999 5784220.046, 554781.9767000005 5784173.8356))"
monitoringsbebieden_noordzee.148,raai,Q05z001 q5 zeew,-,-,-,46.57935032,-,0,0,0,0,Q05z001_q5_zeew,,,"POLYGON ((593779.8700000001 5843330.3100000005, 593596.0198999997 5843124.48, 588329.9900000002 5843381.43, 588365.0998999998 5844028.07, 588487.1399999997 5845288.9399999995, 588518.9698999999 5845672.049900001, 588535.1999000004 5845785.469900001, 588548.2000000002 5845919.82, 588575.46 5846066.7601, 588843.2599999998 5847937.800000001, 589237.5700000003 5849934.940099999, 589293.0000999998 5849934.969900001, 589687.2599999998 5852060.4399999995, 592156.5700000003 5851893.369999999, 592994.0299000004 5851814.0101, 594618.2301000003 5851693.280099999, 593986.46 5844233.23, 593944.6900000004 5843739.9801, 593779.8700000001 5843330.3100000005))"
monitoringsbebieden_noordzee.149,raai,Q05z002 q5 kustw,-,-,-,54.04612256,-,0,0,0,0,Q05z002_q5_kustw,,,"POLYGON ((602052.2701000003 5853941.48, 601985.1100000003 5849245.74, 602365.1699999999 5849248.42, 602529.9199999999 5847535.9999, 602843.3300000001 5845822.18, 602991.1699999999 5845047.789999999, 602972.7800000003 5845014.699999999, 602973.6399999997 5845010.09, 601347.6699999999 5842055.0199, 601327.7199999997 5842055.7201000005, 600131.1600000001 5839903.449899999, 598365.5099999998 5839897.2201000005, 598718.4699999997 5842333.970000001, 598461.8600000003 5848338.960000001, 597632.2699999996 5848298.15, 597537.7300000004 5853882.290100001, 600329.79 5853918.9, 600332.8799999999 5853941.48, 602052.2701000003 5853941.48))"
monitoringsbebieden_noordzee.150,raai,Q16z001 zg5,-,-,-,1.53465351,-,0,0,0,0,Q16z001_zg5,,,"POLYGON ((569522.3598999996 5768243.789999999, 568243.9800000004 5766393.949999999, 567791.04 5766999.279999999, 568828.1399999997 5768586.67, 569522.3598999996 5768243.789999999))"
