Nederlandse naam,Wetenschappelijke naam,Plantjaar,Leeftijd,Eigenaar,Buurt,Wijk,Boomnummer,X,Y,Lat,Long,Exportdatum
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Parkrand De Meern,Vleuten - De Meern,3672901,130533.064,455724.72000000003,5.030204487382694,52.08924197905081,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',1970,50,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,3899052,128011.944,460396.475,4.993049404534064,52.1311137490725,20201123
Hartbladige els,Alnus cordata,2006,14,Gemeentelijk,Het Zand-west,Leidsche Rijn,3529926,131519.977,456308.009,5.044564197776031,52.09452724299853,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,Het Zand-west,Leidsche Rijn,3529927,131514.279,456302.159,5.044481452350636,52.094474422190856,20201123
Hartbladige els,Alnus cordata,2006,14,Gemeentelijk,Het Zand-west,Leidsche Rijn,3529936,131517.707,456304.964,5.044531282378878,52.09449977861203,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082522,135431.301,457442.658,5.101575468785556,52.10487742452962,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082523,135396.051,457458.81,5.101060031367393,52.105021350054116,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082524,135407.418,457459.648,5.101225896305809,52.10502928436125,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082525,135450.954,457428.708,5.1018631237353125,52.10475273754457,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082526,135475.114,457402.193,5.102217280524917,52.10451527571223,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082527,135426.95,457436.708,5.1015123033002645,52.10482379262602,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,3691077,134809.25,454104.409,5.092693609225973,52.07485114318923,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,3691079,134803.294,454098.72000000003,5.092607070504369,52.07479979365697,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Van Bijnkershoeklaan e.o.,Zuidwest,3691093,135006.402,454275.242,5.095559298943916,52.076393731445165,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Van Bijnkershoeklaan e.o.,Zuidwest,3691095,135013.169,454270.972,5.09565825704259,52.07635559707126,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Van Bijnkershoeklaan e.o.,Zuidwest,3691097,135008.352,454263.962,5.09558840356814,52.076292417744874,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Nieuw Welgelegen,Zuidwest,3691107,135138.004,455000.354,5.097436739742689,52.082915732574044,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Oog in Al,West,3042295,134591.678,455711.433,5.089423962953144,52.08928700232955,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-west,Leidsche Rijn,3953192,131084.651239932,457761.85244920605,5.038109700538022,52.10757557095489,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-west,Leidsche Rijn,3953231,131086.79903833702,457655.54871536803,5.038148510636983,52.10662022024541,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-west,Leidsche Rijn,3953291,130812.372,457635.888,5.034144237691325,52.10643158768545,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-west,Leidsche Rijn,3953292,130805.479,457610.543,5.0340454238646375,52.10620348904731,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2018,2,Gemeentelijk,Poldergebied Overvecht,Overvecht,3603425,138037.750764741,458438.030484365,5.1395697217281135,52.11390976008834,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2018,2,Gemeentelijk,Poldergebied Overvecht,Overvecht,3603426,138062.64225988302,458437.640446691,5.13993313139427,52.11390701675581,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2018,2,Gemeentelijk,Poldergebied Overvecht,Overvecht,3603427,138090.76043032302,458456.149507182,5.1403427093026925,52.114074234505125,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-oost,Leidsche Rijn,3953925,131553.564,457043.888,5.045003714815146,52.10114266059865,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-oost,Leidsche Rijn,3953926,131556.733,457053.256,5.045049321213297,52.101226993253626,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-oost,Leidsche Rijn,3953927,131555.674,457043.938,5.045034506199013,52.10114319935728,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Terwijde-oost,Leidsche Rijn,3953928,131552.041,457055.986,5.044980654966459,52.10125133143784,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Oud Hoograven-zuid,Zuid,2850174,136332.483,452812.862,5.114982386473821,52.06329617128387,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,1979,41,Gemeentelijk,Lauwerecht-zuid,Noordoost,3732809,136268.612,456898.722,5.113826743207094,52.10001753520437,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Poldergebied Overvecht,Overvecht,3692542,138173.447,458601.789,5.1415426607070716,52.11538575081249,20201123
Ruwe berk,Betula pendula,2014,6,Gemeentelijk,Kwangodreef e.o.,Overvecht,3717029,135920.776,459080.231,5.108628151199726,52.11961286284068,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Marco Pololaan e.o.,Zuidwest,3693794,135213.081,453801.521,5.098601516174857,52.072143368921694,20201123
Gewone acacia,Robinia pseudoacacia,2010,10,Gemeentelijk,Het Zand-oost,Leidsche Rijn,3045260,132088.846705905,456206.15147358604,5.052872301073924,52.093635590251864,20201123
Gewone acacia,Robinia pseudoacacia,2010,10,Gemeentelijk,Het Zand-oost,Leidsche Rijn,3045261,132086.03217946299,456195.759375953,5.052831928991345,52.09354207070242,20201123
Gewone acacia,Robinia pseudoacacia,2010,10,Gemeentelijk,Het Zand-oost,Leidsche Rijn,3045262,132083.325904038,456186.882792558,5.0527930348622645,52.093462176901205,20201123
Gewone acacia,Robinia pseudoacacia,2010,10,Gemeentelijk,Het Zand-oost,Leidsche Rijn,3045263,132079.32061640802,456172.268905262,5.052735571039403,52.093330663028524,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,1979,41,Gemeentelijk,Brennerbaan e.o.,Zuid,3740838,137789.088,453707.768,5.136178166199924,52.071386719039914,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,1979,41,Gemeentelijk,Brennerbaan e.o.,Zuid,3740839,137793.392,453705.175,5.13624107108844,52.07136354686423,20201123
Hartbladige els,Alnus cordata,2019,1,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,3869739,134490.49922138598,453928.69164664403,5.088054810841393,52.07326009681489,20201123
Hartbladige els,Alnus cordata,2019,1,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,3869742,134548.125785598,453961.598896774,5.088893360823898,52.073557995669844,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2018,2,Gemeentelijk,Simplonbaan e.o.,Zuid,3721905,137650.805,452698.579,5.134212555896796,52.06231183005762,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2018,2,Gemeentelijk,Simplonbaan e.o.,Zuid,3721907,137617.583,452694.632,5.133728309134995,52.062275313607735,20201123
Gewone esdoorn,Acer pseudoplatanus,1975,45,Gemeentelijk,Rijnsweerd-zuid,Oost,3475861,138698.548,455263.866,5.1493684264913435,52.08540039352817,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Rijnsweerd-zuid,Oost,3475862,138737.718,455226.551,5.1499416822317805,52.08506615879377,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Rijnsweerd-zuid,Oost,3475863,138764.759,455203.79000000004,5.150337281501205,52.08486237681151,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917625,131755.068,455512.908,5.048048959814114,52.087390878269865,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917626,131753.394,455494.916,5.048025761794425,52.08722909769908,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917627,131748.614,455489.921,5.0479563612424645,52.08718400246654,20201123
Oostenrijkse den,Pinus nigra subsp. nigra,2017,3,Gemeentelijk,"Lange Elisabethstraat, Mariaplaats e.o.",Binnenstad,3457279,136465.233,455575.414,5.116768223192699,52.08813034323671,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917740,131630.954,455695.426,5.046225606585772,52.0890261079243,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917741,131637.075,455669.257,5.046316708834621,52.08879116192624,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917742,131620.365,455680.662,5.046072117035383,52.088892963660975,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917746,131572.784,455695.373,5.04537686640868,52.08902317372605,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917747,131570.83000000002,455700.48,5.045348005323979,52.08906899224233,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917748,131590.974,455714.93,5.04564093001587,52.08919971924165,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,De Woerd,Vleuten - De Meern,3917762,131295.751,455330.442,5.041360106074834,52.08573142285764,20201123
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Olympus e.o.,Zuid,3019458,137332.61450550702,452553.05906828,5.129580186302961,52.060993847487346,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,1979,41,Gemeentelijk,Brennerbaan e.o.,Zuid,3740627,137702.501,453698.475,5.134915757670606,52.071300497707696,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2014,6,Gemeentelijk,Tigrisdreef-oost,Overvecht,3705509,135680.803,459634.178,5.105092929450191,52.12458335051848,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2014,6,Gemeentelijk,Tigrisdreef-oost,Overvecht,3705515,135518.193,459831.429,5.102707143520781,52.1263505171612,20201123
Schietwilg,Salix alba,1983,37,Gemeentelijk,Landgoederen,,4010921,139255.367354543,453953.80056912097,5.157552665926663,52.073641656783686,20201123
Rode Berk,Betula pendula 'Purpurea',2019,1,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549125,136262.645141512,452677.323880516,5.113971414516296,52.062075600733806,20201123
Schietwilg,Salix alba 'Sericea',2019,1,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549126,136259.607665107,452678.62999537,5.113927050279335,52.06208723737693,20201123
Transkaukasische berk,Betula medwediewii,2019,1,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549128,136251.71022645,452681.02960173105,5.1138117578301925,52.06210853791475,20201123
Rode Berk,Betula pendula 'Purpurea',2019,1,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549129,136248.369002402,452681.758596069,5.113762995932852,52.06211497707321,20201123
Schietwilg,Salix alba 'Sericea',2019,1,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549130,136241.200558081,452684.067078138,5.113658338573753,52.06213548309981,20201123
Transkaukasische berk,Betula medwediewii,2019,1,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549131,136244.936654061,452682.305341822,5.113712915247588,52.06211977508125,20201123
Varenberk,Betula pendula 'Crispa',2015,5,Gemeentelijk,Oud Hoograven-zuid,Zuid,3549133,136237.221463989,452684.674573419,5.1136002818404895,52.06214080857089,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1992,28,Gemeentelijk,Landgoederen,,4010903,139526.586937145,454471.21066107403,5.1614851851051124,52.07829977203441,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,3072640,131403.283,454225.446,5.0430053675164865,52.07580441485959,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,3072641,131413.814,454245.62,5.043157583274335,52.075986185486734,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Havengebied,West,3869514,133014.575,457683.481,5.066285516089127,52.10695120385585,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496711,136730.03,458304.621,5.120485514729012,52.11266906351529,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496712,136735.642,458310.15,5.120567145435877,52.11271894290804,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496713,136741.513432083,458316.191551356,5.120652536201498,52.11277343756921,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496714,136746.742,458321.463,5.1207285835101475,52.11282098935119,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496715,136754.089,458328.786,5.120835447302414,52.11288705008979,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496716,136759.227,458333.877,5.1209101824906575,52.112932976911644,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496717,136766.159,458340.56,5.121011022623454,52.11299327154886,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2018,2,Gemeentelijk,Rubicondreef e.o.,Overvecht,3496718,136771.428,458346.053,5.121087649090287,52.11304281571413,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958191,132613.468257109,456381.399462115,5.060516216260197,52.095232160895065,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958192,132606.170620268,456361.557127236,5.060411026358449,52.0950535248995,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958234,132611.824,456372.657,5.060492795908706,52.095153518051625,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958235,132609.143,456367.139,5.060454035006745,52.095103814415516,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958298,132603.727,456356.579,5.060375694193565,52.09500868315934,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958299,132600.64612914503,456351.147443989,5.060331092672873,52.09495974025681,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958300,132598.233687167,456345.64707628,5.060296249943035,52.094910205909244,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Grauwaart,Leidsche Rijn,3958301,132595.097512596,456339.615971335,5.060250880968126,52.094855872053174,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,,,Gemeentelijk,Voordorp,Noordoost,3740278,138218.311,457738.53,5.142240160755368,52.107628204715134,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082503,135521.814,457368.872,5.102900811590622,52.10421743461794,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082504,135440.044,457427.36,5.10170395931877,52.10474023644721,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082505,135446.393,457422.839,5.101796888289167,52.104699826397045,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082506,135369.26,457475.291,5.10066803992008,52.1051685303863,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2019,1,Gemeentelijk,Bomenbuurt,Noordwest,4082507,135437.521,457438.31,5.101666505348571,52.10483856493203,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,3059601,131492.624,454516.866,5.044288463911521,52.078427470510526,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,3059603,131500.31,454522.962,5.044400162092132,52.078482586929645,20201123
Els,Alnus x spaethii,2002,18,Gemeentelijk,Tuindorp,Noordoost,3670879,137444.92553423802,457393.52277705603,5.130968887044003,52.1045033186384,20201123
Els,Alnus x spaethii,2002,18,Gemeentelijk,Tuindorp,Noordoost,3670880,137449.542561178,457406.929206322,5.131035586477604,52.10462396107849,20201123
Els,Alnus x spaethii,2002,18,Gemeentelijk,Tuindorp,Noordoost,3670881,137453.975371374,457418.79349243303,5.131099676822474,52.10473073696531,20201123
Els,Alnus x spaethii,2002,18,Gemeentelijk,Tuindorp,Noordoost,3670882,137458.456,457429.575,5.13116452114771,52.1048277823931,20201123
Els,Alnus x spaethii,2002,18,Gemeentelijk,Tuindorp,Noordoost,3670883,137463.266891233,457442.70310563303,5.131234065560822,52.10494592930469,20201123
Els,Alnus x spaethii,2002,18,Gemeentelijk,Tuindorp,Noordoost,3670884,137467.918959199,457454.523934071,5.131301359377761,52.10505232142792,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2014,6,Gemeentelijk,Rijnsweerd-zuid,Oost,3788177,138689.742325517,455311.705250745,5.149237668073842,52.08583011196557,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2014,6,Gemeentelijk,Rijnsweerd-zuid,Oost,3788178,138685.562038603,455313.882483512,5.149176574376549,52.085849557760575,20201123
Gewone acacia,Robinia pseudoacacia,2018,2,Gemeentelijk,Tigrisdreef-west,Overvecht,3603449,135697.57653285802,459193.4885904,5.10536284103464,52.12062306878619,20201123
Gewone acacia,Robinia pseudoacacia,2018,2,Gemeentelijk,Tigrisdreef-west,Overvecht,3603450,135691.64197976602,459194.78677388903,5.105276116234674,52.120634529659235,20201123
Japanse magnolia,Magnolia kobus,2018,2,Gemeentelijk,Amazonedreef-zuid,Overvecht,3603453,135113.167563409,458687.361665059,5.096859360279827,52.11605336010707,20201123
Schietwilg,Salix alba 'Liempde',2018,2,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,3603463,134683.15135588098,460179.885281921,5.090492242575311,52.129452360461045,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',2017,3,Gemeentelijk,Mariëndaalstraat e.o.,Noordwest,3022615,134958.072,457421.454,5.094669474551958,52.104669913710175,20201123
