gemcode;gm_naam;wijk;buurt;bu_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
34;Almere;1;6;De Marken;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,91892;-20,95897;8,87848;-25,0687;-,59536;-24,18451
34;Almere;1;6;De Marken;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-8,1719;-17,10671;9,97426;-26,122;-,70617;-27,69176
34;Almere;1;6;De Marken;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-1,39391;-8,87372;9,5269;-26,01484;-3,63022;-24,40146
34;Almere;1;6;De Marken;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-6,72971;-7,73169;4,62371;-24,45569;-2,73011;-24,12306
34;Almere;1;6;De Marken;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,26713;-5,58369;4,12154;-19,03788;-2,75313;-23,7804
34;Almere;1;7;De Gouwen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,12005;-17,34366;1,48291;-11,49426;-20,45211;-5,74877
34;Almere;1;7;De Gouwen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,45285;-16,68303;-,6221;-21,18566;-19,17545;-2,97754
34;Almere;1;7;De Gouwen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,35907;-15,77095;-2,39903;-24,44128;-16,81334;-2,32626
34;Almere;1;7;De Gouwen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,7764;-13,4463;,70939;-14,04202;-19,23047;-,81632
34;Almere;1;7;De Gouwen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;5,1389;-8,2159;-6,9252;-1,67974;-19,23929;-,6293
34;Almere;1;7;De Gouwen;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;4,97399;-8,1773;-1,99352;2,5383;-19,25334;-2,29937
34;Almere;1;8;De Wierden;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-34,45649;-14,7123;30,47011;-39,57353;-25,23214;-34,3673
34;Almere;1;8;De Wierden;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-24,23601;1,04194;28,93004;-34,68687;-19,67113;-32,6288
34;Almere;1;8;De Wierden;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-38,10397;-8,32816;28,62715;-38,13986;-19,78923;-31,35221
34;Almere;1;8;De Wierden;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-33,52372;-,77317;28,17753;-28,65438;-19,74297;-28,45103
34;Almere;1;8;De Wierden;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-34,98195;-,09493;24,22551;-35,3199;-19,93902;-26,59609
34;Almere;1;8;De Wierden;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-34,08973;-2,78224;30,62889;-33,9392;-20,01958;-25,26288
34;Almere;1;9;De Velden;2002;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35,02572;-20,88022;-28,39185;24,46923;-27,52894;43,90618
34;Almere;1;9;De Velden;2006;6; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;35,46425;-18,82261;-27,27501;28,68214;-27,52894;45,47001
34;Almere;1;9;De Velden;2008;6; ; ; ; ; ; ;3; ; ;3; ; ; ; ; ;37,24302;-8,62269;-29,6122;25,40796;-27,52894;44,88875
34;Almere;1;9;De Velden;2010;6; ; ; ; ; ; ; ;3; ; ;3; ;3; ; ;34,46184;-9,77926;-9,25809;27,37435;-27,52894;44,97316
34;Almere;1;9;De Velden;2012;6; ; ; ; ; ; ; ; ;3; ; ;3; ;3;3;35,67363;-14,39027;-35,89494;30,12098;-27,52894;44,78343
34;Almere;1;10;Overgooi;2008;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,38953;-3,50704;9,49752;23,53031;-27,52894;36,14537
34;Almere;1;10;Overgooi;2010;6; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;28,96566;-35,12384;-4,61888;20,1821;-27,52894;24,8311
34;Almere;1;10;Overgooi;2012;7; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;37,21592;3,3768;-6,43042;23,18898;-27,52894;42,56606
34;Almere;1;99;Verspreide Huizen Almere-Haven;2008;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,85574;46,81635;-,437;43,75666;-33,31619;-16,1993
34;Almere;1;99;Verspreide Huizen Almere-Haven;2010;6; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;25,5759;47,90187;-36,75091;46,84373;-33,31619;-16,45907
34;Almere;1;99;Verspreide Huizen Almere-Haven;2012;6; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;30,57654;49,04409;-36,34698;46,77284;-33,31619;-20,69708
34;Almere;2;1;Centrum Almere-Stad;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,02973;-38,6174;8,50761;-49,63967;14,20149;-32,57344
34;Almere;2;1;Centrum Almere-Stad;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,56377;-9,6597;12,8234;-44,76151;47,4057;-32,06162
34;Almere;2;1;Centrum Almere-Stad;2006;3; ;3; ; ; ;2; ; ; ; ; ; ; ; ; ;-45,15339;8,21643;17,9139;-49,84112;48,06034;-33,11954
34;Almere;2;1;Centrum Almere-Stad;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-41,11034;-1,977;16,36256;-49,53488;48,09435;-28,88673
34;Almere;2;1;Centrum Almere-Stad;2010;3; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-44,94768;-11,03132;21,80442;-49,06586;47,31489;-31,76388
34;Almere;2;1;Centrum Almere-Stad;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-39,92486;-11,85101;28,38954;-48,09743;47,39692;-32,87847
34;Almere;2;2;Filmwijk;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,43206;11,57405;8,29346;5,25358;11,30902;4,36204
34;Almere;2;2;Filmwijk;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,8735;6,65118;6,52896;-4,94543;4,65466;4,00896
34;Almere;2;2;Filmwijk;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,45188;-10,20331;7,75826;-17,52024;4,64844;3,60639
34;Almere;2;2;Filmwijk;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-9,21221;-11,15026;16,39111;-22,0631;6,49109;5,08327
34;Almere;2;2;Filmwijk;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-15,68056;-11,25375;6,23876;-27,56663;8,20982;5,07347
34;Almere;2;2;Filmwijk;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-12,32735;-16,73493;5,46943;-27,24634;8,19137;5,52121
34;Almere;2;3;Danswijk;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-31,90591;43,67762;11,82388;1,21664;-1,32334;5,17176
34;Almere;2;3;Danswijk;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,72536;1,243;4,57479;-3,42251;-6,32456;-2,39391
34;Almere;2;3;Danswijk;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,21961;-13,96367;5,25092;-24,66288;-4,32101;-2,55026
34;Almere;2;3;Danswijk;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-27,21887;-14,43614;17,61565;-24,02349;-3,08875;-1,17293
34;Almere;2;3;Danswijk;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-30,89231;-14,06751;12,64643;-21,33337;-3,15169;-,66088
34;Almere;2;3;Danswijk;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-29,79398;-24,07387;8,49237;-18,96969;-2,92937;-,30361
34;Almere;2;4;Parkwijk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,5902;30,20026;9,20917;13,58718;11,15869;3,54758
34;Almere;2;4;Parkwijk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,89042;22,70874;10,79912;,63948;-13,22102;7,38671
34;Almere;2;4;Parkwijk;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,38816;2,13986;11,70105;-26,1397;-12,24782;10,55873
34;Almere;2;4;Parkwijk;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-1,33901;-1,81207;16,24639;-29,16743;-13,30358;11,0326
34;Almere;2;4;Parkwijk;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-8,62871;-1,59027;12,80226;-32,92169;-13,40892;10,82966
34;Almere;2;4;Parkwijk;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-8,33945;-17,05225;9,24302;-29,99231;-13,52069;11,02051
34;Almere;2;5;Verzetswijk;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,65065;-1,80979;8,05208;10,45173;-,60184;11,5827
34;Almere;2;5;Verzetswijk;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,94194;10,51567;7,31931;-5,40771;-3,67209;1,35993
34;Almere;2;5;Verzetswijk;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,56356;-5,7623;9,364;-14,59773;-1,07766;1,42685
34;Almere;2;5;Verzetswijk;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;,24396;-7,86014;16,67371;,34673;,46602;4,09974
34;Almere;2;5;Verzetswijk;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-9,95518;-11,37915;13,89236;-6,03754;,26385;4,25083
34;Almere;2;5;Verzetswijk;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-5,46931;-21,75945;13,49271;-1,14535;,26073;4,31466
34;Almere;2;6;Waterwijk;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,09511;-4,48276;7,07305;-18,60801;-4,72905;-3,30628
34;Almere;2;6;Waterwijk;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,32328;-14,8757;5,72676;-25,02833;2,55719;-1,86503
34;Almere;2;6;Waterwijk;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-15,81801;-24,83398;8,49036;-37,35933;2,62617;-2,895
34;Almere;2;6;Waterwijk;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-9,78213;-21,6896;11,7199;-40,13325;3,29018;,21548
34;Almere;2;6;Waterwijk;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-15,00327;-22,32165;7,73604;-32,79538;3,29862;1,73547
34;Almere;2;6;Waterwijk;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-10,71729;-19,07599;10,14575;-28,43603;-2,23992;1,33933
34;Almere;2;7;Tussen de Vaarten Noord;2002;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,83863;-24,12162;8,7465;-6,39568;-2,98241;2,87472
34;Almere;2;7;Tussen de Vaarten Noord;2006;5; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,54766;-17,56649;10,33571;-4,10251;-2,11612;-,20012
34;Almere;2;7;Tussen de Vaarten Noord;2008;5; ; ; ; ; ; ;3; ; ;3; ; ; ; ; ;-26,94814;-17,89808;13,03903;12,8428;,17536;2,77894
34;Almere;2;7;Tussen de Vaarten Noord;2010;5; ; ; ; ; ; ; ;3; ; ;3; ;3; ; ;-33,58908;-14,82344;8,31926;5,21436;-1,96583;2,88895
34;Almere;2;7;Tussen de Vaarten Noord;2012;5; ; ; ; ; ; ; ; ;3; ; ;3; ;3;3;-36,27904;-13,82397;1,40941;5,31171;-3,66738;3,28489
34;Almere;2;8;Tussen de Vaarten Zuid;2002;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,75617;-23,02702;-48,707;25,85439;-11,20411;19,46256
34;Almere;2;8;Tussen de Vaarten Zuid;2006;5; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;-22,05726;-6,81068;-47,97917;12,29938;-22,06546;7,7804
34;Almere;2;8;Tussen de Vaarten Zuid;2008;5; ; ; ; ; ; ;3; ; ;3; ; ; ; ; ;-21,19758;-15,16541;-1,79218;4,47102;-21,08558;9,80325
34;Almere;2;8;Tussen de Vaarten Zuid;2010;5; ; ; ; ; ; ; ;3; ; ;3; ;3; ; ;-27,20413;-7,99504;-28,86928;-3,14281;-14,05779;9,63527
34;Almere;2;8;Tussen de Vaarten Zuid;2012;5; ; ; ; ; ; ; ; ;3; ; ;3; ;3;3;-25,45541;-5,97797;-45,37968;2,00871;-13,8834;9,13014
34;Almere;2;9;Staatsliedenwijk;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,80499;-26,34163;7,56521;-38,52837;41,07225;-33,87698
34;Almere;2;9;Staatsliedenwijk;2002;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-47,67215;-25,9526;6,55072;-37,70744;40,40075;-28,73011
34;Almere;2;9;Staatsliedenwijk;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-49,68124;-24,27121;7,47358;-38,77798;40,93066;-26,6571
34;Almere;2;9;Staatsliedenwijk;2008;3; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-48,8296;-24,71567;7,68766;-38,49298;40,81449;-23,52364
34;Almere;2;9;Staatsliedenwijk;2010;3; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-49,01835;-29,30472;7,59206;-35,22174;38,53746;-22,67408
34;Almere;2;9;Staatsliedenwijk;2012;3; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-48,56821;-27,82663;,3685;-32,10738;35,26921;-22,98337
34;Almere;2;10;Kruidenwijk;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,95154;14,34525;4,91155;-22,24502;32,77534;-15,67795
34;Almere;2;10;Kruidenwijk;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,62959;-5,5489;5,28666;-28,56413;4,01622;-11,30314
34;Almere;2;10;Kruidenwijk;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-21,70514;-12,16516;5,54508;-39,06915;3,98057;-10,02032
34;Almere;2;10;Kruidenwijk;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-20,49103;-16,72093;4,6281;-36,6727;3,74816;-8,66445
34;Almere;2;10;Kruidenwijk;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-25,36339;-18,47699;,28157;-34,75368;-,06676;-8,7883
34;Almere;2;10;Kruidenwijk;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-26,11918;-20,46169;5,10792;-33,78313;-,09034;-8,87498
34;Almere;2;11;Stedenwijk;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-35,47591;-18,47412;28,47602;-32,44474;24,71601;-36,08986
34;Almere;2;11;Stedenwijk;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-30,35008;-10,1265;28,15362;-35,32316;26,9729;-32,56985
34;Almere;2;11;Stedenwijk;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-41,42627;-4,88312;28,70816;-36,24623;21,17703;-30,73325
34;Almere;2;11;Stedenwijk;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-37,49951;-2,60015;27,80864;-36,25854;21,90311;-28,28518
34;Almere;2;11;Stedenwijk;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-40,34851;-1,41106;19,21374;-36,62701;22,04542;-28,19076
34;Almere;2;11;Stedenwijk;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-37,19696;1,19365;21,30822;-26,8953;22,50639;-27,84602
34;Almere;2;12;Muziekwijk Noord;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,01318;,00439;4,07208;4,5503;4,53744;-4,90821
34;Almere;2;12;Muziekwijk Noord;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,50216;9,65653;4,9551;-10,01395;-7,67848;-5,50283
34;Almere;2;12;Muziekwijk Noord;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,27914;-9,11772;5,41472;-23,75239;-9,95112;-4,55423
34;Almere;2;12;Muziekwijk Noord;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,73582;-12,53647;5,18087;-24,65655;-5,97257;-2,96792
34;Almere;2;12;Muziekwijk Noord;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-,33345;-15,72126;1,74822;-27,71868;-9,67295;-2,88342
34;Almere;2;12;Muziekwijk Noord;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;1,1586;-21,28272;,7304;-23,70941;-9,73266;-2,94055
34;Almere;2;13;Muziekwijk Zuid;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,57156;,79498;4,20169;-11,61736;-4,06098;-6,26045
34;Almere;2;13;Muziekwijk Zuid;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,80019;5,29207;2,67148;-25,12316;9,86351;-2,17946
34;Almere;2;13;Muziekwijk Zuid;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-10,7882;-14,66609;2,7701;-36,15806;-4,61649;-2,38435
34;Almere;2;13;Muziekwijk Zuid;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-7,85074;-20,85278;3,50993;-34,19219;-4,19911;,05017
34;Almere;2;13;Muziekwijk Zuid;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-15,795;-22,24981;-,48573;-36,81286;-3,5603;,5156
34;Almere;2;13;Muziekwijk Zuid;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-16,30586;-27,78116;,05293;-33,94371;-3,45784;,25726
34;Almere;2;14;Literatuurwijk;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,43894;46,04189;-,67422;3,69366;1,00129;7,40941
34;Almere;2;14;Literatuurwijk;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,39225;-4,43841;-22,71917;-10,44894;-4,01732;18,22657
34;Almere;2;14;Literatuurwijk;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-16,85844;-2,80819;-22,77799;-22,07633;-11,12277;7,34952
34;Almere;2;14;Literatuurwijk;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-15,92998;-6,99422;-9,12083;-19,04665;-17,29019;9,16994
34;Almere;2;14;Literatuurwijk;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-20,77763;-10,76913;-3,29288;-16,11068;-16,92449;9,21108
34;Almere;2;14;Literatuurwijk;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-18,13215;-18,59476;-33,17961;-12,13238;-17,07426;9,31473
34;Almere;2;15;Noorderplassen;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42,49714;-22,04557;49,99984;24,54755;-1,11418;43,5861
34;Almere;2;15;Noorderplassen;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;41,67344;20,50726;49,99986;26,17596;-20,74756;41,43756
34;Almere;2;15;Noorderplassen;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;37,57576;10,53546;49,99986;13,09167;-20,74756;39,79069
34;Almere;2;15;Noorderplassen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,98628;3,09572;49,79788;22,68843;-22,5674;29,25415
34;Almere;2;15;Noorderplassen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,83551;-31,07384;19,92413;24,66643;-24,59526;24,81328
34;Almere;2;15;Noorderplassen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,62242;-26,09555;48,68146;25,07363;-25,50606;25,09705
34;Almere;2;99;Verspreide huizen Almere-Stad;2012;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,99947;-38,63928;-23,61;31,09967;-27,53859;24,03403
34;Almere;3;1;Centrum Almere-Buiten;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-30,6153;2,35402;6,86876;-33,94759;-13,51293;-31,71863
34;Almere;3;1;Centrum Almere-Buiten;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,6936;7,17122;2,10735;-30,34492;14,56861;-27,17536
34;Almere;3;1;Centrum Almere-Buiten;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-40,73705;,42671;3,25297;-37,39277;13,68634;-30,47214
34;Almere;3;1;Centrum Almere-Buiten;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-32,66722;-2,10774;2,47955;-29,21557;17,8017;-28,20103
34;Almere;3;1;Centrum Almere-Buiten;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-38,95709;-1,93982;-9,63463;-35,04701;18,06923;-26,92531
34;Almere;3;1;Centrum Almere-Buiten;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-34,58082;-9,74754;-,88977;-31,29075;19,91111;-27,06442
34;Almere;3;2;Oostvaardersbuurt;2002;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-22,8307;-31,25651;-30,07179;-1,02926;-30,35084;15,53386
34;Almere;3;2;Oostvaardersbuurt;2006;5; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,41012;-27,26261;-31,34636;-9,24632;-20,56638;14,17327
34;Almere;3;2;Oostvaardersbuurt;2008;5; ; ; ; ; ; ;3; ; ;3; ; ; ; ; ;-23,82374;-25,77802;-22,85721;-6,03865;-22,525;14,23594
34;Almere;3;2;Oostvaardersbuurt;2010;5; ; ; ; ; ; ; ;3; ; ;3; ;3; ; ;-32,55058;-22,28092;11,11558;-7,35489;-23,16956;13,72046
34;Almere;3;2;Oostvaardersbuurt;2012;5; ; ; ; ; ; ; ; ;3; ; ;3; ;3;3;-30,38043;-18,9358;-36,98878;-1,61454;-17,47442;12,81841
34;Almere;3;3;Seizoenenbuurt;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,78949;44,69006;6,95634;-23,98675;-22,84587;16,70781
34;Almere;3;3;Seizoenenbuurt;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,1244;8,17133;5,30373;1,20364;-20,38764;12,26939
34;Almere;3;3;Seizoenenbuurt;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-19,38532;-16,61692;4,14865;-10,98474;-22,58956;12,0148
34;Almere;3;3;Seizoenenbuurt;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-7,19925;-16,43494;5,71261;-7,8678;-22,91451;13,07385
34;Almere;3;3;Seizoenenbuurt;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-12,49384;-18,70248;-8,4142;-11,14221;-23,21184;13,27709
34;Almere;3;3;Seizoenenbuurt;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-9,12465;-22,60401;-11,03426;-4,89665;-16,95944;12,40156
34;Almere;3;4;Molenbuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-24,55795;-21,88833;3,31867;-32,25005;-13,00489;-18,12679
34;Almere;3;4;Molenbuurt;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,69467;-20,93689;,76276;-38,53749;-14,0422;-13,38647
34;Almere;3;4;Molenbuurt;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-35,77244;-15,75624;-,31651;-43,42264;-16,30999;-14,94112
34;Almere;3;4;Molenbuurt;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-32,09719;-12,01132;2,80311;-34,93883;-10,53009;-12,46754
34;Almere;3;4;Molenbuurt;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-36,05282;-17,49419;-4,86706;-35,12666;-9,96946;-8,41049
34;Almere;3;4;Molenbuurt;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-36,96652;-12,05793;-7,86843;-30,49301;-6,88932;-8,46458
34;Almere;3;5;Bouwmeesterbuurt;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,02645;-7,98933;-,18522;-19,1976;-5,81735;-15,94041
34;Almere;3;5;Bouwmeesterbuurt;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,28567;4,03762;-,83258;-30,46261;-13,73266;-14,11655
34;Almere;3;5;Bouwmeesterbuurt;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,31715;-15,90981;4,76524;-42,70551;-27,52894;-13,34749
34;Almere;3;5;Bouwmeesterbuurt;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-19,68974;-9,80465;-,26011;-36,10838;-22,00773;-9,7635
34;Almere;3;5;Bouwmeesterbuurt;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-24,37911;-6,18002;-9,51389;-32,70764;-14,43271;-8,8803
34;Almere;3;5;Bouwmeesterbuurt;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-21,65022;-9,52036;-7,53119;-28,58688;-14,32587;-9,0296
34;Almere;3;6;Landgoederenbuurt;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,54562;3,47939;8,59354;4,21533;-7,28856;-8,50278
34;Almere;3;6;Landgoederenbuurt;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,78293;5,57672;6,53963;-16,36129;-23,36906;-2,10646
34;Almere;3;6;Landgoederenbuurt;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,64633;-5,04068;5,37083;-30,94605;-23,50847;2,31183
34;Almere;3;6;Landgoederenbuurt;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,25057;-8,18534;7,42102;-25,68123;-24,72658;4,808
34;Almere;3;6;Landgoederenbuurt;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-,45126;-7,43551;2,70429;-32,11412;-24,54273;4,57952
34;Almere;3;6;Landgoederenbuurt;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,68991;-15,52479;,61079;-28,48586;-24,56233;4,50576
34;Almere;3;7;Faunabuurt;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,27484;14,04694;-2,20779;9,01559;-9,86953;-,04534
34;Almere;3;7;Faunabuurt;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,09631;20,03954;-2,84656;-13,64994;-17,22793;4,09239
34;Almere;3;7;Faunabuurt;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,12167;2,11019;-1,88005;-23,20392;-17,39465;4,05347
34;Almere;3;7;Faunabuurt;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,64516;-8,53628;7,24511;-13,41644;-17,15987;4,83331
34;Almere;3;7;Faunabuurt;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-4,74481;-11,0395;-,53347;-14,68093;-17,05622;5,74893
