FID,fid_bps_ba,id,et_id,fid_bps__1,id_1,et_id_1,etp_type,oid_,fid_2,cnt_fid_2,min_zcoor,max_zcoor,ave_zcoor,near_fid,near_dist,ahn_med,near_regio,verf_ahn,verfh_klas,dist_klas,risc_klas,risc_kla_1,risico,risc_naam,se_anno_cad_data,gdb_geomattr_data,shape
blue_spots_overstromingsrisico.1841,103,0,103,1665,0,1903,Original,1637,1665,113,3.367,5.918,4.2604,11309,865.14691487,0.76,865,2.61,2,40,42,42,2,small,,,"LINESTRING (124313.13100000098 545594.6590000018, 124794.16600000113 545731.0610000007)"
blue_spots_overstromingsrisico.1534,81,0,81,3842,0,4471,Original,3802,3842,165,1.278,2.995,2.1714,1631,3594.38140509,0.87,713,0.41,4,20,24,24,2,small,,,"LINESTRING (115789.2190000005 409643.2259999998, 115810.5850000009 409651.6180000007, 115919.28200000152 409696.11400000006, 116108.93400000036 409776.7659999989, 116191.8440000005 409809.9270000011, 116231.7349999994 409824.61199999973, 116252.31300000101 409831.5)"
blue_spots_overstromingsrisico.1535,81,0,81,3871,0,4504,Original,3831,3871,150,2.455,3.898,3.1761,1631,3633.93272803,0.65,765,1.81,2,20,22,22,1,very small,,,"LINESTRING (116252.31300000101 409831.5, 116311.86400000006 409851.43299999833, 116544.52499999851 409922.2989999987, 116654.47599999979 409957.5480000004, 116728.93600000069 409982.4849999994)"
blue_spots_overstromingsrisico.1536,81,0,81,3898,0,4534,Original,3858,3898,144,3.422,9.417,6.1907,1631,3701.97451787,0.86,824,2.56,2,20,22,22,1,very small,,,"LINESTRING (116728.93600000069 409982.4849999994, 116769.43699999899 409996.0489999987, 117201.75499999896 410145.08999999985)"
blue_spots_overstromingsrisico.1537,81,0,81,3974,0,4624,Original,3933,3974,721,3.086,9.657,7.5367,1631,3846.06358021,0.86,516,2.23,2,20,22,22,1,very small,,,"LINESTRING (117201.75499999896 410145.08999999985, 117241.51799999923 410158.7980000004, 117580.32600000128 410270.6570000015, 117676.63899999857 410301.5460000001)"
blue_spots_overstromingsrisico.1538,81,0,81,4008,0,4671,Original,3967,4008,297,6.97,9.465,8.5809,1631,4041.39607762,0.86,239,6.11,1,20,21,21,1,very small,,,"LINESTRING (117676.63899999857 410301.5460000001, 117803.05600000173 410342.08999999985, 118153.3200000003 410452.45600000024)"
blue_spots_overstromingsrisico.1539,81,0,81,4048,0,4714,Original,4007,4048,142,2.525,7.306,5.2774,1631,4275.11513561,0.4,243,2.12,2,20,22,22,1,very small,,,"LINESTRING (118153.3200000003 410452.45600000024, 118374.65399999917 410522.1959999986, 118630.01300000027 410603.33199999854)"
blue_spots_overstromingsrisico.1540,81,0,81,4117,0,4795,Original,4076,4117,129,1.975,2.768,2.2794,10363,4235.51468092,0.4,379,1.58,2,20,22,22,1,very small,,,"LINESTRING (118630.01300000027 410603.33199999854, 118936.19999999925 410700.6180000007, 119106.10000000149 410756.09699999914)"
blue_spots_overstromingsrisico.1541,81,0,81,4186,0,4872,Original,4145,4186,247,1.618,2.601,2.2404,10363,3797.28369588,0.24,146,1.38,3,20,23,23,1,very small,,,"LINESTRING (119106.10000000149 410756.09699999914, 119128.20300000161 410763.3139999993, 119466.38800000027 410880.41600000113, 119578.02199999988 410921.23699999973)"
blue_spots_overstromingsrisico.1542,82,0,82,903,0,1009,Original,878,903,203,-11.921,4.64,-2.3501,11793,1622.63379273,-1.09,1623,-10.83,6,30,36,36,4,high,,,"LINESTRING (126821.72599999979 488054.6719999984, 126823.11899999902 488046.5850000009, 126835.96400000155 487958.2280000001, 126841.44000000134 487912.9840000011, 126850.96200000122 487818.4450000003, 126862.33399999887 487663.7329999991, 126867.22100000083 487557.05799999833)"
blue_spots_overstromingsrisico.1543,82,0,82,905,0,1011,Original,880,905,915,-3.985,2.775,-0.7441,11539,361.0454744,-1.44,361,-2.54,6,50,56,56,5,very high,,,"LINESTRING (124555.41699999943 491190.1739999987, 124600.31700000167 491178.88800000027, 124665.25899999961 491159.68499999866, 124696.125 491148.87900000066, 124725.76099999994 491137.11400000006, 124754.11699999869 491124.2870000005, 124781.22199999914 491110.2879999988, 124807.20300000161 491094.9990000017, 124832.27699999884 491078.30799999833, 124856.7509999983 491060.118999999, 124905.44299999997 491019.0329999998, 124982.87299999967 490947.6090000011)"
blue_spots_overstromingsrisico.1544,82,0,82,906,0,1012,Original,881,906,350,-1.325,4.347,1.8756,11539,240.7051769,-2.66,241,1.34,3,50,53,53,3,moderate,,,"LINESTRING (124982.87299999967 490947.6090000011, 125044.83399999887 490890.4530000016, 125113.53700000048 490830.6020000018, 125313.92500000075 490665.0300000012, 125363.25800000131 490623.3269999996)"
blue_spots_overstromingsrisico.1545,82,0,82,907,0,1013,Original,882,907,236,4.062,5.231,4.7288,11539,0,-2.66,0,6.72,1,60,61,61,1,very small,,,"LINESTRING (125363.25800000131 490623.3269999996, 125399.19999999925 490592.94299999997, 125483.54100000113 490517.7870000005, 125524.75400000066 490479.1939999983, 125604.47700000182 490400.3979999982, 125642.81500000134 490360.3990000002, 125716.2890000008 490279.7030000016, 125720.79199999943 490274.5089999996)"
blue_spots_overstromingsrisico.1546,82,0,82,1078,0,1214,Original,1053,1078,202,4.056,6.006,5.0445,11793,1967.73121808,-1.12,1968,5.18,1,30,31,31,1,very small,,,"LINESTRING (126695.3049999997 488537.82400000095, 126700.61600000039 488522.87900000066, 126718.21299999952 488469.66699999943, 126749.54600000009 488367.53599999845, 126763.33199999854 488318.6490000002, 126787.38100000098 488224.69000000134, 126797.76300000027 488179.2659999989, 126815.56100000069 488090.4699999988, 126821.72599999979 488054.6719999984)"
blue_spots_overstromingsrisico.1547,82,0,82,1079,0,1215,Original,1054,1079,349,6.017,8.135,7.4965,11539,0,-1.93,0,7.95,1,60,61,61,1,very small,,,"LINESTRING (123699.2809999995 491686.3740000017, 123751.63300000131 491645.90300000086, 123912.73200000077 491522.7580000013, 124018.04100000113 491444.9840000011, 124069.46400000155 491408.5729999989, 124100.18800000101 491387.72399999946)"
blue_spots_overstromingsrisico.1548,82,0,82,1080,0,1216,Original,1055,1080,544,-3.686,6.348,1.1172,11539,236.24216832,-1.44,236,-2.25,6,50,56,56,5,very high,,,"LINESTRING (124100.18800000101 491387.72399999946, 124119.6950000003 491374.48600000143, 124168.45100000128 491343.21400000155, 124215.49799999967 491315.15300000086, 124260.68200000003 491290.5480000004, 124303.95699999854 491269.4439999983, 124345.38699999824 491251.67500000075, 124385.13899999857 491236.8729999997, 124423.43899999931 491224.5240000002, 124460.53599999845 491214.0219999999, 124555.41699999943 491190.1739999987)"
blue_spots_overstromingsrisico.1549,82,0,82,1173,0,1325,Original,1147,1173,515,-0.444,7.386,3.6533,11793,1004.25714139,0.89,1004,-1.33,6,30,36,36,4,high,,,"LINESTRING (126804.60099999979 487064.1629999988, 126768.61300000176 486950.7580000013, 126736.34699999914 486840.9780000001, 126705.93899999931 486720.5089999996, 126673.11300000176 486581.993999999)"
blue_spots_overstromingsrisico.1550,82,0,82,1174,0,1327,Original,1148,1174,230,2.679,6.577,4.2423,11539,241.09270354,-1.93,241,4.61,1,50,51,51,1,very small,,,"LINESTRING (123303.03799999878 491991.30900000036, 123371.48200000077 491939.7809999995, 123699.2809999995 491686.3740000017)"
blue_spots_overstromingsrisico.1551,82,0,82,1267,0,1436,Original,1240,1267,184,-13.364,-0.716,-7.8005,11793,1282.00070153,-1.09,1282,-12.27,6,30,36,36,4,high,,,"LINESTRING (126867.22100000083 487557.05799999833, 126867.34899999946 487554.2479999997, 126868.5700000003 487499.2800000012, 126868.58700000122 487445.0549999997, 126867.11400000006 487392.1160000004, 126863.87200000137 487340.77800000086, 126858.6240000017 487291.08100000024, 126851.21299999952 487242.7740000002, 126841.58799999952 487195.37999999896, 126829.84299999848 487148.2740000002, 126816.22599999979 487100.7980000004, 126804.60099999979 487064.1629999988)"
blue_spots_overstromingsrisico.1552,82,0,82,1268,0,1437,Original,1241,1268,859,-0.3086,6.335,3.9317,11285,377.81719301,-1.07,378,0.76,3,50,53,53,3,moderate,,,"LINESTRING (122491.66899999976 492572.3280000016, 122642.09099999815 492439.0720000006, 122672.97300000116 492413.58199999854, 122704.28599999845 492389.32400000095, 122736.56799999997 492366.01900000125, 122805.79199999943 492320.6810000017, 122888.63199999928 492270.5540000014)"
blue_spots_overstromingsrisico.1553,82,0,82,1269,0,1438,Original,1242,1269,281,2.82,5.839,4.032,11285,602.34006633,-1.07,602,3.89,1,40,41,41,1,very small,,,"LINESTRING (122888.63199999928 492270.5540000014, 122968.61800000072 492222.1550000012, 123061.77499999851 492162.8429999985, 123110.72100000083 492130.04100000113, 123212.37799999863 492058.49599999934, 123264.7109999992 492020.1640000008, 123303.03799999878 491991.30900000036)"
blue_spots_overstromingsrisico.1554,82,0,82,1270,0,1354,Original,1243,1270,1889,-1.95,11.66,4.5035,11781,0,-1.13,0,-0.82,6,60,66,66,5,very high,,,"LINESTRING (120133.69299999997 493051.21599999815, 120683.01300000027 493110.2960000001, 120948.76399999857 493132.5780000016, 121090.86199999973 493138.936999999, 121129.44799999893 493138.5300000012)"
blue_spots_overstromingsrisico.1555,82,0,82,1349,0,1528,Original,1321,1349,254,4.668,5.635,5.2697,11285,379.22079774,-1.07,379,5.74,1,50,51,51,1,very small,,,"LINESTRING (122077.29699999839 492849.5009999983, 122122.83100000024 492826.26399999857, 122172.39299999923 492799.05799999833, 122220.64400000125 492771.006000001, 122267.4690000005 492742.0210000016, 122312.74799999967 492712.08900000155, 122356.35599999875 492681.29199999943, 122398.17500000075 492649.8229999989, 122438.1099999994 492617.97300000116, 122476.11499999836 492586.1070000008, 122491.66899999976 492572.3280000016)"
blue_spots_overstromingsrisico.1556,82,0,82,1508,0,1716,Original,1480,1508,580,1.852,11.185,7.1474,11665,711.94375374,0.89,712,0.96,3,40,43,43,3,moderate,,,"LINESTRING (126673.11300000176 486581.993999999, 126655.76999999955 486508.813000001, 126634.24300000072 486426.51900000125, 126608.82699999958 486336.7879999988, 126578.8590000011 486238.3350000009, 126543.74700000137 486128.97100000083, 126534.64299999923 486101.76099999994)"
blue_spots_overstromingsrisico.1557,82,0,82,1596,0,1823,Original,1568,1596,202,4.912,5.525,5.2999,11285,487.79051407,-1.08,488,5.99,1,50,51,51,1,very small,,,"LINESTRING (121618.69999999925 493047.65100000054, 121629.82400000095 493043.9849999994, 121688.74300000072 493022.80999999866, 121746.47399999946 493000.5170000009, 121858.76399999857 492953.43200000003, 121913.49300000072 492928.97199999914, 122020.1950000003 492878.6409999989, 122077.29699999839 492849.5009999983)"
blue_spots_overstromingsrisico.1558,82,0,82,1775,0,2037,Original,1747,1775,197,2.705,4.411,3.8666,11539,655.13931609,-1.18,655,3.88,1,40,41,41,1,very small,,,"LINESTRING (126018.49399999902 489873.63599999994, 126049.97300000116 489821.0709999986, 126099.55000000075 489730.2430000007, 126147.10700000077 489636.9360000007, 126217.33199999854 489495.9609999992, 126250.99599999934 489431.1550000012)"
blue_spots_overstromingsrisico.1559,82,0,82,1903,0,2183,Original,1874,1903,461,-0.453,6.04,2.3098,11539,1154.24667603,-1.18,1154,0.73,4,30,34,34,3,moderate,,,"LINESTRING (126250.99599999934 489431.1550000012, 126265.08999999985 489404.0240000002, 126289.52699999884 489359.12000000104, 126339.60000000149 489271.33399999887, 126443.05600000173 489097.1000000015, 126495 489004.6649999991, 126498.99300000072 488997.07499999925)"
blue_spots_overstromingsrisico.1560,82,0,82,1904,0,2184,Original,1875,1904,275,4.871,5.562,5.2536,11285,766.46818615,-1.08,766,5.95,1,40,41,41,1,very small,,,"LINESTRING (121129.44799999893 493138.5300000012, 121182.96599999815 493137.96499999985, 121255.75400000066 493132.6460000016, 121321.28000000119 493123.95800000057, 121384.34600000083 493112.3779999986, 121446.68100000173 493098.2800000012, 121508.55900000036 493081.98800000176, 121569.7109999992 493063.7969999984, 121618.69999999925 493047.65100000054)"
blue_spots_overstromingsrisico.1561,82,0,82,1954,0,2245,Original,1925,1954,125,3.897,4.435,4.2091,11539,202.69397459,-2.66,203,6.56,1,50,51,51,1,very small,,,"LINESTRING (125720.79199999943 490274.5089999996, 125751.43800000101 490239.1649999991, 125818.67599999905 490157.8979999982, 125882.00200000033 490076.2199999988, 125912.24599999934 490035.04199999943, 125969.96700000018 489951.4219999984, 125997.47899999842 489908.7270000018, 126018.49399999902 489873.63599999994)"
blue_spots_overstromingsrisico.1562,82,0,82,2114,0,2433,Original,2081,2114,173,1.205,4.273,2.7119,11539,1585.89433581,-1.12,1586,2.33,2,30,32,32,1,very small,,,"LINESTRING (126498.99300000072 488997.07499999925, 126520.64400000125 488955.9239999987, 126545.90399999917 488905.3269999996, 126570.64499999955 488852.9510000013, 126594.72599999979 488799.0460000001, 126618.00499999896 488744.01300000027, 126661.62299999967 488632.6090000011, 126695.3049999997 488537.82400000095)"
blue_spots_overstromingsrisico.1563,82,0,82,2171,0,2429,Original,2137,2171,1423,-4.371,7.083,0.9408,11666,25.57723467,-1.99,26,-2.38,6,60,66,66,5,very high,,,"LINESTRING (126170.79500000179 485171.3500000015, 126017.7659999989 484849.48000000045)"
blue_spots_overstromingsrisico.1564,82,0,82,2434,0,2643,Original,2400,2434,235,6.655,14.45,10.7423,11666,0,-1.99,0,8.64,1,60,61,61,1,very small,,,"LINESTRING (126370.12200000137 485629.6739999987, 126261.9290000014 485363.03400000185, 126170.79500000179 485171.3500000015)"
blue_spots_overstromingsrisico.1565,82,0,82,2838,0,3289,Original,2802,2838,144,10.939,13.766,12.4457,11666,292.5168878,-1.99,293,12.93,1,50,51,51,1,very small,,,"LINESTRING (126534.64299999923 486101.76099999994, 126452.2650000006 485855.57499999925, 126382.28799999878 485659.6559999995, 126370.12200000137 485629.6739999987)"
blue_spots_overstromingsrisico.1566,83,0,83,910,0,1019,Original,885,910,150,6.728,7.018,6.8633,11147,944.55034104,-1.09,945,7.82,1,40,41,41,1,very small,,,"LINESTRING (113936.0549999997 498305.1799999997, 113969.07699999958 498290.2820000015, 114029.1559999995 498261.58900000155, 114085.9840000011 498233.1770000011, 114191.70899999887 498177.9789999984, 114381.03500000015 498077.3819999993)"
blue_spots_overstromingsrisico.1567,83,0,83,911,0,1020,Original,886,911,401,0.365,7.048,5.2289,11512,588.16524872,-0.86,588,1.23,3,40,43,43,3,moderate,,,"LINESTRING (114831.38399999961 497860.3969999999, 114956.08399999887 497798.47399999946, 115021.13100000098 497767.1009999998, 115129.70600000024 497717.4059999995, 115206.76799999923 497684.0850000009, 115285.2490000017 497651.6330000013, 115285.49399999902 497651.5370000005)"
blue_spots_overstromingsrisico.1568,83,0,83,926,0,1037,Original,901,926,275,5.769,7.22,6.7874,11286,0,-0.86,0,6.63,1,60,61,61,1,very small,,,"LINESTRING (115752.82499999925 497473.8040000014, 115803.90300000086 497454.6169999987, 115887.07299999893 497424.36199999973, 115970.0390000008 497395.37900000066, 116052.69299999997 497368.3280000016, 116094.13899999857 497355.6339999996, 116178.39900000021 497331.86199999973, 116221.88199999928 497320.66800000146, 116227.99500000104 497319.19200000167)"
blue_spots_overstromingsrisico.1569,83,0,83,927,0,1038,Original,902,927,308,2.136,3.773,2.7613,11286,431.25670631,-0.36,431,2.5,2,50,52,52,2,small,,,"LINESTRING (116718.22100000083 497221.19299999997, 116796.63500000164 497206.6420000009, 116871.89799999818 497191.5920000002, 116950.73900000006 497174.17599999905, 117034.40199999884 497152.5170000009, 117126.4849999994 497121.9510000013, 117198.39999999851 497088.5150000006)"
blue_spots_overstromingsrisico.1570,83,0,83,928,0,913,Original,903,928,2444,-0.149,7.788,2.8331,11286,1296.64569169,-0.63,1297,0.48,4,30,34,34,3,moderate,,,"LINESTRING (117596.24300000072 496788.8740000017, 117604.3740000017 496781.8139999993, 117971.0159999989 496400.9270000011)"
blue_spots_overstromingsrisico.1571,83,0,83,994,0,1121,Original,969,994,191,6.459,7.04,6.803,11147,449.19633119,-1.16,449,7.62,1,50,51,51,1,very small,,,"LINESTRING (113474.31500000134 498496.5859999992, 113512.29199999943 498477.86499999836, 113599.60500000045 498441.1009999998, 113762.78799999878 498377.7170000002, 113836.53700000048 498348.19999999925, 113905.10399999842 498319.1429999992, 113936.0549999997 498305.1799999997)"
blue_spots_overstromingsrisico.1572,83,0,83,1015,0,1143,Original,990,1015,199,2.244,6.081,3.8984,11286,125.806242,-0.36,126,2.6,2,50,52,52,2,small,,,"LINESTRING (116227.99500000104 497319.19200000167, 116266.81199999899 497309.8139999993, 116362.83700000122 497288.62999999896, 116469.92300000042 497267.2710000016, 116718.22100000083 497221.19299999997)"
blue_spots_overstromingsrisico.1573,83,0,83,1084,0,1120,Original,1059,1084,398,1.1765,7.64,4.5545,11147,46.82131212,-1.16,47,2.34,2,60,62,62,2,small,,,"LINESTRING (113111.69700000063 498830.0929999985, 113187.44700000063 498725.188000001, 113260.85399999842 498640.9459999986, 113339.7349999994 498574.2280000001, 113424.49799999967 498521.14400000125, 113474.31500000134 498496.5859999992)"
blue_spots_overstromingsrisico.1574,83,0,83,1108,0,1245,Original,1083,1108,289,3.617,7.672,5.7024,11286,862.85287722,-0.63,863,4.25,1,40,41,41,1,very small,,,"LINESTRING (117198.39999999851 497088.5150000006, 117235.95300000161 497071.0549999997, 117382.42199999839 496974.5069999993, 117596.24300000072 496788.8740000017)"
blue_spots_overstromingsrisico.1575,83,0,83,1176,0,1330,Original,1150,1176,161,6.654,6.945,6.8075,11512,1076.68340364,-1.09,1077,7.74,1,30,31,31,1,very small,,,"LINESTRING (114381.03500000015 498077.3819999993, 114416.29199999943 498058.6490000002, 114523.78599999845 498004.2870000005, 114612.69399999827 497962.1710000001, 114776.82899999991 497887.48699999973, 114831.38399999961 497860.3969999999)"
blue_spots_overstromingsrisico.1576,83,0,83,1177,0,1331,Original,1151,1177,303,0.178,7.162,5.6091,11512,93.22530818,-0.86,93,1.04,3,60,63,63,4,high,,,"LINESTRING (115285.49399999902 497651.5370000005, 115402.93899999931 497605.23600000143, 115752.82499999925 497473.8040000014)"
blue_spots_overstromingsrisico.1577,84,0,84,475,0,511,Original,460,475,297,3.588,4.282,3.9502,11782,195.22568972,-0.57,195,4.16,1,50,51,51,1,very small,,,"LINESTRING (117882.58700000122 487062.2809999995, 117881.56599999964 487041.4389999993, 117879.10300000012 486926.0240000002, 117879.2890000008 486769.43200000003, 117882.51099999994 486583.2250000015, 117883.00400000066 486562.3660000004)"
blue_spots_overstromingsrisico.1578,84,0,84,683,0,750,Original,662,683,359,-0.113,5.2972,3.3718,11803,0,-0.33,0,0.22,5,60,65,65,5,very high,,,"LINESTRING (118008.83100000024 488053.5870000012, 118000.62200000137 487982.3729999997, 117975.7509999983 487809.9849999994, 117934.99300000072 487559.1330000013)"
blue_spots_overstromingsrisico.1579,84,0,84,802,0,888,Original,780,802,532,-0.277,5.333,2.7465,11782,31.89613099,-0.33,32,0.05,5,60,65,65,5,very high,,,"LINESTRING (117934.99300000072 487559.1330000013, 117920.92500000075 487472.5480000004, 117909.09899999946 487387.686999999, 117899.91099999845 487309.625, 117892.93600000069 487236.7650000006, 117887.77600000054 487168.1700000018, 117882.58700000122 487062.2809999995)"
blue_spots_overstromingsrisico.1580,84,0,84,904,0,1010,Original,879,904,188,3.74,4.494,4.1157,11782,414.80597146,-0.57,415,4.31,1,50,51,51,1,very small,,,"LINESTRING (117883.00400000066 486562.3660000004, 117894.81100000069 486062.50499999896)"
blue_spots_overstromingsrisico.1581,84,0,84,1265,0,1434,Original,1238,1265,434,-0.175,5.497,3.6273,11782,134.84707934,-0.79,135,0.61,4,50,54,54,4,high,,,"LINESTRING (117894.81100000069 486062.50499999896, 117895.87299999967 486017.5219999999, 117899.76900000125 485814.66600000113, 117900.8740000017 485636.2740000002, 117899.87299999967 485562.56599999964)"
blue_spots_overstromingsrisico.1582,84,0,84,1345,0,1524,Original,1317,1345,253,3.317,5.682,5.0123,11782,0,-0.79,0,4.11,1,60,61,61,1,very small,,,"LINESTRING (117899.87299999967 485562.56599999964, 117898.8590000011 485487.8999999985, 117895.21700000018 485381.1490000002, 117892.47100000083 485325.45699999854, 117884.70800000057 485209.6570000015, 117873.4140000008 485087.94299999997, 117870.69200000167 485063.63699999824)"
blue_spots_overstromingsrisico.1583,84,0,84,1511,0,2038,Original,1483,1511,1278,-0.211,8.188,2.9215,11772,152.32551209,-0.94,152,0.73,4,50,54,54,4,high,,,"LINESTRING (118055.16600000113 488551.375, 118027.72199999914 488217.4750000015, 118008.83100000024 488053.5870000012)"
blue_spots_overstromingsrisico.1584,84,0,84,1897,0,2174,Original,1868,1897,447,2.044,7.947,4.9156,11782,26.46473463,-0.47,26,2.51,2,60,62,62,2,small,,,"LINESTRING (117812.87200000137 484567.07499999925, 117810.23900000006 484533.2650000006, 117805.17000000179 484387.7289999984, 117807.39600000158 484185.368999999, 117813.52299999818 484067.436999999)"
blue_spots_overstromingsrisico.1585,84,0,84,2004,0,2173,Original,1973,2004,1040,-3.17,9.878,3.6046,11784,4.44570267,-0.13,4,-3.04,6,60,66,66,5,very high,,,"LINESTRING (117813.52299999818 484067.436999999, 117822.72399999946 483890.33199999854, 117859.96799999848 483448.6700000018)"
blue_spots_overstromingsrisico.1586,84,0,84,2172,0,2497,Original,2138,2172,201,4.597,5.903,5.3513,11782,0,-0.47,0,5.07,1,60,61,61,1,very small,,,"LINESTRING (117870.69200000167 485063.63699999824, 117866.30999999866 485024.5150000006, 117829.05700000003 484736.70800000057, 117818.93499999866 484644.90900000185, 117812.87200000137 484567.07499999925)"
blue_spots_overstromingsrisico.1615,88,0,88,1244,0,1410,Original,1218,1244,444,0.054,5.463,2.1319,10503,6403.37850734,-0.18,6403,0.23,5,10,15,15,2,small,,,"LINESTRING (123261.53200000152 420333.3929999992, 123258.03000000119 420387.51300000027, 123253.62099999934 420516.2340000011, 123253.04199999943 420583.68499999866, 123255.17000000179 420721.9789999984, 123259.67199999839 420833.0949999988)"
blue_spots_overstromingsrisico.1587,85,0,85,566,0,617,Original,547,566,180,7.445,8.383,7.8684,11773,866.73566619,0.87,867,6.58,1,40,41,41,1,very small,,,"LINESTRING (118123.13800000027 490043.3429999985, 118132.77699999884 490070.7899999991, 118146.34299999848 490105.13500000164, 118160.21700000018 490136.7250000015, 118189.34200000018 490194.5720000006, 118221.11699999869 490249.33999999985, 118256.1799999997 490304.3660000004, 118294.52299999818 490361.26300000027, 118373.48999999836 490473.8720000014)"
blue_spots_overstromingsrisico.1588,85,0,85,684,0,751,Original,663,684,424,0.9367,7.67,5.3504,11773,1324.44986503,0.87,1324,0.07,5,30,35,35,4,high,,,"LINESTRING (118373.48999999836 490473.8720000014, 118378.33199999854 490480.77600000054, 118592.55799999833 490780.50499999896, 118663.51900000125 490881.1570000015)"
blue_spots_overstromingsrisico.1589,85,0,85,803,0,890,Original,781,803,316,1.2191,6.955,4.967,11781,1055.65361441,0.87,1056,0.35,4,30,34,34,3,moderate,,,"LINESTRING (118663.51900000125 490881.1570000015, 118694.65900000185 490925.32499999925, 118770.72700000182 491037.4230000004, 118878.8759999983 491206.2270000018, 118919.96700000018 491266.9690000005, 118942.09099999815 491296.2199999988)"
blue_spots_overstromingsrisico.1590,85,0,85,908,0,1015,Original,883,908,170,-13.97,3.062,-4.4013,11781,556.64406449,-10.49,557,-3.48,6,40,46,46,5,very high,,,"LINESTRING (118942.09099999815 491296.2199999988, 118964.91600000113 491326.3979999982, 119036.84099999815 491415.18499999866, 119077.98200000077 491468.0080000013, 119121.42500000075 491528.33399999887, 119143.62200000137 491561.52899999917, 119165.93800000101 491596.76399999857, 119210.53500000015 491673.07400000095, 119228.02800000086 491705.1970000006)"
blue_spots_overstromingsrisico.1591,85,0,85,993,0,1119,Original,968,993,123,-21.835,-14.3098,-19.0702,11781,60.36198537,-10.49,60,-11.35,6,60,66,66,5,very high,,,"LINESTRING (119228.02800000086 491705.1970000006, 119232.75600000098 491713.87900000066, 119324.00800000131 491889.7410000004, 119348.8740000017 491935.66699999943, 119375.39799999818 491982, 119404.05999999866 492028.67599999905, 119435.30099999905 492075.7419999987, 119469.45800000057 492123.36300000176, 119479.50899999961 492136.4539999999)"
blue_spots_overstromingsrisico.1592,85,0,85,1081,0,1217,Original,1056,1081,191,-15.019,0.941,-6.5471,11781,0,0.33,0,-15.35,6,60,66,66,5,very high,,,"LINESTRING (119479.50899999961 492136.4539999999, 119506.66800000146 492171.82400000095, 119632.8740000017 492326.92500000075, 119678.02699999884 492386.186999999, 119728.16099999845 492458.2580000013, 119779.51300000027 492535.97300000116)"
blue_spots_overstromingsrisico.1593,85,0,85,1270,0,1354,Original,1243,1270,1889,-1.95,11.66,4.5035,11781,0,0.33,0,-2.28,6,60,66,66,5,very high,,,"LINESTRING (119779.51300000027 492535.97300000116, 119910.90700000152 492734.82400000095, 120133.69299999997 493051.21599999815)"
blue_spots_overstromingsrisico.1594,85,0,85,1510,0,1718,Original,1482,1510,433,1.122,8.223,5.8984,11773,1.24443683,0,1,1.12,3,60,63,63,4,high,,,"LINESTRING (118046.32600000128 489051.2969999984, 118043.66099999845 489202.0639999993, 118042.4059999995 489369.0229999982, 118043.6099999994 489493.7019999996, 118045.63899999857 489551.2270000018)"
blue_spots_overstromingsrisico.1595,85,0,85,1511,0,2038,Original,1483,1511,1278,-0.211,8.188,2.9215,11772,0,-0.94,0,0.73,4,60,64,64,5,very high,,,"LINESTRING (118055.16600000113 488551.375, 118046.32600000128 489051.2969999984)"
blue_spots_overstromingsrisico.1596,85,0,85,2363,0,2722,Original,2329,2363,293,1.35,8.539,7.1041,11773,379.2259157,0,379,1.35,3,50,53,53,3,moderate,,,"LINESTRING (118045.63899999857 489551.2270000018, 118047.20399999991 489595.58100000024, 118053.08999999985 489683.3539999984, 118061.05299999937 489760.6099999994, 118070.75600000098 489828.9699999988, 118081.80200000107 489889.48900000006, 118093.80299999937 489943.0769999996, 118106.43299999833 489990.5949999988, 118119.46599999815 490032.88599999994, 118123.13800000027 490043.3429999985)"
blue_spots_overstromingsrisico.1597,86,0,86,2322,0,3127,Original,2288,2322,626,1.241,6.242,2.8987,1631,2124.91246123,2.29,3883,-1.05,6,30,36,36,4,high,,,"LINESTRING (120244.83100000024 406654.40199999884, 120152.11100000143 406970.7710000016, 120110.24700000137 407135.87000000104)"
blue_spots_overstromingsrisico.1598,86,0,86,2861,0,3313,Original,2825,2861,132,1.329,2.157,1.7845,1631,2552.22389261,0.76,3384,0.57,4,30,34,34,3,moderate,,,"LINESTRING (120110.24700000137 407135.87000000104, 120094.91800000146 407196.32400000095, 120059.93499999866 407364.20699999854, 120038.22899999842 407496.48900000006, 120024.06300000101 407607.22199999914, 120021.95600000024 407627.5700000003)"
blue_spots_overstromingsrisico.1599,86,0,86,2966,0,3428,Original,2929,2966,83,2.022,2.419,2.2564,1631,2996.64899159,0.76,2885,1.26,3,30,33,33,2,small,,,"LINESTRING (120021.95600000024 407627.5700000003, 120013.94999999925 407704.8759999983, 120005.91000000015 407794.23099999875, 119979.15799999982 408125.7179999985)"
blue_spots_overstromingsrisico.1600,86,0,86,3053,0,3527,Original,3015,3053,73,2.16,2.44,2.3023,1631,3220.69614988,0.52,2385,1.64,2,20,22,22,1,very small,,,"LINESTRING (119979.15799999982 408125.7179999985, 119946.60799999908 408529.04399999976, 119939.39999999851 408624.1339999996)"
