OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
1037,2005/12/23 17:13:01+00,G0363,Amsterdam,bestaand,0,muur,2.676,283,,2.67566,6.86586907502222
1038,2016/02/17 10:37:59+00,G0363,Amsterdam,bestaand,1,muur,5.128,283,,5.128335,21.3584319663216
1039,2011/03/30 15:40:38+00,G0363,Amsterdam,bestaand,0,muur,1.081,283,,1.080899,6.69618003450605
1040,2013/04/09 11:45:46+00,G0363,Amsterdam,bestaand,0,kademuur,14.347,283,,14.34715,34.5342018734855
1041,2018/06/22 09:35:01+00,G0363,Amsterdam,bestaand,0,muur,3.536,283,,3.5360235,30.3156404487437
1042,2018/06/22 09:35:01+00,G0363,Amsterdam,bestaand,1,muur,15.189,283,,15.1888705,63.8069344095292
1043,2019/10/01 13:38:56+00,G0622,Vlaardingen,bestaand,0,muur,1.566,283,,1.565612,10.4063792790013
1044,2011/03/14 11:02:15+00,G0363,Amsterdam,bestaand,0,muur,2.518,283,,2.517377215,16.9212771847588
1045,2005/12/23 21:03:53+00,G0363,Amsterdam,bestaand,0,muur,12.488,283,,12.4884515,39.7148628184545
1046,2013/11/18 09:37:06+00,G0363,Amsterdam,bestaand,0,muur,40.109,283,,38.511186985,161.099080233969
1047,2020/04/23 14:50:24+00,G0363,Amsterdam,bestaand,0,kademuur,125.092,283,,125.0917675,496.437339170684
1048,2014/01/22 16:00:51+00,G0363,Amsterdam,bestaand,0,kademuur,99.991,283,,99.9912835,202.001860574624
1049,2014/03/13 18:21:04+00,G0363,Amsterdam,bestaand,0,muur,9.201,283,,9.220345005,60.0278857212869
1050,2018/07/13 15:53:57+00,G0363,Amsterdam,bestaand,0,kademuur,2.011,283,,2.011406,8.72601185324225
1051,2014/06/16 07:46:46+00,G0363,Amsterdam,bestaand,0,kademuur,15.791,283,,15.77577101,48.1819702646769
1052,2019/10/04 14:09:15+00,G0642,Zwijndrecht,bestaand,0,muur,13.389,283,,13.387432305,51.2802523967905
1053,2009/08/20 13:50:43+00,G0363,Amsterdam,bestaand,1,muur,12.024,283,,12.023828195,46.0231219800924
1054,2014/03/17 18:00:16+00,G0363,Amsterdam,bestaand,0,muur,7.572,283,,7.57068716,27.7024065645152
1055,2018/03/19 10:20:22+00,G0453,Velsen,bestaand,0,muur,15.553,283,,15.5528545,87.5540481896698
1056,2009/08/20 13:50:43+00,G0363,Amsterdam,bestaand,1,muur,2.084,283,,2.0846981,7.92494299896054
1057,2009/08/20 13:50:42+00,G0363,Amsterdam,bestaand,0,muur,1.659,283,,1.65907,5.17003906646472
1058,2015/04/30 15:29:02+00,G0363,Amsterdam,bestaand,0,kademuur,16.653,283,,16.652791,67.4557749055922
1059,2020/05/20 11:05:16+00,G0363,Amsterdam,bestaand,0,kademuur,0.462,283,,0.462208,2.92123347297052
1060,2009/08/20 13:50:44+00,G0363,Amsterdam,bestaand,1,muur,3.303,283,,3.303305,14.2199989928784
1061,2009/08/20 13:50:39+00,G0363,Amsterdam,bestaand,0,muur,7.066,283,,7.0658605,17.4923940849452
1062,2019/10/04 15:34:20+00,G0363,Amsterdam,bestaand,0,muur,1.166,283,,1.165744,4.32036128693555
1063,2011/03/18 10:20:16+00,G0363,Amsterdam,bestaand,0,muur,2.536,283,,2.5358675,11.1585616030196
1064,2009/08/20 13:50:42+00,G0363,Amsterdam,bestaand,0,muur,1.048,283,,1.046434055,3.62743006068203
1065,2009/08/20 13:50:43+00,G0363,Amsterdam,bestaand,1,muur,0.638,283,,0.63686919,2.83466863131911
1066,2016/02/15 16:09:09+00,G0363,Amsterdam,bestaand,0,kademuur,43.372,283,,43.371679,179.342117462429
1067,2011/03/18 10:20:18+00,G0363,Amsterdam,bestaand,1,muur,4.211,283,,4.210722,17.8710827259959
1068,2016/08/25 16:52:25+00,G0164,Hengelo (O),bestaand,0,muur,19.867,283,,19.867034,115.721159927711
1069,2016/03/08 11:11:24+00,G0164,Hengelo (O),bestaand,0,muur,6.631,283,,6.630732,33.992209610417
1070,2016/03/08 11:11:24+00,G0164,Hengelo (O),bestaand,0,muur,1.132,283,,1.132173,7.03750103994848
1071,2016/03/08 11:11:24+00,G0164,Hengelo (O),bestaand,0,muur,15.285,283,,15.28524,36.2024630741394
1072,2021/12/08 16:50:11+00,G0164,Hengelo (O),bestaand,0,muur,0.29,283,,0.290318,5.82531689272029
1073,2009/08/20 13:50:44+00,G0363,Amsterdam,bestaand,1,muur,2.975,283,,2.9747615,13.5322346328485
1074,2009/08/20 13:50:42+00,G0363,Amsterdam,bestaand,0,muur,1.279,283,,1.279278,4.59997453364108
1075,2015/04/23 08:55:58+00,G0363,Amsterdam,bestaand,0,kademuur,47.479,283,,47.47744644,200.044962193838
1076,2014/04/16 09:25:20+00,G0363,Amsterdam,bestaand,0,kademuur,121.204,283,,121.20245505,482.474834190442
1077,2005/12/23 16:34:33+00,G0363,Amsterdam,bestaand,0,kademuur,0.243,283,,0.24268,1.97131424009221
1078,2011/11/04 11:51:39+00,G0363,Amsterdam,bestaand,0,kademuur,44.618,283,,44.60790287,179.68512884629
1079,2015/04/01 12:15:07+00,G0363,Amsterdam,bestaand,0,kademuur,57.667,283,,57.666908,237.709304675709
1080,2014/04/02 13:41:45+00,G0363,Amsterdam,bestaand,0,kademuur,4.72,283,,4.7203735,19.9600616822528
1081,2014/03/17 18:00:17+00,G0363,Amsterdam,bestaand,0,kademuur,44.959,283,,44.954511115,180.727842707572
1082,2022/09/21 16:08:26+00,G0503,Delft,bestaand,0,muur,30.174,283,,30.16775856,132.370491903383
1083,2023/01/06 10:35:34+00,G0402,,bestaand,0,muur,12.935,283,,12.935112,68.4148544877039
1084,2015/10/21 00:00:00+00,G0402,,bestaand,0,muur,0.8,283,,0.8001535,3.57819950451234
1085,2017/11/21 15:16:36+00,G0402,,bestaand,0,muur,13.185,283,,13.1852545,86.0882831182538
1086,2016/02/11 16:09:13+00,P0022,Drenthe,bestaand,0,muur,13.32,283,,13.3201355,54.3878667730878
1087,2022/02/11 08:53:52+00,G0363,Amsterdam,bestaand,0,muur,4.925,283,,4.92482724,25.4076604450437
1088,2022/02/11 08:53:52+00,G0363,Amsterdam,bestaand,0,muur,4.179,283,,4.1786755,12.594381175794
1089,2022/02/11 08:53:52+00,G0363,Amsterdam,bestaand,0,muur,2.143,283,,2.142871,9.74609198334103
1090,2022/02/11 08:53:52+00,G0363,Amsterdam,bestaand,0,muur,2.259,283,,2.259482,9.75525202064964
1091,2020/11/19 21:40:52+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.426,283,,0.425565,8.94814542866599
1092,2020/11/19 22:43:49+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,12.331,283,,12.331085,323.546173371392
1093,2017/04/18 19:59:22+00,G0828,Oss,bestaand,0,muur,0.215,283,,0.215161,1.86586087579398
1094,2015/05/13 10:11:39+00,G0828,Oss,bestaand,0,muur,1.849,283,,1.849058,8.01237710916398
1095,2018/08/17 13:03:28+00,G0828,Oss,bestaand,0,muur,6.962,283,,6.962192,15.5664753622981
1096,2015/03/26 15:00:57+00,G0828,Oss,bestaand,0,muur,0.26,283,,0.259783,4.55896380516885
1097,2015/03/04 16:53:03+00,G0828,Oss,bestaand,0,muur,11.152,283,,11.1524205,43.8797637299632
1098,2015/08/04 13:43:18+00,G0828,Oss,bestaand,0,muur,1.209,283,,1.209078,5.43600137370945
1099,2020/01/20 10:24:40+00,G0828,Oss,bestaand,0,muur,12.663,283,,12.6632985,27.167667463098
1100,2015/03/04 16:53:03+00,G0828,Oss,bestaand,0,muur,71.635,283,,71.6346405,281.598068407651
1101,2015/03/04 16:53:03+00,G0828,Oss,bestaand,0,muur,20.671,283,,20.6708255,83.3721515586755
1102,2015/03/10 14:20:45+00,G0828,Oss,bestaand,0,muur,11.868,283,,11.8676025,26.0874672080855
1103,2015/03/04 16:53:03+00,G0828,Oss,bestaand,0,muur,1.706,283,,1.706155,11.6657108681578
1104,2015/03/04 16:53:03+00,G0828,Oss,bestaand,0,muur,3.616,283,,3.6160675,8.90113280555478
1105,2015/03/26 15:00:57+00,G0828,Oss,bestaand,0,muur,0.274,283,,0.273567,2.09220103237792
1106,2020/11/19 23:04:31+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,1.368,283,,1.367649,5.52411852307338
1107,2020/11/19 23:00:29+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,79.411,283,,79.411115,456.413739405445
1108,2020/11/19 22:38:08+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,3.891,283,,3.891301,37.4867831460557
1109,2020/11/19 22:54:59+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,88.106,283,,88.106005,456.343414213761
1110,2020/11/19 22:44:01+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,muur,0.071,283,,0.070876,1.16084168111934
1111,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,1.009,283,,1.008615,4.0179677424841
1112,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,4.204,283,,4.2035695,26.1250334851975
1113,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,1.734,283,,1.734,8.26510232672004
1114,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,9.248,283,,9.247979,62.2506998256619
1115,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,0.409,283,,0.409117,2.87746813092213
1116,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,6.424,283,,6.4242825,28.0363284674356
1117,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,1.684,283,,1.6841975,11.2020587746852
1118,2021/12/08 16:50:11+00,G0164,Hengelo (O),bestaand,0,muur,6.098,283,,6.097501,32.301935451269
1119,2020/01/17 14:04:55+00,G0164,Hengelo (O),bestaand,0,muur,1.072,283,,1.0722055,6.91210815439643
1120,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,0.628,283,,0.628121,4.00042071258224
1121,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,5.822,283,,5.8224185,37.3362275573899
1122,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,1.048,283,,1.047703,10.8743913432596
1123,2021/12/08 16:50:11+00,G0164,Hengelo (O),bestaand,0,muur,19.006,283,,19.05749127,112.888729317646
1124,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,1.917,283,,1.91732,8.63593127117014
1125,2020/03/16 07:00:45+00,G0164,Hengelo (O),bestaand,0,muur,1.279,283,,1.279254,7.2056311627303
1126,2016/03/08 10:58:31+00,G0164,Hengelo (O),bestaand,0,muur,24.933,283,,24.9328455,107.855177134844
1127,2020/01/22 16:46:23+00,G0164,Hengelo (O),bestaand,0,muur,1.055,283,,1.0550715,6.89110305944259
1128,2013/06/10 15:55:07+00,G0363,Amsterdam,bestaand,1,muur,31.945,283,,31.9452105,183.244509461541
1129,2013/03/04 14:20:41+00,G0363,Amsterdam,bestaand,0,muur,0.843,283,,0.8425765,4.05501209282373
1130,2013/03/04 14:20:41+00,G0363,Amsterdam,bestaand,0,muur,0.77,283,,0.769701,3.9390152460475
1131,2017/08/15 23:17:42+00,G0141,Almelo,bestaand,0,muur,150.751,283,,150.7511755,167.368744786528
1132,2016/01/21 13:25:44+00,G0141,Almelo,bestaand,0,kademuur,5.459,283,,5.4586205,55.0074484819563
1133,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,9.233,283,,9.2332845,57.6112586463614
1134,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,0.757,283,,0.7574645,5.37385096142262
1135,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,1,muur,1.36,283,,1.362597775,10.8241370689989
1136,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,1.412,283,,1.410628005,7.00550987185588
1137,2021/01/15 14:59:25+00,G0772,Eindhoven,bestaand,0,muur,6.345,283,,6.344741,46.9720278835789
1138,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,1.844,283,,1.8440935,16.6189805472323
1139,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,1,muur,2.027,283,,2.026608,14.2475207120628
1140,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,0.729,283,,0.729156,4.05982965958167
1141,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,14.376,283,,14.375952,58.0526767767404
1142,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,2.576,283,,2.5757535,7.36258170862746
1143,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,3.636,283,,3.6355595,8.0629009155981
1144,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,11.121,283,,11.121035,23.5472075674773
1145,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,100.898,283,,100.7928927,201.765165788001
1146,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,0,muur,0.634,283,,0.6342205,3.74669952667013
1147,2016/01/07 13:25:24+00,G0772,Eindhoven,bestaand,1,muur,1.319,283,,1.31738832,10.5552555361629
1148,2005/12/23 15:51:50+00,G0363,Amsterdam,bestaand,0,muur,21.83,283,,21.81733114,79.2089333341247
1149,2012/05/31 12:18:06+00,G0363,Amsterdam,bestaand,0,kademuur,105.555,283,,105.5553005,363.766525277132
1150,2012/12/04 16:42:26+00,G0363,Amsterdam,bestaand,0,muur,1.681,283,,1.680519,5.19962480458269
1151,2016/02/29 09:36:03+00,G0363,Amsterdam,bestaand,0,muur,75.468,283,,75.467569,190.742535160746
1152,2014/02/20 12:28:19+00,G0363,Amsterdam,bestaand,0,muur,8.663,283,,8.662653,45.837176590133
1153,2011/08/10 09:57:58+00,G0363,Amsterdam,bestaand,1,muur,29.965,283,,29.9652605,92.4519766135094
1154,2020/06/05 10:12:57+00,G0363,Amsterdam,bestaand,0,muur,11.381,283,,11.378076895,36.900785594954
1155,2008/01/28 13:29:41+00,G0363,Amsterdam,bestaand,0,muur,3.445,283,,3.4449145,17.3234679462954
1156,2005/12/23 16:17:11+00,G0363,Amsterdam,bestaand,0,muur,5.698,283,,5.6984975,20.8089824406576
1157,2013/03/20 14:54:52+00,G0363,Amsterdam,bestaand,0,muur,0.414,283,,0.414095,3.1151067646622
1158,2010/04/12 17:12:02+00,G0363,Amsterdam,bestaand,0,muur,0.986,283,,0.9859565,3.97251247530135
1159,2022/03/10 10:12:49+00,G0363,Amsterdam,bestaand,0,muur,9.427,283,,9.4266375,38.7133760167841
1160,2007/10/31 15:48:10+00,G0363,Amsterdam,bestaand,1,muur,2.395,283,,2.395047,8.55185438655079
1161,2007/10/31 15:48:02+00,G0363,Amsterdam,bestaand,0,muur,9.653,283,,9.6533925,30.4172858875143
1162,2005/12/23 16:02:01+00,G0363,Amsterdam,bestaand,0,muur,3.759,283,,3.759256,19.6221073947991
1163,2011/08/10 09:57:58+00,G0363,Amsterdam,bestaand,1,muur,8.282,283,,8.281978,26.058630543306
1164,2013/03/20 14:54:52+00,G0363,Amsterdam,bestaand,0,muur,0.439,283,,0.438908,3.26065394186131
1165,2013/10/30 10:32:37+00,G0363,Amsterdam,bestaand,0,muur,3.855,283,,3.8545405,16.1565196240021
1166,2005/12/23 22:12:44+00,G0363,Amsterdam,bestaand,1,muur,2.593,283,,2.5933855,8.73828030341897
1167,2015/02/02 14:57:06+00,G0363,Amsterdam,bestaand,0,muur,23.755,283,,23.75531674,119.386628466904
1168,2005/12/23 16:11:26+00,G0363,Amsterdam,bestaand,0,kademuur,1.661,283,,1.6609015,9.7270067846075
1169,2020/09/03 15:30:00+00,G0363,Amsterdam,bestaand,0,muur,6.974,283,,6.9735,28.7229883990265
1170,2005/12/23 16:11:17+00,G0363,Amsterdam,bestaand,0,muur,0.196,283,,0.1963365,1.78162068814437
1171,2007/05/24 08:33:58+00,G0363,Amsterdam,bestaand,0,muur,6.118,283,,6.118149,28.0641417209265
1172,2017/05/31 10:18:30+00,G0173,Oldenzaal,bestaand,0,muur,1.93,283,,1.9298365,12.6456778181394
1173,2016/01/14 10:45:57+00,G0173,Oldenzaal,bestaand,1,muur,1.136,283,,1.136218,11.6967803742565
1174,2016/01/14 10:45:57+00,G0173,Oldenzaal,bestaand,0,muur,1.837,283,,1.836512,14.4254962416269
1175,2016/01/14 10:45:57+00,G0173,Oldenzaal,bestaand,0,muur,159.738,283,,159.7375825,323.24741314955
1176,2016/01/14 10:45:57+00,G0173,Oldenzaal,bestaand,0,muur,3.657,283,,3.656974,26.4962808526183
1177,2016/01/14 10:45:57+00,G0173,Oldenzaal,bestaand,0,muur,0.183,283,,0.1827475,1.9325875629935
1178,2016/01/14 10:45:57+00,G0173,Oldenzaal,bestaand,0,muur,8.672,283,,8.671915,31.9632208761919
1179,2017/09/28 09:12:52+00,W0663,Waterschap Vechtstromen,bestaand,0,kademuur,0.922,283,,0.922394,9.6120013299059
1180,2017/05/12 16:06:39+00,W0663,Waterschap Vechtstromen,bestaand,0,kademuur,0.929,283,,0.928955,9.65575493090017
1181,2021/12/08 16:50:11+00,G0164,Hengelo (O),bestaand,0,muur,14.189,283,,14.189477,33.859148257042
1182,2019/05/08 13:48:04+00,G0164,Hengelo (O),bestaand,0,muur,32.462,283,,32.4624935,85.7210794436817
1183,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,muur,5.963,283,,5.96311,31.3454052650954
1184,2011/03/18 10:20:18+00,G0363,Amsterdam,bestaand,1,muur,8.311,283,,8.311139,35.5483556492618
1185,2011/03/30 15:40:39+00,G0363,Amsterdam,bestaand,0,muur,0.86,283,,0.8603645,6.32466767778179
1186,2005/12/23 19:40:06+00,G0363,Amsterdam,bestaand,0,muur,0.751,283,,0.751252,5.33245978481985
1187,2011/03/30 15:40:38+00,G0363,Amsterdam,bestaand,0,muur,7.196,283,,7.196223,38.6427513486589
1188,2007/05/04 12:05:58+00,G0363,Amsterdam,bestaand,0,muur,2.012,283,,2.01203,9.42838992765027
1189,2005/12/23 19:36:31+00,G0363,Amsterdam,bestaand,0,kademuur,4.995,283,,4.99532533,10.3791598677509
1190,2016/01/06 12:27:01+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.33,283,,0.3297405,2.30449041146878
1191,2016/01/06 12:27:03+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.204,283,,0.204386,2.27618550533967
1192,2016/01/06 12:27:06+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.276,283,,0.2762865,2.15154609676814
1193,2016/01/06 12:27:25+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,2.29,283,,2.290259,11.4523634159457
1194,2016/01/06 12:27:26+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.596,283,,0.5956615,4.31265586631644
1195,2016/01/06 12:27:08+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.206,283,,0.205999,1.81721483392723
1196,2016/01/06 12:27:06+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.444,283,,1.443612,8.86373507970324
1197,2018/01/29 11:11:28+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.165,283,,0.1651305,1.6309690847294
1198,2016/01/06 12:27:03+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.96,283,,1.960478,8.60014677204533
1199,2016/01/06 12:27:26+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.455,283,,0.4548725,2.71047160968537
1200,2016/01/06 12:27:26+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,5.068,283,,5.0683675,29.1862061840571
1201,2016/01/06 12:27:02+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,4.614,283,,4.6142295,21.4847679843741
1202,2020/01/26 12:13:15+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.346,283,,0.346142,7.69916975564837
1203,2020/01/26 12:13:15+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.291,283,,0.2905225,8.00949131695463
1204,2020/01/26 12:13:15+00,G0384,Diemen,bestaand,0,muur,26.061,283,,26.060807,47.4447208049152
1205,2020/01/26 12:13:15+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,muur,0.237,283,,0.237413,2.75324411956872
1206,2020/01/26 12:13:15+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,muur,0.82,283,,0.820387,9.55141512781265
1207,2020/01/26 12:13:15+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,muur,0.747,283,,0.7473345,5.81208838282506
1208,2018/03/26 08:40:55+00,G0453,Velsen,bestaand,0,muur,0.98,283,,0.980117,10.1968053439025
1209,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.841,283,,0.84133,5.26937485366964
1210,2019/04/24 11:20:47+00,G0344,Utrecht,bestaand,0,kademuur,58.097,283,,58.0972655,372.688987110319
1211,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.925,283,,0.924992,9.21427905480627
1212,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,7.399,283,,7.399137,59.1750647286722
1213,2016/01/06 12:27:08+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.206,283,,0.2062305,1.81721363438096
1214,2016/01/06 12:27:07+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.891,283,,0.891047,3.71290827810281
1215,2016/01/06 12:27:28+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,3.547,283,,3.5466255,8.81164817843444
1216,2016/01/06 12:27:12+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.292,283,,0.2919435,2.16436179842296
1217,2019/04/04 09:50:17+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,4.251,283,,4.251183,18.4189638518912
1218,2016/01/06 12:27:26+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.359,283,,0.358792,2.39813411063606
1219,2016/01/06 12:27:07+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.175,283,,0.1751035,1.67416439504388
1220,2016/01/06 12:27:13+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.304,283,,1.303647,8.15908079974668
1221,2016/01/06 12:26:59+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,39.522,283,,39.5221655,153.666393331766
1222,2016/01/06 12:27:06+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.066,283,,1.0660445,7.68765992650902
1223,2016/01/06 12:27:21+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,5.91,283,,5.9103285,37.8886507449521
1224,2018/11/28 07:49:56+00,G0512,Gorinchem,bestaand,0,muur,1.814,283,,1.8138135,11.6218620372083
1225,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,5.476,283,,5.475863,52.5868850872888
1226,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.556,283,,2.5561455,26.0524314867315
1227,2018/09/25 11:39:39+00,G0344,Utrecht,bestaand,1,muur,2.522,283,,2.521772,16.6407485250598
1228,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,93.134,283,,93.1341695,237.565881564258
1229,2018/11/28 07:49:56+00,G0512,Gorinchem,bestaand,0,muur,2.884,283,,2.8842375,16.2465557623924
1230,2019/02/19 10:08:50+00,G0935,Maastricht,bestaand,0,muur,34.847,283,,34.8473085,134.453679777294
1231,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.542,283,,0.5418155,2.94435108643709
1232,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,6.544,283,,6.5439055,32.5172819352532
1233,2019/05/09 16:47:21+00,G0632,Woerden,bestaand,0,kademuur,12.491,283,,12.4909275,63.1482737345155
1234,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,1,muur,6.945,283,,6.9454175,35.5646274066231
1235,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,6.146,283,,6.1457745,31.5508410824723
1236,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.386,283,,0.3857755,3.58556864899259
1237,2019/03/13 17:13:23+00,G0632,Woerden,bestaand,0,kademuur,14.542,283,,14.542034,57.9097942408828
1238,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.392,283,,0.3918325,4.31981188710721
1239,2017/08/08 08:44:52+00,G0344,Utrecht,bestaand,0,muur,18.03,283,,18.03019,170.972217658671
1240,2016/04/16 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.601,283,,1.601096,16.3619198002581
1241,2016/03/14 13:53:46+00,G0772,Eindhoven,bestaand,0,muur,9.448,283,,9.4477035,62.0937412422933
1242,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,1.048,283,,1.0475255,7.58009323190523
1243,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,2.5,283,,2.5002075,17.5715063697948
1244,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,28.492,283,,28.4922075,136.324695148848
1245,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,5.788,283,,5.788411,17.0175270017043
1246,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,8.878,283,,8.877905,33.4098744312676
1247,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,4.689,283,,4.689147,21.2168963988059
1248,2018/03/28 10:18:40+00,G0202,Arnhem,bestaand,0,muur,17.429,283,,17.42814369,113.357649419895
1249,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,37.983,283,,37.983374,77.9449169821978
1250,2016/02/04 13:17:01+00,G0202,Arnhem,bestaand,0,muur,3.356,283,,3.355806,16.9191946403657
1251,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,6.764,283,,6.7636,19.1649125883589
1252,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,9.557,283,,9.5565355,28.6659607091252
1253,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,38.678,283,,38.677450775,68.6293806717688
1254,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,147.985,283,,147.9852085,369.508755431611
1255,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,4.988,283,,4.988156,23.5488000803365
1256,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,27.471,283,,27.4707955,115.15593202151
1257,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,muur,5.883,283,,5.8825745,19.2373543222052
1258,2016/02/04 13:23:07+00,G0202,Arnhem,bestaand,0,kademuur,6.045,283,,6.0453195,29.8290311199117
1259,2022/01/21 11:57:06+00,G0301,Zutphen,bestaand,0,muur,25.55,283,,25.5502765,119.681392156744
1260,2014/01/31 22:14:14+00,G0034,Almere,bestaand,0,kademuur,3.102,283,,3.1022705,25.7128086517629
1261,2022/12/07 16:15:11+00,G0034,Almere,bestaand,0,muur,15.06,283,,15.060446,62.5293802680407
1262,2014/10/24 14:03:19+00,G0995,Lelystad,bestaand,0,muur,0.271,283,,0.271455,2.33723352598835
1263,2014/10/24 13:30:35+00,G0995,Lelystad,bestaand,0,muur,0.768,283,,0.7684915,5.35610727971297
1264,2021/01/12 14:26:32+00,G1979,Eemsdelta,bestaand,0,muur,7.173,283,,7.172536,33.980529105322
