OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
670;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2054.6249774609;72215.9981351279;671
671;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1013.3531680431;27712.4121085356;672
672;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;109.8122631736;410.0243757065;673
673;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;775.6615404524;35258.9414760957;674
748;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;194.9124435946;1335.5972272805;749
749;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;2005.5105978801;31414.9808735205;750
750;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;1602.8260811369;40126.9950973316;751
751;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;1847.8660341021;61835.0247754693;752
752;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;1164.0673982438;14398.7957404183;753
753;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;6145.5594167124;110033.249945669;754
754;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;4929.4487046079;98690.4940182936;755
600;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;1431.1067838565;20284.9983329828;601
674;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1613.9077990327;78612.9220230893;675
675;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1926.2234777395;101937.419633051;676
676;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;398.2978088298;9815.2055358797;677
755;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;1341.3566284406;25833.3371228955;756
756;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;0.2447842638;0.0027042901;757
757;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;1661.0112214294;84111.2217470739;758
601;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;840.0103026051;14656.4408925549;602
602;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;503.4155302084;5453.5221345537;603
603;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;13654.3117294975;765805.081585886;604
604;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;354.4593519507;8206.8485607408;605
605;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;1714.8033190145;31816.6184792587;606
606;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;101.3377642376;513.9254160252;607
677;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;5523.4968857545;531867.05043351;678
678;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1703.2488216532;148421.466104716;679
679;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;677.9155663606;19189.6807652207;680
680;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1261.5226223529;43434.3194110261;681
758;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;1012.8013113153;34380.0969921948;759
760;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;4681.0195187763;304171.191038014;760
761;7.2;Kaarteenheid 7.2: Lp. van Walcheren, waar de Gantel Laag zich matig diep ingesneden heeft in de onderliggende afz.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;7.2: Walcheren met Gantel (matig diep ingesneden);7,2;19249.8192633567;643481.262642956;761
607;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;204.4395339328;2860.0050310235;608
608;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;470.555813783;14280.9713055492;609
609;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;1559.4920543487;84567.4083489724;610
610;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;82.7177969007;304.6888765543;611
611;14;Kaarteenheid 14: Laag van Ypenburg, eventueel bedekt met een dunne laag van het Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;14: Ypenburg evt bedekt met dunne Wormer;14;430.1876766252;6765.9218566281;612
681;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;345.4032983337;7135.3282810638;682
682;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;844.407005545;31986.4597998685;683
683;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1952.5834997867;129818.296384033;684
684;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;916.7288262981;48378.957058312;685
685;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1823.8742421367;131813.967491374;686
612;15;Kaarteenheid 15: Laag van Den Haag, dikker dan 2 m, op  afz. van het  Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;15: Den Haag dikker dan 2 m op Zandvoort;15;3460.4406403939;289331.995493152;613
613;15;Kaarteenheid 15: Laag van Den Haag, dikker dan 2 m, op  afz. van het  Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;15: Den Haag dikker dan 2 m op Zandvoort;15;4865.1130658493;796715.463468003;614
614;15;Kaarteenheid 15: Laag van Den Haag, dikker dan 2 m, op  afz. van het  Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;15: Den Haag dikker dan 2 m op Zandvoort;15;1189.5822562921;71171.8848062596;615
615;15;Kaarteenheid 15: Laag van Den Haag, dikker dan 2 m, op  afz. van het  Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;15: Den Haag dikker dan 2 m op Zandvoort;15;85061.0238865263;30419390.9876897;616
686;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1697.5673163668;124411.374555942;687
687;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1966.458126455;92114.296092714;688
688;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;3870.9699395235;182056.26028178;689
689;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1318.7270476398;31254.660867046;690
690;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;22400.5065290651;1213479.45228843;691
691;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;11586.6355732286;731095.301975363;692
692;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;308.777535303;4916.6180051032;693
616;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;990.0463976645;47106.6060796927;617
617;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;512.1445825138;13281.0592566039;618
618;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;3022.8296192319;136128.529274712;619
619;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;1436.043715671;63096.8517550319;620
693;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2210.8617645075;102224.609466946;694
694;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1374.8352317318;30140.389625324;695
695;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;220.9887825578;1086.0018176504;696
696;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;510.3502456565;17753.9802976393;697
697;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;9473.7672513224;511566.177447278;698
698;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;48996.2341846122;6742336.59414034;699
620;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;158.3059190971;888.9883881254;621
621;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;143.9898344252;1149.1240023567;622
622;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;77.4333022676;326.4704668999;623
623;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;1026.4541231476;11125.1057728224;624
624;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;512.3755010731;8306.0746072711;625
625;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;214.0960761445;2338.0060792657;626
626;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;144.2713936345;713.6558500701;627
699;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1184.1128761973;36610.1637756979;700
700;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;755.9972434743;33057.7401777154;701
701;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1810.9681021615;136153.45154829;702
702;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;677.3118484986;10582.5489897146;703
703;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;5388.6043369775;392919.818553384;704
552;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;9184.6058216024;1458188.88942744;553
553;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1257.3083810414;82584.6336954619;554
554;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;16786.5869083708;2396262.66503843;555
627;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;451.9494531542;5808.5005254168;628
628;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;838.2504415672;18113.8991977782;629
629;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;1625.5335227138;28418.7207575772;630
630;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;790.1724695063;19074.6882431532;631
631;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;313.9778478381;1140.7889805138;632
632;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;583.5792256465;15250.0235105373;633
704;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;3277.1695277424;249983.716871803;705
705;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;189251.403377795;31921957.8400936;706
706;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;51.8995806134;10.7308267946;707
707;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;360.8585292326;6124.9822766786;708
555;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;2219.6994806749;281271.709220637;556
556;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;8694.5823847574;1114720.49677778;557
557;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;59.2993142956;140.6384739935;558
558;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1194.5933949616;99588.2244909442;559
559;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;28038.7381187667;3947074.4679856;560
560;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;885.4643351526;35565.4975310931;561
633;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;2084.3495668495;95975.3712996742;634
