ID;GEO_SLEUTEL;BOOMHOOGTE;STAMDIAMETER;CATEGORIE;BOOMSOORT;BOOMSOORT_NL;ADM_BOOMEIGENAAR;CONDITIE;INSPECTIEDATUM;STANDPLAATS;STRAAT;WIJK;ADM_PLANTJAAR;BIJZONDERE_BOOM;LAT;LON
F61FD093-2DB5-4F31-B3C3-F90AEE68C250;G0995.34070df8af424de1b4323cf7ce375de4;< 6;< 20;bomen in verharding tot 0,20 m;Prunus 'Pandora';;Gemeente Lelystad;Goed;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50427097841282;5.458699944895549
6CBD72BE-01BB-454C-9665-DA5E43908E96;G0995.38c38658333b40b38fd09dde58b20788;12 - 18;30 - 50;;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190424000000.000000;Gazon;;Schepenwijk Zuid;;;52.50249006412394;5.459845803067811
D6521F81-565A-447C-9F15-5161DD8250E6;G0995.3be342289ef34cb58373bdf3b07a001d;< 6;< 20;bomen in verharding tot 0,20 m;Prunus 'Pandora';;Gemeente Lelystad;Voldoende;20190527000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.504536263363114;5.458941826506503
8BD6B1C0-4C0A-4BB7-8CFB-B5B1E25499A3;G0995.3ca2701527c1495292f7d6403fa69320;< 6;< 20;bomen in verharding tot 0,20 m;Prunus cerasifera 'Nigra';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.504524271791006;5.4577348605246865
E88D17C5-A8CA-4ED0-8827-6FA593CFE0CD;G0995.42a95abdb4574cda974fbc8d1acf2917;< 6;< 20;bomen in gras tot 0,20m;Amelanchier laevis 'Ballerina';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50351501029725;5.458744786649003
40BD382D-C8AD-446A-A34E-C3E63348F3EF;G0995.487b4466ebb944ddb011c4259758f8e3;< 6;< 20;bomen in gras tot 0,20m;Prunus cerasifera 'Nigra';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50421220205914;5.457453219875816
AE06D672-7BC5-4A33-B0D3-0A2902BD450B;G0995.4bbfe0a9d6e24912bc208572b2e0046f;< 6;< 20;;Amelanchier laevis 'Ballerina';;Gemeente Lelystad;Afgestorven;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.5034914436373;5.459059478808806
343BC662-B56A-4EA0-BFBD-D9B167C69859;G0995.5004f0f43ac74139862ae0c1c6b10c96;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Sorbus intermedia 'Brouwers';Zweedse meelbes cv.;Gemeente Lelystad;Goed;20200420000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.50711910719835;5.450130808865859
43E6E7EE-F5C1-40F7-996B-4F61FD2639F5;G0995.50c1632f4ee04afd804041cf53774125;6 - 12;20 - 30;;Prunus cerasifera 'Nigra';Kerspruim cv.;Gemeente Lelystad;Onvoldoende;20200407000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.504061191257556;5.45607196199235
E1A533E2-6840-49FF-AC6A-99209BBF66DC;G0995.0b02bda0ca844a74915c7f8d44518bca;< 6;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.48802407286483;5.430244738687602
D74B79F8-A1A6-4CDA-82DE-4071BDA7CBD3;G0995.0be91a70402a4a80aaedad6f787c6966;< 6;< 20;;Fagus sylvatica;Gewone beuk;Gemeente Lelystad;Voldoende;20200407000000.000000;Ruw gras;;'t Bovenwater;;;52.48995088911801;5.430387214049296
AAE8A197-CE24-4B4B-888B-AB4E48BBFE7E;G0995.0eb206e772e647a0831dd7701c7ac9d9;< 6;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.49415490333412;5.43080623241969
AA7B63A1-1A20-416A-B36C-1734F3580E71;G0995.10cb016d61f143c5b75a64d4998e4877;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.489087990002;5.430306554907441
0D980FAF-E8C1-4CF1-AAC6-2C0ABA90A0FD;G0995.165fb467355943abb3427e526ec3213f;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.48985746894198;5.430378376869566
834CAA13-839E-452A-B057-FCF6841CC5B1;G0995.dc12d3c94a864379bce5618561c22d26;< 6;20 - 30;bomen in gras > 0,20 m;Acer campestre 'Elsrijk';Veldesdoorn cv.;Gemeente Lelystad;Onvoldoende;20200506000000.000000;Gazon;;Schepenwijk Midden;;;52.509977344718976;5.454388294632379
826D9C60-3A46-46AA-AD14-0D0F7094FF76;G0995.2cfc2b2f2ec4420c8c6a261893efc5c5;6 - 12;30 - 50;bomen in verharding > 0,20 m;Sophora japonica;Honingboom;Gemeente Lelystad;Goed;20200420000000.000000;Elementenverharding;;Schepenwijk West;;;52.51481748074002;5.446339679523106
A6EBB409-1AB8-471F-A7AD-0675951E3E84;G0995.43c4b02629ff40bf893cf90bf1246fc2;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Acer pseudoplatanus 'Negenia';Gewone esdoorn cv.;Gemeente Lelystad;Voldoende;20200409000000.000000;Gazon;;Schepenwijk West;;;52.513317495370984;5.447137658913497
3D636F1B-BD7E-45BF-BE72-8F924AD81182;G0995.73394a6a86864cd7a3b94cf2f58a8569;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Acer pseudoplatanus 'Negenia';Gewone esdoorn cv.;Gemeente Lelystad;Goed;20200409000000.000000;Gazon;;Schepenwijk West;;;52.513195847175396;5.447130098437395
5776A359-883A-4F7F-9378-046023AC55E3;G0995.ef26332535724b8eb4146f7d6c80d224;6 - 12;20 - 30;bomen in gras > 0,20 m;Fraxinus excelsior 'Atlas';;Gemeente Lelystad;Voldoende;20180622000000.000000;Gazon;;Atolwijk Oost;;;52.514528899976426;5.504517775124006
21DBEE6C-0F75-4B52-9BD1-502A8041E85B;G0995.226515f075964e2e8d19661036ab1eb5;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20180614000000.000000;Niet aanwezig;;Schepenwijk Noord;;;52.522325140213255;5.445767920067247
F105077E-307F-4CEA-ACE3-BBADC676F508;G0995.51957d76fc824d4c9dc8e1b479e29aa2;6 - 12;30 - 50;bomen in beplanting tot 0,20 m;Aesculus x carnea;Rode paardenkastanje;Gemeente Lelystad;Onvoldoende;20190527000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.503066261414226;5.460773055736246
2905C159-232C-4EFF-8723-69444ACBB918;G0995.1fe107cb18ea4205b1f192b30b8ba745;6 - 12;50 - 100;bomen in beplanting > 0,20 m;Pterocarya fraxinifolia;;Gemeente Lelystad;Goed;20190527000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50304693546525;5.462873640151912
4394C421-7640-4359-A7CD-B6028D5551F0;G0995.7187524dfadf49e0a66dab71bbbb0c4a;6 - 12;30 - 50;bomen in beplanting tot 0,20 m;Quercus robur;;Gemeente Lelystad;Voldoende;20190628000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50283222678651;5.462721475653869
1CE9CD65-66CC-4E2A-8D2B-43D43C679C87;G0995.3b08ff7ed338445ca6bc653f9a76bba4;6 - 12;30 - 50;bomen in gras > 0,20 m;Quercus robur;;Gemeente Lelystad;Voldoende;20190527000000.000000;Gazon;;Schepenwijk Zuid;;;52.50283794939264;5.462823635105796
F829F6B8-0E69-4D1D-A67F-9E7DE3EFF961;G0995.2c42f4dec7e34cd0b66b74e173f936d4;6 - 12;30 - 50;bomen in gras > 0,20 m;Fraxinus excelsior;;Gemeente Lelystad;Onvoldoende;20190731000000.000000;Ruw gras;;Schepenwijk Zuid;;;52.5038839961497;5.468184186562897
843774B9-B8AD-4CAE-9D89-AF32B2EA0DA6;G0995.656d18b7b6754583bde3d53a961afbc2;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Liquidambar styraciflua;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Overijsselse Hout, Gelderse Hout;;;52.52423657218632;5.513152508205556
8F9EAC8F-CF92-402A-9420-D92BAC1A9AA9;G0995.631ea2df5fcb46fb96de60edf9901565;< 6;20 - 30;bomen in beplanting > 0,20 m;Prunus serrulata;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Overijsselse Hout, Gelderse Hout;;;52.52425273780786;5.513484201030124
42182262-FDD6-4DF7-A190-04B17744B3B1;G0995.4e6e2e720f0c4576b1ca9bca80e821ec;< 6;20 - 30;bomen in beplanting tot 0,20 m;Cornus controversa;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Overijsselse Hout, Gelderse Hout;;;52.524079673969055;5.513201612277305
DCB6CA87-B493-4ACF-A4EA-A8BA27DBF466;G0995.4dbc89b1c9da4c498816f8b4fec5841c;12 - 18;50 - 100;bomen in gras > 0,20 m;Alnus cordata;;Gemeente Lelystad;Voldoende;20191112000000.000000;Gazon;;Lelystad-Haven;;;52.4961093333428;5.425656023420791
4BAE86A4-04D6-41CF-9A0C-35271265F9C9;G0995.062c24b41e4741949511782bb7035668;< 6;< 20;bomen in verharding > 0,20 m;Pyrus calleryana 'Chanticleer';Sierpeer cv.;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.504877793323125;5.454151245860651
A3BB727D-F7D2-4825-BC10-D484249AB1C3;G0995.5ee886e4b4a24e3b9f78d4d95415a7ae;12 - 18;30 - 50;bomen in gras > 0,20 m;Robinia pseudoacacia 'Bessoniana';;Gemeente Lelystad;Onvoldoende;20180614000000.000000;Gazon;;Stadscentrum Noord;;;52.51210017144045;5.47624973430924
A8CFD4BA-76C6-4173-88FC-6BC4B8874FC4;G0995.3d5f89a99a4a4354869a7d4011b88ce8;12 - 18;30 - 50;bomen in gras > 0,20 m;Robinia pseudoacacia 'Bessoniana';;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Stadscentrum Noord;;;52.512050951853915;5.476256558227976
BC993C2A-0C7B-4A91-8609-56B7BEC485CA;G0995.29edcfd0bc5c43e4995a70e58f8c4fda;12 - 18;30 - 50;bomen in gras tot 0,20m;Populus simonii;;Gemeente Lelystad;Voldoende;20191111000000.000000;Gazon;;'t Bovenwater;;;52.50017077550306;5.413709349966277
03018209-EEDD-4EA1-98BA-1FEA58DECC39;G0995.0adccb8386b74f50b6b5fd1b0b3895b7;12 - 18;50 - 100;bomen in gras > 0,20 m;Alnus cordata;;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Waterwijk;;;52.49652424758783;5.48273843315233
111355BE-93A6-40A4-974C-0F09DD7658D1;G0995.c0f91badac9346ee97b7516c7617c801;< 6;20 - 30;bomen in gras > 0,20 m;Acer platanoides 'Globosum';Bolesdoorn;Gemeente Lelystad;Goed;20200409000000.000000;Gazon;;Schepenwijk West;;;52.510145297317486;5.446254762834387
CC33B621-B8CE-444A-BD4F-BFF4313A6B4D;G0995.2e5e648f5e494c40ba234fc477b2bef7;;;;;;Gemeente Lelystad;;;;;Atolwijk Oost;;;52.51649286343879;5.50661733395491
E75C7DA1-9A0C-466B-94A7-2A5D2C49E7AE;G0995.8e128964f8ae4cd3b0441290bcf49219;6 - 12;20 - 30;bomen in gras tot 0,20m;Ostrya carpinifolia;;Gemeente Lelystad;Voldoende;20180125000000.000000;Gazon;;Atolwijk West;;;52.51362006079689;5.491425351906079
B88607C5-5A77-4BFE-89CF-34FE87F3DD20;G0995.af0fb14047004e7e8cdf4a27d8c2e55c;12 - 18;30 - 50;bomen in gras > 0,20 m;Alnus cordata;;Gemeente Lelystad;Goed;20170810000000.000000;Gazon;;Atolwijk West;;;52.51362326903789;5.49258360380902
F6373649-7F71-403E-A7A1-B43C5EA46F46;G0995.8f2aeb8fc6b64b0197238695d0a10ff6;12 - 18;50 - 100;bomen in gras > 0,20 m;Alnus cordata;;Gemeente Lelystad;Goed;20190805000000.000000;Gazon;;Schepenwijk Zuid;;;52.50255242290172;5.4634670549920425
51835630-1E89-4618-8774-CE1CDEC76067;G0995.059c7f9ec2c64376869a74294fe76d3b;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Alnus cordata;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49769762695627;5.4919594406700085
BE3BC484-E5DE-4479-AAF6-C4EDD143232F;G0995.f3f5d651e660476587d059e9980fd309;6 - 12;< 20;bomen in beplanting tot 0,20 m;Prunus x schmittii;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.497325510485716;5.491466132031088
D6B850EB-2847-4F99-B3E8-210632144610;G0995.30917a4bf6f04116b7ded11be28ada63;;;;;;Gemeente Lelystad;;;;;Atolwijk Oost;;;52.51358232624274;5.5090018042191495
1AD8DA1D-42FC-4986-8486-E86D8C1EA48A;G0995.1dac3cc612894825a629f29867de378b;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Acer pseudoplatanus;Gewone esdoorn;Gemeente Lelystad;Voldoende;20200408000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.512759510281846;5.443136657373879
19294D6A-6302-4560-A7AE-F2561B3A48EB;G0995.46e6b08ef6524924adb54be94dcd2d4b;12 - 18;30 - 50;bomen in gras tot 0,20m;Ulmus x hollandica 'Groeneveld';;Gemeente Lelystad;Goed;20200602000000.000000;Gazon;;Zuiderzeewijk;;;52.52382349396599;5.479653613073861
BAE15637-00D3-4CD8-BE7C-64F3BAE336AF;G0995.3572fc29f4d94605a35a9feee15fb5ef;6 - 12;< 20;bomen in beplanting tot 0,20 m;Corylus colurna;;Gemeente Lelystad;Onvoldoende;20191112000000.000000;Heesterbeplanting;;Lelystad-Haven;;;52.49815162129215;5.424138715107974
1B4D4BEB-14EC-4717-857B-53283F733A85;G0995.d498822957c34ce8aa670ba116b606eb;6 - 12;20 - 30;bomen in verharding > 0,20 m;Tilia x europaea 'Pallida';Koningslinde;Gemeente Lelystad;Onvoldoende;20200409000000.000000;Elementenverharding;;Schepenwijk West;;;52.510539365088775;5.446215549622205
F5EC02A0-3917-40B4-8A4E-C15D24DEBDCE;G0995.64184e7ba9b24e37a18364e597a433e2;12 - 18;30 - 50;bomen in beplanting > 0,20 m;Betula pubescens;;Gemeente Lelystad;goed;20170720000000.000000;Heesterbeplanting;;Atolwijk Oost;;;52.513893446500845;5.509265850321873
4BB6BC3B-A251-4870-B0D2-FABB1564FE74;G0995.0eb985765a8c4d63bda45e3ef24d89e4;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191009000000.000000;Gazon;;Warande West;;;52.49126549397728;5.457583151445581
94E7A2D3-159A-4206-BBAF-0AA8C8E51702;G0995.152d5af698f648b0b0893104e6f12d59;< 6;< 20;;Platanus x hispanica;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.48988272558779;5.450409524006245
AFCCEE81-9CBC-4764-BEA4-97E9389D26F2;G0995.1cb41e00eb804021afa7529db9edfaad;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.49003689588962;5.455406854615681
56F84AD9-B673-4136-B82B-B5867691A6E2;G0995.1f77ec9c9df04232b70ef1023c2c6310;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.48984776736111;5.45509242936355
D2E44DE8-85D0-49E5-8020-434885FE5617;G0995.211c597329d44df78022752164d8871f;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.489662951192685;5.454889319789675
59E062E8-B515-4A25-AB62-F785BA23A5CF;G0995.3eaa5c2c97204c59b396ac2845dc4686;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Tilia tomentosa;;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Schepenwijk Noord;;;52.52174841781736;5.461864394770045
7BA0E156-6D3A-40B8-89DA-5F33F0772D82;G0995.b43ebb3c66a1402f9e2d7d9932b0612d;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20180614000000.000000;Niet aanwezig;;Schepenwijk Noord;;;52.52169222635674;5.46182637486703
09797B13-5881-44D7-821D-BE1B9356743D;G0995.5b53baa0d8374b6eb847b11cf71e6983;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Acer campestre;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.52219721783766;5.458968688712106
9F2AAD03-CB81-4AB5-82F9-60937C0EE85E;G0995.9c61b8cb819c46739978be6e0cb03cf8;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Acer campestre 'Elsrijk';Veldesdoorn cv.;Gemeente Lelystad;Goed;20200525000000.000000;Gazon;;Schepenwijk Midden;;;52.513557142545196;5.46595757055511
6D9A6E3F-06FC-4B1F-9DCA-6BAD25A0C10C;G0995.89176d256f3043609de06f9616224321;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Alnus glutinosa;;Gemeente Lelystad;Goed;20191111000000.000000;Heesterbeplanting;;Lelystad-Haven;;;52.49958307915475;5.42299383763035
40E6CC53-106F-4346-99B8-A0E35E0FCD2B;G0995.72d77606070a4b36856cc728736af3c6;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20180626000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.50189250943241;5.500517718712399
0E3EEA7C-19CB-42B0-910B-B2781487EC17;G0995.7df5ea8d56204541a7877f39011963b2;< 6;< 20;bomen in beplanting tot 0,20 m;Magnolia kobus;;Gemeente Lelystad;Goed;20170810000000.000000;Heesterbeplanting;;Atolwijk West;;;52.5143476571165;5.491931825234999
3EA4A4BD-74D9-4A03-891A-958E8A57DCB3;G0995.8710c8ce4897446fbf11b9ce6423e556;6 - 12;30 - 50;bomen in beplanting tot 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Voldoende;20191112000000.000000;Heesterbeplanting;;Lelystad-Haven;;;52.5000586399346;5.418549596952354
AA3829FC-D23C-423B-9EB2-28721E949CB7;G0995.826e47897ab64e3b92d136ec182021c1;;;;;;Gemeente Lelystad;;20180509000000.000000;Gazon;;Schepenwijk Oost;;;52.519437302370115;5.454347255076313
0DB09127-35E4-4E32-8711-BDE791D6548F;G0995.56122420b39b4032830231804e708ff9;< 6;< 20;bomen in beplanting tot 0,20 m;Sorbus hybrida 'Gibbsii';;Gemeente Lelystad;Onvoldoende;20191111000000.000000;Elementenverharding;;Lelystad-Haven;;;52.499007142568125;5.421424692419785
87191092-7E44-4241-9D86-6110E1008747;G0995.8252cbd9518c400e95ae00484afe304d;12 - 18;30 - 50;bomen in beplanting > 0,20 m;Robinia pseudoacacia 'Bessoniana';;Gemeente Lelystad;Onvoldoende;20190805000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50385963829949;5.465963042435623
0E929984-56C4-41FC-AD20-C05667DDDF80;G0995.db0f12ea8d4048b4916ad1c9622d6411;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Robinia pseudoacacia 'Bessoniana';;Gemeente Lelystad;Onvoldoende;20190805000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.504021655249446;5.465945599591595
B88F6396-1E4E-4C63-A00E-578F36D86DEB;G0995.ceadf961e8d24f50986899bbd1f1167b;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Onvoldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.49588936643491;5.446415360453419
B0E21420-032D-48DC-BCA9-99A0CD891BFE;G0995.f3a720292f1b4bbf9a019c56824af437;12 - 18;30 - 50;bomen in gras > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190424000000.000000;Gazon;;Schepenwijk Zuid;;;52.502330320633114;5.459674629596842
AC433BE2-7B6D-4740-97B6-5F94F09F2793;G0995.cf45ddac78c04dd4af1d3af0a6716de0;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.49548965405976;5.445403156464354
881BD846-F994-461B-9CF6-21943C5327D7;G0995.d11882ce775045db99bf12191f185902;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Landstrekenwijk;;;52.494815831971714;5.4450488568866
77C5502D-86E0-4897-B4EE-81249F45CF17;G0995.97c77fdeca40441a9b26a75f299a8d25;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.4897551196121;5.4549308037630935
75C1F83D-6E22-45DC-9F61-2777115B8F9F;G0995.998c308212f641469302de980af70efc;< 6;< 20;;Gleditsia triacanthos;;Gemeente Lelystad;Voldoende;20191106000000.000000;Heesterbeplanting;;Warande West;;;52.48921334494899;5.447064695651234
F66432EE-3BE7-4618-A426-5447448564DB;G0995.9be4b7712d57466eaf85b218aab3ce12;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.48889639085186;5.453497705908093
9BECF358-F30C-41A5-8B32-A5F226734DE4;G0995.9bedfe7c9b824ab3992cd9165c94f53e;< 6;< 20;;Tilia x europaea;;Gemeente Lelystad;Voldoende;20191010000000.000000;Gazon;;Warande West;;;52.490040503671445;5.4555247782371135
E486E37C-5665-4AF4-97A2-D80624413AC5;G0995.9cfa6b2dab034d19b140f8333167ce6f;< 6;< 20;;Magnolia kobus;;Gemeente Lelystad;Onvoldoende;20191010000000.000000;Gazon;;Warande West;;;52.49006362094567;5.449736668241533
1229BFD0-BFE3-4D5A-B2C5-3B20EF7C7378;G0995.f542f4a6689c4c31b86971c130664707;12 - 18;30 - 50;bomen in gras > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190424000000.000000;Gazon;;Schepenwijk Zuid;;;52.502379843464816;5.459758214846643
E1B3895F-8D2B-435C-B9BE-7E1896BEE14B;G0995.49f6039d3fa146c2bdf89ec26b54a8af;12 - 18;30 - 50;bomen in gras > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190424000000.000000;Gazon;;Schepenwijk Zuid;;;52.50233297071253;5.459764558780898
2A15B25E-6B5D-47D7-A675-A1088FC36A38;G0995.e66ee11e189249829570467fe7acfb4b;6 - 12;30 - 50;bomen in gras > 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Goed;20190806000000.000000;Gazon;;Schepenwijk Zuid;;;52.50623025935761;5.46358812529051
1F3D24F2-9B9E-41FD-9127-A93F50C14464;G0995.0be9cbf7e4794c19bc937360f382e348;6 - 12;30 - 50;bomen in gras > 0,20 m;Acer campestre 'Elsrijk';;Gemeente Lelystad;Voldoende;20190806000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50605928745351;5.463986795449389
F0AEA4CA-565B-4F00-96A3-094C0A0EF2B9;G0995.5c48899f59e54c40a5fcb09208e7af89;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Carpinus betulus 'Fastigiata';;Gemeente Lelystad;Voldoende;20190806000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50634528789188;5.464776703959792
97282FB3-B82A-4875-A892-00F02BE811A4;G0995.7ef418d6cbeb42348fb2c0cc669e0250;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Catalpa bignonioides;;Gemeente Lelystad;Voldoende;20190806000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50570236557075;5.463052554269984
07EDAE2D-BE10-467B-8BEC-4949FF19BD2B;G0995.28ea2a2ecbac4a6caeb6e533571bc1e8;;;bomen in gras > 0,20 m;;;Gemeente Lelystad;;20170810000000.000000;;;Eendenweg;;;52.43839499004224;5.453474239025045
1E90BB99-5B67-4BB1-95E9-53283AD47F57;G0995.6228b5b1c1464553b67ffb5f7e12dc8b;6 - 12;< 20;bomen in beplanting tot 0,20 m;Pyrus calleryana 'Chanticleer';;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Zuiderzeewijk;;;52.522182298526346;5.482557716369797
0105526F-1F3E-4343-9F48-F7887F584984;G0995.a7a4ef560ba64061bffd6c2c96455d80;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Gleditsia triacanthos f. inermis;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49391371529058;5.485157253933587
52C55EF6-9D7D-4382-9F8A-A7456AF22CB4;G0995.a0cd3d2e6b0e453b8109cd0fb6d74810;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Gleditsia triacanthos f. inermis;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49419460710734;5.485177063836836
2438880A-508A-4CAE-97E4-02B1FC781632;G0995.8abae86eff0041e6ae6b8deb3d5d903f;12 - 18;30 - 50;bomen in beplanting > 0,20 m;Robinia pseudoacacia 'Bessoniana';;Gemeente Lelystad;Onvoldoende;20190805000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50418030787338;5.46593276044573
6B87852C-DEE3-41EA-93CB-8BDFE01F4CB2;G0995.5d86795552804e7da60f3862dfb013e8;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Alnus x spaethii 'Spaeth';;Gemeente Lelystad;Voldoende;20190802000000.000000;Heesterbeplanting;;Stadshart;;;52.508324979574255;5.478075492718337
174BC6A7-8088-418E-9148-C671CF42AB70;G0995.d7630c81e23f41158047093bff928453;< 6;20 - 30;bomen in verharding > 0,20 m;Robinia pseudoacacia 'Umbraculifera';Valse acacia cv.;Gemeente Lelystad;Voldoende;20200507000000.000000;Elementenverharding;;Schepenwijk Midden;;;52.51404032625949;5.455496473011356
355BDD37-4DE0-424F-9AB6-2B7DF63265A5;G0995.4284a4cd97c14904b8bd71d980d79a6f;18 - 24;;bomen in gras > 0,20 m;Populus x canadensis 'Robusta';;Gemeente Lelystad;Goed;20170810000000.000000;Ruw gras;;Zeeasterweg;;;52.50466022354392;5.536976878626573
1693E380-906E-43C0-94DE-BA3D160DDFE9;G0995.ee36c1f4a6944dc4ad7ccd13aef634e6;6 - 12;< 20;bomen in beplanting tot 0,20 m;Acer pseudoplatanus 'Erectum';;Gemeente Lelystad;Goed;20170810000000.000000;Heesterbeplanting;;Atolwijk Oost;;;52.51340928630946;5.506848170831744
7187A346-A833-41B6-AB8F-B4D246A3970F;G0995.237971faaae34e2f9746ca6ef89d5074;12 - 18;50 - 100;bomen in gras > 0,20 m;Alnus cordata;;Gemeente Lelystad;Goed;20191112000000.000000;Gazon;;Lelystad-Haven;;;52.49598750213045;5.4236696534897355
5E41CF3F-E1B9-4056-9125-3674C7365F84;G0995.8dc23e2d359f4117b1deea1893d019f4;< 6;< 20;bomen in beplanting tot 0,20 m;Acer pseudoplatanus 'Erectum';;Gemeente Lelystad;Voldoende;20170810000000.000000;Heesterbeplanting;;Atolwijk Oost;;;52.51333486932834;5.506636505894983
