FID,vrt_code,vrtnaam,haven_vaar,meetpunt_b,meetpunt_e,trajectlen,ref_vlak,diepte_van,diepte_tot,kenmerk_id,id,se_anno_cad_data,gdb_geomattr_data,shape
diepte_vaarweg.10,044c,Vaargeul in Tjeukemeer naar St. Nicolaasga,,0,5.179,,KP,-3,-1.2,,4697,,,"LINESTRING (52.88450000099999 5.753400001999978, 52.884799998000005 5.753699998999991, 52.89070000100003 5.759500000999992, 52.89220000099999 5.761700001000008, 52.898800000999984 5.767400000000009, 52.902199998000015 5.770100001000003, 52.90329999800002 5.770699999999977, 52.904199999000014 5.771000001999994, 52.905099999000015 5.771200001000011, 52.90760000099999 5.771299999000007, 52.908300000999986 5.770899999999983, 52.908799998000006 5.770199998999999, 52.909100000000024 5.768300001, 52.909400000999995 5.766600002000018, 52.90949999899999 5.765299997999989, 52.909600001 5.764499999999998, 52.90980000000002 5.76339999999999, 52.91010000199998 5.762099999999975, 52.91039999899999 5.7608999980000135, 52.91070000100001 5.7593000009999855, 52.910799999000005 5.7590000000000146, 52.91129999999998 5.756599999999992, 52.91169999900001 5.7543999999999755, 52.91180000100002 5.751400000999979, 52.91380000100003 5.739599999000006)"
diepte_vaarweg.11,682,Swinhaven,,0,0.835,,NAP,-4,-3,,4716,,,"LINESTRING (51.8048 4.605000000000018, 51.806100000000015 4.606199998000022, 51.80720000000002 4.607099999000013, 51.81109999900002 4.611400000999993)"
diepte_vaarweg.12,224,"Heinoomsvaart, Geer, Bijleveld, Groote Heijcop, Kerkvaart en Danne",,10.572,11.239,,KP,-1.2,-1.2,,4757,,,"LINESTRING (52.171100002 4.994700000000023, 52.17099999999999 4.995400000000018, 52.171100002 4.9970000010000035, 52.1712 4.998100001000012, 52.1712 4.998300001000018, 52.171399999000016 5, 52.17150000100003 5.001699998999982, 52.17159999900002 5.002400000000023, 52.17159999900002 5.002900001, 52.17159999900002 5.003199998000014, 52.17170000099998 5.003800001000002, 52.17179999899997 5.0043999999999755, 52.171899999999994 5.004799998999999, 52.17199999799999 5.005199999000013)"
diepte_vaarweg.20,024,Buitenhavens Harlingen,,1.6,3.2,,NAP,-7.2,-6.6,,4966,,,"LINESTRING (53.177599999999984 5.412900001000025, 53.18059999899998 5.414000000999977, 53.181299998999975 5.414199999999994, 53.18180000000001 5.414600000000007, 53.18210000200003 5.415300000000002, 53.18239999899998 5.416700002000027, 53.18290000000002 5.418699998000022, 53.183699999 5.422600000999978, 53.184199999999976 5.424500000000023, 53.184799999000006 5.425900001000002, 53.18569999900001 5.428399999000021, 53.18770000000001 5.43180000000001, 53.18930000099999 5.434000000000026)"
diepte_vaarweg.21,084e,Kattendiep en Ramsgeul,,3.422,4.638,,MP,-2.5,-2.5,,5116,,,"LINESTRING (52.598099999 5.803300001000025, 52.598299999000005 5.801100001000009, 52.59930000100002 5.796100002000003, 52.60269999899998 5.799699998999984, 52.60390000000001 5.801199999000005, 52.60500000000002 5.802099999000006, 52.605700001 5.802700001999995, 52.610300000999985 5.803899999999999, 52.610300000999985 5.808200001999978, 52.61039999899998 5.8125, 52.6105 5.81819999999999, 52.6105 5.822000000999992, 52.6105 5.826499999000021, 52.6105 5.830400000999987, 52.61070000000001 5.834600002000002, 52.611200000999986 5.837299998999981, 52.61239999899999 5.845600002000026, 52.615800001000025 5.861000000999979, 52.61780000099998 5.862900000000025)"
diepte_vaarweg.22,031,Stroobossertrekvaart of Kanaal Dokkum-Gerben Allesverlaat,,0,15.49,,KP,-1.7,-1.7,,5131,,,"LINESTRING (53.32420000100001 6.035500001000003, 53.32260000000002 6.035700001000009, 53.32189999899998 6.0359000000000265, 53.31969999900002 6.036400001000004, 53.31709999999998 6.036899999000013, 53.31650000100001 6.037099997999974, 53.316399999 6.037399999999991, 53.31619999899999 6.0379999990000215, 53.315999999999974 6.038800001000027, 53.315499999 6.041099998999982, 53.31430000099999 6.045999999999992, 53.31390000099998 6.047499999000024, 53.31170000100002 6.053399999000021, 53.30620000099998 6.060600001000012, 53.30429999900002 6.063000000999978, 53.302599999999984 6.065200000999994, 53.30160000199999 6.066399998999998, 53.301300000000026 6.066700000000026, 53.30110000100001 6.0668999999999755, 53.29960000099999 6.067999999999984, 53.29930000000002 6.068300001000011, 53.298400000000015 6.068999997999981, 53.29439999900001 6.072299998000005, 53.292700000000025 6.073800000999995, 53.29250000000002 6.074000001000002, 53.29219999899999 6.074299999000004, 53.290100000999985 6.07589999999999, 53.28950000200001 6.076499999000021, 53.28880000100003 6.077100001000019, 53.2885 6.077500000999976, 53.287199999999984 6.079200000000014, 53.28699999999998 6.079399998999975, 53.28680000100002 6.079799998999988, 53.285000000000025 6.082600001000003, 53.28449999899999 6.08359999999999, 53.283799998000006 6.085499997999989, 53.28249999899998 6.088700000000017, 53.28180000200001 6.0905999990000055, 53.28029999900002 6.095600002000026, 53.277899999 6.103399998999976, 53.27710000100001 6.106299999999976, 53.27650000199998 6.108600002000003, 53.27569999899998 6.112000000000023, 53.27510000000001 6.115600001000018, 53.27490000099999 6.116799999000023, 53.274700000999985 6.118400000000008, 53.27420000000001 6.123100001000012, 53.273800000999984 6.12579999899998, 53.27360000099998 6.1279999989999965, 53.27279999899997 6.134799998000005, 53.272100002 6.140999998999973, 53.27199999999999 6.141899998999975, 53.27089999999998 6.151900001000001, 53.27069999999998 6.154199999000014, 53.27030000100001 6.157800000000009, 53.270100001 6.158500000999993, 53.26999999999998 6.159600001000001, 53.269900001999986 6.159899998000014, 53.26969999800002 6.160100001999979, 53.269200001 6.160500001000003, 53.269000000999995 6.160700001000009, 53.26859999800001 6.1609000000000265, 53.268399998999996 6.1609999980000225, 53.26810000099999 6.161099999999976, 53.26780000000002 6.161400001000004, 53.267499998000005 6.161699999000007, 53.266399998 6.163400002000003, 53.26550000200001 6.164700001000028, 53.26309999799997 6.168200001000002, 53.262800001000016 6.168600000000026, 53.262400001 6.169199999, 53.26139999899999 6.17130000100002, 53.26089999800001 6.172300000000007, 53.26020000099999 6.173300002000019, 53.2586 6.175200000000018, 53.256399999999985 6.177900001000012, 53.25400000100001 6.180799997999998, 53.25050000099998 6.184999999000013, 53.249000002 6.18670000100002, 53.248500001000025 6.187299999999993, 53.24810000100001 6.187700000000007, 53.24749999900001 6.188099998999974, 53.24720000100001 6.18829999899998, 53.247000001 6.1884999979999975, 53.24689999999998 6.188700002000019, 53.246699999999976 6.188999998999975, 53.24599999899999 6.189399998999988, 53.242899998999974 6.191300001000002, 53.239599999000006 6.193300001000011, 53.238999999999976 6.193599999000014, 53.238099999999974 6.194299999999998, 53.237500001 6.194600001000026)"
diepte_vaarweg.23,1193,Papaverkanaal,,0,0.421,,KP,-3.1,-3.1,,5138,,,"LINESTRING (52.40050000000002 4.899000000000001, 52.39840000100003 4.904199999000014)"
diepte_vaarweg.24,1106,Beatrixhaven te Werkendam,,0,0.858,,NAP,-3.5,-3.5,,5147,,,"LINESTRING (51.81390000099998 4.879599999999982, 51.81270000000001 4.881299999000021, 51.812100000999976 4.882100001000026, 51.812100000999976 4.881999999000016, 51.808400000999995 4.87579999899998)"
diepte_vaarweg.25,401b,Visjagersgaatje,,0,6.564,,NAP,-5.8,-4.4,,7063,,,"LINESTRING (52.94779999899998 5.031100001000027, 52.948100001 5.030200001000026, 52.94839999800001 5.029300001000024, 52.94889999899999 5.028700001999994, 52.949700001999986 5.027800001000003, 52.95089999999999 5.026799998999991, 52.95169999799998 5.026299998000013, 52.95300000200001 5.024999998999988, 52.95430000099998 5.0230999999999995, 52.95659999899999 5.020500001000016, 52.957400001999986 5.0192000010000015, 52.95809999900001 5.017900000999987, 52.958500001999994 5.016600002000018, 52.958999999000014 5.014199997999981, 52.9597 5.011799999000004, 52.96070000200001 5.00780000200001, 52.961599998 5.002599998999983, 52.96200000099998 4.999799999999993, 52.96249999899999 4.996599998000022, 52.96310000099999 4.991399999999999, 52.96339999899999 4.989700001000017, 52.96379999800001 4.987199998999984, 52.96400000199998 4.9857000000000085, 52.964400001 4.984000001000027, 52.965899999999976 4.980399999999975, 52.96709999799998 4.977499998999974, 52.96809999999999 4.975200001000019, 52.96940000000001 4.971999998999991, 52.969799998999974 4.971099998999989, 52.97030000000001 4.969999998999981, 52.971299998000006 4.968199997999989, 52.972100001 4.9669999999999845, 52.97340000000003 4.965199999999982, 52.97679999799999 4.960000001000026, 52.979499998999984 4.956000000000017, 52.981100000000026 4.953600000999984, 52.98420000099998 4.948500000000024, 52.98480000000001 4.947099998999988)"
diepte_vaarweg.26,233y,Aanloop havens van IJmuiden en Noordzeekanaal,,5.72,6.87,,KP,-15.1,-15.1,,7080,,,"LINESTRING (52.46860000100003 4.58570000200001, 52.46860000100003 4.589800000000025, 52.467300002 4.611900002000027, 52.46629999999999 4.620000000999994, 52.46599999799997 4.622499999000013)"
diepte_vaarweg.37,117c,Havens van Middelharnis,,0.69,2.954,,KP,-3,-3,,6520,,,"LINESTRING (51.774400000000014 4.1915000010000085, 51.773800000999984 4.190400001, 51.77340000100003 4.189700000000016, 51.77320000200001 4.189399998999988, 51.77089999999998 4.184900001000017, 51.76729999899999 4.178699999999992, 51.76260000100001 4.170400001000019, 51.76139999899999 4.168499999000005, 51.76089999800001 4.167599998000014, 51.76010000000002 4.16640000000001, 51.76010000000002 4.165899998999976)"
diepte_vaarweg.86,684,Suiker Unie te Puttershoek,,0,0.258,,NAP,-4.1,-1.6,,2175,,,"LINESTRING (51.8125 4.566199998999991, 51.811799999000016 4.565699998000014, 51.810400001999994 4.5645000000000095)"
diepte_vaarweg.87,108a,Vaarweg Nieuwe Merwede-Amer door de Spieringsluis,,6,9.8,,NAP,-6.3,-4.2,,2176,,,"LINESTRING (51.73860000100001 4.738400001000002, 51.737300000999994 4.738400001000002, 51.73680000000002 4.735300000999985, 51.73600000099998 4.7307999989999985, 51.73409999900002 4.718699999000023, 51.732999999000015 4.714299998999991, 51.73180000100001 4.710499997999989, 51.730099998000014 4.706999999000004, 51.728399998999976 4.703800000000001, 51.7269 4.701000001000011, 51.72449999999998 4.697799998999983, 51.72260000199998 4.6983000000000175, 51.720600002000026 4.699700001999986)"
diepte_vaarweg.13,086a,Overijsselsche Vecht,,0,12.322,,SP,-2.2,-1.55,,4792,,,"LINESTRING (52.528099999000005 6.498399999000014, 52.52890000100001 6.4970000010000035, 52.52959999799998 6.495499998000014, 52.530200001000026 6.493900000999986, 52.53069999799999 6.4923, 52.53090000200001 6.491300002000003, 52.53099999900002 6.490299999999991, 52.53099999900002 6.488699999000005, 52.53090000200001 6.487700000000018, 52.53059999999999 6.486299998999982, 52.530200001000026 6.484900001000028, 52.529300001000024 6.482599999999991, 52.52879999999999 6.481400001999987, 52.52829999800002 6.480300001999979, 52.52739999800002 6.47890000000001, 52.52679999899999 6.477899997999998, 52.52560000099999 6.475999999999999, 52.524599998999975 6.474599997999974, 52.52369999899997 6.473000001000003, 52.5222 6.470100000999992, 52.521799999999985 6.46909999799999, 52.521499999000014 6.468299999999999, 52.52109999999999 6.466699999000014, 52.520500001000016 6.463700000000017, 52.520100001 6.461500000000001, 52.519499999000004 6.460000001000026, 52.51909999899999 6.458799999000007, 52.51859999800001 6.457699998999999, 52.51740000000001 6.455200002000026, 52.51599999899997 6.452399999000022, 52.515600000000006 6.451499999000021, 52.5154 6.4506999999999834, 52.51519999999999 6.449999998999999, 52.51509999899997 6.449099998999998, 52.51509999899997 6.448100001, 52.51519999999999 6.447200000000009, 52.51550000200001 6.4454000000000065, 52.51590000099998 6.443700001000025, 52.51650000000001 6.442200001000003, 52.51729999899999 6.4404999989999965, 52.517700002000026 6.439100000999986, 52.517700002000026 6.437800001000028, 52.517600000000016 6.436799999000016, 52.517499998000005 6.436000001000025, 52.51709999899998 6.434300001999986, 52.51680000099998 6.432399998999983, 52.51660000200002 6.431499998999982, 52.51650000000001 6.430000000000007, 52.51650000000001 6.427299999000013, 52.516899998999975 6.424699998999984, 52.51740000000001 6.421399999000016, 52.517600000000016 6.420299999000008, 52.517600000000016 6.418799999999976, 52.517700002000026 6.417700000000025, 52.51790000099999 6.416600000000017, 52.518300001 6.415300000000002, 52.518700000000024 6.41360000100002, 52.51880000199998 6.412399999999991, 52.51819999899999 6.409100000000024, 52.51799999899998 6.407800000000009, 52.51790000099999 6.406100001000027, 52.51780000000002 6.404199999000014, 52.51790000099999 6.401000001, 52.51810000099999 6.397999997999989, 52.51790000099999 6.39669999900002, 52.51740000000001 6.395199998999999, 52.517000000999985 6.394299998999998, 52.51660000200002 6.392999998999983, 52.516100000999984 6.391700000000014, 52.51579999900002 6.390600000000006, 52.51550000200001 6.3892999999999915, 52.51509999899997 6.386399998999991, 52.514800001000026 6.384199998999975, 52.51429999999999 6.382399998999972, 52.513799999000014 6.380800001000011, 52.513300001999994 6.379299998000022, 52.51299999999998 6.37779999899999, 52.512800001000016 6.376499998999975, 52.51289999900001 6.375200000000007, 52.51299999999998 6.3740999999999985, 52.51319999999998 6.3729999999999905, 52.51359999900001 6.372099999, 52.51529999799999 6.368000000999984, 52.516700000000014 6.363699999000005, 52.51729999899999 6.362199998999984, 52.51799999899998 6.361000000999979, 52.518399998999996 6.360500000000002, 52.51909999899999 6.359900001000028, 52.51969999800002 6.35949999799999, 52.52030000100001 6.358899999000016, 52.52079999799997 6.357700001000012, 52.52109999999999 6.356499999999983, 52.52120000100001 6.355200000000025, 52.521000001999994 6.352200001000028, 52.52059999900001 6.347300000000018, 52.520500001000016 6.346000000999993, 52.520500001000016 6.344700000999978, 52.52069999999998 6.342300002000002, 52.521000001999994 6.340199999999982, 52.52129999900001 6.338599998999996, 52.52109999999999 6.337600000000009, 52.52109999999999 6.336800002000018, 52.52120000100001 6.336199998999973, 52.52129999900001 6.335499997999989, 52.52140000100002 6.334899999000015, 52.521600001000024 6.334399997999981, 52.52199999999999 6.333999999000014, 52.522100002 6.332699998999999, 52.5222 6.330200002000026, 52.5222 6.327500000999976, 52.5222 6.324599999999975, 52.52199999999999 6.3215000000000146, 52.521799999999985 6.318599999000014, 52.52140000100002 6.314199998999982, 52.52089999999998 6.310199997999973, 52.52059999900001 6.3081000000000245, 52.520100001 6.305799997999998, 52.519499999000004 6.3034999999999854, 52.518700000000024 6.301199999000005, 52.51780000000002 6.298900000999993, 52.51709999899998 6.297600000999978, 52.516399998 6.296500001000027, 52.51570000100003 6.295499999000015, 52.515000000999976 6.294799997999974, 52.514099999999985 6.294100001000004, 52.51299999999998 6.293600000000026, 52.50890000200002 6.29219999899999, 52.50800000100003 6.291499998000006, 52.50739999899997 6.291000000999986, 52.506999999000016 6.290399997999998, 52.506399999999985 6.289600000000007, 52.50580000100001 6.2882999999999925, 52.50539999799997 6.286999999999978, 52.50519999900001 6.285599998999999, 52.504999999000006 6.2830000000000155, 52.504700001 6.280299999000022, 52.50340000199998 6.276200000000017, 52.503199998000014 6.275300000000016, 52.50310000000002 6.274400000000014, 52.502999999 6.2730999999999995, 52.50310000000002 6.271600001000024, 52.503499999999974 6.267200000999992, 52.503600000999995 6.2654, 52.503600000999995 6.264099999999985, 52.503499999999974 6.262999999999977, 52.50340000199998 6.262200001999986, 52.50310000000002 6.2608999980000135, 52.502700000999994 6.259900000000016, 52.50140000099998 6.2579000000000065, 52.5009 6.2569000010000195, 52.50079999899998 6.256399999999985, 52.500700000999984 6.255800001000011, 52.5009 6.254599999999982, 52.501300000000015 6.25279999899999, 52.501600000999986 6.251200002000019, 52.502099998000006 6.249699998999972, 52.50259999899998 6.248399999000014, 52.503199998000014 6.247099999, 52.503800001 6.246100001000002, 52.504799999 6.244700000000023, 52.506399999999985 6.242699999000024, 52.5068 6.2420999999999935, 52.507100001000026 6.24150000100002, 52.50739999899997 6.240499999000008, 52.5077 6.239599999000006, 52.50790000000001 6.238299998999992, 52.50800000100003 6.2371000009999875, 52.508099999000024 6.2357000000000085, 52.50820000099998 6.2342000009999765, 52.50849999899998 6.232599999999991, 52.50890000200002 6.231100000000026, 52.50950000099999 6.229899998999997, 52.51000000200003 6.228999998000006, 52.51049999899999 6.22830000099998, 52.511500001 6.2269000000000005, 52.512200001999986 6.225599999999986, 52.51289999900001 6.223599999999976, 52.51370000100002 6.221799998999984, 52.5145 6.2205000000000155, 52.51509999899997 6.219999998999981, 52.51550000200001 6.219700000999978, 52.51590000099998 6.219400000000007, 52.51619999899998 6.2190000009999835, 52.516399998 6.2184999990000165, 52.51660000200002 6.217999997999982, 52.517000000999985 6.216800001000024, 52.517600000000016 6.214400001000001, 52.51810000099999 6.212499998999988, 52.518700000000024 6.21070000200001, 52.519299999 6.209499999999991, 52.520199999 6.208299997999973, 52.52129999900001 6.206900001000008, 52.52169999900002 6.206000000000017, 52.52199999999999 6.2053000000000225, 52.5222 6.204500000999985, 52.522399999000015 6.203800000000001, 52.522399999000015 6.2029, 52.522399999000015 6.202100001000019, 52.52230000100002 6.2014000010000245, 52.522100002 6.200800001999994, 52.521799999999985 6.200499999999977, 52.520100001 6.198199998999996, 52.519600000000025 6.1968000009999855, 52.51909999899999 6.194800000999976, 52.518899999999974 6.193999997999981, 52.518899999999974 6.192999999999984, 52.51909999899999 6.192299998999999, 52.519299999 6.191599999000005, 52.519600000000025 6.191100000999995, 52.519900001999986 6.190699998000014, 52.52069999999998 6.190000000999987, 52.52129999900001 6.189399998999988, 52.52189999799998 6.188700002000019, 52.52230000100002 6.188000000999978, 52.52259999900002 6.187100000999976, 52.522700000999976 6.186299997999981, 52.522700000999976 6.185600001000012, 52.522700000999976 6.18470000100001, 52.522500001000026 6.180700000000002, 52.522399999000015 6.17969999799999, 52.5222 6.178899999999999, 52.52199999999999 6.1781999990000145, 52.521499999000014 6.177499997999973, 52.52089999999998 6.1766999999999825, 52.520500001000016 6.175799998999992, 52.519600000000025 6.173300002000019, 52.519499999000004 6.172800000999985, 52.519499999000004 6.172200002000011, 52.519600000000025 6.1717000009999765, 52.51969999800002 6.171100002000003, 52.52030000100001 6.170099999999991, 52.52189999799998 6.167899999999975, 52.52259999900002 6.166999998999984, 52.523300000000006 6.166000000999986, 52.52369999899997 6.165300000000002, 52.524099998 6.1644000000000005, 52.524400000000014 6.163099999999986, 52.524700000999985 6.161499999, 52.52490000099999 6.160399998999992, 52.52499999899999 6.159299998999984, 52.52499999899999 6.157400000999985, 52.524599998999975 6.153700001999994, 52.524599998999975 6.152499999999975, 52.524599998999975 6.151400000000024, 52.524700000999985 6.150699998999983, 52.52490000099999 6.149700000999985, 52.52510000000001 6.148800000999984, 52.525400002000026 6.147700000999976, 52.52569999899998 6.147100002000002, 52.526099998999996 6.146400001000018, 52.52659999999997 6.145699999999977, 52.52710000100001 6.145199998999999, 52.527600001999986 6.144900001999986, 52.52859999999998 6.144400001000008, 52.52969999999999 6.1442000010000015, 52.53059999999999 6.144299998999998, 52.53130000099998 6.144400001000008, 52.532099999000025 6.144900001999986, 52.53280000000001 6.145599999000012, 52.53370000000001 6.14609999999999, 52.534699999 6.146200001000011, 52.535799999000005 6.145899999999983, 52.53660000100001 6.14530000100001, 52.53739999999999 6.144299998999998, 52.537900001000025 6.143300001, 52.538400002 6.141899998999975, 52.53880000100003 6.140000000999976, 52.53909999899997 6.137699999000006, 52.53970000100003 6.136100001999978, 52.540399998 6.134500000999992, 52.54140000000001 6.1329000000000065, 52.54219999899999 6.1319000010000195, 52.543600000000026 6.131299999000021, 52.54439999900001 6.1308999990000075, 52.545499999000015 6.130499999999984, 52.5462 6.129999999000006, 52.54670000099998 6.1290000010000085, 52.54720000200001 6.12779999899999, 52.54760000099998 6.126400000999979, 52.548 6.124899997999989, 52.54850000099998 6.123500001000025, 52.54910000000001 6.122699997999973, 52.54989999899999 6.12220000100001, 52.550700000999996 6.12220000100001, 52.552099999000006 6.121899999999982, 52.55310000100002 6.1209999989999915, 52.55400000100002 6.119600002000027, 52.55500000000001 6.1180999989999805, 52.55559999899998 6.117400002000011, 52.556100000000015 6.116199999999992, 52.556299998999975 6.114999997999973, 52.55649999899998 6.113299998999992, 52.55669999899999 6.11160000000001, 52.557000000000016 6.109900001000028, 52.557500000999994 6.108299999999986, 52.558100000000024 6.106499999999983, 52.559000000000026 6.104400000999988, 52.55970000100001 6.103100002000019, 52.56019999799997 6.102400000999978, 52.56069999900001 6.10179999799999, 52.56129999799998 6.101399999000023, 52.562100000999976 6.101199999000016, 52.563099998999974 6.100999999999999)"
diepte_vaarweg.14,226a,Vaartsche Rijn en Oude Gracht,,0,2.194,,KP,-2.55,-2.55,,4866,,,"LINESTRING (52.062899999000024 5.113000001999978, 52.063999998999975 5.113899998000022, 52.066899999999976 5.115600001000018, 52.06909999999999 5.116900000999976, 52.07200000099999 5.118600000000015, 52.074400000000026 5.120000000999994, 52.0788 5.122400001000017, 52.08030000000002 5.123500001000025, 52.08100000000002 5.123899999999992, 52.081399999999974 5.123799997999981)"
diepte_vaarweg.15,150h,Haven van Waalwijk,,0,0.55,,NAP,-3.5,-3.5,,4880,,,"LINESTRING (51.71200000099998 5.0542000010000265, 51.71119999899997 5.055100001000028, 51.71049999799999 5.056000002000019, 51.70980000100002 5.056499998999982, 51.707699999 5.056899998000006, 51.70659999899999 5.057000000000016)"
diepte_vaarweg.16,121a,Oude Zuid-Willemsvaart,,0,0.75,,KP,-2.5,-2.5,,4907,,,"LINESTRING (51.442299999 5.692000001999986, 51.44269999900001 5.690800000000024, 51.44339999900001 5.689700000000016, 51.44530000200001 5.687199998999972, 51.44700000099999 5.685099999999977, 51.449900001 5.68180000000001, 51.45560000099999 5.675000001000001, 51.45780000100001 5.6721, 51.45819999999998 5.671500001000027, 51.465399999 5.6632999999999925, 51.46840000200001 5.659800000000018)"
diepte_vaarweg.17,108a,Vaarweg Nieuwe Merwede-Amer door de Spieringsluis,,2.546,6.002,,NAP,-4.5,-1.2,,4917,,,"LINESTRING (51.78049999799998 4.7590000000000146, 51.780099999000015 4.759500000999992, 51.779199999000014 4.76049999899999, 51.778700001999994 4.762099999999975, 51.777600001999986 4.765299997999989, 51.77739999800002 4.7657999990000235, 51.777199998000015 4.765999998999973, 51.77710000100001 4.76619999899998, 51.77679999899999 4.766399997999997, 51.77620000000002 4.766600002000018, 51.774400000000014 4.766500000000008, 51.772700000999976 4.76619999899998, 51.77069999999998 4.765600000000006, 51.768399998999996 4.765299997999989, 51.767700002000026 4.765299997999989, 51.76660000200002 4.76550000200001, 51.76579999900002 4.76550000200001, 51.765600000000006 4.76550000200001, 51.76519999999999 4.7654, 51.763900001000025 4.764899999000022, 51.76299999999998 4.764600001000019, 51.761900000000026 4.7642999999999915, 51.76110000199998 4.7639000010000245, 51.760400000999994 4.763300001999994, 51.75959999899999 4.762299999999982, 51.7586 4.761000000000024, 51.757300000999976 4.7593000009999855, 51.75600000100002 4.756999999000016, 51.755499999999984 4.756399999999985, 51.75510000100002 4.7558999990000075, 51.75459999999998 4.755600001999994, 51.753300000000024 4.755399997999973, 51.75279999899999 4.755299999999977, 51.752200000000016 4.754999999000006, 51.75180000099999 4.754599999999982, 51.75140000099998 4.7540000010000085, 51.75079999899998 4.752599998999983, 51.75050000099998 4.751899998999988, 51.75020000000001 4.751400000999979, 51.74969999899997 4.750700000999984, 51.74659999800002 4.746800001999986, 51.745499998000014 4.745400000000018, 51.74470000000002 4.743999998999982, 51.74260000100003 4.740400001000012, 51.74209999999999 4.739700001000017, 51.74179999900002 4.7391999999999825, 51.741300002 4.738800000000026, 51.74060000100002 4.738499998999998, 51.737300000999994 4.738400001000002)"
