FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1935.1136,23,-230,dieptepunt, ,,,POINT (134245.0813000016 503755.0912999995)
dieptepunten_1935.1137,29,-290,dieptepunt, ,,,POINT (135186.8924999982 504249.7804999985)
dieptepunten_1935.1138,27,-270,dieptepunt, ,,,POINT (134511.45179999992 505486.5022)
dieptepunten_1935.1139,34,-340,dieptepunt, ,,,POINT (138059.89339999855 503212.83619999886)
dieptepunten_1935.1140,37,-370,dieptepunt, ,,,POINT (140942.40729999915 502813.28009999916)
dieptepunten_1935.1141,37,-370,dieptepunt, ,,,POINT (140837.7617000006 504069.02870000154)
dieptepunten_1935.1142,32,-320,dieptepunt, ,,,POINT (137156.1345999986 504278.3198999986)
dieptepunten_1935.1143,32,-320,dieptepunt, ,,,POINT (136604.3665000014 505476.9893000014)
dieptepunten_1935.1144,29,-290,dieptepunt, ,,,POINT (134597.0709999986 506418.80050000176)
dieptepunten_1935.1145,34,-340,dieptepunt, ,,,POINT (138069.4063999988 505400.8830000013)
dieptepunten_1935.1146,36,-360,dieptepunt, ,,,POINT (139153.9166000001 505943.13809999824)
dieptepunten_1935.1147,37,-370,dieptepunt, ,,,POINT (139943.51630000025 505267.69750000164)
dieptepunten_1935.1148,38,-380,dieptepunt, ,,,POINT (142749.92399999872 506104.86360000074)
dieptepunten_1935.1149,39,-390,dieptepunt, ,,,POINT (142982.99870000035 501690.71649999917)
dieptepunten_1935.1150,39,-390,dieptepunt, ,,,POINT (142859.32660000026 502708.63439999893)
dieptepunten_1935.1151,36,-360,dieptepunt, ,,,POINT (142897.37950000167 504335.3997000009)
dieptepunten_1935.1152,40,-400,dieptepunt, ,,,POINT (144885.64799999818 506247.5621000007)
dieptepunten_1935.1153,42,-420,dieptepunt, ,,,POINT (146930.99639999866 506152.42990000173)
dieptepunten_1935.1154,24,-240,dieptepunt, ,,,POINT (133191.01300000027 505724.3333999999)
dieptepunten_1935.1155,24,-240,dieptepunt, ,,,POINT (132896.1026000008 506295.1284000017)
dieptepunten_1935.1156,34,-340,dieptepunt, ,,,POINT (137388.2580000013 506988.94319999963)
dieptepunten_1935.1157,32,-320,dieptepunt, ,,,POINT (135961.2708999999 507122.1286999993)
dieptepunten_1935.1158,30,-300,dieptepunt, ,,,POINT (134372.55849999934 507312.39350000024)
dieptepunten_1935.1159,22,-220,dieptepunt, ,,,POINT (132289.15729999915 507664.38379999995)
dieptepunten_1935.1160,28,-280,dieptepunt, ,,,POINT (133630.5251000002 508244.6917999983)
dieptepunten_1935.1161,22,-220,dieptepunt, ,,,POINT (131575.66380000114 509157.9635999985)
dieptepunten_1935.1162,24,-240,dieptepunt, ,,,POINT (131604.20369999856 509671.679299999)
dieptepunten_1935.1163,27,-270,dieptepunt, ,,,POINT (132698.22690000013 510061.72239999846)
dieptepunten_1935.1164,29,-290,dieptepunt, ,,,POINT (133440.26029999927 510052.20899999887)
dieptepunten_1935.1165,31,-310,dieptepunt, ,,,POINT (134810.16800000146 508786.94689999893)
dieptepunten_1935.1166,33,-330,dieptepunt, ,,,POINT (137083.83399999887 508691.8147)
dieptepunten_1935.1167,36,-360,dieptepunt, ,,,POINT (139053.07609999925 508225.6653999984)
dieptepunten_1935.1168,36,-360,dieptepunt, ,,,POINT (139091.12950000167 510271.01370000094)
dieptepunten_1935.1169,34,-340,dieptepunt, ,,,POINT (136037.37669999897 509814.37779999897)
dieptepunten_1935.1170,41,-410,dieptepunt, ,,,POINT (143061.8123999983 555714.5460000001)
dieptepunten_1935.1171,47,-470,dieptepunt, ,,,POINT (143750.4765000008 555587.6867999993)
dieptepunten_1935.1172,40,-400,dieptepunt, ,,,POINT (143128.2622999996 554542.6088000014)
dieptepunten_1935.1173,45,-450,dieptepunt, ,,,POINT (142439.5982999988 554566.7721000016)
dieptepunten_1935.1174,36,-360,dieptepunt, ,,,POINT (141793.22030000016 554554.6904000007)
dieptepunten_1935.1175,37,-370,dieptepunt, ,,,POINT (140820.63329999894 555708.504900001)
dieptepunten_1935.1176,39,-390,dieptepunt, ,,,POINT (140524.6286999993 554572.8132000007)
dieptepunten_1935.1177,50,-500,dieptepunt, ,,,POINT (143738.3947999999 553390.0020000003)
dieptepunten_1935.1178,44,-440,dieptepunt, ,,,POINT (142947.0353000015 553420.2065000013)
dieptepunten_1935.1179,62,-620,dieptepunt, ,,,POINT (141744.89310000092 553408.1248000003)
dieptepunten_1935.1180,43,-430,dieptepunt, ,,,POINT (140947.4924999997 553414.1658999994)
dieptepunten_1935.1181,41,-410,dieptepunt, ,,,POINT (140113.84640000015 552544.2743000016)
dieptepunten_1935.1182,47,-470,dieptepunt, ,,,POINT (140633.36470000073 552544.2743000016)
dieptepunten_1935.1183,40,-400,dieptepunt, ,,,POINT (141098.51509999856 552532.1920999996)
dieptepunten_1935.1184,40,-400,dieptepunt, ,,,POINT (142796.01220000163 552544.2743000016)
dieptepunten_1935.1185,42,-420,dieptepunt, ,,,POINT (138525.08590000123 553323.552099999)
dieptepunten_1935.1186,44,-440,dieptepunt, ,,,POINT (138025.50239999965 554624.7648000009)
dieptepunten_1935.1187,21,-210,dieptepunt, ,,,POINT (138412.12070000172 553785.0775999986)
dieptepunten_1935.1188,33,-330,dieptepunt, ,,,POINT (138508.77560000122 552878.9404999986)
dieptepunten_1935.1189,37,-370,dieptepunt, ,,,POINT (138375.87519999966 552498.3632000014)
dieptepunten_1935.1190,34,-340,dieptepunt, ,,,POINT (138828.94399999827 552208.3991999999)
dieptepunten_1935.1191,40,-400,dieptepunt, ,,,POINT (141511.10979999974 551386.8348000012)
dieptepunten_1935.1192,66,-660,dieptepunt, ,,,POINT (142060.83289999887 551398.9164999984)
dieptepunten_1935.1193,41,-410,dieptepunt, ,,,POINT (144671.71599999815 553380.3365000002)
dieptepunten_1935.1194,40,-400,dieptepunt, ,,,POINT (144569.02059999853 552504.4037999995)
dieptepunten_1935.1195,56,-560,dieptepunt, ,,,POINT (145807.40780000016 551580.1440000013)
dieptepunten_1935.1196,48,-480,dieptepunt, ,,,POINT (144484.44790000096 551501.612399999)
dieptepunten_1935.1197,37,-370,dieptepunt, ,,,POINT (143668.9241000004 551495.5713)
dieptepunten_1935.1198,56,-560,dieptepunt, ,,,POINT (142756.74639999866 551404.9576000012)
dieptepunten_1935.1199,43,-430,dieptepunt, ,,,POINT (147790.64029999822 547858.3370999992)
dieptepunten_1935.1200,42,-420,dieptepunt, ,,,POINT (147941.6629000008 548963.824000001)
dieptepunten_1935.1201,53,-530,dieptepunt, ,,,POINT (148733.02290000021 548927.5784999989)
dieptepunten_1935.1202,51,-510,dieptepunt, ,,,POINT (149343.1548999995 548969.8651)
dieptepunten_1935.1203,61,-610,dieptepunt, ,,,POINT (150001.61450000107 549549.7930999994)
dieptepunten_1935.1204,43,-430,dieptepunt, ,,,POINT (148128.93149999902 549555.8337000012)
dieptepunten_1935.1205,43,-430,dieptepunt, ,,,POINT (147041.56689999998 550298.8660000004)
dieptepunten_1935.1206,53,-530,dieptepunt, ,,,POINT (148920.29100000113 550431.7663999982)
dieptepunten_1935.1207,49,-490,dieptepunt, ,,,POINT (149494.17799999937 550395.5208999999)
dieptepunten_1935.1208,37,-370,dieptepunt, ,,,POINT (151481.03440000117 553610.4952999987)
dieptepunten_1935.1209,57,-570,dieptepunt, ,,,POINT (150321.17929999903 553550.0865000002)
dieptepunten_1935.1210,43,-430,dieptepunt, ,,,POINT (147977.30420000106 554522.6735000014)
dieptepunten_1935.1211,54,-540,dieptepunt, ,,,POINT (148998.2188999988 553550.0865000002)
dieptepunten_1935.1212,39,-390,dieptepunt, ,,,POINT (147735.66789999977 553429.2677999996)
dieptepunten_1935.1213,41,-410,dieptepunt, ,,,POINT (147173.8625999987 551641.1574999988)
dieptepunten_1935.1214,41,-410,dieptepunt, ,,,POINT (148460.5775000006 551635.1163999997)
dieptepunten_1935.1215,48,-480,dieptepunt, ,,,POINT (149529.81929999962 552353.9853999987)
dieptepunten_1935.1216,45,-450,dieptepunt, ,,,POINT (149602.3103 551623.0346999988)
dieptepunten_1935.1217,57,-570,dieptepunt, ,,,POINT (150236.60610000044 551653.2391999997)
dieptepunten_1935.1218,44,-440,dieptepunt, ,,,POINT (147723.58619999886 555786.3018000014)
dieptepunten_1935.1219,44,-440,dieptepunt, ,,,POINT (148158.53180000186 555786.3018000014)
dieptepunten_1935.1220,37,-370,dieptepunt, ,,,POINT (149415.0417000018 555701.7291000001)
dieptepunten_1935.1221,12,-120,dieptepunt, ,,,POINT (183231.02180000022 509614.2917999998)
dieptepunten_1935.1222,9,-90,dieptepunt, ,,,POINT (183211.14539999887 511283.9186999984)
dieptepunten_1935.1223,19,-190,dieptepunt, ,,,POINT (182793.73840000108 511452.86890000105)
dieptepunten_1935.1224,23,-230,dieptepunt, ,,,POINT (182207.38120000064 511711.26359999925)
dieptepunten_1935.1225,21,-210,dieptepunt, ,,,POINT (181998.67770000175 511343.5482000001)
dieptepunten_1935.1226,18,-180,dieptepunt, ,,,POINT (180746.4578000009 510548.48750000075)
dieptepunten_1935.1227,29,-290,dieptepunt, ,,,POINT (180776.27210000157 510846.63529999927)
dieptepunten_1935.1228,13,-130,dieptepunt, ,,,POINT (180647.07499999925 511452.86890000105)
dieptepunten_1935.1229,28,-280,dieptepunt, ,,,POINT (180875.6548999995 512257.8680999987)
dieptepunten_1935.1230,24,-240,dieptepunt, ,,,POINT (181551.45650000125 512029.2877999991)
dieptepunten_1935.1231,24,-240,dieptepunt, ,,,POINT (182247.13439999893 512277.74450000003)
dieptepunten_1935.1232,47,-470,dieptepunt, ,,,POINT (168641.66059999913 512267.8060000017)
dieptepunten_1935.1233,43,-430,dieptepunt, ,,,POINT (169327.40060000122 511293.85709999874)
dieptepunten_1935.1234,43,-430,dieptepunt, ,,,POINT (170410.67029999942 512277.74450000003)
dieptepunten_1935.1235,41,-410,dieptepunt, ,,,POINT (169416.84450000152 509803.11840000004)
dieptepunten_1935.1236,38,-380,dieptepunt, ,,,POINT (168512.4635999985 506573.184799999)
dieptepunten_1935.1237,37,-370,dieptepunt, ,,,POINT (169774.62189999968 506742.1350999996)
dieptepunten_1935.1238,36,-360,dieptepunt, ,,,POINT (171623.13800000027 506324.7285999991)
dieptepunten_1935.1239,35,-350,dieptepunt, ,,,POINT (172706.4076000005 506016.64240000024)
dieptepunten_1935.1240,38,-380,dieptepunt, ,,,POINT (171344.8665000014 507964.5406999998)
dieptepunten_1935.1241,38,-380,dieptepunt, ,,,POINT (170351.04069999978 508650.28079999983)
dieptepunten_1935.1242,39,-390,dieptepunt, ,,,POINT (170967.21269999817 509465.2179000005)
dieptepunten_1935.1243,36,-360,dieptepunt, ,,,POINT (171811.96460000053 508600.58960000053)
dieptepunten_1935.1244,34,-340,dieptepunt, ,,,POINT (173402.08559999987 507447.7514999993)
dieptepunten_1935.1245,32,-320,dieptepunt, ,,,POINT (174863.00950000063 505966.95120000094)
dieptepunten_1935.1246,31,-310,dieptepunt, ,,,POINT (177148.80840000138 506801.76469999924)
dieptepunten_1935.1247,31,-310,dieptepunt, ,,,POINT (176482.94519999996 508044.0472000018)
dieptepunten_1935.1248,32,-320,dieptepunt, ,,,POINT (176632.01909999922 509196.88479999825)
dieptepunten_1935.1249,33,-330,dieptepunt, ,,,POINT (174992.20710000023 507835.34369999915)
dieptepunten_1935.1250,35,-350,dieptepunt, ,,,POINT (173461.71510000154 508958.3665000014)
dieptepunten_1935.1251,36,-360,dieptepunt, ,,,POINT (173382.20919999853 511174.59800000116)
dieptepunten_1935.1252,35,-350,dieptepunt, ,,,POINT (174872.94790000096 510031.6983000003)
dieptepunten_1935.1253,33,-330,dieptepunt, ,,,POINT (176423.3156999983 510747.2525999993)
dieptepunten_1935.1254,34,-340,dieptepunt, ,,,POINT (176850.66110000014 512257.8680999987)
dieptepunten_1935.1255,35,-350,dieptepunt, ,,,POINT (174843.13309999928 512575.89229999855)
dieptepunten_1935.1256,39,-390,dieptepunt, ,,,POINT (172358.56859999895 512337.3740000017)
dieptepunten_1935.1257,38,-380,dieptepunt, ,,,POINT (171543.63159999996 510757.19099999964)
dieptepunten_1935.1258,43,-430,dieptepunt, ,,,POINT (166634.13269999996 507845.2815999985)
dieptepunten_1935.1259,42,-420,dieptepunt, ,,,POINT (167806.8471999988 509157.13159999996)
dieptepunten_1935.1260,47,-470,dieptepunt, ,,,POINT (164358.27219999954 509544.7237999998)
dieptepunten_1935.1261,47,-470,dieptepunt, ,,,POINT (164765.74069999903 511751.01680000126)
dieptepunten_1935.1262,46,-460,dieptepunt, ,,,POINT (165123.5175999999 510826.7589999996)
dieptepunten_1935.1263,47,-470,dieptepunt, ,,,POINT (165868.88720000163 512923.7313000001)
dieptepunten_1935.1264,46,-460,dieptepunt, ,,,POINT (167697.52650000155 512715.0278000012)
dieptepunten_1935.1265,46,-460,dieptepunt, ,,,POINT (167051.53970000148 510836.69739999995)
dieptepunten_1935.1266,30,-300,dieptepunt, ,,,POINT (164050.185899999 517038.1693999991)
dieptepunten_1935.1267,34,-340,dieptepunt, ,,,POINT (163990.55640000105 515110.1473999992)
dieptepunten_1935.1268,50,-500,dieptepunt, ,,,POINT (166365.8000999987 513768.48310000077)
dieptepunten_1935.1269,47,-470,dieptepunt, ,,,POINT (165689.9985000007 515080.33260000125)
dieptepunten_1935.1270,46,-460,dieptepunt, ,,,POINT (167250.30469999835 515149.9006000012)
dieptepunten_1935.1271,44,-440,dieptepunt, ,,,POINT (168800.67300000042 515139.9622000009)
dieptepunten_1935.1272,33,-330,dieptepunt, ,,,POINT (134867.247299999 509909.5104999989)
dieptepunten_1935.1273,34,-340,dieptepunt, ,,,POINT (137188.4796999991 510879.8616000004)
dieptepunten_1935.1274,36,-360,dieptepunt, ,,,POINT (139091.12950000167 511564.815200001)
dieptepunten_1935.1275,38,-380,dieptepunt, ,,,POINT (139176.74870000035 513096.4483000003)
dieptepunten_1935.1276,37,-370,dieptepunt, ,,,POINT (138244.45050000027 512145.12310000136)
dieptepunten_1935.1277,35,-350,dieptepunt, ,,,POINT (136893.56920000166 512221.22940000147)
dieptepunten_1935.1278,32,-320,dieptepunt, ,,,POINT (135675.873399999 512221.22940000147)
dieptepunten_1935.1279,31,-310,dieptepunt, ,,,POINT (134895.78720000014 511079.6398999989)
dieptepunten_1935.1280,29,-290,dieptepunt, ,,,POINT (133430.747299999 511346.01040000096)
dieptepunten_1935.1281,28,-280,dieptepunt, ,,,POINT (132384.2899999991 511422.11670000106)
dieptepunten_1935.1282,23,-230,dieptepunt, ,,,POINT (131100.00140000135 511983.39820000157)
dieptepunten_1935.1283,24,-240,dieptepunt, ,,,POINT (130976.32939999923 512535.1667999998)
dieptepunten_1935.1284,27,-270,dieptepunt, ,,,POINT (132289.15729999915 512249.7692999989)
dieptepunten_1935.1285,29,-290,dieptepunt, ,,,POINT (131956.19399999827 513400.872299999)
dieptepunten_1935.1286,30,-300,dieptepunt, ,,,POINT (133383.18100000173 512563.7061999999)
dieptepunten_1935.1287,30,-300,dieptepunt, ,,,POINT (133297.56179999933 513448.438099999)
dieptepunten_1935.1288,32,-320,dieptepunt, ,,,POINT (134990.9197999984 513534.0573000014)
dieptepunten_1935.1289,37,-370,dieptepunt, ,,,POINT (144753.41429999843 513562.5971999988)
dieptepunten_1935.1290,40,-400,dieptepunt, ,,,POINT (143878.19539999962 512753.97150000185)
dieptepunten_1935.1291,38,-380,dieptepunt, ,,,POINT (144820.00710000098 512573.2197000012)
dieptepunten_1935.1292,37,-370,dieptepunt, ,,,POINT (144810.4935999997 511460.1695000008)
dieptepunten_1935.1293,41,-410,dieptepunt, ,,,POINT (145523.98710000142 509880.9706000015)
dieptepunten_1935.1294,39,-390,dieptepunt, ,,,POINT (144277.7514999993 507036.5095000006)
dieptepunten_1935.1295,39,-390,dieptepunt, ,,,POINT (141366.6981999986 506988.94319999963)
dieptepunten_1935.1296,38,-380,dieptepunt, ,,,POINT (139511.61459999904 506960.4037999995)
dieptepunten_1935.1297,37,-370,dieptepunt, ,,,POINT (139292.8099000007 509481.4140000008)
dieptepunten_1935.1298,38,-380,dieptepunt, ,,,POINT (140672.23110000044 509509.9538999982)
dieptepunten_1935.1299,37,-370,dieptepunt, ,,,POINT (140662.71759999916 507873.6750999987)
dieptepunten_1935.1300,38,-380,dieptepunt, ,,,POINT (142584.39389999956 508178.0995000005)
dieptepunten_1935.1301,38,-380,dieptepunt, ,,,POINT (142641.47320000082 509899.9970000014)
dieptepunten_1935.1302,40,-400,dieptepunt, ,,,POINT (143725.9833999984 510508.84490000084)
dieptepunten_1935.1303,37,-370,dieptepunt, ,,,POINT (140396.34710000083 511041.5865000002)
dieptepunten_1935.1304,38,-380,dieptepunt, ,,,POINT (140244.1350999996 512592.24610000104)
dieptepunten_1935.1305,38,-380,dieptepunt, ,,,POINT (141518.91010000184 512040.4774999991)
dieptepunten_1935.1306,39,-390,dieptepunt, ,,,POINT (142574.88039999828 512049.9910000004)
dieptepunten_1935.1307,39,-390,dieptepunt, ,,,POINT (148816.5218999982 512782.51089999825)
dieptepunten_1935.1308,40,-400,dieptepunt, ,,,POINT (147085.11100000143 512363.9279000014)
dieptepunten_1935.1309,41,-410,dieptepunt, ,,,POINT (146989.97879999876 509557.5201999992)
dieptepunten_1935.1310,41,-410,dieptepunt, ,,,POINT (146951.92540000007 507797.5694000013)
dieptepunten_1935.1311,44,-440,dieptepunt, ,,,POINT (149101.91939999908 506950.8902999982)
dieptepunten_1935.1312,43,-430,dieptepunt, ,,,POINT (152260.317400001 507169.6950000003)
dieptepunten_1935.1313,44,-440,dieptepunt, ,,,POINT (154505.44399999827 508920.1323999986)
dieptepunten_1935.1314,44,-440,dieptepunt, ,,,POINT (151023.59569999948 508063.94040000066)
dieptepunten_1935.1315,42,-420,dieptepunt, ,,,POINT (148740.4162000008 509215.0434000008)
dieptepunten_1935.1316,43,-430,dieptepunt, ,,,POINT (150918.94959999993 509757.29850000143)
dieptepunten_1935.1317,43,-430,dieptepunt, ,,,POINT (153049.91710000113 509234.06980000064)
dieptepunten_1935.1318,43,-430,dieptepunt, ,,,POINT (150814.3038999997 511231.8519000001)
dieptepunten_1935.1319,43,-430,dieptepunt, ,,,POINT (152783.5460000001 511517.249400001)
dieptepunten_1935.1320,41,-410,dieptepunt, ,,,POINT (154457.877700001 511013.0471000001)
dieptepunten_1935.1321,43,-430,dieptepunt, ,,,POINT (154734.71350000054 513305.73959999904)
dieptepunten_1935.1322,39,-390,dieptepunt, ,,,POINT (156789.5747999996 513305.73959999904)
dieptepunten_1935.1323,58,-580,dieptepunt, ,,,POINT (150599.06120000035 555713.810800001)
dieptepunten_1935.1324,35,-350,dieptepunt, ,,,POINT (147880.64990000054 558087.8902999982)
dieptepunten_1935.1325,78,-780,dieptepunt, ,,,POINT (149294.22349999845 559066.5183999985)
dieptepunten_1935.1326,53,-530,dieptepunt, ,,,POINT (150798.4114000015 558081.8491999991)
dieptepunten_1935.1327,26,-260,dieptepunt, ,,,POINT (149765.4151000008 557459.6350999996)
dieptepunten_1935.1328,66,-660,dieptepunt, ,,,POINT (149288.18250000104 558202.6673999988)
dieptepunten_1935.1329,56,-560,dieptepunt, ,,,POINT (148575.3550999984 555798.3834999986)
dieptepunten_1935.1330,30,-300,dieptepunt, ,,,POINT (148816.9913999997 558981.9452)
dieptepunten_1935.1331,51,-510,dieptepunt, ,,,POINT (145124.18070000038 549566.0280999988)
dieptepunten_1935.1332,36,-360,dieptepunt, ,,,POINT (144622.7846999988 549711.0102000013)
dieptepunten_1935.1333,38,-380,dieptepunt, ,,,POINT (144544.2525999993 548865.2818999998)
dieptepunten_1935.1334,46,-460,dieptepunt, ,,,POINT (143752.89310000092 549644.5601999983)
dieptepunten_1935.1335,61,-610,dieptepunt, ,,,POINT (143263.57880000025 549644.5601999983)
dieptepunten_1935.1336,38,-380,dieptepunt, ,,,POINT (144598.62079999968 550266.7743999995)
dieptepunten_1935.1337,42,-420,dieptepunt, ,,,POINT (141770.26469999924 550156.8295999989)
dieptepunten_1935.1338,43,-430,dieptepunt, ,,,POINT (141740.0603 549528.5742999986)
dieptepunten_1935.1339,56,-560,dieptepunt, ,,,POINT (141220.5416000001 549546.6970999986)
dieptepunten_1935.1340,37,-370,dieptepunt, ,,,POINT (145062.89119999856 555532.6688000001)
dieptepunten_1935.1341,48,-480,dieptepunt, ,,,POINT (144397.04850000143 556950.2703000009)
dieptepunten_1935.1342,33,-330,dieptepunt, ,,,POINT (151704.1383999996 555629.3236000016)
dieptepunten_1935.1343,43,-430,dieptepunt, ,,,POINT (169162.94269999862 531108.9847000018)
dieptepunten_1935.1344,71,-710,dieptepunt, ,,,POINT (144453.60550000146 544571.9360999987)
dieptepunten_1935.1345,14,-140,dieptepunt, ,,,POINT (194248.68989999965 517295.625599999)
dieptepunten_1935.1346,13,-130,dieptepunt, ,,,POINT (192792.44509999827 516581.6416000016)
dieptepunten_1935.1347,28,-280,dieptepunt, ,,,POINT (180845.4530000016 509406.11510000005)
dieptepunten_1935.1348,52,-520,dieptepunt, ,,,POINT (133291.28869999945 550166.8273999989)
dieptepunten_1935.1349,47,-470,dieptepunt, ,,,POINT (133227.6666000001 549792.1622000001)
dieptepunten_1935.1350,-3,30,dieptepunt,eiland,,,POINT (154599.25879999995 564430.9897000007)
dieptepunten_1935.1351,-1,10,dieptepunt,eiland,,,POINT (154725.4032999985 563994.3350999989)
dieptepunten_1935.1352,-1,10,dieptepunt,eiland,,,POINT (155000.4349000007 563383.3225000016)
dieptepunten_1935.1353,-1,10,dieptepunt,eiland,,,POINT (154727.52560000122 564000.0965999998)
dieptepunten_1935.1354,-2,20,dieptepunt,eiland,,,POINT (155606.2927000001 562777.4642000012)
dieptepunten_1935.1355,8,-80,dieptepunt, ,,,POINT (155002.6523000002 564266.6944999993)
dieptepunten_1935.1356,-1,10,dieptepunt,eiland,,,POINT (155094.7591000013 562209.6433999985)
dieptepunten_1935.1357,-1,10,dieptepunt,eiland,,,POINT (155570.6442000009 561362.2608999982)
dieptepunten_1935.1358,-2,20,dieptepunt,eiland,,,POINT (156021.96700000018 560072.7657999992)
dieptepunten_1935.1359,-1,10,dieptepunt,eiland,,,POINT (156385.61809999868 557836.2771000005)
dieptepunten_1935.1360,-2,20,dieptepunt,eiland,,,POINT (156745.85819999874 557028.4664999992)
dieptepunten_1935.1361,-1,10,dieptepunt,eiland,,,POINT (156352.86899999902 556078.7434)
dieptepunten_1935.1362,-4,40,dieptepunt,eiland,,,POINT (157766.5379000008 555249.1000999995)
dieptepunten_1935.1363,0,0,dieptepunt,eiland,,,POINT (156685.81799999997 554168.3808000013)
dieptepunten_1935.1364,18,-180,dieptepunt,Waarde afgelezen van originele kaart,,,POINT (147343.26850000024 561283.6407000013)
dieptepunten_1935.1365,42,-420,dieptepunt, ,,,POINT (168850.36410000175 516183.4791000001)
dieptepunten_1935.1366,56,-560,dieptepunt, ,,,POINT (166445.3060999997 516740.02160000056)
dieptepunten_1935.1367,43,-430,dieptepunt, ,,,POINT (167677.6495999992 518787.30270000175)
dieptepunten_1935.1368,37,-370,dieptepunt, ,,,POINT (168890.11730000004 518340.08100000024)
dieptepunten_1935.1369,38,-380,dieptepunt, ,,,POINT (169347.27699999884 517952.4893000014)
dieptepunten_1935.1370,13,-130,dieptepunt, ,,,POINT (168472.71029999852 519900.3872000016)
dieptepunten_1935.1371,13,-130,dieptepunt, ,,,POINT (168691.35170000046 520128.9675000012)
dieptepunten_1935.1372,17,-170,dieptepunt, ,,,POINT (168363.38960000128 520606.00349999964)
dieptepunten_1935.1373,14,-140,dieptepunt, ,,,POINT (169039.1911999993 520625.8803999983)
dieptepunten_1935.1374,13,-130,dieptepunt, ,,,POINT (169585.79529999942 520715.3242000006)
dieptepunten_1935.1375,12,-120,dieptepunt, ,,,POINT (169287.6473999992 520327.73259999976)
dieptepunten_1935.1376,9,-90,dieptepunt, ,,,POINT (168919.93210000172 519801.004900001)
dieptepunten_1935.1377,13,-130,dieptepunt, ,,,POINT (170033.0164999999 520675.5714999996)
dieptepunten_1935.1378,42,-420,dieptepunt, ,,,POINT (173272.88850000128 520715.3242000006)
dieptepunten_1935.1379,43,-430,dieptepunt, ,,,POINT (174147.4552000016 520725.2626999989)
dieptepunten_1935.1380,42,-420,dieptepunt, ,,,POINT (173690.2950000018 520327.73259999976)
dieptepunten_1935.1381,36,-360,dieptepunt, ,,,POINT (177248.1911999993 519572.42500000075)
dieptepunten_1935.1382,41,-410,dieptepunt, ,,,POINT (174872.94790000096 519294.15359999985)
dieptepunten_1935.1383,42,-420,dieptepunt, ,,,POINT (174157.39310000092 519890.4492000006)
dieptepunten_1935.1384,41,-410,dieptepunt, ,,,POINT (173739.9866000004 519343.84519999847)
dieptepunten_1935.1385,37,-370,dieptepunt, ,,,POINT (172388.38340000063 519413.41270000115)
dieptepunten_1935.1386,40,-400,dieptepunt, ,,,POINT (172159.80359999835 519860.6345000006)
dieptepunten_1935.1387,39,-390,dieptepunt, ,,,POINT (171772.21139999852 519473.0423000008)
dieptepunten_1935.1388,33,-330,dieptepunt, ,,,POINT (171513.81679999828 518817.1174999997)
dieptepunten_1935.1389,39,-390,dieptepunt, ,,,POINT (170569.682599999 518230.76029999927)
dieptepunten_1935.1390,40,-400,dieptepunt, ,,,POINT (171573.44629999995 517773.60060000047)
dieptepunten_1935.1391,44,-440,dieptepunt, ,,,POINT (170231.78159999847 516680.3920000009)
dieptepunten_1935.1392,44,-440,dieptepunt, ,,,POINT (169943.5722000003 515318.8509000018)
dieptepunten_1935.1393,38,-380,dieptepunt, ,,,POINT (172845.54360000044 514762.3084000014)
dieptepunten_1935.1394,37,-370,dieptepunt, ,,,POINT (173322.57970000058 513361.0146000013)
dieptepunten_1935.1395,33,-330,dieptepunt, ,,,POINT (175270.47800000012 513768.48310000077)
dieptepunten_1935.1396,33,-330,dieptepunt, ,,,POINT (177039.4877000004 513599.53240000084)
dieptepunten_1935.1397,34,-340,dieptepunt, ,,,POINT (177118.9935999997 515139.9622000009)
dieptepunten_1935.1398,37,-370,dieptepunt, ,,,POINT (174703.99760000035 515368.54250000045)
dieptepunten_1935.1399,39,-390,dieptepunt, ,,,POINT (172537.4574000016 516233.17080000043)
dieptepunten_1935.1400,39,-390,dieptepunt, ,,,POINT (172815.72879999876 517137.55220000073)
dieptepunten_1935.1401,36,-360,dieptepunt, ,,,POINT (172239.30950000137 518687.9200000018)
dieptepunten_1935.1402,38,-380,dieptepunt, ,,,POINT (173213.2589999996 518429.52529999986)
dieptepunten_1935.1403,41,-410,dieptepunt, ,,,POINT (173819.4926000014 518886.68499999866)
dieptepunten_1935.1404,40,-400,dieptepunt, ,,,POINT (174455.54089999944 517614.5881999992)
dieptepunten_1935.1405,40,-400,dieptepunt, ,,,POINT (173551.15949999914 516193.4175999984)
dieptepunten_1935.1406,38,-380,dieptepunt, ,,,POINT (175002.14499999955 516183.4791000001)
dieptepunten_1935.1407,38,-380,dieptepunt, ,,,POINT (175697.82290000096 517097.7989999987)
dieptepunten_1935.1408,39,-390,dieptepunt, ,,,POINT (175568.62590000033 518210.88390000165)
dieptepunten_1935.1409,37,-370,dieptepunt, ,,,POINT (176512.76000000164 518181.06909999996)
dieptepunten_1935.1410,34,-340,dieptepunt, ,,,POINT (177417.1414999999 517127.6138000004)
dieptepunten_1935.1411,33,-330,dieptepunt, ,,,POINT (177496.6473999992 516113.91160000116)
dieptepunten_1935.1412,33,-330,dieptepunt, ,,,POINT (178381.15249999985 518598.47560000047)
dieptepunten_1935.1413,28,-280,dieptepunt, ,,,POINT (180408.55680000037 518528.9081000015)
