WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"701495","20111202","Reclame(uitingen)","Anders, mijn keuze staat er niet bij ","","","Noordendijk","3311RR","Dordrecht","106402.941","425337.635","4.682438985210898","51.81454158446906"
"701749","20111204","Vuil en Containers","Bovengrondse Huisvuil Verzamelcontainers (beton)","Anders, mijn keuze staat er niet bij ","20111205","Statenplein","3311NG","Dordrecht","105476.961","425274.428","4.669020355238637","51.81389208665478"
"701750","20111204","Vuil en Containers","Bovengrondse Huisvuil Verzamelcontainers (beton)","Anders, mijn keuze staat er niet bij ","20111205","Voorstraat","3311ET","Dordrecht","105222.486","425290.43","4.665327956594275","51.81401326688593"
"702022","20111205","Straten, Stoepen, Wegen en Meubilair","Glas op straat of bij een speelplaats","Er ligt glas op straat","20111205","Assumburg","3328BE","Dordrecht","105310.793","420973.886","4.667227763745382","51.77522489096909"
"702619","20111206","Vuil en Containers","Glas op straat of bij een speelplaats","Er ligt glas op straat","20111206","Vlietweg","3314AV","Dordrecht","104886.31","424587.327","4.660554924419367","51.80766386375437"
"702629","20111206","Groenvoorziening ","Hagen","","20111221","Driehoek","3328KG","Dordrecht","105624.662973404","421693.505382979","4.671672727817902","51.78172055154323"
"702899","20111206","Water","Anders, mijn keuze staat er niet bij ","","20111223","Bakema-erf","3315JC","Dordrecht","109254.887","424006.004","4.723971502652051","51.80281413522079"
"703326","20111207","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111208","Merwedestraat","3313CS","Dordrecht","107543.023","425722.657","4.698918623094237","51.818100203029616"
"703595","20111207","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20111209","Vrieseweg","3311NV","Dordrecht","105805.32","424930.105","4.673830782774019","51.810826436733684"
"703604","20111207","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","Er is een storing aan de container","20111207","S.M. Hugo van Gijnweg","3317JE","Dordrecht","105361.907","423191.891","4.66765057285012","51.79516448250332"
"703609","20111207","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111207","Langedaal","3317MA","Dordrecht","104684.934","421596.629","4.658069670819691","51.78076597448551"
"703621","20111207","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20111221","Acaciastraat","3319VB","Dordrecht","108133.877","422612.971","4.707908329926302","51.79020077083272"
"703645","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111214","Krispijnseweg","3314KC","Dordrecht","105125.35","424082.086","4.664093510978509","51.80314428524554"
"703683","20111207","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20111213","Zijldiep","3313VG","Dordrecht","108854.01","425254.474","4.717993380855607","51.81400220666446"
"703896","20111207","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111208","Laan van Europa","3317DB","Dordrecht","104256.717","420864.294","4.651971951997224","51.774145129998004"
"704104","20111208","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20111209","Assumburg","3328BC","Dordrecht","105336.298","420754.472","4.667628725581269","51.773255098928104"
"704123","20111208","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20111215","Suze Groeneweg-erf","3315XC","Dordrecht","108803.234","423841.785","4.717445626784192","51.80130096809254"
"704758","20111208","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20120110","Amstelwijckweg","3316BB","Dordrecht","102984.556","422023.829","4.633366873069792","51.78444976174938"
"704973","20111209","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Ik wil graag een paal laten plaatsen","20111212","Stevenshof","3319AX","Dordrecht","107057.596","422405.032","4.692338265000689","51.78824048825179"
"704997","20111209","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Wantijplantsoen","3312AW","Dordrecht","106968.559","425388.309","4.690634026605483","51.81504600101656"
"705007","20111209","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111223","Mahonie","3315MJ","Dordrecht","108458.417","424515.884","4.712356227370915","51.80733103011766"
"705038","20111209","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20111213","Standhasenstraat","3312LM","Dordrecht","106691.002","424228.555","4.686770982716726","51.80459840895424"
"705523","20111212","Straatverlichting en Verkeerslichten","Anders, mijn keuze staat er niet bij ","","20111223","Vredenburg","3328DG","Dordrecht","106221.898","420877.053","4.68044188167387","51.77443487250276"
"705530","20111212","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111213","Damsterdiep","3313TA","Dordrecht","108986.437","425160.209","4.719926237530711","51.81316590201551"
"705552","20111212","Water","Anders, mijn keuze staat er niet bij ","","20120105","Bakema-erf","3315JN","Dordrecht","109016.225","424089.077","4.720500492267899","51.80354117785615"
"705558","20111212","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20111213","Bankastraat","3312GB","Dordrecht","106534.031","424719.918","4.6844264386771854","51.80900107598177"
"701531","20111202","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111208","Kromhout","3311RJ","Dordrecht","105714.951","425153.918","4.67248857249155","51.812830042079476"
"701706","20111203","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20111205","Latourpad","3311KM","Dordrecht","105611.686","424652.427","4.6710627415403065","51.80831362647143"
"701753","20111204","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111212","Jakartastraat","3312GZ","Dordrecht","106568.55","424503.044","4.68495728529989","51.807054851807564"
"702298","20111205","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111206","Haringvlietstraat","3313EE","Dordrecht","108819.971","425046.716","4.717527507989106","51.8121320965582"
"702302","20111205","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20111212","Zuilenburg","3328VG","Dordrecht","106236.165","420953.197","4.6806378735191325","51.77512048972029"
"702473","20111205","Straatverlichting en Verkeerslichten","Anders, mijn keuze staat er niet bij ","","20111214","Satellietstraat","3328GL","Dordrecht","105980.599","421585.807","4.676845660500273","51.78078392769675"
"702633","20111206","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20111222","Plutolaan","3318EP","Dordrecht","105790.001","422414.486","4.673966162791094","51.78821520135994"
"702698","20111206","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Junolaan","3318EB","Dordrecht","105809.852","422349.112","4.674263137110403","51.787629380272534"
"702710","20111206","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Charlotte de Bourbonstraat","3314JL","Dordrecht","105654.798","424146.262","4.671759975726901","51.803768138915935"
"703233","20111206","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111212","Reeweg Oost","3312CM","Dordrecht","106410.633","424542.746","4.682662126512269","51.80739796113703"
"703241","20111206","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20111212","Reeweg Oost","3312CR","Dordrecht","106171.502","424729.873","4.679168623737513","51.80905895185245"
"703505","20111207","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20111213","Pieter Zeemanweg","3316GZ","Dordrecht","103376.325","420937.047","4.639205998052464","51.774718338342964"
"703617","20111207","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20111207","Marnixstraat","3314AM","Dordrecht","104745.306","424566.088","4.65851361799826","51.80746029385365"
"703639","20111207","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20120104","Papendrechtsestraat","3313CT","Dordrecht","106842.511","425915.232","4.688732830480656","51.81977100605141"
"703704","20111207","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Het bord dat ik bedoel staat er niet bij","20111208","Voorstraat","3311ER","Dordrecht","105694.02","425829.975","4.672088728003251","51.81890442601826"
"703969","20111207","Graffiti","Overige graffiti","Op een woning / bedrijf (particulier gebouw)","","Grote Spuistraat","3311GE","Dordrecht","105131.137","425123.418","4.664027384163874","51.81250405036924"
"703991","20111207","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","","Veerplaat","3313LJ","Dordrecht","108549.983","425780.292","4.713514100952298","51.818702945408006"
"703995","20111207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RL","Dordrecht","106517.884","422553.16","4.684495688694282","51.789525246471854"
"704718","20111208","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20111216","Aletta Jacobs-erf","3315EP","Dordrecht","109810.858","423277.294","4.7321267470350294","51.79630984866614"
"704737","20111208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20111209","Singel","3311PB","Dordrecht","106003.608","425161.623","4.676673154929809","51.812924711196516"
"705246","20111209","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111222","Heelalstraat","3328GJ","Dordrecht","106218.199","421383.485","4.6803170171618165","51.77898628897349"
"705467","20111211","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Heelalstraat","3328GJ","Dordrecht","106230.614","421382.96","4.68049698001201","51.77898265439102"
"705585","20111212","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Krispijnseweg","3314KD","Dordrecht","105139.338","424028.97","4.664303949372896","51.802668140281746"
"705593","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705596","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705600","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20111215","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705599","20111212","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20111215","Stadspolderring","3315CL","Dordrecht","109789.658","423868.52","4.731742252768697","51.8016220064356"
"705632","20111212","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111214","J.J.A. Goeverneurstraat","3314RP","Dordrecht","105115.326","423920.244","4.663971506787699","51.80168879030686"
"705647","20111212","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111213","Campanula","3317HB","Dordrecht","105586.315","422964.43","4.67093577850645","51.79314001114981"
"701684","20111202","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20111207","Plein 1940-1945","3313CV","Dordrecht","107666.588","425609.216","4.700726114417978","51.81709111303704"
"701787","20111204","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111208","Vredenburg","3328DG","Dordrecht","106221.898","420877.053","4.68044188167387","51.77443487250276"
"702008","20111205","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111205","Hermann Hesse-erf","3315BJ","Dordrecht","109522.219","423397.544","4.727927040406175","51.797367209784994"
"702054","20111205","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20111208","Merwedestraat","3313GS","Dordrecht","107440.715","425716.116","4.697435826240836","51.81803270315557"
"702897","20111206","Bruggen, Muren, Hekken en Kunstobjecten","Er is schade aan een brug","","20111214","Toutenburg","3328WK","Dordrecht","106030.312","420947.708","4.677656167284945","51.77505314768566"
"703327","20111207","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111208","Merwedestraat","3313CS","Dordrecht","107543.023","425722.657","4.698918623094237","51.818100203029616"
"704143","20111208","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20111216","Mina Krüseman-erf","3315GA","Dordrecht","109802.552","423626.263","4.73196080038852","51.79944567305297"
"704148","20111208","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20111209","Haaswijkweg Oost","3319GC","Dordrecht","108594.061","423202.94","4.714498882460601","51.79554176761017"
"704379","20111208","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111212","Noordendijk","3311RP","Dordrecht","105939.723","425547.825","4.675692033538817","51.81639018942395"
"704493","20111208","Groenvoorziening ","Hagen","","20120124","Van der Kloosterstraat","3317WR","Dordrecht","104691.158513","422713.290269","4.65799772585923","51.7908028799199"
"704583","20111208","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111209","Poolsterhof","3318RM","Dordrecht","106536.477","422518.279","4.68477003740628","51.789213355529064"
"704621","20111208","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","","Kromme Elleboog","3311NN","Dordrecht","105506.261","425196.889","4.669456319219159","51.813197784992965"
"704647","20111208","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20111209","Spuiboulevard","3311GM","Dordrecht","105416.795842539","425021.916380243","4.6681840883944865","51.81161723307893"
"704856","20111209","post/anders","","","20111215","Mina Krüseman-erf","3315GA","Dordrecht","109802.552","423626.263","4.73196080038852","51.79944567305297"
"705434","20111211","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20120321","Dubbeldamseweg Zuid","3314JC","Dordrecht","105839.415","424381.499","4.674403073498939","51.805898688815915"
"705659","20111212","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20111223","Van Ravesteyn-erf","3315DZ","Dordrecht","109459.174","424311.78","4.726892909067429","51.805579111551786"
