OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
962,6770c938-3b62-43aa-8017-d516c0a45f2d,ES_X0666,60,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"19,122526",-41.791998,"-41,791998",195694.068,466965.617,14.94999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.18931411,5.98230929,19.122526
963,79df4372-344b-43c5-a239-26071e965acf,ES_X0335R,283,Bestaand,470,k,470,470_k,Botlek,Bot-Vopk,"Rotterdam, Botlek - VOPAK ","376,651654",2.145296,"2,145296",80169.709,434409.58,4.514,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89317025,4.30008699,376.651654
964,baa462fc-5596-4001-a9b5-1cba6facbd7a,ES_975R,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,406836",5.896601,"5,896601",40343.5,386528.275,2.43199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45615838,3.73745468,200.406836
965,84b7e5aa-0d55-42cb-ba3a-ab04e3240e7d,ES_996V,120,Bestaand,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ","201,570000",-68.870538,"-68,870538",63567.13799999,440493.362,5.16,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94536123,4.05732775,201.57
966,27584f43-aeca-4957-a9b3-8e7e1ba2e77c,ES_943L,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,423902",27.755769,"27,755769",181282.079,578720.37699999,0.984,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19449425,5.78044987,25.423902
967,53b30770-bc16-4ef8-8e95-25679b69feea,ES_X0142R,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","400,123341",-187.988248,"-187,988248",88854.26399999,432757.869,3.31099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87942565,4.42655314,400.123341
968,783b22a4-6e3f-45c1-ad67-368419792b64,ES_993L,60,Bestaand,536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"62,007929",21.002329,"21,002329",81319.316,453404.973,3.746,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.06403332,4.31270458,62.007929
969,2bbbbd02-11d3-485c-b805-701ff29f77db,ES_X0450,283,Bestaand,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,"9,794168",-80.975215,"-80,975215",112789.623,492608.134,1.238,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.4196575,4.76671533,9.794168
970,099e2876-76ad-46a1-ac34-c023eefc2c32,ES_968R,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"23,137619",117.243277,"117,243277",90398.34399999,395000.39399999,3.861,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54026108,4.45598953,23.137619
971,f484328c-0137-46e7-bdb9-e473467a2a20,ES_950L,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,766083",-21.890117,"-21,890117",93966.12399999,439932.586,-1.17199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94449093,4.49951244,49.766083
972,8ced90f6-b29e-4cbe-90cf-2d75b8fa15b3,ES_907L,60,Bestaand,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"28,373832",-190.678824,"-190,678824",210628.166,462879.29599999,9.378,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15128585,6.20001584,28.373832
973,32f0a71d-b841-4ba8-8538-84fbb2d9b347,ES_X0659,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,756609",33.020365,"33,020365",196069.62899999,463715.504,22.771,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.16007593,5.98740783,15.756609
974,e7e55fb7-128c-44e4-be6f-5978ffa0677d,ES_16R,60,Bestaand,130,c,130,130_c,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo1,Axel Aansl. - Sluiskil Oost 1 ,"201,929531",0.970829,"0,970829",47784.158,366341.51199999,1.47,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.27622283,3.8505936,201.929531
975,ea60fe58-54c4-4d91-b3e5-5ce1295bbe11,ES_X0194R,283,Bestaand,819,,819,819__,Etten=Leur Gem. Industrieterrein,Etnva-Etnv,Etten-Leur Racc. Vossendaal Aansl. - Etten-Leur Racc. Vossendaal ,"0,374411",-6.791898,"-6,791898",100898.546,397944.75199999,3.886,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.56783289,4.60687782,0.374411
976,d0543bbd-f0e6-4d02-8764-51e5ea027172,ES_61AL,60,Bestaand,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"70,932358",-7.373531,"-7,373531",190305.238,492086.488,9.448,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.41545594,5.90613827,70.932358
977,106f5280-3dac-44c6-b62f-cd1b8a70ce98,ES_921R,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,377242",18.714508,"18,714508",187447.896,427238.188,23.952,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83279447,5.85795469,18.377242
978,26f5df72-f21c-4a45-86c4-809a32315151,ES_958R,283,Bestaand,474,b,474,474_b,Rotterdam Europoort 1,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ","110,864620",0.096,"0,096000",68800.399,440501.358,5.51499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94626949,4.13342526,110.86462
979,16731f76-611c-4fe3-bbc0-7b537df3eeb6,ES_1463L,60,Bestaand,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"1,558119",87.242073,"87,242073",134720.91899999,456668.5,2.091,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.09789378,5.09125253,1.558119
980,728e17f1-2f8a-4ff9-9038-b2dfa2d25a14,ES_921BT,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","17,118616",57.40153,"57,401530",80043.93799999,431730.085,4.17499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.86907291,4.29884314,17.118616
981,6e4d48b1-1e80-4e90-9359-945193dad400,ES_933L,60,Bestaand,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"52,214807",26.971776,"26,971776",151968.649,453052.5,14.701,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.06575626,5.34299557,52.214807
982,26499df8-c4fc-4944-b76a-15106038d8b5,ES_X0439,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,379509",-54.809855,"-54,809855",137472.41899999,455359.94799999,2.946,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08622637,5.13147424,16.379509
983,15805421-b6ce-4121-9a8b-201743c5e31b,ES_17L,60,Bestaand,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,"121,690420",-7.599874,"-7,599874",37168.351,386534.069,5.027,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45555577,3.69178574,121.69042
984,987a50b2-d84c-4be9-88a4-c5995d3c4479,ES_X0901,283,Bestaand,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,"91,993172",6.713514,"6,713514",199706.698,354136.303,26.879,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.1748951,6.02648883,91.993172
985,0f0ac016-1f0c-480a-9c78-35651be2f0bc,ES_974R,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"23,156786",112.958462,"112,958462",90387.65799999,394984.09,3.862,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54011332,4.45583852,23.156786
986,37678098-7441-4f32-986e-e6cdaa6ec4df,ES_931L,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,634970",190.132311,"190,132311",90275.111,431959.78399999,3.827,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87241984,4.44733566,6.63497
987,7900691c-30c8-4ae1-a1e8-3bb6f2999fe7,ES_304AS,283,Bestaand,470,h,470,470_h,Botlek,Bot-Botch1,"Rotterdam, Botlek - Botlek Chemiehaven 1 ","310,456558",-0.419233,"-0,419233",78146.111,432288.298,5.02899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87383079,4.27116737,310.456558
988,5ff12897-9a46-46d6-b3e2-f174e177691b,ES_523AQ,60,Bestaand,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"83,086447",16.747634,"16,747634",91046.94899999,437631.618,1.661,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.92348352,4.45748859,83.086447
989,2d84e64e-ef79-499f-9f56-ea6c71d60606,ES_514L,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"100,248000",26.690535,"26,690535",104318.918,424812.837,3.43,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.80963945,4.6522954,100.248
990,9452eb78-3605-41b4-aad6-f221af56b180,ES_2583T,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,021210",-73.950299,"-73,950299",136037.66,455832.66899999,3.89699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.09042797,5.11051505,35.02121
991,06f375da-8dd5-46df-9c4b-2998a75ef8e5,ES_31V,283,Bestaand,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"14,651387",24.768558,"24,768558",274800.563,481483.42999999,53.307,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.3082453,7.14395005,14.651387
992,856fc5cf-dd7c-44bd-bd63-054594cc2f4c,ES_30L,283,Bestaand,780,,780,780__,Venlo Grens - Keulen (D),Kn-Vlgr,Kaldenkirchen (D) - Venlo Grens ,"17,509787",-21.222814,"-21,222814",211883.393,371078.808,47.408,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.3260862,6.20330579,17.509787
993,7ad26829-abc2-48e1-991d-f8afff505e79,ES_8303V,60,Bestaand,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,"5,833813",-16.707344,"-16,707344",202153.117,319051.488,145.922,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85934486,6.05687458,5.833813
994,4f816bb8-3df6-4065-bdf0-87048301e1d7,ES_904L,283,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,030071",100.196271,"100,196271",191798.09599999,443024.885,15.324,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97441474,5.92275355,0.030071
995,5a097a8d-28c9-4931-901a-0045eb0e9c8d,ES_948V,60,Bestaand,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,"74,339036",-3.844446,"-3,844446",207553.09599999,378113.022,19.579,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.38972893,6.14222872,74.339036
996,0e7ee70a-185a-4462-bee3-8928643fe4bc,ES_410L,283,Bestaand,470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ","450,833805",-4.057968,"-4,057968",78514.97299999,432604.34299999,4.42499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87672184,4.27645267,450.833805
997,247d402a-a261-4a54-92d1-dbf20746d0fd,ES_930L,60,Bestaand,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,"45,794203",-62.124088,"-62,124088",251710.024,475636.32299999,21.547,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26025139,6.80378727,45.794203
998,5d8da779-69a9-448a-9f36-323978372084,ES_933R,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"25,402811",-82.437725,"-82,437725",140135.7,473783.797,14.35699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.25189571,5.16952577,25.402811
999,18491961-296f-47f3-b613-33f77d262d3d,ES_X0262V,283,Bestaand,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,"9,751339",90.806303,"90,806303",112798.607,492431.22899999,1.115,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.41806834,4.76686965,9.751339
1000,8bfdb080-6d77-43d9-92e0-3a0387e0f08d,ES_X0502,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,167040",-70.955299,"-70,955299",94563.94899999,440003.781,-0.556,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94519607,4.50819385,49.16704
1001,45ce869c-c1cc-4920-b9cf-492c701ec007,ES_X0191L,60,Bestaand,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,"300,527913",10.178244,"10,178244",47873.741,366658.831,1.619,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.27909124,3.85178139,300.527913
1002,a64fb469-80c5-4c57-806f-817019949557,ES_63BQ,60,Bestaand,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,"19,533013",12.896984,"12,896984",131388.08799999,397463.39899999,14.07799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.56561388,5.04665852,19.533013
1003,67fbfde4-c09e-4a05-a562-4b7cff0501f1,ES_913R,60,Bestaand,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"70,001315",35.715313,"35,715313",189600.01,491477.022,11.54599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.41002354,5.89570996,70.001315
1004,3e162ff4-d5e9-44f5-bab1-81d9287bfb6b,ES_408R,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"48,153873",-48.465249,"-48,465249",148522.527,411066.82699999,6.498,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68834715,5.29352691,48.153873
1005,45724d58-4fbf-4633-bc08-cb2c6fdce7bc,ES_1191L,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,856094",-122.554553,"-122,554553",61622.275,439137.772,5.163,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93285634,4.02941581,0.856094
1006,07a725ad-ae83-46cf-aaca-165d14282de6,ES_443L,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,225265",-61.374651,"-61,374651",89684.65399999,431719.76899999,4.968,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87019385,4.43880823,7.225265
1007,708f018e-d442-4b0a-a9fd-b040e1065561,ES_62L,283,Bestaand,781,a,781,781_a,Aachen (D) - Herzogenrath (D),A-Hz,Aachen (D) - Herzogenrath (D) ,"16,318907",28.556924,"28,556924",204828.633,320569.313,109.48399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.8727612,6.09507864,16.318907
1008,21e4cbe7-a589-42aa-8ac4-f0d4792c01c7,ES_71AR,60,Bestaand,803,f,803,803_f,Delfzijl Stamlijn Havenschap,Dzsh-Ohm1,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 1 ,"80,421654",3.695878,"3,695878",259869.57999999,593362.10499999,2.05799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.31639985,6.96082156,80.421654
1009,e9a28289-11e6-4848-ba1c-c26eb2ec9054,ES_X0020R,60,Bestaand,805,e,805,805_e,Dordrecht Zeehaventerrein,Ddrz-Ddrjh,Dordrecht Zeehaventerrein - Dordrecht Julianahaven ,"700,252194",4.541542,"4,541542",103269.437,422268.69199999,3.641,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.78667701,4.63745861,700.252194
1010,df5560fd-f3fb-4fc4-b7d3-7c77fee5e6ca,ES_120R,60,Bestaand,528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"28,995125",-9.588011,"-9,588011",141316.6,470442.297,5.54,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.22189387,5.18695423,28.995125
1011,24d78cb0-c470-4b66-b2d9-aca5d807445d,ES_909R,60,Bestaand,801,l,801,801_l,Moerdijk Industrieterrein,Ostlrw-Vlw,Oostelijke Randweg - Vlasweg ,"800,655949",-0.186442,"-0,186442",100592.341,411799.098,3.314,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.69232411,4.60030291,800.655949
1012,26f1d96d-f6bf-4a50-b518-29ee624baa2b,ES_6L,283,Bestaand,451,a,451,451_a,Coevorden - Coevorden Grens,Co-Coep,Coevorden - Coevorden Europark ,"1,093695",16.860247,"16,860247",246385.945,519272.732,9.381,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.65325107,6.73774431,1.093695
1013,aba89ec6-59f8-49fa-b101-ffdc472e9b68,ES_906V,60,Bestaand,607,a,607,607_a,Winterswijk,Ww-Zv,Winterswijk-Zevenaar ,"0,402579",3.941944,"3,941944",246734.676,442426.155,36.252,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.96267693,6.72198167,0.402579
1014,d98be80d-6d3f-4ecc-b984-1288b368f42f,ES_X950,283,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,815269",-248.519434,"-248,519434",61518.747,439055.26299999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9320975,4.02793327,0.815269
1015,d5a3ba40-832a-434e-aace-61028ed14984,ES_X0240L,60,Bestaand,474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,"201,513000",28.841702,"28,841702",67561.69999999,441312.7,5.535,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.95336704,4.11520583,201.513
1016,41f9cb43-266d-47cf-a1bd-e3a6be1d38cb,ES_962L,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,552118",-137.620435,"-137,620435",181382.81599999,578904.86899999,0.99,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19614704,5.78197224,25.552118
1017,b14225b9-048b-44b3-84df-83a467213218,ES_213AR,60,Bestaand,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,"26,617526",5.51276,"5,512760",232576.45699999,481348.147,10.51699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.31460767,6.52489573,26.617526
1018,2e1ae989-e23a-4f64-824a-2247f3b12fef,ES_135R,60,Bestaand,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"52,193138",13.725572,"13,725572",151946.803,453065.558,14.977,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.0658735,5.34267686,52.193138
1019,cc6b201c-b119-4459-bb7b-131324b62979,ES_1587R,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"2,135488",-81.048702,"-81,048702",61208.249,440351.59299999,5.24899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94369407,4.02306574,2.135488
1020,6d8b9baf-a27a-456c-8415-3ea8e3ba397c,ES_7L,283,Bestaand,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,"3,582707",8.061432,"8,061432",132870.647,519817.72399999,-0.603,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.66537101,5.06009041,3.582707
1021,e02c5ad4-fcde-45f1-8b1d-442ce63c4b78,ES_961R,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,131584",-24.168912,"-24,168912",40450.29699999,386271.58899999,2.46399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.4538736,3.73907418,200.131584
1022,92bbbabd-4fa8-4ba9-90ad-f3faa58bd2bf,ES_X0123L,60,Bestaand,810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,"200,158000",74.120401,"74,120401",110070.257,425673.856,3.668,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.81787079,4.73557574,200.158
1023,4c6ff0f9-1291-4030-80f3-6ded208e2dc1,ES_963AS,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"48,782951",-29.530011,"-29,530011",94929.85099999,440130.62599999,0.461,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94637572,4.51349292,48.782951
1024,be7a9e63-30a5-402d-b7d5-f3c3241c043e,ES_230V,60,Bestaand,818,a,818,818_a,Terneuzen Dow Chemical,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,"106,067776",13.301728,"13,301728",44146.025,372705.49099999,1.76299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.33270919,3.79648318,106.067776
1025,d10242ad-5d3e-4bb1-869e-d5373a73001b,ES_2333P,60,Bestaand,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"84,878070",74.345221,"74,345221",237455.40599999,578987.93799999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.1911987,6.62087939,84.87807
1026,b776163e-b546-4e8e-80e6-ecb17bf39bee,ES_X0318L,60,Bestaand,818,e,818,818_e,Terneuzen Dow Chemical,Sludow-Tnzdbw,SluiskilRacc. DOW CHEMICAL - Terneuzen Braakmanweg ,"500,476305",-1.181934,"-1,181934",40450.03899999,373679.867,4.43799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.3407284,3.74315261,500.476305
1027,f8ac785d-9427-4171-9b9a-32084066c62b,ES_X0775,60,Bestaand,814,a,814,814_a,Maastricht Racc. Beatrixhaven,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,"101,686157",43.075938,"43,075938",177559.434,321210.16499999,45.92799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.88024468,5.7077324,101.686157
1028,1f1e49a5-dd19-4571-a203-c3ba3d3cd670,ES_912V,283,Bestaand,400,,400,400__,Emmen - Weerdinge,Hea-Emn,Herfte Aansl. - Emmen ,"76,100000",1.870635,"1,870635",257224.32999999,535513.67799999,22.27,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.79723769,6.90289962,76.1
1029,fa482d58-ec7c-48a6-8fea-808f0c7639e2,ES_809L,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,609704",-73.28582,"-73,285820",189023.445,444444.42599999,29.43199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9873504,5.88251434,90.609704
1030,e52e01f9-42bb-4c7d-954c-ff807eb31d7b,ES_219AL,60,Bestaand,536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"60,450447",-34.1193,"-34,119300",82531.955,454367.014,3.59399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07283898,4.33018154,60.450447
1031,88e1b202-813a-4e4b-b10f-de8e1ad7196f,ES_42R,283,Bestaand,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"14,654508",15.897563,"15,897563",274799.55499999,481474.08,52.90899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.30816151,7.14393195,14.654508
1032,0dcb6358-af58-477f-9acc-27b23e9f4c63,ES_49BR,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"19,051273",4.532365,"4,532365",255579.397,573664.73699999,1.202,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.14028469,6.89030069,19.051273
1033,d071da3a-3cd4-425e-a19e-d4b4c9abbb2b,ES_913L,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,420525",-9.837452,"-9,837452",132425.95499999,517601.271,-0.475,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.64543383,5.05366791,32.420525
1034,76bd3b04-3556-4f6d-8750-df230436de27,ES_X0878,60,Bestaand,468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ","100,102667",-2.848213,"-2,848213",89482.77099999,431947.965,3.705,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87222104,4.43583385,100.102667
1035,f4252d1d-2fb9-4a9e-90ff-118f730aae1a,ES_1577R,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"1,867254",-59.239685,"-59,239685",61337.20999999,440113.14199999,5.21999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94157309,4.02500592,1.867254
