OBJECTID;ADRESID;ADRESNR;ADRVOLGNR;RUIMTENAAM;RUIMTENAAM_ZD;HUISNR;HUISLT;TOEVOEGING;POSTCODE;BESTEMMING_OMS;GEBRUIKSDOELEN;INDONDERZOEK;SOORTADRES;GEMEENTENAAM;STADSDEEL;SD_STADSDEELCODE;WIJK;WK_WIJKCODE;BUURT;BU_BUURTCODE;XCOORD;YCOORD;LONG;LAT
329834;0518200000880850;329834;1;Wezelrade;Wezelrade;218;;;2544XG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77545.438;451497.914;4.258111842934686;52.04638029317381
228633;0518200000880852;228633;1;IJmuidenstraat;IJmuidenstraat;27;;;2586TX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79141.572;458343;4.27985330077256;52.108115837931194
368966;0518200000880854;368966;1;IJmuidenstraat;IJmuidenstraat;35;A;;2586TZ;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79147.193;458327.075;4.279938885555731;52.10797349645363
192464;0518200000880884;192464;1;Nieuwstraat;Nieuwstraat;15;D;;2511AT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;81071.662;454834.82;4.3087839031903705;52.07685004218889
239563;0518200000880886;239563;1;Nieuwstraat;Nieuwstraat;15;K;;2511AT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;81071.662;454834.82;4.3087839031903705;52.07685004218889
229870;0518200000881002;229870;1;Vaillantlaan;Vaillantlaan;398;;;2526HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;80829.747;453615.403;4.305520614065847;52.06585907275801
189912;0518200000881004;189912;1;De Perponcherstraat;De Perponcherstraat;51;;;2518SP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79751.378;455053.776;4.289479512288552;52.07863988638068
318174;0518200000881018;318174;1;Tesselsestraat;Tesselsestraat;24;;;2583JK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duindorp;8;Duindorp;100;77825.849;456374.596;4.261096206889092;52.09024455565841
299542;0518200000881117;299542;1;Wolvenrade;Wolvenrade;59;;;2544VJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77738.984;451265.775;4.260985209708111;52.04432114573158
304098;0518200000881139;304098;1;Mauritskade;Mauritskade;29;C;;2514HD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Voorhout;12;80996.944;455713.588;4.307503508416379;52.08473733736489
26865;0518200000881193;26865;1;Waalsdorperweg;Waalsdorperweg;237;;;2597HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Duinzigt;76;81847.622;457913.661;4.31944061544057;52.104621934925255
26866;0518200000881195;26866;1;Waalsdorperweg;Waalsdorperweg;243;;;2597HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Duinzigt;76;81853.011;457916.499;4.319518653124848;52.104648151797015
64884;0518200000881210;64884;1;Wolvenrade;Wolvenrade;89;;;2544VK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77751.556;451277.055;4.261165886105375;52.04442426860492
31556;0518200000881222;31556;1;Laan van Vredestein;Laan van Vredestein;151;;;2552DW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77200.264;452858.22;4.252771242652355;52.058556572704475
351278;0518200000881224;351278;1;Reitzstraat;Reitzstraat;51;;;2571RL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Transvaalkwartier;30;Transvaalkwartier-Noord;32;79817.662;454053.406;4.290666696304318;52.069658837253165
252463;0518200000881226;252463;1;Wolvenrade;Wolvenrade;77;;;2544VK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77788.723;451310.555;4.261699995833925;52.044730503586834
192465;0518200000881289;192465;1;Neherkade;Neherkade;2230;;;2521RN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81851.748;453332.975;4.320483258505729;52.0634568511122
187440;0518200000881291;187440;1;Van der Neerstraat;Van der Neerstraat;194;;;2525CW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80576.151;453788.651;4.301785093107033;52.06738199676633
145225;0518200000881307;145225;1;Neherkade;Neherkade;1010;;;2521PX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82387.235;453696.791;4.328213583127508;52.06679684747266
307585;0518200000881341;307585;1;Zonneoord;Zonneoord;67;;;2544KB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77238.275;451146.561;4.253714951584987;52.043179768555255
362843;0518200000881405;362843;1;Vier Heemskinderenstraat;Vier Heemskinderenstraat;222;;;2531CH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80235.92;452459.846;4.297114866697675;52.05539451150333
130700;0518200000881409;130700;1;Wouwermanstraat;Wouwermanstraat;140;;;2525KX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;80977.296;453267.389;4.307747521694585;52.062751283480395
225103;0518200000881411;225103;1;Wouwermanstraat;Wouwermanstraat;142;;;2525KX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;80977.296;453267.389;4.307747521694585;52.062751283480395
366546;0518200000881413;366546;1;Wouwermanstraat;Wouwermanstraat;3;;;2525KM;;winkelfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80887.6;453500.362;4.3063891587281065;52.064832968270636
19988;0518200000881426;19988;1;Cronjéstraat;Cronjestraat;56;;;2571VX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Transvaalkwartier;30;Transvaalkwartier-Noord;32;79460.607;454043.366;4.285462180840257;52.06952002211465
354782;0518200000881442;354782;1;Zonneoord;Zonneoord;201;;;2544KD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77387.638;451024.021;4.255919549662745;52.04209947611532
76371;0518200000829017;76371;1;Loosduinse Hoofdplein;Loosduinse Hoofdplein;217;;;2553CP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75990.915;452255.406;4.235279987466771;52.052968128690885
45491;0518200000829027;45491;1;Abeelstraat;Abeelstraat;42;;;2565XR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78287.173;454962.042;4.268144234802271;52.077614556488435
55575;0518200000829043;55575;1;Andries Bickerweg;Andries Bickerweg;3;;;2517JP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Zorgvliet;10;Zorgvliet;41;79574.476;455942.522;4.2867027941469935;52.08660271365048
228556;0518200000829071;228556;1;Van Beverningkstraat;Van Beverningkstraat;143;;;2582VE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78631.928;456251.932;4.272883664543623;52.089254034646075
165036;0518200000829105;165036;1;Amazonestraat;Amazonestraat;28;;;2524LG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81342.751;452221.768;4.31330146873102;52.053403196826125
65883;0518200000829114;65883;1;Arnold Spoelstraat;Arnold Spoelstraat;87;;;2553CM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75874.424;452278.176;4.233576643478629;52.05315612871018
338746;0518200000829174;338746;1;Andries Bickerweg;Andries Bickerweg;5;;;2517JP;;kantoorfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Zorgvliet;10;Zorgvliet;41;79567.15;456001.176;4.286582947598204;52.08712882093254
244435;0518200000829175;244435;1;Andries Bickerweg;Andries Bickerweg;5;A;;2517JP;;kantoorfunctie;N;Nevenadres;'s-Gravenhage;Scheveningen;4;Zorgvliet;10;Zorgvliet;41;79567.15;456001.176;4.286582947598204;52.08712882093254
40927;0518200000829187;40927;1;Van Beverningkstraat;Van Beverningkstraat;10;;;2582VH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78682.429;456588.417;4.273545090283419;52.09228487588803
65884;0518200000829223;65884;1;Bezuidenhoutseweg;Bezuidenhoutseweg;393;;;2594AS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Oost;66;83343.861;456334.916;4.341608733738553;52.090629833019506
18706;0518200000829225;18706;1;Bezuidenhoutseweg;Bezuidenhoutseweg;411;;;2594AS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Oost;66;83393.758;456361.438;4.342331135766408;52.09087463777379
253556;0518200000829227;253556;1;Bezuidenhoutseweg;Bezuidenhoutseweg;104;;;2594AZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Haagse Bos;24;Haagse Bos;49;82706.12;455932.532;4.332389746622243;52.08693076862551
112015;0518200000829229;112015;1;Bezuidenhoutseweg;Bezuidenhoutseweg;458;C;;2594BE;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Marlot;68;84553.563;457360.05;4.359045895938218;52.09999782668139
299442;0518200000829249;299442;1;Cartesiusstraat;Cartesiusstraat;210;;;2562SP;;winkelfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;79065.701;454363.139;4.279632364316827;52.07233972231205
295979;0518200000829255;295979;1;Catharina van Rennesstraat;Catharina van Rennesstraat;48;;;2551GM;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;76061.377;453090.5;4.236114102939149;52.06048285357624
322864;0518200000829267;322864;1;Van Beverningkstraat;Van Beverningkstraat;247;;;2582VG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78689.821;456082.766;4.273766114497489;52.08774178269652
300625;0518200000829321;300625;1;Anton de Haenstraat;Anton de Haenstraat;100;;;2563BV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78473.62;454755.791;4.270909824651261;52.075786848943004
65885;0518200000829323;65885;1;Anton de Haenstraat;Anton de Haenstraat;92;;;2563BV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78476.628;454750.725;4.270954830713699;52.07574173819207
160404;0518200000829345;160404;1;Arnold Spoelstraat;Arnold Spoelstraat;133;;;2553CM;;winkelfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75915.339;452324.249;4.23416239150419;52.05357601183899
347825;0518200000829349;347825;1;Boekweitkamp;Boekweitkamp;86;;;2592XW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Kampen;67;84271.703;455903.184;4.3552350663879595;52.086869233386636
247851;0518200000829373;247851;1;Bosbesstraat;Bosbesstraat;92;;;2564PC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77739.232;453550.063;4.260472183411659;52.06484938348556
200654;0518200000829375;200654;1;Bosbesstraat;Bosbesstraat;110;;;2564PC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77718.821;453538.216;4.2601772566169815;52.06474007061872
342125;0518200000829377;342125;1;Bosbesstraat;Bosbesstraat;120;;;2564PC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77706.164;453530.87;4.259994371138523;52.06467228823844
45494;0518200000829407;45494;1;Anjelierstraat;Anjelierstraat;42;;;2565TA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77642.447;454711.286;4.258797791592735;52.07527139046183
327595;0518200000829409;327595;1;Anjelierstraat;Anjelierstraat;46;;;2565TA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77639.644;454717.23;4.258755564442562;52.07532441543941
63572;0518200000829427;63572;1;Cartesiusstraat;Cartesiusstraat;300;;;2562SV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78734.002;454179.594;4.274836116700477;52.070644671599695
252351;0518200000829429;252351;1;Cartesiusstraat;Cartesiusstraat;310;;;2562SV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78723.005;454174.167;4.274676963205596;52.07059438607422
187358;0518200000829451;187358;1;Anjelierstraat;Anjelierstraat;26;;;2565SZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77645.605;454704.59;4.2588453665087185;52.075211657109456
274532;0518200000829471;274532;1;d'Aumeriestraat;d'Aumeriestraat;1;B;;2586XL;;kantoorfunctie,woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Rijslag;72;79418.812;458378.986;4.283891632329717;52.10847718079982
158056;0518200000829491;158056;1;Cartesiusstraat;Cartesiusstraat;109;;;2562SE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;79186.16;454443.378;4.281371229428297;52.07307731219266
113190;0518200000829511;113190;1;Bronovolaan;Bronovolaan;26;;;2597AZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81609.67;457672.597;4.316019875912779;52.10242404337749
113191;0518200000829513;113191;1;Bronovolaan;Bronovolaan;42;;;2597AZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81658.565;457719.533;4.316723310265406;52.10285232826025
154604;0518200000829547;154604;1;Catharina van Rennesstraat;Catharina van Rennesstraat;246;;;2551GT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75910.996;452999.891;4.233942639608659;52.059647132372405
205294;0518200000829551;205294;1;Cartesiusstraat;Cartesiusstraat;267;;;2562SJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78704.804;454181.429;4.27440991975531;52.07065714002196
314601;0518200000829567;314601;1;Van Bylandtstraat;Van Bylandtstraat;105;;;2562GA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79454.943;455045.299;4.285157772494067;52.078523337492946
107402;0518200000829577;107402;1;Catharina van Rennesstraat;Catharina van Rennesstraat;2;B;;2551GM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76068.74;453272.3;4.236179427782704;52.06211767053611
160405;0518200000829619;160405;1;Boekweitkamp;Boekweitkamp;96;;;2592XW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Kampen;67;84277.813;455907.495;4.35532330699981;52.08690875623695
12943;0518200000829657;12943;1;Catharina van Rennesstraat;Catharina van Rennesstraat;4;C;;2551GM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76080.741;453242.9;4.236361195427518;52.06185517420828
299443;0518200000829661;299443;1;Cartesiusstraat;Cartesiusstraat;328;;;2562SV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78707.259;454166.397;4.274449080547718;52.07052239021937
327596;0518200000829679;327596;1;Anjelierstraat;Anjelierstraat;19;;;2565SW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77657.2;454721.087;4.259010730550209;52.07536152975128
244440;0518200000829722;244440;1;Bavoylaan;Bavoylaan;13;;;2594BS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Marlot;68;84561.254;457843.835;4.359058124988065;52.104346509000116
228561;0518200000829808;228561;1;Van Beverningkstraat;Van Beverningkstraat;248;;;2582VM;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78683.37;456150.072;4.273656940913854;52.0883457494051
125886;0518200000830021;125886;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;17;;;2586TA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79082.826;458380.006;4.2789876557723385;52.108440337948245
220371;0518200000830023;220371;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;61;;;2586TC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79152.557;458462.294;4.279987061754273;52.10918939659469
343262;0518200000830057;343262;1;Catharina van Rennesstraat;Catharina van Rennesstraat;2;G;;2551GM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76063.514;453268.647;4.236104078114805;52.062084097632415
18711;0518200000830095;18711;1;Bezuidenhoutseweg;Bezuidenhoutseweg;50;;;2594AW;;kantoorfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Haagse Bos;24;Haagse Bos;49;82509.022;455758.102;4.329551511076939;52.08533742809644
338752;0518200000830106;338752;1;Allard Piersonlaan;Allard Piersonlaan;132;;;2522MS;;winkelfunctie,woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82112.351;452980.518;4.324358229176866;52.06032372645991
350174;0518200000830128;350174;1;Denenburg;Denenburg;23;;;2591AA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84382.586;456194.508;4.356792335841011;52.089501477039796
321767;0518200000830140;321767;1;d'Aumeriestraat;d'Aumeriestraat;25;;;2586XM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Rijslag;72;79470.793;458302.013;4.284667369475007;52.107792550979376
113192;0518200000830142;113192;1;Arnold Spoelstraat;Arnold Spoelstraat;11;;;2553CM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75913.468;452303.032;4.234140029688991;52.05338507544602
349060;0518200000830144;349060;1;Arnold Spoelstraat;Arnold Spoelstraat;19;;;2553CM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75903.218;452325.522;4.233985408524747;52.053585721373665
327597;0518200000830146;327597;1;Anjelierstraat;Anjelierstraat;29;;;2565SX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77650.359;454735.593;4.258907671432128;52.075490934344316
92899;0518200000830148;92899;1;Anjelierstraat;Anjelierstraat;43;;;2565SX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77644.32;454748.398;4.258816693972925;52.07560516461405
187359;0518200000830150;187359;1;Anjelierstraat;Anjelierstraat;6;;;2565SZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77661.03;454671.956;4.259077724233976;52.07492054176376
346701;0518200000830154;346701;1;Cartesiusstraat;Cartesiusstraat;236;;;2562SR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78860.964;454242.327;4.276673576174515;52.071225906200205
10743;0518200000830164;10743;1;Duke Ellingtonstraat;Duke Ellingtonstraat;110;;;2551WD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76114.185;452688.086;4.236976955237469;52.05687403198042
339895;0518200000830166;339895;1;Duke Ellingtonstraat;Duke Ellingtonstraat;120;;;2551WD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76091.919;452685.81;4.236652884629479;52.056850407091545
292591;0518200000830168;292591;1;Duke Ellingtonstraat;Duke Ellingtonstraat;122;;;2551WD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76090.161;452690.57;4.236626156620536;52.05689293302548
57838;0518200000830176;57838;1;Ellekomstraat;Ellekomstraat;66;;;2573XG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Rustenburg en Oostbroek;31;Oostbroek-Zuid;35;79370.903;453566.769;4.284259672507506;52.06522473228817
135445;0518200000830178;135445;1;Enschedelaan;Enschedelaan;44;;;2541CJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79303.029;451472.778;4.283734051521818;52.04639728952572
342134;0518200000830216;342134;1;Bosbesstraat;Bosbesstraat;133;;;2564PA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77631.405;453503.782;4.258910468477414;52.064418418544726
92900;0518200000830232;92900;1;Anjelierstraat;Anjelierstraat;78;;;2565TA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77621.307;454756.112;4.258479316070145;52.07567127169936
248995;0518200000830240;248995;1;Catharina van Rennesstraat;Catharina van Rennesstraat;6;V;;2551GM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76125.611;453225.116;4.237019496492778;52.061701747935864
205295;0518200000830250;205295;1;Cartesiusstraat;Cartesiusstraat;223;;;2562SH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78823.403;454240.051;4.276126334630162;52.07120028649822
299444;0518200000830252;299444;1;Cartesiusstraat;Cartesiusstraat;227;;;2562SH;;industriefunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78802.402;454229.714;4.275822386512617;52.07110450148058
231042;0518200000830262;231042;1;De Brink;De Brink;746;;;2553HN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75811.604;451811.849;4.232769005010518;52.048956445493545
278089;0518200000830266;278089;1;De Brink;De Brink;812;;;2553HP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75779.123;451873.458;4.232281293714044;52.049505459662434
261509;0518200000830272;261509;1;Dag Hammerskjöldstraat;Dag Hammerskjoldstraat;17;;;2552PM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77807.311;452853.07;4.261622393352699;52.05859522085345
261510;0518200000830274;261510;1;Dag Hammerskjöldstraat;Dag Hammerskjoldstraat;66;;;2552PL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77785.72;452757.586;4.2613292102601115;52.057734126276586
299445;0518200000830278;299445;1;Cartesiusstraat;Cartesiusstraat;15;;;2562SB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79409.777;454552.378;4.28460821663743;52.07408743512181
302983;0518200000830306;302983;1;Dibbetsstraat;Dibbetsstraat;33;;;2518PN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79979.458;454872.761;4.292845955990272;52.07704410594462
274536;0518200000830320;274536;1;2e Van Blankenburgstraat;2e Van Blankenburgstraat;127;;;2517HC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duinoord;11;Sweelinckplein e.o.;43;79290.95;455637.593;4.28263441968347;52.08382370399998
231043;0518200000830336;231043;1;De Brink;De Brink;772;;;2553HN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75789.832;451847.616;4.232443375526085;52.04927475825872
78635;0518200000830350;78635;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;58;;;2586TK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79084.187;458404.061;4.279002158216115;52.10865669833543
64784;0518200000830356;64784;1;Beetsstraat;Beetsstraat;20;;;2524PV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81350.041;452426.303;4.313363638505533;52.055242285000304
18715;0518200000830358;18715;1;Beetsstraat;Beetsstraat;30;;;2524PV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81320.782;452408.114;4.312941028527313;52.055074933752394
343264;0518200000830364;343264;1;Catharina van Rennesstraat;Catharina van Rennesstraat;148;;;2551GR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75981.827;453053.644;4.234962848463492;52.06014029951145
154605;0518200000830374;154605;1;Catharina van Rennesstraat;Catharina van Rennesstraat;172;;;2551GR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75986.399;453044.797;4.235031551382806;52.06006144710028
