objectid;projectnummer;naamdeelgebied;bouwplan;woningtype;opleverjaardeelgebied;prijsklasse;projectfase;nieuw_verbouw;aantalwoningendeelgebied;project_id
39534;977;Aalsterweg 105a;V20/42131;Meergezins;2021;Huur(duur);Gereed;Verbouw overig;1;onbekend
39536;978;Dammestraat 21;V20/41641;Eengezins;2021;Koop(middelduur);Gereed;Onttrekking overig;-1;
39543;984;Tongelresestraat 371;;Eengezins;2020;Koop(middelduur);Gereed;Verbouw overig;1;
39546;990;Dammestraat 3, 3a en 3b;V19/37024;Meergezins;2020;Huur(betaalbaar);Gereed;Verbouw overig;3;
39547;990;Dammestraat 3, 3a en 3b;V19/37024;Eengezins;2020;Koop(middelduur);Gereed;Onttrekking overig;-1;
39548;992;Roeklaan 1, 1-01 t/m 1-04 / Tongelresestraat 47;V19/38644;Meergezins;2020;Huur(betaalbaar);Gereed;Verbouw overig;4;
39552;993;Haagbeemd 1 en 1A;V19/38492;Meergezins;2020;Koop(middelduur);Gereed;Onttrekking overig;-1;
39553;994;Zeelsterstraat 266 t/m 266D;V18/35464;Meergezins;2020;Huur(betaalbaar);Gereed;Verbouw overig;3;
39556;995;Willem de Zwijgerstraat 17A en B;V19/38034;Meergezins;2020;Huur(middenhuur);Gereed;Verbouw transformatie;2;
39557;995;Willem de Zwijgerstraat 17A en B;V19/38034;Meergezins;2020;Koop(middelduur);Gereed;Onttrekking overig;-1;
39558;996;Schootsestraat 72 en 72A;V19/36086;Meergezins;2020;Koop(middelduur);Gereed;Verbouw overig;2;
39562;999;Barrierweg 202;;Meergezins;2020;Huur(duur);Gereed;Verbouw transformatie;1;
39567;1003;Sint Catharinastraat 13;;Meergezins;2024;Huur(betaalbaar);Planologische voorbereiding;Nieuwbouw vervangend;27;
39570;1004;Louise de Colignystraat 4b;V20/42007;Meergezins;2021;Huur(betaalbaar);Gereed;Verbouw transformatie;1;
39572;1006;Aalsterweg 54a;V20/42294;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw transformatie;1;onbekend
39574;1008;Waalstraat 64a, 64b, 64c;V20/42000;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw transformatie;3;
39577;1010;Tongelresestraat 126, 126a en 126b;V18/35356;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;3;
39580;1011;Dammestraat 8;V19/37407;Eengezins;2021;Koop(middelduur);Gereed;Onttrekking overig;-1;
39588;1024;Marconilaan 32R, 32S, 32T en 32U;V20/41992;Meergezins;2021;Huur(middenhuur);Gereed;Verbouw transformatie;4;
39593;1028;Bredalaan 1;V21/45886;Meergezins;2024;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;1;
39594;1031;Blaarthemseweg 16b;V20/42583;Meergezins;2021;Huur(betaalbaar);Gereed;Verbouw transformatie;1;
39595;1032;Hofstraat 145A;;Meergezins;2024;Huur(middenhuur);Start Project;Nieuwbouw;18;
39597;1032;Hofstraat 145A;;Meergezins;2024;Huur(duur);Start Project;Nieuwbouw;36;
39598;1035;Geldropseweg 116 en 116A;V21/45222;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw transformatie;2;
39599;1035;Geldropseweg 116;V21/45222;Meergezins;2022;Huur(middenhuur);Gereed;Onttrekking overig;-1;
39604;1037;Hoogstraat 310;;Meergezins;2024;Huur(duur);Vastgesteld plan/besluit;Nieuwbouw;9;
39606;1038;Leenderweg 93;V21/47270;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw transformatie;4;
39609;1039;Hoogstraat 154-160;EHV-ZP2022-0010;Meergezins;2024;Huur(duur);Vastgesteld plan/besluit;Nieuwbouw vervangend;2;
39610;1039;Hoogstraat 154-160;EHV-ZP2022-0010;Meergezins;2023;Huur(duur);Vastgesteld plan/besluit;Onttrekking sloop;-2;
39611;1039;Hoogstraat 154-160;EHV-ZP2022-0010;Meergezins;2023;Huur(goedkoop);Vastgesteld plan/besluit;Onttrekking sloop;-5;
39615;1042;Pastoor van Arslaan 3a, 3b;V20/42753;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw transformatie;2;
39619;1045;Hoogstraat 94 en 94a;V20/42894;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;2;
39621;1047;Boschdijk 225a en 225b;V19/35620;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw overig;2;
39622;1047;Boschdijk 225a;V19/35620;Meergezins;2022;Huur(middenhuur);Gereed;Onttrekking overig;-1;
39625;1049;Tinelstraat 2, Reinkenstraat 40a en 40b;V20/42709;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;3;
39650;1062;Strijp S Veld S.1 Sixty5;;Meergezins;2020;Huur(duur);Gereed;Nieuwbouw;67;
39652;1063;Strijp S Veld T (Next);V19/37431;Meergezins;2022;Huur(middenhuur);Gereed;Nieuwbouw;70;177-000
39655;1063;Strijp S Veld T (Next);V19/37431;Meergezins;2022;Koop(duur);Gereed;Nieuwbouw;30;177-000
39658;1064;Strijp S Strijp S (veld E) SAS-3;09/3122;Meergezins;2012;Koop(duur);Gereed;Nieuwbouw;2;
39661;1064;Strijp S Strijp S (veld E) SAS-3;09/3122;Meergezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw;71;
39665;1064;Strijp S Strijp S (veld E) SAS-3;09/3124;Meergezins;2013;Koop(middelduur);Gereed;Nieuwbouw;28;
39666;1064;Strijp S Strijp S (veld E) SAS-3;12/2083;Meergezins;2013;Huur(middenhuur);Gereed;Nieuwbouw;30;
39669;1065;Strijp S Veld Q Spoorzone Blok 63;V14/21990;Meergezins;2017;Koop(middelduur);Gereed;Nieuwbouw;29;
39671;1066;Strijp S Strijp S (Hoge rug SBP) Anton;10/1387;Meergezins;2013;Huur(middenhuur);Gereed;Verbouw transformatie;74;
39672;1067;Strijp S Veld G Space S;V14/22003;Meergezins;2016;Huur(betaalbaar);Gereed;Nieuwbouw;64;
39676;1067;Strijp S Veld G Space S;V14/22003;Meergezins;2017;Huur(goedkoop);Gereed;Nieuwbouw;57;
39678;1067;Strijp S Veld G Space S;V14/22003;Meergezins;2017;Huur(goedkoop);Gereed;Nieuwbouw;51;
39679;1067;Strijp S Veld G Space S;V14/22003;Meergezins;2017;Huur(middenhuur);Gereed;Nieuwbouw;3;
39680;1067;Strijp S Veld G Space S;V14/22003;Meergezins;2017;Huur(betaalbaar);Gereed;Nieuwbouw;126;
39681;1067;Strijp S Veld G Space S;V14/22003;Meergezins;2017;Huur(betaalbaar);Gereed;Nieuwbouw;26;
39693;1073;Strijp S Veld I.2 Haasje over;V18/34957;Meergezins;2021;Huur(betaalbaar);Gereed;Nieuwbouw;44;177-000
39697;1077;Strijp S Veld N;V20/43043;Meergezins;2024;Huur(duur);In aanbouw;Nieuwbouw;300;177-000
39699;1078;Strijp S Veld A;;Meergezins;2027;Huur(duur);Planologische voorbereiding;Nieuwbouw;150;177-000
39703;1079;Strijp S Veld B3;;Meergezins;2027;Koop(middelduur);Planologische voorbereiding;Nieuwbouw;35;177-000
39704;1079;Strijp S Veld B3;;Meergezins;2027;Huur(duur);Planologische voorbereiding;Nieuwbouw;32;177-000
39707;1080;Strijp S Strijp S (hoge rug/SAN) Gerard;10/1386;Meergezins;2013;Huur(middenhuur);Gereed;Verbouw transformatie;62;
39711;1081;Strijp S Veld C;;Meergezins;2027;Koop(duur);Planologische voorbereiding;Nieuwbouw;100;177-000
39713;1083;Strijp S Veld J.2;;Meergezins;2025;Huur(middenhuur);Planologische voorbereiding;Nieuwbouw;200;177-000
39717;1085;Strijp S Veld K.2 Groene Trudo Toren - Philitelaan 32 t/m 282 Flex;V18/33316;Meergezins;2021;Huur(betaalbaar);Gereed;Nieuwbouw;20;177-000
39718;1086;Strijp S Veld F MRP (Natlab) S-West;V18/34815;Meergezins;2021;Koop(duur);Gereed;Nieuwbouw;38;613-000
39719;1086;Strijp S Veld F MRP (Natlab) S-West;V18/34815;Meergezins;2021;Huur(duur);Gereed;Nieuwbouw;100;613-000
39721;1086;Strijp S Veld F MRP (Natlab) S-West;V18/34815;Meergezins;2021;Huur(middenhuur);Gereed;Nieuwbouw;58;613-000
39722;1088;Strijp S Veld H Veemgebouw;;Meergezins;2022;Huur(middenhuur);Gereed;Nieuwbouw;19;177-000
39724;1088;Strijp S Veld H Veemgebouw;;Meergezins;2022;Huur(middenhuur);Gereed;Nieuwbouw;1;177-000
39729;1104;Internationale knoop XL - Lichthoven 2 (The Edge);V20/42229;Meergezins;2025;Huur(duur);Vergunning verleend;Nieuwbouw;43;520-600
39730;1105;Internationale knoop XL - Lichthoven 1 kavel C;;Meergezins;2025;Huur(middenhuur);Vastgesteld plan/besluit;Nieuwbouw;74;520-600
39731;1105;Internationale knoop XL - Lichthoven 1 kavel C;;Meergezins;2025;Huur(duur);Vastgesteld plan/besluit;Nieuwbouw;78;520-600
39733;1106;Internationale knoop XL - Kavel 9A - Dutch Mountains;;Meergezins;2029;Huur(duur);Start Project;Nieuwbouw;54;859-600
39744;1116;Leenderweg 173B;V19/36175;Meergezins;2021;Huur(goedkoop);Gereed;Verbouw overig;1;
39745;1116;Leenderweg 173A;V19/36175;Meergezins;2021;Huur(betaalbaar);Gereed;Verbouw overig;1;
39750;1126;Europalaan 46, 46b t/m g;V21/45134;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw transformatie;7;
39752;1128;Willemstraat 5;V21/44064;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw transformatie;1;
39755;1130;Marterstraat 1 en 3;V21/45146;Eengezins;2022;Koop(duur);Gereed;Nieuwbouw;2;
39756;1131;Hastelweg 83, 85, 85A t/m 85D;V21/44327;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw transformatie;6;
39758;1132;Tongelresestraat 429;V21/44366;Eengezins;2022;Koop(duur);Gereed;Onttrekking overig;-1;
39759;1132;Tongelresestraat 429 en 429A;V21/44366;Eengezins;2022;Huur(middenhuur);Gereed;Verbouw overig;2;
39760;1133;Apollovlinderlaan 13;V21/44893;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw overig;2;
39765;1135;Dommelstraat 10;V21/44662;Eengezins;2023;Koop(middelduur);Vergunning verleend;Verbouw overig;1;
39768;1146;Rivierstraat 24 - Bovenwoning;V21/47511;Meergezins;2023;Koop(middelduur);Vergunning verleend;Verbouw overig;1;
39770;1148;Markt 21A;V2144701;Meergezins;2023;Huur(duur);Vergunning verleend;Onttrekking overig;-1;
39772;1148;Markt 21B en 21E;V2144701;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw overig;2;
39773;1148;Markt 21A, 21C, 21D, 21F en 21G;V2144701;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw overig;5;
39775;1150;Needestraat 6A;V21/44401;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw transformatie;1;
39781;1157;Kerstroosplein e.o.;;Eengezins;2024;Huur(betaalbaar);Planologische voorbereiding;Onttrekking sloop;-26;
39784;1160;Nieuwe Emmasingel 31, 35 & 37;V21/44474;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw overig;3;
39785;1160;Nieuwe Emmasingel 33;V21/44474;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw overig;1;
39790;1165;Karolingersweg 1 (hoek Hastelweg 51A);;Meergezins;2024;Huur(middenhuur);Ontwerpplan/besluit;Verbouw overig;6;
39798;1168;Mechelenlaan 59 en 61;V21/44674;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw overig;2;
39800;1169;Laagstraat 369;V21/44347;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;1;
39803;1177;Ds Theodor Fliednerstraat 3-01 t/m 3-33;ZP2022-000649;Meergezins;2022;Huur(goedkoop);Gereed;Nieuwbouw;33;
39806;1189;Stratumsedijk 45;V20/42422;Eengezins;2022;Koop(duur);Gereed;Onttrekking overig;-1;
39812;1195;Hoogstraat 400;V21/46027;Meergezins;2023;Koop(duur);Vergunning verleend;Onttrekking overig;-1;
39822;1205;Wal 11, 11-01 t/m 11-03;V21/46090;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;4;
39824;1208;Dr Poletlaan 67-01 t/m 67-12 De Luwte Grote Beek;V21/45677;Eengezins;2022;Huur(betaalbaar);Gereed;Nieuwbouw;12;
39827;1210;St Jorislaan 72;V21/45946;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;1;
39828;1213;Picushof 238;V21/46476;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;1;
39831;1214;Twickel 22a;V21/44683;Eengezins;2022;Koop(middelduur);Gereed;Verbouw overig;1;
39834;1217;Vestdijk 26;V21/45106;Meergezins;2022;Huur(duur);Gereed;Onttrekking overig;-8;
39835;1224;Dommelhoefstraat 58;V21/46034;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw overig;1;
39836;1224;Dommelhoefstraat 58a;V21/46034;Meergezins;2022;Huur(duur);Gereed;Verbouw overig;1;
39844;1230;Emmasingelkwadrant, Kavel A, a, b - TAC e.o. fase 1 Woonbedrijf;;Meergezins;2025;Huur(betaalbaar);Vastgesteld plan/besluit;Nieuwbouw;60;820-000
39846;1230;Emmasingelkwadrant, Kavel A, a, b - TAC e.o.;;Meergezins;2025;Huur(duur);Vastgesteld plan/besluit;Nieuwbouw;50;820-000
39847;1231;Emmasingelkwadrant, Kavel A - d, e, f - Victoriatoren;;Meergezins;2025;Huur(middenhuur);Vastgesteld plan/besluit;Nieuwbouw;160;820-000
39849;1231;Emmasingelkwadrant, Kavel A - d, e, f - Victoriatoren;;Meergezins;2025;Huur(betaalbaar);Vastgesteld plan/besluit;Nieuwbouw;100;820-000
39851;1232;Emmasingelkwadrant, Kavel A -c Breevast/Woonbedrijf;;Meergezins;2025;Huur(middenhuur);Planologische voorbereiding;Nieuwbouw;53;820-000
39852;1233;Emmasingelkwadrant, Kavel B, Breevast;;Meergezins;2026;Huur(duur);Planologische voorbereiding;Nieuwbouw;95;820-000
39855;1233;Emmasingelkwadrant, Kavel B, Woonbedrijf;;Meergezins;2026;Huur(betaalbaar);Planologische voorbereiding;Nieuwbouw;63;820-000
39856;1233;Emmasingelkwadrant, Kavel B, Foolen&Reijs (lichtstad Vastgoed BV);;Meergezins;2026;Huur(betaalbaar);Planologische voorbereiding;Nieuwbouw;33;820-000
39864;1235;Philips Lighting fase 1A (Gaagle);V14/22022;Meergezins;2018;Huur(betaalbaar);Gereed;Nieuwbouw;43;820-000
39869;1238;Hondsruglaan 154a en 154b;V21/44506;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
39870;1238;Hondsruglaan 154;V21/44506;Eengezins;2023;Koop(middelduur);Vergunning verleend;Onttrekking overig;-1;
39876;1245;Heezerweg 347a-02;V21/46801;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw overig;1;
39878;1246;Heistraat 45;V21/46638;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;1;
39881;1248;Lichtenberg 40a;V21/46353;Eengezins;2022;Huur(betaalbaar);Gereed;Verbouw transformatie;1;
39882;1249;Hermanus Boexstraat 27;V21/46244;Meergezins;2022;Koop(duur);Gereed;Onttrekking overig;-1;
39883;1249;Hermanus Boexstraat 27b;V21/46244;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw overig;1;
39884;1249;Hermanus Boexstraat 27c t/m 27f;V21/46244;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw overig;4;
39887;1261;St Catharinastraat 16, 16a en 16b;V21/47083;Meergezins;2023;Huur(duur);Vergunning verleend;Verbouw overig;3;
39894;1274;Aalsterweg 99a-101;V21/46995;Meergezins;2022;Huur(goedkoop);Gereed;Onttrekking overig;-23;
39896;1274;Aalsterweg 101 en 101c;V21/46995;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw overig;2;
39899;1275;Strijpsestraat 23;V21/47059;Meergezins;2022;Huur(duur);Gereed;Verbouw transformatie;1;
39906;1280;Goudestein 94 - Kopie - 1;V21/46968;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
39907;1281;Rijssellaan 1;V21/47917;Eengezins;2022;Koop(duur);Gereed;Onttrekking overig;-1;
39911;1283;Coornhertlaan 14;V20/41075;Eengezins;2022;Koop(duur);Gereed;Nieuwbouw;1;
39912;1285;Margrietstraat 30A;;Meergezins;2022;Huur(betaalbaar);Gereed;Onttrekking overig;-1;
39916;1286;Dukaatstraat 4 en 4a;V20/39325;Eengezins;2022;Huur(middenhuur);Gereed;Verbouw overig;2;
39919;1287;Waterwereld 136a;V21/43229;Meergezins;2022;Huur(duur);Gereed;Verbouw overig;1;
39922;1289;Nieuwe Emmasingel 71;Geen;Meergezins;2022;Huur(duur);Gereed;Verbouw transformatie;1;
39927;1292;Boschdijk 928, 928A en 928B;V22/48379;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;3;
39932;1297;Elckerlyclaan 95;V21/46351;Meergezins;2022;Koop(duur);Gereed;Onttrekking overig;-1;
39943;1304;Retiestraat 29 & 29a;V22/47692;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
39946;1313;Roostenlaan 132;V21/47589;Eengezins;2023;Koop(duur);Vergunning verleend;Onttrekking overig;-1;
39949;1314;Kaeriuslaan 38 & 38a;V22/48011;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
39952;1315;Mercatorstraat 7;V22/47843;Meergezins;2023;Huur(betaalbaar);Vergunning verleend;Verbouw overig;1;
39957;1326;Leenderweg 38a en 38b;V22/47369;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Onttrekking overig;2;
39960;1329;Aelbert Cuypstraat 26, 26a, 26b, 226c;V22/48714;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;4;
39961;1329;Aelbert Cuypstraat 26;V22/48714;Eengezins;2023;Koop(middelduur);Vergunning verleend;Onttrekking overig;-1;
39966;1331;Schootsestraat 68 en 68b;V21/47365;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
39972;1334;Noord Brabantlaan 74 en 74a;V21/47398;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
39973;1335;Karolingersweg 4c;V22/48617;Meergezins;2024;Huur(duur);Vergunning verleend;Verbouw transformatie;1;
39974;1335;Karolingersweg 4;V22/48617;Meergezins;2024;Huur(duur);Vergunning verleend;Verbouw transformatie;1;
39976;1336;van Hogendorplaan 1;EHV-ZP2022-0004;Eengezins;2024;Koop(duur);Vergunning verleend;Onttrekking sloop;-1;
39978;1337;Wilhelminaplein 10b, 10c, 10f en 10g;V22/48958;Meergezins;2024;Huur(duur);Vergunning verleend;Verbouw transformatie;4;
39981;1342;Lijsterbesstraat 21 en 43;V22/49404;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;2;
39982;1343;Orpheuslaan 27a;V21/47650;Meergezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;1;
39984;1345;Franciscus Sonniusstraat 15;V21/47283;Eengezins;2022;Koop(middelduur);Gereed;Onttrekking overig;-1;
39985;1345;Franciscus Sonniusstraat 15, 15a en 15b;V21/47283;Meergezins;2022;Huur(betaalbaar);Gereed;Verbouw overig;3;
39986;1347;Klipperstraat 10;V21/47674;Eengezins;2022;Koop(middelduur);Gereed;Onttrekking overig;-1;
39987;1347;Klipperstraat 10;V21/47674;Meergezins;2022;;Gereed;Verbouw overig;1;
39989;1348;Mauritsstraat 63a;V21/47357;Meergezins;2022;Huur(middenhuur);Gereed;Onttrekking overig;-1;
39993;1349;Strobloemstraat 3;V21/44921;Meergezins;2022;Huur(middenhuur);Gereed;Verbouw overig;1;
39998;1352;Rechtestraat 51a;V22/48078;Meergezins;2024;Huur(middenhuur);Vergunning verleend;Verbouw transformatie;1;
39999;1352;Rechtestraat 51b en 51c;V22/48078;Meergezins;2024;Huur(duur);Vergunning verleend;Verbouw transformatie;2;
40001;1353;Alblasstraat 19, 19c;EHV-ZP2022-0012;Eengezins;2024;Koop(goedkoop);Onherroepelijk plan/besluit;Nieuwbouw;1;
40006;1357;Moerdijkstraat 16;ZP2022-000678;Eengezins;2023;Koop(middelduur);Vergunning verleend;Onttrekking overig;-1;
40007;1357;Moerdijkstraat 14a en 16a;ZP2022-000678;Eengezins;2023;Huur(middenhuur);Vergunning verleend;Verbouw overig;2;
40011;1358;Dikninge 32;Geen: handhavin;Meergezins;2022;Huur(middenhuur);Gereed;Onttrekking overig;-1;
40012;1359;Vrijstraat 2c en 2d;ZP2022-001055;Meergezins;2024;Huur(duur);Vergunning verleend;Verbouw transformatie;2;
37143;1;Hofke/tussen 115 en 137;03/0617;Meergezins;2005;Huur(betaalbaar);Gereed;Nieuwbouw;6;onbekend
37147;2;Aalsterweg/Anna Bijnsweg;98/0320;Meergezins;2007;Koop(middelduur);Gereed;Nieuwbouw;21;
37148;3;Accumulatorstraat 1;04/1091;Meergezins;2010;Koop(betaalbaar);Gereed;Nieuwbouw;16;
37152;5;Bert Kemplaan 9;94/1276;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;1;
37441;5;Dinkelstraat 17, 19, 23;00/0656;Eengezins;2002;Koop(middelduur);Gereed;Nieuwbouw;3;
37442;5;Dinkelstraat 6;99/0017;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;1;
37448;5;Steenoven 44;07/1174;Eengezins;2012;Koop(middelduur);Gereed;Nieuwbouw;1;
37449;5;Maasstraat 15;06/0545;Eengezins;2008;Koop(duur);Gereed;Nieuwbouw;1;
37453;7;Potentieel Animali 4e fase;;Eengezins;2026;Koop(duur);Potentieel;Nieuwbouw;0;499-100
37456;7;Animali 2e fase;V15/23051;Eengezins;2018;Koop(duur);Gereed;Nieuwbouw;4;
37466;8;Barrier / Daniel Stalpaertstr fase4;02/1860;Eengezins;2008;Huur(betaalbaar);Gereed;Nieuwbouw;16;
37467;8;Barrier;02/1860;Eengezins;2007;Huur(betaalbaar);Gereed;Nieuwbouw;7;
37469;8;Barrier;02/1860;Eengezins;2006;Huur(betaalbaar);Gereed;Nieuwbouw;9;
37472;8;Barrier/Vingboonstr/Dorsmanst fase4;05/1807;Eengezins;2008;Huur(betaalbaar);Gereed;Nieuwbouw;19;
37477;12;Biesterweg;98/2217;Meergezins;2001;Koop(duur);Gereed;Nieuwbouw;5;
37479;13;Bloemenbuurt Zuid fase 1 Blok L;09/1672;Eengezins;2012;Huur(middenhuur);Gereed;Nieuwbouw vervangend;2;
37480;13;Bloemenbuurt Zuid fase 1 Blok L;09/1672;Eengezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;20;
37483;13;Bloemenbuurt Zuid fase 1 Blok G;08/1213;Eengezins;2010;Koop(betaalbaar);Gereed;Nieuwbouw vervangend;4;
37484;13;Bloemenbuurt Zuid fase 2 Blok D;10/2421;Eengezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;4;
37495;13;Bloemenbuurt Zuid fase 1 Blok B;10/0825;Eengezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;4;
37504;13;Bloemenbuurt Zuid fase 3 Blok A;V14/21981;Eengezins;2016;Koop(middelduur);Gereed;Nieuwbouw vervangend;4;
37505;13;Bloemenbuurt Zuid fase 1 Blok L;09/1672;Eengezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;1;
37507;13;Bloemenbuurt Zuid fase 3 Blok C;12/1936;Meergezins;2013;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;6;
37508;13;Bloemenbuurt Zuid fase 3 Blok A;V14/21981;Meergezins;2017;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;23;
37515;19;Oirschotsedijk 18;07/1141;Eengezins;2009;Koop(duur);Gereed;Nieuwbouw;1;
37522;24;Churchilllaan/Montgomerylaan kavel5;00/2044;Meergezins;2009;Koop(middelduur);Gereed;Nieuwbouw;4;
37524;24;Churchilllaan/Montgomerylaan kavel5;00/2044;Meergezins;2009;Huur(betaalbaar);Gereed;Nieuwbouw;23;
37525;24;Churchilllaan/Montgomerylaan;06/0373;Meergezins;2009;Huur(goedkoop);Gereed;Nieuwbouw;47;
37527;25;Winkelcentrum Cassandraplein;03/0948;Meergezins;2008;Koop(middelduur);Gereed;Nieuwbouw;30;
37532;26;Cath.-/v.Egmondstraat/Cicogne;00/0115;Meergezins;2004;Koop(duur);Gereed;Nieuwbouw;29;
37533;27;Cederlaan/Ekkerstraat;03/0624;Meergezins;2012;Koop(betaalbaar);Gereed;Nieuwbouw;30;
37538;29;Savoiepad/Cluselaan;04/1376;Eengezins;2011;Koop(duur);Gereed;Nieuwbouw;1;
37545;33;DAF-terrein West;98/0739;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;7;
37549;33;DAF-terrein West;98/0773;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;11;
37551;34;De Streep;01/0370;Eengezins;2004;Huur(betaalbaar);Gereed;Nieuwbouw;5;
37552;35;De Vriesstraat;98/2327;Eengezins;2001;Koop(middelduur);Gereed;Nieuwbouw;18;
37556;36;A.Thijmlaan (Den Elzent) fase 3;V16/26119;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw vervangend;6;
37558;37;J.den Uylstraat;01/0071;Meergezins;2004;Huur(goedkoop);Gereed;Nieuwbouw;31;
37560;39;Doelenstraat 39;97/0385;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;1;
37571;42;Elsthof 1, 2, 7 t/m 11, 66 t/m 72, Lochemstraat 2, 4, 20 t/m 30, Koenraadlaan 2C t/m 2H, 2J en 2L;V21/45883;Eengezins;2023;Koop(middelduur);In aanbouw;Nieuwbouw;30;881-000
37573;43;Driehoeksbos/individuele bouw;Div.;Eengezins;2002;Huur(middenhuur);Gereed;Nieuwbouw;1;
37577;43;Driehoeksbos/individuele bouw;95/0836;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;1;
37579;43;Driehoeksbos/Fledermaus;97/0653;Meergezins;2001;Huur(betaalbaar);Gereed;Nieuwbouw;81;
