OBJECTID_1,OBJECTID,Gemeentena,Kruispuntn,KPX,KPY,Nomenclatu,Nomencla_1,Omschrijvi,Onderhouds,Onderhou_1,Onderhou_2,Ordernumme,Provincie,Wegbeheerd,Wegbehee_1,Wegbehee_2,Wegnummer,Wegwijzern,WWX,WWY,F21
815,815,TYNAARLO,3220,234831,565843, fietswegwijzer, NFM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,4, , , 
816,816,TYNAARLO,3220,234831,565843, fietswegwijzer, NFM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,5, , , 
817,817,TYNAARLO,3220,234831,565843, fietswegwijzer, NFM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,7, , , 
818,818,TYNAARLO,3220,234831,565843, fietswegwijzer, NFM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,6, , , 
819,819,TYNAARLO,3220,234831,565843, grote handwijzer, VEM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
820,820,TYNAARLO,4473,240065,567357, fietswegwijzer, NFM, N386-BERKENWEG, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, N386,1, , , 
821,821,TYNAARLO,4473,240065,567357, fietswegwijzer, NFM, N386-BERKENWEG, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, N386,2, , , 
822,822,TYNAARLO,4473,240065,567357, wijk-/objectbord, VWF, N386-BERKENWEG,15038, , GEM,21832, Drenthe, Gemeente Tynaarlo,11474, O, N386,3, , , 
823,823,TYNAARLO,4997,237438,566061, paddestoel, NTG, ZEEGSERWEG-ARLO, Gemeente Tynaarlo,11474, GEM,382, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
824,824,TYNAARLO,4998,237372,566068, paddestoel, NTG, ZEEGSERWEG, Gemeente Tynaarlo,11474, GEM,382, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
825,825,TYNAARLO,5101,238159,566589, lichtwegwijzer, TLC, Zuidlaarderweg-Stationsstraat, Provincie Drenthe,11233, PROV, S02941, Drenthe, Provincie Drenthe,11233, PROV, N386,3, , , 
826,826,TYNAARLO,5101,238159,566589, straatnaam-/objectbord, VXF, Zuidlaarderweg-Stationsstraat,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,4, , , 
827,827,TYNAARLO,5101,238159,566589, straatnaam-/objectbord, VXF, Zuidlaarderweg-Stationsstraat,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,5, , , 
828,828,TYNAARLO,5101,238159,566589, voorwegwijzer, VVM, Zuidlaarderweg-Stationsstraat, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N386,2, , , 
829,829,TYNAARLO,5101,238159,566589, voorwegwijzer, VVS, Zuidlaarderweg-Stationsstraat, Provincie Drenthe,11233, PROV,2593, Drenthe, Provincie Drenthe,11233, PROV, N386,1, , , 
830,830,TYNAARLO,6439,239892,567272, aftakkingsbord, VAS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N034,3,239404,567641, 
831,831,TYNAARLO,6439,239892,567272, aftakkingsbord, VAS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N034,6,240395,566885, 
832,832,TYNAARLO,6439,239892,567272, aftakkingsbord, VAS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N386,3,239404,567641, 
833,833,TYNAARLO,6439,239892,567272, aftakkingsbord, VAS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N386,6,240395,566885, 
834,834,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386,8240, , ,0, Drenthe, Provincie Drenthe,11233, PROV, N034,7, , , 
835,835,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386,8240, , ,0, Drenthe, Provincie Drenthe,11233, PROV, N386,7, , , 
836,836,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV,8240, Drenthe, Provincie Drenthe,11233, PROV, N034,18, , , 
837,837,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV,8240, Drenthe, Provincie Drenthe,11233, PROV, N386,18, , , 
838,838,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV,13496, Drenthe, Provincie Drenthe,11233, PROV, N034,8, , , 
839,839,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV,13496, Drenthe, Provincie Drenthe,11233, PROV, N386,8, , , 
840,840,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV, S02941, Drenthe, Provincie Drenthe,11233, PROV, N034,10,239948,567314, 
841,841,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV, S02941, Drenthe, Provincie Drenthe,11233, PROV, N386,10,239948,567314, 
842,842,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N034,11,239914,567277, 
843,843,TYNAARLO,6439,239892,567272, lichtwegwijzer, TLM, N34-N386, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N386,11,239914,567277, 
844,844,TYNAARLO,6439,239892,567272, stapelbord, VSF, N34-N386,15038, , PROV,10296, Drenthe, Provincie Drenthe,11233, O, N034,19, , , 
845,845,TYNAARLO,6439,239892,567272, stapelbord, VSF, N34-N386,15038, , PROV,10296, Drenthe, Provincie Drenthe,11233, O, N386,19, , , 
846,846,TYNAARLO,6439,239892,567272, straatnaam-/objectbord, VXF, N34-N386,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N034,16, , , 
847,847,TYNAARLO,6439,239892,567272, straatnaam-/objectbord, VXF, N34-N386,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N034,17, , , 
848,848,TYNAARLO,6439,239892,567272, straatnaam-/objectbord, VXF, N34-N386,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,16, , , 
849,849,TYNAARLO,6439,239892,567272, straatnaam-/objectbord, VXF, N34-N386,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,17, , , 
850,850,TYNAARLO,6439,239892,567272, uitbord, VUF, N34-N386, Provincie Drenthe,11233, PROV,0, Drenthe, Provincie Drenthe,11233, PROV, N034,14, , , 
851,851,TYNAARLO,6439,239892,567272, uitbord, VUF, N34-N386, Provincie Drenthe,11233, PROV,0, Drenthe, Provincie Drenthe,11233, PROV, N034,15, , , 
852,852,TYNAARLO,6439,239892,567272, uitbord, VUF, N34-N386, Provincie Drenthe,11233, PROV,0, Drenthe, Provincie Drenthe,11233, PROV, N386,14, , , 
853,853,TYNAARLO,6439,239892,567272, uitbord, VUF, N34-N386, Provincie Drenthe,11233, PROV,0, Drenthe, Provincie Drenthe,11233, PROV, N386,15, , , 
854,854,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N034,1,239181,567833, 
855,855,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N034,5,240681,566764, 
856,856,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N386,1,239181,567833, 
857,857,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,1394, Drenthe, Provincie Drenthe,11233, PROV, N386,5,240681,566764, 
858,858,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,18960, Drenthe, Provincie Drenthe,11233, PROV, N034,4,240960,566677, 
859,859,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,18960, Drenthe, Provincie Drenthe,11233, PROV, N386,4,240960,566677, 
860,860,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,26845, Drenthe, Provincie Drenthe,11233, PROV, N034,2,239013,567990, 
861,861,TYNAARLO,6439,239892,567272, voorwegwijzer, VVS, N34-N386, Provincie Drenthe,11233, PROV,26845, Drenthe, Provincie Drenthe,11233, PROV, N386,2,239013,567990, 
862,862,TYNAARLO,6677,232994,562156, fietswegwijzer, NFM, RheeÔöÿrweg-Dr.J.Picardtweg, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
863,863,TYNAARLO,6685,232696,563133, fietswegwijzer, NFM, Hoofdstraat-Oosterweg, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
864,864,TYNAARLO,6689,233561,564891, fietswegwijzer, NFM, Vriezerhoek-Oosterweg, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
865,865,TYNAARLO,6700,233647,565892, fietswegwijzer, NFM, Hooidijk-Zwarte Dijk, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
866,866,TYNAARLO,6705,233266,566710, fietswegwijzer, NFM, Zwarte Dijk-Esakkers, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
867,867,TYNAARLO,6716,232866,566964, fietswegwijzer, NFM, Zwarte Dijk - Wierbroeken, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
868,868,TYNAARLO,8960,237937,561403, kleine handwijzer, VHM, DRPSWEG BRINKWEG, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
869,869,TYNAARLO,8960,237937,561403, kleine handwijzer, VHM, DRPSWEG BRINKWEG, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,2, , , 
870,870,TYNAARLO,8960,237937,561403, kleine handwijzer, VHM, DRPSWEG BRINKWEG, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,3, , , 
871,871,TYNAARLO,8960,237937,561403, paddestoel, NTG, DRPSWEG BRINKWEG, Gemeente Tynaarlo,11474, GEM,7771, Drenthe, Gemeente Tynaarlo,11474, GEM, ,4, , , 
872,872,TYNAARLO,9501,234467,566150, kleine handwijzer, OHM, WESTERSTRAAT BRINKSTRAAT, Gemeente Tynaarlo,11474, GEM, S02082, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
873,873,TYNAARLO,9503,234621,566511, kleine handwijzer, OHM, MOLENSTRAAT WESTERSTRAAT, Gemeente Tynaarlo,11474, GEM,0, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
874,874,TYNAARLO,11255,234985,566669, fietsbord, NFF, Groningerstraat-Noordenveldweg, Provincie Drenthe,11233, GEM,0, Drenthe, Gemeente Tynaarlo,11474, PROV, N386,4, , , 
875,875,TYNAARLO,11255,234985,566669, lichtwegwijzer, TLC, Groningerstraat-Noordenveldweg, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N386,1, , , 
876,876,TYNAARLO,11255,234985,566669, voorwegwijzer, VVS, Groningerstraat-Noordenveldweg, Provincie Drenthe,11233, PROV,19388, Drenthe, Provincie Drenthe,11233, PROV, N386,3, , , 
877,877,TYNAARLO,11255,234985,566669, voorwegwijzer, VVS, Groningerstraat-Noordenveldweg, Provincie Drenthe,11233, PROV,28784, Drenthe, Provincie Drenthe,11233, PROV, N386,2,235163,566622, 
878,878,TYNAARLO,11255,234985,566669, wijk-/objectbord, VWF, Groningerstraat-Noordenveldweg,15038, , GEM,21826, Drenthe, Gemeente Tynaarlo,11474, O, N386,6, , , 
879,879,TYNAARLO,11255,234985,566669, wijk-/objectbord, VWF, Groningerstraat-Noordenveldweg,15038, , GEM,21826, Drenthe, Gemeente Tynaarlo,11474, O, N386,7, , , 
880,880,TYNAARLO,11255,234985,566669, wijk-/objectbord, VWF, Groningerstraat-Noordenveldweg,15038, , PROV,21826, Drenthe, Provincie Drenthe,11233, O, N386,5, , , 
881,881,TYNAARLO,11255,234985,566669, wijk-/objectbord, VWF, Groningerstraat-Noordenveldweg,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,8, , , 
882,882,TYNAARLO,11666,234483,566796, fietswegwijzer, NFM, N386 - Molenstraat, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N386,2, , , 
883,883,TYNAARLO,11666,234483,566796, lichtwegwijzer, TLM, N386 - Molenstraat, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N386,1, , , 
884,884,TYNAARLO,11666,234483,566796, straatnaam-/objectbord, VXF, N386 - Molenstraat,15038, , PROV,21826, Drenthe, Provincie Drenthe,11233, O, N386,3, , , 
885,885,TYNAARLO,11666,234483,566796, wijk-/objectbord, VWF, N386 - Molenstraat,15038, , GEM,21826, Drenthe, Gemeente Tynaarlo,11474, O, N386,4, , , 
886,886,TYNAARLO,13500,235726,562896, fietswegwijzer, NFM, Taarloseweg - Oudemolenseweg, Gemeente Tynaarlo,11474, PART, , Drenthe,11281,0, GEM, ,4,228696,559024, 
887,887,TYNAARLO,13500,235726,562896, stapelbord, VSF, Taarloseweg - Oudemolenseweg,15038, , GEM,10296, Drenthe, Gemeente Tynaarlo,11474, O, ,59, , , 
888,888,TYNAARLO,15472,229799,566854, fietswegwijzer, NFM, Norgerweg - Roderweg, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N858,1, , , 
889,889,TYNAARLO,15472,229799,566854, wijk-/objectbord, VWF, Norgerweg - Roderweg,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N858,2, , , 
890,890,TYNAARLO,15714,236504,566621, aftakkingsbord, OAS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,4,236524,566402, 
891,891,TYNAARLO,15714,236504,566621, aftakkingsbord, OAS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,4,236524,566402, 
892,892,TYNAARLO,15714,236504,566621, aftakkingsbord, OAS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,1409, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,10,236548,567341, 
893,893,TYNAARLO,15714,236504,566621, aftakkingsbord, OAS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,1409, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,10,236548,567341, 
894,894,TYNAARLO,15714,236504,566621, lichtwegwijzer, TLC, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,2623, Drenthe, Provincie Drenthe,11233, RWS, A028,17, , , 
895,895,TYNAARLO,15714,236504,566621, lichtwegwijzer, TLC, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,2623, Drenthe, Provincie Drenthe,11233, RWS, N386,17, , , 
896,896,TYNAARLO,15714,236504,566621, lichtwegwijzer, TLM, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,9874, Drenthe, Provincie Drenthe,11233, RWS, A028,14, , , 
897,897,TYNAARLO,15714,236504,566621, lichtwegwijzer, TLM, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,9874, Drenthe, Provincie Drenthe,11233, RWS, N386,14, , , 
898,898,TYNAARLO,15714,236504,566621, routenummerbord, ONF, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,6, , , 
899,899,TYNAARLO,15714,236504,566621, routenummerbord, ONF, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,12, , , 
900,900,TYNAARLO,15714,236504,566621, routenummerbord, ONF, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,6, , , 
901,901,TYNAARLO,15714,236504,566621, routenummerbord, ONF, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,12, , , 
902,902,TYNAARLO,15714,236504,566621, stapelbord, VSF, A28 - N386 (afrit Vries),15038, , PROV,10296, Drenthe, Provincie Drenthe,11233, O, A028,23, , , 
903,903,TYNAARLO,15714,236504,566621, stapelbord, VSF, A28 - N386 (afrit Vries),15038, , PROV,10296, Drenthe, Provincie Drenthe,11233, O, N386,23, , , 
904,904,TYNAARLO,15714,236504,566621, straatnaam-/objectbord, VXF, A28 - N386 (afrit Vries),15038, , PROV,20727, Drenthe, Provincie Drenthe,11233, O, A028,22, , , 
905,905,TYNAARLO,15714,236504,566621, straatnaam-/objectbord, VXF, A28 - N386 (afrit Vries),15038, , PROV,20727, Drenthe, Provincie Drenthe,11233, O, N386,22, , , 
906,906,TYNAARLO,15714,236504,566621, straatnaam-/objectbord, VXF, A28 - N386 (afrit Vries),15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, A028,19, , , 
907,907,TYNAARLO,15714,236504,566621, straatnaam-/objectbord, VXF, A28 - N386 (afrit Vries),15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, A028,20, , , 
908,908,TYNAARLO,15714,236504,566621, straatnaam-/objectbord, VXF, A28 - N386 (afrit Vries),15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,19, , , 
909,909,TYNAARLO,15714,236504,566621, straatnaam-/objectbord, VXF, A28 - N386 (afrit Vries),15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N386,20, , , 
910,910,TYNAARLO,15714,236504,566621, uitbord, VUS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,5, , , 
911,911,TYNAARLO,15714,236504,566621, uitbord, VUS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,11, , , 
912,912,TYNAARLO,15714,236504,566621, uitbord, VUS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,5, , , 
913,913,TYNAARLO,15714,236504,566621, uitbord, VUS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,11, , , 
914,914,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries),15664, , RWS,0, Drenthe,15664,0, RWS, A028,2,236536,565804, 
915,915,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries),15664, , RWS,0, Drenthe,15664,0, RWS, N386,2,236536,565804, 
916,916,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,1,236570,565203, 
917,917,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,3,236524,566103, 
918,918,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,9,236624,567650, 
919,919,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,1,236570,565203, 
920,920,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,3,236524,566103, 
921,921,TYNAARLO,15714,236504,566621, voorwegwijzer, OVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,0, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,9,236624,567650, 
922,922,TYNAARLO,15714,236504,566621, voorwegwijzer, VVM, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,9874, Drenthe, Provincie Drenthe,11233, RWS, A028,13, , , 
923,923,TYNAARLO,15714,236504,566621, voorwegwijzer, VVM, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,9874, Drenthe, Provincie Drenthe,11233, RWS, N386,13, , , 
924,924,TYNAARLO,15714,236504,566621, voorwegwijzer, VVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,1409, Drenthe, Provincie Drenthe,11233, RWS, A028,18, , , 
925,925,TYNAARLO,15714,236504,566621, voorwegwijzer, VVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, PROV,1409, Drenthe, Provincie Drenthe,11233, RWS, N386,18, , , 
926,926,TYNAARLO,15714,236504,566621, voorwegwijzer, VVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,1409, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,7,236953,568482, 
927,927,TYNAARLO,15714,236504,566621, voorwegwijzer, VVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,1409, Drenthe, RWS Directie Noord-Nederland,11432, RWS, A028,8,236732,567930, 
928,928,TYNAARLO,15714,236504,566621, voorwegwijzer, VVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,1409, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,7,236953,568482, 
929,929,TYNAARLO,15714,236504,566621, voorwegwijzer, VVS, A28 - N386 (afrit Vries), RWS Directie Noord-Nederland,11432, RWS,1409, Drenthe, RWS Directie Noord-Nederland,11432, RWS, N386,8,236732,567930, 
930,930,TYNAARLO,21623,229406,564225, wijk-/objectbord, VWF, Hoofdweg-Schaapdijk,15038, , GEM,21832, Drenthe, Gemeente Noordenveld,12281, O, ,2, , , 
931,931,TYNAARLO,21636,238185,566054, paddestoel, NTG, Stationsstraat - Hunebedstraat, Gemeente Tynaarlo,11474, GEM,29957, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
932,932,TYNAARLO,21638,230327,565748, paddestoel, NTG, Aan de Keienweg vanaf de weg, Gemeente Tynaarlo,11474, GEM,0, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
933,933,TYNAARLO,22145,240180,566010, paddestoel, NTG, Zeegsersteeg-Schipborgerweg, Gemeente Tynaarlo,11474, GEM,0, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
934,934,TYNAARLO,22422,239191,564433, paddestoel, NTG, Aan de weg Zeegse-Oudemolen,", Gemeente Tynaarlo",11474, GEM,0, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
935,935,TYNAARLO,22445,238796,565726, paddestoel, NTG, Hoofdweg-Zeegersteeg, Gemeente Tynaarlo,11474, GEM,0, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
936,936,TYNAARLO,22445,238796,565726, straatnaam-/objectbord, VXF, Hoofdweg-Zeegersteeg,15038, , GEM,0, Drenthe, Gemeente Tynaarlo,11474, O, ,5, , , 
937,937,TYNAARLO,22445,238796,565726, wijk-/objectbord, VWF, Hoofdweg-Zeegersteeg,15038, , GEM,11279, Drenthe, Gemeente Tynaarlo,11474, O, ,4, , , 
938,938,TYNAARLO,22445,238796,565726, wijk-/objectbord, VWF, Hoofdweg-Zeegersteeg,15038, , GEM,23828, Drenthe, Gemeente Tynaarlo,11474, O, ,2, , , 
939,939,TYNAARLO,22445,238796,565726, wijk-/objectbord, VWF, Hoofdweg-Zeegersteeg,15038, , GEM,23828, Drenthe, Gemeente Tynaarlo,11474, O, ,3, , , 
940,940,TYNAARLO,22739,238127,561234, paddestoel, NTG, A/h Prov. fietspad naar Balloo, Gemeente Tynaarlo,11474, GEM,10935, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
941,941,TYNAARLO,22741,239014,563184, paddestoel, NTG, Meester Croneweg - fietspad, Gemeente Tynaarlo,11474, GEM,18179, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
942,942,TYNAARLO,23218,237108,566204, paddestoel, NTG, Schoolstraat - Eisenbroeken, Gemeente Tynaarlo,11474, GEM,21707, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
943,943,TYNAARLO,23359,231238,562721, paddestoel, NTG, Aan een verhard weggetje 1,3, Gemeente Tynaarlo,11474, GEM,0, Drenthe,0,11474, GEM,0,1, , 
944,944,TYNAARLO,23505,239286,563260, paddestoel, NTG, In de ter plaatse gelegen, Gemeente Tynaarlo,11474, GEM,15445, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
945,945,TYNAARLO,23560,239389,563525, paddestoel, NTG, Nabij Oudemolen waar het, Gemeente Tynaarlo,11474, GEM,0, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
946,946,TYNAARLO,24349,238352,564734, paddestoel, NTG, Ten ZW van Zeegse, ten O. van, Gemeente Tynaarlo,11474, GEM,0, Drenthe,0,11474, GEM,0,1, , 
947,947,TYNAARLO,24350,238572,564676, paddestoel, NTG, Ten ZZW van Zeegse, ten O., Gemeente Tynaarlo,11474, GEM,0, Drenthe,0,11474, GEM,0,1, , 
948,948,TYNAARLO,24351,238804,565474, paddestoel, NTG, Ten W. van Zeegse., Gemeente Tynaarlo,11474, GEM,10935, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
949,949,TYNAARLO,24352,239207,565902, paddestoel, NTG, Ten N. van Zeegse, bij de, Gemeente Tynaarlo,11474, GEM,0, Drenthe,0,11474, GEM,0,1, , 
950,950,TYNAARLO,24356,238175,561340, paddestoel, NTG, Dorpsweg-'t Loo, Gemeente Tynaarlo,11474, GEM,9618, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
951,951,TYNAARLO,63304,239442,565351, paddestoel, NTG, Hoofdweg - Munkakker, Gemeente Tynaarlo,11474, GEM,18179, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
