OBJECTID;NAME;ITEM_NUMBER;TYPE_LICHTMAST;YEAR_OF_CONSTRUCTION;EIGENAAR;HOOGTE_LICHTPUNT;STATUS_LICHTMAST;DATE_MODIFIED;BEHEERDER_OMS;STRAATNAAM_LICHTMASTNR;X;Y;LONG;LAT
36232;0005;0005;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2012-06-20;Gemeente Den Haag;1e De Riemerstraat 0005;80490.0610999987;455180.812100001;4.300225812459372;52.07988103076844
22452;0006;0006;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2012-06-20;Gemeente Den Haag;1e De Riemerstraat 0006;80486.2950999998;455201.588100001;4.3001663446468;52.08006723222827
18586;0007;0007;Lichtmast;;Gemeente Den Haag;33;In bedrijf;2012-06-20;Gemeente Den Haag;1e De Riemerstraat 0007;80475.5430999994;455216.629099999;4.300006231517426;52.08020095462725
72704;0001;0001;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2021-03-25;Gemeente Den Haag;1e Eeldepad 0001;78724.3955999985;451175.217500001;4.275366922817303;52.04364359918655
29330;0002;0002;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;1e Eeldepad 0002;78747.4550999999;451159.7531;4.275706440414817;52.04350779751112
18819;0003;0003;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;1e Eeldepad 0003;78767.6981000006;451142.952100001;4.276005206785517;52.04335959587969
39378;0001;0001;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;1e Laakdwarsweg 0001;82220.5471000001;453616.7531;4.325800086260027;52.066055295072026
63480;0002;0002;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;1e Laakdwarsweg 0002;82223.4840999991;453597.5821;4.325846998356919;52.06588339484758
19483;0003;0003;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;1e Laakdwarsweg 0003;82241.4600000009;453586.635000002;4.3261114446582996;52.0657873766045
33926;0004;0004;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;1e Laakdwarsweg 0004;82244.4521000013;453567.947099999;4.326159055756642;52.06561982500825
38914;0011;0011;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0011;81449.4730999991;453165.958700001;4.314653850837165;52.0619022649125
36150;0012;0012;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2017-03-15;Gemeente Den Haag;1e Lulofsdwarsstraat 0012;81427.7250000015;453146.618999999;4.314340929256295;52.06172557560359
12047;0013;0013;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0013;81397.6081000008;453138.7711;4.313903516903369;52.06165104809668
35302;0014;0014;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0014;81386.0881000012;453109.7751;4.313741806194594;52.06138893678249
32914;0015;0015;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0015;81353.4340999983;453099.6571;4.313267897175776;52.0612936689226
35705;0016;0016;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0016;81336.245099999;453084.414099999;4.313020572333721;52.0611543982724
21827;0018;0018;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0018;81324.6471000016;453055.474100001;4.312857719281116;52.06089277863287
64678;0019;0019;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0019;81293.2340999991;453046.496100001;4.312401664750411;52.0608079172538
62915;0020;0020;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0020;81282.9840000011;453019.186999999;4.312258116365248;52.06056113263989
59767;0022;0022;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0022;81260.9420999996;452999.160100002;4.3119410785380685;52.060378222163855
65797;0023;0023;Lichtmast;;Gemeente Den Haag;90;Onbekend;2017-03-15;Gemeente Den Haag;1e Lulofsdwarsstraat 0023;81231.2391000018;452991.9351;4.311509583312391;52.0603093387499
34515;0025;0025;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2017-03-15;Gemeente Den Haag;1e Lulofsdwarsstraat 0025;81210.4699999988;452973.863000002;4.31121068470601;52.060144163134645
8684;0026;0026;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Lulofsdwarsstraat 0026;81199.1050999984;452945.223099999;4.311051179488249;52.05988526897248
150966;0001;0001;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-11-18;Gemeente Den Haag;1e Pietersburgstraat 0001;79873.3420000002;453293.464000002;4.291645869918027;52.062836641415245
228055;0002;0002;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2016-09-21;Gemeente Den Haag;1e Pietersburgstraat 0002;79877.4930000007;453274.085000001;4.291710655772697;52.06266305045452
151264;0003;0003;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-11-18;Gemeente Den Haag;1e Pietersburgstraat 0003;79893.3740000017;453261.749000002;4.291944917137286;52.0625543432993
151263;0004;0004;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-11-18;Gemeente Den Haag;1e Pietersburgstraat 0004;79897.2569999993;453242.822999999;4.292005694319281;52.06238478682168
116376;0501;0501;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0501;79897.9710000008;455739.57;4.291466683936867;52.08482243535722
116375;0502;0502;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0502;79885.4189999998;455737.517999999;4.291284034521292;52.08480229190022
116378;0503;0503;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2017-03-30;Gemeente Den Haag;1e Sweelinckstraat 0503;79879.7080000006;455719.339000002;4.291204729437605;52.084638147910326
116379;0504;0504;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-05-02;Gemeente Den Haag;1e Sweelinckstraat 0504;79864.2219999991;455721.228399999;4.290978413396486;52.084653026064586
116377;0505;0505;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0505;79862.5562000014;455706.142099999;4.290957437019005;52.08451722400412
116380;0506;0506;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0506;79842.5533000007;455704.4353;4.290666024419568;52.084499170607
116381;0507;0507;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0507;79839.1719999984;455688.105999999;4.290620298494829;52.0843519651523
116382;0508;0508;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0508;79820.7648000009;455687.713599999;4.290351874303773;52.08434593970682
116713;0509;0509;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0509;79819.4849999994;455672.978;4.2903364533366375;52.08421334158091
116714;0510;0510;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0510;79801.3590000011;455672.964000002;4.290072048524149;52.08421075424828
116715;0511;0511;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0511;79799.4290000014;455657.651999999;4.290047270925257;52.084072887844655
116717;0512;0512;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0512;79778.4219999984;455655.283;4.289741360663412;52.084048744801656
116718;0513;0513;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0513;79776.5;455639.908;4.289716714760758;52.083910313253234
116719;0514;0514;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0514;79759.9829999991;455641.688999999;4.28947538652013;52.08392407430041
31808;0515;0515;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0515;79757.631000001;455627.521000002;4.289444202822932;52.08379643120156
11076;0516;0516;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0516;79739.3390999995;455633.574099999;4.289176041928378;52.08384834249042
21200;0517;0517;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0517;79718.7021000013;455620.754099999;4.288877837398846;52.08373032757214
35960;0518;0518;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0518;79697.1101000011;455635.178100001;4.288559689508514;52.083857015455514
11827;0519;0519;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0519;79674.8081;455638.599100001;4.288233612701309;52.08388472532133
35083;0520;0520;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0520;79653.0969999991;455631.199999999;4.287918545058945;52.083815277808796
32730;0521;0521;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0521;79635.7751000002;455644.792100001;4.287662866121291;52.08393506830419
35540;0522;0522;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0522;79617.052099999;455647.765099999;4.287389094532705;52.083959236935854
21671;0524;0524;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-11;Gemeente Den Haag;1e Sweelinckstraat 0524;79596.2291000001;455640.232099999;4.287087012097266;52.08388870479812
23496;0008;0008;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2019-12-05;Gemeente Den Haag;1e Van der Kunstraat 0008;81342.253899999;453161.693700001;4.313091511102331;52.06184969213097
44610;0009;0009;Lichtmast;;Gemeente Den Haag;90;Onbekend;2019-12-05;Gemeente Den Haag;1e Van der Kunstraat 0009;81320.3748999983;453154.424800001;4.312774083240982;52.06178145892599
25404;0010;0010;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2019-12-05;Gemeente Den Haag;1e Van der Kunstraat 0010;81309.5672999993;453133.062800001;4.31262111812281;52.06158804592821
10811;0011;0011;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2019-12-05;Gemeente Den Haag;1e Van der Kunstraat 0011;81280.7842000015;453119.575399999;4.312204374085762;52.061463008567316
41821;0012;0012;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2019-12-05;Gemeente Den Haag;1e Van der Kunstraat 0012;81268.1721000001;453096.306400001;4.312025514947281;52.06125221690132
55913;0028;0028;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2014-08-25;Onbekend;1e Van der Kunstraat 0028;81408.2087000012;453233.708999999;4.314037613955404;52.06250564268381
27169;0029;0029;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Van der Kunstraat 0029;81394.3570999987;453216.710099999;4.313839318429702;52.062351037159324
10674;0030;0030;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;1e Van der Kunstraat 0030;81378.6590999998;453195.583099999;4.313614993489384;52.06215908760934
22940;0031;0031;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2019-11-27;Gemeente Den Haag;1e Van der Kunstraat 0031;81361.1741000004;453175.267099999;4.313364441027999;52.06197418839874
476711;0518;0518;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-12-05;Gemeente Den Haag;1e Van der Kunstraat 0518;81233.068;453065.0902;4.311520446416762;52.06096701106621
57858;0501;0501;Lichtmast;2023-02-02;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0501;78755.2600000016;456075.186000001;4.274722517878406;52.08768231873994
57869;0502;0502;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0502;78743.7699999996;456078.234000001;4.274554216932525;52.08770812753054
57868;0503;0503;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-14;Gemeente Den Haag;2e Antonie Heinsiusstraat 0503;78734.9609999992;456061.111000001;4.274429537757772;52.08755303566419
57870;0504;0504;Lichtmast;;Onbekend;32;Onbekend;2013-03-14;Onbekend;2e Antonie Heinsiusstraat 0504;78718.6620000005;456060.964000002;4.27419179686008;52.08754946909604
117655;0505;0505;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-14;Gemeente Den Haag;2e Antonie Heinsiusstraat 0505;78710.8310000002;456044.504999999;4.274081238102736;52.08740047875205
5585;0021;0021;Lichtmast;2023-02-02;Gemeente Den Haag;55;In bedrijf;2012-06-20;Gemeente Den Haag;Aarnout Drostlaan 0021;81795.2511;452576.741099998;4.319821605030204;52.05665287864287
25855;0001;0001;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0001;80768.2861000001;457964.8561;4.303677834003972;52.10493781254994
29491;0002;0002;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0002;80781.064100001;457980.531100001;4.303860902268184;52.105080393075376
19050;0003;0003;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0003;80790.4930999987;457998.781100001;4.303994535144095;52.1052456649336
33487;0004;0004;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0004;80797.0170999989;458025.438099999;4.304083942031249;52.10548609825359
20459;0005;0005;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0005;80792.7591000013;458053.906100001;4.304015599781585;52.10574136054233
24455;0006;0006;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0006;80805.4541000016;458079.688099999;4.304195260192884;52.1059747579598
9920;0007;0007;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abbenbroekweg 0007;80801.6636999995;458109.835499998;4.304133376452517;52.10624517525468
41613;0001;0001;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2017-03-09;Gemeente Den Haag;Abcoudestraat 0001;78530.1429999992;452734.748;4.272186879597015;52.05763186723124
39708;0002;0002;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2018-07-11;Gemeente Den Haag;Abcoudestraat 0002;78512.2646000013;452722.991500001;4.271928872326568;52.057523747605046
19285;0003;0003;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2017-03-09;Gemeente Den Haag;Abcoudestraat 0003;78495.1959999986;452715.098000001;4.271681806671365;52.0574504547993
40071;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2017-03-09;Gemeente Den Haag;Abcoudestraat 0004;78481.0599999987;452707.210000001;4.271477493199362;52.057377615886274
25968;0001;0001;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0001;75813.4010999985;451902.6961;4.232774150905287;52.04977296707096
39693;0002;0002;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0002;75830.6480999999;451918.015099999;4.233021989819051;52.04991309674928
38695;0003;0003;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0003;75855.0940999985;451921.7031;4.23337745583241;52.04994973083151
27025;0525;0525;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0525;75868.5401000008;451899.013099998;4.233578696850236;52.049747744787894
27837;0526;0526;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0526;75871.4901000001;451917.936099999;4.233617313335765;52.04991821945399
25270;0527;0527;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0527;75859.4050999992;451941.0211;4.233435818002098;52.05012394961096
44310;0530;0530;Lichtmast;;Gemeente Den Haag;40;Onbekend;2012-06-20;Gemeente Den Haag;Abdijbrink 0530;75848.6680999994;451965.3961;4.233273670548868;52.05034146470963
75248;0534;0534;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0534;75821.9880000018;451936.756999999;4.232891419062154;52.05008028558025
27211;0535;0535;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0535;75807.8740999997;451953.167100001;4.23268189362027;52.05022574004356
26893;0536;0536;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Abdijbrink 0536;75788.0920999981;451937.9811;4.2323970734137335;52.05008644256447
98144;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0001;76853.5540000014;449902.09;4.248392548914737;52.03194185493932
98145;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0002;76847.0899999999;449916.771000002;4.2482950136121085;52.03207287716753
98146;0003;0003;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0003;76834.9109999985;449935.274;4.248113336085946;52.03223744076912
98147;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0004;76824.1420000009;449948.168000002;4.247953483246808;52.032351796675854
98148;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0005;76813.6559999995;449961.085999999;4.247797747468064;52.03246640794464
98149;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0006;76799.2309999988;449976.377999999;4.247584075947964;52.03260179784216
98150;0007;0007;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0007;76787.6110000014;449966.414000001;4.247417048457229;52.03251061587493
98455;0008;0008;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0008;76800.1039999984;449949.072999999;4.247603038989699;52.03235654014914
98456;0009;0009;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0009;76811.4400000013;449935.357000001;4.247771341912655;52.032234877634195
98457;0010;0010;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0010;76821.5810000002;449923;4.24792192203806;52.03212525927228
98458;0011;0011;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Aleydishof 0011;76837.5579999983;449907.285999998;4.248158299395275;52.03198629513683
98459;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0001;76861.2800000012;449892.368000001;4.2485073380199205;52.03185557533336
98460;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0002;76870.0610000007;449881.782000002;4.248637695365661;52.031761679781454
98468;0003;0003;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0003;76874.8539999984;449860.34;4.248712426982565;52.031569662986925
98467;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0004;76883.1829999983;449849.346000001;4.248836290665211;52.031472036966036
98466;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0005;76892.9439999983;449836.488000002;4.248981443487617;52.03135786136944
98465;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0006;76907.6330000013;449818.030000001;4.249199674120798;52.03119405426824
98464;0007;0007;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0007;76921.3630000018;449829.555;4.249397086332599;52.03129955900774
98463;0008;0008;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0008;76906.2270000018;449847.272;4.249172512358879;52.03145664440108
98462;0009;0009;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0009;76894.3159999996;449860.745000001;4.248995893962989;52.03157604420316
98461;0010;0010;Lichtmast;2023-02-02;Gemeente Den Haag;65;In bedrijf;2012-11-02;Gemeente Den Haag;Abdis Badelogehof 0010;76885.6530000009;449870.57;4.24886743096423;52.031663117927444
