FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
steilrand_maas_2017.164,Beugen,20.42335682,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194850.5271999985 410001.67130000144, 194847.73539999872 409999.9847000018, 194845.8374999985 409997.14869999886, 194844.20199999958 409993.5967000015, 194842.7382999994 409992.09800000116, 194840.71269999817 409988.13479999825, 194839.64240000024 409985.02050000057)"
steilrand_maas_2017.165,Beugen,59.33679368,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194839.5747999996 409981.9704999998, 194837.23889999837 409975.1748000011, 194836.54930000007 409972.11780000106, 194836.13109999895 409970.9021999985, 194835.64059999958 409970.36630000174, 194835.73919999972 409968.30680000037, 194836.04419999942 409966.0780000016, 194836.2857999988 409964.5527999997, 194836.85500000045 409961.5370000005, 194838.22580000013 409958.78180000186, 194839.8066000007 409955.16149999946, 194841.29569999874 409953.60240000114, 194843.63190000132 409952.1402999982, 194845.17339999974 409951.0069999993, 194846.87680000067 409949.7085000016, 194848.7303000018 409948.60489999875, 194849.03799999878 409947.93200000003, 194852.3911000006 409947.58410000056, 194854.76559999958 409947.22670000046, 194855.19249999896 409946.2093000002, 194854.20809999853 409945.0254999995, 194853.65560000017 409943.8924999982, 194853.61939999834 409942.4153999984, 194853.9686000012 409941.33889999986, 194854.35220000148 409939.3931000009, 194855.4530000016 409937.54769999906, 194855.56010000035 409936.9670000002, 194856.75719999894 409935.1442000009)"
steilrand_maas_2017.166,Beugen,8.38828445,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194857.02749999985 409931.90370000154, 194855.99760000035 409930.2248999998, 194855.8658999987 409928.28720000014, 194856.3594999984 409926.65569999814, 194857.23730000108 409925.2644000016, 194857.8000999987 409924.2879999988)"
steilrand_maas_2017.167,Beugen,5.272125,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194864.9076000005 409285.0799999982, 194867.940200001 409280.76729999855)"
steilrand_maas_2017.168,Coehoorn,6.89892305,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182057.7226999998 418322.91220000014, 182060.81560000032 418323.8515999988, 182062.88159999996 418324.0659000017, 182064.46939999983 418323.9952000007)"
steilrand_maas_2017.169,Coehoorn,7.0174824,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182723.5833999999 418442.3618000001, 182726.2708999999 418442.7274999991, 182728.18039999902 418442.8896000013, 182729.9162000008 418443.10009999946, 182730.5566000007 418443.0982999988)"
steilrand_maas_2017.170,Coehoorn,8.43263776,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182806.62779999897 418462.9952000007, 182806.87060000002 418463.50180000067, 182807.62469999865 418463.8841000013, 182808.45820000023 418463.9868000001, 182808.82169999927 418464.2978999987, 182809.76779999956 418464.0170999989, 182810.0689000003 418464.52329999954, 182811.0887000002 418464.98220000044, 182811.9802000001 418465.3148000017, 182813.18169999868 418465.3035000004, 182814.0373999998 418465.38859999925)"
steilrand_maas_2017.171,Coehoorn,6.77900311,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182980.125500001 418517.29940000176, 182980.8535999991 418519.42819999903, 182984.06929999962 418521.03400000185, 182984.98800000176 418521.2072999999)"
steilrand_maas_2017.172,Coehoorn,8.43187504,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182844.75840000063 418475.42639999837, 182841.53400000185 418474.77760000154, 182838.5260999985 418474.12779999897, 182836.84679999948 418472.9252000004)"
steilrand_maas_2017.173,Keentse oevers,42.88515836,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176717.69409999996 421016.67909999937, 176723.49689999968 421010.81709999964, 176724.51729999855 421009.1174999997, 176728.3440000005 421005.4510000013, 176729.24399999902 421004.85080000013, 176730.63379999995 421002.1750999987, 176732.3291000016 421000.11670000106, 176734.10049999878 420998.7487999983, 176735.94409999996 420996.4653000012, 176738.34299999848 420994.3984000012, 176741.38949999958 420991.4877000004, 176743.83150000125 420989.41000000015, 176748.2303000018 420987.4101999998)"
steilrand_maas_2017.174,Keentse oevers,22.9787829,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176665.12209999934 421081.07400000095, 176665.31590000167 421079.0062999986, 176666.12970000133 421076.42449999973, 176667.09930000082 421074.5571000017, 176668.38789999858 421073.558699999, 176668.96810000017 421072.98479999974, 176669.4701000005 421072.0982999988, 176670.31700000167 421071.25400000066, 176670.9737999998 421070.44619999826, 176672.07779999822 421069.9323000014, 176672.7120999992 421069.23310000077, 176673.3467000015 421068.0667999983, 176674.54659999907 421066.6004000008, 176677.11410000175 421064.2382999994, 176677.83460000157 421063.4290000014, 176678.26289999858 421063.37049999833)"
steilrand_maas_2017.175,Keentse oevers,2.33097769,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176478.4186999984 421398.000500001, 176478.10669999942 421397.0520000011, 176478.70859999955 421395.8632000014)"
steilrand_maas_2017.176,Keentse oevers,2.46704993,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176485.81069999933 421383.5080000013, 176486.00670000166 421382.59530000016, 176487.08529999852 421381.5051999986)"
steilrand_maas_2017.177,Keentse oevers,8.53398091,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176606.8205000013 421157.1086000018, 176605.86679999903 421155.40199999884, 176606.6697999984 421153.65210000053, 176607.69139999896 421152.1790000014, 176608.55590000004 421151.97879999876, 176610.35940000042 421151.1772999987)"
steilrand_maas_2017.178,Keentse oevers,7.51807143,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176644.45450000092 421106.0821999982, 176645.70039999858 421104.1420999989, 176647.1614000015 421101.8586000018, 176647.3951999992 421100.60060000047, 176648.21539999917 421099.69469999894)"
steilrand_maas_2017.179,Keentse oevers,6.4922035,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176784.68459999934 420952.313099999, 176785.0833999999 420950.4400999993, 176785.44079999998 420949.4651999995, 176786.4979000017 420949.18250000104, 176787.43340000138 420948.0881999992, 176788.36670000106 420947.71550000086)"
steilrand_maas_2017.180,Keentse oevers,3.24250009,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177215.17300000042 420713.25, 177216.80810000002 420713.39020000026, 177218.371199999 420713.73860000074)"
steilrand_maas_2017.181,Balgoij,2.46499857,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176888.53200000152 421105.5480999984, 176889.0925000012 421104.3350000009, 176889.36290000007 421103.9193999991, 176889.43200000003 421103.29030000046)"
steilrand_maas_2017.182,Balgoij,2.38652388,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176887.08680000156 421113.9585000016, 176887.07669999823 421113.2325000018, 176887.46180000156 421112.36199999973, 176887.4882999994 421111.6539000012)"
steilrand_maas_2017.183,Balgoij,8.7968027,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176547.56080000103 421638.8942999989, 176548.49650000036 421637.9525000006, 176548.92309999838 421636.7338999994, 176549.4598999992 421635.7131999992, 176550.07039999962 421634.61840000004, 176550.22830000147 421633.8522000015, 176550.0166000016 421632.90780000016, 176550.58819999918 421632.1970999986, 176551.3387000002 421631.3803999983)"
steilrand_maas_2017.184,Balgoij,9.45329916,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176556.97049999982 421624.6103999987, 176557.8077000007 421624.68659999967, 176558.7148000002 421623.8654000014, 176560.0800999999 421624.15780000016, 176561.18299999833 421623.3328000009, 176561.7771999985 421622.4243000001, 176561.51669999957 421620.8867999986, 176561.84329999983 421620.2635000013, 176562.89600000158 421619.558699999)"
steilrand_maas_2017.185,Balgoij,5.78658927,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176601.5560999997 421571.84420000017, 176601.91059999913 421571.06760000065, 176602.16910000145 421570.63120000064, 176602.7452000007 421570.66420000046, 176603.03649999946 421570.3696000017, 176602.49549999833 421569.84760000184, 176602.67390000075 421569.377700001, 176602.66120000184 421568.90579999983, 176603.4530000016 421567.8240999989, 176603.37750000134 421567.4648000002)"
steilrand_maas_2017.186,Balgoij,2.79581912,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176635.48640000075 421498.85990000144, 176635.71909999847 421498.1970999986, 176635.65960000083 421497.12220000103, 176635.8762000017 421496.7067999989, 176635.98559999838 421496.1695000008)"
steilrand_maas_2017.187,Balgoij,17.92905268,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176659.6897 421433.96770000085, 176660.17830000073 421433.8828999996, 176660.79129999876 421433.15850000083, 176661.00820000097 421432.8557000011, 176661.31960000098 421432.73369999975, 176661.71029999852 421432.31500000134, 176661.9497999996 421432.09209999815, 176662.2498999983 421431.92660000175, 176661.87139999866 421431.2525999993, 176661.55810000002 421430.76370000094, 176661.05669999868 421430.3557000011, 176660.99109999835 421430.0091000013, 176661.1735999994 421429.51260000095, 176661.62209999934 421428.7129999995, 176661.63100000098 421428.4167000018, 176661.9750000015 421428.3451000005, 176662.36030000076 421428.0416000001, 176662.4156000018 421427.7393999994, 176662.20199999958 421427.23889999837, 176662.7677000016 421426.1763000004, 176663.28680000082 421425.5238999985, 176663.68569999933 421424.5841999985, 176664.02859999985 421423.6937999986, 176664.26529999822 421423.0117000006, 176664.31899999827 421422.1689000018, 176664.70120000094 421421.7404000014, 176664.76520000026 421421.09970000014, 176664.8984999992 421420.5612999983, 176665.11499999836 421420.1741999984, 176665.20910000056 421419.6977000013, 176665.16550000012 421419.2344999984)"
steilrand_maas_2017.189,Balgoij,2.84795983,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176702.20109999925 421344.807599999, 176703.23440000042 421344.07129999995, 176703.7030000016 421343.83469999954, 176703.58320000023 421342.7873999998)"
steilrand_maas_2017.190,Balgoij,1.62713852,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176707.33700000122 421336.1130999997, 176707.64169999957 421335.50180000067, 176707.5062999986 421334.9050000012, 176707.58680000156 421334.5828000009)"
steilrand_maas_2017.191,Balgoij,2.55671646,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176734.10660000145 421292.1090000011, 176734.7725000009 421291.90989999846, 176735.41600000113 421291.2787999995, 176735.60720000044 421290.33769999817)"
steilrand_maas_2017.192,Balgoij,2.86433584,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176738.03770000115 421285.3145999983, 176738.4838999994 421284.4039000012, 176739.0075000003 421283.61930000037, 176738.57820000127 421282.8205000013)"
steilrand_maas_2017.193,Balgoij,3.34305289,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176785.86980000138 421213.2153999992, 176786.22850000113 421212.71070000157, 176786.6686999984 421212.1365999989, 176787.36309999973 421211.62040000036, 176788.0780000016 421210.7386999987)"
steilrand_maas_2017.194,Balgoij,1.78347,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176808.21880000085 421186.4721999988, 176808.96620000154 421185.9466000013, 176809.3957999982 421185.19040000066)"
steilrand_maas_2017.195,Balgoij,1.87355396,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176877.79399999976 421113.82140000165, 176878.7082999982 421114.11360000074, 176879.48790000007 421114.5901999995)"
steilrand_maas_2017.196,Balgoij,3.99470242,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177018.69590000063 420999.02859999985, 177019.8183999993 420999.3781999983, 177021.48169999942 420998.37150000036, 177022.0357999988 420997.694600001)"
steilrand_maas_2017.197,Balgoij,3.69854738,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177645.75299999863 420847.65949999914, 177646.6783999987 420847.9968999997, 177647.5331000015 420847.95059999824, 177647.9477000013 420847.98970000073, 177648.35880000144 420847.9296000004, 177648.9549999982 420848.1686999984, 177649.32559999824 420848.07079999894)"
steilrand_maas_2017.198,Balgoij,7.52423175,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177853.10819999874 420848.79190000147, 177853.63289999962 420849.3779999986, 177854.4668999985 420849.42599999905, 177855.0113000013 420848.74810000136, 177855.75459999964 420849.16330000013, 177856.21799999848 420849.45430000126, 177856.68980000168 420849.1180999987, 177856.93230000138 420848.0800999999, 177857.91319999844 420847.6275999993, 177858.3242000006 420848.07400000095, 177858.60069999844 420847.9523999989)"
steilrand_maas_2017.199,Balgoij,2.07151544,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177880.55689999834 420843.89719999954, 177881.33449999988 420844.22100000083, 177882.49379999936 420843.81219999865)"
steilrand_maas_2017.200,Balgoij,35.92316381,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177893.4466000013 420842.46550000086, 177894.53979999945 420842.2344000004, 177895.11609999835 420841.89350000024, 177895.6330000013 420841.748300001, 177896.35799999908 420841.2813999988, 177897.2606999986 420841.7758000009, 177897.75939999893 420841.8046000004, 177898.47159999982 420841.56170000136, 177899.15450000018 420841.3927000016, 177899.99049999937 420840.94680000097, 177900.51509999856 420840.77629999816, 177900.75030000135 420840.5357000008, 177901.3205000013 420840.5903999992, 177902.01960000023 420840.4816999994, 177902.83150000125 420840.14930000156, 177903.46449999884 420839.90569999814, 177904.06949999928 420839.39079999924, 177904.94429999962 420839.46510000154, 177905.7910999991 420839.34750000015, 177906.72569999844 420838.92920000106, 177907.6176000014 420838.5493000001, 177908.36899999902 420838.2910999991, 177909.82519999892 420837.8258000016, 177911.17069999874 420837.3498999998, 177912.0384999998 420836.92440000176, 177913.0201999992 420836.555399999, 177913.6094999984 420836.38800000027, 177914.26139999926 420836.07090000063, 177915.3000999987 420835.6506999992, 177916.14330000058 420835.47670000046, 177917.0188000016 420835.2644000016, 177917.4985000007 420835.2076999992, 177918.4800999984 420835.0667999983, 177919.20980000123 420834.6185999997, 177920.0738000013 420834.44420000166, 177921.31689999998 420833.9534999989, 177921.92969999835 420833.9697000012, 177923.32079999894 420834.65210000053, 177924.96029999852 420834.81109999865, 177927.1673000008 420834.6127999984)"
steilrand_maas_2017.201,Keentse oevers,2.68940271,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176506.73299999908 421337.57019999996, 176507.23429999873 421336.01370000094, 176507.43439999968 421335.3383000009, 176507.7338999994 421335.15780000016)"
steilrand_maas_2017.202,Keentse oevers,2.62479066,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176512.85379999876 421322.6030000001, 176512.39330000058 421321.8685000017, 176512.27659999952 421321.4439999983, 176511.8632999994 421321.3183000013, 176511.7025000006 421321.0128999986, 176512.07330000028 421320.6196999997)"
steilrand_maas_2017.203,Keentse oevers,3.45965432,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176932.24540000036 420836.6196000017, 176932.89499999955 420835.9246999994, 176933.81340000033 420835.3903999999, 176934.62480000034 420834.53819999844, 176934.79769999906 420834.3319000006)"
steilrand_maas_2017.204,Keentse oevers,15.948558,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176992.11169999838 420807.0769999996, 176994.46440000087 420804.4028000012, 176999.26790000126 420801.68389999866, 177003.999499999 420799.2060999982, 177005.36100000143 420798.51689999923)"
steilrand_maas_2017.205,Keentse oevers,10.71911078,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177025.95569999889 420786.72250000015, 177028.38980000094 420785.43079999834, 177033.06920000166 420784.32939999923, 177036.0273000002 420783.2287000008)"
steilrand_maas_2017.206,Keentse oevers,9.53199711,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177046.1889999993 420777.6457000002, 177050.55570000038 420775.01469999924, 177054.26110000163 420772.5795999989)"
steilrand_maas_2017.207,Ooijen,3.16820159,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (208128.72179999948 391982.3310999982, 208128.80160000175 391981.5815999992, 208129.34329999983 391980.7628999986, 208129.84479999915 391980.5716000013, 208130.74069999903 391980.5835000016)"
steilrand_maas_2017.208,Ooijen,17.08660826,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (208194.21079999954 391961.90199999884, 208195.0773999989 391961.8376000002, 208195.56980000064 391961.88980000094, 208196.2404000014 391961.6121999994, 208196.9063999988 391961.59800000116, 208197.6090000011 391961.22239999846, 208198.67339999974 391960.99870000035, 208199.54309999943 391960.7384000011, 208200.27419999987 391960.47769999877, 208200.96939999983 391960.1953999996, 208201.4803000018 391959.9364, 208201.66899999976 391959.9547000006, 208202.05359999835 391959.54890000075, 208203.86710000038 391959.42449999973, 208204.99549999833 391959.70329999924, 208207.39460000023 391960.2756000012, 208207.98429999873 391960.02739999816, 208208.47250000015 391960.2041000016, 208208.9924999997 391959.76740000024, 208209.41800000146 391960.08940000087, 208210.28929999843 391960.0498000011)"
steilrand_maas_2017.209,Bergen,18.44038301,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199590.35449999943 400627.4708000012, 199590.37849999964 400626.84690000117, 199590.70259999856 400626.3594999984, 199590.56439999864 400625.6794000007, 199591.05649999902 400625.3178999983, 199591.19849999994 400625.1163999997, 199591.46730000153 400624.3962999992, 199591.34450000152 400623.9455999993, 199590.96909999847 400623.5150000006, 199590.97340000048 400622.85060000047, 199591.65309999883 400622.16970000044, 199591.90320000052 400621.7402999997, 199592.07510000095 400621.1810000017, 199592.3313000016 400620.7492999993, 199593.01850000024 400620.4129000008, 199593.53909999877 400619.9149999991, 199593.91519999877 400619.51419999823, 199594.35029999912 400619.03280000016, 199594.67489999905 400618.566300001, 199595.50600000098 400617.8277999982, 199596.00719999894 400616.9230000004, 199596.38549999893 400616.33210000023, 199596.63489999995 400615.8713000007, 199597.121199999 400614.95430000126, 199597.83659999818 400614.56920000166, 199597.9642000012 400613.9941000007, 199598.14889999852 400613.5390000008, 199599.05550000072 400612.9032999985)"
steilrand_maas_2017.210,Bergen,2.83166657,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199604.7589999996 400606.6992999986, 199605.61400000006 400606.5064000003, 199606.16539999843 400605.507100001, 199606.00310000032 400604.70969999954)"
steilrand_maas_2017.211,Bergen,4.8492395,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199620.12590000033 400590.9567000009, 199621.20340000093 400589.10339999944, 199621.12189999968 400586.3990999982)"
steilrand_maas_2017.212,Bergen,2.80922148,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199658.17399999872 400546.51779999956, 199658.79019999877 400546.34259999916, 199659.48490000144 400545.7382000014, 199659.85429999977 400545.17020000145, 199660.00719999894 400544.6207999997)"
steilrand_maas_2017.213,Bergen,15.06072673,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199662.4353 400541.0293999985, 199663.09490000084 400540.4844999984, 199663.75299999863 400539.0513000004, 199664.51779999956 400537.758200001, 199666.0375000015 400535.5509000011, 199667.5914000012 400533.80519999936, 199668.82440000027 400532.17390000075, 199670.4781000018 400530.07119999826, 199671.04520000145 400530.0212999992, 199671.1136999987 400529.7014000006, 199670.8552000001 400529.28229999915)"
steilrand_maas_2017.214,Bergen,1.63657761,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199675.21660000086 400524.7934000008, 199675.77519999817 400524.8572999984, 199676.20690000057 400523.87359999865)"
steilrand_maas_2017.215,Bergen,4.40226739,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199807.00549999997 400406.9596000016, 199807.7857999988 400407.5273000002, 199809.8029000014 400407.1634999998, 199810.93299999833 400406.35830000043)"
steilrand_maas_2017.216,Hedel - Mussenwaard,7.13389555,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145468.1884999983 416200.1132999994, 145469.00519999862 416201.9624999985, 145470.03339999914 416202.743999999, 145470.98550000042 416203.1997000016, 145471.49069999903 416203.83309999853, 145471.91409999877 416204.1163999997, 145473.34310000017 416204.3354999982)"
steilrand_maas_2017.217,Hedel - Mussenwaard,2.71792554,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145502.29839999974 416212.9395999983, 145502.67660000175 416213.6262000017, 145503.13929999992 416213.82499999925, 145504.23600000143 416212.9065999985)"
steilrand_maas_2017.218,Hedel - Mussenwaard,3.36754399,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145598.32059999928 416229.0170999989, 145598.40349999815 416230.1057999991, 145599.16519999877 416230.7511, 145600.44040000066 416230.8269999996)"
steilrand_maas_2017.219,Hedel - Mussenwaard,3.25521209,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145604.09490000084 416231.4294000007, 145604.8583999984 416232.4904000014, 145605.73369999975 416232.7457000017, 145606.7688000016 416232.69469999894)"
steilrand_maas_2017.220,Hedel - Mussenwaard,2.15168978,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145592.3601000011 416223.9697000012, 145592.20809999853 416224.185899999, 145592.6464000009 416224.73959999904, 145593.82030000165 416224.8709000014)"
steilrand_maas_2017.221,Den Bosch Oude Schans,7.54393052,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147503.51319999993 416724.9140000008, 147504.6539000012 416726.1933000013, 147505.70430000126 416726.6279999986, 147506.35669999942 416726.7109000012, 147507.39829999954 416727.1821000017, 147508.92309999838 416727.2195000015, 147510.14699999988 416726.6107000001)"
steilrand_maas_2017.222,Den Bosch Oude Schans,36.81269498,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147519.18620000035 416729.34099999815, 147521.9241000004 416728.8095000014, 147525.92419999838 416728.4395999983, 147528.32679999992 416728.2580999993, 147530.29039999843 416728.1783999987, 147532.0876000002 416728.120099999, 147534.19220000133 416728.2870000005, 147536.43470000103 416728.2283000015, 147537.63819999993 416727.89119999856, 147539.79250000045 416728.0362999998, 147541.88919999823 416728.1176000014, 147543.52340000123 416728.3249000013, 147545.4717000015 416727.623399999, 147548.68389999866 416726.17170000076, 147550.27210000157 416725.80209999904, 147551.184799999 416725.90410000086, 147551.98710000142 416726.499499999, 147552.4290000014 416727.48490000144, 147553.49929999933 416727.7131999992, 147554.4226000011 416727.3126000017)"
steilrand_maas_2017.223,Den Bosch Oude Schans,2.95005417,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147556.93519999832 416722.9530000016, 147557.43299999833 416722.2313000001, 147557.79140000045 416721.97349999845, 147558.24109999835 416722.2067999989, 147558.40579999983 416723.3198999986)"
steilrand_maas_2017.224,Den Bosch Oude Schans,5.36974648,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147632.07699999958 416694.6000000015, 147634.17009999976 416694.22140000015, 147635.66450000182 416693.99159999937, 147636.25140000135 416693.22040000185, 147636.1158999987 416692.47100000083)"
steilrand_maas_2017.225,Den Bosch Oude Schans,4.46268708,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147780.94319999963 416707.872299999, 147782.2512000017 416706.72949999943, 147783.86690000072 416705.8425000012, 147784.58430000022 416705.32840000093)"
steilrand_maas_2017.226,Den Bosch Oude Schans,17.68590355,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147817.20800000057 416700.7659999989, 147818.30299999937 416700.41600000113, 147819.33999999985 416700.125, 147820.1959999986 416699.9479999989, 147821.14200000092 416699.75, 147821.72899999842 416699.1229999997, 147821.87099999934 416698.48000000045, 147822.0089999996 416697.8770000003, 147822.52699999884 416697.15900000185, 147823.6339999996 416696.64400000125, 147824.8909999989 416696.2960000001, 147825.64600000158 416695.77800000086, 147826.00200000033 416694.8759999983, 147826.50200000033 416695.39499999955, 147827.6259999983 416695.1319999993, 147829.25400000066 416694.9849999994, 147830.79899999872 416694.8570000008, 147831.8999999985 416694.6169999987)"
steilrand_maas_2017.227,Koningssteen - De Engel,9.3426113,2017,Rivieren,Maas,Grensmaas,,"LINESTRING (188307.34310000017 351328.33960000053, 188307.6794999987 351329.06439999864, 188308.12319999933 351329.6246000007, 188308.16640000045 351330.08029999956, 188308.4365000017 351330.3502999991, 188308.96220000088 351330.8515999988, 188309.4576999992 351330.8814000003, 188310.01900000125 351331.41209999844, 188310.36400000006 351331.9706999995, 188310.95580000058 351332.5533000007, 188311.38540000096 351333.23519999906, 188311.45809999853 351333.80860000104, 188311.32559999824 351334.6057999991, 188312.23000000045 351335.5603)"
steilrand_maas_2017.228,Koningssteen - De Engel,4.04560794,2017,Rivieren,Maas,Grensmaas,,"LINESTRING (188313.50310000032 351337.246199999, 188314.35869999975 351338.3403000012, 188315.61829999834 351339.42170000076, 188316.44480000064 351339.97850000113)"
steilrand_maas_2017.229,Broekhuizen,9.18026499,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (209222.38870000094 385453.87220000103, 209222.2413999997 385454.7529999986, 209222.70639999956 385455.7346000001, 209223.82079999894 385456.63049999997, 209225.26460000128 385457.74269999936, 209225.90459999815 385457.3947999999, 209226.51740000024 385456.65139999986, 209227.88069999963 385456.9567999989, 209228.6486000009 385456.57030000165)"
steilrand_maas_2017.230,Broekhuizen,7.58503911,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (209533.61140000075 387989.5386000015, 209534.9288999997 387987.39290000126, 209536.4924999997 387985.33040000126, 209538.55189999938 387983.9503000006)"
steilrand_maas_2017.231,Batenburgse Oevers,6.95850896,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172280.3513999991 425722.50019999966, 172283.09380000085 425721.7989999987, 172284.19970000163 425721.2895000018, 172286.0850000009 425719.0725999996)"
steilrand_maas_2017.232,Batenburgse Oevers,7.97781614,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172128.1484999992 425768.5971000008, 172129.86659999937 425768.6449000016, 172130.19170000032 425769.03759999946, 172131.06329999864 425769.1420999989, 172131.4001000002 425769.5159999989, 172132.46510000154 425769.6887000017, 172133.4706000015 425769.88329999894, 172134.1876000017 425769.7734999992, 172134.5810999982 425769.0689000003, 172135.1640000008 425768.625)"
steilrand_maas_2017.233,De Paaldere 't Wildt,14.5095537,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153215.40839999914 419029.3931999989, 153216.78079999983 419030.0998999998, 153216.92110000178 419030.6447999999, 153217.32510000095 419031.2109999992, 153218.24230000004 419031.78990000114, 153218.1490000002 419032.64240000024, 153218.44310000166 419033.7109000012, 153218.8936999999 419034.45259999856, 153218.89719999954 419035.11930000037, 153218.62799999863 419035.3984000012, 153218.5850000009 419035.9552000016, 153218.63699999824 419036.72410000116, 153218.58249999955 419037.2943999991, 153218.83570000157 419037.7410000004, 153218.9811999984 419038.1790000014, 153218.91970000044 419038.5064000003, 153218.76429999992 419039.00079999864, 153218.7322999984 419039.39460000023, 153218.67240000144 419039.9734000005, 153218.43620000035 419040.4164999984, 153218.69079999998 419040.9503999986, 153219.124499999 419041.77980000153)"
steilrand_maas_2017.234,De Paaldere 't Wildt,14.68424377,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153283.77470000088 420752.6096000001, 153285.2274999991 420753.0683000013, 153286.70179999992 420753.51419999823, 153287.72430000082 420754.00879999995, 153288.11499999836 420754.8103, 153288.52109999955 420755.6086000018, 153289.0705000013 420755.40879999846, 153289.3035000004 420755.17159999907, 153290.3209999986 420755.52910000086, 153291.1414999999 420756.7093000002, 153291.64889999852 420757.07119999826, 153292.45659999922 420757.8885000013, 153293.09470000118 420758.4822999984, 153293.9050000012 420758.4781000018, 153295.05640000105 420758.74170000106, 153295.64130000025 420758.9732000008)"
