NAAM;ADRES;POSTCODE;HERKOMST;VOORZIENING;OPMERKINGEN;X;Y;LONG;LAT;COUNTER
Klaverjasvereniging De Molenwiek;Burg. Hovylaan 149;2552XB;Productgroep Participatie;OUDERENSOCIETEIT;;76675.3671875;452232.75;4.245262342180371;52.05286152474558;158
Jeu de Boules Club RKSVGDA;J.C. van der Lansstraat 43;2552HM;Productgroep Participatie;OUDERENSOCIETEIT;;76708.453125;451718.6875;4.245862416454873;52.0482465091376;159
De Houtkrul;Dr. L.J. Rogierstraat 70;2552LB;Productgroep Participatie;OUDERENSOCIETEIT;;76737.5625;451891.46875;4.246247123576989;52.04980334243182;160
Bridgeclub HOC Studiecentrum;Pauwenlaan 128;2566TN;Productgroep Participatie;OUDERENSOCIETEIT;;76790.15625;455043.375;4.246291783874959;52.078135737314504;161
Contact Oud Mariniers, Jeu de Boules club ALTIJD VOOR WAARTS;Laan van Meerdervoort 973;2564AJ;Productgroep Participatie,Productgroep Participatie;OUDERENSOCIETEIT;;76927.71875;454000.5625;4.248536692308743;52.06878380235058;162
Stichting Hindi Prachaar Sanstha Nederland (HPSN);Dr. G. Knuttelstraat 10;2552LL;Productgroep Participatie;OUDERENSOCIETEIT;;76951.8125;451960.53125;4.249354222163795;52.05045419523085;163
Biljartvereniging Tot Ons Genoegen TOG;Lozerlaan 913;2544LL;Productgroep Participatie;OUDERENSOCIETEIT;;77003.34375;450500.1875;4.250438576669477;52.037337847016545;164
Vereniging Woongem De Nolenshoek, Wandelclub Kraayenstein;Mgr. Nolenslaan 2;2555XZ;Productgroep Participatie,Productgroep Participatie;OUDERENSOCIETEIT;;77021.921875;453555.34375;4.2500120534555785;52.06479605989723;165
Gymclub G22;Donker Curtiusstraat 7;2555XT;Productgroep Participatie;OUDERENSOCIETEIT;;77050.125;453514.59375;4.250432578497141;52.06443382404397;166
Schakelpunt Wandelclub Zorgcentrum Houthaghe;Toon Dupuisstraat 61;2552SC;Productgroep Participatie;OUDERENSOCIETEIT;;77126.3984375;452445.53125;4.251788451198929;52.054837276762335;167
Sjoelclub Houthaghe-ST. Florence;Toon Dupuisstraat 197;2552SL;Productgroep Participatie;OUDERENSOCIETEIT;;77139.640625;452413.96875;4.251988682622523;52.054555496611066;168
Woongemeenschap De Romeinse Schans;Jan Romeinstraat 1;2552KA;Productgroep Participatie;OUDERENSOCIETEIT;;77171.4453125;452290.6875;4.252480397461444;52.05345207959539;169
Huize Muttersborgh;Architect Mutterskade 113;2552ZM;Productgroep Participatie;OUDERENSOCIETEIT;;77182.53125;452597.3125;4.252572151098684;52.056209166071326;170
Stichting Bewonersbelangen Lozerlaanflats;Lozerlaan 1215;2544LN;Productgroep Participatie;OUDERENSOCIETEIT;;77209.2265625;450199.875;4.253506978220049;52.034667962324214;171
Jeu de Boules Club De Goede Worp;Hengelolaan 1061;2544GH;Productgroep Participatie;OUDERENSOCIETEIT;;77228.1484375;450814.5625;4.253642874374986;52.04019461088359;172
Heer JGC Wink, biljartsoos PVC;Dr. C.H. de Grootstraat 4;2552ML;Productgroep Participatie;OUDERENSOCIETEIT;;77236.1640625;452213.03125;4.2534414811707775;52.05276329563148;173
Zanggroep Together Again;Laan van Vredestein 111;2552DV;Productgroep Participatie;OUDERENSOCIETEIT;;77240.1796875;452820.8125;4.2533616667424;52.05822577340045;174
Woongemeenschap Akelei;Akeleistraat 35;2565NT;Productgroep Participatie;OUDERENSOCIETEIT;;77277.4609375;454328.46875;4.253561983412342;52.07177975645225;175
Bridgeclub Loosduinen;Architect Berlagelaan 176;2552ZG;Productgroep Participatie;OUDERENSOCIETEIT;;77324.078125;452921.75;4.254561833331756;52.059144630435696;176
De Uitkomst;Primulastraat 7;2565PH;Productgroep Participatie;OUDERENSOCIETEIT;;77348.375;454367;4.254587358476182;52.07213596881058;177
Bewonerscommissie Werkzijde Groenezijde;Werkzijde 89;2543CW;Productgroep Participatie;OUDERENSOCIETEIT;;77372.234375;450695.8125;4.255769564049511;52.03914763795409;178
Ouderensocieteit Bosbeskapel;Laan van Meerdervoort 765;2564AE;Productgroep Participatie;OUDERENSOCIETEIT;;77383.875;454238.0625;4.255134379970799;52.07098223156415;179
Kaartclub Stersport;Lozerlaan 1651;2544LV;Productgroep Participatie;OUDERENSOCIETEIT;;77420.546875;449809;4.256674779772337;52.031184899512134;180
Stichting Widwad Parisadh Sanatan Dharm Nederland WPN;Laan van Meerdervoort 745;2564AE;Productgroep Participatie;OUDERENSOCIETEIT;;77434.28125;454268.375;4.255862554111959;52.07126169987271;181
Jeu de Boulesclub De Pioniers;Riddersdreef 13;2542XP;Productgroep Participatie;OUDERENSOCIETEIT;;77434.6953125;450072.71875;4.256821110812821;52.0335568362285;182
Amateurtuindersvereniging De Uithof;Melis Stokezijde 9;2543GA;Productgroep Participatie;OUDERENSOCIETEIT;;77439.6015625;450263.59375;4.256849307204977;52.03527285561723;183
Nordic Walking Loop met ons mee;Architect Jan Wilsstraat 37;2552MZ;Productgroep Participatie;OUDERENSOCIETEIT;;77460.84375;452861.1875;4.256569476214522;52.05861953279516;184
Bewonerscommissie Het Atrium;Hermelijnrade 62;2544WB;Productgroep Participatie;OUDERENSOCIETEIT;;77487.3359375;451521.6875;4.257259595424596;52.046585610775985;185
Schaakvereniging Haeghe Ooievaar;Stokroosstraat 83;2565BK;Productgroep Participatie;OUDERENSOCIETEIT;;77497.8671875;454635.21875;4.256706516203627;52.07456728933899;186
Klaverjasvereniging SOK;Perenstraat 139;2564RX;Productgroep Participatie;OUDERENSOCIETEIT;;77521.328125;453871.71875;4.257221975971822;52.06770927827449;187
Wijkcentrum Bouwlust;Eekhoornrade 215;2544VS;Productgroep Participatie;OUDERENSOCIETEIT;;77559.9140625;451258;4.258377154549509;52.044226082725906;188
Activiteitencommissie De Stokroos;Stokroosstraat 13;2565BJ;Productgroep Participatie;OUDERENSOCIETEIT;;77559.8515625;454531.0625;4.257634126942817;52.073639946271086;189
Christelijke Gemengde Zangvereniging Immanuel;Schoklandsestraat 38;2583VL;Productgroep Participatie;OUDERENSOCIETEIT;;77561.09375;456519.375;4.257200881372655;52.091508321886295;190
Handwerkclub Stek Exodus;Middenstede 215;2543TJ;Productgroep Participatie;OUDERENSOCIETEIT;;77654.0078125;450855.6875;4.259839512942694;52.0406237666093;191
Creaclub Bosbeskapel, Samen Aan Tafel in Bosbeskapel;Albert Schweitzerlaan 61;2552PD;Productgroep Participatie,Productgroep Participatie;OUDERENSOCIETEIT;;77655.03125;452871.03125;4.259398258110559;52.058735135869206;192
Klaverjasclub Vrederust;Schuttersdreef 69;2542XA;Productgroep Participatie;OUDERENSOCIETEIT;;77670.21875;450281.625;4.2602055879392555;52.03546710863225;193
Bewonersvereniging Bejaardenwoningen Vrederust West;Dorpersdreef 136;2542XG;Productgroep Participatie;OUDERENSOCIETEIT;;77677.90625;450190.875;4.260338123752374;52.03465263857007;194
Woonzorg Nederland;Beresteinlaan 48;2542KB;Productgroep Participatie;OUDERENSOCIETEIT;;77679.7890625;450625.09375;4.260267371074493;52.03855508977851;195
Bejaardensocieteit Immanuel;Tholensestraat 38;2583NT;Productgroep Participatie;OUDERENSOCIETEIT;;77690.015625;456202.8125;4.2591535535495035;52.08868151843545;196
Probusclub s Gravenhage III Zuid;Papegaailaan 30;2566XS;Productgroep Participatie;OUDERENSOCIETEIT;;77708.265625;455457.75;4.259588631687944;52.081988474830595;197
Bridgeclub Vrederust, Dames Handwerkclub Vrederust, Danclub Vrederust, Koersbalclub Vrederust, Schilder en Tekenclub Vrederust, Yogaclub Vrederust, Sjoelclub Vrederust;Melis Stokelaan 2496;2541GS;Productgroep Participatie,Productgroep Participatie,Productgroep Participatie,Productgroep Participatie,Productgroep Participatie,Productgroep Participatie,Productgroep Participatie;OUDERENSOCIETEIT;;77729.515625;450324.4375;4.261059941570006;52.035860118279324;198
Christelijke mannengroep Ons Centrum;Vlielandsestraat 95;2583JE;Productgroep Participatie;OUDERENSOCIETEIT;;77733.4765625;456293.46875;4.2597670450307605;52.0895022786208;199
Klaverjasclub Vrederust;Melis Stokelaan 2496;2541GS;Productgroep Participatie;OUDERENSOCIETEIT;;77752.8828125;450341.75;4.261396522111883;52.03601895643227;200
Bridgeclub Anemoon;Irisstraat 87;2565TG;Productgroep Participatie;OUDERENSOCIETEIT;;77772.1640625;454974.40625;4.26063008601;52.07765375997341;201
Vereniging Trimgroep Houtwijk;Martin Luther Kinglaan 177;2552PR;Productgroep Participatie;OUDERENSOCIETEIT;;77811.875;452983.21875;4.261659496924498;52.059765198534606;202
Christelijke Zangvereniging Volharding Leidt tot het Doel;Terschellingsestraat 79;2583JP;Productgroep Participatie;OUDERENSOCIETEIT;;77819.1171875;456535.09375;4.260961750712455;52.09168561571915;203
Maaltijdproject Kalhuis;Leyweg 60;2545CP;Productgroep Participatie;OUDERENSOCIETEIT;;77887.6796875;453073;4.262744392273992;52.06058258754826;204
Nederlandse Vereniging van Alleenstaanden;Mient 273;2564KM;Productgroep Participatie;OUDERENSOCIETEIT;;77888.2578125;454005.96875;4.262542118453389;52.06896693629576;205
Dames Sjoelclub , Sjoelclub Ouderen;Volendamlaan 1;2547JG;Productgroep Participatie,Productgroep Participatie;OUDERENSOCIETEIT;;77908.28125;453391.8125;4.2629727788089875;52.06345051393034;206
Klaverjasclub Dedemsvaartweg;Dedemswaartweg 53;2545AP;Productgroep Participatie;OUDERENSOCIETEIT;;77912.1875;451918.09375;4.26336231994307;52.05020723698223;207
Wayaca Caribische Seniorengroep;Volendamlaan 990;2547CS;Productgroep Participatie;OUDERENSOCIETEIT;;77914.3515625;453209.3125;4.2631024835067715;52.06181129330587;208
Bridgeclub Belgisch Park;Segbroeklaan 452;2565DE;Productgroep Participatie;OUDERENSOCIETEIT;;77928.3984375;455147.59375;4.262869639353047;52.07923189873289;209
Theemiddag Het Trefpunt;Houtrustweg 326;2583EV;Productgroep Participatie;OUDERENSOCIETEIT;;77948.203125;456640.21875;4.262821299209758;52.09264831682019;210
Jeu de Boulesclub 55+ Actief;Segbroeklaan 408;2565EB;Productgroep Participatie;OUDERENSOCIETEIT;;78174.234375;455275.71875;4.266426427584018;52.08041747319783;211
Meezingkoor Klaus harmony;Dedemswaartweg 271;2545DD;Productgroep Participatie;OUDERENSOCIETEIT;;78233.7890625;451551.09375;4.268132442233772;52.04695376019917;212
Krea Club Eltheto;Valkenboskade 603;2563JE;Productgroep Participatie;OUDERENSOCIETEIT;;78235.3671875;454999;4.267380363179919;52.07793917791959;213
Bridge en Schaakvereniging De Hyacinth;Sebgroeklaan 376;2565DX;Productgroep Participatie;OUDERENSOCIETEIT;;78293.171875;455362.53125;4.26814171797357;52.08121411507414;214
societeit De Bolster de Balletjes;Kastanjestraat 82;2565NA;Productgroep Participatie;OUDERENSOCIETEIT;;78295.6796875;455282.75;4.268196234820389;52.08049749663085;215
KV Escamp;Zweeloostraat 24;2545VD;Productgroep Participatie;OUDERENSOCIETEIT;;78357.453125;451761.84375;4.269887579923539;52.04886482005418;216
Fietsclub Scheveningen;Zeekant 15;2586NA;Productgroep Participatie;OUDERENSOCIETEIT;;78360.8203125;457954.96875;4.268545715632195;52.104520759105945;217
Nationale Vereniging De Zonnebloem afdeling Escamp;Zwaardvegersgaarde 42;2542TE;Productgroep Participatie;OUDERENSOCIETEIT;;78400.5234375;450756.5;4.2707406588278785;52.039836048088276;218
Woensdagmorgengroep KVS;Vuurtorenweg 5;2583XL;Productgroep Participatie;OUDERENSOCIETEIT;;78403.015625;457949.90625;4.269162641928067;52.10448110682817;219
Ouderensocieteit De Vonk;Segbroeklaan 208;2565DS;Productgroep Participatie;OUDERENSOCIETEIT;;78409.59375;455425.21875;4.269825791945477;52.08179358119861;220
De Slepertjes;Van Egmondstraat 11;2581XH;Productgroep Participatie;OUDERENSOCIETEIT;;78415.7421875;456503.375;4.26967337667905;52.0914834353713;221
Soos Rehoboth;Burg. Van der Werffstraat 159;2581SJ;Productgroep Participatie;OUDERENSOCIETEIT;;78425.25;456851.5625;4.269733889846516;52.0946137836857;222
Ouderensoos Quick Steps;Drouwenstraat 66;2545WK;Productgroep Participatie;OUDERENSOCIETEIT;;78430.6875;451955.1875;4.270911692192388;52.05061246394928;223
Hart Zwem Revalidatie Groep;Vreeswijkstraat 334;2546CH;Productgroep Participatie;OUDERENSOCIETEIT;;78451.0078125;452414;4.271105086596284;52.054738478171174;224
Creagroep Bethel Stek;Beukstraat 36;2565ZB;Productgroep Participatie;OUDERENSOCIETEIT;;78515.2734375;455058.84375;4.271449407788196;52.078515703152625;225
Haagse Modelbouw Club;Watervlierstraat 8;2563PX;Productgroep Participatie;OUDERENSOCIETEIT;;78550.640625;453885.1875;4.272228145623292;52.06797332955001;226
Ouderensocieteit Klavertje Vier;Zwaardvegersgaarde 222;2542TK;Productgroep Participatie;OUDERENSOCIETEIT;;78570.59375;450633.34375;4.2732465723422814;52.03875275014671;227
Recreatie Drentheplantsoen;Drentheplantsoen 349;2545BT;Productgroep Participatie;OUDERENSOCIETEIT;;78638.296875;451219.71875;4.274102183869125;52.04403166525136;228
Societeit Op Den Engel;Dedemsvaartweg 895;2545DM;Productgroep Participatie;OUDERENSOCIETEIT;;78643.5078125;451075.90625;4.274210253628218;52.04273998131012;229
Commissie t Drenthje;Drentheplantsoen 124;2545BV;Productgroep Participatie;OUDERENSOCIETEIT;;78668.921875;451264.53125;4.27453850708083;52.04443860030982;230
Vereniging van Vrijzinnige Protestanten;Beeklaan 535;2562BE;Productgroep Participatie;OUDERENSOCIETEIT;;78692.90625;455538.3125;4.273932993007259;52.082849031660906;231
Bewonerscommissie De Buren;Steenhouwersgaarde 69;2542AC;Productgroep Participatie;OUDERENSOCIETEIT;;78695.5;450701.25;4.275051594006001;52.03938021000412;232
YMCA Scheveningen;Keizerstraat 58;2584BK;Productgroep Participatie;OUDERENSOCIETEIT;;78757.1875;458083.1875;4.274301520390175;52.10572776808105;233
Handwerksoos hobbyclub Leyweg;Tinaarlostraat 42;2545RD;Productgroep Participatie;OUDERENSOCIETEIT;;78796.2578125;451526.03125;4.276336022228897;52.0468061465051;234
Woongemeenschap Verhulstplein;Lubeckstraat 135;2517SB;Productgroep Participatie;OUDERENSOCIETEIT;;78842.46875;455737.90625;4.276070056477744;52.084663304627426;235
Klub De Nieuwe Haven;Zwaardstraat 111;2584TP;Productgroep Participatie;OUDERENSOCIETEIT;;78858.1484375;457662.96875;4.275868860217768;52.10196531913715;236
Discussiegroep De Henneberg;Grevenbergstraat 79;2545NX;Productgroep Participatie;OUDERENSOCIETEIT;;78877.609375;451449.5625;4.277538751519809;52.046130121944614;237
Niet Rokers Bridgeclub Middenoord;Vreewijkstraat 253;2546AH;Productgroep Participatie;OUDERENSOCIETEIT;;78894.890625;452848.09375;4.277479097603408;52.058700689172774;238
Wijkvereniging Zuiderpark;Escamplaan 55;2547GA;Productgroep Participatie;OUDERENSOCIETEIT;;78895.453125;453555.6875;4.277329605502804;52.06505969617685;239
Vereniging  Woongemeenschap Doornhoek;Doornstraat 4;2584AM;Productgroep Participatie;OUDERENSOCIETEIT;;78903.875;457590.59375;4.276552306524893;52.1013212010131;240
Woongemeenschap De Oude School;Korendijkstraat 46;2586RP;Productgroep Participatie;OUDERENSOCIETEIT;;78913.0703125;458188.53125;4.276552977884041;52.106695910309284;241
Chr. Contactmiddagen Thabor;Hoge Prins Willemstraat 72;2584HZ;Productgroep Participatie;OUDERENSOCIETEIT;;78981.6171875;457846.96875;4.277629588902766;52.10363583488304;242
Badmintonclub t Zandje 55 plus;Paulus Buijsstraat 29;2582CG;Productgroep Participatie;OUDERENSOCIETEIT;;79004.6875;457070.5625;4.27813938628125;52.096661718400476;243
Activiteitencommissie De Thuishaven;Pellenaerstraat 11;2586EK;Productgroep Participatie;OUDERENSOCIETEIT;;79004.796875;458555.71875;4.277809772875543;52.110008294237005;244
Wijkvereniging Scheveningen;Marcelisstraat 64;2586RX;Productgroep Participatie;OUDERENSOCIETEIT;;79004.8984375;458079.71875;4.277917434146466;52.10573067204667;245
De Fluitenberg;Fluitenbergstraat 4;2545NL;Productgroep Participatie;OUDERENSOCIETEIT;;79013.1640625;451957.90625;4.27940139436614;52.05071706436924;246
Stichting SeniorWeb regio Den Haag;V. Weede van Dijkveldstraat 12;2582KV;Productgroep Participatie;OUDERENSOCIETEIT;;79014.6171875;456663.9375;4.278374903941939;52.09300888483643;247
Kaartclub Onze Tuin;Koekangestraat 8;2541PW;Productgroep Participatie;OUDERENSOCIETEIT;;79037.578125;451257.15625;4.2799130211870455;52.04442296589342;248
Ouderensocieteit t Koepeltje;Dalerveenstraat 1;2545NA;Productgroep Participatie;OUDERENSOCIETEIT;;79076.40625;451908.375;4.28033423476571;52.05028060830982;249
Badmintonvereniging Onder Ons;2e Sweelinckstraat 136;2517HB;Productgroep Participatie;OUDERENSOCIETEIT;;79109.8203125;455592.96875;4.280002246004561;52.083397508911425;250
Tennisvereniging Breekpunt;Teijlerstraat 126;2562RZ;Productgroep Participatie;OUDERENSOCIETEIT;;79138.9609375;454277.53125;4.280719770005694;52.071580084595226;251
Ouderensportvereniging Anti Stram;Sleepnetstraat 380;2584GA;Productgroep Participatie;OUDERENSOCIETEIT;;79153.8984375;457928.5;4.280125630357246;52.104392167313335;252
Zwemclub Dolfijn;Leyweg 1300;2545HK;Productgroep Participatie;OUDERENSOCIETEIT;;79182.796875;451278.90625;4.282024646484526;52.0446383088154;253
Trefpunt Schoppen Boer;Sleepnetstraat 470;2584GC;Productgroep Participatie;OUDERENSOCIETEIT;;79188.03125;457993.125;4.280609378114505;52.104977606464374;254
Ontmoetingscentrum;Genemuidenstraat 48;2545NZ;Productgroep Participatie;OUDERENSOCIETEIT;;79270.4140625;451743.1875;4.28319872656339;52.04882265677922;255
Zangcollege Laus Deo;Renbaanstraat 76;2586GD;Productgroep Participatie;OUDERENSOCIETEIT;;79285.5078125;458348.25;4.281953029065256;52.108182334314016;256
Woongemeenschap Bindraban Bhawan;Beeklaan 100;2562AM;Productgroep Participatie;OUDERENSOCIETEIT;;79302.9296875;454291.5;4.283107839668871;52.07172805091081;257
Stichting Vrouwenorganisatie Sarita;Weimarstraat 69;2562GR;Productgroep Participatie;OUDERENSOCIETEIT;;79358.4609375;454926.03125;4.283777016858107;52.07743797534131;258
Bridgeclub De Hinde;R.J. Schimmelpennincklaan 16;2517JN;Productgroep Participatie;OUDERENSOCIETEIT;;79362.421875;456025.375;4.283591036118459;52.08731796908837;259
Woongemeenschap Shanti Bhadwan;Regentesselaan 224;2562EH;Productgroep Participatie;OUDERENSOCIETEIT;;79365.0625;454549.90625;4.283956665111557;52.074058757461515;260
Wijkcentrum De Schilderclub;Laan van Wateringse Veld 425;2548BM;Productgroep Participatie;OUDERENSOCIETEIT;;79365.6796875;449874.375;4.2850007353361;52.03204112606461;261
Haagse Korfbalvereniging Ons Eibernest-Vrolijk HKV;Steenwijklaan 16;2541RL;Productgroep Participatie;OUDERENSOCIETEIT;;79381.6796875;451312.0625;4.284915888809245;52.04496344230685;262
Stichting Rowas Diversion;Vriezenveenstraat 22;2541CA;Productgroep Participatie;OUDERENSOCIETEIT;;79394;451560.1875;4.285040560426441;52.04719495694649;263
Bewonerscommissie Hoge Veld;Laan van Wateringse Veld 186;2548CG;Productgroep Participatie;OUDERENSOCIETEIT;;79399.9140625;450068.5625;4.285456611899699;52.03379091014625;264
Scheveningse Jeu de Boules Vereniging Boule bij But B-3;Seinpoststraat 49;2586HB;Productgroep Participatie;OUDERENSOCIETEIT;;79415.1640625;458196.6875;4.283878989043568;52.106838023252095;265
Bridgde dinsdag Scheveningen;Gevers Deynootweg 1128;2586BX;Productgroep Participatie;OUDERENSOCIETEIT;;79453.1171875;459065.25;4.284240267313243;52.114648666928375;266
International Art Club IAC Schildersvereniging;Weimarstraat 23;2562GN;Productgroep Participatie;OUDERENSOCIETEIT;;79485.765625;455021.1875;4.285612695186236;52.07831048928044;267
Stichting Christiaanhof Ouderenzorg;C. de Wetstraat 178;2571TT;Productgroep Participatie;OUDERENSOCIETEIT;;79504.3515625;453945.03125;4.28612182900396;52.068641929604354;268
55plus Sportief Den Haag, 55plus Sportief Den Haag-afd. dynamci tennis, 55plus Sportief Den Haag-afd. tennis;Laan van Wateringse Veld 520;2548CL;Productgroep Participatie,Productgroep Participatie,Productgroep Participatie;OUDERENSOCIETEIT;;79541.328125;449746.9375;4.28758808560932;52.03091980564321;269
Des Kortenaer Combinatie;Panamaplein 30;2548HJ;Productgroep Participatie;OUDERENSOCIETEIT;;79551.7578125;449934.625;4.287698641925835;52.03260792784744;270
Wijkcentrum Henneberg;Ellekomstraat 11;2573XA;Productgroep Participatie;OUDERENSOCIETEIT;;79552.484375;453683.71875;4.286881457108693;52.066300147694;271
