ID,SUBTYPE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE
4015770,,Almere,G0034,bestaand,5.984,283,0,,2014/01/31 22:14:14+00
4015771,,Almere,G0034,bestaand,45.421,283,0,,2016/11/29 10:44:01+00
4015772,,Almere,G0034,bestaand,6.878,283,0,,2014/01/31 22:14:14+00
4015773,,Almere,G0034,bestaand,1101.837,283,0,,2016/11/29 10:48:30+00
4015774,,Almere,G0034,bestaand,47.979,283,0,,2016/11/29 10:49:40+00
4015775,,Almere,G0034,bestaand,45.885,283,0,,2016/11/29 10:49:26+00
4015776,,Almere,G0034,bestaand,6.999,283,0,,2014/01/31 22:14:14+00
4015777,,Almere,G0034,bestaand,46.805,283,0,,2016/11/29 10:47:05+00
4015778,,Almere,G0034,bestaand,7.494,283,0,,2020/09/08 10:18:44+00
4015779,,Almere,G0034,bestaand,77.223,283,0,,2016/11/29 10:49:40+00
4015780,,Almere,G0034,bestaand,6.291,283,0,,2014/01/31 22:14:14+00
4015781,,Almere,G0034,bestaand,51.305,283,0,,2020/07/13 10:49:57+00
4015782,,Almere,G0034,bestaand,70.557,283,0,,2016/11/29 10:46:06+00
4015783,,Almere,G0034,bestaand,49.72,283,0,,2016/11/29 10:47:05+00
4015784,,Almere,G0034,bestaand,53.847,283,0,,2016/11/29 10:48:42+00
4015785,,Almere,G0034,bestaand,7.368,283,0,,2014/01/31 22:14:14+00
4015786,,Almere,G0034,bestaand,7.874,283,0,,2014/01/31 22:14:14+00
4015787,,Almere,G0034,bestaand,54.499,283,0,,2016/11/29 10:49:28+00
4015788,,Almere,G0034,bestaand,78.809,283,0,,2016/11/29 10:43:44+00
4015789,,Almere,G0034,bestaand,9.934,283,0,,2014/01/31 22:14:14+00
4015790,,Almere,G0034,bestaand,55.204,283,0,,2016/11/29 10:43:56+00
4015791,,Almere,G0034,bestaand,6.921,283,0,,2014/01/31 22:14:14+00
4015792,,Almere,G0034,bestaand,49.672,283,0,,2016/11/29 10:49:30+00
4015793,,Almere,G0034,bestaand,58.229,283,0,,2016/11/29 10:48:41+00
4015794,,Almere,G0034,bestaand,44.734,283,0,,2016/11/29 10:47:20+00
4015795,,Almere,G0034,bestaand,48.754,283,0,,2016/11/29 10:47:20+00
4015796,,Almere,G0034,bestaand,9.577,283,0,,2014/01/31 22:14:14+00
4015797,,Almere,G0034,bestaand,9.1,283,0,,2014/01/31 22:14:14+00
4015798,,Almere,G0034,bestaand,48.863,283,0,,2016/11/29 10:49:53+00
4015799,,Almere,G0034,bestaand,44.987,283,0,,2016/11/29 10:47:20+00
4015800,,Almere,G0034,bestaand,87.583,283,0,,2016/11/29 10:49:28+00
4015801,,Almere,G0034,bestaand,7.827,283,0,,2014/01/31 22:14:14+00
4015802,,Almere,G0034,bestaand,48.17,283,0,,2016/11/29 10:46:05+00
4015803,,Almere,G0034,bestaand,91.788,283,0,,2016/11/29 10:44:00+00
4015804,,Almere,G0034,bestaand,56.855,283,0,,2016/11/29 10:48:26+00
4015805,,Almere,G0034,bestaand,53.549,283,0,,2016/11/29 10:44:36+00
4015806,,Almere,G0034,bestaand,47.046,283,0,,2016/11/29 10:47:28+00
4015807,,Almere,G0034,bestaand,57.797,283,0,,2016/11/29 10:48:27+00
4015808,,Almere,G0034,bestaand,8.196,283,0,,2014/01/31 22:14:14+00
4015809,,Almere,G0034,bestaand,52.01,283,0,,2014/01/31 22:14:14+00
4015810,,Almere,G0034,bestaand,88.121,283,0,,2016/11/29 10:45:25+00
4015811,,Almere,G0034,bestaand,8.743,283,0,,2014/01/31 22:14:14+00
4015812,,Almere,G0034,bestaand,6.999,283,0,,2014/01/31 22:14:14+00
4015813,,Almere,G0034,bestaand,55.72,283,0,,2016/11/29 10:46:07+00
4015814,,Almere,G0034,bestaand,66.692,283,0,,2016/11/29 10:47:24+00
4015815,,Almere,G0034,bestaand,7.134,283,0,,2014/01/31 22:14:14+00
4015816,,Almere,G0034,bestaand,10.32,283,0,,2014/01/31 22:14:14+00
4015817,,Almere,G0034,bestaand,117.675,283,0,,2016/11/29 10:48:59+00
4015818,,Almere,G0034,bestaand,33.004,283,0,,2014/01/31 22:14:14+00
4015819,,Almere,G0034,bestaand,9.045,283,0,,2014/01/31 22:14:14+00
4015820,,Almere,G0034,bestaand,5.996,283,0,,2014/01/31 22:14:14+00
4015821,,Almere,G0034,bestaand,57.024,283,0,,2016/11/29 10:45:33+00
4015822,,Almere,G0034,bestaand,54.449,283,0,,2016/11/29 10:46:07+00
4015823,,Almere,G0034,bestaand,61.599,283,0,,2016/11/29 10:44:36+00
4015824,,Almere,G0034,bestaand,48.387,283,0,,2016/11/29 10:49:38+00
4015825,,Almere,G0034,bestaand,6.296,283,0,,2014/01/31 22:14:14+00
4015826,,Almere,G0034,bestaand,98.047,283,0,,2016/11/29 10:49:37+00
4015827,,Almere,G0034,bestaand,7.372,283,0,,2014/01/31 22:14:14+00
4015828,,Almere,G0034,bestaand,7.082,283,0,,2014/01/31 22:14:14+00
4015829,,Almere,G0034,bestaand,62.586,283,0,,2014/01/31 22:14:14+00
4015830,,Almere,G0034,bestaand,5.347,283,0,,2014/01/31 22:14:14+00
4015831,,Almere,G0034,bestaand,49.577,283,0,,2016/11/29 10:49:27+00
4015832,,Almere,G0034,bestaand,7.533,283,0,,2014/01/31 22:14:14+00
4015833,,Almere,G0034,bestaand,6.292,283,0,,2014/01/31 22:14:14+00
4015834,,Almere,G0034,bestaand,6.711,283,0,,2014/01/31 22:14:14+00
4015835,,Almere,G0034,bestaand,56.545,283,0,,2016/11/29 10:48:58+00
4015836,,Almere,G0034,bestaand,47.513,283,0,,2016/11/29 10:48:38+00
4015837,,Almere,G0034,bestaand,68.598,283,0,,2016/11/29 10:46:08+00
4015838,,Almere,G0034,bestaand,6.047,283,0,,2014/01/31 22:14:14+00
4015839,,Almere,G0034,bestaand,64.43,283,0,,2016/11/29 10:48:59+00
4015840,,Almere,G0034,bestaand,42.719,283,0,,2016/11/29 10:49:01+00
4015841,,Almere,G0034,bestaand,7.155,283,0,,2014/01/31 22:14:14+00
4015842,,Almere,G0034,bestaand,47.418,283,0,,2016/11/29 10:43:56+00
4015843,,Almere,G0034,bestaand,59.385,283,0,,2016/11/29 10:49:27+00
4015844,,Almere,G0034,bestaand,52.097,283,0,,2016/11/29 10:49:36+00
4015845,,Almere,G0034,bestaand,52.532,283,0,,2016/11/29 10:44:35+00
4015846,,Almere,G0034,bestaand,9.047,283,0,,2014/01/31 22:14:14+00
4015847,,Almere,G0034,bestaand,8.722,283,0,,2014/01/31 22:14:14+00
4015848,,Almere,G0034,bestaand,54.025,283,0,,2016/11/29 10:46:07+00
4015849,,Almere,G0034,bestaand,48.932,283,0,,2016/11/29 10:46:09+00
4015850,,Almere,G0034,bestaand,7.801,283,0,,2014/01/31 22:14:14+00
4015851,,Almere,G0034,bestaand,52.528,283,0,,2017/09/28 15:14:48+00
4015852,,Almere,G0034,bestaand,75.96,283,0,,2016/11/29 10:49:28+00
4015853,,Almere,G0034,bestaand,4.59,283,0,,2014/01/31 22:14:14+00
4015854,,Almere,G0034,bestaand,55.784,283,0,,2016/11/29 10:49:27+00
4015855,,Almere,G0034,bestaand,50.089,283,0,,2016/11/29 10:47:10+00
4015856,,Almere,G0034,bestaand,7.683,283,0,,2014/01/31 22:14:14+00
4015857,,Almere,G0034,bestaand,12.157,283,0,,2014/01/31 22:14:14+00
4015858,,Almere,G0034,bestaand,10.796,283,0,,2014/01/31 22:14:14+00
4015859,,Almere,G0034,bestaand,60.359,283,0,,2016/11/29 10:45:23+00
4015860,,Almere,G0034,bestaand,8.692,283,0,,2014/01/31 22:14:14+00
4015861,,Almere,G0034,bestaand,48.074,283,0,,2020/07/07 15:34:19+00
4015862,,Almere,G0034,bestaand,91.683,283,0,,2016/11/29 10:49:28+00
4015863,,Almere,G0034,bestaand,9.407,283,0,,2014/01/31 22:14:14+00
4015864,,Almere,G0034,bestaand,59.09,283,0,,2016/11/29 10:44:34+00
4015865,,Almere,G0034,bestaand,6.889,283,0,,2014/01/31 22:14:14+00
4015866,,Almere,G0034,bestaand,53.735,283,0,,2016/11/29 10:49:27+00
4015867,,Almere,G0034,bestaand,54.509,283,0,,2020/07/07 15:30:21+00
4015868,,Almere,G0034,bestaand,47.779,283,0,,2016/11/29 10:47:23+00
4015869,,Almere,G0034,bestaand,8.369,283,0,,2014/01/31 22:14:14+00
4015870,,Almere,G0034,bestaand,52.678,283,0,,2016/11/29 10:47:12+00
4015871,,Almere,G0034,bestaand,7.099,283,0,,2014/01/31 22:14:14+00
4015872,,Almere,G0034,bestaand,54.002,283,0,,2016/11/29 10:49:29+00
4015873,,Almere,G0034,bestaand,18.005,283,0,,2014/01/31 22:14:14+00
4015874,,Almere,G0034,bestaand,48.76,283,0,,2016/11/29 10:47:20+00
4015875,,Almere,G0034,bestaand,48.437,283,0,,2016/11/29 10:49:52+00
4015876,,Almere,G0034,bestaand,46.999,283,0,,2016/11/29 10:49:26+00
4015877,,Almere,G0034,bestaand,51.435,283,0,,2016/11/29 10:46:07+00
4015878,,Almere,G0034,bestaand,7.765,283,0,,2014/01/31 22:14:14+00
4015879,,Almere,G0034,bestaand,56.474,283,0,,2016/11/29 10:49:28+00
4015880,,Almere,G0034,bestaand,8.787,283,0,,2014/01/31 22:14:14+00
4015881,,Almere,G0034,bestaand,7.506,283,0,,2014/01/31 22:14:14+00
4015882,,Almere,G0034,bestaand,7.054,283,0,,2014/01/31 22:14:14+00
4015883,,Almere,G0034,bestaand,89.42,283,0,,2016/11/29 10:49:37+00
4015884,,Almere,G0034,bestaand,6.187,283,0,,2014/01/31 22:14:14+00
4015885,,Almere,G0034,bestaand,59.996,283,0,,2016/11/29 10:44:37+00
4015886,,Almere,G0034,bestaand,6.912,283,0,,2014/01/31 22:14:14+00
4015887,,Almere,G0034,bestaand,93.113,283,0,,2016/11/29 10:46:05+00
4015888,,Almere,G0034,bestaand,47.779,283,0,,2016/11/29 10:47:18+00
4015889,,Almere,G0034,bestaand,86.195,283,0,,2016/11/29 10:49:02+00
4015890,,Almere,G0034,bestaand,51.073,283,0,,2016/11/29 10:49:30+00
4015891,,Almere,G0034,bestaand,61.774,283,0,,2016/11/29 10:44:00+00
4015892,,Almere,G0034,bestaand,100.473,283,0,,2016/11/29 10:47:16+00
4015893,,Almere,G0034,bestaand,53.281,283,0,,2016/11/29 10:49:28+00
4015894,,Almere,G0034,bestaand,7.723,283,0,,2014/01/31 22:14:14+00
4015895,,Almere,G0034,bestaand,6.011,283,0,,2014/01/31 22:14:14+00
4015896,,Almere,G0034,bestaand,6.892,283,0,,2014/01/31 22:14:14+00
4015897,,Almere,G0034,bestaand,8.723,283,0,,2014/01/31 22:14:14+00
4015898,,Almere,G0034,bestaand,80.875,283,0,,2016/11/29 10:43:55+00
4015899,,Almere,G0034,bestaand,44.996,283,0,,2016/11/29 10:47:27+00
4015900,,Almere,G0034,bestaand,72.197,283,0,,2016/11/29 10:49:26+00
4015901,,Almere,G0034,bestaand,9.381,283,0,,2014/01/31 22:14:14+00
4015902,,Almere,G0034,bestaand,6.594,283,0,,2014/01/31 22:14:14+00
4015903,,Almere,G0034,bestaand,5.754,283,0,,2014/01/31 22:14:14+00
4015904,,Almere,G0034,bestaand,9.218,283,0,,2014/01/31 22:14:14+00
4015905,,Almere,G0034,bestaand,54.752,283,0,,2016/11/29 10:49:26+00
4015906,,Almere,G0034,bestaand,78.819,283,0,,2016/11/29 10:43:59+00
4015907,,Almere,G0034,bestaand,179.849,283,0,,2016/11/29 10:47:19+00
4015908,,Almere,G0034,bestaand,51.55,283,0,,2016/11/29 10:47:18+00
4015909,,Almere,G0034,bestaand,47.447,283,0,,2016/11/29 10:49:39+00
4015910,,Almere,G0034,bestaand,5.934,283,0,,2014/01/31 22:14:14+00
4015911,,Almere,G0034,bestaand,49.182,283,0,,2016/11/29 10:48:24+00
4015912,,Almere,G0034,bestaand,6.73,283,0,,2014/01/31 22:14:14+00
4015913,,Almere,G0034,bestaand,8.998,283,0,,2014/01/31 22:14:14+00
4015914,,Almere,G0034,bestaand,83.197,283,0,,2016/11/29 10:43:54+00
4015915,,Almere,G0034,bestaand,9.002,283,0,,2014/01/31 22:14:14+00
4015916,,Almere,G0034,bestaand,5.942,283,0,,2014/01/31 22:14:14+00
4015917,,Almere,G0034,bestaand,48.166,283,0,,2016/11/29 10:46:05+00
4015918,,Almere,G0034,bestaand,51.463,283,0,,2016/11/29 10:44:35+00
4015919,,Almere,G0034,bestaand,63.06,283,0,,2016/11/29 10:44:33+00
4015920,,Almere,G0034,bestaand,7.017,283,0,,2014/01/31 22:14:14+00
4015921,,Almere,G0034,bestaand,55.458,283,0,,2016/11/29 10:47:19+00
4015922,,Almere,G0034,bestaand,50.166,283,0,,2016/11/29 10:49:55+00
4015923,,Almere,G0034,bestaand,50.155,283,0,,2016/11/29 10:49:26+00
4015924,,Almere,G0034,bestaand,46.42,283,0,,2016/11/29 10:49:13+00
4015925,,Almere,G0034,bestaand,5.67,283,0,,2014/01/31 22:14:14+00
4015926,,Almere,G0034,bestaand,50.477,283,0,,2016/11/29 10:49:28+00
4015927,,Almere,G0034,bestaand,10.188,283,0,,2014/01/31 22:14:14+00
4015928,,Almere,G0034,bestaand,46.599,283,0,,2016/11/29 10:49:38+00
4015929,,Almere,G0034,bestaand,5.987,283,0,,2014/01/31 22:14:14+00
4015930,,Almere,G0034,bestaand,58.902,283,0,,2016/11/29 10:44:00+00
4015931,,Almere,G0034,bestaand,47.518,283,0,,2016/11/29 10:49:28+00
4015932,,Almere,G0034,bestaand,10.196,283,0,,2014/01/31 22:14:14+00
4015933,,Almere,G0034,bestaand,48.758,283,0,,2016/11/29 10:47:30+00
4015934,,Almere,G0034,bestaand,8.184,283,0,,2014/01/31 22:14:14+00
4015935,,Almere,G0034,bestaand,5.325,283,0,,2014/01/31 22:14:14+00
4015936,,Almere,G0034,bestaand,47.405,283,0,,2016/11/29 10:46:05+00
4015937,,Almere,G0034,bestaand,5.828,283,0,,2014/01/31 22:14:14+00
4015938,,Almere,G0034,bestaand,91.391,283,0,,2016/11/29 10:43:43+00
4015939,,Almere,G0034,bestaand,48.854,283,0,,2016/11/29 10:49:27+00
4015940,,Almere,G0034,bestaand,58.942,283,0,,2016/11/29 10:49:35+00
4015941,,Almere,G0034,bestaand,57.129,283,0,,2016/11/29 10:43:45+00
4015942,,Almere,G0034,bestaand,6.003,283,0,,2014/01/31 22:14:14+00
4015943,,Almere,G0034,bestaand,88.131,283,0,,2016/11/29 10:49:02+00
4015944,,Almere,G0034,bestaand,51.445,283,0,,2016/11/29 10:46:05+00
4015945,,Almere,G0034,bestaand,47.85,283,0,,2016/11/29 10:46:12+00
4015946,,Almere,G0034,bestaand,60.515,283,0,,2016/11/29 10:49:27+00
4015947,,Almere,G0034,bestaand,142.455,283,0,,2016/11/29 10:49:52+00
4015948,,Almere,G0034,bestaand,122.278,283,0,,2016/11/29 10:49:26+00
4015949,,Almere,G0034,bestaand,46.744,283,0,,2016/11/29 10:47:11+00
4015950,,Almere,G0034,bestaand,56.019,283,0,,2016/11/29 10:49:30+00
4015951,,Almere,G0034,bestaand,5.321,283,0,,2014/01/31 22:14:14+00
4015952,,Almere,G0034,bestaand,47.426,283,0,,2016/11/29 10:44:00+00
4015953,,Almere,G0034,bestaand,8.435,283,0,,2014/01/31 22:14:14+00
4015954,,Almere,G0034,bestaand,9.6,283,0,,2014/01/31 22:14:14+00
4015955,,Almere,G0034,bestaand,51.253,283,0,,2016/11/29 10:47:11+00
4015956,,Almere,G0034,bestaand,60.898,283,0,,2016/11/29 10:47:17+00
4015957,,Almere,G0034,bestaand,118.869,283,0,,2016/11/29 10:49:52+00
4015958,,Almere,G0034,bestaand,6.266,283,0,,2014/01/31 22:14:14+00
4015959,,Almere,G0034,bestaand,7.003,283,0,,2014/01/31 22:14:14+00
4015960,,Almere,G0034,bestaand,7,283,0,,2014/01/31 22:14:14+00
4015961,,Almere,G0034,bestaand,7.504,283,0,,2014/01/31 22:14:14+00
4015962,,Almere,G0034,bestaand,261.164,283,0,,2020/02/14 14:52:07+00
4015963,,Almere,G0034,bestaand,6.919,283,0,,2014/01/31 22:14:14+00
4015964,,Almere,G0034,bestaand,177.053,283,0,,2020/07/13 16:00:25+00
4015965,,Almere,G0034,bestaand,48.03,283,0,,2016/11/29 10:49:26+00
4015966,,Almere,G0034,bestaand,7.652,283,0,,2014/01/31 22:14:14+00
4015967,,Almere,G0034,bestaand,46.833,283,0,,2016/11/29 10:47:29+00
4015968,,Almere,G0034,bestaand,5.826,283,0,,2014/01/31 22:14:14+00
4015969,,Almere,G0034,bestaand,8.382,283,0,,2014/01/31 22:14:14+00
4015970,,Almere,G0034,bestaand,6,283,0,,2014/01/31 22:14:14+00
4015971,,Almere,G0034,bestaand,62.417,283,0,,2016/11/29 10:43:53+00
4015972,,Almere,G0034,bestaand,6.827,283,0,,2014/01/31 22:14:14+00
4015973,,Almere,G0034,bestaand,49.442,283,0,,2016/11/29 10:44:34+00
4015974,,Almere,G0034,bestaand,5.402,283,0,,2014/01/31 22:14:14+00
4015975,,Almere,G0034,bestaand,9.311,283,0,,2014/01/31 22:14:14+00
4015976,,Almere,G0034,bestaand,91.396,283,0,,2016/11/29 10:43:45+00
4015977,,Almere,G0034,bestaand,70.042,283,0,,2016/11/29 10:49:27+00
4015978,,Almere,G0034,bestaand,55.278,283,0,,2016/11/29 10:43:58+00
4015979,,Almere,G0034,bestaand,73.068,283,0,,2016/11/29 10:46:05+00
4015980,,Almere,G0034,bestaand,59.967,283,0,,2016/11/29 10:47:11+00
4015981,,Almere,G0034,bestaand,6.188,283,0,,2014/01/31 22:14:14+00
4015982,,Almere,G0034,bestaand,9.036,283,0,,2014/01/31 22:14:14+00
4015983,,Almere,G0034,bestaand,7.208,283,0,,2014/01/31 22:14:14+00
4015984,,Almere,G0034,bestaand,63.037,283,0,,2020/04/17 10:31:45+00
4015985,,Almere,G0034,bestaand,61.296,283,0,,2016/11/29 10:45:33+00
4015986,,Almere,G0034,bestaand,9.378,283,0,,2014/01/31 22:14:14+00
4015987,,Almere,G0034,bestaand,5.266,283,0,,2014/01/31 22:14:14+00
4015988,,Almere,G0034,bestaand,55.527,283,0,,2016/11/29 10:49:39+00
4015989,,Almere,G0034,bestaand,5.099,283,0,,2014/01/31 22:14:14+00
4015990,,Almere,G0034,bestaand,8.184,283,0,,2014/01/31 22:14:14+00
4015991,,Almere,G0034,bestaand,55.021,283,0,,2016/11/29 10:49:39+00
4015992,,Almere,G0034,bestaand,3.746,283,0,,2014/01/31 22:14:14+00
4015993,,Almere,G0034,bestaand,8.354,283,0,,2014/01/31 22:14:14+00
4015994,,Almere,G0034,bestaand,103.462,283,0,,2016/11/29 10:43:53+00
4015995,,Almere,G0034,bestaand,9.381,283,0,,2014/01/31 22:14:14+00
4015996,,Almere,G0034,bestaand,6.399,283,0,,2014/01/31 22:14:14+00
4015997,,Almere,G0034,bestaand,84.262,283,0,,2016/11/29 10:47:20+00
4015998,,Almere,G0034,bestaand,47.473,283,0,,2016/11/29 10:46:11+00
4015999,,Almere,G0034,bestaand,51.586,283,0,,2016/11/29 10:49:29+00
4016000,,Almere,G0034,bestaand,7.002,283,0,,2014/01/31 22:14:14+00
4016001,,Almere,G0034,bestaand,8.723,283,0,,2014/01/31 22:14:14+00
4016002,,Almere,G0034,bestaand,54.379,283,0,,2016/11/29 10:49:27+00
4016003,,Almere,G0034,bestaand,47.643,283,0,,2016/11/29 10:46:11+00
4016004,,Almere,G0034,bestaand,100.659,283,0,,2016/11/29 10:46:05+00
4016005,,Almere,G0034,bestaand,98.05,283,0,,2016/11/29 10:49:28+00
4016006,,Almere,G0034,bestaand,6.182,283,0,,2014/01/31 22:14:14+00
4016007,,Almere,G0034,bestaand,51.619,283,0,,2016/11/29 10:49:32+00
4016008,,Almere,G0034,bestaand,53.162,283,0,,2016/11/29 10:49:29+00
4016009,,Almere,G0034,bestaand,58.071,283,0,,2016/11/29 10:44:34+00
4016010,,Almere,G0034,bestaand,8.968,283,0,,2014/01/31 22:14:14+00
4016011,,Almere,G0034,bestaand,3.812,283,0,,2014/01/31 22:14:14+00
4016012,,Almere,G0034,bestaand,6.047,283,0,,2014/01/31 22:14:14+00
4016013,,Almere,G0034,bestaand,6.802,283,0,,2020/09/03 15:11:53+00
4016014,,Almere,G0034,bestaand,19.217,283,0,,2016/11/29 10:45:29+00
4016015,,Almere,G0034,bestaand,46.411,283,0,,2016/11/29 10:47:17+00
4016016,,Almere,G0034,bestaand,45.144,283,0,,2014/01/31 22:14:14+00
4016017,,Almere,G0034,bestaand,8.038,283,0,,2014/01/31 22:14:14+00
4016018,,Almere,G0034,bestaand,7.228,283,0,,2014/01/31 22:14:14+00
4016019,,Almere,G0034,bestaand,50.736,283,0,,2016/11/29 10:48:29+00
4016020,,Almere,G0034,bestaand,7.345,283,0,,2014/01/31 22:14:14+00
4016021,,Almere,G0034,bestaand,10.128,283,0,,2014/01/31 22:14:14+00
4016022,,Almere,G0034,bestaand,9.564,283,0,,2014/01/31 22:14:14+00
4016023,,Almere,G0034,bestaand,62.606,283,0,,2016/11/29 10:44:36+00
4016024,,Almere,G0034,bestaand,8.681,283,0,,2014/01/31 22:14:14+00
4016025,,Almere,G0034,bestaand,47.952,283,0,,2016/11/29 10:48:41+00
4016026,,Almere,G0034,bestaand,5.896,283,0,,2014/01/31 22:14:14+00
4016027,,Almere,G0034,bestaand,52.646,283,0,,2016/11/29 10:46:08+00
4016028,,Almere,G0034,bestaand,45.143,283,0,,2014/01/31 22:14:14+00
4016029,,Almere,G0034,bestaand,52.102,283,0,,2016/11/29 10:49:28+00
4016030,,Almere,G0034,bestaand,7.7,283,0,,2014/01/31 22:14:14+00
4016031,,Almere,G0034,bestaand,7.001,283,0,,2014/01/31 22:14:14+00
4016032,,Almere,G0034,bestaand,68.67,283,0,,2016/11/29 10:44:37+00
4016033,,Almere,G0034,bestaand,128.804,283,0,,2016/11/29 10:47:16+00
4016034,,Almere,G0034,bestaand,57.551,283,0,,2016/11/29 10:43:55+00
4016035,,Almere,G0034,bestaand,7.173,283,0,,2014/01/31 22:14:14+00
4016036,,Almere,G0034,bestaand,9.961,283,0,,2014/01/31 22:14:14+00
4016037,,Almere,G0034,bestaand,97.265,283,0,,2016/11/29 10:49:35+00
4016038,,Almere,G0034,bestaand,471.523,283,0,,2019/08/07 12:51:15+00
4016039,,Almere,G0034,bestaand,48.332,283,0,,2016/11/29 10:47:18+00
4016040,,Almere,G0034,bestaand,314.046,283,0,,2020/07/03 09:41:50+00
4016041,,Almere,G0034,bestaand,50.471,283,0,,2016/11/29 10:49:30+00
4016042,,Almere,G0034,bestaand,10.185,283,0,,2014/01/31 22:14:14+00
4016043,,Almere,G0034,bestaand,48.953,283,0,,2016/11/29 10:49:26+00
4016044,,Almere,G0034,bestaand,9.602,283,0,,2014/01/31 22:14:14+00
4016045,,Almere,G0034,bestaand,6.3,283,0,,2014/01/31 22:14:14+00
4016046,,Almere,G0034,bestaand,60.051,283,0,,2016/11/29 10:44:36+00
4016047,,Almere,G0034,bestaand,5.376,283,0,,2014/01/31 22:14:14+00
4016048,,Almere,G0034,bestaand,90.544,283,0,,2016/11/29 10:49:27+00
4016049,,Almere,G0034,bestaand,7.783,283,0,,2014/01/31 22:14:14+00
4016050,,Almere,G0034,bestaand,36.913,283,0,,2014/01/31 22:14:14+00
4016051,,Almere,G0034,bestaand,7.505,283,0,,2014/01/31 22:14:14+00
4016052,,Almere,G0034,bestaand,61.782,283,0,,2016/11/29 10:43:58+00
4016053,,Almere,G0034,bestaand,57.715,283,0,,2016/11/29 10:47:10+00
4016054,,Almere,G0034,bestaand,133.289,283,0,,2016/11/29 10:49:38+00
4016055,,Almere,G0034,bestaand,57.28,283,0,,2016/11/29 10:43:56+00
4016056,,Almere,G0034,bestaand,9.044,283,0,,2014/01/31 22:14:14+00
4016057,,Almere,G0034,bestaand,7.022,283,0,,2014/01/31 22:14:14+00
4016058,,Almere,G0034,bestaand,53.464,283,0,,2016/11/29 10:45:25+00
4016059,,Almere,G0034,bestaand,47.94,283,0,,2016/11/29 10:49:40+00
4016060,,Almere,G0034,bestaand,8.776,283,0,,2014/01/31 22:14:14+00
4016061,,Almere,G0034,bestaand,7.397,283,0,,2014/01/31 22:14:14+00
4016062,,Almere,G0034,bestaand,57.7,283,0,,2016/11/29 10:47:12+00
4016063,,Almere,G0034,bestaand,68.64,283,0,,2016/11/29 10:43:54+00
4016064,,Almere,G0034,bestaand,82.628,283,0,,2016/11/29 10:47:19+00
4016065,,Almere,G0034,bestaand,55.136,283,0,,2016/11/29 10:48:26+00
4016066,,Almere,G0034,bestaand,219.752,283,0,,2017/02/01 10:51:03+00
4016067,,Almere,G0034,bestaand,63.719,283,0,,2016/11/29 10:48:42+00
4016068,,Almere,G0034,bestaand,49.455,283,0,,2016/11/29 10:46:08+00
4016069,,Almere,G0034,bestaand,10.322,283,0,,2014/01/31 22:14:14+00
4016070,,Almere,G0034,bestaand,58.007,283,0,,2016/11/29 10:47:17+00
4016071,,Almere,G0034,bestaand,19.677,283,0,,2014/01/31 22:14:14+00
4016072,,Almere,G0034,bestaand,51.586,283,0,,2016/11/29 10:49:27+00
4016073,,Almere,G0034,bestaand,46.763,283,0,,2016/11/29 10:43:58+00
4016074,,Almere,G0034,bestaand,90.166,283,0,,2016/11/29 10:48:40+00
4016075,,Almere,G0034,bestaand,98.908,283,0,,2016/11/29 10:49:26+00
4016076,,Almere,G0034,bestaand,7.314,283,0,,2014/01/31 22:14:14+00
4016077,,Almere,G0034,bestaand,60.046,283,0,,2016/11/29 10:44:35+00
4016078,,Almere,G0034,bestaand,6.297,283,0,,2014/01/31 22:14:14+00
4016079,,Almere,G0034,bestaand,47.819,283,0,,2016/11/29 10:45:59+00
4016080,,Almere,G0034,bestaand,44.722,283,0,,2016/11/29 10:43:54+00
4016081,,Almere,G0034,bestaand,92.519,283,0,,2016/11/29 10:47:13+00
4016082,,Almere,G0034,bestaand,569.086,283,0,,2020/08/28 15:16:07+00
4016083,,Almere,G0034,bestaand,91.973,283,0,,2016/11/29 10:43:56+00
4016084,,Almere,G0034,bestaand,8.69,283,0,,2014/01/31 22:14:14+00
4016085,,Almere,G0034,bestaand,60.047,283,0,,2016/11/29 10:44:33+00
4016086,,Almere,G0034,bestaand,57.534,283,0,,2016/11/29 10:47:17+00
4016087,,Almere,G0034,bestaand,62.952,283,0,,2016/11/29 10:44:37+00
4016088,,Almere,G0034,bestaand,110.098,283,0,,2016/11/29 10:49:38+00
4016089,,Almere,G0034,bestaand,56.024,283,0,,2016/11/29 10:49:14+00
4016090,,Almere,G0034,bestaand,46.433,283,0,,2016/11/29 10:49:13+00
4016091,,Almere,G0034,bestaand,8.257,283,0,,2014/01/31 22:14:14+00
4016092,,Almere,G0034,bestaand,9.381,283,0,,2014/01/31 22:14:14+00
4016093,,Almere,G0034,bestaand,51.849,283,0,,2016/11/29 10:48:40+00
4016094,,Almere,G0034,bestaand,52.091,283,0,,2016/11/29 10:49:39+00
4016095,,Almere,G0034,bestaand,6.968,283,0,,2014/01/31 22:14:14+00
4016096,,Almere,G0034,bestaand,5.934,283,0,,2014/01/31 22:14:14+00
4016097,,Almere,G0034,bestaand,41.997,283,0,,2016/11/29 10:44:37+00
4016098,,Almere,G0034,bestaand,58.142,283,0,,2016/11/29 10:43:53+00
4016099,,Almere,G0034,bestaand,46.88,283,0,,2016/11/29 10:45:37+00
