MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
006 01080,HPS 100 CITYZEN 1 x PLL36 E,,20041201000000,20190718000000,310036 PL-L 36W/830 4P MASTER
006 01082,HPS 100 CITYZEN 1 x PLL36 E,,20040901000000,20190828000000,310036 PL-L 36W/830 4P MASTER
006 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 55W 3000K 5500lm
006 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 70W 3000K 7000lm
006 01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
006 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
006 01090,MC2 1xSON-T70,,20040301000000,20190624000000,220070 CDO-TT 070W/828 MASTER
006 01093,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
006 01110,2160 1xPLL 18 E Mithra,,20100323000000,20191009000000,310018 PL-L 18W/830 4P MASTER
006 01130,VP1011 WW RAL-7036,,20160930000000,20160930000000,LED 25W 3000K 2500lm
006 01135,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210112000000,20210112000000,LED 13W 3000K 1500lm
006 01137,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
006 01160,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20180715000000,20180715000000,LED 20W 3000K 2500lm
006 01170,LZR 25W 3000lm 3000K,,20210205000000,20210205000000,LED 25W 3000K 3000lm
006 01180,LW-SRDS2 3400 LM 16A 730 DAME CC,,20180901000000,20180416000000,LED 26 W 3000k 3400lm
006 01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
006 01200,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
006 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
006 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
006 01225,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
006 01240,ALTRA-2 1xPLL 36 E,,20131219000000,20190813000000,310036 PL-L 36W/830 4P MASTER
006 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
006 01260,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
006 01270,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20200918000000,310036 PL-L 36W/830 4P MASTER
006 01290,2000 1x PLL24 E,,20131201000000,20190822000000,310024 PL-L 24W/830 4P MASTER
006 01300,VN P/24,,19941201000000,20141110000000,310024 PL-L 24W/830 4P MASTER
006 01310,2400 1xPLL 18 E Padvinder,,20020201000000,20141111000000,310018 PL-L 18W/830 4P MASTER
006 01320,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
006 01330,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 08W 3000K 1000lm
006 01350,2160 1xPLL 18 E Mithra,,20100326000000,20210120000000,310018 PL-L 18W/830 4P MASTER
006 01370,ALTRA-2 1xPLL 36 E,ALTRA-2 1xPLL 36 E,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
006 01380,LW-SRDS2 2500 LM 16A 730 DAME CC,LW-SRDS2 2500 LM 16A 730 DAME CC,20190901000000,20190901000000,LED 20W 3000K 2500lm
006 01385,VN P/36,,19960701000000,20190723000000,310036 PL-L 36W/830 4P MASTER
006 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 80W 3000K 8000lm
006 01400,MC2 1xSON-T50,,20110322000000,20191011000000,220050 CDO-TT 050W/828
006 01410,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
006 01420,2050 1xTLS 20,,19831101000000,20120416000000,TLS 20W kl33
006 01430,Citea Midi 1xCDO-TT 70W,,20021101000000,20190702000000,220070 CDO-TT 070W/828 MASTER
006 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
006 01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
006 01440,2050 1xTLS 20,,19870601000000,20120327000000,TLS 20W kl33
006 01450,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
006 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
006 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20210129000000,320024 PL-L 24W/840 4P MASTER
006 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
006 01480,ALTRA-2 1x PLL24 E,,20130413000000,20190724000000,310024 PL-L 24W/830 4P MASTER
006 01485,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
006 01490,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
006 01500,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
006 01510,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190201000000,20190201000000,LED 20W 3000K 2500lm
006 01520,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20180701000000,20180701000000,LED 16W 3000K 2000lm
006 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
006 01540,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190820000000,310036 PL-L 36W/830 4P MASTER
006 01560,2000 1x PLL24 E,,20131025000000,20190812000000,310024 PL-L 24W/830 4P MASTER
006 01580,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
006 01592,Mithra BDS150 12LED-HB WW,,20200723000000,20200723000000,LED 15W 3000K 1600lm
006 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
006 01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
006 01630,KFK LED2WELL 1600lm,,20170928000000,20170928000000,LED 15W 3000K 1600lm
006 01640,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
006 01650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
006 01670,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
006 01680,2160 1xPLL 18 E Mithra,,20100325000000,20191104000000,310018 PL-L 18W/830 4P MASTER
006 01700,2000 1x PLL24 E,,20120320000000,20190820000000,310024 PL-L 24W/830 4P MASTER
006 01720,2160 1xPLL 18 E Mithra,,20100317000000,20191104000000,310018 PL-L 18W/830 4P MASTER
006 01730,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190718000000,310055 PL-L 55W/830 4P MASTER
006 01740,SAFFIER-2 CDO-TT100/1451/AG/ZEBRA (RS),,20070401000000,20190702000000,220100 CDO-TT 100W/828 MASTER
006 01775,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
006 01780,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
006 01785,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 16W 3000K 2000lm
006 01800,KFK LED2WELL 2150lm,,20170928000000,20170928000000,LED 19W 3000K 2150lm
006 01820,ALTRA-3 1xPLL 55 E,,20080715000000,20190805000000,310055 PL-L 55W/830 4P MASTER
006 01830,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
006 01840,MC2 1xSON-T70,MC2 1xSON-T70,20011201000000,20191009000000,220070 CDO-TT 070W/828 MASTER
006 01883,KFK LED2WELL 1200lm,,20180418000000,20180418000000,LED 10W 3000K 1200lm
006-01840,2500 1xPLL36 E,,20111107000000,20141105000000,310036 PL-L 36W/830 4P MASTER
006A00127,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
006A00155,KFK LED2WELL 2150lm overeenkomst,,20190901000000,20190901000000,LED 19W 3000K 2150lm
006A00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),,20180702000000,20180702000000,LED 40W 3000K 5000lm
006A00470,VP1011 WW RAL-7036,,20180226000000,20180226000000,LED 20W 3000K 2500lm
006A00530,KFK LED2WELL 1600lm,,20170928000000,20170928000000,LED 15W 3000K 1600lm
006A00550,VP1011 WW RAL-7036,,20161111000000,20161111000000,LED 28W 3000K 3000lm
006A00590,KFK LED2WELL 1600lm,,20160603000000,20160603000000,LED 15W 3000K 1600lm
006A00600,2400 1xPLL 24 E Padvinder,,20030501000000,20190828000000,310024 PL-L 24W/830 4P MASTER
006A00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
006A01310,VN P/24,,19920401000000,20141111000000,310024 PL-L 24W/830 4P MASTER
006A01480,ALTRA-2 1x PLL24 E,,20131025000000,20190724000000,310024 PL-L 24W/830 4P MASTER
006A01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
007 00010,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
007 00020,ONBEKEND,,19661201000000,19661201000000,GLOEILAMP 150W
007 00025,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210519000000,20210519000000,LED 13W 3000K 1500lm
007 00040,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
007 00050,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
007 00065,BDS711 Kegel 12LED 1600lm WW,,20151228000000,20151228000000,LED 15W 3000K 1600lm
007 00085,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
007 00100,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
007 00110,ALTRA-2 1xPLL 36 E,,20041101000000,20191107000000,310036 PL-L 36W/830 4P MASTER
007 00120,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20210122000000,20210122000000,LED 13W 3000K 1500lm
007 00125,LW-SRDS2 3400 LM 16A 730 DAME CC,,20200506000000,20200506000000,LED 26 W 3000k 3400lm
007 00127,KFK LED2WELL 1600lm overeenkomst,,20190901000000,20190901000000,LED 13W 3000K 1600lm
007 00130,2400 1xPLL 18 E Padvinder,,20011201000000,20190815000000,310018 PL-L 18W/830 4P MASTER
007 00145,2500 1xPLL36 E,,19990801000000,20190722000000,310036 PL-L 36W/830 4P MASTER
007 00150,ALTRA-3 1xPLL 55 E,,20031101000000,20190722000000,310055 PL-L 55W/830 4P MASTER
007 00155,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 16W 3000K 2000lm
007 00170,LIBRA 2570 1xPLL 55,,20070306000000,20190813000000,310055 PL-L 55W/830 4P MASTER
007 00175,LW-SRDS2 5000LM 24A 730 DANB CV (4500lm dim10-40),,20181201000000,20181201000000,LED 40W 3000K 5000lm
007 00200,Evolo-2 CPO 60W dim,,20121214000000,20180405000000,260060 CPO-TW 060W/728 MASTER
007 00230,KORA IV 2x PLL 18W E,,20080715000000,20200207000000,310018 PL-L 18W/830 4P MASTER
007 00250,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210127000000,20210127000000,LED 13W 3000K 1500lm
007 00270,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190827000000,310036 PL-L 36W/830 4P MASTER
007 00300,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200806000000,20200806000000,LED 16W 3000K 2000lm
007 00310,HPS 100 CITYZEN 1 x PLL36 E,,20130502000000,20190718000000,310036 PL-L 36W/830 4P MASTER
007 00360,2400 1xPLL 18 E Padvinder,,20020201000000,20190718000000,310018 PL-L 18W/830 4P MASTER
007 00370,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
007 00395,2500 1xPLL36 C,,20040501000000,20170608000000,310036 PL-L 36W/830 4P MASTER
007 00400,VENTEGO 1xPLL36 EVSA,,20080715000000,20190805000000,310036 PL-L 36W/830 4P MASTER
007 00403,HPS 100 CITYZEN 1 x PLL36 E,,20060907000000,20190827000000,310036 PL-L 36W/830 4P MASTER
007 00410,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210203000000,20210203000000,LED 13W 3000K 1500lm
007 00420,BDP102 GRN20 / 830 DS PCC SI CLO D9 SRG10,,20210401000000,20210401000000,LED 16W 3000K 2000lm
007 00440,2500 1xPLL36 E,,20031101000000,20190813000000,310036 PL-L 36W/830 4P MASTER
007 00460,Lowlander LWD 12M SCL_T4-B,,20200701000000,20200701000000,LED 14W 3000K 1500lm
007 00470,VP1011 WW RAL-7036,,20180226000000,20180226000000,LED 20W 3000K 2500lm
007 00475,ALTRA-2 1xPLL 36 E,,20170501000000,20170501000000,310036 PL-L 36W/830 4P MASTER
007 00490,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190718000000,310036 PL-L 36W/830 4P MASTER
007 00500,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
007 00505,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
007 00510,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
007 00515,2500 1xPLL36 E,,20050901000000,20190820000000,310036 PL-L 36W/830 4P MASTER
007 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
007 00525,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
007 00530,2400 1xPLL 18 E Padvinder,,20120831000000,20190816000000,310018 PL-L 18W/830 4P MASTER
007 00550,KFK LED2WELL 1050lm,,20170928000000,20170928000000,LED 09W 3000K 1050lm
007 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
007 00565,2500 2xPLL36 E,,20121001000000,20190808000000,310036 PL-L 36W/830 4P MASTER
007 00580,KFK LED2WELL 1600lm overeenkomst,,20200131000000,20200131000000,LED 13W 3000K 1600lm
007 00590,VP1011 WW RAL-7036,,20160603000000,20160603000000,LED 25W 3000K 2500lm
007 00600,2400 1xPLL 18 E Padvinder,,20000601000000,20190822000000,310018 PL-L 18W/830 4P MASTER
007 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
007 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
007 00650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
007 00690,Mithra BDS150 20LED-HB WW,,20190801000000,20190801000000,LED 19W 3000K 2200m
007 00705,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
007 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
007 00715,KFK LED2WELL 1600lm,,20160713000000,20160401000000,LED 15W 3000K 1600lm
007 00740,2000 1x PLL24 E,,20131201000000,20190822000000,310024 PL-L 24W/830 4P MASTER
007 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
007 00760,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
007 00770,2500 1xPLL36 C,,19900401000000,20170609000000,310036 PL-L 36W/830 4P MASTER
007 00780,2400 1xPLL 18 E Padvinder,,20020201000000,20191011000000,310018 PL-L 18W/830 4P MASTER
007 00800,SAFFIER-2 1523 CDO-TT 100,,20140428000000,20190702000000,220100 CDO-TT 100W/828 MASTER
007 00810,ALTRA-3 1xPLL 55 E,,20031001000000,20190722000000,310055 PL-L 55W/830 4P MASTER
007 00830,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20210201000000,20210201000000,LED 13W 3000K 1500lm
007 00840,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
007 00850,Piano-Mini 16 LED.... WW 350mA,,20151014000000,20151014000000,LED 19W 3000K 2200m
007 00870,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
007 00880,VN P/24,,19941201000000,20210112000000,310024 PL-L 24W/830 4P MASTER
007 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
007 00900,VP1011 WW RAL-7036,,20160502000000,20160502000000,LED 18W 3000K 2000lm
007 00910,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
007 00920,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
007 00930,ALTRA-2 1xPLL 36 E,,20050201000000,20190722000000,310036 PL-L 36W/830 4P MASTER
007 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
007 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
007 00960,2552 1xPLL 55 E IRIS SGS152,,19880601000000,20190704000000,310055 PL-L 55W/830 4P MASTER
007 00980,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190704000000,310055 PL-L 55W/830 4P MASTER
007 01000,2000 1x PLL24 E,,20140220000000,20190820000000,310024 PL-L 24W/830 4P MASTER
007 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
007 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210202000000,20210202000000,LED 11W 3000K 1200lm
007 01025,ALTRA-2 1xPLL 36 E,,20140101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
007 01030,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
007 01040,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
007 01080,HPS 100 CITYZEN 1 x PLL36 E,,20041201000000,20190718000000,310036 PL-L 36W/830 4P MASTER
007 01082,HPS 100 CITYZEN 1 x PLL36 E,,20131016000000,20190816000000,310036 PL-L 36W/830 4P MASTER
007 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 55W 3000K 5500lm
007 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 70W 3000K 7000lm
007 01084,2000 1x PLL24 E,,20090505000000,20190719000000,310024 PL-L 24W/830 4P MASTER
007 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
007 01090,MC2 1xSON-T70,,20040301000000,20190624000000,220070 CDO-TT 070W/828 MASTER
007 01093,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
007 01110,2160 1xPLL 18 E Mithra,,20100323000000,20191009000000,310018 PL-L 18W/830 4P MASTER
007 01130,VP1011 WW RAL-7036,,20160930000000,20160930000000,LED 25W 3000K 2500lm
007 01135,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210301000000,20210301000000,LED 13W 3000K 1500lm
007 01137,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
007 01160,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
007 01170,Ventego Clear 20W 2500lm 3000K,,20210309000000,20210309000000,LED 20W 3000K 2500lm
007 01180,LW-SRDS2 3400 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 26 W 3000k 3400lm
007 01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
007 01200,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
007 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
007 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 08W 3000K 1000lm
007 01225,HPS 100 CITYZEN 1 x PLL36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
007 01240,ALTRA-2 1xPLL 36 E,,20131219000000,20190813000000,310036 PL-L 36W/830 4P MASTER
007 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
007 01260,KFK LED2WELL 1600lm,,20160219000000,20160219000000,LED 15W 3000K 1600lm
007 01270,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
007 01290,2000 1xPLL36 E,,20131201000000,20191105000000,310036 PL-L 36W/830 4P MASTER
007 01310,2050 1xTLS 20,,19831101000000,20120402000000,TLS 20W kl33
007 01330,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 08W 3000K 1000lm
007 01350,2160 1xPLL 18 E Mithra,,20100326000000,20210120000000,310018 PL-L 18W/830 4P MASTER
007 01370,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
007 01380,LW-SRDS2 2500 LM 16A 730 DAME CC,LW-SRDS2 2500 LM 16A 730 DAME CC,20190901000000,20190901000000,LED 20W 3000K 2500lm
007 01385,VN P/24,,20040501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
007 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 80W 3000K 8000lm
007 01400,MC2 1xSON-T50,,20110322000000,20191011000000,220050 CDO-TT 050W/828
007 01410,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
007 01420,VP1011 WW RAL-7036,,20161110000000,20161110000000,LED 25W 3000K 2500lm
007 01430,Citea Midi 1xCDO-TT 70W,,20021101000000,20190702000000,220070 CDO-TT 070W/828 MASTER
007 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
007 01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
007 01450,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
007 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
007 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20190814000000,310024 PL-L 24W/830 4P MASTER
007 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
007 01480,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
007 01485,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
007 01500,2400 1xPLL 18 E Padvinder,,20020201000000,20190827000000,310018 PL-L 18W/830 4P MASTER
007 01520,2000 1x PLL24 E,,20140627000000,20200212000000,310024 PL-L 24W/830 4P MASTER
007 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
007 01560,2000 1x PLL24 E,,20131025000000,20190812000000,310024 PL-L 24W/830 4P MASTER
007 01580,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
007 01592,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
007 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
007 01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
007 01630,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 16W 3000K 2000lm
007 01640,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
007 01650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
007 01670,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
007 01680,2160 1xPLL 18 E Mithra,,20100325000000,20191104000000,310018 PL-L 18W/830 4P MASTER
007 01700,2000 1x PLL24 E,,20140627000000,20190820000000,310024 PL-L 24W/830 4P MASTER
007 01720,2160 1xPLL 18 E Mithra,,20100317000000,20191104000000,310018 PL-L 18W/830 4P MASTER
007 01730,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190718000000,310055 PL-L 55W/830 4P MASTER
007 01740,2500 1xPLL36 C,,19881201000000,20170608000000,310036 PL-L 36W/830 4P MASTER
007 01775,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
007 01780,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
007 01785,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 16W 3000K 2000lm
