FID,name,gdb_geomattr_data,shape
rws_grond_uitbreiding.344,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.345,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.346,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.347,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.348,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.349,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.350,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.351,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.352,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.353,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
rws_grond_uitbreiding.354,CID Binkhorst,,"POLYGON ((82392.03000000119 455678.7280000001, 82391.97300000116 455678.80999999866, 82391.72800000012 455678.63800000027, 82392.6090000011 455677.39499999955, 82392.60399999842 455677.375, 82392.26799999923 455677.13699999824, 82392.19399999827 455677.10500000045, 82392.16800000146 455677.0689999983, 82391.34600000083 455676.5229999982, 82388.93100000173 455674.7989999987, 82388.18100000173 455674.2670000009, 82387.91000000015 455674.0729999989, 82370.14299999923 455661.5709999986, 82363.91699999943 455657.18400000036, 82352.47399999946 455649.1319999993, 82351.4690000005 455648.48699999973, 82333.68600000069 455674.95899999887, 82321.20399999991 455666.50499999896, 82318.36499999836 455659.8979999982, 82312.4290000014 455661.86400000006, 82312.48299999908 455663.00400000066, 82313.02100000158 455668.41800000146, 82313.27199999988 455668.75499999896, 82317.31899999827 455674.18299999833, 82352.22399999946 455722.4990000017, 82351.12999999896 455724.8350000009, 82353.68800000101 455729.7529999986, 82361.46400000155 455739.97399999946, 82371.6950000003 455750.811999999, 82371.74300000072 455750.86300000176, 82372.37099999934 455751.52800000086, 82386.19999999925 455729.5870000012, 82398.24500000104 455710.23999999836, 82402.11899999902 455704.31700000167, 82410.34600000083 455691.5949999988, 82404.51000000164 455687.49599999934, 82398.46700000018 455683.25, 82392.42300000042 455679.0029999986, 82392.03000000119 455678.7280000001))"
