pc4;gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
1744;395;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,54099;18,84448;-20,59176;43,99405;-27,87817;40,992
1746;395;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,02134;21,05807;-18,84115;39,44467;1,56673;33,61339
1746;395;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,20739;23,57317;-18,97845;39,34491;-1,12086;34,5099
1746;395;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,05983;14,67048;-20,05119;40,64885;-17,39709;36,78355
1746;395;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,60273;7,07331;-18,05927;43,48491;-19,2177;38,9518
1746;395;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,78258;5,1819;-21,06521;39,78397;-18,17782;39,4012
1747;395;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,66052;-10,29908;15,28512;40,31496;-7,36827;28,81843
1747;395;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,95164;6,09185;15,56601;41,12244;-17,30114;29,89958
1747;395;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,6563;10,15656;14,43375;41,87745;-6,80412;26,61222
1747;395;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,30151;2,25277;22,78654;43,57753;-8,70177;25,65319
1747;395;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,45985;3,10811;1,22703;39,87392;-28,35987;25,51313
1749;395;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,25832;-18,45444;,01544;35,97873;-29,25834;24,77958
1749;395;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,76566;,32687;3,1748;38,16215;-17,56513;27,25918
1749;395;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,84462;5,55305;2,80288;41,03819;-15,33831;24,3641
1749;395;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,11227;5,76808;12,13807;43,2876;-20,19229;26,22551
1749;395;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,81448;3,18715;13,55904;39,04217;-20,47869;26,06983
1751;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,90693;5,85696;2,92896;38,36034;-30,33822;35,03189
1751;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,78439;20,29046;1,71551;35,26781;-18,24857;38,04608
1751;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,36752;11,15509;4,1934;33,11625;-25,64729;34,22379
1751;476;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,36165;18,74774;4,65374;38,92036;-25,04886;36,90895
1751;476;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,26735;18,73151;-2,96089;36,54282;-25,03051;37,3932
1752;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,93695;-3,34271;-,33267;41,07443;-30,13995;33,56168
1752;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,99128;13,33578;-1,60881;35,79583;-32,07408;28,1247
1752;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,75862;8,52683;-1,26263;32,98262;-32,17976;36,05591
1752;476;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,41469;29,29929;-3,86974;39,10866;-32,14823;36,65175
1752;476;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,35408;31,72844;-,05625;37,55737;-32,13533;37,22321
1753;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-,92616;3,512;-5,64141;42,61428;-36,42577;30,51414
1753;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,59804;25,05171;-11,4484;37,64207;-29,22533;36,32008
1753;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,25875;25,40866;-12,32543;28,31529;-31,21231;36,7229
1753;476;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,5168;29,85881;-17,08541;33,84741;-31,98326;37,25758
1753;476;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,42455;33,50207;9,62197;40,30806;-32,08507;35,90468
1754;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,19432;16,37963;-15,45448;41,93474;-35,48452;42,76156
1754;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,43541;23,19039;-20,58796;36,50452;-29,09607;42,10716
1754;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,67694;25,1508;-20,22435;31,496;-37,52307;43,57253
1754;476;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,66565;27,45152;-45,14333;37,95593;-37,5127;44,29487
1754;476;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,53291;28,54854;-10,60194;37,90767;-37,57215;44,37491
1755;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,87088;-14,56552;-12,46173;42,35308;-14,18585;-9,48956
1755;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,19794;-1,33496;-7,2818;36,66566;-15,75855;-,41666
1755;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,21;15,0981;-6,21156;33,17234;-30,5236;6,14301
1755;476;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;27,86656;24,85589;17,73163;40,03445;-32,35465;17,23061
1755;476;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,04844;24,17945;28,05978;40,38544;-33,01961;18,20498
1756;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,2258;-3,9572;-,23101;41,45176;-24,48755;23,43944
1756;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,0178;21,6693;-3,10227;34,14325;-3,18426;23,4196
1756;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,38253;7,31756;-1,80779;29,53167;-2,88974;29,67121
1756;476;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,6854;12,41768;1,44237;38,58008;-,73406;31,38595
1756;476;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,34712;7,11557;11;38,13366;-21,92063;31,19672
1757;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,17974;12,39865;-3,79475;41,33389;6,83549;39,98281
1757;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,35514;10,47276;-6,8127;34,81088;-26,38585;37,7787
1757;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,0389;10,87777;-2,26853;28,89932;-31,42236;39,24894
1757;476;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,34865;7,68426;-13,52838;33,13332;-29,91489;40,06271
1757;476;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,64921;8,76706;-4,8083;33,74226;-30,3294;38,57019
1759;476;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,91675;27,07106;2,24227;40,54846;45,22445;24,89952
1759;476;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,02686;8,62589;1,95487;33,86845;-16,84495;28,13611
1759;476;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,08009;15,36543;4,11049;32,08033;-29,30574;26,00437
1759;476;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,25476;26,1816;-19,48808;37,67442;-30,51713;25,50397
1759;476;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,2973;27,13028;-13,1811;36,18306;-29,83878;25,91291
1761;366;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,26805;-2,09219;3,80823;35,23958;36,18926;9,39664
1761;366;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,99717;-2,42474;2,21869;33,03956;-36,3726;11,05984
1761;366;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,12989;-2,15762;3,48507;27,29119;-35,89437;14,94956
1761;366;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,70608;4,90272;16,60631;24,54589;-35,31911;16,65727
1761;366;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,43212;5,4038;11,7177;21,50855;-36,01262;16,186
1764;366;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,89899;13,5563;-32,05067;39,5493;-1,94081;20,30512
1764;366;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,31228;26,38613;-32,31945;39,14254;-23,54247;24,23673
1764;366;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,49967;23,43883;-30,58471;32,09291;-22,91953;28,71296
1764;366;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,58204;23,70959;-35,84524;26,97176;-22,17737;27,90938
1764;366;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,94605;22,99245;-28,30403;27,74503;-21,75604;29,01081
1766;366;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,32765;10,9365;-10,97538;41,18433;,73493;21,29661
1766;366;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,54878;24,93095;-10,78678;41,12856;-4,11634;20,67103
1766;366;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,74041;6,48145;-11,1438;32,92417;-23,91649;27,73281
1766;366;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,61839;4,80205;-18,60171;22,45274;-33,57817;28,70913
1766;366;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,17001;,70517;-5,37132;26,48536;-33,53299;28,49782
1767;412;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;4,23461;-19,10129;25,1543;45,48998;-5,03216;36,04218
1767;412;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,08052;-11,74512;25,85609;43,03119;-27,51452;36,6742
1767;412;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,3736;7,5592;28,05722;44,71674;-27,6917;37,12218
1767;412;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,9819;1,16369;35,17422;44,23691;-33,31619;37,63308
1767;412;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,94069;9,6765;36,22867;39,23683;-33,47587;37,09237
1768;412;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,53312;27,20128;-12,70865;42,77943;-28,62572;46,20718
1768;412;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;27,83306;25,98398;-13,43579;43,57761;-20,09606;47,03232
1768;412;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,19295;23,57733;-3,83963;43,4836;-26,91884;47,85577
1768;412;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,48794;27,51096;-23,28471;43,93768;-26,85325;47,7959
1768;412;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,99995;19,44976;-22,14147;42,4126;-26,87263;47,64904
1769;412;2010;zeer positief; ; ; ; ; ; ; ; ; ; ;21,38466;30,43771;-22,50288;39,9885;-21,94081;20,74486
1771;463;1998;positief; ; ; ; ; ; ; ; ; ; ;9,08001;-9,61436;-4,57629;32,97657;-14,04958;-1,91647
1771;463;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,46931;9,88927;-5,95784;17,74074;-35,51467;8,10315
1771;463;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,24916;11,67101;-5,44177;,17587;-35,48505;14,52556
1771;463;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,89453;15,70115;-11,18081;8,15022;-28,80861;15,41127
1771;463;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,45357;17,28182;-6,64345;10,61475;-35,34621;15,73453
1773;463;1998;positief; ; ; ; ; ; ; ; ; ; ;-16,85021;-27,25947;30,93588;20,43338;-38,04204;-37,03554
1773;463;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,63179;-38,13289;24,12312;-6,35856;-41,73471;-37,10772
1773;463;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-10,26142;-11,67381;23,14742;3,49019;-41,73471;-21,73024
1773;463;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,1916;-14,39282;-11,36996;3,40141;-41,73471;-21,03762
1773;463;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,36323;-9,33433;3,2753;14,94014;-41,73471;-18,47017
1774;463;1998;positief; ; ; ; ; ; ; ; ; ; ;9,40614;-9,51335;-9,58106;39,07742;-21,89798;-20,89646
1774;463;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,28012;15,45456;-11,48667;24,5397;-38,22235;-10,63331
1774;463;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,77354;7,38733;-11,29687;11,96462;-41,52902;5,80086
1774;463;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,77108;8,31879;-22,30513;24,36208;-34,22391;8,6326
1774;463;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,1072;4,25876;-2,47903;18,85809;-41,58304;6,11547
1775;463;1998;positief; ; ; ; ; ; ; ; ; ; ;7,26959;-11,38763;-10,58097;38,71091;-10,12814;-28,55051
1775;463;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,15297;22,35393;-11,17814;28,53384;-28,20434;-15,77734
1775;463;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,14434;23,7807;-9,21278;16,58937;-27,74789;-6,18035
1775;463;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,1167;23,1811;-8,81499;22,9243;-27,11158;-1,60579
1775;463;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,98005;22,87072;-3,24295;27,00798;-36,78334;,73183
1777;462;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,05686;-,62757;-6,24367;37,87013;-21,60238;14,13575
1777;462;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,05643;13,49431;-6,35065;31,92774;-17,22593;7,9032
1777;462;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,97879;,46156;-3,76823;14,50419;-15,18447;10,48475
1777;462;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,74531;5,92095;-17,86609;20,37953;44,4037;17,42579
1777;462;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,32161;5,6353;-4,5883;23,15597;-14,32824;18,19761
1778;462;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;4,7815;-3,89367;-25,2043;39,84036;1,23593;37,65681
1778;462;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,57311;7,87171;-18,94279;29,05292;-33,02509;27,69663
1778;462;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;30,87141;22,054;-24,35946;21,3194;-38,7775;39,35643
1778;462;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,18974;5,47638;-22,33548;29,35461;-21,37161;36,74568
1778;462;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,85542;9,89908;-,89417;21,6074;-41,73471;37,32932
1779;462;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,672;2,56978;2,69503;37,0774;-19,49939;9,02385
1779;462;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,95067;11,71716;,56464;33,62823;-27,34922;12,94355
1779;462;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,07169;7,22887;4,22726;20,83387;-34,70197;11,96502
1779;462;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,0257;8,50299;-9,68224;28,94837;-22,44616;12,11127
1779;462;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,37042;7,99158;3,62964;24,04205;-39,95016;11,78894
1781;400;1998;positief; ; ; ; ; ; ; ; ; ; ;-12,66218;-18,41211;14,06586;-26,45299;-29,37973;-6,39044
1781;400;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,16209;1,40444;12,4348;-29,55856;44,64071;-4,172
1781;400;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,18144;-6,22398;14,07254;-32,26622;43,38838;-2,53523
1781;400;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,79297;-3,11445;13,82452;-33,47646;43,30772;-,69175
1781;400;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,66677;-4,75239;17,23407;-31,63775;43,33066;-,04473
1782;400;1998;positief; ; ; ; ; ; ; ; ; ; ;-6,00188;-7,43162;-1,04129;-14,85199;-29,87825;-14,04339
1782;400;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,19172;-5,55393;-1,52323;-31,10489;34,18709;-14,99051
1782;400;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,61056;-4,80972;1,55902;-25,58597;29,90146;-16,47018
1782;400;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,46404;-6,14434;-1,05005;-15,72484;29,79615;-15,17188
1782;400;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,32788;-5,03093;2,40656;-19,06788;29,85037;-13,98708
1783;400;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,70421;-13,97395;-9,1982;-6,67787;-25,40633;-43,5036
1783;400;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,97178;16,79019;-11,72875;-19,45963;-8,52662;-43,82341
1783;400;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-7,85667;17,83364;-4,66193;-20,13802;-8,68563;-42,94232
1783;400;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-1,21807;20,4381;-26,78743;-8,20742;-9,74111;-40,93981
1783;400;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,55668;25,23598;2,63317;,85012;-7,82622;-42,8107
1784;400;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-37,04584;-4,99029;-6,56725;-18,45036;-26,41965;-45,05935
1784;400;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-25,18045;9,51308;-11,04545;-37,16604;-,92234;-43,32565
1784;400;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-30,70675;-1,91251;-6,23583;-36,72793;-9,58549;-42,95673
1784;400;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-21,06848;-5,78852;-20,3903;-29,83362;-9,64068;-39,98553
1784;400;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-15,28954;-1,75518;-1,69036;-28,06409;-9,5948;-39,04393
1785;400;1998;positief; ; ; ; ; ; ; ; ; ; ;-,38736;-23,95612;-7,93368;-,27606;38,90365;-42,31426
1785;400;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,27684;3,40018;-5,67065;-13,26955;-14,97679;-41,44512
1785;400;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,59334;17,26909;-,06489;-14,93828;-14,8219;-40,13535
1785;400;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,57435;20,00513;-,19798;-5,41793;-14,6169;-38,73119
1785;400;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,12833;23,36002;14,96368;-6,60184;-14,64964;-37,68235
1786;400;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;25,77321;30,4787;-17,27031;14,99468;48,60454;27,86201
1786;400;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,81514;36,70296;-18,34716;-1,89402;-17,2037;33,42884
1786;400;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,69847;33,38008;-16,9177;-21,07211;-18,33746;31,11398
1786;400;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,22373;26,20544;-31,92224;-2,24955;-14,01564;36,80379
1786;400;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,25873;43,89959;-34,38306;-10,976;-22,20732;31,5453
1787;400;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;35,40612;23,94348;-38,05125;21,53581;47,42854;40,41242
1787;400;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;37,7823;39,40139;-37,07508;-2,06192;-33,9754;40,13944
1787;400;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;26,15481;8,88624;-35,05413;-25,01205;-33,90315;45,63257
1787;400;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;36,81529;37,30173;-33,74638;-1,15497;-34,02659;44,47681
1787;400;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;24,37488;49,9998;-29,8102;9,2014;-33,8463;43,56501
1788;400;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,84114;6,12588;8,97778;2,04998;36,62047;-1,90722
1788;400;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,90101;-5,28719;9,27589;-10,67269;-30,31512;4,46298
1788;400;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,67265;-14,80851;10,27382;-27,24564;-30,14083;8,3964
1788;400;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,7388;-15,36016;16,9124;-12,65813;-30,19677;10,62623
1788;400;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,87359;-20,00808;15,60321;-12,99064;-29,95646;14,0602
1791;448;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,00089;5,30206;1,14358;19,33624;16,15434;10,76226
1791;448;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,69965;16,57838;,91681;22,09187;-19,44332;18,39925
1791;448;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,76581;18,52917;6,37356;19,33774;-18,83703;16,53883
1791;448;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,40892;20,46493;,89459;28,14813;43,28819;17,95711
1791;448;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,37631;22,73144;19,71804;28,04232;43,16918;19,12066
1792;448;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-10,54442;20,54622;34,58829;28,79654;22,39115;37,61066
1792;448;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,36961;6,44223;29,60249;32,91601;-41,06477;38,16107
1792;448;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,02918;-4,11194;28,36276;33,03522;-35,00951;40,87803
1792;448;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,88872;6,68531;20,72787;30,90219;-27,35937;41,80961
1792;448;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,1639;7,00959;42,13517;31,51575;-27,33144;41,74333
1793;448;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;11,04456;11,90252;-12,88402;34,42626;-,44067;48,07163
1793;448;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,86035;29,13603;-12,33628;37,96747;-41,73471;46,57794
1793;448;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,01141;31,56336;-16,65123;38,71406;-41,73471;43,36855
