OBJECTID,OVKIDENT,AVVBODDR,IWS_BESCHZONEBU,IWS_BESCHZONEBI,OVKSOORT,IWS_W_PLASBH_DL,IWS_W_PLASBH_DR,IWS_W_BRPLASBL,IWS_W_BRPLASBR,OSMOMSCH,AVVTALUL,AVVTALUR,AVVHOBOS,AVVHOBES,OVKLENGT,IWS_LEGGERSTATUS,IWS_CATEGORIEEN,IWS_AVVHOBOS_L,IWS_AVVHOBES_L,AVVTALL2_L,AVVTALR2_L,AVVKNKL_L,AVVKNKL2_L,AVVKNKR_L,AVVKNKR2_L,IWS_W_PLASBTALL,IWS_W_PLASBTALR,OWA_OWA_ID,OHCODE,OBJECTID_1,OVKIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID,Shape__Length
1547,SZ7070-SZ7073,0.25,,,3,,,,,,1,1,,,80,1,2,-0.85,-0.9,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,386b68d6-b1b9-4e1b-91c9-97dae86f8ba1,80.3170824270058
1548,OV0745-OV0750,0.4,,,3,,,,,,,,,,426,1,2,5.64,5.23,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,14887b27-1e60-42b3-b6c3-7f6c826cf483,426.333976522689
1549,DV0475-DV0480,0.5,,,3,,,,,,,,,,143,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,292532e0-fa64-445f-b9bb-a574f9560b23,142.658968924504
1550,SZ2465-SZ2470,0.5,,,3,,,,,,1,1,,,110,1,2,0.75,0.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,483d012c-db11-4fdf-b519-fc4a9000cb3d,109.893554180192
1551,SZ2943-SZ2945,0.6,,,3,,,,,,1,1,,,137,1,2,-0.23,-0.18,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,df4f8bc1-0bf9-405c-8faa-d1e94734d097,137.047131041742
1552,DV12001-DV12002,0.7,,,3,,,,,,1.5,1.5,,,24,1,2,0.77,0.76,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,084e8d05-b28f-4652-a7ed-1cfc81954c20,24.4326927300995
1553,DV12002-DV12003,0.7,,,3,,,,,,1.5,1.5,,,29,1,2,0.76,0.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,a83d8b4b-966a-42a4-afbe-9cdde9c5e016,28.5440713263185
1554,DV12004-DV9440,0.7,,,3,,,,,,1.5,1.5,,,29,1,2,0.74,0.74,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,8862071d-88ea-4a97-984d-123240f7d918,28.8801425362479
1555,VR3285-VR4582,0.7,,,3,,,,,,1,1,,,1197,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,befccdaa-54b6-42d8-a6c4-b9488d2f95a8,1196.97134564958
1556,VR3210-VR4562,0.7,,,3,,,,,,1,1,,,1174,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c7bfba0d-e37a-4ab7-9228-782cfbffe7c9,1173.77078411695
1557,VR3170-VR4512,0.7,,,3,,,,,,1,1,,,1229,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b6d8ba06-9ef6-43f1-bb53-05fc71cb0311,1229.30310827638
1558,DV3730-DV3735,,,,3,,,,,,,,,,381,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,88a126dd-6566-4e39-a7a2-6bb0720cf45d,380.571653893526
1559,DV3720-DV3725,,,,3,,,,,,,,,,608,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9a4b0c27-51b5-4c71-b124-c93518eb6271,607.571107981821
1560,DV3735-DV3940,,,,3,,,,,,,,,,435,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4d01731e-3c1f-4e86-9bf4-1dd204541f32,435.207217698065
1561,VR3160-VR4490,0.7,,,3,,,,,,1,1,,,1116,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c9a01f0b-ecbc-405c-a18f-148008ba3970,1115.73140451111
1562,KK0885-KK0930,0.6,,,3,,,,,,1,1,,,152,1,2,-3.9,-3.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,fd554a56-90d3-407b-bf2f-a9c5426f576a,152.282832607757
1563,KK0890-KK0900,0.6,,,3,,,,,,1,1,,,51,1,2,-3.9,-3.9,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cc3bb029-f86d-48d5-92e1-f5bbf96a587c,50.9116181317783
1564,S13422,,,,1,,,,,,,,,,27,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9d1c49bd-befb-494d-aa57-d42f1a255488,25.7896833661987
1565,DV5430-DV5440,0.6,,,3,,,,,,1,1,,,221,1,2,2.3,1.93,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,70150f10-87fa-4262-9cfc-a7cf26d9d5a0,220.61854350836
1566,SZ6990-SZ7010,0.5,,,3,,,,,,1,1,,,262,1,2,-0.7,-0.75,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,0d9424be-2c66-428b-b2c2-7078a0fb592e,262.145005970107
1567,455005,,,,1,,,,,,,,,,632,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b419d7c6-4544-4ecb-aebb-4a2fcc95ad38,626.411922950997
1568,S6031,,,,1,,,,,,,,,,926,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b095bb01-5a84-4572-a379-50443ce57aa2,927.365194903566
1569,DV5440-DV5450,0.6,,,3,,,,,,1,1,,,282,1,2,1.93,1.93,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,74f32f03-ab20-449f-a599-73ea927dcf1b,282.171037958353
1570,DV5480-DV5490,1,,,3,,,,,,1,1,,,311,1,2,1.68,1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b9244fab-1b2f-4b04-978c-ba9557daef97,310.830236996405
1571,DV5565-DV5575,0.5,,,3,,,,,,1,1,,,114,1,2,3.36,3.36,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7bb002b4-b5af-4e3c-a061-288c5cc8fc46,114.156082532861
1572,DV5650-DV5655,0.5,,,3,,,,,,1,1,,,480,1,2,2.78,2.84,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f4fefdab-f710-4897-8661-aaaa574039ee,479.938384569491
1573,DV5680-DV5690,0.5,,,3,,,,,,1.1,1,,,177,1,2,3.53,3.28,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,a6d8595d-b548-4447-bd5c-cec1d12be961,176.934031120185
1574,SZ1590-SZ1600,0.25,,,3,,,,,,1,1,,,146,1,2,0.34,-0.38,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,289aa92c-596e-4744-bfa3-e45133ed8b86,146.429527145838
1575,SZ3060-SZ3170,1.1,,,3,,,,,,2,2,,,479,1,2,-0.41,-0.57,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c4644617-b1f6-404d-87ce-15977fa075f8,479.392979148945
1576,SZ2455-SZ2465,0.5,,,3,,,,,,1,1,,,196,1,2,-0.75,-0.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,90f0f9ef-90fe-458b-b5cc-6f4176bd714c,195.906046217741
1577,VR3290-VR4740,0.7,,,3,,,,,,1,1,,,1123,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e7120566-3fd9-493c-aca3-3e1f66bad0e4,1123.08433950237
1578,OK5931-OK5933,0.9,,,3,,,,,,1.5,1.5,,,409,1,2,2.53,2.21,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,f31e88a5-cc85-453a-b23e-68aeb21d0968,409.415731869992
1579,KK0885-KK0890,0.6,,,3,,,,,,1,1,,,50,1,2,-3.9,-3.9,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d14a64e9-b28b-4df6-ad39-dd3a39789583,50.4503249422357
1580,KK0730-KK0750,0.6,,,3,,,,,,1,1,,,124,1,2,-3.9,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6ed40df3-bc08-4887-a755-552ddbd76e50,124.347217741421
1581,KK0410-KK0440,0.6,,,3,,,,,,1,1,,,182,1,2,-3.7,-3.5,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f2418191-c9a1-48eb-8e13-7c3b689bcb1d,181.899070146074
1582,KK0420-KK0430,0.6,,,3,,,,,,1,1,,,172,1,2,-3.7,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c4046ca7-8929-4ccf-a403-07f930f183ad,171.593632057734
1583,KK0430-KK0440,0.6,,,3,,,,,,1,1,,,38,1,2,-3.7,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b8c7abbd-b9e1-4fff-a909-168648cca14a,37.9700892317765
1584,DV5750-DV5760,0.75,,,3,,,,,,1,1,,,278,1,2,1.95,1.87,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,18c7350a-096a-43d1-8fe4-a589aea4a6fb,277.994262434901
1585,DV5750-DV6690,0.75,,,3,,,,,,1.5,1,,,377,1,2,2.24,2.13,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4aa2b3b0-0242-4abe-ad62-2ccaf06f7ef6,376.740174576124
1586,DV5700-DV5710,0.5,,,3,,,,,,1,1,,,174,1,2,-0.4,-0.5,,,,,,,,,,,,,Aangeland rechts,Gewoon en buitengewoon,,,d74a9c94-dae7-4782-8748-bea8454deb6e,173.627610934778
1587,DV5740-DV5750,0.4,,,3,,,,,,1,1,,,229,1,2,2.51,2.24,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,281b5f6b-4c12-41ea-a98f-4c545e4ff237,229.115936326146
1588,HW0010-HW0060,0.5,,,3,,,,,,1.5,1.5,,,386,1,2,0.07,-0.08,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9485d575-1331-4ce4-9f92-286de45e3ca6,385.879481665682
1589,HW1340-HW1350,0.6,,,3,,,,,,1.5,1.5,,,20,1,2,-0.66,-0.66,,,,,,,,,,,,,Railinfratrust B.V.,Gewoon en buitengewoon en constructie,,,8722c94d-dceb-4b8a-9046-13f67961c542,20.3242629644485
1590,HW0030-HW0040,0.5,,,3,,,,,,1.5,1.5,,,118,1,2,-0.03,-0.1,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3c582ece-a163-420d-9446-bec704b398aa,118.145617458232
1591,KK4910-KK4980,0.6,,,3,,,,,,1,1,,,163,1,2,-3.6,-3.5,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e768709b-8607-4630-b369-eedc507fe208,162.785788885034
1592,SZ2465-SZ2540,0.5,,,3,,,,,,1,1,,,124,1,2,-0.75,-0.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,91ec50a3-f7a3-498c-99ef-acb7a1c5bef4,124.308863943535
1593,DV0255-DV0300,0.5,,,3,,,,,,1,1,,,158,1,2,0.55,0.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e0835203-0232-4dd9-bf08-5c977681a5ef,158.22336912464
1594,DV7135-DV7140,0.5,,,3,,,,,,1,1,,,459,1,2,1.8,1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,983cf34c-d30a-4e4e-924f-dfc08c19df56,458.824499436758
1595,DV3830-DV3835,0.5,,,3,,,,,,1,1,,,135,1,2,1.81,1.72,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,630c4c8c-b917-4909-9796-d3b28609a195,135.437885529059
1596,DV3835-DV3910,0.5,,,3,,,,,,1,1,,,330,1,2,1.72,1.65,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c6a4f374-bb40-44c7-87f9-ec2678dcb6c0,329.661658107133
1597,DV3750-DV3755,,,,3,,,,,,,,,,174,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,861a9b19-0081-4d47-9ef8-1c16d36186ba,174.486844900563
1598,DV3755-DV3960,,,,3,,,,,,,,,,284,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,5027543a-1cb4-4cb5-b8b3-ac24b8f77f61,283.537844865107
1599,S6549,,,,1,,,,,,,,,,343,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,698452e5-9047-4f81-bcef-06c4ddbc2bf7,343.447857087002
1600,DV5800-DV5820,0.6,,,3,,,,,,1,1,,,554,1,2,2.25,2.25,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ef50da2d-d9ce-4477-b519-a84df5ebbdcf,554.139412577801
1601,DV5810-DV5813,0.7,,,3,,,,,,1,1.5,,,49,1,2,2.27,2.23,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c4063980-a91c-45d1-bb0a-640b86e47a79,48.6772667205209
1602,DV5818-DV5820,0.6,,,3,,,,,,1,1,,,626,1,2,2.25,2.25,,,,,,,,,,,,,Aangeland links,Gewoon en buitengewoon,,,08490f05-286d-407c-a165-ab9133b04fec,626.454459956817
1603,OV0988-OV0990,1,,,3,,,,,,0.5,1,,,399,1,2,2.64,2.46,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3d992ece-94a5-43a3-b2db-93aeb61241b1,399.48120861833
1604,SW2100-SW2105,0.7,,,3,,,,,,2,2,,,128,1,2,5,4.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,641c99c6-15c9-427a-9504-1425d7e394cc,128.327097052973
1605,OV1000-OV1010,0.4,,,3,,,,,,1.5,1,,,11,1,2,2.54,2.54,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,bc347550-f3a9-4fb7-9be4-f451ea1f7420,10.9606376167747
1606,OV1800-OV2000,0.4,,,3,,,,,,1,1,,,122,1,2,1.6,1.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,0efbaff2-603e-4c28-9fd2-eed884c39c82,106.466164738649
1607,OV1900-OV1910,0.4,,,3,,,,,,1,1,,,26,1,2,1.6,1.6,,,,,,,,,,,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,95d234b6-15ec-4fe3-96c5-dd9d7d078ccc,25.9592083841164
1608,OV1910-OV2000,0.4,,,3,,,,,,1,1,,,115,1,2,1.6,1.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,17c3a642-c9d6-4f49-b960-ccded7839430,115.477366793846
1609,RA0443-RA1250,0.7,,,3,,,,,,1,1,,,51,1,2,-0.75,-0.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,55701e92-94dc-47a3-9c30-bf723b223b86,51.1124995494283
1610,GA2115-GA2130,0.7,,,3,,,,,,1,1,,,171,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,401e9a11-d949-4681-a8ea-b42114e891a1,170.784653053421
1611,KK1240-KK1690,0.6,,,3,,,,,,1,1,,,302,1,2,-3.7,-3.5,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,1aa228d6-b363-4fac-9209-7560e4b83251,301.552249238036
1612,VR4350-VR4360,0.7,,,3,,,,,,1,1,,,373,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9a51e380-6c12-4ff2-8dad-04592d7aa0ef,373.140761057181
1613,VR4320-VR4330,0.7,,,3,,,,,,1,1,,,581,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,26c3cf44-1217-4948-a563-ba284c9ca80e,580.758112129731
1614,VR4335-VR4340,0.7,,,3,,,,,,1,1,,,374,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4d99ed17-2585-4fa7-9761-ecffe49a9483,374.492646110965
1615,VR4030-VR4040,0.7,,,3,,,,,,1,1,,,384,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,536e552c-b592-4b46-9cab-dea59d97e998,384.209155075248
1616,KK0440-KK0450,0.6,,,3,,,,,,1,1,,,163,1,2,-3.7,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ddc0a213-559b-410a-bc83-ccd37f512db7,162.599763777268
1617,KK0390-KK0400,0.6,,,3,,,,,,1,1,,,68,1,2,-3.5,-3.5,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,82702952-8268-4c8d-850f-c7eea7ff4b16,68.1614905450531
1618,KK0380-KK0400,0.6,,,3,,,,,,1,1,,,130,1,2,-3.9,-3.81,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,5b0f6732-420e-4767-8ea0-3bd93f52863a,129.772677580288
1619,KK0400-KK0450,0.6,,,3,,,,,,1,1,,,82,1,2,-3.81,-3.76,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,1081b53b-4b83-4d9b-9773-71fae4f736b0,82.2520018492971
1620,KK2520-KK2680,0.6,,,3,,,,,,1,1,,,235,1,2,-3.9,-3.9,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,07c3b745-e992-4327-8fef-d2b108270e46,235.052323058027
1621,KK0320-KK0340,0.6,,,3,,,,,,1,1,,,387,1,2,-3.8,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7b753b68-ac72-4a00-955c-62a56ae8c95d,386.609888428083
1622,OV5700-OV5720,0.4,,,3,,,,,,1,1,,,3,1,2,1.8,1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,30c330ef-b803-4097-9e48-32f4e42bbf5d,4.31034944553887
1623,OV2000-OV2100,0.5,,,3,,,,,,1,1,,,756,1,2,1,1.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e8889ab6-894f-40c8-ae21-a433fd5719c4,756.242127515684
1624,ZP0110-ZP0120,0.7,,,3,,,,,,1,,,,312,1,2,-1.2,-1.4,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,92fd4bdc-e707-4cc1-b5eb-89c1744c35b6,312.364483527135
1625,OK5730-OK5731,0.5,,,3,,,,,,1.5,1.5,,,14,1,2,3.65,3.65,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,45ddb417-bede-4051-ba77-596fc1c7015d,14.3389587500538
1626,KD0010-KD0020,0.7,,,3,,,,,,1,1,,,207,1,2,-1.2,-1.2,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,015d2ed8-93aa-4cca-86ac-45d3de0aa81f,207.138852135735
1627,RB3120-RB3130,0.7,,,3,,,,,,1,1,,,655,1,2,-1,-1.3,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,eaf67bb7-cf31-4363-bd2a-ad3ee1d33a78,640.455923948343
1628,OV5720-OV5725,0.4,,,3,,,,,,1,1,,,28,1,2,1.8,1.8,,,,,,,,,,,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,aae9c653-7251-4821-92d6-61fba844c48c,28.2008270391809
1629,RA0435-RA1230,0.7,,,3,,,,,,1,1,,,32,1,2,-0.75,-0.75,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3b7e054d-7932-4d67-b7a6-954f04b6be7e,31.7970497068756
1630,RB2070-RB2100,0.7,,,3,,,,,,1,1,,,367,1,2,-1.2,-1.2,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2466b82c-b7b3-482c-a1f2-b748d9ff487a,366.653495548873
1631,VR4590-VR4595,0.7,,,3,,,,,,1,1,,,366,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,49be1182-439c-4c1e-ae4c-8cff677855a3,366.433729556715
1632,VR4620-VR4630,0.7,,,3,,,,,,1,1,,,679,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f2c03211-19ea-4ef0-9ecf-13aa4e7184d0,679.160017088463
1633,VR4680-VR4760,0.7,,,3,,,,,,1,1,,,769,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7d4214cf-74bc-4eef-be35-1e66f0bfe698,769.449629238578
1634,VR4710-VR4770,0.7,,,3,,,,,,1,1,,,868,1,2,-1.8,-1.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,21dc714a-8746-4be7-a065-662a78139f01,867.582620674038
1635,GA0482-GA0485,0.7,,,3,,,,,,1,1,,,597,1,2,-0.95,-0.95,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,88bcc17b-dd58-4e0e-ab19-b88ca516eb92,596.660463375455
1636,SZ7320-SZ7325,0.25,,,3,,,,,,1,1,,,125,1,2,-0.65,-0.69,,,,,,,,,,,,,Aangeland rechts,Gewoon en buitengewoon,,,5a1ccc83-53ab-44c1-8856-51dac2f83de0,125.278294425805
1637,SZ7325-SZ7330,0.25,,,3,,,,,,1,1,,,619,1,2,-0.69,-0.75,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,b6e3bc32-eaad-4603-90a5-74216ce5dda2,619.401572174386
1638,KK0020-KK0030,0.6,,,3,,,,,,1,1,,,164,1,2,-3.6,-3.56,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8e026569-366e-4d0b-8627-8ed1e0b58c69,163.630047473621
1639,KK0031-KK0038,0.6,,,3,,,,,,1,1,,,167,1,2,-3.55,-3.51,,,,,,,,,,,,,Gemeente,Gewoon en buitengewoon en constructie,,,fc0ce3f4-7b85-43a2-88f1-00533da985be,166.642787953623
1640,KK0010-KK0030,0.6,,,3,,,,,,1,1,,,191,1,2,-3.6,-3.5,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c538e52c-9b2b-4ab3-a223-422bf728dd8e,190.726429207075
1641,KK0035-KK0037,0.6,,,3,,,,,,1,1,,,230,1,2,-3.6,-3.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,132d2cfe-1c6b-4de9-baaf-2c7370c9a85d,228.360270235478
1642,KK2530-KK2690,0.6,,,3,,,,,,1,1,,,223,1,2,-3.9,-3.9,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6e841202-4daf-4c15-ad1c-ed83495329e0,222.804021788853
1643,MB0824-MB0825,1,,,3,,,,,,1.5,1.5,,,254,1,2,-1.6,-1.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,012ad9d1-3c72-44fa-bec2-c515db8169da,253.506224989093
1644,SZ5620-SZ6405,,,,3,,,,,,,,,,900,1,2,,,,,,,,,,,,,,,Aangeland links,Gewoon en buitengewoon,,,d04cabde-6a2f-49f7-95f3-bfd920b0b41c,899.828821889094
1645,MB4840-MB4860,0.7,,,3,,,,,,1,1,,,366,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4802f74d-7818-4868-8962-198651f037f5,366.215211399796
1646,NO0310-NO0320,0.5,,,3,,,,,,1,1,,,118,1,2,-1.55,-1.55,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6371e516-0e68-4d8f-b786-57187a4cc2c2,118.054891436252
1647,NO0270-NO0280,0.5,,,3,,,,,,1,1,,,195,1,2,-1.55,-1.55,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6847e48d-0da6-4f2a-ab49-1b6e403b3901,194.727728547456
1648,KK0330-KK0340,0.6,,,3,,,,,,1,1,,,108,1,2,-3.9,-3.82,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3d03b560-1f07-4cfe-8da0-d6b572c1c19e,107.654981100474
1649,KK0340-KK0360,0.6,,,3,,,,,,1,1,,,176,1,2,-3.82,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,fc45d313-f6d6-4da6-acc3-1bdd21a38024,175.709264830487
1650,KK0180-KK0310,0.6,,,3,,,,,,1,1,,,317,1,2,-3.9,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8493194b-2cc1-46c6-b6ad-90ea18b795bb,316.597926915993
1651,KK0190-KK0200,0.6,,,3,,,,,,1,1,,,129,1,2,-3.9,-3.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,bc4c0e6f-855f-4106-ae6f-735e38d81de3,128.712934374545
1652,KK0180-KK0200,0.6,,,3,,,,,,1,1,,,145,1,2,-3.7,-3.8,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,930351cf-2bd4-418a-9647-7b9418c69b8c,144.501564530504
1653,NW2530-NW2534,0.5,,,3,,,,,,1,1,,,386,1,2,0.6,0.72,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,af2b035b-32b7-4a8e-a97e-76404eab62fd,386.334772485994
1654,S4420,,,,1,,,,,,,,,,225,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7d36731f-677e-4c84-a537-3cbe6bb108a1,225.023991336221
1655,SZ6405-SZ6410,,,,3,,,,,,,,,,82,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,278ca7b2-7b48-41a5-862f-f6ce96584a79,82.1562127301745
1656,BW0784-BW0785,,,,3,,,,,,,,,,23,1,2,,,,,,,,,,,,,,,Rijkswaterstaat,Gewoon en buitengewoon en constructie,,,f8a8d9b8-78d0-488c-9472-149f8bbd197b,22.9053815756822
1657,KK0230-KK0235,0.6,,,3,,,,,,1,1,,,135,1,2,-3.7,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b951459c-add7-46c4-bea2-e43e09a72c7a,134.881293697088
1658,KK0160-KK0170,0.6,,,3,,,,,,1,1,,,91,1,2,-3.7,-3.65,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cbf02243-5947-4695-bd87-58a9026df47e,91.3029018325699
1659,KK0170-KK0220,0.6,,,3,,,,,,1,1,,,118,1,2,-3.65,-3.6,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d1fd4dc0-4310-4f4c-a634-af11f69d69d0,118.44628847975
1660,RB1830-RB1875,0.7,,,3,,,,,,1,1,,,104,1,2,-0.9,-0.85,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b58c69b0-41e1-4f5e-9153-97cc038fa3af,103.540865467657
1661,MB3827-MB3829,1,,,3,,,,,,1.5,1.5,,,284,1,2,-1.6,-1.6,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,3ffdc07e-935f-44ae-aa95-68f323cc84ae,284.405822035909
1662,KK1480-KK1530,0.6,,,3,,,,,,1,1,,,150,1,2,-3.7,-3.7,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b3da9abf-cfb0-4b69-893c-6d3abebba594,150.292264775991
1663,OV0780-OV0815,0.6,,,3,,,,,,0.5,0.5,,,249,1,2,4.62,4.56,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,aac450ff-eb3f-4c3d-b503-e36e00af4915,248.9462203531
1664,OV0815-OV0820,0.6,,,3,,,,,,0.5,0.5,,,36,1,2,4.56,4.55,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9e0aa0af-76c6-460a-b1b6-019907f30c04,36.3688442100332
