OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
1345;121 Rietbuurt;13389;13774.4631508;1011.21132407;13774.4631508;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1346;24 Laakkwartier-West;13390;5421.5;324.837763117;5421.5;54;99.6034307848;52;95.9144148298;53;97.7589228073;0;0;0;0;0;0;0;0
1347;89 Morgenstond-Oost;13391;6483.19713102;490.508460249;6483.19713102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1348;23 Spoorwijk;13392;6831.24088507;394.816479596;6831.24088507;31;45.3797494797;30;43.9158865933;28;40.9881608204;0;0;0;0;0;0;0;0
1349;38 Moerwijk-Noord;13393;7373.77299998;366.748730585;7373.77299998;27;36.6162614445;28;37.9724192758;24;32.5477879507;0;0;0;0;0;0;0;0
1350;89 Morgenstond-Oost;13395;128.04727802;49.6902506583;128.04727802;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1351;95 Kom Loosduinen;13396;12297.1276916;506.718060971;12297.1276916;54;43.9126935609;53;43.099495532;53;43.099495532;0;0;0;0;0;0;0;0
1352;86 Houtwijk;13397;334.496080981;83.0467197768;334.496080981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1353;111 De Venen;13398;3377.89525934;630.640956106;3377.89525934;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1354;86 Houtwijk;13399;9556.69502495;498.102223645;9556.69502495;90;94.1748164664;90;94.1748164664;86;89.9892690679;0;0;0;0;0;0;0;0
1355;95 Kom Loosduinen;13400;11245.5;427.675073862;11245.5;58;51.57618603;54;48.0192076831;50;44.4622293362;0;0;0;0;0;0;0;0
1356;89 Morgenstond-Oost;13401;7384;603.541629044;7384;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1357;111 De Venen;13402;9144.50753616;774.97373376;9144.50753616;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1526;89 Morgenstond-Oost;13600;2514.5;243.477783833;2514.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1527;86 Houtwijk;13601;8996.07585138;506.571518649;8996.07585138;56;62.2493639729;54;60.0261724024;52;57.8029808319;0;0;0;0;0;0;0;0
1528;121 Rietbuurt;13602;10374.1856955;670.89356105;10374.1856955;30;28.9179323376;30;28.9179323376;26;25.0622080259;0;0;0;0;0;0;0;0
1529;20 Moerwijk-Oost;13603;41351.9834635;1782.85321696;41351.9834635;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1530;24 Laakkwartier-West;13604;7514.05225345;388.304755237;7514.05225345;40;53.2335930744;43;57.226112555;46;61.2186320356;0;0;0;0;0;0;0;0
1531;106 Vlietbuurt;13605;14142.4472275;1600.35288967;14142.4472275;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1532;23 Spoorwijk;13606;3320.21655908;668.567426977;3320.21655908;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1533;86 Houtwijk;13607;1788.69600002;336.731760011;1788.69600002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1534;117 De Rivieren;13608;9844.37464727;925.570446404;9844.37464727;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1535;95 Kom Loosduinen;13609;16143.6260001;548.748910059;16143.6260001;87;53.8912385603;87;53.8912385603;89;55.1301176077;0;0;0;0;0;0;0;0
1536;38 Moerwijk-Noord;13610;3637.71793094;446.945540268;3637.71793094;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1570;89 Morgenstond-Oost;13651;3743.44499973;422.326480329;3743.44499973;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1571;22 Laakhaven-West;13652;512.577064505;150.537765931;512.577064505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1572;24 Laakkwartier-West;13653;6687.4757039;376.327573269;6687.4757039;55;82.2432894491;57;85.23395452;62;92.7106171972;0;0;0;0;0;0;0;0
1573;86 Houtwijk;13654;13795.7639841;852.151483326;13795.7639841;8;5.79888146044;6;4.34916109533;9;6.52374164299;0;0;0;0;0;0;0;0
1574;06 Waldeck-Zuid;13655;3038.18971047;234.477059347;3038.18971047;10;32.9143369999;8;26.3314695999;6;19.7486021999;0;0;0;0;0;0;0;0
1575;06 Waldeck-Zuid;13657;991.589200471;128.223154998;991.589200471;6;60.5089284671;7;70.5937498782;7;70.5937498782;0;0;0;0;0;0;0;0
1576;89 Morgenstond-Oost;13658;291.5;69.6808644762;291.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1577;06 Waldeck-Zuid;13659;1005.37005006;128.072976069;1005.37005006;6;59.6795180008;5;49.7329316673;5;49.7329316673;0;0;0;0;0;0;0;0
1578;109 Tedingerbroek;13660;19119.5013769;1752.28471345;19119.5013769;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1579;38 Moerwijk-Noord;13661;26466.4135002;838.665761373;26466.4135002;147;55.5420929998;144;54.4085808978;150;56.6756051019;0;0;0;0;0;0;0;0
1580;84 Leyenburg;13662;1384.5;157.426455472;1384.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1581;24 Laakkwartier-West;13664;6484.65628603;339.24996474;6484.65628603;55;84.8155978883;52;80.189292549;53;81.7313943288;0;0;0;0;0;0;0;0
1582;86 Houtwijk;13665;1449.67500003;200.809638473;1449.67500003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1583;86 Houtwijk;13666;3414.08199796;533.180095175;3414.08199796;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1584;38 Moerwijk-Noord;13669;2509.07738104;446.987190239;2509.07738104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1585;25 Laakkwartier-Oost;13670;1133.5696224;244.568511169;1133.5696224;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1586;06 Waldeck-Zuid;13671;912.784734047;123.417961355;912.784734047;5;54.7774279466;5;54.7774279466;7;76.6883991252;0;0;0;0;0;0;0;0
1587;38 Moerwijk-Noord;13672;2605.60037935;365.479237385;2605.60037935;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1537;95 Kom Loosduinen;13611;38615.3692781;1026.29124587;38615.3692781;151;39.1036011886;143;37.0318872183;141;36.5139587257;0;0;0;0;0;0;0;0
1538;36 Zuiderpark;13612;230670.113631;2214.07837427;230670.113631;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1539;117 De Rivieren;13613;152.695835541;57.1433858783;152.695835541;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1540;95 Kom Loosduinen;13616;847.231142607;142.220933618;847.231142607;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1541;24 Laakkwartier-West;13617;364.927081035;104.421215626;364.927081035;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1542;117 De Rivieren;13618;82.852220748;50.6151247015;82.852220748;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1543;117 De Rivieren;13619;455.233351739;157.828170727;455.233351739;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1544;23 Spoorwijk;13621;109.190430975;42.0870553438;109.190430975;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1545;95 Kom Loosduinen;13623;10257.1701491;429.074265682;10257.1701491;44;42.8968217943;43;41.9218940263;34;33.1475441138;0;0;0;0;0;0;0;0
1546;86 Houtwijk;13624;279;86.2791603358;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1547;06 Waldeck-Zuid;13625;3078.65559641;234.528044822;3078.65559641;9;29.233539505;7;22.7371973928;6;19.4890263367;0;0;0;0;0;0;0;0
1548;38 Moerwijk-Noord;13626;13906.4812772;560.927222288;13906.4812772;90;64.7180247872;90;64.7180247872;91;65.4371139515;0;0;0;0;0;0;0;0
1549;86 Houtwijk;13628;9319.42150153;519.395753368;9319.42150153;75;80.4770982702;73;78.3310423163;74;79.4040702933;0;0;0;0;0;0;0;0
1550;86 Houtwijk;13629;7914.55171213;390.368048694;7914.55171213;64;80.8637081768;60;75.8097264158;61;77.073221856;0;0;0;0;0;0;0;0
1551;84 Leyenburg;13630;13590;555.818040303;13590;103;75.7910228109;109;80.2060338484;101;74.319352465;0;0;0;0;0;0;0;0
1552;24 Laakkwartier-West;13631;6939.9204662;380.589862594;6939.9204662;63;90.7791383299;55;79.2516287007;57;82.133506108;0;0;0;0;0;0;0;0
1553;89 Morgenstond-Oost;13632;15834.9920002;544.053137628;15834.9920002;34;21.4714349079;36;22.7344604908;38;23.9974860736;0;0;0;0;0;0;0;0
1554;117 De Rivieren;13633;14990.1974012;938.547975373;14990.1974012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1555;06 Waldeck-Zuid;13634;954.172434983;126.030676008;954.172434983;4;41.92114395;4;41.92114395;4;41.92114395;0;0;0;0;0;0;0;0
1556;24 Laakkwartier-West;13635;6139.56594712;330.01977327;6139.56594712;52;84.696541169;52;84.696541169;52;84.696541169;0;0;0;0;0;0;0;0
1557;117 De Rivieren;13637;203.909873091;70.986301251;203.909873091;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1558;24 Laakkwartier-West;13638;2764.3346857;534.153732963;2764.3346857;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1559;24 Laakkwartier-West;13639;8844.78050145;448.047829587;8844.78050145;35;39.5713607526;34;38.4407504453;36;40.7019710598;0;0;0;0;0;0;0;0
1560;24 Laakkwartier-West;13640;1053.4241096;155.987559451;1053.4241096;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1561;117 De Rivieren;13641;104.087258018;63.2123656568;104.087258018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1562;86 Houtwijk;13642;2808.45371993;208.023043139;2808.45371993;11;39.1674604496;12;42.7281386723;12;42.7281386723;0;0;0;0;0;0;0;0
1563;121 Rietbuurt;13643;215260.363722;2075.74130939;215260.363722;7;0.325187595104;6;0.278732224375;6;0.278732224375;0;0;0;0;0;0;0;0
1564;89 Morgenstond-Oost;13644;3017;374.196342355;3017;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1565;84 Leyenburg;13645;1166.08750208;242.823945836;1166.08750208;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1566;84 Leyenburg;13646;18318.4336045;839.777685702;18318.4336045;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1567;84 Leyenburg;13647;1778.658338;442.472110481;1778.658338;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1568;06 Waldeck-Zuid;13648;16053.1480001;522.120791414;16053.1480001;58;36.1299852214;58;36.1299852214;70;43.6051545775;0;0;0;0;0;0;0;0
1569;84 Leyenburg;13649;1698.5;178.304059858;1698.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1484;38 Moerwijk-Noord;13556;7681.334093;373.792080508;7681.334093;75;97.6392890766;97;126.280147206;95;123.67643283;0;0;0;0;0;0;0;0
1485;86 Houtwijk;13557;19409.2084907;1218.20114877;19409.2084907;27;13.9109227524;31;15.9718001972;27;13.9109227524;0;0;0;0;0;0;0;0
1486;95 Kom Loosduinen;13558;4808.01287759;289.830277733;4808.01287759;20;41.5972263577;22;45.7569489935;22;45.7569489935;0;0;0;0;0;0;0;0
1487;38 Moerwijk-Noord;13559;7753;379.60777606;7753;64;82.5486908294;61;78.6792209467;64;82.5486908294;0;0;0;0;0;0;0;0
1488;86 Houtwijk;13560;6641.71790307;348.735952777;6641.71790307;36;54.2028440915;32;48.1803058591;39;58.7197477658;0;0;0;0;0;0;0;0
1489;38 Moerwijk-Noord;13561;11181.2459381;459.792355182;11181.2459381;38;33.9854790874;37;33.0911243745;42;37.5628979387;0;0;0;0;0;0;0;0
1490;25 Laakkwartier-Oost;13562;926.812251356;155.994582308;926.812251356;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1491;111 De Venen;13563;58960.0898524;1237.76127862;58960.0898524;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1492;86 Houtwijk;13564;6234.08746599;329.939494656;6234.08746599;27;43.3102681785;28;44.9143521851;33;52.9347722181;0;0;0;0;0;0;0;0
1493;111 De Venen;13565;1508.09364146;408.387074984;1508.09364146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1494;111 De Venen;13566;1161.16579252;428.181274869;1161.16579252;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1495;86 Houtwijk;13567;2537.02226961;405.637868599;2537.02226961;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1496;23 Spoorwijk;13568;24452.8783399;694.894100259;24452.8783399;172;70.3393676643;168;68.7035684163;174;71.1572672883;0;0;0;0;0;0;0;0
1497;117 De Rivieren;13570;1005.64504509;319.857961075;1005.64504509;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1498;24 Laakkwartier-West;13571;25692.6096991;2031.04481818;25692.6096991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1499;38 Moerwijk-Noord;13572;2952.08692299;464.160211846;2952.08692299;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500;117 De Rivieren;13573;59.0707305225;31.0308415854;59.0707305225;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1501;121 Rietbuurt;13574;53087.3174394;1368.92025798;53087.3174394;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1502;117 De Rivieren;13575;36.472927611;26.0387389517;36.472927611;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1503;38 Moerwijk-Noord;13576;38421.3409514;848.532547942;38421.3409514;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1504;117 De Rivieren;13577;7491.88304359;919.319237704;7491.88304359;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1505;25 Laakkwartier-Oost;13578;782.127591015;128.565284961;782.127591015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1506;24 Laakkwartier-West;13579;7814.41116358;391.830707643;7814.41116358;59;75.5015301408;59;75.5015301408;56;71.6624692862;0;0;0;0;0;0;0;0
1507;117 De Rivieren;13580;72.0602742923;34.5320285691;72.0602742923;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1508;117 De Rivieren;13581;40.1300734872;27.9664068537;40.1300734872;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1509;86 Houtwijk;13582;6360.78190169;365.53499881;6360.78190169;43;67.6017518987;43;67.6017518987;41;64.4574843686;0;0;0;0;0;0;0;0
1510;110 De Reef;13583;53835.7610525;1216.03702313;53835.7610525;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1511;89 Morgenstond-Oost;13584;18891.5;611.419014576;18891.5;104;55.0512135087;107;56.639229283;104;55.0512135087;0;0;0;0;0;0;0;0
1512;84 Leyenburg;13585;1184.59324553;218.450799754;1184.59324553;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1513;117 De Rivieren;13586;2184.83693942;329.246572636;2184.83693942;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1514;86 Houtwijk;13587;1359.16658402;185.679922798;1359.16658402;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1515;86 Houtwijk;13588;5700;305.36628931;5700;31;54.3859649123;29;50.8771929825;31;54.3859649123;0;0;0;0;0;0;0;0
1516;23 Spoorwijk;13589;4096.44503907;279.286402627;4096.44503907;12;29.2936921783;16;39.0582562378;18;43.9405382675;0;0;0;0;0;0;0;0
1517;86 Houtwijk;13590;12143.2816068;449.014551177;12143.2816068;1;0.823500625597;2;1.64700125119;3;2.47050187679;0;0;0;0;0;0;0;0
1518;117 De Rivieren;13591;2254.09455402;416.134943036;2254.09455402;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1519;121 Rietbuurt;13592;18844.5568471;639.902530025;18844.5568471;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1520;117 De Rivieren;13593;116.730920655;47.2569538384;116.730920655;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1521;38 Moerwijk-Noord;13594;19819;712.453281463;19819;108;54.4931631263;103;51.9703315001;110;55.5022957768;0;0;0;0;0;0;0;0
1522;117 De Rivieren;13595;66.6259545904;41.539928536;66.6259545904;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1523;86 Houtwijk;13596;10907.6233826;434.344372803;10907.6233826;85;77.927149681;90;82.5110996623;96;88.0118396397;0;0;0;0;0;0;0;0
1524;86 Houtwijk;13598;35087.4828985;1311.1401562;35087.4828985;118;33.63022658;122;34.7702342607;122;34.7702342607;0;0;0;0;0;0;0;0
1525;23 Spoorwijk;13599;6553.35386443;337.297461047;6553.35386443;16;24.4149794609;14;21.3631070283;14;21.3631070283;0;0;0;0;0;0;0;0
1606;95 Kom Loosduinen;13697;10077.5;432.791170595;10077.5;44;43.6616224262;49;48.6231704292;54;53.5847184322;0;0;0;0;0;0;0;0
1607;86 Houtwijk;13698;17887.2792983;619.43365525;17887.2792983;2;1.11811302694;2;1.11811302694;2;1.11811302694;0;0;0;0;0;0;0;0
1608;24 Laakkwartier-West;13699;1021.71745044;153.448270867;1021.71745044;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1609;84 Leyenburg;13700;1715;182.889561192;1715;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1610;06 Waldeck-Zuid;13701;5656.538944;354.032760195;5656.538944;12;21.2143858971;13;22.9822513885;14;24.75011688;0;0;0;0;0;0;0;0
1611;06 Waldeck-Zuid;13702;1174.56153653;146.867829113;1174.56153653;3;25.5414459498;3;25.5414459498;4;34.0552612664;0;0;0;0;0;0;0;0
1612;06 Waldeck-Zuid;13703;1256.30844745;147.971813148;1256.30844745;3;23.8794860139;2;15.9196573426;2;15.9196573426;0;0;0;0;0;0;0;0
1613;24 Laakkwartier-West;13704;8567.67936618;420.881384721;8567.67936618;55;64.1947459158;67;78.2008722974;65;75.8665179005;0;0;0;0;0;0;0;0
1614;24 Laakkwartier-West;13705;6608.04538499;339.869540146;6608.04538499;53;80.2052602732;55;83.2318738684;65;98.3649418444;0;0;0;0;0;0;0;0
1615;86 Houtwijk;13706;20828.1405;673.978853815;20828.1405;144;69.1372328701;150;72.0179509064;154;73.9384295972;0;0;0;0;0;0;0;0
1616;86 Houtwijk;13707;9213.32803561;407.030374924;9213.32803561;66;71.635352334;59;64.0376634501;60;65.1230475764;0;0;0;0;0;0;0;0
1617;22 Laakhaven-West;13708;718.430863438;201.114885692;718.430863438;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1618;24 Laakkwartier-West;13709;3993.53851001;275.967733278;3993.53851001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1619;95 Kom Loosduinen;13710;388.5;125.022276958;388.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1620;121 Rietbuurt;13713;6443.67665719;321.40924935;6443.67665719;36;55.868725132;37;57.4206341634;34;52.7649070691;0;0;0;0;0;0;0;0
1621;25 Laakkwartier-Oost;13715;8150.29417364;399.699145776;8150.29417364;73;89.5673192216;65;79.7517225945;73;89.5673192216;0;0;0;0;0;0;0;0
1622;06 Waldeck-Zuid;13717;2264.835;190.689031106;2264.835;5;22.0766634214;7;30.90732879;5;22.0766634214;0;0;0;0;0;0;0;0
1623;24 Laakkwartier-West;13718;40176.3370872;904.023601035;40176.3370872;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1624;84 Leyenburg;13719;564.126180923;199.180993204;564.126180923;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1659;21 Groente- en Fruitmarkt;13760;3122.7008475;342.95406739;3122.7008475;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1660;25 Laakkwartier-Oost;13761;9520.02578504;449.63954311;9520.02578504;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1661;117 De Rivieren;13762;33.4013614925;26.8423691295;33.4013614925;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1662;24 Laakkwartier-West;13763;6471.26973799;337.079526725;6471.26973799;39;60.2663798281;32;49.4493372949;33;50.9946290853;0;0;0;0;0;0;0;0
1663;24 Laakkwartier-West;13764;3435.031113;298.808808536;3435.031113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1664;117 De Rivieren;13765;194.678063555;55.1322312209;194.678063555;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1665;38 Moerwijk-Noord;13766;8059.90853427;356.898085946;8059.90853427;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1666;38 Moerwijk-Noord;13767;14878.6196237;482.058498387;14878.6196237;51;34.2773733652;51;34.2773733652;52;34.9494787253;0;0;0;0;0;0;0;0
1667;89 Morgenstond-Oost;13769;537.464731978;142.291035833;537.464731978;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1668;38 Moerwijk-Noord;13770;16478.9597195;638.986760653;16478.9597195;164;99.5208452424;153;92.8456665981;151;91.6319977537;0;0;0;0;0;0;0;0
1669;117 De Rivieren;13771;40.8315454933;35.6510002972;40.8315454933;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1670;117 De Rivieren;13772;39.4352764897;29.7535155402;39.4352764897;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1671;25 Laakkwartier-Oost;13774;20112.7992957;775.596398549;20112.7992957;167;83.0317041128;167;83.0317041128;179;88.9980541089;0;0;0;0;0;0;0;0
1672;84 Leyenburg;13775;393.89976093;151.460058618;393.89976093;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1673;84 Leyenburg;13776;639;127.549791658;639;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1674;25 Laakkwartier-Oost;13777;6935.11994631;356.809126436;6935.11994631;81;116.796826338;81;116.796826338;79;113.912954082;0;0;0;0;0;0;0;0
1675;86 Houtwijk;13778;13171;548.89663423;13171;102;77.4428669046;96;72.8874041455;95;72.1281603523;0;0;0;0;0;0;0;0
1676;84 Leyenburg;13780;5203.86642039;355.914981508;5203.86642039;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1707;118 De Lanen;13816;10506.9167585;538.424886897;10506.9167585;6;5.71052396998;6;5.71052396998;4;3.80701597999;0;0;0;0;0;0;0;0
1708;25 Laakkwartier-Oost;13817;1165.69971213;153.987693853;1165.69971213;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1709;86 Houtwijk;13818;211.252649989;59.5216224192;211.252649989;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1710;38 Moerwijk-Noord;13819;13139.3354471;505.429199426;13139.3354471;113;86.001305359;129;98.178481339;120;91.3288198502;0;0;0;0;0;0;0;0
1711;86 Houtwijk;13820;3723.3837415;300.650971824;3723.3837415;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1712;40 Nieuw Waldeck;13821;2324.17239005;202.752191108;2324.17239005;5;21.513034151;7;30.1182478114;9;38.7234614718;0;0;0;0;0;0;0;0
1713;118 De Lanen;13822;958.472258037;233.902365033;958.472258037;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1714;25 Laakkwartier-Oost;13824;7473.91341403;410.578746112;7473.91341403;55;73.5892924539;58;77.6032538605;57;76.2652667249;0;0;0;0;0;0;0;0
1715;40 Nieuw Waldeck;13825;2785.5;209.721352549;2785.5;16;57.4403159217;17;61.0303356668;19;68.2103751571;0;0;0;0;0;0;0;0
1716;118 De Lanen;13826;961.627764976;236.351137867;961.627764976;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1717;86 Houtwijk;13827;7328.8696261;355.277082905;7328.8696261;41;55.9431427924;37;50.4852752029;39;53.2142089977;0;0;0;0;0;0;0;0
1718;24 Laakkwartier-West;13828;4300.96692282;923.990603138;4300.96692282;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1719;24 Laakkwartier-West;13829;10543.6344388;469.80084243;10543.6344388;72;68.2876482658;70;66.3907691473;72;68.2876482658;0;0;0;0;0;0;0;0
1720;25 Laakkwartier-Oost;13830;2243.55473967;462.936404563;2243.55473967;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1721;24 Laakkwartier-West;13832;3716.76402411;250.017807227;3716.76402411;20;53.8102496426;17;45.7387121962;15;40.357687232;0;0;0;0;0;0;0;0
1722;86 Houtwijk;13833;5861.31793226;313.772739207;5861.31793226;29;49.4769270924;29;49.4769270924;33;56.3013308293;0;0;0;0;0;0;0;0
1723;95 Kom Loosduinen;13834;8437.13106153;484.824791739;8437.13106153;59;69.9289836435;66;78.2256427199;64;75.8551686981;0;0;0;0;0;0;0;0
1677;06 Waldeck-Zuid;13781;24327.4654309;760.528261475;24327.4654309;104;42.7500350562;102;41.9279189974;106;43.572151115;0;0;0;0;0;0;0;0
1678;24 Laakkwartier-West;13782;4996.48485609;285.483881827;4996.48485609;33;66.046432543;35;70.0492466365;37;74.0520607301;0;0;0;0;0;0;0;0
1679;25 Laakkwartier-Oost;13783;1749.58847799;173.482804683;1749.58847799;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1680;86 Houtwijk;13784;9229.43160505;412.626648604;9229.43160505;50;54.1745170663;49;53.091026725;53;57.4249880903;0;0;0;0;0;0;0;0
1681;84 Leyenburg;13785;10716;463.381482933;10716;81;75.5879059351;79;73.7215378873;84;78.3874580067;0;0;0;0;0;0;0;0
1682;24 Laakkwartier-West;13786;9013.04557315;430.704405945;9013.04557315;92;102.074264746;89;98.7457561128;89;98.7457561128;0;0;0;0;0;0;0;0
1683;24 Laakkwartier-West;13787;7065.88823638;361.062977419;7065.88823638;44;62.2710104208;39;55.1947592366;42;59.4405099472;0;0;0;0;0;0;0;0
1684;84 Leyenburg;13788;8141.57163319;396.642340491;8141.57163319;70;85.9784856706;74;90.8915419946;67;82.2936934275;0;0;0;0;0;0;0;0
1685;25 Laakkwartier-Oost;13789;2419.74712571;281.032225121;2419.74712571;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1686;86 Houtwijk;13790;2000.2746756;178.306642357;2000.2746756;10;49.993134053;11;54.9924474582;11;54.9924474582;0;0;0;0;0;0;0;0
1687;84 Leyenburg;13791;14631.5;599.132907244;14631.5;105;71.7629771384;109;74.4968048389;108;73.8133479137;0;0;0;0;0;0;0;0
1688;106 Vlietbuurt;13792;423939.793879;3269.79220059;423939.793879;33;0.778412417906;31;0.73123590773;31;0.73123590773;0;0;0;0;0;0;0;0
1689;121 Rietbuurt;13793;6294.93891771;321.320322984;6294.93891771;35;55.6002217933;34;54.0116440278;34;54.0116440278;0;0;0;0;0;0;0;0
1690;36 Zuiderpark;13794;3363.34392512;302.512538177;3363.34392512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1691;121 Rietbuurt;13795;7037.78724359;332.202721257;7037.78724359;44;62.5196506758;43;61.0987495241;42;59.6778483724;0;0;0;0;0;0;0;0
1692;36 Zuiderpark;13796;1313.39311001;267.280754824;1313.39311001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1693;24 Laakkwartier-West;13797;771.452638052;117.090927838;771.452638052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1694;84 Leyenburg;13799;3949.8277195;255.605050028;3949.8277195;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1695;24 Laakkwartier-West;13800;3926;262.45855505;3926;31;78.960774325;36;91.6963830871;33;84.0550178299;0;0;0;0;0;0;0;0
1696;24 Laakkwartier-West;13801;6735.6768764;341.042601257;6735.6768764;44;65.3237986433;43;63.8391668559;42;62.3545350686;0;0;0;0;0;0;0;0
1697;86 Houtwijk;13803;6559;546.094711493;6559;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1698;06 Waldeck-Zuid;13805;14120.0055;485.541800109;14120.0055;66;46.7421914248;66;46.7421914248;65;46.0339764032;0;0;0;0;0;0;0;0
1699;86 Houtwijk;13807;2378.5;419.389416226;2378.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
