GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STATUS,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,OPPERVLAKTE,DOCUMENT,POSITIONELE_NAUWKEURIGHEID_MM,OP_TALUD,ID,Shape__Area,Shape__Length
309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,3.952663,"3,952663",Zuid,Z,202338.3615,320869.263204,50.8756689154434,6.0597436990598,gerealiseerd,fc69993ca89d4e3d996dd3f70594fb0c,2020/09/29 10:34:17+00,Prorail,L0004,bestaand,0,open verharding,226.763438,,283,Nee,1254351,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,20.457993,"20,457993",Noord-Oost,NO,228675.748751,439300.693,51.9372772942344,6.4585954731963,gerealiseerd,2738dff10da44d5f8218239827fd2dce,2019/07/12 08:28:44+00,Prorail,L0004,bestaand,0,open verharding,36.945465,,283,Nee,1258092,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,20.457303,"20,457303",Noord-Oost,NO,228680.036978,439290.722,51.9371871169346,6.458655683944,gerealiseerd,37040cbbc7d542548c4958c7eb063d41,2020/04/28 16:27:26+00,Prorail,L0004,bestaand,0,open verharding,33.295927,,283,Nee,1258093,0,0
618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,51.293306,"51,293306",Zuid,Z,161715.999641,383837.7185,51.4435932652121,5.4838025070345,gerealiseerd,00cdfd5db414401c889ff8385f1f4da9,2022/12/13 13:43:46+00,Prorail,L0004,bestaand,3,open verharding,54.838474,,283,Nee,1259098,0,0
618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,51.295932,"51,295932",Zuid,Z,161708.862965,383858.758,51.4437824672968,5.4837002558902,gerealiseerd,8e13f66f42204324a33e27b054f3a6a8,2022/12/13 13:43:46+00,Prorail,L0004,bestaand,3,open verharding,67.217155,,283,Nee,1259099,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,10.646508,"10,646508",Randstad Zuid,RZ,104191.5895,453487.516702,52.0673446434923,4.6462100829791,,36db66c4a7af4e4f94578114d8fbf015,2019/12/13 11:04:07+00,Prorail,L0004,bestaand,0,open verharding,89.441897,,283,Nee,1272347,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,32.31504,"32,315040",Noord-Oost,NO,162231.61288,470414.542,52.2217657120009,5.4930342614496,gerealiseerd,9e8b7f958ae25ed9e05332a1e90a5710,2022/07/28 08:13:59+00,Prorail,L0004,bestaand,0,open verharding,24.017833,,283,,1282890,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,10.061525,"10,061525",Noord-Oost,NO,176816.2085,571482.520068,53.1296574943203,5.7131404134284,gerealiseerd,4888c85c1ca64d299391c34db6b8114c,2022/06/20 11:33:52+00,Prorail,L0004,bestaand,0,open verharding,18.524604,,283,Nee,1284861,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,44.080147,"44,080147",Zuid,Z,55639.124669,388914.761,51.480507201327,3.9567920994589,gerealiseerd,51ce3d86af7c485fb128f12d79353491,2020/05/18 14:47:55+00,Prorail,L0004,bestaand,0,open verharding,14.972119,,283,,1285364,0,0
502,b,502,502_b,Meppel,Zl-Lw,Zwolle - Leeuwarden ,100.823171,"100,823171",Noord-Oost,NO,209804.454,523066.200587,52.6922516649597,6.1978256983863,gerealiseerd,a976ee944c703762e05332a1e90abde0,2022/03/07 11:28:38+00,Prorail,L0004,bestaand,0,gesloten verharding,12.872553,,283,Nee,1292093,0,0
034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,7.86792,"7,867920",Noord-Oost,NO,199044.0445,446993.217101,52.0095535293594,6.0287137524315,gerealiseerd,a987c4dbb9e06bf7e05332a1e90aaab9,2020/08/25 14:34:06+00,Prorail,L0004,bestaand,0,open verharding,12.932741,,283,,1293307,0,0
510,b,510,510_b,Elst,Ah-Vl,Arnhem - Venlo ,8.882026,"8,882026",Noord-Oost,NO,187204.523,436475.089256,51.915830963056,5.8552877650192,gerealiseerd,aba8c2a029676745e0530b29a8c0d476,2020/08/07 16:41:43+00,Prorail,L0004,bestaand,0,open verharding,38.635588,,283,,1294978,0,0
626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,32.353048,"32,353048",Randstad Noord,RN,132361.6925,517653.596768,52.6459012925439,5.052716041074,gerealiseerd,a8e9b91dbe1a476fe05332a1e90ae2e6,2021/01/07 07:33:06+00,Prorail,L0004,bestaand,0,gesloten verharding,8.414839,,283,,1301463,0,0
309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,2.034621,"2,034621",Zuid,Z,201337.508911,322462.5915,50.8900720416842,6.0457290295042,gerealiseerd,3ff69a5180084428bab27457d20c5d9d,2020/09/29 10:34:17+00,Prorail,L0004,bestaand,0,open verharding,35.406371,,283,,1301501,0,0
025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,2.71208,"2,712080",Noord-Oost,NO,242207.401821,484540.0635,52.3418464333735,6.6669322403278,gerealiseerd,b0230ccd8c336584e0530b29a8c05b98,2020/10/09 10:48:53+00,Prorail,L0004,bestaand,0,gesloten verharding,55.414537,,283,,1303651,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,59.184953,"59,184953",Noord-Oost,NO,247688.6335,523893.141752,52.6945443088299,6.7582849773485,gerealiseerd,b13ad9da59663cace0531529a8c02983,2020/10/19 09:38:22+00,Coevorden,G0109,bestaand,0,open verharding,50.744352,,283,,1304494,0,0
608,b,608,608_b,Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,88.027529,"88,027529",Noord-Oost,NO,194717.590629,469202.6985,52.2094905971533,5.9682919355834,gerealiseerd,b1ca4905f0c936b9e0530b29a8c0363e,2020/10/30 17:11:09+00,Prorail,L0004,bestaand,0,open verharding,5.282669,,283,,1305865,0,0
608,b,608,608_b,Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,88.06082,"88,060820",Noord-Oost,NO,194750.827768,469200.936,52.2094723617221,5.9687779807444,gerealiseerd,b1ca4905f0ca36b9e0530b29a8c0363e,2020/10/30 17:12:03+00,Prorail,L0004,bestaand,0,open verharding,5.453055,,283,,1306875,0,0
002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,68.702424,"68,702424",Noord-Oost,NO,223147.553289,585074.213,53.2478893534013,6.4081363818427,gerealiseerd,b22c1e33434e6893e0531529a8c02e27,2022/10/04 14:55:33+00,Prorail,L0004,bestaand,0,open verharding,154.753219,,283,,1308528,0,0
002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,61.934389,"61,934389",Noord-Oost,NO,216544.089681,585870.771,53.2558464657197,6.3093747686421,gerealiseerd,b22c1e3344266893e0531529a8c02e27,2022/08/09 16:38:36+00,Prorail,L0004,bestaand,0,open verharding,17.525067,,283,Nee,1308529,0,0
118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,83.857124,"83,857124",Randstad Zuid,RZ,112977.68621,426959.431,51.8296517555575,4.7775845422767,gerealiseerd,5c6657697a904142808e464e4ba567a8,2020/11/13 17:31:51+00,Prorail,L0004,bestaand,0,open verharding,68.230259,,283,,1308955,0,0
,,,,,,,,,,,211531.069923,473894.217,52.2501862299913,6.21504429949384,gerealiseerd,be5aea6c5e9942d6e0531529a8c06edb,2021/07/13 16:58:15+00,Deventer,G0150,bestaand,0,open verharding: tegels,53.065883,,283,,1309026,0,0
055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,35.537273,"35,537273",Zuid,Z,176788.373967,386905.9425,51.4707909253093,5.7007884309523,gerealiseerd,102b9bd3a7c44d16938bc0aa2c2719ae,2023/01/22 20:08:38+00,Prorail,L0004,bestaand,0,open verharding,115.128655,,283,Nee,1315265,0,0
004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.403573,"92,403573",Noord-Oost,NO,244306.473834,575844.7945,53.161862565368,6.7224851696554,gerealiseerd,befceba25ca34b1ce0531529a8c04556,2021/04/07 11:41:44+00,Prorail,L0004,bestaand,0,gesloten verharding,24.578004,,283,,1326095,0,0
549,b,549,549_b,Haren,Mp-Gn,Meppel - Groningen ,71.13548,"71,135480",Noord-Oost,NO,237300.05,577188.170402,53.1750523017343,6.6180951120007,gerealiseerd,befceba2574b4b1ce0531529a8c04556,2021/04/07 11:41:46+00,Prorail,L0004,bestaand,0,open verharding,71.436772,,283,,1326096,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,36.755167,"36,755167",Noord-Oost,NO,256279.131802,595034.4865,53.3321142291664,6.907494972417,gerealiseerd,bfda653ef4865c06e0531529a8c0058b,2021/04/14 15:25:26+00,Prorail,L0004,bestaand,0,open verharding,30.258648,,283,,1327811,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,9.253043,"9,253043",Randstad Zuid,RZ,104323.6285,452122.671433,52.0550902475769,4.6483381146106,gerealiseerd,d72e5cbdb178083be0530b29a8c03582,2022/02/09 15:06:21+00,Prorail,L0004,bestaand,0,gesloten verharding,78.439741,,283,Nee,1356131,0,0
118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,65.705129,"65,705129",Randstad Zuid,RZ,127841.071,431587.269318,51.8721691371107,4.9928374870146,gerealiseerd,fcc91a9667144106aabb3bfe349a26b6,2022/01/06 14:17:48+00,Prorail,L0004,bestaand,0,open verharding,22.390902,,283,Nee,1356148,0,0
011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,69.617882,"69,617882",Noord-Oost,NO,238000.6565,575834.95867,53.1627870983778,6.6282225284512,gerealiseerd,9b63f9dd1c5b48e3b48605a81433dd24,2022/01/20 11:46:55+00,Prorail,L0004,bestaand,1,open verharding,18.930621,,283,Nee,1356263,0,0
011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,69.608306,"69,608306",Noord-Oost,NO,238013.8755,575829.776504,53.1627384960645,6.6284187978584,gerealiseerd,5d6de975e1074030a12e8f98a4f1acc7,2022/01/20 11:46:58+00,Prorail,L0004,bestaand,1,open verharding,19.796805,,283,Nee,1356266,0,0
079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,2.3,"2,300000",Randstad Noord,RN,116422.591767,496719.733,52.4568762430717,4.8196440849872,gerealiseerd,d7bc58cd0c1259f5e0530b29a8c01df6,2022/02/17 14:59:10+00,Prorail,L0004,bestaand,0,open verharding,230.98214,,283,Nee,1360800,0,0
007,,7,007__,Sauwerd - Winsum,Swd-Rd,Sauwerd - Roodeschool ,4.608699,"4,608699",Noord-Oost,NO,230482.319,594290.998222,53.329707366155,6.5201726860181,gerealiseerd,d95227e9c1cf1aade0530b29a8c0b7fd,2022/03/07 10:46:43+00,Prorail,L0004,bestaand,0,gesloten verharding,35.785029,,283,Nee,1363470,0,0
007,,7,007__,Sauwerd - Winsum,Swd-Rd,Sauwerd - Roodeschool ,4.608185,"4,608185",Noord-Oost,NO,230482.287,594302.350638,53.3298093580882,6.5201748879058,gerealiseerd,d95227e9c1b81aade0530b29a8c0b7fd,2022/03/07 10:46:47+00,Prorail,L0004,bestaand,0,gesloten verharding,62.141545,,283,Nee,1363471,0,0
211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,21.934773,"21,934773",Noord-Oost,NO,171261.5415,455223.381254,52.085037027594,5.6244538586036,gerealiseerd,dfd4d39b66753860e0530b29a8c06292,2022/05/31 15:01:14+00,Prorail,L0004,bestaand,0,open verharding,44.485073,,283,Nee,1369137,0,0
074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,40.169034,"40,169034",Randstad Noord,RN,112843.087428,517551.09,52.6438193879548,4.7643471164091,gerealiseerd,db5c112dee7f1a29e0530b29a8c08964,2022/06/20 13:54:47+00,Prorail,L0004,bestaand,1,open verharding,44.162567,,283,Nee,1371060,0,0
028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,49.206521,"49,206521",Noord-Oost,NO,254132.056727,473176.696,52.2377203372266,6.838531846619,gerealiseerd,dbe8bc0e6e300721e0530b29a8c0b194,2022/06/20 15:15:33+00,Prorail,L0004,bestaand,0,open verharding,87.931235,,283,Nee,1371226,0,0
002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,36.178833,"36,178833",Noord-Oost,NO,191612.796258,581522.7325,53.2190667279535,5.9353343714821,gerealiseerd,e4d8c5e9bf660b95e0530b29a8c0a891,2022/08/09 16:38:27+00,Prorail,L0004,bestaand,0,open verharding,34.624051,,283,Nee,1375178,0,0
135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,13.026453,"13,026453",Randstad Noord,RN,141573.847593,486646.3055,52.3675356096964,5.1900746449787,gerealiseerd,e78a7ad80ac1687de0530b29a8c0c22a,2022/09/05 12:22:57+00,Prorail,L0004,bestaand,0,gesloten verharding,70.684834,,283,Nee,1376691,0,0
135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,13.040377,"13,040377",Randstad Noord,RN,141585.17844,486631.9545,52.367406906403,5.1902415816789,gerealiseerd,e78a7ad80b82687de0530b29a8c0c22a,2022/09/05 12:24:19+00,Prorail,L0004,bestaand,0,gesloten verharding,73.519523,,283,Nee,1377161,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.301552,"35,301552",Randstad Noord,RN,136116.806,455559.968566,52.087979750685,5.1116853434171,gerealiseerd,e6fc6187dfa25f61e0530b29a8c0e64a,2022/08/31 13:57:26+00,Prorail,L0004,bestaand,0,open verharding,39.867886,,283,Nee,1377719,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.3066,"35,306600",Randstad Noord,RN,136095.2505,455539.09655,52.0877914188527,5.1113719948435,gerealiseerd,e6fc6187df805f61e0530b29a8c0e64a,2022/08/31 13:58:50+00,Prorail,L0004,bestaand,0,open verharding,74.842574,,283,Nee,1377726,0,0
057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,10.264282,"10,264282",Zuid,Z,167678.496,377357.471128,51.3852419141065,5.5693325265733,gerealiseerd,e39244182f0840b2898ae98d9a755a20,2022/11/10 06:55:20+00,Prorail,L0004,bestaand,0,open verharding,41.018213,,283,Nee,1377938,0,0
504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,18.623156,"18,623156",Zuid,Z,196487.675646,322452.269,50.8903510991553,5.9768076217678,gerealiseerd,ac438dfe4fbf4f338da62f37cd1f8acc,2023/01/09 19:05:32+00,Prorail,L0004,bestaand,0,open verharding,48.18253,,283,Nee,1386733,0,0
055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,11.329755,"11,329755",Zuid,Z,200499.996374,382186.212,51.4269527937669,6.0414306648601,gerealiseerd,198831d18c5a4ec1827761a9e82a80bd,2023/01/22 20:09:03+00,Prorail,L0004,bestaand,0,open verharding,22.609368,,283,Nee,1389268,0,0
