FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2021.2442,20210033025,2021,Uitsluitend materiele schade,1,Vrachtauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,397283027,,Impact,Duiven,Ja,Gemeente,Duiven,Gelderland,,,,,POINT (198775.54899999872 441915.62999999896)
ongevallen_2021.2444,20210030331,2021,Uitsluitend materiele schade,3,Vrachtauto,,Personenauto,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Tunnel,,,,,600147996,,Wilhelminasingel,Roermond,Ja,Provincie,Roermond,Limburg,,,,,POINT (199466.98999999836 357794.90399999917)
ongevallen_2021.2445,20210000952,2021,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,Tunnel,,,,,494334006,,Hengelosestraat,Haaksbergen,Ja,Provincie,Haaksbergen,Overijssel,,,,,POINT (247392.35599999875 466934.7589999996)
ongevallen_2021.2446,20210005049,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Droog,,,Parkeervoorziening,,,,,289249006,,Steenweg,Zaltbommel,Nee,Gemeente,Zaltbommel,Gelderland,,,,,POINT (145007.6090000011 424771.1860000007)
ongevallen_2021.2447,20210005718,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,182273015,,Claes de Vrieselaan,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (91152.5 436962.5)
ongevallen_2021.2448,20210006366,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,,Nat,Daglicht,,,,,,,,,347264007,,,Laarstraat,Afferden,Ja,Gemeente,Druten,Gelderland,,,,,POINT (173843 432106)
ongevallen_2021.2449,20210006989,2021,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,410196001,,Wezerweg,Well L,Nee,Gemeente,Bergen (L.),Limburg,,,,,POINT (205437.60300000012 398479.11400000006)
ongevallen_2021.2450,20210008328,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Sneeuw/ijzel,Schemer,,Droog,,,,,,,,179275030,,Abraham van Stolkweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (89663.48099999875 437860.06799999997)
ongevallen_2021.2451,20210010307,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,60,Niet brandend,,Droog,Daglicht,,Droog,,,,AAN EEN KANT WEGWERKZAAMHEDEN,,,,180330026,,Voorschoterweg,Valkenburg,Nee,Gemeente,Katwijk,Zuid-Holland,,,,,POINT (90396.5399999991 464981.36400000006)
ongevallen_2021.2452,20210012227,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,282296114,,Heidetuin,Houten,Ja,Gemeente,Houten,Utrecht,,,,,POINT (141206.01799999923 448002.313000001)
ongevallen_2021.2453,20210013641,2021,Letsel,2,Snorfiets,,Personenauto,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Brandend,Klinkers,Droog,Schemer,,Droog,,,,UITRIT,,,600013486,,,Groningerstraatweg,Leeuwarden,Ja,Gemeente,Leeuwarden,Friesland,,,,,POINT (183468.0342000015 580831.5780000016)
ongevallen_2021.2454,20210014243,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Niet brandend,Beton,Droog,Daglicht,,Droog,,,,,,,,282293008,,Schalkwijkseweg,Houten,Nee,Gemeente,Houten,Utrecht,,,,,POINT (141286.49399999902 446474.3350000009)
ongevallen_2021.2455,20210014255,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Sneeuw/ijzel,Daglicht,,Droog,,,,,,,,215359174,,Prins Hendriklaan,Hoofddorp,Ja,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (107996.14499999955 479498.2410000004)
ongevallen_2021.2456,20210014864,2021,Uitsluitend materiele schade,2,Fiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,214255235,,,Lange Tiendweg,Papendrecht,Ja,Gemeente,Papendrecht,Zuid-Holland,,,,,POINT (107047.64220000058 427520.14919999987)
ongevallen_2021.2457,20210016136,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,ZOAB,Droog,Daglicht,,,,,,,,,,,610,Rijksweg A1,Voorthuizen,Nee,Rijk,Barneveld,Gelderland,,,,,POINT (173586.47150000185 465805.2894000001)
ongevallen_2021.2458,20210016149,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,VERKEERSLICHTEN,,,,498349014,,Haaksbergerstraat,Hengelo,Nee,Gemeente,Hengelo,Overijssel,,,,,POINT (249526.5709999986 474875.26399999857)
ongevallen_2021.2459,20210016782,2021,Uitsluitend materiele schade,2,,VEEGMACHINE,Vrachtauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Rechte weg, gescheiden rijbanen",Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,600360268,,Shannonweg,Botlek Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (76615.875 432421.51000000164)
ongevallen_2021.2460,20210017443,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,343366157,,,Hertog Reinoudlaan,Harderwijk,Ja,Gemeente,Harderwijk,Gelderland,,,,,POINT (171667.10300000012 483424.0210000016)
ongevallen_2021.2461,20210018093,2021,Uitsluitend materiele schade,3,Bestelauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,278341109,,Oude Loswal,Hilversum,Nee,Gemeente,Hilversum,Noord-Holland,,,,,POINT (139148.4299999997 470597.7280000001)
ongevallen_2021.2462,20210019348,2021,Uitsluitend materiele schade,2,Personenauto,,Motor,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Beton,Droog,Daglicht,,Droog,,,,,,,,239377031,,Haarlemmerweg,Amsterdam,Nee,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (119665.82400000095 488733.3020000011)
ongevallen_2021.2463,20210019354,2021,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,ONOVERZICHTELIJK DOOR BOMEN,,,238360146,,,Zonnestein,Amstelveen,Ja,Gemeente,Amstelveen,Noord-Holland,,,,,POINT (119269.97989999875 480421.5058999993)
ongevallen_2021.2464,20210021248,2021,Uitsluitend materiele schade,1,Motor,,,,Onbekend,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,376280082,,Randweg,Arnhem,Ja,Gemeente,Arnhem,Gelderland,,,,,POINT (188477.74300000072 440484.2049999982)
ongevallen_2021.2465,20210025961,2021,Uitsluitend materiele schade,2,Bromfiets,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,338271006,,Waalbandijk,Ochten,Ja,Gemeente,Neder-Betuwe,Gelderland,,,,,POINT (169297.08700000122 435868.9919999987)
ongevallen_2021.2466,20210025965,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,395335059,,,Marskramersdonk,Apeldoorn,Ja,Gemeente,Apeldoorn,Gelderland,,,,,POINT (197702.78649999946 467974.88639999926)
ongevallen_2021.2467,20210026432,2021,Uitsluitend materiele schade,5,Personenauto,,Bestelauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,494352009,,,Kalkboerweg,Ambt Delden,Ja,Provincie,Hof van Twente,Overijssel,,,,,POINT (247412 476085)
ongevallen_2021.2468,20210026823,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Duisternis,,,,,,,,,,350175098,,Azalealaan,Helmond,Ja,Gemeente,Helmond,Noord-Brabant,,,,,POINT (175161.62799999863 387520.1889999993)
ongevallen_2021.2469,20210028669,2021,Uitsluitend materiele schade,2,Fiets,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,474336002,,Hengevelderweg,Diepenheim,Ja,Gemeente,Hof van Twente,Overijssel,,,,,POINT (237464.0549999997 468087.34099999815)
ongevallen_2021.2470,20210033117,2021,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,141256093,,Nijverheidsweg,Hellevoetsluis,Nee,Gemeente,Hellevoetsluis,Zuid-Holland,,,,,POINT (70964.8590000011 428199.8740000017)
ongevallen_2021.2471,20210033121,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,30,,,,Daglicht,,,,,,,,,,224257008,,Dorpsstraat,Wijngaarden,Ja,Gemeente,Molenlanden,Zuid-Holland,,,,,POINT (112293.2490000017 428684.5320000015)
ongevallen_2021.2475,20210032307,2021,Letsel,2,Personenauto,,,GEEN PARTIJ,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,340215017,,,St. Janstraat,Uden,Ja,Gemeente,Maashorst,Noord-Brabant,,,,,POINT (170503.33399999887 407698.16099999845)
ongevallen_2021.2476,20210029349,2021,Letsel,2,Fiets,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,184329009,,Zernikedreef,Leiden,Ja,Gemeente,Leiden,Zuid-Holland,,,,,POINT (92239.06199999899 464693.3720000014)
ongevallen_2021.2477,20210029658,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,,Niet brandend,,Droog,Daglicht,,,,,,,,,394111003,,,Schuitenberg,Roermond,Ja,Gemeente,Roermond,Limburg,,,,,POINT (197018.13969999924 355991.93200000003)
ongevallen_2021.2478,20210029728,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,VOP,,,,,,390343052,,,Kanaal Noord,Apeldoorn,Ja,Gemeente,Apeldoorn,Gelderland,,,,,POINT (195177.46200000122 471590.6559999995)
ongevallen_2021.2483,20210033993,2021,Uitsluitend materiele schade,2,Vrachtauto,,Los voorwerp,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,372283017,,,Oeverwal,Arnhem,Ja,Gemeente,Arnhem,Gelderland,,,,,POINT (186471.85489999875 441585.8033000007)
ongevallen_2021.2484,20210002355,2021,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,100,Niet aanwezig,Overig asfalt,Sneeuw/ijzel,Duisternis,,Regen,,,,,,,,272361036,,Rijksweg A6,Naarden,Ja,Rijk,Gooise Meren,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (136518.4459999986 480906.08999999985)
ongevallen_2021.2485,20210002384,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,185189016,,Ettenseweg,Roosendaal,Ja,Gemeente,Roosendaal,Noord-Brabant,,,,,POINT (92864.77100000158 394969.97300000116)
ongevallen_2021.2486,20210003716,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,407399194,,,Oldeneelallee,Zwolle,Ja,Gemeente,Zwolle,Overijssel,,,,,POINT (203871.19110000134 499690.76509999856)
ongevallen_2021.2488,20210010326,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,100,,,,Daglicht,,,,,,,,,,,290,KP KLEINPOLDERPLEIN,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (89767.99020000175 438572.1596000008)
ongevallen_2021.2489,20210011648,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,225201076,,,Delpratsingel,Breda,Ja,Gemeente,Breda,Noord-Brabant,,,,,POINT (112901.06940000132 400633.3220000006)
ongevallen_2021.2490,20210014897,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,60,Niet aanwezig,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,520458019,,Oosterveenseweg,Emmen,Nee,Gemeente,Emmen,Drenthe,,,,,POINT (260713.10700000077 529646.8520000018)
ongevallen_2021.2491,20210014901,2021,Letsel,3,Bromfiets,,Fiets,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,459591002,,Ranumerweg,Winsum,Nee,Gemeente,Het Hogeland,Groningen,,,,,POINT (229822.08199999854 595375.4149999991)
ongevallen_2021.2492,20210014913,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,381284096,,,Akeleistraat,Arnhem,Ja,Gemeente,Arnhem,Gelderland,,,,,POINT (190656.98559999838 442229.2430999987)
ongevallen_2021.2493,20210016176,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Brandend,Overig asfalt,Nat,Duisternis,,,,,,,,,,226437017,,Schagerweg,Alkmaar,Ja,Provincie,Alkmaar,Noord-Holland,,,,,POINT (113343.1409999989 519419.23800000176)
ongevallen_2021.2494,20210018754,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,339365066,,,Wikkemeen,Harderwijk,Ja,Gemeente,Harderwijk,Gelderland,,,,,POINT (169932.83819999918 482747.0454999991)
ongevallen_2021.2495,20210018755,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,344365089,,,Leuvenumseweg,Harderwijk,Ja,Provincie,Harderwijk,Gelderland,,,,,POINT (172218.8509999998 482794.27699999884)
ongevallen_2021.2496,20210018765,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,496360014,,Marktplein,Borne,Ja,Gemeente,Borne,Overijssel,,,,,POINT (248421.36400000006 480044.61199999973)
ongevallen_2021.2497,20210020649,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,500356033,,,Europalaan,Hengelo,Ja,Gemeente,Hengelo,Overijssel,,,,,POINT (250076.59099999815 478123.47199999914)
ongevallen_2021.2498,20210021287,2021,Letsel,2,Snorfiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,230402086,,,Zandweg,Wormer,Ja,Gemeente,Wormerland,Noord-Holland,,,,,POINT (115342 501109)
ongevallen_2021.2499,20210026454,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,312303065,,Woudenbergseweg,Maarsbergen,Nee,Provincie,Utrechtse Heuvelrug,Utrecht,,,,,POINT (156104.96700000018 451875.2809999995)
ongevallen_2021.2500,20210026867,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,353480052,,,RONDWEG,Lemmer,Ja,Provincie,De Fryske Marren,Friesland,,,,,POINT (176997.86199999973 540195.9057999998)
ongevallen_2021.2501,20210026889,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,344365020,,,Ceintuurbaan,Harderwijk,Ja,Provincie,Harderwijk,Gelderland,,,,,POINT (172211.80600000173 482806.0170000009)
ongevallen_2021.2502,20210028943,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,213361020,,Kruisweg,Hoofddorp,Nee,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (106835.73600000143 480689.5)
ongevallen_2021.2503,20210033805,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,217477086,,Zeeweg,Callantsoog,Ja,Gemeente,Schagen,Noord-Holland,,,,,POINT (108532.52400000021 538912.3819999993)
ongevallen_2021.2504,20210029552,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,188306221,,,Australiëweg,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (94124 453318)
ongevallen_2021.2507,20210029943,2021,Uitsluitend materiele schade,2,Motor,,Scootmobiel,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,415324001,,Weg naar Voorst,Zutphen,Ja,Provincie,Zutphen,Gelderland,,,,,POINT (208078.61300000176 462378.1629999988)
ongevallen_2021.2508,20210030352,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,521555042,,,Oude Rijksweg,Scheemda,Ja,Gemeente,Oldambt,Groningen,,,,,POINT (260915.80330000073 577551.2971000001)
ongevallen_2021.2512,20210002386,2021,Uitsluitend materiele schade,2,Trekker,,Los voorwerp,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,,,524,Rijksweg A16,Zevenbergschen Hoek,Ja,Rijk,Moerdijk,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (106372.76000000164 407744.2368000001)
ongevallen_2021.2513,20210003101,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,,Andere oversteekplaats,,,,,,426320006,,,Leestenseweg,Zutphen,Ja,Gemeente,Zutphen,Gelderland,,,,,POINT (213132.5762999989 460251.21020000055)
ongevallen_2021.2514,20210003789,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Brandend,ZOAB,Nat,Duisternis,,Regen,Andere oversteekplaats,,,,,,394546044,,,Hearrewei,Nijega,Ja,Rijk,Smallingerland,Friesland,RWS Noord-Nederland,NN District West,,,POINT (197482.90210000053 573489.3731999993)
ongevallen_2021.2515,20210004476,2021,Uitsluitend materiele schade,2,,GEEN PARTIJ,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Brandend,Overig asfalt,Droog,Schemer,,,,,,,,,527440003,,,Boôvenen,Weiteveen,Ja,Gemeente,Emmen,Drenthe,,,,,POINT (263643.6579999998 520254.11609999835)
ongevallen_2021.2516,20210005152,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Duisternis,,,,,,,,,,331308054,,Leeuwerikweide,Renswoude,Ja,Gemeente,Renswoude,Utrecht,,,,,POINT (165865.40900000185 454260.98800000176)
ongevallen_2021.2517,20210005776,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,100,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,600128810,,Zuilense Ring,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (135261.93299999833 460152)
ongevallen_2021.2518,20210005797,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,147293045,,,Schiereiland,Naaldwijk,Ja,Gemeente,Westland,Zuid-Holland,,,,,POINT (73945.72789999843 446570.24240000173)
ongevallen_2021.2519,20210008411,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,392322075,,,Loenenseweg,Beekbergen,Ja,Rijk,Apeldoorn,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (196447 461469)
ongevallen_2021.2520,20210008415,2021,Uitsluitend materiele schade,2,Trekker,,Lichtmast,,Vast voorwerp,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,360450023,,,De Boei,Emmeloord,Ja,Gemeente,Noordoostpolder,Flevoland,,,,,POINT (180148.98919999972 525019.4780000001)
