WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((131855.61 479112.9,131853.46 479111.87,131851.6 479115.75,131853.75 479116.78,131855.61 479112.9))","131854479114",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131851.31 479110.84,131849.16 479109.8,131847.3 479113.7,131849.45 479114.72,131851.31 479110.84))","131849479112",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131853.46 479111.87,131851.31 479110.84,131849.45 479114.72,131851.6 479115.75,131853.46 479111.87))","131851479113",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131838.81 479618.37,131843.94 479619.65,131844.02 479619.67,131844.55 479617.9,131840.14 479616.7,131839.27 479616.51,131838.81 479618.37))","131842479618",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131833.56 479617.25,131838.75 479618.35,131838.81 479618.37,131839.27 479616.51,131833.95 479615.4,131833.56 479617.25))","131836479617",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131847.05 479552.73,131841.96 479551.7,131841.61 479553.43,131846.7 479554.5,131847.05 479552.73))","131844479553",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131841.96 479551.7,131836.87 479550.67,131836.53 479552.37,131841.61 479553.43,131841.96 479551.7))","131839479552",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131839.57 479484.81,131835.95 479488.86,131837.37 479490.13,131840.99 479486.07,131839.57 479484.81))","131838479487",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131843.18 479480.75,131839.57 479484.81,131840.99 479486.07,131844.61 479482.02,131843.18 479480.75))","131842479483",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131844.86 479395.43,131837.75 479401.6,131840.68 479401.84,131844.69 479398.19,131844.86 479395.43))","131843479399",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131834.65 479396.98,131839.67 479392.64,131836.83 479392.45,131833.34 479395.47,131834.65 479396.98))","131836479395",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131838.02 479198.59,131835.61 479197.44,131835.63 479198.05,131833.99 479201.37,131836.19 479202.43,131838.02 479198.59))","131836479200",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131840.59 479204.53,131842.79 479205.59,131844.63 479201.75,131842.43 479200.69,131840.59 479204.53))","131843479203",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131838.39 479203.48,131840.59 479204.53,131842.43 479200.69,131840.23 479199.64,131838.39 479203.48))","131840479202",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131836.19 479202.43,131838.39 479203.48,131840.23 479199.64,131838.02 479198.59,131836.19 479202.43))","131838479201",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131842.79 479205.59,131845.0 479206.64,131846.84 479202.8,131844.63 479201.75,131842.79 479205.59))","131845479204",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131828.23 479616.63,131833.5 479617.24,131833.56 479617.25,131833.95 479615.4,131833.48 479615.3,131828.45 479614.72,131828.23 479616.63))","131831479616",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131822.89 479616.13,131828.19 479616.62,131828.23 479616.63,131828.45 479614.72,131826.8 479614.53,131823.05 479614.35,131822.89 479616.13))","131826479615",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131836.87 479550.67,131831.78 479549.64,131831.45 479551.31,131836.53 479552.37,131836.87 479550.67))","131834479551",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131831.78 479549.64,131826.69 479548.61,131824.57 479549.87,131831.45 479551.31,131831.78 479549.64))","131828479550",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131828.72 479496.97,131826.02 479500.0,131825.11 479501.02,131825.24 479503.72,131830.14 479498.23,131828.72 479496.97))","131828479500",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131832.34 479492.91,131828.72 479496.97,131830.14 479498.23,131833.76 479494.18,131832.34 479492.91))","131831479496",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131835.95 479488.86,131832.34 479492.91,131833.76 479494.18,131837.37 479490.13,131835.95 479488.86))","131835479492",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131830.69 479410.36,131834.78 479406.82,131835.01 479403.98,131829.38 479408.86,131830.69 479410.36))","131833479407",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131829.38 479408.86,131825.29 479412.4,131826.6 479413.9,131830.53 479410.51,131830.69 479410.36,131829.38 479408.86))","131828479411",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131826.84 479403.75,131830.79 479400.33,131829.48 479398.82,131825.53 479402.24,131826.84 479403.75))","131828479401",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131830.79 479400.33,131834.65 479396.98,131833.34 479395.47,131829.48 479398.82,131830.79 479400.33))","131832479398",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131826.24 479101.49,131828.55 479102.6,131830.11 479099.16,131830.69 479098.77,131828.14 479097.54,131826.24 479101.49))","131828479100",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131828.14 479097.54,131826.19 479096.6,131824.29 479100.56,131826.24 479101.49,131828.14 479097.54))","131826479099",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131823.05 479614.35,131819.34 479614.17,131817.46 479614.16,131817.53 479615.97,131822.81 479616.13,131822.89 479616.13,131823.05 479614.35))","131820479615",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131821.28 479580.68,131821.65 479579.08,131821.82 479578.31,131818.14 479577.51,131817.91 479577.45,131817.69 479577.36,131817.48 479577.24,131817.29 479577.1,131817.11 479576.94,131816.54 479579.6,131821.28 479580.68))","131819479579",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131816.54 479579.6,131816.01 479582.03,131817.75 479582.4,131820.74 479583.05,131821.28 479580.68,131816.54 479579.6))","131819479581",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131815.85 479523.84,131818.27 479517.15,131815.86 479518.31,131814.08 479523.2,131815.85 479523.84))","131816479521",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131811.8 479501.6,131815.82 479504.1,131817.66 479505.22,131817.02 479502.62,131812.76 479500.06,131811.8 479501.6))","131815479503",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131821.2 479415.94,131817.11 479419.48,131818.4 479420.97,131822.5 479417.44,131821.2 479415.94))","131820479418",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131817.11 479419.48,131813.02 479423.03,131814.3 479424.51,131818.4 479420.97,131817.11 479419.48))","131816479422",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131821.59 479405.66,131817.64 479409.08,131818.95 479410.59,131822.9 479407.17,131821.59 479405.66))","131820479408",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131825.29 479412.4,131821.2 479415.94,131822.5 479417.44,131826.6 479413.9,131825.29 479412.4))","131824479415",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131817.64 479409.08,131812.39 479413.64,131813.7 479415.14,131818.95 479410.59,131817.64 479409.08))","131816479412",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131822.9 479407.17,131826.84 479403.75,131825.53 479402.24,131821.59 479405.66,131822.9 479407.17))","131824479405",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131816.4 479187.31,131818.15 479189.04,131821.26 479185.88,131819.49 479184.18,131816.4 479187.31))","131819479187",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131818.15 479189.04,131819.89 479190.76,131822.51 479188.01,131823.29 479187.82,131821.26 479185.88,131818.15 479189.04))","131821479188",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131814.66 479185.59,131816.4 479187.31,131819.49 479184.18,131817.72 479182.48,131814.66 479185.59))","131817479185",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131812.91 479183.87,131814.66 479185.59,131817.72 479182.48,131815.95 479180.78,131812.91 479183.87))","131815479183",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131823.92 479095.5,131821.99 479094.58,131820.09 479098.54,131822.02 479099.46,131823.92 479095.5))","131822479097",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131826.19 479096.6,131823.92 479095.5,131822.02 479099.46,131824.29 479100.56,131826.19 479096.6))","131824479098",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131821.99 479094.58,131820.05 479093.64,131818.15 479097.61,131820.09 479098.54,131821.99 479094.58))","131820479096",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131820.05 479093.64,131818.27 479092.79,131816.37 479096.75,131818.15 479097.61,131820.05 479093.64))","131818479095",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131818.27 479092.79,131816.28 479091.83,131814.37 479095.8,131816.37 479096.75,131818.27 479092.79))","131816479094",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.99 479614.3,131805.57 479614.56,131805.52 479616.47,131810.96 479616.16,131810.99 479614.3))","131808479615",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131806.11 479577.32,131805.62 479579.63,131809.9 479580.58,131810.4 479578.23,131806.11 479577.32))","131808479579",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131806.61 479574.97,131806.11 479577.32,131810.4 479578.23,131810.89 479575.89,131806.61 479574.97))","131809479577",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131807.11 479572.63,131806.61 479574.97,131810.89 479575.89,131811.39 479573.54,131807.11 479572.63))","131809479574",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131808.61 479565.6,131808.11 479567.94,131812.39 479568.85,131812.89 479566.51,131808.61 479565.6))","131810479567",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131807.61 479570.29,131807.11 479572.63,131811.39 479573.54,131811.89 479571.2,131807.61 479570.29))","131810479572",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131808.11 479567.94,131807.61 479570.29,131811.89 479571.2,131812.39 479568.85,131808.11 479567.94))","131810479570",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.11 479558.56,131809.61 479560.91,131813.89 479561.82,131814.39 479559.48,131810.11 479558.56))","131812479560",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131809.11 479563.25,131808.61 479565.6,131812.89 479566.51,131813.39 479564.17,131809.11 479563.25))","131811479565",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131814.89 479557.13,131815.39 479554.79,131811.11 479553.87,131810.69 479555.83,131810.61 479556.22,131814.89 479557.13))","131813479555",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131809.61 479560.91,131809.11 479563.25,131813.39 479564.17,131813.89 479561.82,131809.61 479560.91))","131811479563",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.61 479556.22,131810.11 479558.56,131814.39 479559.48,131814.89 479557.13,131810.61 479556.22))","131812479558",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.53 479533.0,131808.76 479537.9,131809.87 479540.36,131812.3 479533.64,131810.53 479533.0))","131811479536",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131814.08 479523.2,131812.31 479528.1,131814.08 479528.74,131815.85 479523.84,131814.08 479523.2))","131814479526",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131812.31 479528.1,131810.53 479533.0,131812.3 479533.64,131814.08 479528.74,131812.31 479528.1))","131812479531",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131809.19 479506.21,131813.59 479508.94,131816.07 479508.26,131816.1 479508.22,131813.92 479506.82,131810.23 479504.54,131809.19 479506.21))","131812479507",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131810.23 479504.54,131805.7 479501.74,131804.66 479503.4,131809.19 479506.21,131810.23 479504.54))","131807479504",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131812.76 479500.06,131812.65 479500.0,131812.09 479499.66,131807.76 479496.95,131806.8 479498.49,131811.8 479501.6,131812.76 479500.06))","131810479499",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131808.92 479426.57,131804.83 479430.11,131806.12 479431.6,131810.21 479428.05,131808.92 479426.57))","131808479429",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131813.02 479423.03,131808.92 479426.57,131810.21 479428.05,131813.58 479425.13,131814.3 479424.51,131813.02 479423.03))","131812479426",X103,ONBEKEND,Langs,MULDER,E6b,1
"POLYGON ((131808.9 479416.67,131805.42 479419.7,131805.1 479422.6,131810.21 479418.17,131808.9 479416.67))","131807479420",X103,ONBEKEND,Langs,NIET FISCA,E8,1
"POLYGON ((131812.39 479413.64,131809.57 479416.09,131808.9 479416.67,131810.21 479418.17,131813.7 479415.14,131812.39 479413.64))","131811479416",X103,ONBEKEND,Langs,NIET FISCA,E8,1
"POLYGON ((131811.17 479182.14,131812.91 479183.87,131815.95 479180.78,131814.18 479179.09,131811.17 479182.14))","131814479181",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131809.42 479180.42,131811.17 479182.14,131814.18 479179.09,131812.41 479177.39,131809.42 479180.42))","131812479180",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131807.68 479178.7,131809.17 479180.17,131809.42 479180.42,131812.41 479177.39,131810.64 479175.69,131807.68 479178.7))","131810479178",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.64 479175.69,131808.55 479173.68,131808.32 479174.49,131805.93 479176.97,131807.68 479178.7,131810.64 479175.69))","131808479176",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131804.26 479156.79,131803.25 479158.93,131806.58 479160.49,131806.99 479161.34,131808.28 479158.69,131804.26 479156.79))","131806479159",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131808.28 479158.69,131809.31 479156.56,131805.28 479154.65,131804.26 479156.79,131808.28 479158.69))","131807479157",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131813.46 479148.04,131814.91 479145.06,131814.21 479145.53,131813.69 479145.53,131810.33 479143.95,131809.32 479146.09,131813.46 479148.04))","131812479146",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.35 479154.43,131811.38 479152.3,131807.3 479150.37,131806.29 479152.51,131810.35 479154.43))","131809479152",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131809.31 479156.56,131810.35 479154.43,131806.29 479152.51,131805.28 479154.65,131809.31 479156.56))","131808479155",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131812.42 479150.17,131813.46 479148.04,131809.32 479146.09,131808.31 479148.23,131812.42 479150.17))","131811479148",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131811.38 479152.3,131812.42 479150.17,131808.31 479148.23,131807.3 479150.37,131811.38 479152.3))","131810479150",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131814.44 479090.94,131812.74 479090.12,131810.83 479094.1,131812.53 479094.91,131814.44 479090.94))","131813479093",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131812.74 479090.12,131810.78 479089.18,131808.87 479093.16,131810.83 479094.1,131812.74 479090.12))","131811479092",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131810.78 479089.18,131808.11 479087.89,131808.44 479088.84,131806.9 479092.21,131808.87 479093.16,131810.78 479089.18))","131809479091",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131816.28 479091.83,131814.44 479090.94,131812.53 479094.91,131814.37 479095.8,131816.28 479091.83))","131814479093",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131794.49 479616.99,131800.02 479616.74,131800.05 479614.87,131794.49 479615.18,131794.49 479616.99))","131797479616",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131795.51 479543.3,131802.96 479544.08,131801.28 479542.0,131795.71 479541.41,131795.51 479543.3))","131799479543",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131805.7 479501.74,131801.06 479498.87,131800.03 479500.53,131804.66 479503.4,131805.7 479501.74))","131803479501",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131807.76 479496.95,131803.19 479494.1,131802.23 479495.65,131806.8 479498.49,131807.76 479496.95))","131805479496",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131798.56 479491.2,131793.92 479488.3,131792.94 479489.87,131797.58 479492.76,131798.56 479491.2))","131796479491",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131797.58 479492.76,131802.23 479495.65,131803.19 479494.1,131798.56 479491.2,131797.58 479492.76))","131800479493",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131800.74 479433.65,131796.65 479437.2,131797.93 479438.68,131802.02 479435.14,131800.74 479433.65))","131799479436",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131796.65 479437.2,131792.55 479440.74,131793.84 479442.23,131797.93 479438.68,131796.65 479437.2))","131795479440",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131796.06 479430.37,131801.62 479425.58,131798.88 479425.37,131794.79 479428.9,131796.06 479430.37))","131797479428",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131804.83 479430.11,131800.74 479433.65,131802.02 479435.14,131806.12 479431.6,131804.83 479430.11))","131803479433",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131788.87 479617.25,131794.49 479616.99,131794.49 479615.18,131789.35 479615.47,131788.87 479615.5,131788.87 479617.25))","131792479616",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131788.87 479615.5,131783.55 479615.77,131783.58 479617.49,131788.87 479617.25,131788.87 479615.5))","131786479616",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131790.15 479540.82,131784.58 479540.24,131784.38 479542.13,131789.95 479542.71,131790.15 479540.82))","131787479541",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131795.71 479541.41,131790.15 479540.82,131789.95 479542.71,131795.51 479543.3,131795.71 479541.41))","131793479542",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131791.87 479495.46,131796.75 479498.49,131797.77 479496.84,131792.89 479493.82,131791.87 479495.46))","131795479496",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131788.01 479490.81,131783.13 479487.79,131782.13 479489.41,131787.0 479492.44,131788.01 479490.81))","131785479490",X103,ONBEKEND,Langs,MULDER,E6b,1
"POLYGON ((131787.89 479486.73,131792.94 479489.87,131793.92 479488.3,131788.88 479485.14,131787.89 479486.73))","131791479488",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131792.89 479493.82,131788.01 479490.81,131787.0 479492.44,131791.87 479495.46,131792.89 479493.82))","131790479493",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131788.88 479485.14,131784.89 479482.65,131782.27 479483.23,131787.89 479486.73,131788.88 479485.14))","131786479485",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131788.46 479444.28,131784.37 479447.83,131785.66 479449.31,131789.75 479445.77,131788.46 479444.28))","131787479447",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131786.63 479435.96,131783.7 479438.49,131782.55 479439.49,131783.81 479440.94,131787.89 479437.41,131786.63 479435.96))","131785479438",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131792.55 479440.74,131788.46 479444.28,131789.75 479445.77,131793.84 479442.23,131792.55 479440.74))","131791479443",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131794.79 479428.9,131790.71 479432.43,131791.98 479433.89,131796.06 479430.37,131794.79 479428.9))","131793479431",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131790.71 479432.43,131786.63 479435.96,131787.89 479437.41,131791.98 479433.89,131790.71 479432.43))","131789479435",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131789.41 479263.66,131788.23 479265.76,131791.97 479267.74,131793.1 479265.61,131789.41 479263.66))","131791479266",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131787.05 479267.86,131785.55 479270.54,131786.08 479270.35,131789.72 479271.99,131790.84 479269.86,131787.05 479267.86))","131788479270",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131786.07 479275.86,131787.94 479274.35,131785.47 479271.05,131785.55 479270.54,131783.26 479272.38,131786.07 479275.86))","131786479273",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131788.23 479265.76,131787.05 479267.86,131790.84 479269.86,131791.97 479267.74,131788.23 479265.76))","131790479268",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131794.22 479263.48,131795.35 479261.35,131791.74 479259.5,131790.58 479261.56,131794.22 479263.48))","131793479261",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131790.58 479261.56,131789.41 479263.66,131793.1 479265.61,131794.22 479263.48,131790.58 479261.56))","131792479264",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131785.82 479176.6,131788.55 479175.61,131787.96 479175.42,131786.23 479170.96,131784.0 479171.81,131785.82 479176.6))","131786479174",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131772.48 479618.25,131777.96 479618.01,131778.0 479616.06,131772.5 479616.34,131772.48 479618.25))","131775479617",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131779.02 479539.65,131773.45 479539.06,131773.25 479540.96,131778.82 479541.55,131779.02 479539.65))","131776479540",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131784.58 479540.24,131779.02 479539.65,131778.82 479541.55,131784.38 479542.13,131784.58 479540.24))","131782479541",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131783.13 479487.79,131778.09 479484.68,131777.09 479486.29,131782.13 479489.41,131783.13 479487.79))","131780479487",X103,ONBEKEND,Langs,MULDER,E6b,1
"POLYGON ((131778.09 479484.68,131773.84 479482.05,131772.84 479483.65,131776.1 479485.67,131777.09 479486.29,131778.09 479484.68))","131775479484",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131778.47 479443.02,131774.4 479446.55,131775.63 479447.98,131779.72 479444.46,131778.47 479443.02))","131777479446",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131780.28 479451.37,131776.18 479454.91,131777.47 479456.4,131781.57 479452.86,131780.28 479451.37))","131779479454",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131784.37 479447.83,131780.28 479451.37,131781.57 479452.86,131785.66 479449.31,131784.37 479447.83))","131783479450",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131782.55 479439.49,131778.47 479443.02,131779.72 479444.46,131783.81 479440.94,131782.55 479439.49))","131781479442",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131777.64 479276.89,131775.4 479278.69,131775.97 479278.74,131778.62 479281.9,131780.49 479280.39,131777.64 479276.89))","131778479279",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131782.35 479278.88,131784.21 479277.37,131781.39 479273.88,131779.51 479275.39,131782.35 479278.88))","131782479276",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131780.49 479280.39,131782.35 479278.88,131779.51 479275.39,131778.44 479276.25,131777.64 479276.89,131780.49 479280.39))","131780479278",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131784.21 479277.37,131786.07 479275.86,131783.26 479272.38,131781.39 479273.88,131784.21 479277.37))","131784479275",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131776.86 479179.85,131779.1 479179.04,131777.31 479174.35,131775.09 479175.2,131776.86 479179.85))","131777479177",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131779.1 479179.04,131781.34 479178.22,131779.54 479173.51,131777.31 479174.35,131779.1 479179.04))","131779479176",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131781.34 479178.22,131783.58 479177.41,131781.77 479172.66,131779.54 479173.51,131781.34 479178.22))","131782479175",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131783.58 479177.41,131785.82 479176.6,131784.0 479171.81,131781.77 479172.66,131783.58 479177.41))","131784479175",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131778.42 479038.73,131779.27 479036.95,131779.5 479036.44,131775.55 479034.48,131774.43 479036.84,131778.42 479038.73))","131777479037",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131777.33 479041.02,131778.42 479038.73,131774.43 479036.84,131773.35 479039.14,131777.33 479041.02))","131776479039",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131772.5 479616.34,131771.89 479616.37,131766.84 479616.63,131766.82 479618.49,131772.48 479618.25,131772.5 479616.34))","131770479617",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131767.89 479538.47,131762.32 479537.88,131762.12 479539.79,131767.69 479540.38,131767.89 479538.47))","131765479539",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131773.45 479539.06,131767.89 479538.47,131767.69 479540.38,131773.25 479540.96,131773.45 479539.06))","131771479540",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131773.84 479482.05,131767.89 479478.37,131768.6 479481.01,131772.84 479483.65,131773.84 479482.05))","131770479481",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131776.18 479454.91,131772.09 479458.45,131773.38 479459.95,131777.47 479456.4,131776.18 479454.91))","131775479457",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131772.09 479458.45,131766.48 479463.31,131769.29 479463.49,131773.38 479459.95,131772.09 479458.45))","131771479461",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131774.4 479446.55,131766.24 479453.62,131767.46 479455.03,131775.63 479447.98,131774.4 479446.55))","131771479451",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131769.74 479280.49,131771.16 479282.21,131772.72 479280.91,131774.6 479279.35,131773.2 479277.64,131769.74 479280.49))","131772479280",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131766.92 479277.07,131768.33 479278.78,131771.8 479275.92,131770.4 479274.2,131766.92 479277.07))","131769479276",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131768.33 479278.78,131769.74 479280.49,131773.2 479277.64,131771.8 479275.92,131768.33 479278.78))","131771479278",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131762.68 479271.94,131764.1 479273.65,131767.6 479270.76,131766.2 479269.03,131762.68 479271.94))","131765479271",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131764.1 479273.65,131765.51 479275.36,131769.0 479272.48,131767.6 479270.76,131764.1 479273.65))","131767479273",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131765.51 479275.36,131766.92 479277.07,131770.4 479274.2,131769.0 479272.48,131765.51 479275.36))","131768479275",X401,ONBEKEND,Haaks,NIET FISCA,,1
