objectid;id;stadsdeel;buurt;straat;eigenaar;beheerder;onderhouder;soort;voet;kleur;aanleg_jaar;standplaats;locatie;inhoud;geo_shape;geo_point_2d
6944;11832.0;Woensel noord 2;Vlokhoven;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2016;Gazon;Overig;50;"{""coordinates"": [5.486293174548557, 51.47087869235846], ""type"": ""Point""}";51.47087869235846, 5.486293174548557
6949;5469.0;Woensel noord 2;'t Hool;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Groen;2010;Verharding;Plein;50;"{""coordinates"": [5.475093671827677, 51.47480721080005], ""type"": ""Point""}";51.47480721080005, 5.475093671827677
6951;6111.0;Stratum;Joriskwartier;Rozemarijnstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Beplanting;Overig;50;"{""coordinates"": [5.48946895873527, 51.42791893857017], ""type"": ""Point""}";51.42791893857017, 5.48946895873527
6953;6126.0;Stratum;Bloemenplein;Aalsterweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2009;Verharding;Abri;50;"{""coordinates"": [5.485950967494153, 51.42476971656848], ""type"": ""Point""}";51.42476971656848, 5.485950967494153
6956;6174.0;Centrum;Binnenstad;Demer;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2006;Verharding;Winkel;50;"{""coordinates"": [5.4772787418833975, 51.43951597022335], ""type"": ""Point""}";51.43951597022335, 5.4772787418833975
6959;9358.0;Stratum;Looiakkers;Aalsterweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Verharding;Winkel;50;"{""coordinates"": [5.486561091135855, 51.428206694066816], ""type"": ""Point""}";51.428206694066816, 5.486561091135855
6967;11585.0;Woensel noord 1;Driehoeksbos;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Gazon;;45;"{""coordinates"": [5.452880820754071, 51.47339374840721], ""type"": ""Point""}";51.47339374840721, 5.452880820754071
6969;9067.0;Centrum;TU-terrein;Insulindelaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Zwart;2013;Verharding;Winkel;50;"{""coordinates"": [5.498891867429806, 51.4486076645917], ""type"": ""Point""}";51.4486076645917, 5.498891867429806
6970;9068.0;Centrum;TU-terrein;;Particulier;Particulier;Particulier;Anders;Staal;Grijs;2013;Gazon;Overig;50;"{""coordinates"": [5.481426846505515, 51.44526732286949], ""type"": ""Point""}";51.44526732286949, 5.481426846505515
6975;8529.0;Tongelre;Lakerlopen;Kanaaldijk-Noord;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2013;Verharding;Winkel;50;"{""coordinates"": [5.498847548295985, 51.4359005583907], ""type"": ""Point""}";51.4359005583907, 5.498847548295985
6979;9565.0;Woensel noord 2;Blixembosch-Oost;Roodkapje;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Verharding;Park;50;"{""coordinates"": [5.480333243946434, 51.48810125106651], ""type"": ""Point""}";51.48810125106651, 5.480333243946434
6980;8109.0;Woensel noord 2;Blixembosch-Oost;Stiffelio;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Groen;2012;Gazon;School;50;"{""coordinates"": [5.4769644006618865, 51.488800686641945], ""type"": ""Point""}";51.488800686641945, 5.4769644006618865
6982;8117.0;Woensel noord 2;Eckart;Plutostraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;School;50;"{""coordinates"": [5.493710574510463, 51.468853923580795], ""type"": ""Point""}";51.468853923580795, 5.493710574510463
6985;8350.0;Woensel noord 2;Eckart;Orionstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Winkel;50;"{""coordinates"": [5.493590465016101, 51.470033021443534], ""type"": ""Point""}";51.470033021443534, 5.493590465016101
6988;2505.0;Woensel noord 2;Vaartbroek;Vaartbroek;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Verharding;Abri;50;"{""coordinates"": [5.500704294552562, 51.478007495847564], ""type"": ""Point""}";51.478007495847564, 5.500704294552562
6993;4446.0;Woensel zuid;Limbeek-Noord;Antony van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Gazon;Park;50;"{""coordinates"": [5.464189937960349, 51.446665450597656], ""type"": ""Point""}";51.446665450597656, 5.464189937960349
6995;4466.0;Centrum;Binnenstad;Stratumsedijk;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2009;Verharding;Overig;50;"{""coordinates"": [5.484775241808051, 51.4328345427651], ""type"": ""Point""}";51.4328345427651, 5.484775241808051
6996;4469.0;Centrum;Binnenstad;Bilderdijklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Overig;50;"{""coordinates"": [5.482630119831541, 51.434269978748254], ""type"": ""Point""}";51.434269978748254, 5.482630119831541
7003;7652.0;Woensel zuid;Limbeek-Noord;Boschdijk;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Abri;50;"{""coordinates"": [5.465579929041324, 51.450568021017695], ""type"": ""Point""}";51.450568021017695, 5.465579929041324
7007;7726.0;Stratum;Gijzenrooi;Eijerven;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Park;50;"{""coordinates"": [5.512623413171837, 51.41919662286907], ""type"": ""Point""}";51.41919662286907, 5.512623413171837
7013;6397.0;Tongelre;Doornakkers-West;Bloemfonteinstraat;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2009;Verharding;Overig;50;"{""coordinates"": [5.510057881911535, 51.43939416197379], ""type"": ""Point""}";51.43939416197379, 5.510057881911535
7019;6483.0;Gestel;Schrijversbuurt;Buitengebied 601;;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2008;Beplanting;Park;50;"{""coordinates"": [5.472832710870361, 51.42564008926235], ""type"": ""Point""}";51.42564008926235, 5.472832710870361
7025;9457.0;Woensel noord 2;'t Hool;Echternachlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Gazon;Overig;50;"{""coordinates"": [5.475499007505166, 51.47613279307847], ""type"": ""Point""}";51.47613279307847, 5.475499007505166
7026;2509.0;Woensel noord 2;'t Hool;Echternachlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Plein;50;"{""coordinates"": [5.471693267795992, 51.47517824463758], ""type"": ""Point""}";51.47517824463758, 5.471693267795992
7032;9258.0;Strijp 2;Waterrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2015;Gazon;Overig;50;"{""coordinates"": [5.39563088848558, 51.437662338552784], ""type"": ""Point""}";51.437662338552784, 5.39563088848558
7035;9259.0;Strijp 2;Waterrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2015;Gazon;Overig;50;"{""coordinates"": [5.3980389301110385, 51.436045044079954], ""type"": ""Point""}";51.436045044079954, 5.3980389301110385
7044;5200.0;Tongelre;Karpen;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.498927131383323, 51.453288595703654], ""type"": ""Point""}";51.453288595703654, 5.498927131383323
7049;5249.0;Woensel noord 1;Prinsejagt;de Klerklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Beton;Geel;2009;Verharding;Winkel;50;"{""coordinates"": [5.457319253245718, 51.46460754552761], ""type"": ""Point""}";51.46460754552761, 5.457319253245718
7050;5252.0;Woensel noord 2;Vlokhoven;Jericholaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Plein;50;"{""coordinates"": [5.485113115064345, 51.474579446636035], ""type"": ""Point""}";51.474579446636035, 5.485113115064345
7052;5263.0;Gestel;Oude Spoorbaan;Frederik Hendrikplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Beplanting;Plein;50;"{""coordinates"": [5.4653949778351025, 51.4298944358982], ""type"": ""Point""}";51.4298944358982, 5.4653949778351025
7054;6312.0;Strijp 2;Grasrijk;Nieuwe Sliffertsestraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Anders;Park;50;"{""coordinates"": [5.42035946640384, 51.43966247681542], ""type"": ""Point""}";51.43966247681542, 5.42035946640384
7055;8957.0;Centrum;Binnenstad;Oude Stadsgracht;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2009;Verharding;Overig;50;"{""coordinates"": [5.481901024948922, 51.435663800914185], ""type"": ""Point""}";51.435663800914185, 5.481901024948922
7057;8959.0;Centrum;Bergen;Smitsstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Zwart;2009;Anders;Plein;50;"{""coordinates"": [5.473452973840998, 51.43604482667201], ""type"": ""Point""}";51.43604482667201, 5.473452973840998
7059;6339.0;Gestel;Hanevoet;Allersma;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Beplanting;Plein;50;"{""coordinates"": [5.4461882745276435, 51.4145174087444], ""type"": ""Point""}";51.4145174087444, 5.4461882745276435
7061;6933.0;Stratum;Schuttersbosch;Floralaan Oost;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Beplanting;Overig;50;"{""coordinates"": [5.50056237531195, 51.41658723356351], ""type"": ""Point""}";51.41658723356351, 5.50056237531195
7062;6936.0;Tongelre;Villapark;Insulindelaan;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2012;Verharding;Winkel;50;"{""coordinates"": [5.503489683881984, 51.44218183023998], ""type"": ""Point""}";51.44218183023998, 5.503489683881984
7064;6953.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Champagnehof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Plein;50;"{""coordinates"": [5.452931996698865, 51.48272065566027], ""type"": ""Point""}";51.48272065566027, 5.452931996698865
7065;7594.0;Woensel zuid;Limbeek-Noord;B.P. A.van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.46088832940579, 51.448524269168416], ""type"": ""Point""}";51.448524269168416, 5.46088832940579
7066;7689.0;Woensel zuid;Woenselse Watermolen;Veldmaarschalk Montgomerylaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;School;50;"{""coordinates"": [5.477586403453529, 51.44862197184449], ""type"": ""Point""}";51.44862197184449, 5.477586403453529
7067;7700.0;Woensel zuid;Woensel-West;Franklinplein;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2012;Verharding;Winkel;50;"{""coordinates"": [5.460030528719065, 51.453509759589984], ""type"": ""Point""}";51.453509759589984, 5.460030528719065
7069;7703.0;Woensel zuid;Woensel-West;Boschdijk;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Abri;50;"{""coordinates"": [5.459515817659013, 51.456667527184415], ""type"": ""Point""}";51.456667527184415, 5.459515817659013
7071;7716.0;Woensel zuid;Kronehoef;Kloosterdreef;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Overig;50;"{""coordinates"": [5.471127639183817, 51.45644873260498], ""type"": ""Point""}";51.45644873260498, 5.471127639183817
7072;7717.0;Woensel zuid;Kronehoef;van Thienenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Winkel;50;"{""coordinates"": [5.462835526841063, 51.45701423030383], ""type"": ""Point""}";51.45701423030383, 5.462835526841063
7082;4991.0;Gestel;Hagenkamp;B.P. Engelsbergen;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.458470852550146, 51.4321902408643], ""type"": ""Point""}";51.4321902408643, 5.458470852550146
7086;10762.0;Tongelre;Karpen;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;50;"{""coordinates"": [5.502164954152647, 51.449250063880754], ""type"": ""Point""}";51.449250063880754, 5.502164954152647
7087;10764.0;Woensel noord 1;Driehoeksbos;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Verharding;;45;"{""coordinates"": [5.451525641075725, 51.475036884862234], ""type"": ""Point""}";51.475036884862234, 5.451525641075725
7088;10765.0;Woensel noord 1;Driehoeksbos;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Verharding;;45;"{""coordinates"": [5.451973285999181, 51.47458051638344], ""type"": ""Point""}";51.47458051638344, 5.451973285999181
7091;10769.0;Woensel noord 1;Driehoeksbos;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Verharding;;45;"{""coordinates"": [5.451340700665002, 51.47573532420095], ""type"": ""Point""}";51.47573532420095, 5.451340700665002
7096;11566.0;Gestel;Sportpark Aalsterweg;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Zwart;;Verharding;;45;"{""coordinates"": [5.476397591933175, 51.412830795654926], ""type"": ""Point""}";51.412830795654926, 5.476397591933175
7102;11576.0;Strijp 2;Meerrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Verharding;;45;"{""coordinates"": [5.408117934579518, 51.436057276402934], ""type"": ""Point""}";51.436057276402934, 5.408117934579518
7103;11578.0;Strijp 2;Meerrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Beplanting;;45;"{""coordinates"": [5.408418763879655, 51.4363020910014], ""type"": ""Point""}";51.4363020910014, 5.408418763879655
7110;6386.0;Stratum;Tivoli;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Verharding;School;50;"{""coordinates"": [5.509470935405105, 51.417802369543], ""type"": ""Point""}";51.417802369543, 5.509470935405105
7111;8479.0;Tongelre;Lakerlopen;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2009;Gazon;Winkel;50;"{""coordinates"": [5.497349373057926, 51.43805471848714], ""type"": ""Point""}";51.43805471848714, 5.497349373057926
7113;6398.0;Tongelre;Doornakkers-West;Rustenburgstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2009;Gazon;Plein;50;"{""coordinates"": [5.512993156374289, 51.44174536910265], ""type"": ""Point""}";51.44174536910265, 5.512993156374289
7116;6402.0;Tongelre;Villapark;Zilvermeeuwlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Beplanting;Park;50;"{""coordinates"": [5.498443193987616, 51.442201213772364], ""type"": ""Point""}";51.442201213772364, 5.498443193987616
7117;8882.0;Centrum;Bergen;Willemstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Winkel;50;"{""coordinates"": [5.472738322374053, 51.43828835172457], ""type"": ""Point""}";51.43828835172457, 5.472738322374053
7121;9123.0;Gestel;Ooievaarsnest;Wasvenpad;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Overig;50;"{""coordinates"": [5.431361096109475, 51.41678290177712], ""type"": ""Point""}";51.41678290177712, 5.431361096109475
7122;9250.0;Strijp 2;Grasrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Overig;50;"{""coordinates"": [5.4251349010681285, 51.43592619989766], ""type"": ""Point""}";51.43592619989766, 5.4251349010681285
7127;8105.0;Woensel noord 2;Tempel;Brasschaatpad;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Verharding;Park;50;"{""coordinates"": [5.48019934856356, 51.47989854303373], ""type"": ""Point""}";51.47989854303373, 5.48019934856356
7129;8108.0;Woensel noord 2;Blixembosch-Oost;Vliegende Koffer;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Geel;2012;Verharding;Abri;50;"{""coordinates"": [5.4783853944282175, 51.48621407977732], ""type"": ""Point""}";51.48621407977732, 5.4783853944282175
7134;7625.0;Tongelre;Muschberg, Geestenberg;B.P. Muschberg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.518456506112149, 51.44475952607107], ""type"": ""Point""}";51.44475952607107, 5.518456506112149
7135;9152.0;Gestel;Hagenkamp;Karel de Stoutestraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2013;Verharding;Overig;50;"{""coordinates"": [5.460367861835975, 51.430116049369296], ""type"": ""Point""}";51.430116049369296, 5.460367861835975
7136;9153.0;Gestel;Hagenkamp;Maria van Bourgondiëlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2013;Beplanting;Overig;50;"{""coordinates"": [5.457314541264914, 51.43040603456119], ""type"": ""Point""}";51.43040603456119, 5.457314541264914
7140;9380.0;Gestel;Genderdal;Donizettilaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2013;Gazon;Overig;50;"{""coordinates"": [5.456923554542382, 51.426498989081615], ""type"": ""Point""}";51.426498989081615, 5.456923554542382
7142;8331.0;Strijp 1;Hurk;Dillenburgstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2013;Verharding;Abri;50;"{""coordinates"": [5.438144801692242, 51.429668371393035], ""type"": ""Point""}";51.429668371393035, 5.438144801692242
7150;7417.0;Woensel zuid;Kronehoef;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Beplanting;School;50;"{""coordinates"": [5.4632910432233945, 51.45824124474962], ""type"": ""Point""}";51.45824124474962, 5.4632910432233945
7152;5600.0;Woensel zuid;Prinsejagt;1e Lieven de Keylaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Verharding;Abri;50;"{""coordinates"": [5.463213573889837, 51.465534520362056], ""type"": ""Point""}";51.465534520362056, 5.463213573889837
7156;8967.0;Gestel;Genderdal;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Gazon;Park;50;"{""coordinates"": [5.448176682570819, 51.42392663251326], ""type"": ""Point""}";51.42392663251326, 5.448176682570819
7158;5661.0;Woensel noord 2;Blixembosch-Oost;Koningskinderen;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Park;50;"{""coordinates"": [5.481964635429362, 51.48428915358602], ""type"": ""Point""}";51.48428915358602, 5.481964635429362
7168;8111.0;Woensel noord 2;Bokt;Buitengebied 489;BOR;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2012;Gazon;Park;50;"{""coordinates"": [5.504623226072924, 51.48636845146414], ""type"": ""Point""}";51.48636845146414, 5.504623226072924
7170;5304.0;Strijp 1;Schouwbroek;St Trudostraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Grijs;2010;Verharding;Winkel;50;"{""coordinates"": [5.454140796208103, 51.44046109899009], ""type"": ""Point""}";51.44046109899009, 5.454140796208103
7171;2897.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Superpole;Staal;Grijs;2008;Verharding;Winkel;120;"{""coordinates"": [5.475566142829229, 51.468565618830276], ""type"": ""Point""}";51.468565618830276, 5.475566142829229
7172;2903.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Champagnehof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Plein;50;"{""coordinates"": [5.453161878526782, 51.482703024637146], ""type"": ""Point""}";51.482703024637146, 5.453161878526782
7176;7734.0;Stratum;Nieuwe Erven;Heezerweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2019;Verharding;Winkel;50;"{""coordinates"": [5.498566688722407, 51.423546720840626], ""type"": ""Point""}";51.423546720840626, 5.498566688722407
7180;7760.0;Woensel zuid;Kronehoef;Wezelstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Overig;50;"{""coordinates"": [5.469525801810766, 51.45286816488698], ""type"": ""Point""}";51.45286816488698, 5.469525801810766
7183;7768.0;Woensel zuid;Kronehoef;Fluwijnstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Cafetaria;50;"{""coordinates"": [5.470347018779039, 51.45530200717707], ""type"": ""Point""}";51.45530200717707, 5.470347018779039
7187;9010.0;Centrum;Binnenstad;Markt;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2012;Verharding;Plein;50;"{""coordinates"": [5.478518533215409, 51.439609097674804], ""type"": ""Point""}";51.439609097674804, 5.478518533215409
7189;9014.0;Centrum;Binnenstad;Vestdijk;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Overig;50;"{""coordinates"": [5.483497788902604, 51.43706129069822], ""type"": ""Point""}";51.43706129069822, 5.483497788902604
7190;3383.0;Tongelre;Doornakkers-West;Ruysdaelbaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2011;Verharding;School;50;"{""coordinates"": [5.507860173266981, 51.43595929820383], ""type"": ""Point""}";51.43595929820383, 5.507860173266981
7196;3477.0;Tongelre;Muschberg, Geestenberg;Asberg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Overig;50;"{""coordinates"": [5.525794051785271, 51.44352618501232], ""type"": ""Point""}";51.44352618501232, 5.525794051785271
7197;6191.0;Tongelre;Karpen;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.499181075593252, 51.45263868704828], ""type"": ""Point""}";51.45263868704828, 5.499181075593252
7201;9466.0;Woensel noord 1;Woenselse Heide;Noordzeelaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Verharding;Abri;50;"{""coordinates"": [5.466237536997431, 51.48050661054914], ""type"": ""Point""}";51.48050661054914, 5.466237536997431
7202;8180.0;Woensel noord 1;Woenselse Heide;Veluwelaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Park;50;"{""coordinates"": [5.461890419636022, 51.48105791451241], ""type"": ""Point""}";51.48105791451241, 5.461890419636022
7204;8181.0;Woensel noord 1;Woenselse Heide;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Grijs;2012;Beplanting;School;50;"{""coordinates"": [5.465964960316067, 51.47921837150026], ""type"": ""Point""}";51.47921837150026, 5.465964960316067
7206;9063.0;Centrum;Fellenoord;Neckerspoel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2013;Verharding;Plein;50;"{""coordinates"": [5.479343141502865, 51.443758903412764], ""type"": ""Point""}";51.443758903412764, 5.479343141502865
7214;7219.0;Stratum;Genneperzijde;Felix Timmermanslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2016;Gazon;Park;50;"{""coordinates"": [5.4813748443835575, 51.42068070798218], ""type"": ""Point""}";51.42068070798218, 5.4813748443835575
7224;6034.0;Park Meerland;Grasrijk;Grasbaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Park;50;"{""coordinates"": [5.409033077327186, 51.43981035558519], ""type"": ""Point""}";51.43981035558519, 5.409033077327186
7227;5667.0;Woensel noord 2;Blixembosch-Oost;Ouverture;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2006;Verharding;Winkel;50;"{""coordinates"": [5.472898514589474, 51.488857744197205], ""type"": ""Point""}";51.488857744197205, 5.472898514589474
7228;5674.0;Woensel noord 1;Woenselse Heide;Huizingalaan;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2015;Verharding;Abri;50;"{""coordinates"": [5.4580223494011, 51.47722338462735], ""type"": ""Point""}";51.47722338462735, 5.4580223494011
7229;5677.0;Woensel noord 2;Vaartbroek;De Stoutheuvel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2017;Verharding;Winkel;50;"{""coordinates"": [5.491903877551599, 51.47730514766513], ""type"": ""Point""}";51.47730514766513, 5.491903877551599
7233;3775.0;Centrum;Bergen;Keizersgracht;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2006;Verharding;Plein;50;"{""coordinates"": [5.47570526546305, 51.437302341192606], ""type"": ""Point""}";51.437302341192606, 5.47570526546305
7234;11080.0;Strijp 1;Eliasterrein, Vonderkwartier;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;50;"{""coordinates"": [5.466982510579994, 51.435570894274974], ""type"": ""Point""}";51.435570894274974, 5.466982510579994
7242;10741.0;Stratum;Sportpark Aalsterweg;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Zwart;;Verharding;;45;"{""coordinates"": [5.477484639256577, 51.412977102470755], ""type"": ""Point""}";51.412977102470755, 5.477484639256577
7243;10742.0;Stratum;Sportpark Aalsterweg;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Groen;;Verharding;;45;"{""coordinates"": [5.477505012464225, 51.409520617245974], ""type"": ""Point""}";51.409520617245974, 5.477505012464225
7244;10743.0;Stratum;Sportpark Aalsterweg;;BOR;BOR Stedelijk;BOR Stedelijk;Sinope 45 ltr.;Staal;Zwart;;Verharding;;45;"{""coordinates"": [5.476990073223363, 51.413024325174035], ""type"": ""Point""}";51.413024325174035, 5.476990073223363
7253;10752.0;Tongelre;Doornakkers-West;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2005;Verharding;Overig;50;"{""coordinates"": [5.504451458664818, 51.44169466871488], ""type"": ""Point""}";51.44169466871488, 5.504451458664818
7261;6869.0;Tongelre;Muschberg, Geestenberg;Heerbaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2006;Gazon;Abri;50;"{""coordinates"": [5.522647964289521, 51.44086541733922], ""type"": ""Point""}";51.44086541733922, 5.522647964289521
7266;4231.0;Stratum;Nieuwe Erven;Menthellapad;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2017;Beplanting;Overig;50;"{""coordinates"": [5.495684324963555, 51.42286454928724], ""type"": ""Point""}";51.42286454928724, 5.495684324963555
7272;11915.0;Gestel;Hanevoet;;Particulier;Particulier;BOR Stedelijk;Bammens Prestige;Staal;Groen;2014;Verharding;Winkel;70;"{""coordinates"": [5.4390640753784005, 51.418762461607244], ""type"": ""Point""}";51.418762461607244, 5.4390640753784005
