FID,omschr,aant_msk,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_kenmerk.81,Weefstrook,1.6 -> 1,R,58.5019989,R,58.9090004,H,006,KLK0006321353,R,I,3,,"LINESTRING (149752.47179999948 488632.07730000094, 149919.1614000015 488730.5086000003, 150089.76509999856 488827.2404999994, 150102.1700000018 488834.3073000014)"
mengstroken_kenmerk.82,Weefstrook,1 -> 1,R,52.05699921,R,52.95199966,T,006,KLK0006321114,L,I,3,,"LINESTRING (145662.55000000075 485080.74819999933, 145621.73800000176 485068.31269999966, 145570.14409999922 485053.89290000126, 145550.16800000146 485048.99810000136, 145521.72529999912 485041.72199999914, 145497.25129999965 485035.9012000002, 145454.12409999967 485025.84699999914, 145410.33549999818 485017.3803000003, 145365.62079999968 485009.7074000016, 145321.96449999884 485002.9604999982, 145279.63100000098 484997.6688000001, 145222.87779999897 484990.9219000004, 145179.22150000185 484987.7468999997, 145160.70059999824 484986.55629999936, 145137.68180000037 484984.96880000085, 145094.42229999974 484983.11670000106, 145060.68789999932 484982.5876000002, 145024.307599999 484982.45529999956, 144980.65129999816 484982.9844000004, 144939.24390000105 484984.57189999893, 144898.36569999903 484986.55629999936, 144869.26150000095 484988.6730000004, 144817.1383999996 484993.30319999903, 144785.00470000133 484995.89609999955)"
mengstroken_kenmerk.83,Invoegstrook,1 -> 1,R,53.41500092,R,53.69400024,H,006,KLK0006321051,R,I,3,,"LINESTRING (146098.90900000185 485228.47199999914, 146224.69519999996 485304.59319999814, 146346.58089999855 485387.7734000012, 146352.6699000001 485391.9968000017)"
mengstroken_kenmerk.84,Weefstrook,1 -> 1,R,49.26100159,R,49.88800049,T,006,KLK0006321091,L,I,3,,"LINESTRING (142656.745099999 485058.4967, 142649.76000000164 485055.7978999987, 142551.4935999997 485016.4277999997, 142491.8035000004 484990.39279999956, 142429.2558999993 484961.34149999917, 142392.58449999988 484943.87889999896, 142339.87939999998 484915.62139999866, 142279.23680000007 484883.8713000007, 142235.73919999972 484860.53500000015, 142213.0379000008 484847.9937000014, 142086.3552000001 484778.77859999985)"
mengstroken_kenmerk.85,Uitrijstrook,1 -> 1,R,53.48400116,R,53.67599869,T,006,KLK0006321123,L,I,3,,"LINESTRING (146299.6438000016 485409.8291000016, 146140.38850000128 485307.2320000008)"
mengstroken_kenmerk.86,Weefstrook,2 -> 1.6,R,58.15000153,R,58.29999924,T,006,KLK0006321309,L,I,3,,"LINESTRING (149559.7648999989 488571.30490000173, 149556.251600001 488569.32239999995, 149425.75879999995 488495.66220000014)"
mengstroken_kenmerk.87,Uitrijstrook,1 -> 1,R,55.84000015,R,56.02399826,H,006,KLK0006321336,R,I,3,,"LINESTRING (147984.63340000063 486735.6429999992, 148021.56590000167 486793.5430999994, 148042.73259999976 486830.58480000123, 148079.3509999998 486892.81500000134)"
mengstroken_kenmerk.88,Weefstrook,2 -> 1.6,R,58.29399872,R,58.5019989,H,006,KLK0006321352,R,I,3,,"LINESTRING (149570.9690000005 488526.4615999982, 149656.05920000002 488575.14499999955, 149752.47179999948 488632.07730000094)"
mengstroken_kenmerk.89,Uitrijstrook,1 -> 1,R,50.01200104,R,50.13600159,H,006,KLK0006570464,R,I,2,,"LINESTRING (142790.7820999995 485039.72410000116, 142826.4343000017 485047.32939999923, 142860.26029999927 485052.23640000075, 142898.33929999918 485055.5073999986, 142905.17119999975 485055.8772, 142912.4459999986 485056.53449999914)"
mengstroken_kenmerk.90,Uitrijstrook,1 -> 1,R,50.13600159,R,50.26699829,H,006,KLK0006570465,R,I,3,,"LINESTRING (142912.4459999986 485056.53449999914, 142925.95380000025 485057.75510000065, 142960.7463000007 485058.62689999864, 142990.78570000082 485061.6308999993, 143020.18140000105 485070.2135999985, 143039.92119999975 485082.0709999986)"
mengstroken_kenmerk.91,Uitrijstrook,2 -> 2,R,10.68599987,R,10.73999977,H,076,KLK0006849002,R,I,3,,"LINESTRING (189709.4882999994 326981.4739000015, 189732.91789999977 326976.96290000156, 189764.50710000098 326970.94590000063)"
mengstroken_kenmerk.92,Uitrijstrook,2 -> 1,R,10.89000034,R,10.94499969,T,076,KLK0006849040,L,I,3,,"LINESTRING (190040.19460000098 326798.18620000035, 190036.09039999917 326807.5672999993, 190017.51159999892 326838.1226999983)"
mengstroken_kenmerk.93,Uitrijstrook,1 -> 1,R,7.17600012,R,7.4369998,H,009,KLK0007226106,R,I,4,,"LINESTRING (127934.77650000155 480842.4578999989, 127972.76260000095 480863.6235000007, 128021.76350000128 480892.3044000007, 128061.66279999912 480916.4343999997, 128106.29630000144 480942.2384000011, 128127.41010000184 480954.1446999982, 128152.81019999832 480969.6228, 128157.56379999965 480972.5991999991)"
mengstroken_kenmerk.94,Splitsing,1 -> 1,R,7.26800013,R,8.45300007,T,009,KLK0007226107,L,I,1,,"LINESTRING (127031.30970000103 480373.49020000175, 127066.51000000164 480391.92339999974, 127105.45670000091 480413.61930000037, 127147.36679999903 480435.84430000186, 127181.97439999878 480453.9417999983, 127216.58190000057 480471.6160000004, 127257.433699999 480492.1477999985, 127282.09290000051 480505.27109999955, 127321.8863000013 480526.43780000135, 127368.45309999958 480552.57869999856, 127410.36320000142 480575.65040000156, 127479.57829999924 480613.6446999982, 127539.37429999933 480646.3471999988, 127582.13100000098 480668.88980000094, 127610.81190000102 480683.38899999857, 127641.29199999943 480698.52320000157, 127692.83289999887 480722.7589999996, 127739.82299999893 480743.7140999995, 127802.58229999989 480773.6649999991, 127843.43400000036 480793.7734000012, 127881.74579999968 480813.77589999884, 127934.77650000155 480842.4578999989, 127972.76260000095 480863.6235000007, 128021.76350000128 480892.3044000007, 128061.66279999912 480916.4343999997, 128078.59290000051 480926.2221999988)"
mengstroken_kenmerk.95,Splitsing,2 -> 2,R,10.76200008,R,10.875,H,009,KLK0007226220,R,I,3,,"LINESTRING (125010.16470000148 479333.5808000006, 125006.63569999859 479331.8729000017, 124981.24269999936 479317.5817000009, 124967.65819999948 479309.0753000006, 124945.18100000173 479296.2729999982, 124924.35300000012 479286.3979999982)"
mengstroken_kenmerk.96,Weefstrook,1 -> 1,R,10.50199986,R,11.25500011,H,009,KLK0007225427,R,I,3,,"LINESTRING (125268.72049999982 479342.2685999982, 125249.76889999956 479331.86089999974, 125179.87579999864 479293.5956999995, 125110.53849999979 479256.1094999984, 125037.33619999886 479216.77800000086, 124963.19860000163 479175.9048999995, 124921.20580000058 479152.87319999933, 124900.86050000042 479141.8165999986, 124886.03510000184 479133.816300001, 124852.2349999994 479115.7335000001, 124833.8748999983 479106.2217999995, 124809.52299999818 479094.7292000018, 124792.17350000143 479087.7864000015, 124776.94249999896 479082.68090000004, 124758.65459999815 479077.72520000115, 124743.44550000131 479074.53119999915, 124727.17859999835 479072.0238999985, 124703.33549999818 479069.9919000007, 124679.40619999915 479069.883200001, 124658.79549999908 479071.33740000054, 124639.2126000002 479074.0656000003, 124625.6416000016 479076.753800001, 124613.26190000027 479079.7694000006, 124591.4085999988 479086.5023000017)"
mengstroken_kenmerk.97,Uitrijstrook,1 -> 1,R,53.0719986,R,53.2120018,T,006,KLK0007271456,L,I,2,,"LINESTRING (145972.43329999968 485339.45870000124, 145974.84600000083 485341.84600000083, 145999.41000000015 485354.9699999988, 146037.63599999994 485370.94900000095, 146088.563000001 485392.32400000095, 146105 485397)"
mengstroken_kenmerk.98,Uitrijstrook,1 -> 1,R,34.45700073,R,34.59400177,H,002,KLK0007221532,R,I,3,,"LINESTRING (124099.78720000014 479404.9349000007, 124106.67700000107 479392.59099999815, 124110.23299999908 479385.95600000024, 124167.63100000098 479285.9200000018)"
mengstroken_kenmerk.99,Uitrijstrook,1 -> 1,R,27.28300095,R,27.30800056,T,044,KLK0007412157,L,I,3,,"LINESTRING (84510.81199999899 457945.19299999997, 84524.95899999887 457958.59800000116)"
mengstroken_kenmerk.100,Splitsing,1 -> 1,R,12.19999981,R,12.31799984,H,009,KLK0007492627,R,I,3,,"LINESTRING (124496.1165000014 478613.6827000007, 124502.40239999816 478605.43239999935, 124515.36699999869 478586.3823999986, 124525.42119999975 478568.9197999984, 124537.08879999816 478547.42880000174, 124560.80000000075 478504.2529999986)"
mengstroken_kenmerk.101,Uitrijstrook,2 -> 2,R,5.38700008,R,5.5,T,013,KLK0007586270,L,I,4,,"LINESTRING (83944.10410000011 450769.8594999984, 83936.5159999989 450798.3139999993, 83930.89699999988 450832.34899999946, 83927.63199999928 450850.41699999943, 83922.68499999866 450880.97349999845)"
mengstroken_kenmerk.102,Weefstrook,1 -> 1,R,171.27999878,R,171.34199524,H,028,KLK0007342806,R,I,3,,"LINESTRING (233001.98699999973 554629.3379999995, 233000.5300000012 554642.0780000016, 232992.48000000045 554687.4959999993)"
mengstroken_kenmerk.103,Weefstrook,1 -> 2,R,2.05800009,R,2.13599992,H,028,KLK0007611613,R,I,2,,"LINESTRING (140578.17110000178 456045.9277999997, 140582 456046, 140652 456046, 140656.16679999977 456045.8264000006)"
mengstroken_kenmerk.104,Weefstrook,2 -> 2,R,2.13599992,R,2.30299997,H,028,KLK0007611614,R,I,2,,"LINESTRING (140656.16679999977 456045.8264000006, 140700 456044, 140707.0075000003 456043.4539999999, 140824.26319999993 456036.33779999986)"
mengstroken_kenmerk.105,Uitrijstrook,1 -> 2,R,9.81700039,R,9.84200001,H,003,KLK0007641792,R,I,3,,"LINESTRING (103989.85190000013 420698.8183000013, 103983.88819999993 420698.77639999986, 103964.85550000146 420699.1416000016)"
mengstroken_kenmerk.106,Uitrijstrook,2 -> 2,R,9.84200001,R,9.93700027,H,003,KLK0007641793,R,I,3,,"LINESTRING (103856.07899999991 420701.8260000013, 103868 420701, 103964.85550000146 420699.1416000016)"
mengstroken_kenmerk.107,Invoegstrook,1 -> 1,R,68.35299683,R,68.63400269,H,006,KLK0007582396,R,I,3,,"LINESTRING (157773.44999999925 494312.6979999989, 157795 494330.7340000011, 157900 494435, 157973.5137999989 494509.86510000005)"
mengstroken_kenmerk.108,Weefstrook,1 -> 1,R,8.06799984,R,9.32999992,T,001,KLK0008048880,L,I,4,,"LINESTRING (128887.54679999873 482847.60069999844, 128917.51049999893 482840.66319999844, 128937.05480000004 482836.3790999986, 128956.64829999954 482832.3553000018, 128995.95219999924 482824.6867999993, 129011.72830000147 482821.75939999893, 129031.44049999863 482818.3597000018, 129051.1911999993 482815.2098999992, 129070.97839999944 482812.2974999994, 129110.69139999896 482806.90940000117, 129142.2153000012 482803.0628999993, 129162.1064000018 482800.97729999945, 129182.01469999924 482799.061999999, 129201.95329999924 482797.44729999825, 129241.88969999924 482794.8018999994, 129270.13969999924 482793.3761, 129310.11569999903 482791.93769999966, 129350.13360000029 482791.2729000002, 129382.15239999816 482791.2600999996, 129402.15179999918 482791.5828999989, 129442.07070000097 482792.5907000005, 129611.56599999964 482794.72619999945, 129698.48479999974 482795.6486000009, 129782.7248999998 482796.38859999925, 129822.72540000081 482796.2930999994, 129849.59340000153 482795.8803000003, 129949.55990000069 482793.7344000004, 129992.13049999997 482792.3575000018, 130032.08909999952 482790.51469999924, 130052.00759999827 482789.40349999815, 130085.66279999912 482787.2153000012, 130125.55319999903 482784.14990000054)"
mengstroken_kenmerk.109,Uitrijstrook,1 -> 1,R,177.52200317,R,177.76199341,H,001,KLK0008051371,R,I,3,,"LINESTRING (267080.9343999997 481677.872299999, 267139.3211000003 481686.04670000076, 267172.60179999843 481691.0716999993, 267214.818500001 481698.0491000004, 267254.17550000176 481705.12689999864, 267275.9406999983 481709.29949999973, 267317.4120000005 481717.6099999994)"
mengstroken_kenmerk.110,Samenvoeging,1.6 -> 1,R,75.52799988,R,75.5490036,H,002,KLK0008052384,R,I,4,,"LINESTRING (135973.72349999845 442281.2589999996, 135984.93210000172 442263.5003999993)"
mengstroken_kenmerk.111,Invoegstrook,1 -> 1,R,219.21800232,R,219.48500061,T,002,KLK0008054758,L,I,3,,"LINESTRING (190711.97819999978 350087.9846000001, 190713.3339000009 350147.9675000012, 190714.7927000001 350236.2485000007, 190716.5936000012 350357.9439000003)"
mengstroken_kenmerk.112,Invoegstrook,1 -> 1,B,254.36000061,B,254.6309967,T,002,KLK0008056208,L,I,3,,"LINESTRING (178233.5859999992 319130.86609999835, 178250.83060000092 319155.42819999903, 178271.15399999917 319183.85440000147, 178285.84820000082 319204.0843000002, 178315.7489 319244.15900000185, 178343.84050000086 319280.53500000015, 178356.2714000009 319296.2030000016, 178368.86190000176 319311.742899999, 178394.35940000042 319342.5683999993, 178398.94940000027 319347.9536000006)"
mengstroken_kenmerk.113,Uitrijstrook,1 -> 1,R,172.14199829,R,172.36099243,T,028,KLK0007896032,L,I,3,,"LINESTRING (231740.13549999893 555307.3165999986, 231764 555275, 231814 555215, 231878.6409999989 555150.3590000011)"
mengstroken_kenmerk.114,Invoegstrook,1 -> 1,R,173.70300293,R,174.04299927,T,028,KLK0007896033,L,I,3,,"LINESTRING (231428.37159999833 556942.7842999995, 231428.48299999908 556916.8920000009, 231429 556890, 231430 556870, 231431 556814, 231437 556698, 231441.75519999862 556599.0927000009)"
mengstroken_kenmerk.115,Uitrijstrook,1 -> 1,R,169.84899902,R,170.1000061,T,001,KLK0008051204,L,I,3,,"LINESTRING (260432.7164000012 478919.938000001, 260395.35559999943 478915.4754999988, 260360.1053000018 478911.8718000017, 260322.98559999838 478908.7542000003, 260283.05730000138 478906.1506000012, 260254.13500000164 478904.7996000014, 260234.1416000016 478904.0170000009, 260214.14799999818 478903.47300000116, 260189.4310999997 478903.11459999904)"
mengstroken_kenmerk.116,Uitrijstrook,1 -> 1,R,52.69499969,R,53.90000153,H,001,KLK0008049912,R,I,3,,"LINESTRING (165562.18290000036 464047.36829999834, 166296.12079999968 464214.3566999994, 166454.5822999999 464250.2419000007, 166549.61840000004 464270.8936999999, 166608.34849999845 464283.17969999835, 166666.9534999989 464295.16230000183, 166739.66010000184 464309.3370000012)"
mengstroken_kenmerk.117,Invoegstrook,1 -> 1,R,175.26199341,R,175.58599854,T,001,KLK0008051274,L,I,3,,"LINESTRING (265193.6915999986 481303.07009999827, 265156.3511000015 481295.76480000094, 265136.684799999 481292.21229999885, 265103.8940999992 481286.6680999994, 265059.7274999991 481279.75659999996, 265039.9140999988 481276.9213999994, 265010.2340000011 481272.95650000125, 264990.36930000037 481270.56329999864, 264950.6143999994 481266.1405000016, 264918.5080999993 481263.0036999993, 264898.5720999986 481261.3192999996, 264873.86840000004 481259.46550000086)"
mengstroken_kenmerk.118,Invoegstrook,1 -> 1,R,166.23599243,R,166.53100586,T,001,KLK0008051155,L,I,3,,"LINESTRING (256691.16279999912 479422.5965999998, 256711.11840000004 479430.4145999998, 256748.49540000036 479444.6671999991, 256771.5416000001 479453.15780000016, 256790.37170000002 479459.90989999846, 256809.26850000024 479466.4631999992, 256851.06219999865 479480.34650000185, 256870.12469999865 479486.40680000186, 256889.13809999824 479492.24109999835, 256917.52910000086 479500.6627999991, 256936.76150000095 479506.1581999995, 256973.38960000128 479516.1831)"
mengstroken_kenmerk.119,Splitsing,1 -> 1,R,8.53999996,R,9.47099972,H,001,KLK0008048899,R,I,4,,"LINESTRING (129325.7201000005 482773.0476000011, 129335.87530000135 482773.2961000018, 129375.87819999829 482773.46990000084, 129395.8751000017 482773.82360000163, 129451.90139999986 482775.3968000002, 129679.60700000077 482778.1127999984, 129743.1015000008 482778.82719999924, 129795.07600000128 482777.36879999936, 129835.91589999944 482776.49130000174, 129855.90179999918 482775.73959999904, 129867.40230000019 482775.21269999817, 129887.33210000023 482773.9129999988, 129919.83529999852 482772.8823999986, 129939.6649999991 482770.3348999992, 129951.49230000004 482768.5716999993, 129971.1977000013 482765.1955000013, 129991.17850000039 482761.25129999965, 130017.29560000077 482755.1801000014, 130036.6229000017 482750.04580000043, 130049.33810000122 482746.3409000002, 130068.42509999871 482740.2960000001, 130087.55649999902 482733.7868000008, 130106.34389999881 482726.9191999994, 130125.04450000077 482719.8275000006, 130143.55150000006 482712.2309000008, 130162.34970000014 482705.3936999999, 130174.39550000057 482700.7591999993, 130193.13650000095 482693.8427999988, 130210.32669999823 482687.96819999814, 130243.64959999919 482678.1405999996)"
mengstroken_kenmerk.120,Invoegstrook,1 -> 1,R,43.52099991,R,43.79999924,T,001,KLK0008049757,L,I,3,,"LINESTRING (157292.23039999977 465896.0384999998, 157197.69779999927 466006.3022999987, 157115.38709999993 466101.60449999943, 157110.3066000007 466107.5672999993)"
mengstroken_kenmerk.121,Invoegstrook,1 -> 1,R,44.93600082,R,45.25999832,H,001,KLK0008049807,R,I,3,,"LINESTRING (158052.31650000066 465057.67709999904, 158080.42330000177 465034.7093999982, 158111.74419999868 465009.8295000009, 158153.01740000024 464977.73369999975, 158197.01949999854 464944.0251000002, 158309.35700000077 464858.8306000009)"
mengstroken_kenmerk.122,Uitrijstrook,1 -> 1,R,79.09100342,R,79.3259964,H,002,KLK0008052463,R,I,5,,"LINESTRING (138213.14090000093 439536.28770000115, 138381.46770000085 439375.03269999847)"
mengstroken_kenmerk.123,Weefstrook,2 -> 2,R,221.66499329,R,222.6519928,T,002,KLK0008054855,L,I,3,,"LINESTRING (188973.7190000005 347638.3770000003, 189014.2949000001 347675.23490000144, 189055.3110000007 347704.65089999884, 189101.690200001 347742.71620000154, 189148.35920000076 347780.4285000004, 189195.24439999834 347817.8770999983, 189679.4263000004 348203.38479999825, 189695.14930000156 348215.74639999866, 189719.84450000152 348234.75989999995)"
mengstroken_kenmerk.124,Invoegstrook,1.6 -> 1,R,46.11299896,R,46.36199951,H,001,KLK0008049809,R,I,3,,"LINESTRING (159031.9737999998 464403.3720000014, 159042.9186999984 464401.5186999999, 159055.57339999825 464398.186900001, 159071.54459999874 464394.26590000093, 159090.9985000007 464389.71559999883, 159116.97659999877 464384.0811999999, 159136.60550000146 464380.2344999984, 159158.22690000013 464376.3317000009, 159177.9316000007 464372.9792000018, 159197.6860000007 464369.85390000045, 159239.25129999965 464363.79239999875, 159264.17559999973 464360.4805999994, 159277.77589999884 464358.85280000046)"
mengstroken_kenmerk.125,Uitrijstrook,1 -> 1,R,177.02099609,R,177.26300049,T,002,KLK0008054213,L,I,3,,"LINESTRING (166288.0267000012 372939.2452000007, 166191.31280000135 373000.39550000057, 166174.53130000085 373011.4316999987, 166155.9092000015 373024.0487000011, 166139.559799999 373035.66739999875, 166114.9301000014 373054.24120000005, 166090.95059999824 373073.3502999991)"
