OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,MATERIAAL,HOOGTE,Shape__Length
244,2016/07/22 09:46:48+00,G0479,Zaanstad,bestaand,0,muur,4.374,283,,,,4.37369809146288
245,2016/07/22 09:46:48+00,G0479,Zaanstad,bestaand,0,muur,0.017,283,,,,0.0171172427686237
246,2016/07/22 09:46:48+00,G0479,Zaanstad,bestaand,0,muur,2.677,283,,,,2.6774725595344
247,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.21,283,,,,0.210009523593574
248,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.086,283,,,,0.0855862138431184
249,2019/08/30 09:40:48+00,G0796,'s-Hertogenbosch,bestaand,0,muur,6.04,283,,,,6.04018153700698
250,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,2.531,283,,,,2.5311952725389
251,2016/05/30 10:49:26+00,G0796,'s-Hertogenbosch,bestaand,0,muur,5.384,283,,,,5.38442383175767
252,2015/08/18 11:55:25+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,2.217,283,,,,2.21727400201238
253,2015/08/18 11:55:25+00,W0647,Waterschap Noorderzijlvest,bestaand,0,kademuur,2.738,283,,,,2.7376508556648
254,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,18.849,283,,,,18.8494005177224
255,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,46.129,283,,,,46.1288277521327
256,2022/08/19 11:05:04+00,G0796,'s-Hertogenbosch,bestaand,0,muur,6.968,283,,,,6.96807331339997
257,2022/08/19 11:05:04+00,G0796,'s-Hertogenbosch,bestaand,0,muur,3.125,283,,,,3.12502239991972
258,2022/08/19 11:05:04+00,G0796,'s-Hertogenbosch,bestaand,0,muur,3.491,283,,,,3.49055253505802
259,2021/02/17 18:07:04+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,damwand,17.165,283,,,,17.1650969025757
260,2015/05/20 14:47:53+00,L0004,Prorail,bestaand,0,muur,4.357,283,,,,4.35727219669645
261,2016/10/21 07:48:25+00,G0777,Etten-Leur,bestaand,0,muur,4.992,283,,,,4.99154294782685
262,2016/10/21 07:48:25+00,G0777,Etten-Leur,bestaand,0,muur,0.942,283,,,,0.941636452613647
263,2016/08/01 13:25:09+00,L0004,Prorail,bestaand,0,muur,5.848,283,,,,5.84824930054101
264,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,6.651,283,,,,6.65112659629931
265,2021/01/22 18:29:38+00,L0004,Prorail,bestaand,0,muur,4.142,283,,,,4.14157892596531
266,2014/07/14 09:44:32+00,L0004,Prorail,bestaand,0,muur,2.481,283,,,,2.48106532131011
267,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,4.724,283,,,,4.72432478542553
268,2021/09/16 07:23:10+00,G0363,Amsterdam,bestaand,0,muur,19.775,283,,,,19.7747973319113
269,2016/10/04 12:03:08+00,G0546,Leiden,bestaand,0,damwand,5.38,283,,,,5.38002825271392
270,2022/11/07 15:07:40+00,G0632,Woerden,bestaand,0,muur,38.115,283,,,,38.1148152776025
271,2014/07/14 09:46:59+00,L0004,Prorail,bestaand,0,muur,6.159,283,,,,6.15899452115957
272,2015/05/20 14:48:03+00,L0004,Prorail,bestaand,0,muur,4.325,283,,,,4.32489456518884
273,2014/07/11 16:48:58+00,L0004,Prorail,bestaand,0,muur,0.945,283,,,,0.945433762883471
274,2022/11/07 15:07:40+00,G0632,Woerden,bestaand,0,walbescherming,1.971,283,,,,1.97121743369634
275,2021/09/16 07:23:10+00,G0363,Amsterdam,bestaand,0,muur,16.28,283,,,,16.2801576466569
276,2014/07/11 16:50:12+00,L0004,Prorail,bestaand,0,muur,1.055,283,,,,1.05536012810794
277,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,4.388,283,,,,4.38762990868041
278,2007/10/31 10:40:52+00,G0363,Amsterdam,bestaand,0,muur,0.806,283,,,,0.805592949323664
279,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.526,283,,,,3.52563597099871
280,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.135,283,,,,0.134792433022036
281,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,7.379,283,,,,7.37919541684593
282,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,5.128,283,,,,5.12845629795166
283,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.312,283,,,,2.31245756717826
284,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,11.962,283,,,,11.9615390314123
285,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.985,283,,,,5.98533674908939
286,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,8.17,283,,,,8.17018218891109
287,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,6.88,283,,,,6.88024280094823
288,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.737,283,,,,0.736904335718009
289,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.301,283,,,,1.30103689417326
290,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.949,283,,,,2.94930534194071
291,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,9.23,283,,,,9.2299539002099
292,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.589,283,,,,3.58906812417931
293,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.97,283,,,,2.96953413854766
294,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,7.58,283,,,,7.58044939301094
295,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.933,283,,,,3.93310513462328
296,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,8.46,283,,,,8.45963592597223
297,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,28.413,283,,,,28.4128435219004
298,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.886,283,,,,3.88587506232509
299,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.741,283,,,,3.74132610179867
300,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,29.51,283,,,,29.5101981016733
301,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.182,283,,,,0.182439030911699
302,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.32,283,,,,0.319640422975568
303,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,19.599,283,,,,19.5989569620426
304,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,11.947,283,,,,11.9469089307653
305,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,16.897,283,,,,16.8970274900646
306,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.389,283,,,,1.38947939891169
307,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.038,283,,,,1.03765938534762
308,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,7.405,283,,,,7.40487623124114
309,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.026,283,,,,0.0264007575648882
310,2015/02/24 13:06:24+00,G0935,Maastricht,bestaand,0,muur,7.07,283,,,,7.06959687676744
311,2014/12/05 11:57:17+00,G0935,Maastricht,bestaand,0,muur,13.167,283,,,,13.1668616230292
312,2018/11/26 14:29:25+00,G0984,Venray,bestaand,0,muur,5.021,283,,,,5.02094839845854
313,2018/12/06 09:17:29+00,G0275,Rheden,bestaand,0,muur,5.055,283,,,,5.05465112544872
314,2018/12/06 09:17:29+00,G0275,Rheden,bestaand,0,muur,4.075,283,,,,4.07543138820911
315,2018/12/06 09:17:29+00,G0275,Rheden,bestaand,0,muur,2.544,283,,,,2.54438695956413
316,2014/12/05 11:57:08+00,G0935,Maastricht,bestaand,0,muur,6.367,283,,,,6.36669753280304
317,2015/01/16 08:56:16+00,G0935,Maastricht,bestaand,0,muur,0.07,283,,,,0.0697710541700496
318,2018/10/30 08:21:33+00,G0344,Utrecht,bestaand,0,muur,1.529,283,,,,1.52909810018847
319,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,1.264,283,,,,1.26437554316503
320,2021/01/29 16:09:54+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,300.54,283,,,,300.539636968279
321,2015/02/24 13:06:25+00,G0935,Maastricht,bestaand,0,muur,23.412,283,,,,23.411839657204
322,2018/11/26 14:29:30+00,G0984,Venray,bestaand,0,muur,3.504,283,,,,3.50398087894326
323,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,32.702,283,,,,32.7019575713748
324,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,walbescherming,19.003,283,,,,19.0029310444162
325,2015/08/20 13:33:21+00,G0243,Harderwijk,bestaand,0,muur,45.304,283,,,,45.303704407035
326,2020/08/14 10:09:19+00,G0243,Harderwijk,bestaand,0,muur,2.683,283,,,,2.68244804905834
327,2015/08/20 13:33:21+00,G0243,Harderwijk,bestaand,0,muur,3.917,283,,,,3.91743589609326
328,2016/01/20 13:00:04+00,G0772,Eindhoven,bestaand,0,muur,249.638,283,,,,249.638166041594
329,2016/05/31 02:47:28+00,G0796,'s-Hertogenbosch,bestaand,0,muur,8.789,283,,,,8.7888927980937
330,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,1.283,283,,,,1.28300155884551
331,2015/08/14 10:49:30+00,L0004,Prorail,bestaand,0,muur,16.025,283,,,,16.0246750045048
332,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.543,283,,,,0.543125215765205
333,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.455,283,,,,1.45504158016189
334,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.099,283,,,,1.09924064699228
335,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,2.354,283,,,,2.35358556249821
336,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.91,283,,,,1.91041880225253
337,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.503,283,,,,1.5030562198401
338,2016/05/30 16:09:24+00,L0004,Prorail,bestaand,0,muur,31.103,283,,,,31.1033198280081
339,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,8.754,283,,,,8.75385772102791
340,2016/01/20 13:00:04+00,G0772,Eindhoven,bestaand,0,muur,0.563,283,,,,0.56302131398376
341,2017/09/11 13:58:13+00,G0855,Tilburg,bestaand,0,muur,0.401,283,,,,0.40088901207192
342,2015/04/10 17:25:19+00,G0518,'s-Gravenhage,bestaand,0,muur,2.57,283,,,,2.57023520324503
343,2015/04/10 17:18:58+00,G0518,'s-Gravenhage,bestaand,0,kademuur,3.245,283,,,,3.24539990481243
344,2021/12/24 15:53:11+00,G0363,Amsterdam,bestaand,0,muur,0.857,283,,,,0.857009334838309
345,2016/10/26 12:18:45+00,G0296,Wijchen,bestaand,0,muur,5.056,283,,,,5.05618452986044
346,2015/04/10 17:39:05+00,G0518,'s-Gravenhage,bestaand,0,muur,2.712,283,,,,2.71234308301881
347,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,14.173,283,,,,14.1733565125398
348,2022/01/17 10:58:44+00,G1982,Land van Cuijk,bestaand,0,walbescherming,51.727,283,,,,51.7270532749729
349,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,5.026,283,,,,5.02619982992723
350,2022/09/05 11:22:58+00,L0004,Prorail,bestaand,0,muur,11.92,283,,,,11.9203757951994
351,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,0.431,283,,,,0.430945472188768
352,2014/08/05 16:03:23+00,L0004,Prorail,bestaand,0,kademuur,1.326,283,,,,1.32614199975616
353,2014/07/14 09:47:06+00,L0004,Prorail,bestaand,0,muur,125.406,283,,,,125.405746075557
354,2008/08/27 12:14:24+00,G0363,Amsterdam,bestaand,0,walbescherming,54.071,283,,,,54.0713887411149
355,2015/06/03 11:36:25+00,L0004,Prorail,bestaand,0,muur,15.927,283,,,,15.926644342108
356,2014/07/14 09:47:14+00,L0004,Prorail,bestaand,0,muur,5.319,283,,,,5.31888575356062
357,2015/05/20 14:47:54+00,L0004,Prorail,bestaand,0,muur,4.183,283,,,,4.18348204250956
358,2014/07/11 16:50:10+00,L0004,Prorail,bestaand,0,muur,0.578,283,,,,0.578018165804501
359,2015/06/02 08:21:48+00,L0004,Prorail,bestaand,0,muur,0.668,283,,,,0.668195330722986
360,2015/05/20 14:47:53+00,L0004,Prorail,bestaand,0,muur,4.437,283,,,,4.43689374414945
361,2015/06/02 08:21:47+00,L0004,Prorail,bestaand,0,muur,15.528,283,,,,15.5281785068836
362,2014/07/14 09:44:32+00,L0004,Prorail,bestaand,0,muur,2.414,283,,,,2.41405985991026
363,2014/07/14 09:47:10+00,L0004,Prorail,bestaand,0,muur,7.581,283,,,,7.58101899836192
364,2005/12/23 17:47:59+00,G0363,Amsterdam,bestaand,0,walbescherming,114.089,283,,,,114.08944683973
365,2005/12/23 17:47:34+00,G0363,Amsterdam,bestaand,0,walbescherming,0.92,283,,,,0.919633079004882
366,2015/05/20 14:48:06+00,L0004,Prorail,bestaand,0,muur,4.119,283,,,,4.118663264172
367,2016/08/22 11:02:26+00,L0004,Prorail,bestaand,0,muur,1.541,283,,,,1.54134292096211
368,2006/05/09 12:21:48+00,G0363,Amsterdam,bestaand,0,walbescherming,12.763,283,,,,12.7628807707384
369,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,4.347,283,,,,4.34746017808099
370,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,2.874,283,,,,2.87406089009958
371,2015/06/03 11:35:17+00,L0004,Prorail,bestaand,0,muur,15.654,283,,,,15.6542412144441
372,2015/05/20 14:47:53+00,L0004,Prorail,bestaand,0,muur,4.139,283,,,,4.13949436417589
373,2005/12/23 16:52:53+00,G0363,Amsterdam,bestaand,0,muur,13.237,283,,,,13.2365329358353
374,2014/07/14 09:44:31+00,L0004,Prorail,bestaand,0,muur,2.4,283,,,,2.39957776758247
375,2014/07/14 09:47:14+00,L0004,Prorail,bestaand,0,muur,5.386,283,,,,5.38610519798467
376,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,1.399,283,,,,1.39926244137224
377,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,83.674,283,,,,83.6735307521134
378,2022/05/09 10:38:34+00,L0004,Prorail,bestaand,0,muur,63.877,283,,,,63.8766233903571
379,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,275.658,283,,,,275.658002972424
380,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,99.962,283,,,,99.9618717121643
381,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,3.601,283,,,,3.60054565915648
382,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,135.715,283,,,,135.714642085352
383,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.404,283,,,,1.40433186960917
384,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.592,283,,,,3.59200055679283
385,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,28.86,283,,,,28.8595869859567
386,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.407,283,,,,3.40684722287337
387,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.161,283,,,,0.161226548682281
388,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.944,283,,,,4.94448217713443
389,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,5.062,283,,,,5.06226046346886
390,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,10.183,283,,,,10.1829966656186
391,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,3.717,283,,,,3.71683911408605
392,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.76,283,,,,0.760203296536812
393,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,14.005,283,,,,14.0049794716022
394,2019/08/26 11:39:44+00,G0637,Zoetermeer,bestaand,0,damwand,0.264,283,,,,0.263933703796995
395,2021/06/17 11:20:04+00,G0439,Purmerend,bestaand,0,kademuur,153.967,283,,,,153.966505258978
396,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,8.615,283,,,,8.61507949703548
397,2015/09/23 07:52:22+00,G1700,Twenterand,bestaand,0,walbescherming,9.356,283,,,,9.35631566731064
398,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,muur,5.624,283,,,,5.62416331555192
399,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,2.916,283,,,,2.91584859003344
400,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,kademuur,1.866,283,,,,1.86624167781132
401,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,5.478,283,,,,5.47578976596817
402,2022/05/12 15:33:10+00,G0513,Gouda,bestaand,0,walbescherming,234.628,283,,,,234.62799982021
403,2022/05/12 15:33:10+00,G0513,Gouda,bestaand,0,walbescherming,42.935,283,,,,42.9349681474226
404,2022/05/12 15:33:10+00,G0513,Gouda,bestaand,0,walbescherming,0.722,283,,,,0.722075480819007
405,2022/05/12 15:33:10+00,G0513,Gouda,bestaand,0,walbescherming,0.352,283,,,,0.352369124640625
406,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,0.732,283,,,,0.732393336944022
407,2020/11/19 22:22:33+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,71.726,283,,,,71.7257023653104
408,2016/04/18 11:26:17+00,G0363,Amsterdam,bestaand,0,walbescherming,1.302,283,,,,1.30242581362625
409,2014/11/26 09:55:06+00,G0363,Amsterdam,bestaand,0,muur,5.614,283,,,,5.61391877390473
410,2020/11/19 22:15:05+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,218.949,283,,,,218.949084458363
411,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,4.031,283,,,,4.03106102657849
412,2020/11/19 22:30:28+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,128.007,283,,,,128.00690319541
413,2015/05/20 14:48:02+00,L0004,Prorail,bestaand,0,muur,4.082,283,,,,4.08239206838344
414,2020/09/18 17:42:31+00,L0004,Prorail,bestaand,0,muur,0.116,283,,,,0.115602768132947
415,2022/11/02 22:03:39+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.545,283,,,,0.544640248237311
416,2014/07/11 16:55:05+00,L0004,Prorail,bestaand,0,muur,2.353,283,,,,2.35301274964672
417,2022/11/02 22:03:39+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,8.516,283,,,,8.51637258461606
418,2022/11/02 22:03:39+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,7.364,283,,,,7.36356578024533
419,2014/07/14 09:47:11+00,L0004,Prorail,bestaand,0,muur,41.922,283,,,,41.9215589275073
420,2020/09/18 17:32:17+00,L0004,Prorail,bestaand,0,muur,23.045,283,,,,23.0451896227166
421,2016/05/11 15:46:46+00,L0004,Prorail,bestaand,0,muur,1.323,283,,,,1.32277371479094
422,2015/05/20 14:47:57+00,L0004,Prorail,bestaand,0,muur,4.364,283,,,,4.36431952626091
423,2016/05/11 15:46:46+00,L0004,Prorail,bestaand,0,muur,4.479,283,,,,4.47901997269424
424,2014/07/11 17:03:10+00,L0004,Prorail,bestaand,0,muur,5.939,283,,,,5.93931325996533
425,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,0.847,283,,,,0.846622702270616
426,2014/07/11 16:55:25+00,L0004,Prorail,bestaand,0,muur,1.061,283,,,,1.06114702091652
427,2016/04/18 11:26:17+00,G0363,Amsterdam,bestaand,0,walbescherming,1.763,283,,,,1.7631054988287
428,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,14.35,283,,,,14.3500781541766
429,2005/12/23 17:47:34+00,G0363,Amsterdam,bestaand,0,walbescherming,3.881,283,,,,3.8812267174155
430,2015/02/20 10:37:43+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,827.001,283,,,,827.001435861219
431,2015/02/20 10:37:42+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,432.03,283,,,,432.030418475475
432,2019/03/11 11:30:57+00,G1954,Beekdaelen,bestaand,0,muur,10.483,283,,,,10.4830401124865
433,2019/02/20 14:07:54+00,G0047,Veendam,bestaand,0,damwand,222.502,283,,,,222.502135843922
434,2019/03/11 11:30:57+00,G1954,Beekdaelen,bestaand,0,muur,1.415,283,,,,1.41460293534587
435,2018/10/31 08:50:13+00,G0637,Zoetermeer,bestaand,0,muur,1.008,283,,,,1.00822864470317
436,2014/12/05 11:57:09+00,G0935,Maastricht,bestaand,0,muur,40.99,283,,,,40.9897987309038
437,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,10.038,283,,,,10.0376740339885
438,2018/11/30 10:12:24+00,G0363,Amsterdam,bestaand,0,muur,1.602,283,,,,1.60168317716083
439,2018/11/30 10:12:24+00,G0363,Amsterdam,bestaand,0,muur,2.851,283,,,,2.85133670407407
440,2014/07/11 17:03:00+00,L0004,Prorail,bestaand,0,muur,9.263,283,,,,9.26308636470588
441,2020/11/18 20:47:53+00,G0523,Hardinxveld-Giessendam,bestaand,0,damwand,1.532,283,,,,1.53178360090451
442,2020/01/15 10:08:39+00,L0004,Prorail,bestaand,0,muur,46.413,283,,,,46.412776439498
443,2016/08/31 06:59:35+00,G0784,Gilze en Rijen,bestaand,0,kademuur,1.466,283,,,,1.46618757326612
444,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,0.402,283,,,,0.401868137577489
445,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.41,283,,,,0.410143877194333
446,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,2.709,283,,,,2.70947171972693
447,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.546,283,,,,4.54633500745381
448,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,9.337,283,,,,9.33743053521685
449,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,12.251,283,,,,12.2508507867821
450,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.3,283,,,,0.300166620396073
451,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.231,283,,,,4.23113802658339
452,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.2,283,,,,0.200122462507336
453,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,6.618,283,,,,6.61833914211111
454,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,40.508,283,,,,40.5082197214343
455,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.857,283,,,,0.856806279155329
456,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,5.476,283,,,,5.47596000715856
457,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.575,283,,,,2.57539087081033
458,2015/11/11 08:53:04+00,G0396,,bestaand,0,damwand,2.905,283,,,,2.90453524681661
459,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,13.257,283,,,,13.2569433128455
460,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,15.467,283,,,,15.4605025271645
461,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.871,283,,,,3.87129177407232
462,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.218,283,,,,0.217793480159531
463,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,0.401,283,,,,0.400745628078153
464,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,0.966,283,,,,0.965517995689361
465,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.208,283,,,,4.20802388301207
466,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,5.354,283,,,,5.35305603723217
467,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,1.148,283,,,,1.14768331869031
468,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.794,283,,,,4.79429170994006
469,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,32.915,283,,,,32.9153406483968
470,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,1.506,283,,,,1.50613312824597
471,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,71.733,283,,,,71.7330067472429
472,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,4.763,283,,,,4.7633416841541
473,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,20.887,283,,,,20.8831874795365
474,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.506,283,,,,5.50560241935431
475,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.182,283,,,,0.182236110581849
476,2015/11/11 08:53:04+00,G0396,,bestaand,0,damwand,8.079,283,,,,8.07891286003259
477,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.1,283,,,,5.10002078427137
478,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.21,283,,,,0.210002380938884
479,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.518,283,,,,5.51809142729622
480,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,4.634,283,,,,4.63361737738454
481,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.438,283,,,,1.4375691287726
482,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,10.032,283,,,,10.0319962627822
483,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,10.472,283,,,,10.4718026146409
484,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.981,283,,,,1.98051760911132
