FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_overdag.85,264403025,1998-05-07T00:00:00,2022-12-01T00:00:00,NH,385,Edam-Volendam,Edam,Jan Schriverstraat, ,G,385,Edam-Volendam,16,30,2022-09-26T00:00:00,0,0,0,0,16,0,0,B,026440302519980507,100%,,"LINESTRING (132012 501894, 132026 501902)"
max_snelheden_overdag.86,263404043,1996-09-30T00:00:00,2022-12-01T00:00:00,NH,385,Edam-Volendam,Edam,Pieter Claesstraat, ,G,385,Edam-Volendam,14,30,2022-09-26T00:00:00,0,0,0,0,14,0,0,B,026340404319960930,100%,,"LINESTRING (131954 502125, 131968 502128)"
max_snelheden_overdag.87,255254020,1995-03-14T00:00:00,2022-12-01T00:00:00,ZH,512,Gorinchem,Gorinchem,Anna Lambrechts-Vosstraat, ,G,512,Gorinchem,13,15,2022-10-24T00:00:00,0,0,0,0,13,0,0,B,025525402019950314,100%,,"LINESTRING (127983 427096, 127995 427092)"
max_snelheden_overdag.88,273307021,1991-11-04T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Smaragdplein, ,G,344,Utrecht,66,30,2022-09-26T00:00:00,0,0,0,0,66,0,0,B,027330702119911104,100%,,"LINESTRING (136922 453823, 136925 453858, 136956 453856)"
max_snelheden_overdag.89,275209006,1982-01-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Udenhout,Oude Bosschebaan, ,G,855,Tilburg,55,60,2022-09-26T00:00:00,0,0,0,0,55,0,0,B,027520900619820101,100%,,"LINESTRING (137710 404857, 137719 404855, 137765 404855)"
max_snelheden_overdag.91,270436007,1998-04-27T00:00:00,2022-12-01T00:00:00,NH,405,Hoorn,Hoorn,Duke Ellingtonhof, ,G,405,Hoorn,52,30,2022-09-26T00:00:00,0,0,0,0,52,0,0,B,027043600719980427,100%,,"LINESTRING (135251 518326, 135296 518353)"
max_snelheden_overdag.92,272206004,1999-01-26T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Udenhout,Groote Steeg, ,G,855,Tilburg,118,60,2022-05-30T00:00:00,0,0,0,0,118,0,0,B,027220600419990126,100%,,"LINESTRING (136306 403178, 136368 403078)"
max_snelheden_overdag.93,272206010,1999-01-26T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Udenhout,Groote Steeg, ,G,855,Tilburg,118,60,2022-09-26T00:00:00,0,0,0,0,118,0,0,B,027220601019990126,100%,,"LINESTRING (136355 403217, 136396 403250, 136447 403291)"
max_snelheden_overdag.94,268197035,1991-09-18T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Kreutzerstraat, ,G,855,Tilburg,78,30,2022-05-30T00:00:00,0,0,0,0,78,0,0,B,026819703519910918,100%,,"LINESTRING (134382 398988, 134455 398961)"
max_snelheden_overdag.95,287366139,1997-11-28T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,Plaats, ,G,34,Almere,10,30,2022-09-26T00:00:00,0,0,0,0,10,0,0,B,028736613919971128,100%,,"LINESTRING (143547 483251, 143550 483261)"
max_snelheden_overdag.96,289156005,1999-11-01T00:00:00,2022-12-01T00:00:00,NB,1728,Bladel,Casteren,Laaibeemden, ,G,1728,Bladel,63,30,2022-09-26T00:00:00,0,0,0,0,63,0,0,B,028915600519991101,100%,,"LINESTRING (144581 378272, 144643 378285)"
max_snelheden_overdag.97,284348002,1982-01-01T00:00:00,2022-12-01T00:00:00,NH,417,Laren,Laren,Westerheide, ,G,417,Laren,178,Onbekend,2022-09-26T00:00:00,0,0,0,0,178,0,0,B,028434800219820101,100%,,"LINESTRING (142380 474097, 142381 474093, 142385 474058, 142402 473920)"
max_snelheden_overdag.98,286368075,1997-06-15T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,Bosgouw, ,G,34,Almere,15,30,2022-05-30T00:00:00,0,0,0,0,15,0,0,B,028636807519970615,100%,,"LINESTRING (143071 484010, 143085 484014)"
max_snelheden_overdag.99,286368092,1997-06-15T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,Kromgouw, ,G,34,Almere,85,30,2022-05-30T00:00:00,0,0,0,0,85,0,0,B,028636809219970615,100%,,"LINESTRING (143323 484040, 143407 484051)"
max_snelheden_overdag.100,286366006,1997-06-15T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,Binnenhof, ,G,34,Almere,48,Onbekend,2022-09-26T00:00:00,0,0,0,0,48,0,0,B,028636600619970615,100%,,"LINESTRING (143199 483384, 143220 483347, 143225 483344)"
max_snelheden_overdag.101,277298070,1989-03-14T00:00:00,2022-12-01T00:00:00,UT,321,Houten,Houten,Ruitercamp, ,G,321,Houten,7,30,2022-09-26T00:00:00,0,0,0,0,7,0,0,B,027729807019890314,100%,,"LINESTRING (138722 449378, 138729 449379)"
max_snelheden_overdag.102,299147060,1997-07-29T00:00:00,2022-12-01T00:00:00,NB,770,Eersel,Eersel,Voortseweg, ,G,770,Eersel,11,30,2022-05-30T00:00:00,0,0,0,0,11,0,0,B,029914706019970729,100%,,"LINESTRING (149554 373730, 149561 373738)"
max_snelheden_overdag.103,293224054,1997-04-02T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,Brussellaan, ,G,796,'s-Hertogenbosch,7,30,2022-09-26T00:00:00,0,0,0,0,7,0,0,B,029322405419970402,100%,,"LINESTRING (146757 412373, 146762 412368)"
max_snelheden_overdag.104,307193012,1999-04-22T00:00:00,2022-12-01T00:00:00,NB,757,Boxtel,Liempde,Daasdreef, ,G,757,Boxtel,75,30,2022-09-26T00:00:00,0,0,0,0,75,0,0,B,030719301219990422,100%,,"LINESTRING (153947.6400000006 396909.29300000146, 154016.26900000125 396940.0229999982)"
max_snelheden_overdag.105,301222001,1988-03-25T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,Grevelingen, ,G,796,'s-Hertogenbosch,177,30,2022-05-30T00:00:00,0,0,0,0,177,0,0,B,030122200119880325,100%,,"LINESTRING (150552 411120, 150548 411143, 150551 411144, 150540 411198, 150552 411216, 150578 411222, 150571 411259, 150570 411268)"
max_snelheden_overdag.106,314147002,1999-06-01T00:00:00,2022-12-01T00:00:00,NB,1724,Bergeijk,Riethoven,de Roest, ,G,1724,Bergeijk,136,60,2022-09-26T00:00:00,0,0,0,0,136,0,0,B,031414700219990601,100%,,"LINESTRING (157238 373796, 157373.97100000083 373805.23000000045)"
max_snelheden_overdag.107,312225005,1997-04-02T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,Rosmalen,Veedijk, ,G,796,'s-Hertogenbosch,30,60,2022-05-30T00:00:00,0,0,0,0,30,0,0,B,031222500519970402,100%,,"LINESTRING (156182 412688, 156209 412700)"
max_snelheden_overdag.108,330240091,1997-11-28T00:00:00,2022-12-01T00:00:00,NB,828,Oss,Oss,Nachtegaallaan, ,G,828,Oss,9,30,2022-09-26T00:00:00,0,0,0,0,9,0,0,B,033024009119971128,100%,,"LINESTRING (165375 420059, 165376 420050)"
max_snelheden_overdag.109,328298014,1997-10-21T00:00:00,2022-12-01T00:00:00,UT,345,Veenendaal,Veenendaal,Leeuwerik, ,G,345,Veenendaal,24,30,2022-05-30T00:00:00,0,0,0,0,24,0,0,B,032829801419971021,100%,,"LINESTRING (164492 449119, 164503 449140)"
max_snelheden_overdag.110,326161043,1999-09-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,Heezerweg, ,G,772,Eindhoven,447,30,2022-09-26T00:00:00,0,0,0,0,447,0,0,B,032616104319990901,100%,,"LINESTRING (163476 380883, 163477 380878, 163480 380867, 163489 380853, 163501 380841, 163534 380805, 163560 380779, 163572 380767, 163623 380713, 163641 380694, 163675 380660, 163741 380588, 163757 380570, 163763 380564, 163773 380552)"
max_snelheden_overdag.111,333174037,1989-06-12T00:00:00,2022-12-01T00:00:00,NB,820,"Nuenen, Gerwen en Nederwetten",Nuenen,Tomakker, ,G,820,"Nuenen, Gerwen en Nederw",13,30,2022-05-30T00:00:00,0,0,0,0,13,0,0,B,033317403719890612,100%,,"LINESTRING (166828 386998, 166836 387008)"
max_snelheden_overdag.112,349320008,2000-04-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Lunteren,Broekdijk, ,G,228,Ede,62,60,2022-05-30T00:00:00,0,0,0,0,62,0,0,B,034932000820000401,100%,,"LINESTRING (174960 460419, 174965 460428, 174983 460460, 174989.30700000003 460473.2010000013)"
max_snelheden_overdag.113,358275004,2002-10-01T00:00:00,2022-12-01T00:00:00,GL,1734,Overbetuwe,Zetten,Woerdsestraat, ,G,1734,Overbetuwe,20,60,2022-09-26T00:00:00,0,0,0,0,20,0,0,B,035827500420021001,100%,,"LINESTRING (179010 437554, 179029 437561)"
max_snelheden_overdag.114,484372039,2002-10-01T00:00:00,2022-12-01T00:00:00,OV,141,Almelo,Almelo,Grotestraat, ,G,141,Almelo,39,15,2022-10-24T00:00:00,0,0,0,0,39,0,0,B,048437203920021001,100%,,"LINESTRING (242093 486095, 242098 486080, 242104 486058)"
max_snelheden_overdag.115,260308014,2002-09-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,De Meern,Marketentsterlaan, ,G,344,Utrecht,51,30,2022-05-30T00:00:00,0,0,0,0,51,0,0,B,026030801420020901,100%,,"LINESTRING (130298 454266, 130307 454316)"
max_snelheden_overdag.116,275304037,2002-09-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Westfalen, ,G,344,Utrecht,71,30,2022-05-30T00:00:00,0,0,0,0,71,0,0,B,027530403720020901,100%,,"LINESTRING (137962 452338, 137979 452366, 138012 452347)"
max_snelheden_overdag.117,483372132,2002-08-01T00:00:00,2022-12-01T00:00:00,OV,141,Almelo,Almelo,Roosje Vospad, ,G,141,Almelo,49,Onbekend,2022-09-26T00:00:00,0,0,0,0,49,0,0,B,048337213220020801,100%,,"LINESTRING (241729 486088, 241740 486076, 241773 486076)"
max_snelheden_overdag.118,317277002,2002-12-01T00:00:00,2022-12-01T00:00:00,GL,214,Buren,Maurik,Breedslagseweg, ,G,214,Buren,83,60,2022-09-26T00:00:00,0,0,0,0,83,0,0,B,031727700220021201,100%,,"LINESTRING (158506 438626, 158559.72700000182 438689.78500000015)"
max_snelheden_overdag.119,417444113,2002-11-01T00:00:00,2022-12-01T00:00:00,DR,119,Meppel,Meppel,Jan Steenstraat, ,G,119,Meppel,4,30,2022-05-30T00:00:00,0,0,0,0,4,0,0,B,041744411320021101,100%,,"LINESTRING (208535 522026, 208538 522024)"
max_snelheden_overdag.120,287444073,2002-10-01T00:00:00,2022-12-01T00:00:00,NH,532,Stede Broec,Grootebroek,Binnenhof, ,G,532,Stede Broec,5,30,2022-05-30T00:00:00,0,0,0,0,5,0,0,B,028744407320021001,100%,,"LINESTRING (143804 522402, 143808 522405)"
max_snelheden_overdag.121,216248019,2003-01-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,Palissander, ,G,505,Dordrecht,91,15,2022-10-24T00:00:00,0,0,0,0,91,0,0,B,021624801920030101,100%,,"LINESTRING (108229 424302, 108244 424362, 108245 424391)"
max_snelheden_overdag.122,232217009,2003-01-01T00:00:00,2022-12-01T00:00:00,NB,826,Oosterhout,Oosterhout,Industrieweg, ,G,826,Oosterhout,75,50,2022-09-26T00:00:00,0,0,0,0,75,0,0,B,023221700920030101,100%,,"LINESTRING (116455 408632, 116455 408630, 116463 408557)"
max_snelheden_overdag.123,138287072,2003-01-01T00:00:00,2022-12-01T00:00:00,ZH,599,Rotterdam,Hoek van Holland,Maetsuykerpad, ,G,599,Rotterdam,74,30,2022-09-26T00:00:00,0,0,0,0,74,0,0,B,013828707220030101,100%,,"LINESTRING (69344 443834, 69347 443908)"
max_snelheden_overdag.124,139287021,2003-01-01T00:00:00,2022-12-01T00:00:00,ZH,599,Rotterdam,Hoek van Holland,Pasgeldtstraat, ,G,599,Rotterdam,13,Onbekend,2022-09-26T00:00:00,0,0,0,0,13,0,0,B,013928702120030101,100%,,"LINESTRING (69650 443951, 69662.74700000137 443950.4210000001)"
max_snelheden_overdag.125,293330033,2003-01-01T00:00:00,2022-12-01T00:00:00,UT,342,Soest,Soest,Korenzicht, ,G,342,Soest,6,30,2022-09-26T00:00:00,0,0,0,0,6,0,0,B,029333003320030101,100%,,"LINESTRING (146873 465131, 146877 465126)"
max_snelheden_overdag.126,212249019,2003-01-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,Riouwstraat, ,G,505,Dordrecht,26,30,2022-05-30T00:00:00,0,0,0,0,26,0,0,B,021224901920030101,100%,,"LINESTRING (106353 424677, 106361 424693, 106364 424700)"
max_snelheden_overdag.127,258197146,2002-12-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Distelbergstraat, ,G,855,Tilburg,67,30,2022-09-26T00:00:00,0,0,0,0,67,0,0,B,025819714620021201,100%,,"LINESTRING (129424 398514, 129438 398580)"
max_snelheden_overdag.128,526339037,2002-12-01T00:00:00,2022-12-01T00:00:00,OV,153,Enschede,Enschede,Stentorlaan, ,G,153,Enschede,52,30,2022-05-30T00:00:00,0,0,0,0,52,0,0,B,052633903720021201,100%,,"LINESTRING (263350 469739, 263365 469716, 263384 469701)"
max_snelheden_overdag.129,217299103,2002-12-01T00:00:00,2022-12-01T00:00:00,ZH,513,Gouda,Gouda,Waterlustlaan, ,G,513,Gouda,50,30,2022-09-26T00:00:00,0,0,0,0,50,0,0,B,021729910320021201,100%,,"LINESTRING (108550 449856, 108600 449850)"
max_snelheden_overdag.130,219247024,2003-02-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,Simon Vestdijk-erf, ,G,505,Dordrecht,78,15,2022-09-26T00:00:00,0,0,0,0,78,0,0,B,021924702420030201,100%,,"LINESTRING (109549 423800, 109588 423811, 109599 423814, 109624.13399999961 423821.35599999875)"
max_snelheden_overdag.131,217409134,2003-02-01T00:00:00,2022-12-01T00:00:00,NH,450,Uitgeest,Uitgeest,Geesterweg, ,G,450,Uitgeest,4,50,2022-05-30T00:00:00,0,0,0,0,4,0,0,B,021740913420030201,100%,,"LINESTRING (108739.52299999818 504519.6229999997, 108741 504523)"
max_snelheden_overdag.132,319401037,2003-02-01T00:00:00,2022-12-01T00:00:00,FL,995,Lelystad,Lelystad,Drechterland, ,G,995,Lelystad,33,30,2022-09-26T00:00:00,0,0,0,0,33,0,0,B,031940103720030201,100%,,"LINESTRING (159528 500697, 159551 500673)"
max_snelheden_overdag.133,351410018,2003-02-01T00:00:00,2022-12-01T00:00:00,FL,303,Dronten,Dronten,Eurosingel, ,G,303,Dronten,10,30,2022-05-30T00:00:00,0,0,0,0,10,0,0,B,035141001820030201,100%,,"LINESTRING (175975 505369, 175982.23600000143 505375.85500000045)"
max_snelheden_overdag.134,297330011,2003-01-01T00:00:00,2022-12-01T00:00:00,UT,342,Soest,Soest,Haagwinde, ,G,342,Soest,24,30,2022-09-26T00:00:00,0,0,0,0,24,0,0,B,029733001120030101,100%,,"LINESTRING (148862 465448, 148863 465465, 148867 465471)"
max_snelheden_overdag.135,294328035,2003-01-01T00:00:00,2022-12-01T00:00:00,UT,342,Soest,Soest,Dorpsstreek, ,G,342,Soest,190,30,2022-09-26T00:00:00,0,0,0,0,190,0,0,B,029432803520030101,100%,,"LINESTRING (147405 464283, 147516 464349, 147568 464381)"
max_snelheden_overdag.136,529377004,2003-05-01T00:00:00,2022-12-01T00:00:00,OV,1774,Dinkelland,Denekamp,Van Raethof, ,G,1774,Dinkelland,69,15,2022-10-24T00:00:00,0,0,0,0,69,0,0,B,052937700420030501,100%,,"LINESTRING (264616 488517, 264593 488539, 264630 488539)"
max_snelheden_overdag.137,411521001,2003-05-01T00:00:00,2022-12-01T00:00:00,FR,86,Opsterland,Hemrik,Ikesingel, ,G,86,Opsterland,222,30,2022-05-30T00:00:00,0,0,0,0,222,0,0,B,041152100120030501,100%,,"LINESTRING (205518.67599999905 560732.2470000014, 205528.71200000122 560740.7950000018, 205548.4600000009 560751.3660000004, 205468.05700000003 560894.256000001, 205473 560916)"
max_snelheden_overdag.138,420377001,2003-05-01T00:00:00,2022-12-01T00:00:00,OV,1773,Olst-Wijhe,Wijhe,Elshofweg, ,G,1773,Olst-Wijhe,73,60,2022-05-30T00:00:00,0,0,0,0,73,0,0,B,042037700120030501,100%,,"LINESTRING (210198 488983, 210222 489014, 210225 489020, 210227 489026, 210229 489032, 210229 489037, 210229 489046)"
max_snelheden_overdag.139,393085007,2003-05-01T00:00:00,2022-12-01T00:00:00,LB,1711,Echt-Susteren,Maria Hoop,Vuchtervoetpad, ,G,1711,Echt-Susteren,536,Onbekend,2022-09-26T00:00:00,0,0,0,0,536,0,0,B,039308500720030501,100%,,"LINESTRING (196644 342788, 196670.48699999973 342793.8260000013, 196797.20800000057 342820.19099999964, 196847.39299999923 342839.4699999988, 196894.5700000003 342842.506000001, 196956.68499999866 342872.41600000113, 197020 342907, 197139 342975)"
max_snelheden_overdag.140,479383007,2003-05-01T00:00:00,2022-12-01T00:00:00,OV,1700,Twenterand,Vriezenveen,Krijgerstraat, ,G,1700,Twenterand,21,50,2022-05-30T00:00:00,0,0,0,0,21,0,0,B,047938300720030501,100%,,"LINESTRING (239518 491860, 239538 491855)"
max_snelheden_overdag.141,463390009,2003-05-01T00:00:00,2022-12-01T00:00:00,OV,1700,Twenterand,Den Ham,Zuidelijke Kanaaldijk, ,G,1700,Twenterand,141,60,2022-09-26T00:00:00,0,0,0,0,141,0,0,B,046339000920030501,100%,,"LINESTRING (231753.33300000057 495024.55999999866, 231768.1400000006 495034.0940000005, 231808.62299999967 495061.34099999815, 231870.75699999928 495103.16000000015)"
max_snelheden_overdag.142,286374094,2003-09-01T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,Koopmanstraat, ,G,34,Almere,77,30,2022-09-26T00:00:00,0,0,0,0,77,0,0,B,028637409420030901,100%,,"LINESTRING (143470 487161, 143545 487179)"
max_snelheden_overdag.143,280294021,2003-08-01T00:00:00,2022-12-01T00:00:00,UT,321,Houten,Houten,Kantelenmuur, ,G,321,Houten,46,30,2022-09-26T00:00:00,0,0,0,0,46,0,0,B,028029402120030801,100%,,"LINESTRING (140283.71599999815 447319.2670000009, 140281.08799999952 447322.0700000003, 140309.29199999943 447347.64499999955, 140312.4450000003 447344.31700000167)"
max_snelheden_overdag.144,193330070,2003-11-01T00:00:00,2022-12-01T00:00:00,ZH,547,Leiderdorp,Leiderdorp,Brugwacht, ,G,547,Leiderdorp,31,30,2022-05-30T00:00:00,0,0,0,0,31,0,0,B,019333007020031101,100%,,"LINESTRING (96996.84800000116 465390.0870000012, 97001.85099999979 465390.8770000003, 97006.45899999887 465390.2179999985, 97011.72500000149 465388.375, 97015.54300000146 465384.0309999995, 97016.33300000057 465380.3440000005, 97015.04500000179 465374.63599999994)"
max_snelheden_overdag.145,176325074,2003-11-01T00:00:00,2022-12-01T00:00:00,ZH,629,Wassenaar,Wassenaar,Rodenburglaan, ,G,629,Wassenaar,10,30,2022-05-30T00:00:00,0,0,0,0,10,0,0,B,017632507420031101,100%,,"LINESTRING (88426 462816, 88419 462809)"
max_snelheden_overdag.146,374289009,2003-10-01T00:00:00,2022-12-01T00:00:00,GL,274,Renkum,Oosterbeek,Schelmseweg, ,G,274,Renkum,135,30,2022-09-26T00:00:00,0,0,0,32,135,0,0,B,037428900920031001,100%,,"LINESTRING (187481.47080000117 444672.01029999927, 187482 444671, 187485 444660, 187486 444631, 187475 444571)"
max_snelheden_overdag.147,374289009,2003-10-01T00:00:00,2022-12-01T00:00:00,GL,274,Renkum,Oosterbeek,Schelmseweg, ,G,274,Renkum,135,60,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,037428900920031001,100%,,"LINESTRING (187466 444700, 187471 444692, 187481.47080000117 444672.01029999927)"
max_snelheden_overdag.148,198284200,2003-10-01T00:00:00,2022-12-01T00:00:00,ZH,599,Rotterdam,Rotterdam,Schollevaartse Dreef, ,G,599,Rotterdam,165,50,2022-09-26T00:00:00,0,0,0,0,165,0,0,B,019828420020031001,100%,,"LINESTRING (99489 442160, 99501 442144, 99512 442122, 99523 442072, 99528 442048, 99536 442021, 99541.78700000048 442005.0159999989)"
max_snelheden_overdag.149,382290022,2003-10-01T00:00:00,2022-12-01T00:00:00,GL,202,Arnhem,Arnhem,Pontanuslaan, ,G,202,Arnhem,11,50,2022-05-30T00:00:00,0,0,0,0,11,0,0,B,038229002220031001,100%,,"LINESTRING (191359 445061, 191363 445071)"
max_snelheden_overdag.150,203394029,2004-01-01T00:00:00,2022-12-01T00:00:00,NH,453,Velsen,IJmuiden,Moerbergplantsoen, ,G,453,Velsen,60,30,2022-05-30T00:00:00,0,0,0,0,60,0,0,B,020339402920040101,100%,,"LINESTRING (101878 497072, 101891 497127, 101891 497130)"
max_snelheden_overdag.181,224206028,2005-11-01T00:00:00,2022-12-01T00:00:00,NB,758,Breda,Breda,Konijnenberg, ,G,758,Breda,57,50,2022-05-30T00:00:00,0,0,0,0,57,0,0,B,022420602820051101,100%,,"LINESTRING (112157.95600000024 403112.6570000015, 112213.56799999997 403101.69900000095)"
max_snelheden_overdag.151,204375002,2004-01-01T00:00:00,2022-12-01T00:00:00,NH,392,Haarlem,Haarlem,Jasmijnstraat, ,G,392,Haarlem,41,30,2022-05-30T00:00:00,0,0,0,0,41,0,0,B,020437500220040101,100%,,"LINESTRING (102481 487592, 102511 487583, 102520 487581)"
max_snelheden_overdag.152,411100004,2003-12-01T00:00:00,2022-12-01T00:00:00,LB,1669,Roerdalen,Vlodrop,Bungalowpark Rothenbach, ,G,1669,Roerdalen,22,30,2022-09-26T00:00:00,0,0,0,0,22,0,0,B,041110000420031201,100%,,"LINESTRING (205934 350411, 205932 350433)"
max_snelheden_overdag.153,107124010,2003-12-01T00:00:00,2022-12-01T00:00:00,ZL,715,Terneuzen,Koewacht,Benedenstraat, ,G,715,Terneuzen,167,60,2022-09-26T00:00:00,0,0,0,0,167,0,0,B,010712401020031201,100%,,"LINESTRING (53812 362410, 53819 362401, 53852 362315, 53874 362255)"
max_snelheden_overdag.154,340357035,2003-11-01T00:00:00,2022-12-01T00:00:00,GL,233,Ermelo,Ermelo,Dokter van Dalelaan, ,G,233,Ermelo,43,50,2022-09-26T00:00:00,0,0,0,0,43,0,0,B,034035703520031101,100%,,"LINESTRING (170313 478849, 170304 478824, 170297 478809)"
max_snelheden_overdag.155,191326061,2003-11-01T00:00:00,2022-12-01T00:00:00,ZH,547,Leiderdorp,Leiderdorp,Nijenrode, ,G,547,Leiderdorp,7,30,2022-09-26T00:00:00,0,0,0,0,7,0,0,B,019132606120031101,100%,,"LINESTRING (95774 463347, 95781 463348)"
max_snelheden_overdag.156,191328045,2003-11-01T00:00:00,2022-12-01T00:00:00,ZH,547,Leiderdorp,Leiderdorp,Draadbaan, ,G,547,Leiderdorp,160,30,2022-05-30T00:00:00,0,0,0,0,160,0,0,B,019132804520031101,100%,,"LINESTRING (95526.66000000015 464250.5179999992, 95566 464335, 95595.59899999946 464394.66800000146)"
max_snelheden_overdag.157,188324041,2003-11-01T00:00:00,2022-12-01T00:00:00,ZH,546,Leiden,Leiden,Hazewinkelstraat, ,G,546,Leiden,7,30,2022-05-30T00:00:00,0,0,0,0,7,0,0,B,018832404120031101,100%,,"LINESTRING (94432 462464, 94435 462458)"
max_snelheden_overdag.158,192326057,2003-11-01T00:00:00,2022-12-01T00:00:00,ZH,547,Leiderdorp,Leiderdorp,Goudestein, ,G,547,Leiderdorp,14,30,2022-09-26T00:00:00,0,0,0,0,14,0,0,B,019232605720031101,100%,,"LINESTRING (96019 463224, 96032 463230)"
max_snelheden_overdag.159,229375002,2004-03-01T00:00:00,2022-12-01T00:00:00,NH,363,Amsterdam,Amsterdam,Henk Gortzakstraat, ,G,363,Amsterdam,59,30,2022-05-30T00:00:00,0,0,0,0,59,0,0,B,022937500220040301,100%,,"LINESTRING (114553 487979, 114549 487986, 114544 487994, 114543 488001, 114545 488017, 114551 488031, 114551 488034)"
max_snelheden_overdag.160,207370020,2004-03-01T00:00:00,2022-12-01T00:00:00,NH,397,Heemstede,Heemstede,Johan Wagenaarlaan, ,G,397,Heemstede,7,50,2022-05-30T00:00:00,0,0,0,0,7,0,0,B,020737002020040301,100%,,"LINESTRING (103566 485318, 103569 485324)"
max_snelheden_overdag.161,205370083,2004-03-01T00:00:00,2022-12-01T00:00:00,NH,397,Heemstede,Heemstede,Dr. Droogplein, ,G,397,Heemstede,18,15,2022-09-26T00:00:00,0,0,0,0,18,0,0,B,020537008320040301,100%,,"LINESTRING (102725 485218, 102729 485229, 102733 485234)"
max_snelheden_overdag.162,206371014,2004-03-01T00:00:00,2022-12-01T00:00:00,NH,397,Heemstede,Heemstede,Jan Miense Molenaerplein, ,G,397,Heemstede,36,30,2022-05-30T00:00:00,0,0,0,0,36,0,0,B,020637101420040301,100%,,"LINESTRING (103212 485996, 103214 485986, 103216 485981, 103221 485976, 103229 485974, 103234 485974)"
max_snelheden_overdag.163,281296212,2004-02-01T00:00:00,2022-12-01T00:00:00,UT,321,Houten,Houten,Rijnspoor, ,G,321,Houten,41,30,2022-09-26T00:00:00,0,0,0,0,41,0,0,B,028129621220040201,100%,,"LINESTRING (140908.7899999991 448037.34699999914, 140934.7650000006 448022.66699999943, 140929.40799999982 448012.7569999993)"
max_snelheden_overdag.164,283295040,2004-02-01T00:00:00,2022-12-01T00:00:00,UT,321,Houten,Houten,Riviermos, ,G,321,Houten,123,30,2022-05-30T00:00:00,0,0,0,0,123,0,0,B,028329504020040201,100%,,"LINESTRING (141593 447640, 141620 447655, 141638 447666, 141655 447677, 141663 447683, 141677 447696, 141691.7030000016 447711.91600000113)"
