objectid;naam;url_pdf;documentnaam;shape_area;shape_len;geo_shape;geo_point_2d
56;Park Forum (oost, west, zuid);https://beeldmateriaal.eindhoven.nl/welstand/bkp-ParkForum.pdf;bkp-ParkForum.pdf;971111.04125608;4471.3794758175;"{""coordinates"": [[[5.390650186076541, 51.43685329327033], [5.388970556289336, 51.43793675102505], [5.388740496519306, 51.43794901551713], [5.388552265379231, 51.438063435227654], [5.388503249316865, 51.438188069333705], [5.381150721369364, 51.43559310652536], [5.379552797913957, 51.43554193785903], [5.3776431577495245, 51.44160594126772], [5.396642251365151, 51.447034610230446], [5.398468364792005, 51.44514154519816], [5.398007983750354, 51.44458660911528], [5.397713081994218, 51.444228253554385], [5.397647479640303, 51.44383915941977], [5.397558340778654, 51.4434078622136], [5.397297625865967, 51.44272525573708], [5.396888057015131, 51.44217453389201], [5.396317213097848, 51.44166260981076], [5.39543429753971, 51.44131684016382], [5.394944537539843, 51.44111893692769], [5.394175393356789, 51.44089839053853], [5.393489454720717, 51.440740323914106], [5.393137959032972, 51.44068719121811], [5.392733742721541, 51.44063552382708], [5.392745496899293, 51.44035643919185], [5.392739391559201, 51.440081191977434], [5.392781841322156, 51.43961611357893], [5.392766611419913, 51.439078443940915], [5.392732557996979, 51.43889827103311], [5.392701770327176, 51.43876922215585], [5.3925740786816645, 51.43840281960873], [5.392522032774459, 51.438257651444545], [5.392402290250033, 51.43804918769279], [5.392306731091012, 51.4379318022026], [5.392118965008888, 51.43773975668481], [5.391898832532109, 51.43757380102604], [5.3917628807191464, 51.43748765936692], [5.39154202627329, 51.43738360446743], [5.391096103088804, 51.43711844970104], [5.390650186076541, 51.43685329327033]]], ""type"": ""Polygon""}";51.441180512479065, 5.387765593853929
58;Grasrijk, i.v.s. woningen;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Grasrijk.pdf;bkp-Grasrijk.pdf;23027.28699846;633.3317733524651;"{""coordinates"": [[[5.415943908993205, 51.44228110524219], [5.418144484943737, 51.44277302125822], [5.418215870031945, 51.44273450568865], [5.418305294294478, 51.44267304063716], [5.418435488814268, 51.442569141550784], [5.418565680106568, 51.442465241770954], [5.4186146253597425, 51.44242931002379], [5.41868104252363, 51.442396098526004], [5.4187474622244265, 51.44236288698969], [5.419071000660155, 51.442339018223784], [5.419125174547117, 51.44232633115892], [5.419323947673698, 51.44179478862665], [5.416280240998899, 51.441367335085324], [5.415943908993205, 51.44228110524219]]], ""type"": ""Polygon""}";51.442049287800586, 5.41755609536802
60;High Tech Campus;https://beeldmateriaal.eindhoven.nl/welstand/bkp-High Tech Campus.pdf;bkp-High Tech Campus.pdf;878365.72991548;4036.42090487695;"{""coordinates"": [[[5.462147266678488, 51.40763262232087], [5.461957610316361, 51.40643575462742], [5.461952687319808, 51.406404702215085], [5.4619281978874135, 51.40618479864934], [5.461802958349952, 51.406178421140424], [5.461623405223226, 51.40617470014337], [5.461440806712332, 51.406168427503594], [5.461261478625312, 51.40615956571994], [5.4608745533520935, 51.40614304371707], [5.460723906413712, 51.40613637610042], [5.460007128668197, 51.406099692545126], [5.459827723167202, 51.40609254525866], [5.459110550033645, 51.406066767531044], [5.458931105911021, 51.40606054497112], [5.4582136527448855, 51.40604410227263], [5.458034158841295, 51.40603901072866], [5.457495710117478, 51.40602847180477], [5.457316199417609, 51.40602377527089], [5.456778309811914, 51.406016103658445], [5.456598733111746, 51.40601291368605], [5.455880073271159, 51.40599797154435], [5.455700526313381, 51.40599405378894], [5.455342021761711, 51.40598549511033], [5.455162436770396, 51.405982477393806], [5.454802176492019, 51.40597643298663], [5.454622672279478, 51.405971641778386], [5.454088062919536, 51.405977241401025], [5.453908213200924, 51.405980255154525], [5.453366380924239, 51.405982304896966], [5.453186715364048, 51.405981093005785], [5.452647639440302, 51.40597477073561], [5.452467990126275, 51.405973230746056], [5.452288044836017, 51.40597142949896], [5.4521092027459135, 51.40596939912961], [5.452037851923033, 51.40596960241943], [5.450859557952485, 51.405991114336395], [5.450760568875438, 51.40599292134181], [5.4507474995532705, 51.40600738919061], [5.450654899828211, 51.40613494831411], [5.450316308936757, 51.406615066391794], [5.450106841044658, 51.40654955533737], [5.450130881054127, 51.40658582412123], [5.450121534977067, 51.40683177968497], [5.450079716768439, 51.40687958824839], [5.450052838807535, 51.406904891731365], [5.450017416864261, 51.406930278825754], [5.44999031961969, 51.40694674238866], [5.449946359116967, 51.406968544405856], [5.449899757720903, 51.40699321605132], [5.449826484486415, 51.40701786309171], [5.449764114996291, 51.40703295482212], [5.449663429166882, 51.40705034610141], [5.449633773332456, 51.4070754512793], [5.4495667934435685, 51.40713308151357], [5.449509527746772, 51.407189436980495], [5.449466976636026, 51.40723762700937], [5.449258210493202, 51.40750587498178], [5.44866589908576, 51.40732561014121], [5.448738833026156, 51.40719132368728], [5.448756097053002, 51.40714035589753], [5.44878021701423, 51.4070703262766], [5.448798530156336, 51.40699995848028], [5.4488041321189815, 51.40695529399782], [5.448797161096484, 51.4069696996929], [5.448796968649264, 51.406970098646546], [5.447851271158335, 51.40906932249124], [5.448138193173209, 51.40918407464318], [5.448432032116805, 51.409289070058975], [5.448239392077593, 51.40953719662398], [5.448056945162817, 51.40978831084181], [5.44787604873023, 51.41003987274025], [5.447691023751991, 51.410290241595774], [5.447517197652996, 51.41054374139413], [5.447335893216354, 51.410795132038956], [5.447116535382004, 51.41103275393434], [5.446894110771142, 51.41126829989087], [5.4467100097786565, 51.411518702918364], [5.446525857112415, 51.411763990286666], [5.446370208583254, 51.41202250396011], [5.4464204151698565, 51.41216068673867], [5.451883458790301, 51.41310866499207], [5.454782954528987, 51.41361170511289], [5.457246922292013, 51.41403911601118], [5.45907352160993, 51.41435806238753], [5.461249662485284, 51.414735634655436], [5.4622831064433, 51.41490995516678], [5.464170810713821, 51.415236737380575], [5.464006282105547, 51.41472892168581], [5.463866440733719, 51.41422270793218], [5.463710030153573, 51.41360617720343], [5.463493314608401, 51.4127519708692], [5.463475475580833, 51.41271717824643], [5.463358435424812, 51.41256730540455], [5.4633300544537375, 51.41251190885723], [5.462983600743782, 51.41116581699785], [5.462979908175862, 51.411106196862214], [5.462982810276938, 51.41095852006143], [5.462979892978086, 51.41092458062996], [5.462572098215195, 51.40934111743564], [5.462550332524117, 51.4092949838054], [5.462489252812492, 51.409193819290145], [5.462462510137892, 51.40913625548487], [5.462456419824466, 51.40911264598578], [5.462166898513816, 51.40799007231327], [5.462153169600466, 51.407909965207594], [5.462147266678488, 51.40763262232087]]], ""type"": ""Polygon""}";51.41017726676693, 5.455911044944913
30;Italiaanse Buurt West (dakopbouw);https://beeldmateriaal.eindhoven.nl/welstand/Italiaanse_buurt_west_dakopbouwen.pdf;Italiaanse_buurt_west_dakopbouwen.pdf;25091.29758188;1031.4256576720002;"{""coordinates"": [[[5.474858845835016, 51.490091945382225], [5.474803613241014, 51.49015821893882], [5.474529033750672, 51.490074789157994], [5.474723633305273, 51.48982518680413], [5.475350363346664, 51.490004346614775], [5.476059964115828, 51.48912801475031], [5.475720691106317, 51.489020946994465], [5.47535931746898, 51.48949112959211], [5.474824849291741, 51.48932329425965], [5.474435714669934, 51.48985440908292], [5.473876216979734, 51.48968737715496], [5.473773507181772, 51.48982830382062], [5.473670316602337, 51.489798070698384], [5.47371555053391, 51.48973601907399], [5.472818605547957, 51.48946692062836], [5.472126851594041, 51.49034301245131], [5.472684536002363, 51.49050669925686], [5.473895559058577, 51.490880403945646], [5.474051783504906, 51.490684700036915], [5.474322661075479, 51.49076240220602], [5.47417175387962, 51.490961417838626], [5.4745276352982115, 51.49107386342414], [5.475213390463576, 51.4902024845622], [5.474858845835016, 51.490091945382225]]], ""type"": ""Polygon""}";51.49010647465985, 5.473992723713461
33;Bosrijk;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Bosrijk.pdf;bkp-Bosrijk.pdf;278654.76648606;2331.77670589013;"{""coordinates"": [[[5.411272921910374, 51.44382499722331], [5.4140220090284, 51.44875908087254], [5.421826173860378, 51.4431602555085], [5.419104204850971, 51.44252206656652], [5.418513466308169, 51.443038023076774], [5.4131805820177, 51.441838389262344], [5.411272921910374, 51.44382499722331]]], ""type"": ""Polygon""}";51.44467806131099, 5.415633568571257
37;Grasrijk, i.v.s. woningen;https://beeldmateriaal.eindhoven.nl/welstand/bkp-Grasrijk.pdf;bkp-Grasrijk.pdf;15183.20097298;511.81072530701897;"{""coordinates"": [[[5.410866333785128, 51.436660439620496], [5.4132812829688834, 51.43703155839827], [5.413029965149768, 51.436050255928656], [5.411190947614234, 51.435806766545426], [5.410866333785128, 51.436660439620496]]], ""type"": ""Polygon""}";51.43640925389406, 5.412099835018036
4;Villapark Den Elzent;https://beeldmateriaal.eindhoven.nl/welstand/Den_Elzent.pdf;Den_Elzent.pdf;213328.36054166;2820.59200524561;"{""coordinates"": [[[5.4793666665824805, 51.42516774636658], [5.4789704270397435, 51.42517162111787], [5.47807338558667, 51.42534579210218], [5.478286474474426, 51.425835414906935], [5.477992964589656, 51.42592747976151], [5.477634205425497, 51.42602980067308], [5.477471141244545, 51.426080947239456], [5.477324558403178, 51.42621371191773], [5.477243317936723, 51.426387241978254], [5.477358946137247, 51.42710143060932], [5.477506481269144, 51.427448250583964], [5.47758836970833, 51.42760124641915], [5.477735506626474, 51.42774398922102], [5.478045856912512, 51.42790701069143], [5.478405259844323, 51.4281210123403], [5.478634107675923, 51.428324912169245], [5.478879502694656, 51.42864104126121], [5.4795335157675344, 51.429293579030606], [5.479126153070464, 51.429579614091956], [5.479730549233952, 51.42989545729494], [5.479649831126987, 51.430324087349994], [5.479683312814277, 51.43074242442011], [5.47927667977167, 51.431395801436125], [5.479636034161265, 51.431568983747624], [5.479701659655715, 51.43174239874209], [5.479734441533579, 51.431813800423285], [5.479799756964381, 51.43183415624946], [5.479637088986181, 51.43208938593333], [5.479604864432368, 51.43229349084146], [5.4796380463071195, 51.43256172418371], [5.479752774936007, 51.432806527823914], [5.47989997680663, 51.432969673890874], [5.480128833869575, 51.433163366255435], [5.482267099508757, 51.43403532643697], [5.482658401900188, 51.43368482364818], [5.4819220040435725, 51.43336275287701], [5.481436640732562, 51.43314157626457], [5.481669331466108, 51.43293147648953], [5.481977326267122, 51.433059505695105], [5.48222008239785, 51.43320507862932], [5.483281575092045, 51.43245785971696], [5.483020143730429, 51.4323006421788], [5.483038721374337, 51.43226564269222], [5.482450568466846, 51.43193959728927], [5.482515657196189, 51.43185208269777], [5.482729850246372, 51.43171779782927], [5.482934739336942, 51.43159518180764], [5.48318645955971, 51.431571650841775], [5.483382169841306, 51.43151901166133], [5.48354990255324, 51.43146639530838], [5.483801522934112, 51.43139621731818], [5.483661419896896, 51.43128554625348], [5.48319497314947, 51.431186807774424], [5.482915072684403, 51.43111123848043], [5.483333799040687, 51.43069107213911], [5.48383755183352, 51.43079561044801], [5.4841067742749505, 51.43023562577615], [5.484265242714534, 51.43021217005856], [5.484638385467354, 51.430287659767906], [5.484826909714705, 51.42983796362276], [5.484171152642637, 51.42965858880083], [5.483834894980523, 51.42938565178359], [5.483584096054451, 51.42920926809805], [5.48316260383011, 51.42893973311125], [5.482911935827126, 51.42882332196211], [5.482677331078672, 51.428743548058705], [5.482474752336603, 51.428690403547876], [5.481813119390091, 51.42823447304155], [5.480974941808949, 51.42742216449278], [5.480345011193162, 51.42681959470604], [5.480270275362131, 51.42674968442521], [5.479640303469104, 51.42611712461076], [5.4793666665824805, 51.42516774636658]]], ""type"": ""Polygon""}";51.429613503388524, 5.48078089527085
6;t Hool;https://beeldmateriaal.eindhoven.nl/welstand/gebiedsgericht_hethool.pdf;gebiedsgericht_hethool.pdf;283976.4104765;2377.5431788665805;"{""coordinates"": [[[5.471287935954026, 51.47595986217939], [5.47295862662157, 51.475902394313835], [5.475579772274447, 51.47585043453945], [5.479561514446905, 51.47577859595744], [5.479519037641822, 51.474566147046176], [5.4794071166124425, 51.473641247857564], [5.479234454294204, 51.47236015268823], [5.4790008740109215, 51.47062911186953], [5.477830444811098, 51.4706237780854], [5.477882427003209, 51.47161122369702], [5.475711699473255, 51.47166289361483], [5.475720815998304, 51.4712066429286], [5.473470074910826, 51.47125833205099], [5.472999265628951, 51.47092118303895], [5.472098938475047, 51.47092184299547], [5.47177101085183, 51.472103316346974], [5.471195116298307, 51.474453699267656], [5.4711355038659155, 51.474678738882965], [5.471287935954026, 51.47595986217939]]], ""type"": ""Polygon""}";51.47358770513975, 5.475393903580891
7;Antony van Leeuwenkhoeklaan e.o.;https://beeldmateriaal.eindhoven.nl/welstand/Antony_van_Leeuwenhoek.pdf;Antony_van_Leeuwenhoek.pdf;63903.16196578;1983.5732645148998;"{""coordinates"": [[[5.463839370409782, 51.45055647594643], [5.463896234564914, 51.45046898391019], [5.462255345964853, 51.44984506370647], [5.462121268115778, 51.44977868042531], [5.462121237960095, 51.44976031304729], [5.462623541436578, 51.44945591124603], [5.4628242991245095, 51.449292559134946], [5.462753821740671, 51.44922330267775], [5.462622485597839, 51.44909918204908], [5.462446803351503, 51.44891304378647], [5.462918421637565, 51.44867367358764], [5.463276740706408, 51.44895157058621], [5.463442423967531, 51.44894431960187], [5.463573695024883, 51.44885851970445], [5.463556505607156, 51.448829959714445], [5.463636446284796, 51.44880133541063], [5.464007524536533, 51.4486189520917], [5.464236085899797, 51.44862951399489], [5.464361620562136, 51.448533004013186], [5.464704732527056, 51.44870777406932], [5.4647960458810125, 51.44864699857742], [5.4651099153084735, 51.44842536397147], [5.4654635911837195, 51.44809655865616], [5.4656062162572345, 51.44797331068363], [5.465686265604523, 51.44800897053787], [5.465800363008788, 51.447908896266554], [5.4659486542742535, 51.44775879655103], [5.466262283026408, 51.44740501670979], [5.466336360412454, 51.447290682905944], [5.4666671701678915, 51.446965461005036], [5.466249625458641, 51.44676826794323], [5.466078615358568, 51.44691943352186], [5.4653068608079085, 51.4465758446324], [5.465186777090938, 51.44651521162437], [5.4650721601631895, 51.44646549520842], [5.464986523160758, 51.446427318284194], [5.464866475855049, 51.44638811255576], [5.464672518515406, 51.446561048746325], [5.464450055281218, 51.446771907468765], [5.464022200113482, 51.44715432919049], [5.463634268006846, 51.447501009844444], [5.463240679869537, 51.447883404516595], [5.462778579640627, 51.448301558379725], [5.4625503319560975, 51.44848027493743], [5.462202179395402, 51.448707566261], [5.462053755527527, 51.4487862336563], [5.460791824997594, 51.44934600418999], [5.461455080497309, 51.44963486478689], [5.461689489757935, 51.449723999193466], [5.462472880669738, 51.450018089352305], [5.461885356959037, 51.450625603705866], [5.460770466261342, 51.4501941768143], [5.460508039927654, 51.45044790898223], [5.461811598464829, 51.45094350260703], [5.461914290533418, 51.450847009938535], [5.462994872277442, 51.451246306520055], [5.463126308649986, 51.45125693546358], [5.463839370409782, 51.45055647594643]]], ""type"": ""Polygon""}";51.44864262107392, 5.463681218477138
8;De Barrier;https://beeldmateriaal.eindhoven.nl/welstand/De_Barrier.pdf;De_Barrier.pdf;164150.31318286;1898.4060793375702;"{""coordinates"": [[[5.458939567383769, 51.464155803761685], [5.459155957415003, 51.46396040444793], [5.459556153926256, 51.463727997251105], [5.459056789351483, 51.463535456634006], [5.459181393170328, 51.46343279954692], [5.459089389246108, 51.463387720589495], [5.458820610260296, 51.46367511184953], [5.458695776881847, 51.463630052787344], [5.458977678764608, 51.463338549462996], [5.4587674171948635, 51.4632525121113], [5.4598819005361054, 51.462107024537055], [5.459875313166299, 51.46209471917487], [5.459908079470886, 51.462053665466605], [5.459894882086765, 51.46201264267125], [5.460491494294107, 51.46143583623252], [5.459703051698887, 51.46112819389041], [5.459939028996433, 51.46087364632816], [5.460633914522183, 51.46017156021511], [5.459812652927478, 51.45985612799686], [5.4600617428252445, 51.459594391585064], [5.457934711002191, 51.45876275242942], [5.457791859622587, 51.45873411487849], [5.457529660984012, 51.45901739663007], [5.4568019554747265, 51.45974568945503], [5.4564676041847315, 51.46008645618114], [5.455897271132093, 51.46069407018147], [5.455346565343321, 51.46126182605788], [5.454648250903387, 51.461932011904594], [5.453800781042325, 51.462772997116474], [5.454674606290694, 51.4631028035936], [5.455456461235621, 51.46339675281773], [5.455583017091642, 51.46349720725379], [5.457284804730258, 51.46417835462012], [5.457928746898402, 51.46444364813558], [5.45799780839007, 51.46451541112635], [5.458939567383769, 51.464155803761685]]], ""type"": ""Polygon""}";51.46170712087418, 5.457573123131701
9;De Bergen;https://beeldmateriaal.eindhoven.nl/welstand/De_Bergen.pdf;De_Bergen.pdf;146238.76652504;1626.51356959288;"{""coordinates"": [[[5.469936267275285, 51.43806081774191], [5.469964813363005, 51.43828510224515], [5.4696905106437494, 51.43831168585567], [5.469747241141816, 51.43856233984049], [5.475388133250233, 51.43808320346036], [5.475859314699808, 51.43801247503108], [5.476168502838002, 51.43784071148637], [5.4764565414165896, 51.43764697225005], [5.47694831031296, 51.43731673327866], [5.477327711847776, 51.437083338648435], [5.477671902449687, 51.436832377388846], [5.477973961518618, 51.43662103237181], [5.477889441746191, 51.43656832051288], [5.477248682966996, 51.43624775320577], [5.476981188938663, 51.43615120046295], [5.475869185872068, 51.4358529797436], [5.475327319443582, 51.435734640259675], [5.4747643263837125, 51.435603121914305], [5.474321028689154, 51.435528685193546], [5.4737863354435365, 51.43548070533313], [5.473251563878881, 51.43538874144703], [5.4728582279751565, 51.43569690082876], [5.47267529601913, 51.43567504532599], [5.4722670547842815, 51.43553900065556], [5.471268336957832, 51.43561449627785], [5.470924079894011, 51.43584344650931], [5.470319910057173, 51.4362705003458], [5.469139627585484, 51.43709818722084], [5.469048399864944, 51.437221400189664], [5.468978205631521, 51.43730501500921], [5.468915117598662, 51.43742820590033], [5.468894194637843, 51.43752937937006], [5.468894438766144, 51.43766572130334], [5.468915669002167, 51.43773607688805], [5.468993317512145, 51.437885557779076], [5.469246467204898, 51.43783260185615], [5.469288791827942, 51.43789854526954], [5.469513875373175, 51.43788519075948], [5.469936267275285, 51.43806081774191]]], ""type"": ""Polygon""}";51.43698998601004, 5.473179962771774
65;HOV 2;https://beeldmateriaal.eindhoven.nl/welstand/bkp-HOV2.pdf;bkp-HOV2.pdf;336309.51265538;26841.225208436;"{""coordinates"": [[[[5.476587481091529, 51.44440374884509], [5.476537539545815, 51.44468255273647], [5.47755769466511, 51.451301189736185], [5.477627375885916, 51.452048498256204], [5.477579823073121, 51.45270647087877], [5.476807523124213, 51.45683516508067], [5.474591481539097, 51.46689854929038], [5.474641343048708, 51.4671438246591], [5.474835842560378, 51.467329659212155], [5.475122636833626, 51.46745664532275], [5.475525905213278, 51.46750915013802], [5.486102017058174, 51.46768217266354], [5.488161295981399, 51.467646725775914], [5.4964253057183905, 51.467162150278035], [5.497287675184392, 51.467136716840834], [5.49991926778752, 51.46730723694559], [5.503961453326866, 51.467699164777024], [5.50663506269859, 51.46776484379635], [5.508595994809583, 51.467728142395536], [5.5121268704629935, 51.46751921924372], [5.512092932076168, 51.46729550636965], [5.508573619903388, 51.46750374439145], [5.506636743770292, 51.46753999612791], [5.503996233070992, 51.46747512885498], [5.499965459747706, 51.46708430763495], [5.497297814436993, 51.466911449311965], [5.496399985741581, 51.466937929928804], [5.488139511100507, 51.46742229927045], [5.486101762750392, 51.467457375837874], [5.475567674206197, 51.46728504178843], [5.475269505695906, 51.46724622100789], [5.47509962379041, 51.46717100135398], [5.474987822050142, 51.46706417973655], [5.474954390616039, 51.46689972912677], [5.477164368126687, 51.456863518774085], [5.47793854674347, 51.45272460260597], [5.477987513858781, 51.45204702583105], [5.477916345518579, 51.45128387550301], [5.4768990777109465, 51.44468429915202], [5.477022594984815, 51.44399471921734], [5.47786336966489, 51.44213701038671], [5.478556479171191, 51.44138681492156], [5.479298310476038, 51.44090207005198], [5.48023181250462, 51.44051196207233], [5.480728426841205, 51.44012160477086], [5.482911048850737, 51.43751056273138], [5.483301521274515, 51.43718174683631], [5.48422505964272, 51.436662454385626], [5.485226850245378, 51.43617056773944], [5.485743317500956, 51.43582610811143], [5.4860287118456394, 51.435501254558176], [5.486188676770858, 51.435252965060705], [5.486277485722473, 51.43483542796903], [5.4861902621086065, 51.434177151861014], [5.486003276818264, 51.43315376848628], [5.485822410958117, 51.432623454923935], [5.485504792907849, 51.43233212751014], [5.485353575234662, 51.432138135511664], [5.4853916057009275, 51.43188202101805], [5.485995400218347, 51.43085207280297], [5.486282959605419, 51.42995831783489], [5.486607135692931, 51.42918960320352], [5.486948414954617, 51.42863250363263], [5.487012447278848, 51.42815221983474], [5.486848237702291, 51.42741717043873], [5.4857668688697405, 51.423925678976225], [5.483640596806079, 51.41656275655654], [5.480969404844508, 51.405797112295176], [5.462754242866471, 51.40602555338386], [5.462337185145663, 51.406206424341946], [5.462035866185438, 51.40659285959445], [5.463263340220678, 51.411910200251604], [5.463618996229304, 51.41187808817591], [5.462407283449446, 51.40662920033701], [5.462619012721915, 51.40635765863012], [5.462869848888581, 51.406248875849094], [5.4806625251893175, 51.406025747697015], [5.483286142315732, 51.416599955213044], [5.485413552342476, 51.42396700377784], [5.486493530416343, 51.4274540953159], [5.486650889696128, 51.42815850648538], [5.486594425719576, 51.42858198991143], [5.486264481814446, 51.429120579701696], [5.4859326295888895, 51.429907479147445], [5.485648389677226, 51.4307909042205], [5.4851640775344555, 51.431617030746054], [5.484831578650176, 51.43202824746982], [5.48460398693701, 51.43209885306413], [5.484058248518082, 51.432101481996575], [5.4834881794682175, 51.43226130419023], [5.479741451843316, 51.434842888913145], [5.47885235437113, 51.4357501916468], [5.477914093278884, 51.43649671340355], [5.476629582416414, 51.437438722889816], [5.47535860150142, 51.43807441491225], [5.474885119526215, 51.43835287499516], [5.4746877080052005, 51.43853073856078], [5.474602259243508, 51.43874807144295], [5.474635439532337, 51.43896249308123], [5.475607997074028, 51.440820862101035], [5.475659310977896, 51.44105899597932], [5.47559490369891, 51.441271292497724], [5.474305288659499, 51.44330016792028], [5.474255351878402, 51.44369398399233], [5.474575979014022, 51.44394888937149], [5.476587481091529, 51.44440374884509]], [[5.484689600723488, 51.43232316425896], [5.485193026981535, 51.43244520689945], [5.485485534573134, 51.43271350420915], [5.4856480522548425, 51.433190027380995], [5.4858324271674155, 51.43419918109771], [5.485915984446503, 51.43482983126531], [5.485838251012476, 51.43519528703375], [5.48570322758705, 51.43540486261148], [5.48544998088471, 51.43569311853697], [5.484983222257042, 51.43600442615052], [5.483993511564185, 51.43649037770985], [5.483034275073533, 51.437029743936904], [5.482605469301666, 51.43739083637102], [5.480425622021063, 51.43999854142881], [5.479985285526824, 51.44034465701586], [5.479065684750352, 51.440728955867485], [5.478266715455939, 51.441251036208705], [5.477529555546237, 51.44204890233734], [5.476668517680385, 51.443951349876926], [5.476628621379111, 51.444174076645915], [5.4747951060566225, 51.44375946451073], [5.474624927231788, 51.44362417100731], [5.474659477823644, 51.44335166453171], [5.475941780257455, 51.44133427130223], [5.476023447497489, 51.441065086033774], [5.475959971413356, 51.44077051851485], [5.474989510733119, 51.438916191996015], [5.47496604332585, 51.438764529680086], [5.47502101933068, 51.438624692516164], [5.47515902474854, 51.4385003521672], [5.4755945070388865, 51.43824424064927], [5.476880998136362, 51.43760078752866], [5.478192394283891, 51.436639058627094], [5.479148018960472, 51.43587871970824], [5.4800304103770765, 51.434978249360874], [5.4837039266880785, 51.432447103535004], [5.484136499269538, 51.43232582825134], [5.484689600723488, 51.43232316425896]]]], ""type"": ""MultiPolygon""}";51.43851756096129, 5.481211583389322
