FID,GML_ID,ID,CODE,NAAM,LAT,LON,ACTIEF,PLAATSNAAM,RDX,RDY,GEMEENTE,WIJK,PLAATS,HUISNUMMERS,POSTCODE,STRAAT,AANDUIDING,BOUWJAAR,LEVENSDUUR,VERVANGJAAR,FOTO,DD_BIJGEWERKT,GEOMETRIE
SPL_SPEELPLEKKEN.75852,Speelplekken.fid--26bbd5c6_18613012ba5_5388,75852,50.05,Claustrum,51.87929617,5.84605275,true,Nijmegen Waalsprong,186594.65,432406.63,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,28,6515GH,Claustrum,Clausstrum in wadi,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75852/JPEG_20220718_123101_2894833425759247197.jpg,2023-02-03,POINT (186594.65 432406.63)
SPL_SPEELPLEKKEN.75812,Speelplekken.fid--26bbd5c6_18613012ba5_5389,75812,50.03,De Rietgraaf deels sportplaats (EV) Jeu de Boules,51.87672863,5.84152595,true,Nijmegen Waalsprong,186284.74,432119.02,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,53,6515CH,Annabellastraat,Park de Rietgraaf dubbelle plaats,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75812/JPEG_20210728_091112_6316080957552663585.jpg,2023-02-03,POINT (186284.74 432119.02)
SPL_SPEELPLEKKEN.75813,Speelplekken.fid--26bbd5c6_18613012ba5_538a,75813,50.04,De Klif,51.87790478,5.84362297,true,Nijmegen Waalsprong,186428.32,432250.78,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,46,6515DJ,Pijlpuntstraat,Dubbelle plaats Multifunctioneelcentrum,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75813/JPEG_20220718_122106_2185738040826210304.jpg,2023-02-03,POINT (186428.32 432250.78)
SPL_SPEELPLEKKEN.75802,Speelplekken.fid--26bbd5c6_18613012ba5_538b,75802,50.01,Golden Deliciousstraat,51.8792471,5.84131072,true,Nijmegen Waalsprong,186268.17,432399.12,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,27,6515BL,Golden Deliciousstr.,Golden Deliciouustraat,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75802/JPEG_20220718_115015_4711151433864986276.jpg,2023-02-03,POINT (186268.17 432399.12)
SPL_SPEELPLEKKEN.75803,Speelplekken.fid--26bbd5c6_18613012ba5_538c,75803,50.02.,Colmarstraat / Ewartstraat,51.88096819,5.84455282,true,Nijmegen Waalsprong,186490.2,432592,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,54,6515BG,Colmarstraat,Colmarstraat en Ewartstraat 12,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75803/JPEG_20220718_114211_8760075920152698985.jpg,2023-02-03,POINT (186490.2 432592)
SPL_SPEELPLEKKEN.75915,Speelplekken.fid--26bbd5c6_18613012ba5_538d,75915,50.12,Dillestraat,51.87974722,5.8350722,true,Nijmegen Waalsprong,185838.27,432452.09,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,37,6515HK,Dillestraat,Dillestraat Oosterhout,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75915/JPEG_20220718_134533_6828554963372548402.jpg,2023-02-03,POINT (185838.27 432452.09)
SPL_SPEELPLEKKEN.81009,Speelplekken.fid--26bbd5c6_18613012ba5_538e,81009,50.13,Kruidenstraat ,51.88110118,5.83714692,true,Nijmegen Waalsprong,185980.19,432603.61,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,197,6515HL,Kruidenstraat,In de Wadi Basilicumpad / Kruidenstraat,2016,10,2026,https://www.absweb.nu/Fotos/gemeentenijmegen/81009/JPEG_20220718_134129_5284936720253475861.jpg,2023-02-03,POINT (185980.19 432603.61)
SPL_SPEELPLEKKEN.94334,Speelplekken.fid--26bbd5c6_18613012ba5_538f,94334,50.06,Fibulastraat,51.87509345,5.8466307,true,Nijmegen Waalsprong,186637.4,431939.31,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,27,6515JN,Fibulastraat,Naast wadi fubulastraat,2016,10,2026,https://www.absweb.nu/Fotos/gemeentenijmegen/94334/JPEG_20220718_124609_6327452892195840978.jpg,2023-02-03,POINT (186637.4 431939.31)
SPL_SPEELPLEKKEN.75894,Speelplekken.fid--26bbd5c6_18613012ba5_5391,75894,50.08,Aquilastraat deels sportplaats (EV),51.87485097,5.8497353,true,Nijmegen Waalsprong,186851.36,431913.69,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,11,6515DV,Aquilastraat,Aquilastraat / Griftdijk,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75894/JPEG_20220718_125003_4351399861735621968.jpg,2023-02-03,POINT (186851.36 431913.69)
SPL_SPEELPLEKKEN.75895,Speelplekken.fid--26bbd5c6_18613012ba5_5392,75895,50.09,Balveren deels sportplaats (MV),51.88233742,5.8430019,true,Nijmegen Waalsprong,186382.46,432743.66,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,,6515HR,Oude Groenestraat / Griftdijk,Spoertplaats,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75895/JPEG_20220718_111552_5124836067652395309.jpg,2023-02-03,POINT (186382.46 432743.66)
SPL_SPEELPLEKKEN.75896,Speelplekken.fid--26bbd5c6_18613012ba5_5393,75896,50.10,De Oversteek basisschool,51.88329768,5.84422405,true,Nijmegen Waalsprong,186465.93,432851.02,Nijmegen,50 Oosterhout,Nijmegen Waalsprong,93,6515HR,Griftdijk,Griftdijk / Groenestraat,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75896/JPEG_20220113_133125_2171109492856063335.jpg,2023-02-03,POINT (186465.93 432851.02)
SPL_SPEELPLEKKEN.75838,Speelplekken.fid--26bbd5c6_18613012ba5_530f,75838,35.04,Aldenhof 85e straat,51.80630763,5.79600908,true,Nijmegen Dukenburg,183194.52,424265.79,Nijmegen,35 Aldenhof,Nijmegen Dukenburg,84 02,6537CL,Aldenhof 84,Aldenhof 85e straat op gazon,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75838/JPEG_20220629_090202_8341243462967119856.jpg,2023-02-03,POINT (183194.52 424265.79)
SPL_SPEELPLEKKEN.75839,Speelplekken.fid--26bbd5c6_18613012ba5_5310,75839,35.01,Aldenhof 31e straat deels sportplaats (EV),51.80579715,5.8039686,true,Nijmegen Dukenburg,183743.8,424212.11,Nijmegen,35 Aldenhof,Nijmegen Dukenburg,31 34,6537AH,Aldenhof 31,Bij 30e straat in groenvoorziening,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75839/JPEG_20220622_142421_6265130649667154445.jpg,2023-02-03,POINT (183743.8 424212.11)
SPL_SPEELPLEKKEN.75840,Speelplekken.fid--26bbd5c6_18613012ba5_5311,75840,35.02,Aldenhof 35e straat deels sportplaats (EV),51.8025898,5.79964832,true,Nijmegen Dukenburg,183447.86,423853.58,Nijmegen,35 Aldenhof,Nijmegen Dukenburg,36 01,6537AX,Aldenhof 36,Bij 36e straat in groenvoorziening,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75840/JPEG_20220629_072446_9151258762788403131.jpg,2023-02-03,POINT (183447.86 423853.58)
SPL_SPEELPLEKKEN.75848,Speelplekken.fid--26bbd5c6_18613012ba5_5312,75848,35.03,Aldenhove deels sportplaats (EV),51.80670402,5.80074235,true,Nijmegen Dukenburg,183520.71,424311.73,Nijmegen,35 Aldenhof,Nijmegen Dukenburg,60 08,6537DJ,Aldenhof 60,Schoolplein,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75848/JPEG_20220629_073755_8258419652881908222.jpg,2023-02-03,POINT (183520.71 424311.73)
SPL_SPEELPLEKKEN.75730,Speelplekken.fid--26bbd5c6_18613012ba5_5313,75730,35.07,Aldenhof 71e straat,51.8083939,5.79878655,true,Nijmegen Dukenburg,183384.76,424498.97,Nijmegen,35 Aldenhof,Nijmegen Dukenburg,71 03,6537DT,Aldenhof 71,In groenvoorziening,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75730/JPEG_20220629_080040_349730847970615772.jpg,2023-02-03,POINT (183384.76 424498.97)
SPL_SPEELPLEKKEN.75731,Speelplekken.fid--26bbd5c6_18613012ba5_5314,75731,36.22,Malvert 73e straat,51.80855285,5.80876447,true,Nijmegen Dukenburg,184072.78,424520.6,Nijmegen,36 Malvert,Nijmegen Dukenburg,73-88,6538DG,Malvert 73,Bij schoolplein,1998,25,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75731/JPEG_20220622_115211_3424719113878923883.jpg,2023-02-03,POINT (184072.78 424520.6)
SPL_SPEELPLEKKEN.75732,Speelplekken.fid--26bbd5c6_18613012ba5_5315,75732,36.20,Malvert 30e straat,51.80687758,5.8087374,true,Nijmegen Dukenburg,184072,424334.21,Nijmegen,36 Malvert,Nijmegen Dukenburg,30-33,6538BN,Malvert 30,Malvert 30e straat,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75732/JPEG_20220622_111636_3085452345012661236.jpg,2023-02-03,POINT (184072 424334.21)
SPL_SPEELPLEKKEN.75733,Speelplekken.fid--26bbd5c6_18613012ba5_5316,75733,36.04,Malvert 83e straat,51.80873408,5.81299658,true,Nijmegen Dukenburg,184364.53,424542.47,Nijmegen,36 Malvert,Nijmegen Dukenburg,83-14,6538CX,Malvert 83,Op grasveld 83e straat,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75733/JPEG_20220622_105310_5125348964187203312.jpg,2023-02-03,POINT (184364.53 424542.47)
SPL_SPEELPLEKKEN.75734,Speelplekken.fid--26bbd5c6_18613012ba5_5317,75734,36.07,Malvert 81e straat sportplaats (MV),51.80939027,5.81336338,true,Nijmegen Dukenburg,184389.4,424615.62,Nijmegen,36 Malvert,Nijmegen Dukenburg,81-80,6538CX,Malvert 81,In groenvoorziening,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75734/JPEG_20220622_105048_5804294783984542014.jpg,2023-02-03,POINT (184389.4 424615.62)
SPL_SPEELPLEKKEN.75735,Speelplekken.fid--26bbd5c6_18613012ba5_5318,75735,36.14,Malvert 10e 11e straat sportplaats (EV),51.80830527,5.80813132,true,Nijmegen Dukenburg,184029.28,424492.8,Nijmegen,36 Malvert,Nijmegen Dukenburg,3340,6538BT,Malvert 71,In groenvoorziening,2016,15,2031,https://www.absweb.nu/Fotos/gemeentenijmegen/75735/JPEG_20220622_114139_7041013704604526011.jpg,2023-02-03,POINT (184029.28 424492.8)
SPL_SPEELPLEKKEN.75736,Speelplekken.fid--26bbd5c6_18613012ba5_5319,75736,36.19,Malvert 21e straat,51.80742747,5.80466665,true,Nijmegen Dukenburg,183790.9,424393.77,Nijmegen,36 Malvert,Nijmegen Dukenburg,21-18,6538AM,Malvert 21,Tegenover huisnummer 21-16,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75736/JPEG_20220622_113434_7832215578672955738.jpg,2023-02-03,POINT (183790.9 424393.77)
SPL_SPEELPLEKKEN.75866,Speelplekken.fid--26bbd5c6_18613012ba5_531a,75866,36.05,Malvert 27e straat,51.80595207,5.8094323,true,Nijmegen Dukenburg,184120.52,424231.52,Nijmegen,36 Malvert,Nijmegen Dukenburg,2709,6538BJ,Malvert 27,Malvert 27e straat,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75866/JPEG_20220622_112259_8989408873410684130.jpg,2023-02-03,POINT (184120.52 424231.52)
SPL_SPEELPLEKKEN.75871,Speelplekken.fid--26bbd5c6_18613012ba5_531b,75871,36.02,Malvert 25-47 sportplaats (EV),51.80463295,5.80751867,true,Nijmegen Dukenburg,183989.39,424084,Nijmegen,36 Malvert,Nijmegen Dukenburg,25 84,6538BA,Malvert 25,Achter huisn 25-47,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75871/JPEG_20220622_112816_1089167580065688799.jpg,2023-02-03,POINT (183989.39 424084)
SPL_SPEELPLEKKEN.464550,Speelplekken.fid--26bbd5c6_18613012ba5_531c,464550,36.03,Malvert 89 straat,51.80677123,5.81289939,true,Nijmegen Dukenburg,184359.1,424324.05,Nijmegen,36 Malvert,Nijmegen Dukenburg,8932,,Malvert,Malvert bij flat,2022,20,2042,https://www.absweb.nu/Fotos/gemeentenijmegen/464550/JPEG_20220622_111206_6400618135196309041.jpg,2023-02-03,POINT (184359.1 424324.05)
SPL_SPEELPLEKKEN.75880,Speelplekken.fid--26bbd5c6_18613012ba5_531d,75880,37.06,Weezenhof 34e straat sportplaats (JB),51.79930808,5.80844311,true,Nijmegen Dukenburg,184056.58,423491.96,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,36 04,6536GT,Weezenhof 36,Weezenhof 34e 36e straat,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75880/JPEG_20220622_070623_6302442378730495912.jpg,2023-02-03,POINT (184056.58 423491.96)
SPL_SPEELPLEKKEN.75909,Speelplekken.fid--26bbd5c6_18613012ba5_531e,75909,37.07,Weezenhof 81e straat sportplaats (EV),51.80168602,5.80930287,true,Nijmegen Dukenburg,184114.35,423756.86,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,81 55,6536EA,Weezenhof,In groenvoorziening,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75909/JPEG_20220622_085227_7472684645823136073.jpg,2023-02-03,POINT (184114.35 423756.86)
SPL_SPEELPLEKKEN.75844,Speelplekken.fid--26bbd5c6_18613012ba5_531f,75844,37.03,Weezenhof 26e straat sportplaats Jeu de Boulesbaan,51.79908607,5.80312473,true,Nijmegen Dukenburg,183689.87,423465.15,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,26 40,6536JA,Weezenhof 26e,Weezenhof 26e straat in park,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75844/JPEG_20220622_081027_7057811451136252279.jpg,2023-02-03,POINT (183689.87 423465.15)
SPL_SPEELPLEKKEN.75737,Speelplekken.fid--26bbd5c6_18613012ba5_5320,75737,37.11,Weezenhof 35e straat Vogelzang deels sportplaats Jeu de Boules,51.7976616,5.80742827,true,Nijmegen Dukenburg,183987.64,423308.38,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,35-40,6536HD,Weezenhof 35e straat,Vogelzang Weezenhof 35e straat,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75737/JPEG_20220622_074321_7309448891420853206.jpg,2023-02-03,POINT (183987.64 423308.38)
SPL_SPEELPLEKKEN.75738,Speelplekken.fid--26bbd5c6_18613012ba5_5321,75738,37.01,Weezenhof 25e straat,51.80124732,5.80401013,true,Nijmegen Dukenburg,183749.56,423705.94,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,25-31,6536JH,Weezenhof 25e,Groenvoorziening 25e straat,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75738/JPEG_20220622_081400_3486986032974558536.jpg,2023-02-03,POINT (183749.56 423705.94)
SPL_SPEELPLEKKEN.75739,Speelplekken.fid--26bbd5c6_18613012ba5_5322,75739,37.02,Weezenhof 55e straat sportplaats (EV),51.80201665,5.80583062,true,Nijmegen Dukenburg,183874.64,423792.26,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,55e straat,6536EE,Weezenhof 55e straat,Asfaltplateau voor school,1995,25,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75739/JPEG_20220622_083018_6320539435532118865.jpg,2023-02-03,POINT (183874.64 423792.26)
SPL_SPEELPLEKKEN.75740,Speelplekken.fid--26bbd5c6_18613012ba5_5323,75740,37.04,Weezenhof 29e straat,51.7955637,5.80829855,true,Nijmegen Dukenburg,184049.02,423075.33,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,29 56,6536HN,Weezenhof 29e straat,Weezenhof 29-56,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75740/JPEG_20220622_075650_4814770819477140583.jpg,2023-02-03,POINT (184049.02 423075.33)
SPL_SPEELPLEKKEN.75741,Speelplekken.fid--26bbd5c6_18613012ba5_5324,75741,37.05,Weezenhof 30e straat,51.80057392,5.80695663,true,Nijmegen Dukenburg,183953.23,423632.2,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,30.32,6536EV,Weezenhof 30,Achter 30-30 in groenvoorziening,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75741/JPEG_20220622_083652_873999253184139395.jpg,2023-02-03,POINT (183953.23 423632.2)
SPL_SPEELPLEKKEN.75742,Speelplekken.fid--26bbd5c6_18613012ba5_5325,75742,37.08,Weezenhof 82e straat sportplaats (EV),51.79891847,5.8094982,true,Nijmegen Dukenburg,184129.61,423449.04,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,82 43,6536CB,Weezenhof,82e str.via 36e straat,2001,20,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75742/JPEG_20220622_073957_9063091500234549144.jpg,2023-02-03,POINT (184129.61 423449.04)
SPL_SPEELPLEKKEN.75743,Speelplekken.fid--26bbd5c6_18613012ba5_5326,75743,37.09,Weezenhof 67e straat deels sportplaats,51.8024181,5.81429311,true,Nijmegen Dukenburg,184458.07,423840.32,Nijmegen,37 Weezenhof,Nijmegen Dukenburg,67 02,6536BD,Weezenhof 65e straat,In park 65e 67e straat,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75743/JPEG_20220622_090107_1400358103510840025.jpg,2023-02-03,POINT (184458.07 423840.32)
SPL_SPEELPLEKKEN.75744,Speelplekken.fid--26bbd5c6_18613012ba5_5327,75744,40.11,Hilllekensacker 14e straat,51.835422,5.776664,true,Nijmegen Lindenholt,181842.98,427497.55,Nijmegen,40 Acker,Nijmegen Lindenholt,14 09,6546KL,Hilllekensacker 14,Bij huisnummer 14 11,2007,12,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75744/JPEG_20220627_125906_5496199990325819743.jpg,2023-02-03,POINT (181842.98 427497.55)
SPL_SPEELPLEKKEN.75745,Speelplekken.fid--26bbd5c6_18613012ba5_5328,75745,40.10,Hilllekensacker 22e straat deels sportplaats Jeu de Boules,51.836202,5.778874,true,Nijmegen Lindenholt,181994.83,427585.15,Nijmegen,40 Acker,Nijmegen Lindenholt,22.33,6546LE,Hilllekensacker 22,Bij 22-05 in groenvoorziening,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75745/JPEG_20220627_130709_491664157333354847.jpg,2023-02-03,POINT (181994.83 427585.15)
SPL_SPEELPLEKKEN.75746,Speelplekken.fid--26bbd5c6_18613012ba5_5329,75746,40.12,Hillekensacker \ Broekstraat sportplaats (EV),51.83586592,5.78482322,true,Nijmegen Lindenholt,182405.07,427549.98,Nijmegen,40 Acker,Nijmegen Lindenholt,33 28,6546LV,Hilllekensacker 33,Broekstraat \ Ackerbroekweg,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75746/JPEG_20220627_105200_5715348376579727065.jpg,2023-02-03,POINT (182405.07 427549.98)
SPL_SPEELPLEKKEN.75747,Speelplekken.fid--26bbd5c6_18613012ba5_532a,75747,40.13,Waterspeelplaats de Omloop deels sportplaats (MV),51.83289803,5.78980299,true,Nijmegen Lindenholt,182750.12,427221.68,Nijmegen,40 Acker,Nijmegen Lindenholt,13 75,6546ED,Zellersacker 13,Bij basisschool,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75747/JPEG_20220627_084107_6170017892652731329.jpg,2023-02-03,POINT (182750.12 427221.68)
SPL_SPEELPLEKKEN.75748,Speelplekken.fid--26bbd5c6_18613012ba5_532b,75748,40.06,Zellersacker 20.15 deels sportplaats (EV),51.83427558,5.78638455,true,Nijmegen Lindenholt,182513.65,427373.64,Nijmegen,40 Acker,Nijmegen Lindenholt,12 33,6546HK,Zellersacker 12,In groenvoorziening,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75748/JPEG_20220627_105803_4951146062312367277.jpg,2023-02-03,POINT (182513.65 427373.64)
SPL_SPEELPLEKKEN.75749,Speelplekken.fid--26bbd5c6_18613012ba5_532c,75749,40.03,De Meeuwse Acker 11e / 12e straat,51.83549855,5.79755498,true,Nijmegen Lindenholt,183282.8,427513.99,Nijmegen,40 Acker,Nijmegen Lindenholt,12 20,6546DN,De Meeuwse Acker 12,Bij 11-32 in groenvoorziening,2004,15,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75749/JPEG_20220627_091033_1963502922279115096.jpg,2023-02-03,POINT (183282.8 427513.99)
SPL_SPEELPLEKKEN.75750,Speelplekken.fid--26bbd5c6_18613012ba5_532d,75750,40.02,Jaap Edenpad deels sportplaats (EV),51.83171805,5.793583,true,Nijmegen Lindenholt,183011.39,427091.85,Nijmegen,40 Acker,Nijmegen Lindenholt,20 34,6546GC,Horstacker 20,Speelpl.bosje ing.Horstacker 20.34,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75750/JPEG_20220627_072643_6540007016980466120.jpg,2023-02-03,POINT (183011.39 427091.85)
SPL_SPEELPLEKKEN.75751,Speelplekken.fid--26bbd5c6_18613012ba5_532e,75751,40.01,Horstacker 13e / 15e straat,51.83314482,5.7951788,true,Nijmegen Lindenholt,183120.5,427251.2,Nijmegen,40 Acker,Nijmegen Lindenholt,15 20,6546EA,Horstacker 15,16e straat ingang bij 13 16,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75751/JPEG_20220627_065156_886112497350925723.jpg,2023-02-03,POINT (183120.5 427251.2)
SPL_SPEELPLEKKEN.75752,Speelplekken.fid--26bbd5c6_18613012ba5_532f,75752,40.04,De Steekse Acker 11e straat deels sportplaats (EV),51.83696895,5.7934829,true,Nijmegen Lindenholt,183001.23,427676,Nijmegen,40 Acker,Nijmegen Lindenholt,11 60,6546DC,De Steekse Acker 11,Achter 11.60 in groenvoorziening,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75752/JPEG_20220627_092425_1152829094353295017.jpg,2023-02-03,POINT (183001.23 427676)
SPL_SPEELPLEKKEN.75753,Speelplekken.fid--26bbd5c6_18613012ba5_5330,75753,40.25,Zellersacker 20e straat sportplaats (EV),51.83272202,5.78504713,true,Nijmegen Lindenholt,182422.42,427200.29,Nijmegen,40 Acker,Nijmegen Lindenholt,20-15,6546HL,Zellersacker 20e straat,Bij 20-15 in groenvoorziening,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75753/JPEG_20220627_135511_496201798238231412.jpg,2023-02-03,POINT (182422.42 427200.29)
SPL_SPEELPLEKKEN.75754,Speelplekken.fid--26bbd5c6_18613012ba5_5331,75754,40.16,Drieskensacker De Sprok deels sportplaats (MV),51.83878233,5.78396927,true,Nijmegen Lindenholt,182344.44,427874.12,Nijmegen,40 Acker,Nijmegen Lindenholt,10 22,6546JZ,Drieskensacker 10,11e straat  / Weteringweg,2011,10,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75754/JPEG_20220627_101151_7287990498328617603.jpg,2023-02-03,POINT (182344.44 427874.12)
SPL_SPEELPLEKKEN.75815,Speelplekken.fid--26bbd5c6_18613012ba5_5332,75815,40.07,Hilllekensacker 20e straat deels sportplaats (EV),51.835363,5.78129157,true,Nijmegen Lindenholt,182161.96,427492.7,Nijmegen,40 Acker,Nijmegen Lindenholt,20 28,6546LA,Hilllekensacker 20,Hiillekensacker 20e straat in park,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75815/JPEG_20220627_133550_5472108775521080672.jpg,2023-02-03,POINT (182161.96 427492.7)
SPL_SPEELPLEKKEN.75811,Speelplekken.fid--26bbd5c6_18613012ba5_5333,75811,40.14,Heeskesacker 12e / 20e straat deels sportplaats,51.83661803,5.78879298,true,Nijmegen Lindenholt,182678.21,427635.16,Nijmegen,40 Acker,Nijmegen Lindenholt,12 86,6546JT,Heeskesacker 12,Heeskesacker 20e straat op gazon,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75811/JPEG_20220728_132943_7969986766043072412.jpg,2023-02-03,POINT (182678.21 427635.16)
SPL_SPEELPLEKKEN.75818,Speelplekken.fid--26bbd5c6_18613012ba5_5334,75818,40.08,Zellersacker 21e straat,51.83456187,5.78761177,true,Nijmegen Lindenholt,182598.06,427405.96,Nijmegen,40 Acker,Nijmegen Lindenholt,21 91,6546HS,Zellersacker 21,Zellersacker 21.48,2005,14,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75818/JPEG_20220627_111621_2746478602339388247.jpg,2023-02-03,POINT (182598.06 427405.96)
SPL_SPEELPLEKKEN.75931,Speelplekken.fid--26bbd5c6_18613012ba5_5335,75931,40.15,Drieskensacker 15e straat,51.83925178,5.7800324,true,Nijmegen Lindenholt,182072.84,427924.88,Nijmegen,40 Acker,Nijmegen Lindenholt,15 08,6546ML,Drieskensacker 15,Drieskensacker 15e straat,2013,15,2028,https://www.absweb.nu/Fotos/gemeentenijmegen/75931/JPEG_20220627_103442_1025388048681043157.jpg,2023-02-03,POINT (182072.84 427924.88)
SPL_SPEELPLEKKEN.448620,Speelplekken.fid--26bbd5c6_18613012ba5_5336,448620,40.17,Heeskesacker,51.83796247,5.78744103,true,Nijmegen Lindenholt,182584.21,427784.22,Nijmegen,40 Acker,Nijmegen Lindenholt,2218,,,Heeskesacker achter huisnummer 2218,2021,20,2041,https://www.absweb.nu/Fotos/gemeentenijmegen/448620/JPEG_20220627_100302_470464468388257446.jpg,2023-02-03,POINT (182584.21 427784.22)
SPL_SPEELPLEKKEN.137032,Speelplekken.fid--26bbd5c6_18613012ba5_5338,137032,41.08,Beweegroute Lindenholt,51.82812483,5.80656337,true,Nijmegen Lindenholt,183908.42,426697.18,Nijmegen,41 Kamp,Nijmegen Lindenholt,,6545JK,Nog invullen,Beweegroute langs MW Kanaal Kampwijken,2017,10,2027,https://www.absweb.nu/Fotos/gemeentenijmegen/137032/JPEG_20210804_134134_9010996871920076498.jpg,2023-02-03,POINT (183908.42 426697.18)
SPL_SPEELPLEKKEN.75902,Speelplekken.fid--26bbd5c6_18613012ba5_5339,75902,41.06,De Kluijskamp 12e straat sportplaats (EV),51.82723832,5.80466332,true,Nijmegen Lindenholt,183778.01,426597.8,Nijmegen,41 Kamp,Nijmegen Lindenholt,12 89,6545JK,De Kluiskamp 12,Naast De Kluiskamp 12 89 in groenvoorz.,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75902/JPEG_20220701_103044_8642443194113102789.jpg,2023-02-03,POINT (183778.01 426597.8)
SPL_SPEELPLEKKEN.75874,Speelplekken.fid--26bbd5c6_18613012ba5_533a,75874,41.05,De Wellenkamp  ouderenontmoetingsplaats sport (JB),51.83534013,5.80452993,true,Nijmegen Lindenholt,183763.64,427499.1,Nijmegen,41 Kamp,Nijmegen Lindenholt,15 41,6545NL,De Wellenkamp 15,De Wellenkamp15 41 groenvoorziening,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75874/JPEG_20220701_094929_284930102734945066.jpg,2023-02-03,POINT (183763.64 427499.1)
SPL_SPEELPLEKKEN.75820,Speelplekken.fid--26bbd5c6_18613012ba5_533b,75820,41.15,De Kluijskamp Johannushof,51.83029417,5.80346082,true,Nijmegen Lindenholt,183693.17,426937.29,Nijmegen,41 Kamp,Nijmegen Lindenholt,14,6545BA,Johanneshof,Johannushof groenvoorziening,2003,17,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75820/JPEG_20220701_104808_386319776204920667.jpg,2023-02-03,POINT (183693.17 426937.29)
