Datum zaak start;Stap;Zaakstatus;Datum zaak uiterste;Hoofdcategorie (zaaktype mor);Subcategorie (zaaktype mor);straat (zaaktype mor);Ter hoogte van (zaaktype mor);Wijk (zaaktype mor)
5-10-2016 9:57;Definitief afgesloten;Afgesloten;12-10-2016 9:57;Wegen en fietspaden;;Roerdomplaan;gehele roerdomplaan;
5-10-2016 9:44;Nieuw via KCC;Ontvangen;5-10-2016 9:44;;;;;
5-10-2016 9:37;Definitief afgesloten;Afgesloten;12-10-2016 9:37;Groen;;Brugakker;;Zeist West
5-10-2016 9:32;Definitief afgesloten;Afgesloten;12-10-2016 9:32;Wegen en fietspaden;Gebreken fiets-/voetpaden;Couwenhoven;;Zeist West
5-10-2016 9:32;Definitief afgesloten;Afgesloten;12-10-2016 9:32;Groen;Bladoverlast;Kwartellaan;;Zeist West
5-10-2016 8:14;Definitief afgesloten;Afgesloten;12-10-2016 8:14;Handhaving;;Stuivingastraat;;Zeist Centrum
5-10-2016 7:58;Definitief afgesloten;Afgesloten;12-10-2016 7:58;Handhaving;;Kroostweg-Noord;;
4-10-2016 20:23;Definitief afgesloten;Afgesloten;11-10-2016 20:23;Wegen en fietspaden;;Montaubanstraat;kruispunt montabanstraat;Zeist Centrum
4-10-2016 15:49;Definitief afgesloten;Afgesloten;11-10-2016 15:49;Groen;;Van Renesselaan;huisnummer 21;Zeist West
4-10-2016 14:34;Definitief afgesloten;Afgesloten;11-10-2016 14:34;;;Oude Woudenbergse Zandwg;;Zeist Centrum
4-10-2016 14:32;Definitief afgesloten;Afgesloten;11-10-2016 14:32;Openbare verlichting;Lichtmast scheef - niet kapot;Oude Woudenbergse Zandwg;1711-0033;Zeist Centrum
4-10-2016 14:30;Definitief afgesloten;Afgesloten;11-10-2016 14:30;Groen;Overig (Groen);Oude Woudenbergse Zandwg;ter hoogte van nummer 32-34;Zeist Centrum
4-10-2016 14:16;Definitief afgesloten;Afgesloten;11-10-2016 14:16;;Paaltjes;Zeisteroever;voor de Geroflat;Zeist West
4-10-2016 13:06;Definitief afgesloten;Afgesloten;11-10-2016 13:06;Afvaldumping;;Steynlaan;;Zeist Centrum
4-10-2016 12:29;Definitief afgesloten;Afgesloten;11-10-2016 12:29;Groen;;Brugakker;achter de carport van nummer 16;Zeist West
4-10-2016 11:23;Definitief afgesloten;Afgesloten;11-10-2016 11:23;;;Steniaweg;?????;Zeist Centrum
4-10-2016 10:32;Definitief afgesloten;Afgesloten;11-10-2016 10:32;Groen;;Crosestein;;Zeist West
4-10-2016 9:39;Definitief afgesloten;Afgesloten;5-10-2016 9:39;Afvaldumping;;Steynlaan;op de hoek bij de dierenwinkel;Zeist Centrum
4-10-2016 9:21;Definitief afgesloten;Afgesloten;11-10-2016 9:21;Afvaldumping;;Crosestein;;Zeist West
4-10-2016 7:38;Definitief afgesloten;Afgesloten;11-10-2016 7:38;Openbare verlichting;Lamp defect;Fransen van de Puttelaan;, voor nr 61 (noordoostzijde)en voor nr 52 (zuidwestzijde);Zeist Centrum
3-10-2016 20:53;Definitief afgesloten;Afgesloten;10-10-2016 20:53;Handhaving;;Kritzingerlaan;;Zeist Centrum
3-10-2016 20:48;Definitief afgesloten;Afgesloten;10-10-2016 20:48;Handhaving;;Bothalaan;halverwegen;Zeist Centrum
3-10-2016 20:40;Definitief afgesloten;Afgesloten;10-10-2016 20:40;Handhaving;;Dijnselweg;;Zeist Noord
3-10-2016 20:24;Definitief afgesloten;Afgesloten;10-10-2016 20:24;Wegen en fietspaden;;Brugakker;4010 en 4008;Zeist West
3-10-2016 19:00;Definitief afgesloten;Afgesloten;10-10-2016 19:00;;Paaltjes;Ernst Casimirlaan;;Zeist Oost
3-10-2016 17:12;Definitief afgesloten;Afgesloten;10-10-2016 17:12;Openbare verlichting;Lamp defect;Baarnseweg;0122-0014;Den Dolder e.o.
3-10-2016 16:43;Definitief afgesloten;Afgesloten;10-10-2016 16:43;Groen;;Couwenhoven;;Zeist West
3-10-2016 16:30;Definitief afgesloten;Afgesloten;10-10-2016 16:30;Wegen en fietspaden;Gebreken fiets-/voetpaden;Weteringlaan;;Zeist West
3-10-2016 15:59;Nieuw via KCC;Ontvangen;3-10-2016 15:59;;;;;
3-10-2016 15:49;Definitief afgesloten;Afgesloten;12-10-2016 15:49;;;Veldheimlaan;;Zeist Centrum
3-10-2016 14:24;Definitief afgesloten;Afgesloten;10-10-2016 14:24;Wegen en fietspaden;;Burg. Patijnlaan;;Zeist Noord
3-10-2016 13:32;Definitief afgesloten;Afgesloten;10-10-2016 13:32;Groen;;Park Rodichem;;Den Dolder e.o.
3-10-2016 13:14;Definitief afgesloten;Afgesloten;10-10-2016 13:14;Wegen en fietspaden;Gebreken fiets-/voetpaden;Valckenboschlaan;;Zeist Centrum
3-10-2016 12:22;Definitief afgesloten;Afgesloten;10-10-2016 12:22;Groen;Bladoverlast;Couwenhoven;;Zeist West
3-10-2016 12:22;Definitief afgesloten;Afgesloten;10-10-2016 12:22;Handhaving;;Steniahof;;Zeist Centrum
3-10-2016 12:19;Definitief afgesloten;Afgesloten;10-10-2016 12:19;Wegen en fietspaden;Gebreken wegdek;Couwenhoven;;Zeist West
3-10-2016 12:15;Definitief afgesloten;Afgesloten;10-10-2016 12:15;Openbare verlichting;Lamp defect;Couwenhoven;0591-5601;Zeist West
3-10-2016 12:10;Nieuw via KCC;Ontvangen;3-10-2016 12:10;;;;;
3-10-2016 12:08;Definitief afgesloten;Afgesloten;10-10-2016 12:08;Wegen en fietspaden;Gebreken fiets-/voetpaden;Schaerweijdelaan;brievenbus;Zeist Centrum
3-10-2016 11:55;Definitief afgesloten;Afgesloten;10-10-2016 11:55;;;Nijenheim;grasveldje bij kroostweg;Zeist West
3-10-2016 11:50;Definitief afgesloten;Afgesloten;10-10-2016 11:50;Handhaving;;Pleineslaan;;Den Dolder e.o.
3-10-2016 10:56;Definitief afgesloten;Afgesloten;10-10-2016 10:56;Openbare verlichting;Lamp defect;Couwenhoven;0591-1104;Zeist West
3-10-2016 10:56;Definitief afgesloten;Afgesloten;10-10-2016 10:56;;Overig (Straatmeubilair);Burgemeesterlaan;park;
3-10-2016 10:47;Definitief afgesloten;Afgesloten;10-10-2016 10:47;Groen;Onkruid;Nijenheim;speeltuinen nijenheim;Zeist West
3-10-2016 10:43;Definitief afgesloten;Afgesloten;10-10-2016 10:43;Afvaldumping;;Nijenheim;;Zeist West
3-10-2016 10:34;Definitief afgesloten;Afgesloten;10-10-2016 10:34;Openbare verlichting;Lamp defect;Sparrenlaan;;Den Dolder e.o.
3-10-2016 10:28;Definitief afgesloten;Afgesloten;10-10-2016 10:28;Openbare verlichting;Lamp defect;Julianalaan;nummer 1481-0002;Zeist Oost
3-10-2016 10:03;Definitief afgesloten;Afgesloten;10-10-2016 10:03;Groen;;Nijenheim;aan de achterkant;Zeist West
2-10-2016 21:35;Definitief afgesloten;Afgesloten;10-10-2016 21:35;Groen;;Anna Paulownalaan;;Zeist Oost
2-10-2016 10:48;Definitief afgesloten;Afgesloten;10-10-2016 10:48;Groen;;Nijenheim;;Zeist West
1-10-2016 11:48;Definitief afgesloten;Afgesloten;10-10-2016 11:48;Groen;;Platolaan;;Zeist Centrum
30-9-2016 14:31;Definitief afgesloten;Afgesloten;3-10-2016 14:31;Afvaldumping;;Austerlitzseweg;;Zeist Oost
30-9-2016 13:56;Definitief afgesloten;Afgesloten;7-10-2016 13:56;Groen;;Oude Woudenbergse Zandwg;huisnummer 22;Zeist Centrum
30-9-2016 13:41;Definitief afgesloten;Afgesloten;7-10-2016 13:41;Wegen en fietspaden;Gebreken fiets-/voetpaden;Brugakker;;Zeist West
30-9-2016 13:34;Definitief afgesloten;Afgesloten;7-10-2016 13:34;;Overig (Straatmeubilair);Laan van Beek en Royen;;Zeist Centrum
30-9-2016 13:24;Definitief afgesloten;Afgesloten;3-10-2016 13:24;Afvaldumping;;Anna Paulownalaan;;Zeist Oost
30-9-2016 13:21;Definitief afgesloten;Afgesloten;7-10-2016 13:21;Groen;;Comeniuslaan;;Zeist Noord
30-9-2016 11:55;Definitief afgesloten;Afgesloten;7-10-2016 11:55;Wegen en fietspaden;;Cronjélaan;;Zeist Centrum
30-9-2016 10:47;Definitief afgesloten;Afgesloten;7-10-2016 10:47;Wegen en fietspaden;Gebreken fiets-/voetpaden;Griffensteijnselaan;;Zeist West
30-9-2016 10:44;Definitief afgesloten;Afgesloten;7-10-2016 10:44;Groen;;Van Tetslaan;;Zeist Centrum
30-9-2016 10:44;Definitief afgesloten;Afgesloten;3-10-2016 10:44;Afvaldumping;;Egelinglaan;;Zeist Noord
30-9-2016 10:12;Definitief afgesloten;Afgesloten;7-10-2016 10:12;Openbare verlichting;Lamp defect;Meent;;Zeist West
30-9-2016 9:55;Definitief afgesloten;Afgesloten;3-10-2016 9:55;Afvaldumping;;Anna Paulownalaan;;Zeist Oost
30-9-2016 9:34;Definitief afgesloten;Afgesloten;7-10-2016 9:34;Afvaldumping;;Oranje Nassaulaan;;Zeist Oost
30-9-2016 9:25;Definitief afgesloten;Afgesloten;7-10-2016 9:25;Openbare verlichting;Lamp defect;Couwenhoven;0591-5103;Zeist West
30-9-2016 9:09;Definitief afgesloten;Afgesloten;7-10-2016 9:09;Handhaving;;Driebergseweg;;Zeist Oost
30-9-2016 9:03;Definitief afgesloten;Afgesloten;3-10-2016 9:03;Riolering;Verstopping huisaansluiting;Nijenheim;;Zeist West
30-9-2016 8:38;Definitief afgesloten;Afgesloten;7-10-2016 8:38;Openbare verlichting;Lamp defect;Paduaweg;;Den Dolder e.o.
30-9-2016 7:41;Definitief afgesloten;Afgesloten;7-10-2016 7:41;Riolering;Overig (Riolering);Laan van Henegouwen;;Zeist West
30-9-2016 0:43;Definitief afgesloten;Afgesloten;7-10-2016 0:43;Openbare verlichting;Lamp defect;Bergweg;0181-0031 +;Zeist Centrum
29-9-2016 22:37;Definitief afgesloten;Afgesloten;6-10-2016 22:37;Openbare verlichting;Lamp defect;Couwenhoven;0591-3001;Zeist West
29-9-2016 19:40;Definitief afgesloten;Afgesloten;6-10-2016 19:40;Groen;Onkruid;Laan van Cattenbroeck;zie beschrijving;Zeist West
29-9-2016 18:34;Definitief afgesloten;Afgesloten;6-10-2016 18:34;Wegen en fietspaden;;Amersfoortseweg;zie mail;
29-9-2016 15:40;Definitief afgesloten;Afgesloten;6-10-2016 15:40;Openbare verlichting;Lamp defect;Bachlaan;voor het huis aan de overkant van de weg;Zeist Noord
29-9-2016 15:09;Definitief afgesloten;Afgesloten;6-10-2016 15:09;Wegen en fietspaden;Gebreken fiets-/voetpaden;Johan de Meesterstraat;huisnummer 10;Zeist Centrum
29-9-2016 14:18;Definitief afgesloten;Afgesloten;6-10-2016 14:18;Openbare verlichting;Lamp defect;Wilhelminalaan;ter hoogte van nummer 23. lantaarnnummers 3741 0006, 3741 0007, 3741 0008;Zeist Centrum
29-9-2016 14:15;Definitief afgesloten;Afgesloten;6-10-2016 14:15;Wegen en fietspaden;Gebreken fiets-/voetpaden;Promenade;afstap van stoep naar plein;Zeist Centrum
29-9-2016 12:32;Definitief afgesloten;Afgesloten;6-10-2016 12:32;Groen;;Meester Willemsenlaan;;Den Dolder e.o.
29-9-2016 12:19;Definitief afgesloten;Afgesloten;6-10-2016 12:19;Wegen en fietspaden;Gebreken fiets-/voetpaden;Verlengde Slotlaan;;Zeist Centrum
29-9-2016 11:51;Definitief afgesloten;Afgesloten;6-10-2016 11:51;Wegen en fietspaden;;Weteringlaan;;Zeist West
29-9-2016 11:46;Definitief afgesloten;Afgesloten;6-10-2016 11:46;Wegen en fietspaden;Gebreken fiets-/voetpaden;Verlengde Slotlaan;;Zeist Centrum
29-9-2016 11:38;Definitief afgesloten;Afgesloten;29-9-2016 11:38;Riolering;;Schermerslaan;;Zeist Noord
29-9-2016 11:37;Definitief afgesloten;Afgesloten;6-10-2016 11:37;Wegen en fietspaden;;Slotlaan;;Zeist Centrum
29-9-2016 11:10;Definitief afgesloten;Afgesloten;6-10-2016 11:10;Handhaving;;Dolderseweg;station Den Dolder meesterlaan;Den Dolder e.o.
29-9-2016 10:45;Nieuw via KCC;Ontvangen;29-9-2016 10:45;;;;;
29-9-2016 10:13;Nieuw via KCC;Ontvangen;29-9-2016 10:13;;;;;
29-9-2016 9:39;Definitief afgesloten;Afgesloten;30-9-2016 9:39;Afvaldumping;;Driebergseweg;;Zeist Oost
29-9-2016 9:06;Definitief afgesloten;Afgesloten;6-10-2016 9:06;Groen;Bladoverlast;Crosestein;;Zeist West
29-9-2016 8:46;Definitief afgesloten;Afgesloten;6-10-2016 8:46;Handhaving;;Stuivingastraat;;Zeist Centrum
29-9-2016 8:25;Definitief afgesloten;Afgesloten;30-9-2016 8:25;Afvaldumping;;Traayweg;langs de hele weg;Zeist Oost
28-9-2016 23:04;Definitief afgesloten;Afgesloten;5-10-2016 23:04;Wegen en fietspaden;Gebreken fiets-/voetpaden;Brugakker;;Zeist West
28-9-2016 19:32;In behandeling;In behandeling;5-10-2016 19:32;Wegen en fietspaden;;Ridderschapslaan;;Zeist West
28-9-2016 19:23;Definitief afgesloten;Afgesloten;5-10-2016 19:23;Groen;Onkruid;Stuivingastraat;;Zeist Centrum
28-9-2016 17:27;Definitief afgesloten;Afgesloten;5-10-2016 17:27;Openbare verlichting;Overig (verlichting);Woudenbergseweg;van het jagershuis;Zeist Oost
28-9-2016 16:09;Definitief afgesloten;Afgesloten;5-10-2016 16:09;Handhaving;;Prinses Margrietlaan;parkeerplaats;Zeist Oost
28-9-2016 16:00;Definitief afgesloten;Afgesloten;5-10-2016 16:00;Handhaving;;Van Reenenweg;;Zeist Centrum
28-9-2016 15:44;Definitief afgesloten;Afgesloten;5-10-2016 15:44;;;Crosestein;speeltuin;Zeist West
28-9-2016 15:35;Definitief afgesloten;Afgesloten;5-10-2016 15:35;Afvaldumping;;Ter Braaklaan;;Zeist Noord
28-9-2016 15:26;Definitief afgesloten;Afgesloten;29-9-2016 15:26;Afvaldumping;;Waterlooweg;;Zeist Oost
28-9-2016 15:11;Definitief afgesloten;Afgesloten;28-9-2016 15:11;Afvaldumping;;Nijenheim;;Zeist West
28-9-2016 14:46;Definitief afgesloten;Afgesloten;5-10-2016 14:46;;;Torenlaan;;Zeist Centrum
28-9-2016 14:05;Definitief afgesloten;Afgesloten;5-10-2016 14:05;Groen;;Brugakker;;Zeist West
28-9-2016 13:42;Nieuw via KCC;Ontvangen;28-9-2016 13:42;;;;;
28-9-2016 13:06;Definitief afgesloten;Afgesloten;5-10-2016 13:06;Openbare verlichting;Lamp defect;Dr. H. Colijnlaan;1772-0009;Zeist Noord
28-9-2016 10:57;In behandeling;In behandeling;5-10-2016 10:57;Wegen en fietspaden;Gebreken fiets-/voetpaden;Brugakker;;Zeist West
28-9-2016 10:25;Definitief afgesloten;Afgesloten;5-10-2016 10:25;;Overig (Straatmeubilair);;;Zeist West
28-9-2016 9:57;Definitief afgesloten;Afgesloten;5-10-2016 9:57;Wegen en fietspaden;;Fornheselaan;;Den Dolder e.o.
28-9-2016 9:08;Definitief afgesloten;Afgesloten;5-10-2016 9:08;Groen;;Acacialaan;;Zeist Centrum
28-9-2016 9:01;Definitief afgesloten;Afgesloten;5-10-2016 9:01;Wegen en fietspaden;Gebreken wegdek;Acacialaan;;Zeist Centrum
28-9-2016 8:54;Definitief afgesloten;Afgesloten;5-10-2016 8:54;Openbare verlichting;Overig (verlichting);Harmonielaan;;Zeist Noord
28-9-2016 8:14;Nieuw via KCC;Ontvangen;28-9-2016 8:14;;;;;
27-9-2016 18:48;Definitief afgesloten;Afgesloten;4-10-2016 18:48;Groen;;Berkenlaan;van nummer 19;Zeist Centrum
27-9-2016 18:47;Definitief afgesloten;Afgesloten;4-10-2016 18:47;Groen;;Karel J.C. Beckmanlaan;hoek becknmanlaan en fegelerlaan;Zeist Noord
27-9-2016 16:31;Definitief afgesloten;Afgesloten;4-10-2016 16:31;Wegen en fietspaden;Gebreken wegdek;Oranje Nassaulaan;Locatie Spathodea;Zeist Oost
27-9-2016 16:23;Definitief afgesloten;Afgesloten;4-10-2016 16:23;Groen;;Nijenheim;;Zeist West
27-9-2016 15:48;Definitief afgesloten;Afgesloten;4-10-2016 15:48;Wegen en fietspaden;;Prof. Lorentzlaan;nummer 155 overkant;Zeist Centrum
27-9-2016 14:21;Definitief afgesloten;Afgesloten;4-10-2016 14:21;Wegen en fietspaden;;Antonlaan;antonlaan;Zeist Centrum
27-9-2016 12:44;Definitief afgesloten;Afgesloten;4-10-2016 12:44;Groen;;Brugakker;aan de achterkant van 6407;Zeist West
27-9-2016 11:21;Definitief afgesloten;Afgesloten;4-10-2016 11:21;;Fietsenrekken;Rozenstraat;;Zeist Centrum
27-9-2016 10:53;Definitief afgesloten;Afgesloten;4-10-2016 10:53;Afvaldumping;;Meester de Klerkstraat;Ingang naast het app complex;Zeist Centrum
27-9-2016 10:51;Definitief afgesloten;Afgesloten;4-10-2016 10:51;Handhaving;;Sterrenberglaan;;Den Dolder e.o.
27-9-2016 10:31;Nieuw via KCC;Ontvangen;27-9-2016 10:31;;;;;
27-9-2016 10:27;Definitief afgesloten;Afgesloten;4-10-2016 10:27;Groen;Bladoverlast;Brugakker;Tuin van 5507;Zeist West
27-9-2016 9:55;Definitief afgesloten;Afgesloten;28-9-2016 9:55;;;Hobbemalaan;;Den Dolder e.o.
27-9-2016 9:41;Definitief afgesloten;Afgesloten;4-10-2016 9:41;Wegen en fietspaden;Gebreken wegdek;Van Reenenweg;;Zeist Centrum
27-9-2016 9:35;Definitief afgesloten;Afgesloten;4-10-2016 9:35;Handhaving;;Prinses Marijkelaan;;Zeist Oost
27-9-2016 9:06;Definitief afgesloten;Afgesloten;4-10-2016 9:06;Groen;;Brugakker;;Zeist West
27-9-2016 8:59;Definitief afgesloten;Afgesloten;4-10-2016 8:59;Openbare verlichting;Lamp defect;Wilhelmina van Essenlaan;0864-0004 0865-0005 0868-0002;Den Dolder e.o.
27-9-2016 8:56;Definitief afgesloten;Afgesloten;4-10-2016 8:56;Openbare verlichting;Lamp defect;Willem Arntszlaan;bij de sporthal;Den Dolder e.o.
27-9-2016 8:44;Definitief afgesloten;Afgesloten;4-10-2016 8:44;Groen;Onkruid;Brugakker;;Zeist West
27-9-2016 8:22;Definitief afgesloten;Afgesloten;4-10-2016 8:22;Openbare verlichting;Lamp defect;Louise de Colignyplein;0531-0007;Zeist Oost
27-9-2016 7:51;Definitief afgesloten;Afgesloten;4-10-2016 7:51;;;Sterrenberglaan;;Den Dolder e.o.
26-9-2016 21:44;Definitief afgesloten;Afgesloten;3-10-2016 21:44;Openbare verlichting;Lamp defect;Homeruslaan;;Zeist Centrum
26-9-2016 21:09;Definitief afgesloten;Afgesloten;3-10-2016 21:09;Openbare verlichting;Lamp defect;Andreas Foxlaan;0901-0013;Den Dolder e.o.
26-9-2016 19:00;Definitief afgesloten;Afgesloten;3-10-2016 19:00;;;Dalweg;;Zeist Centrum
26-9-2016 17:52;Definitief afgesloten;Afgesloten;27-9-2016 17:52;Openbare verlichting;Lichtmast gebroken/krom;Kampdwarsweg;;Zeist Oost
26-9-2016 15:30;Definitief afgesloten;Afgesloten;5-10-2016 15:30;;;Van Tetslaan;;Zeist Centrum
26-9-2016 14:56;Definitief afgesloten;Afgesloten;27-9-2016 14:56;Afvaldumping;;Prinses Marijkelaan;;Zeist Oost
26-9-2016 14:19;Definitief afgesloten;Afgesloten;3-10-2016 14:19;;;Brugakker;Liepen bij het grasveld;Zeist West
26-9-2016 14:15;Definitief afgesloten;Afgesloten;3-10-2016 14:15;Wegen en fietspaden;Gebreken fiets-/voetpaden;Oude Postweg;;Zeist Oost
26-9-2016 13:57;Definitief afgesloten;Afgesloten;3-10-2016 13:57;Afvaldumping;;Costerlaan;Steynlaan/Costerlaan;Zeist Centrum
26-9-2016 11:51;Definitief afgesloten;Afgesloten;3-10-2016 11:51;Groen;;Tulpstraat;;Zeist Centrum
26-9-2016 11:43;Definitief afgesloten;Afgesloten;3-10-2016 11:43;Wegen en fietspaden;Gebreken wegdek;Rozenstraat;hoek Rozenstraat/Voorheuvel;Zeist Centrum
26-9-2016 11:09;Definitief afgesloten;Afgesloten;3-10-2016 11:09;;Paaltjes;De la Reylaan;;Zeist Centrum
26-9-2016 10:16;Definitief afgesloten;Afgesloten;3-10-2016 10:16;;;Krakelingweg;rotonde krakeling;Zeist Oost
26-9-2016 10:04;Definitief afgesloten;Afgesloten;3-10-2016 10:04;;;Badmeester Schenkpad;;Zeist Noord
26-9-2016 9:55;Definitief afgesloten;Afgesloten;3-10-2016 9:55;Groen;Bladoverlast;Walraven van Hall-laan;;Zeist Noord
26-9-2016 9:50;Nieuw via KCC;Ontvangen;26-9-2016 9:50;;;;;
26-9-2016 9:33;Definitief afgesloten;Afgesloten;3-10-2016 9:33;Afvaldumping;;Steynlaan;ondergrondse containers;Zeist Centrum
26-9-2016 9:29;Definitief afgesloten;Afgesloten;27-9-2016 9:29;Afvaldumping;;Thorbeckelaan;vijver in park;Zeist Noord
26-9-2016 9:10;Definitief afgesloten;Afgesloten;3-10-2016 9:10;Groen;Bladoverlast;Brugakker;in de straat in de perken van de gemeente;Zeist West
26-9-2016 9:02;Definitief afgesloten;Afgesloten;3-10-2016 9:02;;;Prof. Lorentzlaan;tussen ziekenhuis en rotonde lindenlaan in.;Zeist Centrum
25-9-2016 20:42;Definitief afgesloten;Afgesloten;3-10-2016 20:42;Groen;Overig (Groen);Pater Weijersplein;;Den Dolder e.o.
25-9-2016 18:23;Definitief afgesloten;Afgesloten;3-10-2016 18:23;Groen;;Boulevard;;Zeist Centrum
25-9-2016 17:16;Definitief afgesloten;Afgesloten;3-10-2016 17:16;Groen;;Berkenlaan;19 en 21;Zeist Centrum
25-9-2016 17:09;Definitief afgesloten;Afgesloten;3-10-2016 17:09;;Overig (Straatmeubilair);Waterigeweg;Bruggetje richting Slot Zeist;Zeist West
25-9-2016 13:37;Definitief afgesloten;Afgesloten;3-10-2016 13:37;Wegen en fietspaden;Gebreken fiets-/voetpaden;Verlengde Slotlaan;huisnummer 39;Zeist Centrum
25-9-2016 13:21;Definitief afgesloten;Afgesloten;3-10-2016 13:21;Openbare verlichting;Lamp defect;Baarnseweg;0122-0010;Den Dolder e.o.
25-9-2016 13:11;Definitief afgesloten;Afgesloten;3-10-2016 13:11;Afvaldumping;;Bethaniëplein;In het park;Zeist Centrum
25-9-2016 10:23;Definitief afgesloten;Afgesloten;3-10-2016 10:23;Afvaldumping;;Rozenstraat;;Zeist Centrum
24-9-2016 17:49;Definitief afgesloten;Afgesloten;3-10-2016 17:49;Groen;Bladoverlast;Johan de Wittlaan;nummer 1;Zeist Noord
24-9-2016 17:46;Definitief afgesloten;Afgesloten;3-10-2016 17:46;Afvaldumping;;Johan de Wittlaan;Bij ondergrondse containers;
24-9-2016 16:48;Definitief afgesloten;Afgesloten;3-10-2016 16:48;Wegen en fietspaden;Gebreken fiets-/voetpaden;Socrateslaan;;Zeist Centrum
24-9-2016 16:34;In behandeling;In behandeling;3-10-2016 16:34;Wegen en fietspaden;;Ernst Casimirlaan;;Zeist Oost
23-9-2016 21:47;Definitief afgesloten;Afgesloten;30-9-2016 21:47;;Paaltjes;Koppelweg;Hoek Koppelweg;Zeist West
23-9-2016 21:18;Definitief afgesloten;Afgesloten;30-9-2016 21:18;;Paaltjes;De la Reylaan;;Zeist Centrum
23-9-2016 15:52;Definitief afgesloten;Afgesloten;26-9-2016 15:52;Afvaldumping;;Gramserweg;;Zeist Oost
23-9-2016 15:51;Nieuw via KCC;Ontvangen;23-9-2016 15:51;;;;;
23-9-2016 15:29;Definitief afgesloten;Afgesloten;30-9-2016 15:29;Groen;;Leeuweriklaan;tegenover nr. 22;Zeist West
23-9-2016 15:06;Definitief afgesloten;Afgesloten;30-9-2016 15:06;Handhaving;;De Clomp;De Grote koppel, tegenover grasveldje, bij carpoolwoningen;Zeist West
23-9-2016 14:51;Definitief afgesloten;Afgesloten;26-9-2016 14:51;Openbare verlichting;Afdekplaatje weg/kapot;Johan v Oldenbarneveltln;Achter het gebouw bij de speeltoestellen;Zeist Noord
23-9-2016 14:32;Definitief afgesloten;Afgesloten;30-9-2016 14:32;Wegen en fietspaden;Gebreken fiets-/voetpaden;Schermerslaan;;Zeist Noord
23-9-2016 14:23;Definitief afgesloten;Afgesloten;30-9-2016 14:23;Openbare verlichting;Lamp defect;De Heuvel;1207-0011;Zeist Centrum
23-9-2016 14:19;Definitief afgesloten;Afgesloten;30-9-2016 14:19;Handhaving;;De Clomp;de grote Koppel;Zeist West
23-9-2016 13:56;Definitief afgesloten;Afgesloten;30-9-2016 13:56;Handhaving;;Nijenheim;;Zeist West
23-9-2016 11:55;Definitief afgesloten;Afgesloten;30-9-2016 11:55;Groen;;Koppelweg;achterkant warande, bij koppelweg;Zeist West
23-9-2016 11:52;Definitief afgesloten;Afgesloten;30-9-2016 11:52;Handhaving;;Stuivingastraat;;Zeist Centrum
23-9-2016 11:51;Definitief afgesloten;Afgesloten;26-9-2016 11:51;Afvaldumping;;Johan C. Meijerlaan;;Zeist Noord
23-9-2016 11:31;Definitief afgesloten;Afgesloten;26-9-2016 11:31;Afvaldumping;;Prins Alexanderweg;;Den Dolder e.o.
23-9-2016 11:31;Definitief afgesloten;Afgesloten;30-9-2016 11:31;Handhaving;;Panweg;;Zeist Noord
23-9-2016 10:56;Definitief afgesloten;Afgesloten;30-9-2016 10:56;Groen;Bladoverlast;Nelson Mandelalaan;;Zeist Centrum
22-9-2016 22:39;Definitief afgesloten;Afgesloten;29-9-2016 22:39;Openbare verlichting;Lamp defect;Prof. Lorentzlaan;2002-0023 en 2002-0022;Zeist Centrum
22-9-2016 22:07;Definitief afgesloten;Afgesloten;29-9-2016 22:07;Wegen en fietspaden;;Korte Steynlaan;kruispunt met slotlaan;Zeist Centrum
22-9-2016 16:09;Definitief afgesloten;Afgesloten;29-9-2016 16:09;;Zitbanken;Kersbergenplein;het plein;Zeist West
