EU Type goedkeuringssleutel,EEG variantcode,EEG Uitvoeringscode,Uitvoering wijzigingsnummer,Carrosserie volgnummer,Carrosserie klasse volgnummer,Carrosserie klasse europees
e1*07/46*0385*01,1,411117,0,1,1,1
e1*07/46*0385*01,3,311111,0,1,1,3
e1*07/46*0385*01,3,311112,0,1,1,3
e1*07/46*0385*01,3,311113,0,1,1,3
e1*07/46*0385*01,3,311114,0,1,1,3
e1*07/46*0385*01,3,311115,0,1,1,3
e1*07/46*0385*01,3,311116,0,1,1,3
e1*07/46*0385*01,3,311117,0,1,1,3
e1*07/46*0385*01,3,411111,0,1,1,3
e1*07/46*0385*01,3,411112,0,1,1,3
e1*07/46*0385*01,3,411113,0,1,1,3
e1*07/46*0385*01,3,411114,0,1,1,3
e1*07/46*0385*01,3,411115,0,1,1,3
e1*07/46*0385*01,3,411116,0,1,1,3
e1*07/46*0385*01,3,411117,0,1,1,3
e1*07/46*0385*02,1,311111,0,1,1,1
e1*07/46*0385*02,1,311112,0,1,1,1
e1*07/46*0385*02,1,311113,0,1,1,1
e1*07/46*0385*02,1,311114,0,1,1,1
e1*07/46*0385*02,1,311115,0,1,1,1
e1*07/46*0385*02,1,311116,0,1,1,1
e1*07/46*0385*02,1,311117,0,1,1,1
e1*07/46*0385*02,1,311118,0,1,1,1
e1*07/46*0385*02,1,311119,0,1,1,1
e1*07/46*0385*02,1,31111A,0,1,1,1
e1*07/46*0385*02,1,31111B,0,1,1,1
e1*07/46*0385*02,1,31111C,0,1,1,1
e1*07/46*0385*02,1,411111,0,1,1,1
e1*07/46*0385*02,1,411112,0,1,1,1
e1*07/46*0385*02,1,411113,0,1,1,1
e1*07/46*0385*02,1,411114,0,1,1,1
e1*07/46*0385*02,1,411115,0,1,1,1
e1*07/46*0385*02,1,411116,0,1,1,1
e1*07/46*0385*02,1,411117,0,1,1,1
e1*07/46*0385*02,1,411118,0,1,1,1
e1*07/46*0385*02,1,411119,0,1,1,1
e1*07/46*0385*02,1,41111A,0,1,1,1
e1*07/46*0385*02,1,41111B,0,1,1,1
e1*07/46*0385*02,1,41111C,0,1,1,1
e1*07/46*0385*02,2,311111,0,1,1,2
e1*07/46*0385*02,2,311112,0,1,1,2
e1*07/46*0385*02,2,311113,0,1,1,2
e1*07/46*0385*02,2,311114,0,1,1,2
e1*07/46*0385*02,2,311115,0,1,1,2
e1*07/46*0385*02,2,311116,0,1,1,2
e1*07/46*0385*02,2,311117,0,1,1,2
e1*07/46*0385*02,2,311118,0,1,1,2
e1*07/46*0385*02,2,311119,0,1,1,2
e1*07/46*0385*02,2,31111A,0,1,1,2
e1*07/46*0385*02,2,31111B,0,1,1,2
e1*07/46*0385*02,2,31111C,0,1,1,2
e1*07/46*0385*02,2,411111,0,1,1,2
e1*07/46*0385*02,2,411112,0,1,1,2
e1*07/46*0385*02,2,411113,0,1,1,2
e1*07/46*0385*02,2,411114,0,1,1,2
e1*07/46*0385*02,2,411115,0,1,1,2
e1*07/46*0385*02,2,411116,0,1,1,2
e1*07/46*0385*02,2,411117,0,1,1,2
e1*07/46*0385*02,2,411118,0,1,1,2
e1*07/46*0385*02,2,411119,0,1,1,2
e1*07/46*0385*02,2,41111A,0,1,1,2
e1*07/46*0385*02,2,41111B,0,1,1,2
e1*07/46*0385*02,2,41111C,0,1,1,2
e1*07/46*0385*02,3,311111,0,1,1,3
e1*07/46*0385*02,3,311112,0,1,1,3
e1*07/46*0385*02,3,311113,0,1,1,3
e1*07/46*0385*02,3,311114,0,1,1,3
e1*07/46*0385*02,3,311115,0,1,1,3
e1*07/46*0385*02,3,311116,0,1,1,3
e1*07/46*0385*02,3,311117,0,1,1,3
e1*07/46*0385*02,3,311118,0,1,1,3
e1*07/46*0385*02,3,311119,0,1,1,3
e1*07/46*0385*02,3,31111A,0,1,1,3
e1*07/46*0385*02,3,31111B,0,1,1,3
e1*07/46*0385*02,3,31111C,0,1,1,3
e1*07/46*0385*02,3,411111,0,1,1,3
e1*07/46*0385*02,3,411112,0,1,1,3
e1*07/46*0385*02,3,411113,0,1,1,3
e1*07/46*0385*02,3,411114,0,1,1,3
e1*07/46*0385*02,3,411115,0,1,1,3
e1*07/46*0385*02,3,411116,0,1,1,3
e1*07/46*0385*02,3,411117,0,1,1,3
e1*07/46*0385*02,3,411118,0,1,1,3
e1*07/46*0385*02,3,411119,0,1,1,3
e1*07/46*0385*02,3,41111A,0,1,1,3
e1*07/46*0385*02,3,41111B,0,1,1,3
e1*07/46*0385*02,3,41111C,0,1,1,3
e1*07/46*0385*03,1,311111,0,1,1,1
e1*07/46*0385*03,1,311112,0,1,1,1
e1*07/46*0385*03,1,311113,0,1,1,1
e1*07/46*0385*03,1,311114,0,1,1,1
e1*07/46*0385*03,1,311115,0,1,1,1
e1*07/46*0385*03,1,311116,0,1,1,1
e1*07/46*0385*03,1,311117,0,1,1,1
e1*07/46*0385*03,1,311118,0,1,1,1
e1*07/46*0385*03,1,311119,0,1,1,1
e1*07/46*0385*03,1,31111A,0,1,1,1
e1*07/46*0385*03,1,31111B,0,1,1,1
e1*07/46*0385*03,1,31111C,0,1,1,1
e1*07/46*0385*03,1,31111D,0,1,1,1
e1*07/46*0385*03,1,411111,0,1,1,1
e1*07/46*0385*03,1,411112,0,1,1,1
e1*07/46*0385*03,1,411113,0,1,1,1
e1*07/46*0385*03,1,411114,0,1,1,1
e1*07/46*0385*03,1,411115,0,1,1,1
e1*07/46*0385*03,1,411116,0,1,1,1
e1*07/46*0385*03,1,411117,0,1,1,1
e1*07/46*0385*03,1,411118,0,1,1,1
e1*07/46*0385*03,1,411119,0,1,1,1
e1*07/46*0385*03,1,41111A,0,1,1,1
e1*07/46*0385*03,1,41111B,0,1,1,1
e1*07/46*0385*03,1,41111C,0,1,1,1
e1*07/46*0385*03,1,41111D,0,1,1,1
e1*07/46*0385*03,2,311111,0,1,1,2
e1*07/46*0385*03,2,311112,0,1,1,2
e1*07/46*0385*03,2,311113,0,1,1,2
e1*07/46*0385*03,2,311114,0,1,1,2
e1*07/46*0385*03,2,311115,0,1,1,2
e1*07/46*0385*03,2,311116,0,1,1,2
e1*07/46*0385*03,2,311117,0,1,1,2
e1*07/46*0385*03,2,311118,0,1,1,2
e1*07/46*0385*03,2,311119,0,1,1,2
e1*07/46*0385*03,2,31111A,0,1,1,2
e1*07/46*0385*03,2,31111B,0,1,1,2
e1*07/46*0385*03,2,31111C,0,1,1,2
e1*07/46*0385*03,2,31111D,0,1,1,2
e1*07/46*0385*03,2,411111,0,1,1,2
e1*07/46*0385*03,2,411112,0,1,1,2
e1*07/46*0385*03,2,411113,0,1,1,2
e1*07/46*0385*03,2,411114,0,1,1,2
e1*07/46*0385*03,2,411115,0,1,1,2
e1*07/46*0385*03,2,411116,0,1,1,2
e1*07/46*0385*03,2,411117,0,1,1,2
e1*07/46*0385*03,2,411118,0,1,1,2
e1*07/46*0385*03,2,411119,0,1,1,2
e1*07/46*0385*03,2,41111A,0,1,1,2
e1*07/46*0385*03,2,41111B,0,1,1,2
e1*07/46*0385*03,2,41111C,0,1,1,2
e1*07/46*0385*03,2,41111D,0,1,1,2
e1*07/46*0385*03,3,311111,0,1,1,3
e1*07/46*0385*03,3,311112,0,1,1,3
e1*07/46*0385*03,3,311113,0,1,1,3
e1*07/46*0385*03,3,311114,0,1,1,3
e1*07/46*0385*03,3,311115,0,1,1,3
e1*07/46*0385*03,3,311116,0,1,1,3
e1*07/46*0385*03,3,311117,0,1,1,3
e1*07/46*0385*03,3,311118,0,1,1,3
e1*07/46*0385*03,3,311119,0,1,1,3
e1*07/46*0385*03,3,31111A,0,1,1,3
e1*07/46*0385*03,3,31111B,0,1,1,3
e1*07/46*0385*03,3,31111C,0,1,1,3
e1*07/46*0385*03,3,31111D,0,1,1,3
e1*07/46*0385*03,3,411111,0,1,1,3
e1*07/46*0385*03,3,411112,0,1,1,3
e1*07/46*0385*03,3,411113,0,1,1,3
e1*07/46*0385*03,3,411114,0,1,1,3
e1*07/46*0385*03,3,411115,0,1,1,3
e1*07/46*0385*03,3,411116,0,1,1,3
e1*07/46*0385*03,3,411117,0,1,1,3
e1*07/46*0385*03,3,411118,0,1,1,3
e1*07/46*0385*03,3,411119,0,1,1,3
e1*07/46*0385*03,3,41111A,0,1,1,3
e1*07/46*0385*03,3,41111B,0,1,1,3
e1*07/46*0385*03,3,41111C,0,1,1,3
e1*07/46*0385*03,3,41111D,0,1,1,3
e1*07/46*0385*04,1,3111111,0,1,1,1
e1*07/46*0385*04,1,3111112,0,1,1,1
e1*07/46*0385*04,1,3111121,0,1,1,1
e1*07/46*0385*04,1,3111122,0,1,1,1
e1*07/46*0385*04,1,3111131,0,1,1,1
e1*07/46*0385*04,1,3111132,0,1,1,1
e1*07/46*0385*04,1,3111141,0,1,1,1
e1*07/46*0385*04,1,3111142,0,1,1,1
e1*07/46*0385*04,1,3111151,0,1,1,1
e1*07/46*0385*04,1,3111152,0,1,1,1
e1*07/46*0385*04,1,3111161,0,1,1,1
e1*07/46*0385*04,1,3111162,0,1,1,1
e1*07/46*0385*04,1,3111171,0,1,1,1
e1*07/46*0385*04,1,3111172,0,1,1,1
e1*07/46*0385*04,1,3111181,0,1,1,1
e1*07/46*0385*04,1,3111182,0,1,1,1
e1*07/46*0385*04,1,3111191,0,1,1,1
e1*07/46*0385*04,1,3111192,0,1,1,1
e1*07/46*0385*04,1,31111A1,0,1,1,1
e1*07/46*0385*04,1,31111A2,0,1,1,1
e1*07/46*0385*04,1,31111B1,0,1,1,1
e1*07/46*0385*04,1,31111B2,0,1,1,1
e1*07/46*0385*04,1,31111C1,0,1,1,1
e1*07/46*0385*04,1,31111C2,0,1,1,1
e1*07/46*0385*04,1,31111D1,0,1,1,1
e1*07/46*0385*04,1,31111D2,0,1,1,1
e1*07/46*0385*04,1,4111111,0,1,1,1
e1*07/46*0385*04,1,4111112,0,1,1,1
e1*07/46*0385*04,1,4111121,0,1,1,1
e1*07/46*0385*04,1,4111122,0,1,1,1
e1*07/46*0385*04,1,4111131,0,1,1,1
e1*07/46*0385*04,1,4111132,0,1,1,1
e1*07/46*0385*04,1,4111141,0,1,1,1
e1*07/46*0385*04,1,4111142,0,1,1,1
e1*07/46*0385*04,1,4111151,0,1,1,1
e1*07/46*0385*04,1,4111152,0,1,1,1
e1*07/46*0385*04,1,4111161,0,1,1,1
e1*07/46*0385*04,1,4111162,0,1,1,1
e1*07/46*0385*04,1,4111171,0,1,1,1
e1*07/46*0385*04,1,4111172,0,1,1,1
e1*07/46*0385*04,1,4111181,0,1,1,1
e1*07/46*0385*04,1,4111182,0,1,1,1
e1*07/46*0385*04,1,4111191,0,1,1,1
e1*07/46*0385*04,1,4111192,0,1,1,1
e1*07/46*0385*04,1,41111A1,0,1,1,1
e1*07/46*0385*04,1,41111A2,0,1,1,1
e1*07/46*0385*04,1,41111B1,0,1,1,1
e1*07/46*0385*04,1,41111B2,0,1,1,1
e1*07/46*0385*04,1,41111C1,0,1,1,1
e1*07/46*0385*04,1,41111C2,0,1,1,1
e1*07/46*0385*04,1,41111D1,0,1,1,1
e1*07/46*0385*04,1,41111D2,0,1,1,1
e1*07/46*0385*04,2,3111111,0,1,1,2
e1*07/46*0385*04,2,3111112,0,1,1,2
e1*07/46*0385*04,2,3111121,0,1,1,2
e1*07/46*0385*04,2,3111122,0,1,1,2
e1*07/46*0385*04,2,3111131,0,1,1,2
e1*07/46*0385*04,2,3111132,0,1,1,2
e1*07/46*0385*04,2,3111141,0,1,1,2
e1*07/46*0385*04,2,3111142,0,1,1,2
e1*07/46*0385*04,2,3111151,0,1,1,2
e1*07/46*0385*04,2,3111152,0,1,1,2
e1*07/46*0385*04,2,3111161,0,1,1,2
e1*07/46*0385*04,2,3111162,0,1,1,2
e1*07/46*0385*04,2,3111171,0,1,1,2
e1*07/46*0385*04,2,3111172,0,1,1,2
e1*07/46*0385*04,2,3111181,0,1,1,2
e1*07/46*0385*04,2,3111182,0,1,1,2
e1*07/46*0385*04,2,3111191,0,1,1,2
e1*07/46*0385*04,2,3111192,0,1,1,2
e1*07/46*0385*04,2,31111A1,0,1,1,2
e1*07/46*0385*04,2,31111A2,0,1,1,2
e1*07/46*0385*04,2,31111B1,0,1,1,2
e1*07/46*0385*04,2,31111B2,0,1,1,2
e1*07/46*0385*04,2,31111C1,0,1,1,2
e1*07/46*0385*04,2,31111C2,0,1,1,2
e1*07/46*0385*04,2,31111D1,0,1,1,2
e1*07/46*0385*04,2,31111D2,0,1,1,2
e1*07/46*0385*04,2,4111111,0,1,1,2
e1*07/46*0385*04,2,4111112,0,1,1,2
e1*07/46*0385*04,2,4111121,0,1,1,2
e1*07/46*0385*04,2,4111122,0,1,1,2
e1*07/46*0385*04,2,4111131,0,1,1,2
e1*07/46*0385*04,2,4111132,0,1,1,2
e1*07/46*0385*04,2,4111141,0,1,1,2
e1*07/46*0385*04,2,4111142,0,1,1,2
e1*07/46*0385*04,2,4111151,0,1,1,2
e1*07/46*0385*04,2,4111152,0,1,1,2
e1*07/46*0385*04,2,4111161,0,1,1,2
e1*07/46*0385*04,2,4111162,0,1,1,2
e1*07/46*0385*04,2,4111171,0,1,1,2
e1*07/46*0385*04,2,4111172,0,1,1,2
e1*07/46*0385*04,2,4111181,0,1,1,2
e1*07/46*0385*04,2,4111182,0,1,1,2
e1*07/46*0385*04,2,4111191,0,1,1,2
e1*07/46*0385*04,2,4111192,0,1,1,2
e1*07/46*0385*04,2,41111A1,0,1,1,2
e1*07/46*0385*04,2,41111A2,0,1,1,2
e1*07/46*0385*04,2,41111B1,0,1,1,2
e1*07/46*0385*04,2,41111B2,0,1,1,2
e1*07/46*0385*04,2,41111C1,0,1,1,2
e1*07/46*0385*04,2,41111C2,0,1,1,2
e1*07/46*0385*04,2,41111D1,0,1,1,2
e1*07/46*0385*04,2,41111D2,0,1,1,2
e1*07/46*0385*04,3,3111111,0,1,1,3
e1*07/46*0385*04,3,3111112,0,1,1,3
e1*07/46*0385*04,3,3111121,0,1,1,3
e1*07/46*0385*04,3,3111122,0,1,1,3
e1*07/46*0385*04,3,3111131,0,1,1,3
e1*07/46*0385*04,3,3111132,0,1,1,3
e1*07/46*0385*04,3,3111141,0,1,1,3
e1*07/46*0385*04,3,3111142,0,1,1,3
e1*07/46*0385*04,3,3111151,0,1,1,3
e1*07/46*0385*04,3,3111152,0,1,1,3
e1*07/46*0385*04,3,3111161,0,1,1,3
e1*07/46*0385*04,3,3111162,0,1,1,3
e1*07/46*0385*04,3,3111171,0,1,1,3
e1*07/46*0385*04,3,3111172,0,1,1,3
e1*07/46*0385*04,3,3111181,0,1,1,3
