FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019.480,20190066289,2019,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,421446165,,,Hoogeveenseweg,Meppel,Ja,Provincie,Meppel,Drenthe,,,,,POINT (210958.88699999824 523002.1090000011)
ongevallen_2019.481,20190068135,2019,Uitsluitend materiele schade,2,Snorfiets,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,182290043,,,Poldermolenplein,Berkel en Rodenrijs,Ja,Gemeente,Lansingerland,Zuid-Holland,,,,,POINT (91082.64330000058 445116.7866999991)
ongevallen_2019.482,20190068372,2019,Letsel,3,Bus,,Personenauto,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,212462050,,Plein 1945,Petten,Ja,Gemeente,Schagen,Noord-Holland,,,,,POINT (106132.1649999991 531407.0219999999)
ongevallen_2019.483,20190068917,2019,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Bocht,Buiten,60,Brandend,Overig asfalt,Nat,Duisternis,,Droog,VOP,,,,,,,189345030,,Teylingerlaan,Voorhout,Ja,Provincie,Teylingen,Zuid-Holland,,,,,POINT (95000.30700000003 472611.09099999815)
ongevallen_2019.484,20190070073,2019,Letsel,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,UITRIT,,,,209321069,,Prinses Irenelaan,Alphen aan den Rijn,Ja,Gemeente,Alphen aan den Rijn,Zuid-Holland,,,,,POINT (104814.41000000015 460948.1090000011)
ongevallen_2019.7438,20190177085,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,,46,SUDERSEWEI,Lemmer,Nee,Provincie,De Fryske Marren,Friesland,,,,,POINT (173875.59299999848 540946.2390000001)
ongevallen_2019.485,20190070529,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,188268073,,,Lange Hilleweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (94322.07129999995 434466.1568999998)
ongevallen_2019.486,20190071545,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,80,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,362559092,,Harlingerstraatweg,Leeuwarden,Nee,Gemeente,Leeuwarden,Friesland,,,,,POINT (181126.0469999984 579869.8399999999)
ongevallen_2019.487,20190072720,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Schemer,,Droog,,,,,,,393140128,,,18 novemberring,Panningen,Ja,Gemeente,Peel en Maas,Limburg,,,,,POINT (196578.07539999858 370473.73800000176)
ongevallen_2019.488,20190038899,2019,Uitsluitend materiele schade,1,Personenauto,,,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,195266086,,Groeninx van Zoelenlaan,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (98178.40300000086 433232.01399999857)
ongevallen_2019.489,20190038913,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,88122012,,Westsluis,Sas van Gent,Ja,Gemeente,Terneuzen,Zeeland,,,,,POINT (44173.71799999848 361298.2520000003)
ongevallen_2019.490,20190040752,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,,83,Rijksstraatweg,Ryptsjerk,Nee,Provincie,Tytsjerksteradiel,Friesland,,,,,POINT (190509.0450000018 581392.4759999998)
ongevallen_2019.491,20190040755,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,467518061,,,Veenwalweg,Assen,Ja,Gemeente,Assen,Drenthe,,,,,POINT (233529.66050000116 559236.5951999985)
ongevallen_2019.492,20190041375,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Kop/staart,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,294375074,,,Hagevoortdreef,Almere,Ja,Gemeente,Almere,Flevoland,,,,,POINT (147267.20659999922 487460.5425999984)
ongevallen_2019.493,20190042640,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,246467006,,,Schagerweg,Middenmeer,Ja,Provincie,Hollands Kroon,Noord-Holland,,,,,POINT (123267 533990)
ongevallen_2019.494,20190043260,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,312163253,,,Heerbaan,Veldhoven,Ja,Gemeente,Veldhoven,Noord-Brabant,,,Ja,,POINT (156133.85460000113 381672.55209999904)
ongevallen_2019.495,20190043268,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Beton,Droog,Daglicht,,Droog,,,,UITRIT,,,,340131006,,Randweg-Oost,Budel,Ja,Gemeente,Cranendonck,Noord-Brabant,,,,,POINT (170994.34600000083 366220.8830000013)
ongevallen_2019.496,20190043877,2019,Uitsluitend materiele schade,2,Fiets,,Fiets,,Frontaal,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,15,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,300241004,,Noordkriekstraat,Kerkdriel,Ja,Gemeente,Maasdriel,Gelderland,,,,,POINT (150453.62799999863 420993.13899999857)
ongevallen_2019.497,20190044503,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,PARKEERPLAATS BIJ BETROKKEN ,,,483372202,,,Boddenstraat,Almelo,Ja,Gemeente,Almelo,Overijssel,,,,,POINT (241759.54439999908 486423.5058999993)
ongevallen_2019.498,20190045175,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,207348009,,Eurolaan,Nieuw-Vennep,Ja,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (103591.55000000075 474079.6779999994)
ongevallen_2019.499,20190046412,2019,Uitsluitend materiele schade,2,Bus,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,342369072,,Hogeweg,Harderwijk,Ja,Gemeente,Harderwijk,Gelderland,,,,,POINT (171167.97199999914 484595.34600000083)
ongevallen_2019.500,20190048238,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,Brug/viaduct,,,,,185272100,,Vasteland,Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (92632.85300000012 436372.09899999946)
ongevallen_2019.501,20190048258,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,51148010,,Lange Heerenstraat,Schoondijke,Ja,Provincie,Sluis,Zeeland,,,,,POINT (26176.10399999842 374639.2800000012)
ongevallen_2019.502,20190048874,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,347261016,,Deestersteeg,Deest,Ja,Gemeente,Druten,Gelderland,,,,,POINT (173714.36899999902 431089.85599999875)
ongevallen_2019.503,20190051368,2019,Letsel,2,Personenauto,,Fiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Brandend,Overig asfalt,Nat,Schemer,,Regen,,,,,,,191342010,,,Westerstraat,Sassenheim,Ja,Gemeente,Teylingen,Zuid-Holland,,,,,POINT (95872.07759999856 471484.34380000085)
ongevallen_2019.504,20190052627,2019,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,262318224,,,Lageweidseslag,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (131504.31689999998 459039.1367999986)
ongevallen_2019.505,20190053849,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,Andere oversteekplaats,,,,,,,387053054,,Akerstraat-Noord,Hoensbroek,Ja,Gemeente,Heerlen,Limburg,,,,,POINT (193736.02899999917 326700.3960000016)
ongevallen_2019.506,20190054497,2019,Uitsluitend materiele schade,2,Personenauto,,Los voorwerp,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,242310055,,Polanerbaan,Woerden,Nee,Gemeente,Woerden,Utrecht,,,,,POINT (121047.29199999943 454948.20899999887)
ongevallen_2019.507,20190054503,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,233390080,,Molenmakersstraat,Zaandam,Ja,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (116943.45499999821 495353.78599999845)
ongevallen_2019.508,20190055126,2019,Letsel,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,600113888,,Churchilllaan,Leiden,Nee,Gemeente,Leiden,Zuid-Holland,,,,,POINT (92427.40799999982 463256.77600000054)
ongevallen_2019.509,20190056952,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,,,,354480011,,,Straatweg,Lemmer,Ja,Gemeente,De Fryske Marren,Friesland,,,,,POINT (177081.12669999897 540462.0571000017)
ongevallen_2019.510,20190060153,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,433285010,,,Tramstraat,Doetinchem,Ja,Gemeente,Doetinchem,Gelderland,,,,,POINT (216702 442550)
ongevallen_2019.511,20190060786,2019,Letsel,1,Fiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,197352030,,Heereweg,Lisse,Ja,Provincie,Lisse,Zuid-Holland,,,,,POINT (98966.33799999952 476387.4050000012)
ongevallen_2019.512,20190061380,2019,Letsel,1,Snorfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,,210372038,,Professor Donderslaan,Haarlem,Ja,Gemeente,Haarlem,Noord-Holland,,,,,POINT (105272.79399999976 486466.07499999925)
ongevallen_2019.513,20190062022,2019,Uitsluitend materiele schade,3,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,120,Brandend,ZOAB,Nat,Schemer,,Regen,,,,,,,,390288040,,Europaweg,Arnhem,Nee,Rijk,Arnhem,Gelderland,,,,,POINT (195618.24500000104 443900.65300000086)
ongevallen_2019.514,20190062636,2019,Uitsluitend materiele schade,2,Vrachtauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Tunnel,,,,,197281204,,Hoofdweg,Capelle aan den IJssel,Nee,Gemeente,Capelle aan den IJssel,Zuid-Holland,,,,,POINT (98728.21400000155 440795.8579999991)
ongevallen_2019.515,20190062641,2019,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,139272007,,,FIETSPAD,Brielle,Ja,Provincie,Brielle,Zuid-Holland,,,Ja,,POINT (69860.63199999928 436160.0940000005)
ongevallen_2019.516,20190066990,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,15,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,350035105,,Victor de Stuersstraat,Maastricht,Nee,Gemeente,Maastricht,Limburg,,,,,POINT (175370.37700000033 317803.3960000016)
ongevallen_2019.517,20190067706,2019,Uitsluitend materiele schade,3,Vrachtauto,,,AANHANGWAGEN,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Nat,Schemer,,Droog,,,,,,,,233387043,,Pieter Ghijsenlaan,Zaandam,Nee,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (116768.48099999875 493538.6180000007)
ongevallen_2019.518,20190067801,2019,Letsel,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,265191028,,,Jan Steenstraat,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (132860.06540000066 395975.46550000086)
ongevallen_2019.519,20190067835,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,315230011,,Elzenstraat,Nuland,Nee,Gemeente,'s-Hertogenbosch,Noord-Brabant,,,,,POINT (157742.0850000009 415215.2580000013)
ongevallen_2019.520,20190067965,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,345287076,,,Huszárlaan,Wageningen,Ja,Gemeente,Wageningen,Gelderland,,,,,POINT (172897.88039999828 443471.0122000016)
ongevallen_2019.521,20190068151,2019,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Klinkers,Nat,Daglicht,,Regen,Andere oversteekplaats,,,,,,193278071,,,Jacob van Campenweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (96711.92069999874 439193.935899999)
ongevallen_2019.522,20190068396,2019,Letsel,2,Personenauto,,e-bike,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Brandend,Klinkers,Nat,Duisternis,,Droog,,,,,,,246380005,,,Buikslotermeerdijk,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (123402.69509999827 490200.6453999989)
ongevallen_2019.523,20190068652,2019,Letsel,2,Fiets,,Voetganger,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,162311097,,Koningskade,'s-Gravenhage,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81538.85399999842 455926.6279999986)
ongevallen_2019.524,20190068944,2019,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,GEDEELDE FIETSSTROOK ,,,270192021,,,Hoevenseweg,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (135481.84160000086 396015.7083999999)
ongevallen_2019.525,20190069680,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,100,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,,195268051,,Rijksweg A16,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (98093.4290000014 434040.1429999992)
ongevallen_2019.526,20190069683,2019,Uitsluitend materiele schade,3,Personenauto,,,STRUIKEN,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,141255026,,,Marter,Hellevoetsluis,Ja,Gemeente,Hellevoetsluis,Zuid-Holland,,,Ja,,POINT (70830.09050000086 427650.30790000036)
ongevallen_2019.527,20190071080,2019,Uitsluitend materiele schade,2,Bestelauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet aanwezig,Klinkers,Nat,Schemer,,Droog,,,,,,,341437028,,,Vlieter,Urk,Ja,Gemeente,Urk,Flevoland,,,,,POINT (170709.19539999962 518535.5742000006)
ongevallen_2019.528,20190075733,2019,Uitsluitend materiele schade,2,Trekker,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,334293026,,Rondweg-oost,Veenendaal,Ja,Provincie,Veenendaal,Utrecht,,,,,POINT (166981.66000000015 446591.8539999984)
ongevallen_2019.529,20190038968,2019,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet aanwezig,Beton,Nat,Daglicht,,Droog,Andere oversteekplaats,,,,,,369255066,,,Bedrijfsweg,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (184763.95179999992 427938.0258000009)
ongevallen_2019.530,20190040169,2019,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,NABIJ T KRUISING,,,,62184014,,Seislaan,Middelburg,Ja,Gemeente,Middelburg,Zeeland,,,,,POINT (31524.33999999985 392172.31700000167)
ongevallen_2019.531,20190041413,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,212377058,,Camera Obscuraweg,Haarlem,Nee,Gemeente,Haarlem,Noord-Holland,,,,,POINT (106356.5709999986 488790.7289999984)
ongevallen_2019.532,20190045188,2019,Uitsluitend materiele schade,2,Fiets,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,1 RICHTINGS WEG,,,,266434021,,Willemsweg,Hoorn,Nee,Gemeente,Hoorn,Noord-Holland,,,,,POINT (133505.5390000008 517163.1810000017)
ongevallen_2019.533,20190047054,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,377291060,,,Bakenbergseweg,Arnhem,Ja,Gemeente,Arnhem,Gelderland,,,,,POINT (188884.9549999982 445875.87900000066)
ongevallen_2019.534,20190049522,2019,Uitsluitend materiele schade,7,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,,680,Rijksweg A6,Lelystad,Ja,Rijk,Lelystad,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (157500.73669999838 494093.80579999834)
ongevallen_2019.535,20190051408,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,213249089,,,Bankastraat,Dordrecht,Ja,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (106674 424562)
ongevallen_2019.536,20190051414,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Regen,VOP,,,,,,,187269030,,Putsebocht,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (93902.65399999917 434529.65399999917)
ongevallen_2019.537,20190052639,2019,Uitsluitend materiele schade,2,Vrachtauto,,Lichtmast,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Bocht,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Regen,,,,,,,,268320011,,Tennesseedreef,Utrecht,Nee,Gemeente,Utrecht,Utrecht,,,,,POINT (134087.62099999934 460182.8029999994)
ongevallen_2019.538,20190053915,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,,451354051,,Oranjestraat,Holten,Ja,Gemeente,Rijssen-Holten,Overijssel,,,Ja,,POINT (225876.10599999875 477350.186999999)
ongevallen_2019.539,20190055785,2019,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,414351019,,,Ceintuurbaan,Deventer,Ja,Gemeente,Deventer,Overijssel,,,,,POINT (207341.7071999982 475683.52160000056)
ongevallen_2019.540,20190056391,2019,Uitsluitend materiele schade,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,348035101,,,Dokter Bakstraat,Maastricht,Ja,Gemeente,Maastricht,Limburg,,,,,POINT (174438.72899999842 317605.58999999985)
ongevallen_2019.541,20190057649,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet aanwezig,Overig asfalt,Nat,Schemer,,Droog,,,,,,,,,1528,RIJKSWEG A7,Terwispel,Ja,Rijk,Opsterland,Friesland,RWS Noord-Nederland,NN District West,,,POINT (197022.00950000063 559929.2668999992)
ongevallen_2019.542,20190058315,2019,Uitsluitend materiele schade,1,Personenauto,,,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,266199135,,,Mascagnistraat,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (133317.81599999964 399718.8969999999)
ongevallen_2019.543,20190059563,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,120,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,99181010,,Deltaweg,Goes,Nee,Provincie,Goes,Zeeland,,,,,POINT (49746.23999999836 391233.4140000008)
