OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
932,G0753,Best,bestaand,0,waterloop,,98.092,283,,2021/02/23 16:25:51+00,98.091864,91.9192012061175
933,G0753,Best,bestaand,0,waterloop,,157.716,283,,2017/03/26 19:46:53+00,157.715748,162.642065505518
934,W0539,Waterschap De Dommel,bestaand,0,waterloop,,130.586,283,,2015/02/20 14:38:19+00,130.585702,219.137629990303
935,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,19060.671,283,,2019/03/19 13:01:12+00,19060.670593,744.295712181269
936,G0753,Best,bestaand,0,waterloop,,150.391,283,,2017/03/26 19:46:53+00,150.3912445,114.670867107933
937,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,321.551,283,,2015/08/18 11:59:35+00,321.5512045,384.846455721397
938,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,171.976,283,,2015/06/25 16:00:54+00,171.9757365,177.793109671587
939,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,731.944,283,,2015/08/16 18:09:35+00,731.9436615,607.971761237203
940,G1979,Eemsdelta,bestaand,0,waterloop,,126.623,283,,2021/01/12 14:26:32+00,126.622756,267.653269091695
941,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,68.136,283,,2015/08/18 12:15:34+00,68.136018,196.524363952145
942,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,78.487,283,,2015/08/18 12:15:32+00,78.486501,233.265534216418
943,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,106.122,283,,2015/06/25 16:00:54+00,106.1224625,41.8967781351675
944,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,10.413,283,,2015/06/25 16:00:54+00,10.413064,18.1065824177715
945,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,553.705,283,,2018/06/28 09:20:09+00,553.7049705,355.082559409063
946,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1052.186,283,,2022/11/15 14:22:32+00,1052.196371125,886.440429214217
947,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,306.369,283,,2022/11/14 13:12:22+00,306.368876,336.50780383223
948,G1700,Twenterand,bestaand,0,waterloop,,670.758,283,,2021/02/01 06:26:43+00,670.7578075,491.566597455179
949,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,137.926,283,,2022/01/17 10:17:33+00,137.92222355,151.428635232348
950,G1700,Twenterand,bestaand,0,waterloop,,34.833,283,,2015/09/23 07:52:22+00,34.830910615,54.3645647710297
951,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,30.983,283,,2017/05/12 16:06:39+00,30.98256906,73.7344516013805
952,G1700,Twenterand,bestaand,0,waterloop,,22.04,283,,2017/09/14 12:43:25+00,22.03923705,60.9261991641059
953,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,178.246,283,,2017/09/14 14:46:22+00,178.2455145,199.167095371463
954,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,623.821,283,,2015/09/23 07:52:22+00,623.820648,651.747828452115
955,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,169.689,283,,2018/12/05 11:40:39+00,169.6889915,207.477684064887
956,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,155.984,283,,2015/08/16 18:10:33+00,155.984048,238.678493715561
957,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,297.056,283,,2015/08/18 11:59:37+00,297.056313,209.455688188724
958,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,644.109,283,,2020/05/28 16:16:05+00,644.108911,803.245265061119
959,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,11666.987,283,,2015/08/18 12:14:06+00,11666.987129,2451.9181529856
960,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,196.43,283,,2015/08/18 11:59:46+00,196.4304435,339.439268528136
961,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,8943.482,283,,2021/04/14 15:30:52+00,8943.4818855,4058.25996210584
962,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,17.83,283,,2017/06/22 14:06:24+00,17.82952616,51.6275248137322
963,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,4919.053,283,,2022/05/16 09:16:12+00,4919.17542709,861.857749646148
964,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,132.554,283,,2022/05/23 12:26:45+00,132.5310173,130.721183164585
965,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,173.391,283,,2017/09/14 14:46:22+00,173.390645,215.298826177033
966,G1700,Twenterand,bestaand,0,waterloop,,447.066,283,,2021/04/20 18:52:19+00,447.0661515,442.108758666394
967,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,425.87,283,,2015/09/23 07:52:22+00,425.8699855,389.252641560957
968,G1700,Twenterand,bestaand,0,waterloop,,19.758,283,,2015/09/23 07:52:22+00,19.75644894,37.1683745966142
969,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,120.21,283,,2015/09/23 07:52:22+00,120.209824,90.7290283201195
970,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,228.209,283,,2020/03/23 10:49:52+00,228.2092112,545.077316477684
971,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,97.501,283,,2020/03/10 12:19:13+00,97.5009435,91.928158882555
972,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,238.341,283,,2021/08/16 13:23:50+00,238.3411975,164.300677647168
973,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"greppel, droge sloot",,52.409,283,,2015/05/07 12:59:00+00,52.409137,271.282142874606
974,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1448.964,283,,2022/11/10 12:25:00+00,1448.9640255,386.660129750261
975,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1025.353,283,,2022/08/18 11:30:08+00,1025.353135,441.612242753243
976,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,514.853,283,,2021/11/15 15:15:33+00,514.8533445,190.875291886825
977,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,75.173,283,,2018/06/28 09:20:09+00,75.173004,62.9888675529466
978,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,801.666,283,,2018/09/07 14:10:43+00,801.69632856,194.417313310186
979,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1773.849,283,,2021/01/07 07:33:06+00,1773.848666,456.068955678715
980,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"greppel, droge sloot",,61.805,283,,2015/05/07 12:59:00+00,61.80526,157.073551973882
981,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,143.93,283,,2015/05/07 12:59:00+00,143.930405,133.227405078834
982,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,30225.464,283,,2022/03/30 12:20:24+00,30225.350795995,2606.89164146372
983,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,617.064,283,,2021/12/13 14:57:34+00,617.050000615,262.289205915254
984,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2321.898,283,,2017/07/19 15:26:28+00,2321.898162,288.742270192393
985,L0004,Prorail,bestaand,0,waterloop,,113.238,283,,2016/11/11 08:36:24+00,113.238402,139.623552909034
986,G0243,Harderwijk,bestaand,0,"watervlakte: meer, plas, ven, vijver",,968.243,283,,2015/08/20 13:33:21+00,968.155329715,207.105144932803
987,L0004,Prorail,bestaand,0,"greppel, droge sloot",,129.229,283,,2016/06/03 14:16:12+00,129.228539,480.857424220226
988,L0004,Prorail,bestaand,0,"greppel, droge sloot",,129.485,283,,2022/05/17 10:46:11+00,129.485019,314.385536914904
989,L0004,Prorail,bestaand,0,"greppel, droge sloot",,7.227,283,,2015/08/14 10:50:21+00,7.2274275,29.9219478988906
990,L0004,Prorail,bestaand,0,"greppel, droge sloot",,43.405,283,,2016/07/27 12:17:38+00,43.4048055,53.5036582575672
991,L0004,Prorail,bestaand,0,waterloop,,128.958,283,,2016/07/27 12:17:38+00,128.957692,189.161245720608
992,L0004,Prorail,bestaand,0,waterloop,,15.108,283,,2015/08/07 13:56:05+00,15.108234,57.3395839012533
993,L0004,Prorail,bestaand,0,waterloop,,370.844,283,,2020/10/09 23:17:45+00,370.8443855,773.883346463173
994,W0662,Waterschap Vallei en Veluwe,bestaand,0,watervlakte,,255.649,283,,2020/02/27 05:42:31+00,255.82998868,320.995679799537
995,G0213,Brummen,bestaand,0,"greppel, droge sloot",,335.464,283,,2015/05/22 09:38:22+00,335.4636735,422.256977513108
996,W0662,Waterschap Vallei en Veluwe,bestaand,0,waterloop,,700.64,283,,2020/03/03 09:02:50+00,700.58833475,260.275170948278
997,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,784.333,283,,2022/08/01 15:17:18+00,784.333306,162.53930370166
998,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1512.792,283,,2021/01/07 07:33:06+00,1512.800444025,529.294089673834
999,G1700,Twenterand,bestaand,0,waterloop,,331.89,283,,2015/09/23 07:52:22+00,331.880433525,210.691530480507
1000,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,267.727,283,,2015/09/23 07:52:22+00,267.722704815,338.899155716502
1001,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,13.34,283,,2015/09/22 09:33:46+00,13.337841155,18.7647187254061
1002,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,82.816,283,,2015/09/22 09:33:46+00,82.815332065,126.440415782199
1003,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,115.807,283,,2021/03/22 15:28:19+00,115.80540849,118.32443644493
1004,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,498.506,283,,2021/03/24 07:34:46+00,498.506335,560.044555078857
1005,G1700,Twenterand,bestaand,0,waterloop,,125.077,283,,2018/12/12 11:14:49+00,125.074432805,157.794408445754
1006,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,85.417,283,,2015/09/22 09:33:46+00,85.415785645,148.395329891233
1007,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,107.109,283,,2015/09/22 09:33:46+00,107.10361526,112.261743532251
1008,W0616,Hoogheemraadschap van Rijnland,bestaand,0,"watervlakte: meer, plas, ven, vijver",,334.017,283,,2020/12/24 08:25:06+00,334.0169815,112.68681917284
1009,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,682.515,283,,2015/08/13 18:15:06+00,682.514538,834.977288630438
1010,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,2542.682,283,,2021/04/14 15:30:43+00,2542.682139,3022.14364626957
1011,G0119,Meppel,bestaand,0,"greppel, droge sloot",,650.95,283,,2015/11/05 15:03:33+00,650.9503095,412.749849647753
1012,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,waterloop,,82952.554,283,,2022/04/20 18:12:26+00,82952.553693,5171.71722409244
1013,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,243.581,283,,2015/08/18 12:15:02+00,243.5814205,594.782624208888
1014,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,141.95,283,,2015/08/13 18:15:19+00,141.949664,123.55081340914
1015,G1979,Eemsdelta,bestaand,0,waterloop,,4062.322,283,,2021/09/03 12:15:31+00,4062.321876,2039.99803666886
1016,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,925.431,283,,2021/06/10 10:35:26+00,925.431293,474.412353995931
1017,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,531.911,283,,2018/10/31 07:41:18+00,531.9108115,114.566187622467
1018,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,152.523,283,,2015/08/16 18:10:34+00,152.5233075,155.815379692703
1019,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,72.719,283,,2015/08/16 18:10:58+00,72.718929,100.238985667176
1020,G0243,Harderwijk,bestaand,0,"greppel, droge sloot",,131.043,283,,2015/08/20 13:32:00+00,131.042597,245.184115928671
1021,G0243,Harderwijk,bestaand,0,"greppel, droge sloot",,4.255,283,,2015/08/20 13:32:00+00,4.2549335,43.167687130237
1022,W0662,Waterschap Vallei en Veluwe,bestaand,0,"watervlakte: meer, plas, ven, vijver",,1493.424,283,,2015/05/22 09:37:38+00,1493.4237485,223.189904025393
1023,G0213,Brummen,bestaand,0,"greppel, droge sloot",,649.246,283,,2015/05/22 09:38:00+00,649.2458725,626.223413868845
1024,L0004,Prorail,bestaand,0,"greppel, droge sloot",,405.719,283,,2016/07/27 12:17:36+00,405.719173,933.215805365797
1025,L0004,Prorail,bestaand,0,"greppel, droge sloot",,185.473,283,,2015/08/17 08:53:17+00,185.4729605,341.074288385226
1026,G0109,Coevorden,bestaand,0,"greppel, droge sloot",,50.596,283,,2018/11/20 08:31:33+00,50.5958125,251.710606806668
1027,L0004,Prorail,bestaand,0,"greppel, droge sloot",,187.853,283,,2015/08/07 13:56:03+00,187.8529715,389.737223997981
1028,L0004,Prorail,bestaand,0,"greppel, droge sloot",,32.035,283,,2020/05/25 08:47:22+00,32.0347075,46.9520274713518
1029,G0243,Harderwijk,bestaand,0,"watervlakte: meer, plas, ven, vijver",,382.845,283,,2015/08/20 13:33:21+00,382.8453685,78.7790505038986
1030,G1979,Eemsdelta,bestaand,0,waterloop,,17.184,283,,2021/01/12 14:26:32+00,17.183901,43.7295841857027
1031,L0004,Prorail,bestaand,0,"greppel, droge sloot",,63.896,283,,2015/08/14 10:50:18+00,63.8963465,154.424605155222
1032,L0004,Prorail,bestaand,0,waterloop,,107.025,283,,2020/01/29 12:11:45+00,107.024788,314.700409574662
1033,L0004,Prorail,bestaand,0,"greppel, droge sloot",,44.957,283,,2020/10/19 09:48:04+00,44.9574645,139.231611941255
1034,W0662,Waterschap Vallei en Veluwe,bestaand,0,"greppel, droge sloot",,23.327,283,,2019/11/22 14:55:24+00,23.326691,41.163903778304
1035,L0004,Prorail,bestaand,0,"greppel, droge sloot",,13.501,283,,2015/08/07 13:56:09+00,13.5012175,46.0425862728291
1036,W0662,Waterschap Vallei en Veluwe,bestaand,0,waterloop,,54.257,283,,2020/10/13 08:18:00+00,54.256539,52.3136519757399
1037,W0662,Waterschap Vallei en Veluwe,bestaand,0,waterloop,,17.234,283,,2020/10/13 08:18:00+00,17.233274215,50.7234437579945
1038,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,711.197,283,,2015/10/21 17:02:47+00,711.1974765,162.39865983701
1039,G0080,Leeuwarden,bestaand,0,"greppel, droge sloot",,173.707,283,,2019/03/19 12:45:38+00,173.7070935,155.343559667843
1040,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,waterloop,,346.353,283,,2019/04/18 13:09:13+00,346.352545,81.2741951822219
1041,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,waterloop,,63.775,283,,2019/04/18 13:09:13+00,63.7746,40.6408178827637
1042,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,5306.481,283,,2019/01/25 11:52:10+00,5306.480765,491.364975921208
1043,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,451.444,283,,2014/12/05 15:32:38+00,451.443539,227.807957369857
1044,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,445.128,283,,2019/09/25 14:13:22+00,445.127718,102.41960884762
1045,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,2.33,283,,2019/04/26 10:53:18+00,2.330091,6.10932696264617
1046,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,1441.19,283,,2021/06/16 11:22:07+00,1441.1898795,735.951638972173
1047,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,17792.15,283,,2022/05/11 13:48:53+00,17792.150328,2200.01679684057
1048,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,366.876,283,,2015/08/18 11:59:32+00,366.8756155,506.541926194155
1049,L0004,Prorail,bestaand,0,waterloop,,104.495,283,,2020/10/22 07:13:08+00,104.494785,113.5461656765
1050,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,80.942,283,,2015/06/25 16:00:54+00,80.9415255,154.163420615087
1051,G0753,Best,bestaand,0,waterloop,,201.861,283,,2022/06/10 09:38:11+00,201.861382,181.19851498624
1052,G0753,Best,bestaand,0,waterloop,,613.451,283,,2017/03/22 13:35:28+00,613.4508085,381.743693961986
1053,G0753,Best,bestaand,0,waterloop,,27.953,283,,2022/09/24 12:12:05+00,27.952697,36.2412904471575
1054,G0753,Best,bestaand,0,waterloop,,95.941,283,,2017/03/26 19:46:53+00,95.941389,79.5330472949885
1055,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,291.955,283,,2015/08/16 18:10:07+00,291.95476,419.290124487576
1056,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,4719.787,283,,2015/08/18 11:59:02+00,4719.786737,532.719551921051
1057,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,318.017,283,,2015/08/16 18:10:04+00,318.0168965,353.337568299751
1058,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,910.18,283,,2015/08/16 18:09:29+00,910.1795335,601.749334568085
1059,G0303,Dronten,bestaand,0,"greppel, droge sloot",,2910.519,283,,2021/04/12 13:48:00+00,2910.519355,1014.45465249135
1060,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,577.504,283,,2021/08/23 10:16:24+00,577.503834,541.660713147797
1061,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,240.759,283,,2015/08/16 18:10:15+00,240.759457,241.282948799601
1062,G1979,Eemsdelta,bestaand,0,waterloop,,15.47,283,,2021/01/12 14:26:32+00,15.4701675,31.1243744671003
1063,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,199.172,283,,2020/07/10 15:23:20+00,199.172283,82.6668500721657
1064,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,71.799,283,,2021/08/23 15:38:27+00,71.798907,48.7970013491913
1065,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,153.565,283,,2015/08/16 18:10:34+00,153.564791,272.091541661764
1066,W0616,Hoogheemraadschap van Rijnland,bestaand,0,waterloop,,34.985,283,,2018/06/15 17:59:09+00,34.98518,95.8407486303532
1067,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,307.783,283,,2015/08/16 18:10:05+00,307.7825225,418.280582211187
1068,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,206.238,283,,2015/08/13 18:15:16+00,206.2384595,309.623787052689
1069,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,15071.221,283,,2023/01/17 10:23:52+00,15071.2210945,678.828310807472
1070,W0539,Waterschap De Dommel,bestaand,0,waterloop,,56.444,283,,2019/03/19 10:23:15+00,56.443563,76.2568704918472
1071,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,399.835,283,,2015/08/18 11:59:30+00,399.8348725,192.27638623253
1072,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,11.757,283,,2015/08/16 18:11:18+00,11.7565805,14.7362483371955
1073,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,211.119,283,,2015/08/13 18:15:16+00,211.1188185,202.715332412415
1074,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,563.344,283,,2015/08/13 18:15:08+00,563.3443985,513.997622046904
1075,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,waterloop,,2270.131,283,,2022/10/14 13:38:59+00,2270.1307785,334.451671684479
1076,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1429.646,283,,2015/08/18 11:59:10+00,1429.6456505,617.197377100935
1077,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,2572.555,283,,2015/08/18 12:14:16+00,2572.554759,1571.70251311911
1078,W0539,Waterschap De Dommel,bestaand,0,waterloop,,71.684,283,,2015/02/20 14:38:19+00,71.683644,60.3653017161238
1079,W0539,Waterschap De Dommel,bestaand,0,waterloop,,15.934,283,,2020/05/21 09:05:44+00,15.93382,18.3081544346165
1080,G0753,Best,bestaand,0,waterloop,,236.772,283,,2017/03/22 13:35:28+00,236.7723785,130.612710909205
1081,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,3933.974,283,,2014/01/31 22:14:14+00,3933.973631,555.617594113562
1082,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,2120.503,283,,2021/10/27 16:15:25+00,2120.5033705,307.564789038724
1083,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,1049.275,283,,2014/12/05 15:32:38+00,1049.2748125,961.740835619391
1084,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,2613.016,283,,2019/05/17 09:06:05+00,2613.0162885,1334.34498178492
1085,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,1515.366,283,,2014/01/31 22:14:14+00,1515.366254,233.798012750142
1086,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,105.348,283,,2015/08/16 18:10:48+00,105.348152,134.300172652244
1087,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,208.482,283,,2015/08/16 18:10:21+00,208.481999,213.624911831333
1088,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,749.815,283,,2015/08/16 18:09:34+00,749.8149515,264.180045955158
1089,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,762.053,283,,2015/08/16 18:09:34+00,762.0526015,703.768577554728
1090,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,124.202,283,,2022/11/09 10:20:58+00,124.2024585,183.740229021677
1091,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,857.065,283,,2015/08/18 11:59:17+00,857.0646675,189.786835864777
1092,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,8132.905,283,,2022/02/16 10:49:33+00,8132.904612,761.840409575116
1093,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,118.733,283,,2015/08/16 18:10:44+00,118.732625,262.133651389208
1094,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,3092.099,283,,2015/08/16 18:09:10+00,3092.098773,3412.76365880851
1095,W0646,Waterschap Hunze en Aa's,bestaand,0,"watervlakte: meer, plas, ven, vijver",,2205.762,283,,2020/03/31 15:01:16+00,2206.751966365,346.924299893507
1096,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,434.125,283,,2015/08/16 18:09:52+00,434.124583,480.457663843853
1097,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1120.326,283,,2015/08/13 18:15:03+00,1120.3257305,1371.12320115487
1098,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,178.598,283,,2015/08/16 18:10:27+00,178.5979895,207.058475299701
1099,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,910.869,283,,2015/08/16 18:09:29+00,910.8690015,893.214027691705
1100,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,270.562,283,,2020/06/05 13:37:45+00,270.561923,443.88442176093
1101,G1979,Eemsdelta,bestaand,0,waterloop,,47.426,283,,2021/01/12 18:20:06+00,47.4261515,50.7324623521806
1102,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,550.017,283,,2015/08/18 12:14:42+00,550.016866,115.598956814843
1103,G1979,Eemsdelta,bestaand,0,"greppel, droge sloot",,72.73,283,,2022/06/22 13:41:34+00,72.730105,126.669975086322
1104,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,332.069,283,,2015/02/20 14:38:19+00,332.0692155,68.1875649294253
1105,G0753,Best,bestaand,0,waterloop,,144.413,283,,2017/03/22 13:35:28+00,144.4134705,144.772659462169
1106,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,270.895,283,,2019/04/08 08:40:24+00,270.894963,551.929894782983
1107,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,7327.173,283,,2014/01/31 22:14:14+00,7327.1733635,432.704089924438
1108,G0303,Dronten,bestaand,0,"greppel, droge sloot",,1949.639,283,,2014/12/05 15:32:38+00,1949.63861,543.196646257787
1109,G0995,Lelystad,bestaand,0,waterloop,,1657.981,283,,2020/09/18 18:32:45+00,1657.9805495,891.990656920198
1110,G0034,Almere,bestaand,0,waterloop: gracht,,1.31,283,,2014/01/31 22:14:14+00,1.31041,9.19641676189667
1111,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,9095.562,283,,2018/09/17 15:55:43+00,9091.692530615,1748.55483314878
1112,G0268,Nijmegen,bestaand,0,watervlakte,,94.446,283,,2016/12/15 16:54:09+00,94.08866032,94.1272190559916
1113,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,246.498,283,,2015/08/16 18:10:14+00,246.497868,277.737411888549
1114,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,3835.731,283,,2021/12/08 09:26:09+00,3835.731412,380.913359192021
1115,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,949.439,283,,2015/08/16 18:09:28+00,949.4388925,1155.24003111408
1116,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,551.587,283,,2015/08/16 18:09:43+00,551.5866415,913.262543538761
1117,G1709,Moerdijk,bestaand,0,"greppel, droge sloot",,315.291,283,,2022/07/04 16:14:41+00,315.291083,287.10732526746
1118,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,21.442,283,,2015/06/25 16:09:58+00,21.4420735,42.6380345880559
1119,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,321.055,283,,2015/08/16 18:10:03+00,321.05528,281.734788642459
1120,G0777,Etten-Leur,bestaand,0,"watervlakte: meer, plas, ven, vijver",,222.221,283,,2020/04/20 11:09:14+00,222.12726301,64.069910464236
1121,W0653,Wetterskip Fryslân,bestaand,0,waterloop,,94.296,283,,2021/07/02 13:17:19+00,94.295519,70.7313902436395
1122,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,284.816,283,,2022/02/28 15:27:51+00,284.8164895,321.512066477399
1123,G1979,Eemsdelta,bestaand,0,waterloop,,108.248,283,,2021/01/12 18:20:06+00,108.2483575,118.647654985877
1124,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,92.878,283,,2015/08/18 12:15:28+00,92.878232,207.007039976094
1125,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,108.393,283,,2020/02/12 09:56:52+00,108.3925705,68.9677613740578
1126,G1979,Eemsdelta,bestaand,0,waterloop,,47.422,283,,2021/01/12 14:26:32+00,47.42228,88.5619287076272
1127,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,257.663,283,,2015/08/18 12:15:00+00,257.663142,293.850042580099
1128,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1048.13,283,,2015/08/13 18:15:04+00,1048.130379,577.245482526476
1129,G0753,Best,bestaand,0,waterloop,,235.111,283,,2017/03/26 19:46:53+00,235.1108235,231.61248447839
