SOORTNAAM;WETENSCHAPPELIJKE_NAAM;AANTAL;STRAATNAAM;GROEIPLAATS;DATUM;JAAR;X_COORDINAAT;Y_COORDINAAT;LOCATIE_ID;COUNTER;X;Y;LONG;LAT
Muurvaren;Asplenium ruta-muraria;150;Daguerrestraat, naast 160;hoge tuinmuur;20140814000000;2014;79056;454865;182764;209;79056;454865;4.279379217315554;52.07684811137967
Gele Helmbloem;Pseudofumaria lutea;20;Danckertsstraat 30;gevelvoet en terrestrisch;20140828000000;2014;79157;455764;188614;210;79157;455764;4.280652423765615;52.084940975220476
Muurleeuwenbek;Cymbalaria muralis;15;Danckertsstraat 5;voet lage tuinmuur en bestrating;20140828000000;2014;79202;455809;188613;211;79202;455809;4.2812988574608895;52.08535153789987
Muurleeuwenbek;Cymbalaria muralis;10;De Bruynestraat 27;lage tuinmuur en bestrating;20140821000000;2014;81544;457400;184977;212;81544;457400;4.315120415091327;52.09996512315772
Gele Helmbloem;Pseudofumaria lutea;1;De Bruynestraat 29;lage tuinmuur;20140821000000;2014;81541;457405;184975;213;81541;457405;4.315075560063231;52.10000965862204
Muurleeuwenbek;Cymbalaria muralis;3;De Bruynestraat 29;lage tuinmuur;20140821000000;2014;81548;457395;184978;214;81548;457395;4.315179862470607;52.09992072039904
Muurleeuwenbek;Cymbalaria muralis;2;De Bruynestraat 29;voet lage tuinmuur en bestrating;20140821000000;2014;81542;457404;184976;215;81542;457404;4.315090368062655;52.100000804624166
Muurleeuwenbek;Cymbalaria muralis;20;De Bruynestraat 41;lage tuinmuur en bestrating;20140821000000;2014;81519;457434;184974;216;81519;457434;4.314748273392062;52.10026735321634
Klein Glaskruid;Parietaria judaica;10;De Constant Rebecqueplein 33-34;gevelvoet en bestrating;20140805000000;2014;79919;454845;180860;217;79919;454845;4.291970314919203;52.07678605141567
Klein Glaskruid;Parietaria judaica;10;De Constant Rebecquestraat 1d;gevelvoet en terrestrisch;20140805000000;2014;79938;454795;180858;218;79938;454795;4.292258424723049;52.07633929145476
Klein Glaskruid;Parietaria judaica;10;De Constant Rebecquestraat 3a;gevelvoet en terrestrisch;20140805000000;2014;79925;454818;180859;219;79925;454818;4.292063764006553;52.076544223646664
Klein Glaskruid;Parietaria judaica;50;De Constant Rebecquestraat 86-104;gevelvoet, terrestrisch en bestrating;20140805000000;2014;79958;454839;180869;220;79958;454839;4.292540441778527;52.07673741720333
Tongvaren;Asplenium scolopendrium;5;De Eerensplein 29;lage tuinmuur;20140826000000;2014;83547;456163;187624;221;83547;456163;4.344608562573421;52.089110673839706
Mannetjesvaren;Dryopteris filix-mas;6;De Reaumurstraat 34;lage tuinmuur;20140814000000;2014;79053;454217;182776;222;79053;454217;4.279479665279509;52.07102432902061
Muurvaren;Asplenium ruta-muraria;1;De Reaumurstraat 4;lage tuinmuur;20140814000000;2014;79092;454170;182775;223;79092;454170;4.2800588495294765;52.07060730076563
Gele Helmbloem;Pseudofumaria lutea;15;De Ruyterstraat, naast 62;hoge tuinmuur;20140828000000;2014;80530;455732;188571;224;80530;455732;4.3006880302641814;52.08483977661555
Muurvaren;Asplenium ruta-muraria;9;De Ruyterstraat, naast 62;hoge tuinmuur;20140828000000;2014;80530;455732;188570;225;80530;455732;4.3006880302641814;52.08483977661555
Tongvaren;Asplenium scolopendrium;1;De Savornin Lohmanlaan 154-160;lage tuinmuur;20140806000000;2014;76538;454017;181383;226;76538;454017;4.242850036136149;52.06887645388652
Tongvaren;Asplenium scolopendrium;8;De Savornin Lohmanlaan 164-168;lage tuinmuur;20140806000000;2014;76537;454021;181382;227;76537;454021;4.242834534720704;52.06891225863418
Tongvaren;Asplenium scolopendrium;5;De Savornin Lohmanlaan 170-176;lage tuinmuur;20140806000000;2014;76531;454040;181381;228;76531;454040;4.242742675040282;52.0690821540782
Muurvaren;Asplenium ruta-muraria;2;De Savornin Lohmanlaan 186-200;lage tuinmuur;20140806000000;2014;76523;454062;181380;229;76523;454062;4.242620960684837;52.069278725888246
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;4;De Savornin Lohmanlaan 312-316;terrestrisch;20140827000000;2014;76427;454315;188626;230;76427;454315;4.241162836758488;52.07153872457826
Muurvaren;Asplenium ruta-muraria;5;De Savornin Lohmanlaan 38-44;lage tuinmuur;20140806000000;2014;76576;453907;181385;231;76576;453907;4.2434294231814045;52.06789330906282
Muurvaren;Asplenium ruta-muraria;18;De Savornin Lohmanlaan 46-52;lage tuinmuur;20140806000000;2014;76572;453917;181386;232;76572;453917;4.243368799015601;52.06798260876513
Muurleeuwenbek;Cymbalaria muralis;6;De Savornin Lohmanlaan 54-60;lage tuinmuur;20140806000000;2014;76573;453915;181396;233;76573;453915;4.243383840214362;52.06796477714364
Muurvaren;Asplenium ruta-muraria;75;De Savornin Lohmanlaan 54-60;lage tuinmuur;20140806000000;2014;76573;453916;181395;234;76573;453916;4.243383610483308;52.06797376374555
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;De Savornin Lohmanlaan, thv 120a;keermuur;20140806000000;2014;76499;453960;181384;235;76499;453960;4.242294444678066;52.068358692132925
Groot Glaskruid;Parietaria officinalis;100;De Savornin Lohmanlaan, thv 477;terrestrisch;20140806000000;2014;76336;454517;181332;236;76336;454517;4.239789237919074;52.073341098346965
Gele Helmbloem;Pseudofumaria lutea;20;Dedelstraat 8;lage tuinmuur en terrestrisch;20140821000000;2014;81253;456902;184996;237;81253;456902;4.310981758247286;52.09545103286082
Muurleeuwenbek;Cymbalaria muralis;11;Deutzenbergstraat, naast 46;hoge tuinmuur en bestrating;20140819000000;2014;81876;452290;183968;238;81876;452290;4.321060170109626;52.05408665258792
Muurvaren;Asplenium ruta-muraria;82;Deutzenbergstraat, naast 46;hoge tuinmuur;20140819000000;2014;81878;452291;183967;239;81878;452291;4.321089111110399;52.05409590330511
Gele Helmbloem;Pseudofumaria lutea;1;Dibbertsstrast, naast 63;voet hoge tuinmuur;20140828000000;2014;79948;454887;188601;240;79948;454887;4.292384036493691;52.0771674241974
Gele Helmbloem;Pseudofumaria lutea;2;Diepenburchstraat 10;pilaar van lage tuinmuur;20140821000000;2014;81329;457197;184965;241;81329;457197;4.312026916791115;52.09811223904167
Klein Glaskruid;Parietaria judaica;50;Diepenburchstraat 26;terrestrisch;20140821000000;2014;81338;457248;184966;242;81338;457248;4.31214722172901;52.09857176008497
Mannetjesvaren;Dryopteris filix-mas;6;Doldersestraat, naast 21;hoge tuinmuur;20140812000000;2014;79042;453426;182073;243;79042;453426;4.279495245247362;52.063914346656716
Gele Helmbloem;Pseudofumaria lutea;6;Doldersestraat, naast 76;hoge tuinmuur;20140814000000;2014;79127;453279;182784;244;79127;453279;4.280767255731368;52.06260494909731
Klein Glaskruid;Parietaria judaica;10;Dotterbloemlaan / Dovenetelweg;voet lage tuinmuur;20140806000000;2014;76265;454147;181362;245;76265;454147;4.238839162523522;52.070005973131934
Tongvaren;Asplenium scolopendrium;4;Dotterbloemlaan / Dovenetelweg;lage tuinmuur;20140806000000;2014;76276;454133;181269;246;76276;454133;4.239002797423044;52.069881724395366
Muurvaren;Asplenium ruta-muraria;10;Dotterbloemlaan 12-18;lage tuinmuur;20140806000000;2014;76248;454082;181271;247;76248;454082;4.238606257873997;52.06941942822085
Klein Glaskruid;Parietaria judaica;50;Dotterbloemlaan 34-46;voet lage tuinmuur en bestrating;20140806000000;2014;76242;454100;181290;248;76242;454100;4.238514611825754;52.069580333716054
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Dotterbloemlaan 48;keermuur;20140806000000;2014;76222;454135;181267;249;76222;454135;4.238214889795108;52.06989202016218
Steenbreekvaren;Asplenium trichomanes;15;Dotterbloemlaan 48;keermuur;20140806000000;2014;76222;454131;181270;250;76222;454131;4.238215812922768;52.069856073818016
Klein Glaskruid;Parietaria judaica;250;Dovenetelweg / Dotterbloemlaan;voet lage tuinmuur en bestrating;20140806000000;2014;76227;454126;181266;251;76227;454126;4.238289878386965;52.069811851978166
Gewone eikvaren;Polypodium vulgare;1;Dovenetelweg 20;lage tuinmuur;20140806000000;2014;76201;454076;181353;252;76201;454076;4.237922280318876;52.06935882452932
Mannetjesvaren;Dryopteris filix-mas;3;Dovenetelweg 20;lage tuinmuur;20140806000000;2014;76202;454077;181258;253;76202;454077;4.237936631646986;52.06936795337318
Klein Glaskruid;Parietaria judaica;200;Dovenetelweg 20 tot 28;voet lage tuinmuur, lage tuinmuur en bestrating;20140806000000;2014;76196;454070;181352;254;76196;454070;4.237850754617542;52.069304193697995
Muurvaren;Asplenium ruta-muraria;14;Dr. Kuyperstraat 2;kademuur;20140813000000;2014;81318;455942;182510;255;81318;455942;4.312137616242845;52.08683242109056
Muurvaren;Asplenium ruta-muraria;120;Dr. Kuyperstraat 2;trap en buitenzijde kademuur;20140813000000;2014;81315;455944;182509;256;81315;455944;4.312093419670748;52.08684999530866
Muurvaren;Asplenium ruta-muraria;19;Dr. Kuyperstraat 2, bij toegang;kademuur buitenzijde;20140813000000;2014;79979;454322;156745;257;79979;454322;4.292960372572965;52.07209413027708
Muurvaren;Asplenium ruta-muraria;1;Dr. Kuyperstraat 2, oostzijde brug;brug;20140813000000;2014;81325;455937;182511;258;81325;455937;4.312240813449424;52.08678841893507
Tongvaren;Asplenium scolopendrium;1;Dr. Kuyperstraat 2,oostzijde brug;brug;20140813000000;2014;81325;455938;182482;259;81325;455938;4.312240597429842;52.086797405679825
Muurvaren;Asplenium ruta-muraria;1;Dr. Kuyperstraat, thv 2, westzijde brug;brug;20140813000000;2014;81318;455933;182483;260;81318;455933;4.312139560603732;52.086751540389976
Tongvaren;Asplenium scolopendrium;1;Anna Bijnslaan 31-41;lage tuinmuur;20140818000000;2014;80438;452423;183799;54;80438;452423;4.300068772677874;52.05509027630362
Muurleeuwenbek;Cymbalaria muralis;15;Aronskelkweg 41;lage tuinmuur en bestrating;20140827000000;2014;76141;453834;188632;55;76141;453834;4.237103252775868;52.06717553208718
Klein Glaskruid;Parietaria judaica;3;Aronskelkweg 51;lage tuinmuur en voet lage tuinmuur;20140827000000;2014;76121;453824;188631;56;76121;453824;4.2368139342974676;52.06708281870232
Muurleeuwenbek;Cymbalaria muralis;100;Asterstraat 1;lage tuinmuur en bestrating;20140827000000;2014;77698;454499;188662;57;77698;454499;4.259656097039853;52.07337111134373
Gele Helmbloem;Pseudofumaria lutea;1;Asterstraat 16-22;pilaar van lage tuinmuur;20140827000000;2014;77671;454534;188663;58;77671;454534;4.259254410693503;52.073681874430974
Klein Glaskruid;Parietaria judaica;5;Aucubastraat, naast 1;hoge tuinmuur;20140820000000;2014;78171;454703;184699;59;78171;454703;4.266508207157536;52.075270203860775
Klein Glaskruid;Parietaria judaica;7;Aucubastraat, naast 4;voet hoge tuinmuur;20140820000000;2014;78161;454698;184698;60;78161;454698;4.2663634909154124;52.0752238832666
Tongvaren;Asplenium scolopendrium;1;Aucubastraat, naast 4;hoge tuinmuur;20140820000000;2014;78161;454698;184697;61;78161;454698;4.2663634909154124;52.0752238832666
Gele Helmbloem;Pseudofumaria lutea;6;Bachmanstraat, naast 2;hoge tuinmuur;20140821000000;2014;81409;456379;185027;62;81409;456379;4.313370836317499;52.090771731986344
Gele Helmbloem;Pseudofumaria lutea;15;Bachmanstraat, to 2, parkeerplaats;gevelvoet;20140821000000;2014;81427;456391;185004;63;81427;456391;4.313630857211781;52.09088196548963
Muurvaren;Asplenium ruta-muraria;275;Balsemienlaan / Lupineweg;lage tuinmuur;20140806000000;2014;76362;454285;181358;64;76362;454285;4.24022186105987;52.07125990222011
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Balsemienlaan 112-116;lage tuinmuur;20140806000000;2014;76142;454142;181261;65;76142;454142;4.237046686020504;52.06994354262938
Mannetjesvaren;Dryopteris filix-mas;3;Balsemienlaan 112-116;lage tuinmuur;20140806000000;2014;76141;454141;181263;66;76141;454141;4.237032334691111;52.06993441367793
Muurleeuwenbek;Cymbalaria muralis;10;Balsemienlaan 112-116;terrestrisch;20140806000000;2014;76141;454141;181264;67;76141;454141;4.237032334691111;52.06993441367793
Muurvaren;Asplenium ruta-muraria;40;Balsemienlaan 112-116;lage tuinmuur;20140806000000;2014;76139;454140;181260;68;76139;454140;4.237003401024259;52.069925142352666
Tongvaren;Asplenium scolopendrium;1;Balsemienlaan 112-116;lage tuinmuur;20140806000000;2014;76140;454140;181262;69;76140;454140;4.237017983367576;52.06992528472473
Muurvaren;Asplenium ruta-muraria;250;Balsemienlaan 120-124;lage tuinmuur;20140806000000;2014;76134;454137;181259;70;76134;454137;4.236931182429789;52.069897470717116
Tongvaren;Asplenium scolopendrium;1;Balsemienlaan 14-18;lage tuinmuur;20140806000000;2014;76339;454270;181349;71;76339;454270;4.239889913701308;52.07112183747183
Muurvaren;Asplenium ruta-muraria;1;Balsemienlaan 190-194;lage tuinmuur;20140827000000;2014;75991;454045;188628;72;75991;454045;4.234867203518146;52.069050326474375
Tongvaren;Asplenium scolopendrium;1;Balsemienlaan 190-194;lage tuinmuur;20140827000000;2014;75990;454044;188627;73;75990;454044;4.234852852920665;52.06904119725827
Mannetjesvaren;Dryopteris filix-mas;50;Balsemienlaan 20-24;lage tuinmuur;20140806000000;2014;76344;454273;181272;74;76344;454273;4.2399621361106155;52.07114950729939
Muurvaren;Asplenium ruta-muraria;31;Balsemienlaan 28-32;lage tuinmuur;20140806000000;2014;76333;454265;181357;75;76333;454265;4.239803569587823;52.07107605239684
Tongvaren;Asplenium scolopendrium;30;Balsemienlaan 28-32;lage tuinmuur;20140806000000;2014;76333;454266;181356;76;76333;454266;4.239803339116792;52.071085038985196
Muurvaren;Asplenium ruta-muraria;1;Balsemienlaan 34-38;lage tuinmuur;20140806000000;2014;76298;454244;181344;77;76298;454244;4.239298016122733;52.070882361998954
Tongvaren;Asplenium scolopendrium;2;Balsemienlaan 34-38;lage tuinmuur;20140806000000;2014;76300;454245;181350;78;76300;454245;4.239326950887055;52.070891632762475
Tongvaren;Asplenium scolopendrium;1;Balsemienlaan 56-60;lage tuinmuur;20140806000000;2014;76278;454231;181354;79;76278;454231;4.23900936102701;52.07076269421387
Muurleeuwenbek;Cymbalaria muralis;50;Balsemienlaan 98-110;lage tuinmuur, trap en bestrating;20140806000000;2014;76151;454149;181265;80;76151;454149;4.237176310231801;52.07000772994768
Klein Glaskruid;Parietaria judaica;15;Beeklaan 333;gevelvoet en bestrating;20140814000000;2014;78997;454884;182779;81;78997;454884;4.278514483986097;52.0770107642051
Gele Helmbloem;Pseudofumaria lutea;10;Beeklaan 476;lage tuinmuur en terrestrisch;20140811000000;2014;78767;455316;181722;82;78767;455316;4.275063455927693;52.080861390654945
Gele Helmbloem;Pseudofumaria lutea;10;Beeklaan 480;lage tuinmuur en terrestrisch;20140811000000;2014;78759;455329;181721;83;78759;455329;4.274943862227445;52.080977115836326
Klein Glaskruid;Parietaria judaica;15;Beeklaan 480;voet lage tuinmuur en bestrating;20140811000000;2014;78758;455330;181720;84;78758;455330;4.274929052646296;52.08098596481116
Tongvaren;Asplenium scolopendrium;15;Beeklaan 520a;lage tuinmuur;20140811000000;2014;78691;455457;181718;85;78691;455457;4.273923376182897;52.08211804134182
Fijn Venushaar;Adiantum raddianum;1;Beeklaan 520b;terrestrisch;20140811000000;2014;78688;455464;189499;86;78688;455464;4.273878050885599;52.08218053449861
Schubvaren;Asplenium ceterach;1;Beeklaan 520b;terrestrisch;20140811000000;2014;78688;455464;189499;87;78688;455464;4.273878050885599;52.08218053449861
Smalle Ijzervaren;Cyrtomium fortunei;1;Beeklaan 520b;terrestrisch;20140811000000;2014;78688;455464;189499;88;78688;455464;4.273878050885599;52.08218053449861
Tongvaren;Asplenium scolopendrium;1;Beeklaan 520b;lage tuinmuur;20140811000000;2014;78689;455462;181717;89;78689;455462;4.273893084766911;52.0821626990011
Zachte Naaldvaren;Polystichum setiferum;1;Beeklaan 520b;terrestrisch;20140811000000;2014;78688;455464;189499;90;78688;455464;4.273878050885599;52.08218053449861
Tongvaren;Asplenium scolopendrium;3;Beeklaan 520c;lage tuinmuur;20140811000000;2014;78687;455465;181716;91;78687;455465;4.273863240694266;52.082189383336036
Gele Helmbloem;Pseudofumaria lutea;2;Beeklaan 535;lage tuinmuur en trap;20140828000000;2014;78674;455531;188610;92;78674;455531;4.273658849234504;52.082780710874644
Muurvaren;Asplenium ruta-muraria;53;Beeklaan 535;lage tuinmuur en trap;20140828000000;2014;78673;455532;188609;93;78673;455532;4.273644038800346;52.08278955968301
Gele Helmbloem;Pseudofumaria lutea;1;Beeklaan, to 520;voet keermuur;20140811000000;2014;78712;455465;181712;94;78712;455465;4.274227903034409;52.08219282831052
Tongvaren;Asplenium scolopendrium;2;Beeklaan, to 520a;keermuur;20140811000000;2014;78701;455466;181714;95;78701;455466;4.27406722793579;52.08220029931935
Muurleeuwenbek;Cymbalaria muralis;8;Beeklaan, to 520b;keermuur;20140811000000;2014;78699;455466;181713;96;78699;455466;4.274038054942614;52.082200023723104
Tongvaren;Asplenium scolopendrium;1;Beeklaan, to 520c;keermuur;20140811000000;2014;78697;455471;181715;97;78697;455471;4.2740077635847715;52.0822446814115
Gele Helmbloem;Pseudofumaria lutea;6;Beekstraat 434;lage tuinmuur en terrestrisch;20140811000000;2014;78838;455180;181723;98;78838;455180;4.276129426980187;52.07964897416988
Klein Glaskruid;Parietaria judaica;100;Begoniastraat 23-33;terrestrisch;20140827000000;2014;77625;454810;188661;99;77625;454810;4.258520984900327;52.0761557598736
Muurfijnstraal;Erigeron karvinskianus;1;Berberisstraat 109-119;trap;20140820000000;2014;78033;454826;184696;100;78033;454826;4.264467845619807;52.076356399725
Klein Glaskruid;Parietaria judaica;50;Bergmannstraat 21;terrestrisch, voet lage tuinmuur en bestrating;20140819000000;2014;81875;452233;183966;101;81875;452233;4.321057793054727;52.05357427231505
Muurleeuwenbek;Cymbalaria muralis;20;Bergmannstraat 9;voet lage tuinmuur en bestrating;20140819000000;2014;81865;452251;183965;102;81865;452251;4.320908166268935;52.05373471530911
Klein Glaskruid;Parietaria judaica;75;Berkstraat 22;gevelvoet en bestrating;20140811000000;2014;78595;455196;181701;103;78595;455196;4.272581528427012;52.07975928549752
Muurleeuwenbek;Cymbalaria muralis;2;Berkstraat 22;lage tuinmuur;20140811000000;2014;78591;455203;181702;104;78591;455203;4.272521617959217;52.079821640178366
Klein Glaskruid;Parietaria judaica;25;Berkstraat 29;terrestrisch en bestrating;20140811000000;2014;78599;455216;181703;105;78599;455216;4.27263539254748;52.07993957056265
Muurvaren;Asplenium ruta-muraria;100;Bezuidenhoutseweg / Prinsessegracht, zuidwestelijke zijde brug;brug;20140820000000;2014;81866;455331;184636;106;81866;455331;4.320262942660139;52.081414166935666
