Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;Is_subvariant_of;Sample_size;Variant_cases
4;2023-01-05 13:06:30;2021-11-15;BQ.1;Omicron;VOI;VUM;BA.5;1895;0
4;2023-01-05 13:06:30;2021-11-15;XBB;Omicron;VOI;VUM;;1895;0
4;2023-01-05 13:06:30;2021-11-15;BA.2.3.20;Omicron;VUM;VUM;BA.2;1895;0
4;2023-01-05 13:06:30;2021-11-15;BF.7;Omicron;VUM;VUM;BA.5;1895;0
4;2023-01-05 13:06:30;2021-11-15;XBC;Omicron;VUM;;;1895;0
4;2023-01-05 13:06:30;2021-11-15;BQ.1.1;Omicron;;VUM;BQ.1;1895;0
4;2023-01-05 13:06:30;2021-11-15;BA.4.6;Omicron;;VUM;BA.4;1895;0
4;2023-01-05 13:06:30;2021-11-15;BA.3;Omicron;DEV;;B.1.1.529;1895;0
4;2023-01-05 13:06:30;2021-11-15;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1895;0
4;2023-01-05 13:06:30;2021-11-15;BA.1;Omicron;DEV;;B.1.1.529;1895;0
4;2023-01-05 13:06:30;2021-11-15;B.1.617.2;Delta;DEV;;;1895;1895
4;2023-01-05 13:06:30;2021-11-15;B.1.351;Beta;DEV;;;1895;0
4;2023-01-05 13:06:30;2021-11-15;P.1;Gamma;DEV;;;1895;0
4;2023-01-05 13:06:30;2021-11-15;B.1.1.7;Alpha;DEV;;;1895;0
4;2023-01-05 13:06:30;2021-11-15;B.1.621;Mu;DEV;;;1895;0
4;2023-01-05 13:06:30;2021-11-15;C.37;Lambda;DEV;;;1895;0
4;2023-01-05 13:06:30;2021-11-15;BA.2+S:L452X;Omicron;DEV;;BA.2;1895;0
4;2023-01-05 13:06:30;2021-11-15;XAK;Omicron;DEV;;;1895;0
4;2023-01-05 13:06:30;2021-11-22;B.1.1.529;Omicron;;VOC;;1927;4
4;2023-01-05 13:06:30;2021-11-22;BA.2;Omicron;VOC;;B.1.1.529;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.4;Omicron;VOC;VUM;B.1.1.529;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.5;Omicron;VOC;VUM;B.1.1.529;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.2.75;Omicron;VOI;VUM;BA.2;1927;0
4;2023-01-05 13:06:30;2021-11-22;BQ.1;Omicron;VOI;VUM;BA.5;1927;0
4;2023-01-05 13:06:30;2021-11-22;XBB;Omicron;VOI;VUM;;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.2.3.20;Omicron;VUM;VUM;BA.2;1927;0
4;2023-01-05 13:06:30;2021-11-22;BF.7;Omicron;VUM;VUM;BA.5;1927;0
4;2023-01-05 13:06:30;2021-11-22;XBC;Omicron;VUM;;;1927;0
4;2023-01-05 13:06:30;2021-11-22;BQ.1.1;Omicron;;VUM;BQ.1;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.4.6;Omicron;;VUM;BA.4;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.3;Omicron;DEV;;B.1.1.529;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.1;Omicron;DEV;;B.1.1.529;1927;4
4;2023-01-05 13:06:30;2021-11-22;B.1.617.2;Delta;DEV;;;1927;1923
4;2023-01-05 13:06:30;2021-11-22;B.1.351;Beta;DEV;;;1927;0
4;2023-01-05 13:06:30;2021-11-22;P.1;Gamma;DEV;;;1927;0
4;2023-01-05 13:06:30;2021-11-22;B.1.1.7;Alpha;DEV;;;1927;0
4;2023-01-05 13:06:30;2021-11-22;B.1.621;Mu;DEV;;;1927;0
4;2023-01-05 13:06:30;2021-11-22;C.37;Lambda;DEV;;;1927;0
4;2023-01-05 13:06:30;2021-11-22;BA.2+S:L452X;Omicron;DEV;;BA.2;1927;0
4;2023-01-05 13:06:30;2021-11-22;XAK;Omicron;DEV;;;1927;0
4;2023-01-05 13:06:30;2021-11-29;B.1.1.529;Omicron;;VOC;;1899;11
4;2023-01-05 13:06:30;2021-11-29;BA.2;Omicron;VOC;;B.1.1.529;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.4;Omicron;VOC;VUM;B.1.1.529;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.5;Omicron;VOC;VUM;B.1.1.529;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.2.75;Omicron;VOI;VUM;BA.2;1899;0
4;2023-01-05 13:06:30;2021-11-29;BQ.1;Omicron;VOI;VUM;BA.5;1899;0
4;2023-01-05 13:06:30;2021-11-29;XBB;Omicron;VOI;VUM;;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.2.3.20;Omicron;VUM;VUM;BA.2;1899;0
4;2023-01-05 13:06:30;2021-11-29;BF.7;Omicron;VUM;VUM;BA.5;1899;0
4;2023-01-05 13:06:30;2021-11-29;XBC;Omicron;VUM;;;1899;0
4;2023-01-05 13:06:30;2021-11-29;BQ.1.1;Omicron;;VUM;BQ.1;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.4.6;Omicron;;VUM;BA.4;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.3;Omicron;DEV;;B.1.1.529;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.1;Omicron;DEV;;B.1.1.529;1899;11
4;2023-01-05 13:06:30;2021-11-29;B.1.617.2;Delta;DEV;;;1899;1888
4;2023-01-05 13:06:30;2021-11-29;B.1.351;Beta;DEV;;;1899;0
4;2023-01-05 13:06:30;2021-11-29;P.1;Gamma;DEV;;;1899;0
4;2023-01-05 13:06:30;2021-11-29;B.1.1.7;Alpha;DEV;;;1899;0
4;2023-01-05 13:06:30;2021-11-29;B.1.621;Mu;DEV;;;1899;0
4;2023-01-05 13:06:30;2021-11-29;C.37;Lambda;DEV;;;1899;0
4;2023-01-05 13:06:30;2021-11-29;BA.2+S:L452X;Omicron;DEV;;BA.2;1899;0
4;2023-01-05 13:06:30;2021-11-29;XAK;Omicron;DEV;;;1899;0
4;2023-01-05 13:06:30;2021-12-06;B.1.1.529;Omicron;;VOC;;1880;28
4;2023-01-05 13:06:30;2021-12-06;BA.2;Omicron;VOC;;B.1.1.529;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.4;Omicron;VOC;VUM;B.1.1.529;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.5;Omicron;VOC;VUM;B.1.1.529;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.2.75;Omicron;VOI;VUM;BA.2;1880;0
4;2023-01-05 13:06:30;2021-12-06;BQ.1;Omicron;VOI;VUM;BA.5;1880;0
4;2023-01-05 13:06:30;2021-12-06;XBB;Omicron;VOI;VUM;;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.2.3.20;Omicron;VUM;VUM;BA.2;1880;0
4;2023-01-05 13:06:30;2021-12-06;BF.7;Omicron;VUM;VUM;BA.5;1880;0
4;2023-01-05 13:06:30;2021-12-06;XBC;Omicron;VUM;;;1880;0
4;2023-01-05 13:06:30;2021-12-06;BQ.1.1;Omicron;;VUM;BQ.1;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.4.6;Omicron;;VUM;BA.4;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.3;Omicron;DEV;;B.1.1.529;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.1;Omicron;DEV;;B.1.1.529;1880;28
4;2023-01-05 13:06:30;2021-12-06;B.1.617.2;Delta;DEV;;;1880;1851
4;2023-01-05 13:06:30;2021-12-06;B.1.351;Beta;DEV;;;1880;0
4;2023-01-05 13:06:30;2021-12-06;P.1;Gamma;DEV;;;1880;0
4;2023-01-05 13:06:30;2021-12-06;B.1.1.7;Alpha;DEV;;;1880;0
4;2023-01-05 13:06:30;2021-12-06;B.1.621;Mu;DEV;;;1880;0
4;2023-01-05 13:06:30;2021-12-06;C.37;Lambda;DEV;;;1880;0
4;2023-01-05 13:06:30;2021-12-06;BA.2+S:L452X;Omicron;DEV;;BA.2;1880;0
4;2023-01-05 13:06:30;2021-12-06;XAK;Omicron;DEV;;;1880;0
4;2023-01-05 13:06:30;2021-12-13;B.1.1.529;Omicron;;VOC;;1864;168
4;2023-01-05 13:06:30;2021-12-13;BA.2;Omicron;VOC;;B.1.1.529;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.4;Omicron;VOC;VUM;B.1.1.529;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.5;Omicron;VOC;VUM;B.1.1.529;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.2.75;Omicron;VOI;VUM;BA.2;1864;0
4;2023-01-05 13:06:30;2021-12-13;BQ.1;Omicron;VOI;VUM;BA.5;1864;0
4;2023-01-05 13:06:30;2021-12-13;XBB;Omicron;VOI;VUM;;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.2.3.20;Omicron;VUM;VUM;BA.2;1864;0
4;2023-01-05 13:06:30;2021-12-13;BF.7;Omicron;VUM;VUM;BA.5;1864;0
4;2023-01-05 13:06:30;2021-12-13;XBC;Omicron;VUM;;;1864;0
4;2023-01-05 13:06:30;2021-12-13;BQ.1.1;Omicron;;VUM;BQ.1;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.4.6;Omicron;;VUM;BA.4;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.3;Omicron;DEV;;B.1.1.529;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.1;Omicron;DEV;;B.1.1.529;1864;168
4;2023-01-05 13:06:30;2021-12-13;B.1.617.2;Delta;DEV;;;1864;1695
4;2023-01-05 13:06:30;2021-12-13;B.1.351;Beta;DEV;;;1864;0
4;2023-01-05 13:06:30;2021-12-13;P.1;Gamma;DEV;;;1864;0
4;2023-01-05 13:06:30;2021-12-13;B.1.1.7;Alpha;DEV;;;1864;0
4;2023-01-05 13:06:30;2021-12-13;B.1.621;Mu;DEV;;;1864;0
4;2023-01-05 13:06:30;2021-12-13;C.37;Lambda;DEV;;;1864;0
4;2023-01-05 13:06:30;2021-12-13;BA.2+S:L452X;Omicron;DEV;;BA.2;1864;0
4;2023-01-05 13:06:30;2021-12-13;XAK;Omicron;DEV;;;1864;0
4;2023-01-05 13:06:30;2021-12-20;B.1.1.529;Omicron;;VOC;;1621;463
4;2023-01-05 13:06:30;2021-12-20;BA.2;Omicron;VOC;;B.1.1.529;1621;1
4;2023-01-05 13:06:30;2021-12-20;BA.4;Omicron;VOC;VUM;B.1.1.529;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.5;Omicron;VOC;VUM;B.1.1.529;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.2.75;Omicron;VOI;VUM;BA.2;1621;0
4;2023-01-05 13:06:30;2021-12-20;BQ.1;Omicron;VOI;VUM;BA.5;1621;0
4;2023-01-05 13:06:30;2021-12-20;XBB;Omicron;VOI;VUM;;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.2.3.20;Omicron;VUM;VUM;BA.2;1621;0
4;2023-01-05 13:06:30;2021-12-20;BF.7;Omicron;VUM;VUM;BA.5;1621;0
4;2023-01-05 13:06:30;2021-12-20;XBC;Omicron;VUM;;;1621;0
4;2023-01-05 13:06:30;2021-12-20;BQ.1.1;Omicron;;VUM;BQ.1;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.4.6;Omicron;;VUM;BA.4;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.3;Omicron;DEV;;B.1.1.529;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.1;Omicron;DEV;;B.1.1.529;1621;462
4;2023-01-05 13:06:30;2021-12-20;B.1.617.2;Delta;DEV;;;1621;1157
4;2023-01-05 13:06:30;2021-12-20;B.1.351;Beta;DEV;;;1621;0
4;2023-01-05 13:06:30;2021-12-20;P.1;Gamma;DEV;;;1621;0
4;2023-01-05 13:06:30;2021-12-20;B.1.1.7;Alpha;DEV;;;1621;0
4;2023-01-05 13:06:30;2021-12-20;B.1.621;Mu;DEV;;;1621;0
4;2023-01-05 13:06:30;2021-12-20;C.37;Lambda;DEV;;;1621;0
4;2023-01-05 13:06:30;2021-12-20;BA.2+S:L452X;Omicron;DEV;;BA.2;1621;0
4;2023-01-05 13:06:30;2021-12-20;XAK;Omicron;DEV;;;1621;0
4;2023-01-05 13:06:30;2021-12-27;B.1.1.529;Omicron;;VOC;;1846;1198
4;2023-01-05 13:06:30;2021-12-27;BA.2;Omicron;VOC;;B.1.1.529;1846;4
4;2023-01-05 13:06:30;2021-12-27;BA.4;Omicron;VOC;VUM;B.1.1.529;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.5;Omicron;VOC;VUM;B.1.1.529;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.2.75;Omicron;VOI;VUM;BA.2;1846;0
4;2023-01-05 13:06:30;2021-12-27;BQ.1;Omicron;VOI;VUM;BA.5;1846;0
4;2023-01-05 13:06:30;2021-12-27;XBB;Omicron;VOI;VUM;;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.2.3.20;Omicron;VUM;VUM;BA.2;1846;0
4;2023-01-05 13:06:30;2021-12-27;BF.7;Omicron;VUM;VUM;BA.5;1846;0
4;2023-01-05 13:06:30;2021-12-27;XBC;Omicron;VUM;;;1846;0
4;2023-01-05 13:06:30;2021-12-27;BQ.1.1;Omicron;;VUM;BQ.1;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.4.6;Omicron;;VUM;BA.4;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.3;Omicron;DEV;;B.1.1.529;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.1;Omicron;DEV;;B.1.1.529;1846;1194
4;2023-01-05 13:06:30;2021-12-27;B.1.617.2;Delta;DEV;;;1846;648
4;2023-01-05 13:06:30;2021-12-27;B.1.351;Beta;DEV;;;1846;0
4;2023-01-05 13:06:30;2021-12-27;P.1;Gamma;DEV;;;1846;0
4;2023-01-05 13:06:30;2021-12-27;B.1.1.7;Alpha;DEV;;;1846;0
4;2023-01-05 13:06:30;2021-12-27;B.1.621;Mu;DEV;;;1846;0
4;2023-01-05 13:06:30;2021-12-27;C.37;Lambda;DEV;;;1846;0
4;2023-01-05 13:06:30;2021-12-27;BA.2+S:L452X;Omicron;DEV;;BA.2;1846;0
4;2023-01-05 13:06:30;2021-12-27;XAK;Omicron;DEV;;;1846;0
4;2023-01-05 13:06:30;2022-01-03;B.1.1.529;Omicron;;VOC;;2080;1817
4;2023-01-05 13:06:30;2022-01-03;BA.2;Omicron;VOC;;B.1.1.529;2080;12
4;2023-01-05 13:06:30;2022-01-03;BA.4;Omicron;VOC;VUM;B.1.1.529;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.5;Omicron;VOC;VUM;B.1.1.529;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.2.75;Omicron;VOI;VUM;BA.2;2080;0
4;2023-01-05 13:06:30;2022-01-03;BQ.1;Omicron;VOI;VUM;BA.5;2080;0
4;2023-01-05 13:06:30;2022-01-03;XBB;Omicron;VOI;VUM;;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.2.3.20;Omicron;VUM;VUM;BA.2;2080;0
4;2023-01-05 13:06:30;2022-01-03;BF.7;Omicron;VUM;VUM;BA.5;2080;0
4;2023-01-05 13:06:30;2022-01-03;XBC;Omicron;VUM;;;2080;0
4;2023-01-05 13:06:30;2022-01-03;BQ.1.1;Omicron;;VUM;BQ.1;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.4.6;Omicron;;VUM;BA.4;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.3;Omicron;DEV;;B.1.1.529;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.1;Omicron;DEV;;B.1.1.529;2080;1805
4;2023-01-05 13:06:30;2022-01-03;B.1.617.2;Delta;DEV;;;2080;263
4;2023-01-05 13:06:30;2022-01-03;B.1.351;Beta;DEV;;;2080;0
4;2023-01-05 13:06:30;2022-01-03;P.1;Gamma;DEV;;;2080;0
4;2023-01-05 13:06:30;2022-01-03;B.1.1.7;Alpha;DEV;;;2080;0
4;2023-01-05 13:06:30;2022-01-03;B.1.621;Mu;DEV;;;2080;0
4;2023-01-05 13:06:30;2022-01-03;C.37;Lambda;DEV;;;2080;0
4;2023-01-05 13:06:30;2022-01-03;BA.2+S:L452X;Omicron;DEV;;BA.2;2080;0
4;2023-01-05 13:06:30;2022-01-03;XAK;Omicron;DEV;;;2080;0
4;2023-01-05 13:06:30;2022-01-10;B.1.1.529;Omicron;;VOC;;2001;1896
4;2023-01-05 13:06:30;2022-01-10;BA.2;Omicron;VOC;;B.1.1.529;2001;60
4;2023-01-05 13:06:30;2022-01-10;BA.4;Omicron;VOC;VUM;B.1.1.529;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.5;Omicron;VOC;VUM;B.1.1.529;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.2.75;Omicron;VOI;VUM;BA.2;2001;0
4;2023-01-05 13:06:30;2022-01-10;BQ.1;Omicron;VOI;VUM;BA.5;2001;0
4;2023-01-05 13:06:30;2022-01-10;XBB;Omicron;VOI;VUM;;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.2.3.20;Omicron;VUM;VUM;BA.2;2001;0
4;2023-01-05 13:06:30;2022-01-10;BF.7;Omicron;VUM;VUM;BA.5;2001;0
4;2023-01-05 13:06:30;2022-01-10;XBC;Omicron;VUM;;;2001;0
4;2023-01-05 13:06:30;2022-01-10;BQ.1.1;Omicron;;VUM;BQ.1;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.4.6;Omicron;;VUM;BA.4;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.3;Omicron;DEV;;B.1.1.529;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.1;Omicron;DEV;;B.1.1.529;2001;1836
4;2023-01-05 13:06:30;2022-01-10;B.1.617.2;Delta;DEV;;;2001;105
4;2023-01-05 13:06:30;2022-01-10;B.1.351;Beta;DEV;;;2001;0
4;2023-01-05 13:06:30;2022-01-10;P.1;Gamma;DEV;;;2001;0
4;2023-01-05 13:06:30;2022-01-10;B.1.1.7;Alpha;DEV;;;2001;0
4;2023-01-05 13:06:30;2022-01-10;B.1.621;Mu;DEV;;;2001;0
4;2023-01-05 13:06:30;2022-01-10;C.37;Lambda;DEV;;;2001;0
4;2023-01-05 13:06:30;2022-01-10;BA.2+S:L452X;Omicron;DEV;;BA.2;2001;0
4;2023-01-05 13:06:30;2022-01-10;XAK;Omicron;DEV;;;2001;0
4;2023-01-05 13:06:30;2022-01-17;B.1.1.529;Omicron;;VOC;;2142;2104
4;2023-01-05 13:06:30;2022-01-17;BA.2;Omicron;VOC;;B.1.1.529;2142;90
4;2023-01-05 13:06:30;2022-01-17;BA.4;Omicron;VOC;VUM;B.1.1.529;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.5;Omicron;VOC;VUM;B.1.1.529;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.2.75;Omicron;VOI;VUM;BA.2;2142;0
4;2023-01-05 13:06:30;2022-01-17;BQ.1;Omicron;VOI;VUM;BA.5;2142;0
4;2023-01-05 13:06:30;2022-01-17;XBB;Omicron;VOI;VUM;;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.2.3.20;Omicron;VUM;VUM;BA.2;2142;0
4;2023-01-05 13:06:30;2022-01-17;BF.7;Omicron;VUM;VUM;BA.5;2142;0
4;2023-01-05 13:06:30;2022-01-17;XBC;Omicron;VUM;;;2142;0
4;2023-01-05 13:06:30;2022-01-17;BQ.1.1;Omicron;;VUM;BQ.1;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.4.6;Omicron;;VUM;BA.4;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.3;Omicron;DEV;;B.1.1.529;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.1;Omicron;DEV;;B.1.1.529;2142;2014
4;2023-01-05 13:06:30;2022-01-17;B.1.617.2;Delta;DEV;;;2142;38
4;2023-01-05 13:06:30;2022-01-17;B.1.351;Beta;DEV;;;2142;0
4;2023-01-05 13:06:30;2022-01-17;P.1;Gamma;DEV;;;2142;0
4;2023-01-05 13:06:30;2022-01-17;B.1.1.7;Alpha;DEV;;;2142;0
4;2023-01-05 13:06:30;2022-01-17;B.1.621;Mu;DEV;;;2142;0
4;2023-01-05 13:06:30;2022-01-17;C.37;Lambda;DEV;;;2142;0
4;2023-01-05 13:06:30;2022-01-17;BA.2+S:L452X;Omicron;DEV;;BA.2;2142;0
4;2023-01-05 13:06:30;2022-01-17;XAK;Omicron;DEV;;;2142;0
4;2023-01-05 13:06:30;2022-01-24;B.1.1.529;Omicron;;VOC;;1671;1651
4;2023-01-05 13:06:30;2022-01-24;BA.2;Omicron;VOC;;B.1.1.529;1671;134
4;2023-01-05 13:06:30;2022-01-24;BA.4;Omicron;VOC;VUM;B.1.1.529;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.5;Omicron;VOC;VUM;B.1.1.529;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.2.75;Omicron;VOI;VUM;BA.2;1671;0
4;2023-01-05 13:06:30;2022-01-24;BQ.1;Omicron;VOI;VUM;BA.5;1671;0
4;2023-01-05 13:06:30;2022-01-24;XBB;Omicron;VOI;VUM;;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.2.3.20;Omicron;VUM;VUM;BA.2;1671;0
4;2023-01-05 13:06:30;2022-01-24;BF.7;Omicron;VUM;VUM;BA.5;1671;0
4;2023-01-05 13:06:30;2022-01-24;XBC;Omicron;VUM;;;1671;0
4;2023-01-05 13:06:30;2022-01-24;BQ.1.1;Omicron;;VUM;BQ.1;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.4.6;Omicron;;VUM;BA.4;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.3;Omicron;DEV;;B.1.1.529;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.1;Omicron;DEV;;B.1.1.529;1671;1517
4;2023-01-05 13:06:30;2022-01-24;B.1.617.2;Delta;DEV;;;1671;20
4;2023-01-05 13:06:30;2022-01-24;B.1.351;Beta;DEV;;;1671;0
4;2023-01-05 13:06:30;2022-01-24;P.1;Gamma;DEV;;;1671;0
4;2023-01-05 13:06:30;2022-01-24;B.1.1.7;Alpha;DEV;;;1671;0
4;2023-01-05 13:06:30;2022-01-24;B.1.621;Mu;DEV;;;1671;0
4;2023-01-05 13:06:30;2022-01-24;C.37;Lambda;DEV;;;1671;0
4;2023-01-05 13:06:30;2022-01-24;BA.2+S:L452X;Omicron;DEV;;BA.2;1671;0
4;2023-01-05 13:06:30;2022-01-24;XAK;Omicron;DEV;;;1671;0
4;2023-01-05 13:06:30;2022-01-31;B.1.1.529;Omicron;;VOC;;1911;1901
4;2023-01-05 13:06:30;2022-01-31;BA.2;Omicron;VOC;;B.1.1.529;1911;328
4;2023-01-05 13:06:30;2022-01-31;BA.4;Omicron;VOC;VUM;B.1.1.529;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.5;Omicron;VOC;VUM;B.1.1.529;1911;1
4;2023-01-05 13:06:30;2022-01-31;BA.2.75;Omicron;VOI;VUM;BA.2;1911;0
4;2023-01-05 13:06:30;2022-01-31;BQ.1;Omicron;VOI;VUM;BA.5;1911;0
4;2023-01-05 13:06:30;2022-01-31;XBB;Omicron;VOI;VUM;;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.2.3.20;Omicron;VUM;VUM;BA.2;1911;0
4;2023-01-05 13:06:30;2022-01-31;BF.7;Omicron;VUM;VUM;BA.5;1911;0
4;2023-01-05 13:06:30;2022-01-31;XBC;Omicron;VUM;;;1911;0
4;2023-01-05 13:06:30;2022-01-31;BQ.1.1;Omicron;;VUM;BQ.1;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.4.6;Omicron;;VUM;BA.4;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.3;Omicron;DEV;;B.1.1.529;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.1;Omicron;DEV;;B.1.1.529;1911;1572
4;2023-01-05 13:06:30;2022-01-31;B.1.617.2;Delta;DEV;;;1911;9
4;2023-01-05 13:06:30;2022-01-31;B.1.351;Beta;DEV;;;1911;0
4;2023-01-05 13:06:30;2022-01-31;P.1;Gamma;DEV;;;1911;0
4;2023-01-05 13:06:30;2022-01-31;B.1.1.7;Alpha;DEV;;;1911;0
4;2023-01-05 13:06:30;2022-01-31;B.1.621;Mu;DEV;;;1911;0
4;2023-01-05 13:06:30;2022-01-31;C.37;Lambda;DEV;;;1911;0
4;2023-01-05 13:06:30;2022-01-31;BA.2+S:L452X;Omicron;DEV;;BA.2;1911;0
4;2023-01-05 13:06:30;2022-01-31;XAK;Omicron;DEV;;;1911;0
4;2023-01-05 13:06:30;2022-02-07;B.1.1.529;Omicron;;VOC;;1763;1762
4;2023-01-05 13:06:30;2022-02-07;BA.2;Omicron;VOC;;B.1.1.529;1763;428
4;2023-01-05 13:06:30;2022-02-07;BA.4;Omicron;VOC;VUM;B.1.1.529;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.5;Omicron;VOC;VUM;B.1.1.529;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.2.75;Omicron;VOI;VUM;BA.2;1763;0
4;2023-01-05 13:06:30;2022-02-07;BQ.1;Omicron;VOI;VUM;BA.5;1763;0
4;2023-01-05 13:06:30;2022-02-07;XBB;Omicron;VOI;VUM;;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.2.3.20;Omicron;VUM;VUM;BA.2;1763;0
4;2023-01-05 13:06:30;2022-02-07;BF.7;Omicron;VUM;VUM;BA.5;1763;0
4;2023-01-05 13:06:30;2022-02-07;XBC;Omicron;VUM;;;1763;0
4;2023-01-05 13:06:30;2022-02-07;BQ.1.1;Omicron;;VUM;BQ.1;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.4.6;Omicron;;VUM;BA.4;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.3;Omicron;DEV;;B.1.1.529;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.1;Omicron;DEV;;B.1.1.529;1763;1334
4;2023-01-05 13:06:30;2022-02-07;B.1.617.2;Delta;DEV;;;1763;1
