objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
3167;1631.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan 2;Skatetoestel;Kwartramp;286.0;256.0;191.0;90.0;Asfalt;False;False;False;False;True;786x756;"{""coordinates"": [5.433121974676694, 51.44684027853595], ""type"": ""Point""}";51.44684027853595, 5.433121974676694
3169;3344.0;Gestel;Genderdal;Mendelssohnlaan;Mendelssohnlaan;Duikelrek;Duikeltrio;317.0;70.0;170.0;156.0;Grindzand;False;False;True;True;True;617x370;"{""coordinates"": [5.452032745920076, 51.42595545155508], ""type"": ""Point""}";51.42595545155508, 5.452032745920076
3179;1127.0;Woensel noord 1;Achtse Barrier-Hoeven;Amienslaan;Amienslaan;Schommel;Schommelstelling P1 Laag voor 3;570.0;155.0;235.0;120.0;Grindzand;False;False;True;True;True;740x500;"{""coordinates"": [5.447830618403008, 51.491753743567536], ""type"": ""Point""}";51.491753743567536, 5.447830618403008
3180;3252.0;Woensel noord 1;Achtse Barrier-Hoeven;Sedanlaan;Sedanlaan;Combinatietoestel;Konijnenspoor;570.0;335.0;335.0;150.0;Grindzand;False;False;True;True;True;920x685;"{""coordinates"": [5.450430663219676, 51.49126314298145], ""type"": ""Point""}";51.49126314298145, 5.450430663219676
3185;1394.0;Woensel noord 2;Vaartbroek;Maisweg;Maisweg;Klimtoestel;Regulus;557.0;483.0;253.0;222.0;Grindzand;False;False;False;True;True;857x783;"{""coordinates"": [5.500046440363581, 51.476561420220804], ""type"": ""Point""}";51.476561420220804, 5.500046440363581
3192;1638.0;Strijp 1;Lievendaal;Pieter Stockmanslaan;Pieter Stockmanslaan;Klimtoestel;Blauw speelhek;300.0;5.0;100.0;100.0;Gras;False;False;False;False;True;600x305;"{""coordinates"": [5.435501306301586, 51.44632812763652], ""type"": ""Point""}";51.44632812763652, 5.435501306301586
3195;1642.0;Strijp 1;Lievendaal;Pieter Stockmanslaan;Pieter Stockmanslaan;Klimtoestel;Blauw speelhek;300.0;5.0;100.0;100.0;Gras;False;False;False;False;True;600x305;"{""coordinates"": [5.435453711993484, 51.44630528924564], ""type"": ""Point""}";51.44630528924564, 5.435453711993484
3200;1892.0;Gestel;Genderdal;Cherubinilaan;Cherubinilaan 12;Doel;2 Houten palen;320.0;12.0;140.0;;Gras;False;False;True;False;False;;"{""coordinates"": [5.453536645325233, 51.428905024914066], ""type"": ""Point""}";51.428905024914066, 5.453536645325233
3203;1896.0;Gestel;Blaarthem;Laagstraat;Laagstraat-Hoogstraat;Schommel;Dubbele schommel;330.0;17.0;210.0;130.0;Grindzand;False;False;False;True;True;702x330;"{""coordinates"": [5.455064833424076, 51.42171816659408], ""type"": ""Point""}";51.42171816659408, 5.455064833424076
3205;1900.0;Gestel;Blaarthem;Offenbachlaan;Offenbachlaan;Doel;;;;;;Gras;False;False;False;False;True;;"{""coordinates"": [5.452073999554668, 51.42246108467472], ""type"": ""Point""}";51.42246108467472, 5.452073999554668
3206;1905.0;Gestel;Blaarthem;Schümannstraat;Schümannstraat;Duikelrek;ME 03 3-Delig Rood;455.0;4.0;102.0;102.0;Grindzand;False;False;False;False;True;555x305;"{""coordinates"": [5.458454870051923, 51.42491269149439], ""type"": ""Point""}";51.42491269149439, 5.458454870051923
3210;1140.0;Woensel noord 1;Achtse Barrier-Hoeven;Savoiepad;Savoiepad;Combinatietoestel;Combonatie;462.0;322.0;270.0;190.0;Grindzand;False;False;True;True;True;812x722;"{""coordinates"": [5.444822883795648, 51.489550404136295], ""type"": ""Point""}";51.489550404136295, 5.444822883795648
3212;1144.0;Woensel noord 1;Achtse Barrier-Hoeven;Fontainebleaulaan;Fontainebleaulaan;Wip;Wipwap;302.0;37.0;95.0;105.0;Grindzand;False;False;True;True;True;502x237;"{""coordinates"": [5.439717750205237, 51.490587092647274], ""type"": ""Point""}";51.490587092647274, 5.439717750205237
3215;1290.0;Woensel noord 2;Blixembosch-Oost;Samuel Richardsonlaan;Samuel Richardsonlaan;Duikelrek;3-Delig;260.0;12.0;231.0;113.0;Grindzand;False;False;False;True;True;360x312;"{""coordinates"": [5.471640561015483, 51.486957798394236], ""type"": ""Point""}";51.486957798394236, 5.471640561015483
3220;1409.0;Woensel noord 2;Vaartbroek;Pippelingstraat;Pippelingstraat;Hobbelelement op veer;Lieveheersbeestschommel;90.0;48.0;92.0;45.0;Grindzand;False;False;True;True;True;390x348;"{""coordinates"": [5.494128927616955, 51.4794023183151], ""type"": ""Point""}";51.4794023183151, 5.494128927616955
3239;1295.0;Woensel noord 2;Blixembosch-Oost;George Orwellaan;George Orwellaan;Hobbelelement op 3 veren;Rodeoboard;84.0;84.0;150.0;54.0;Grindzand;False;False;False;True;True;540;"{""coordinates"": [5.467780904570212, 51.487468940405], ""type"": ""Point""}";51.487468940405, 5.467780904570212
3247;1566.0;Strijp 1;Het Ven;Jacob Oppenheimstraat;B.P. ‘t Ven 1;Combinatietoestel;;430.0;280.0;350.0;150.0;Grindzand;False;False;True;True;True;750x580;"{""coordinates"": [5.445101276342167, 51.44136986926409], ""type"": ""Point""}";51.44136986926409, 5.445101276342167
3251;1430.0;Woensel noord 2;Vaartbroek;Dadelstraat;B.P. Vaartbroek 2;J.O.P.;JOP Meeting Point;;;330.0;;Betontegels;False;False;False;False;True;;"{""coordinates"": [5.496647267537588, 51.479373661216904], ""type"": ""Point""}";51.479373661216904, 5.496647267537588
3256;1670.0;Strijp 1;Zwaanstraat;Koenraadlaan;Strijp R;Duikelrek;3-Delig;430.0;20.0;200.0;170.0;Zand;False;False;True;False;True;530x320;"{""coordinates"": [5.444120439759495, 51.44848315845234], ""type"": ""Point""}";51.44848315845234, 5.444120439759495
3262;1925.0;Gestel;Bennekel-Oost;Viottastraat;Viottastraat / Obrechtlaan;Draaitoestel;Circulus 3;;;97.0;97.0;Grindzand;False;False;False;True;True;530;"{""coordinates"": [5.462552728292506, 51.41730675920495], ""type"": ""Point""}";51.41730675920495, 5.462552728292506
3265;1928.0;Gestel;Bennekel-Oost;Viottastraat;Viottastraat / Obrechtlaan;Schommel;Pastis 2;380.0;28.0;260.0;140.0;Grindzand;False;False;False;True;True;800x400;"{""coordinates"": [5.462605719679044, 51.417239076002296], ""type"": ""Point""}";51.417239076002296, 5.462605719679044
3268;1934.0;Gestel;Bennekel-Oost;Verhulststraat;Verhulststraat;Combinatietoestel;Dropzone lift Art.nr. 703703;850.0;370.0;280.0;220.0;Grindzand;False;False;True;True;True;1200x670;"{""coordinates"": [5.462003957804062, 51.41891174705083], ""type"": ""Point""}";51.41891174705083, 5.462003957804062
3270;1168.0;Woensel noord 1;Woenselse Heide;Pietersbergweg;Pietersbergweg;Combinatietoestel;Elfjespaleis;220.0;300.0;205.0;70.0;Grindzand;False;False;True;True;True;520x650;"{""coordinates"": [5.45887944239393, 51.48058034450983], ""type"": ""Point""}";51.48058034450983, 5.45887944239393
3281;1446.0;Woensel noord 2;Heesterakker;Kogelsmortel;Kogelsmortel;Combinatietoestel;Toren-Speelcombi;480.0;478.0;327.0;146.0;Rubbertegels;False;False;True;True;True;856x775;"{""coordinates"": [5.493842667441827, 51.48444155460946], ""type"": ""Point""}";51.48444155460946, 5.493842667441827
3282;1448.0;Woensel noord 2;Heesterakker;Kogelsmortel;Kogelsmortel;Schommel;Schommelstelling;380.0;155.0;233.0;120.0;Rubbertegels;False;False;True;True;True;626x380;"{""coordinates"": [5.493770395740438, 51.484490779653555], ""type"": ""Point""}";51.484490779653555, 5.493770395740438
3284;1450.0;Woensel noord 2;Heesterakker;Baristraat;Baristraat;Klimtoestel;AVI-BL Klimtoren;;;140.0;140.0;Grindzand;True;False;False;False;False;460;"{""coordinates"": [5.502212867458424, 51.485289853040165], ""type"": ""Point""}";51.485289853040165, 5.502212867458424
3286;1822.0;Gestel;Schrijversbuurt;Scheidingstraat;Scheidingstraat;Schaakvloer;Zwart en witte tegels;360.0;360.0;;;Betontegels;False;True;False;False;False;;"{""coordinates"": [5.466858160208549, 51.42758176156887], ""type"": ""Point""}";51.42758176156887, 5.466858160208549
3287;1826.0;Gestel;Oude Spoorbaan;Hoogstraat;Hoogstraat;Combinatietoestel;Natuurlijk Actiefcenter;480.0;480.0;335.0;146.0;Grindzand;False;False;True;True;True;846x762;"{""coordinates"": [5.470941258637535, 51.4337068730313], ""type"": ""Point""}";51.4337068730313, 5.470941258637535
3288;1827.0;Gestel;Oude Spoorbaan;Snoekstraat;Snoekstraat;Hobbelelement op 2 veren;Koekoek;160.0;140.0;85.0;72.0;Rubbertegels;False;False;True;True;True;360x340;"{""coordinates"": [5.467766897319871, 51.43281014758078], ""type"": ""Point""}";51.43281014758078, 5.467766897319871
3290;1831.0;Gestel;Oude Spoorbaan;Snoekstraat;Snoekstraat;Klimtoestel;Klimtoestel met klimwand;240.0;120.0;200.0;190.0;Grindzand;False;False;True;True;True;620x501;"{""coordinates"": [5.467558621686154, 51.432759119065565], ""type"": ""Point""}";51.432759119065565, 5.467558621686154
3291;1833.0;Gestel;Oude Spoorbaan;Hagenkampweg Zuid;Hagenkampweg Zuid;Combinatietoestel;Observer;460.0;430.0;260.0;170.0;Grindzand;False;False;True;True;True;810x730;"{""coordinates"": [5.467294588949091, 51.43186179961115], ""type"": ""Point""}";51.43186179961115, 5.467294588949091
3295;2096.0;Gestel;Ooievaarsnest;Twickel;Rooswijck-Twickel;Doel;Kooidoel;316.0;130.0;207.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.43263869344119, 51.4153266273595], ""type"": ""Point""}";51.4153266273595, 5.43263869344119
3297;2100.0;Gestel;Ooievaarsnest;Twickel;Rooswijck-Twickel;Jeu de Boulesbaan;Gravelbaan;1550.0;800.0;;;Gravel;False;True;False;False;False;;"{""coordinates"": [5.4324489992517755, 51.41520368305247], ""type"": ""Point""}";51.41520368305247, 5.4324489992517755
3307;1255.0;Woensel noord 1;Blixembosch-West;Topaasring;Topaasring;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.461987132331458, 51.4857964602714], ""type"": ""Point""}";51.4857964602714, 5.461987132331458
3317;1523.0;Strijp 1;Engelsbergen;Burg. van Mensstraat;B.P. Engelsbergen / Burg. van Mensstraat;Doel;SD 06 Speldoel Nestbaar Rood;305.0;90.0;216.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.457386905968457, 51.4347199807695], ""type"": ""Point""}";51.4347199807695, 5.457386905968457
3318;1524.0;Strijp 1;Schouwbroek;Loggerstraat;Loggerstraat;Glijbaan;Zoef;320.0;52.0;160.0;90.0;Grindzand;False;False;True;True;True;670x350;"{""coordinates"": [5.45366941057026, 51.43765455922345], ""type"": ""Point""}";51.43765455922345, 5.45366941057026
3319;1773.0;Park Meerland;Meerrijk;Zandstrand;Zandstrand 3;Doel;Kooidoel staalmat 50x200;300.0;72.0;200.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.402605396741061, 51.444699382217706], ""type"": ""Point""}";51.444699382217706, 5.402605396741061
3322;1016.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Roussillonhof;Roussillonhof 1;Draaitoestel;Wervel met gebogen draaistang;;;158.0;35.0;Grindzand;False;False;False;True;True;350;"{""coordinates"": [5.451593421329305, 51.484416618337356], ""type"": ""Point""}";51.484416618337356, 5.451593421329305
3323;1018.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Roussillonhof;Roussillonhof 1;Combinatietoestel;Jungle Play;450.0;350.0;260.0;130.0;Grindzand;False;False;False;True;True;750x650;"{""coordinates"": [5.45160527775178, 51.48434090938842], ""type"": ""Point""}";51.48434090938842, 5.45160527775178
3325;1020.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Roussillonhof;Roussillonhof 1;Doel;Kooidoel;320.0;135.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.451844017484608, 51.48480585852413], ""type"": ""Point""}";51.48480585852413, 5.451844017484608
3333;1270.0;Woensel noord 2;Blixembosch-Oost;Eeuwig Licht;Eeuwig Licht;Combinatietoestel;K&K Zandwerkplaatscombinatie;750.0;486.0;251.0;121.0;Grindzand;False;False;True;True;True;1100x786;"{""coordinates"": [5.48133939318853, 51.48551713227928], ""type"": ""Point""}";51.48551713227928, 5.48133939318853
3334;1272.0;Woensel noord 2;Blixembosch-Oost;Eeuwig Licht;Eeuwig Licht;Doel;Minidoel;125.0;55.0;83.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.481453344157803, 51.48571757685813], ""type"": ""Point""}";51.48571757685813, 5.481453344157803
3335;1274.0;Woensel noord 2;Blixembosch-Oost;Assepoester;Assepoester;Wip;Horse Ride;302.0;36.0;95.0;110.0;Grindzand;False;False;True;True;True;502x236;"{""coordinates"": [5.485467191350784, 51.48695081957203], ""type"": ""Point""}";51.48695081957203, 5.485467191350784
3342;1538.0;Strijp 1;Schoot;Langenakkerweg;Langenakkerweg;Duikelrek;Enkel;135.0;15.0;185.0;150.0;Grindzand;False;False;False;True;True;315x235;"{""coordinates"": [5.449832070628929, 51.442990339440314], ""type"": ""Point""}";51.442990339440314, 5.449832070628929
3346;930.0;Woensel noord 2;Vlokhoven;Covelakker;Covelakker;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.482989915170997, 51.46855282817571], ""type"": ""Point""}";51.46855282817571, 5.482989915170997
3350;3256.0;Woensel noord 1;Kerkdorp Acht;Waverstraat;Sportpark Acht (De Leeuwenkuil, Amstelstraat);Hobbelelement op veer;Veerelement Zaggy;90.0;33.0;75.0;38.0;Veiligheidsgras;False;False;False;True;True;350x240;"{""coordinates"": [5.433866022876217, 51.481920483554035], ""type"": ""Point""}";51.481920483554035, 5.433866022876217
3355;1353.0;Woensel noord 2;Eckart;Schildstraat;Schildstraat;Speeltoestel;Paddestoel Klein 2x;;;45.0;45.0;Grindzand;False;False;False;True;False;340;"{""coordinates"": [5.491021458189627, 51.474329156527325], ""type"": ""Point""}";51.474329156527325, 5.491021458189627
3364;1478.0;Strijp 1;Eliasterrein, Vonderkwartier;Wouter Hollemanplein;Wouter Hollemanplein;Wip;Marionet;147.0;34.0;139.0;80.0;Grindzand;False;False;False;False;True;550x350;"{""coordinates"": [5.463302228337228, 51.43831206428281], ""type"": ""Point""}";51.43831206428281, 5.463302228337228
3372;3331.0;Woensel noord 2;Vaartbroek;De Koppele;De Koppele 2;Betonelement;Groep van 13 ronde poefs;;;48.0;48.0;Betontegels;False;True;False;False;False;356;"{""coordinates"": [5.490045981877725, 51.47852453996456], ""type"": ""Point""}";51.47852453996456, 5.490045981877725
3374;1447.0;Woensel noord 2;Heesterakker;Kogelsmortel;Kogelsmortel;Duikelrek;2-Delig;250.0;10.0;148.0;133.0;Rubbertegels;False;False;True;True;True;350x310;"{""coordinates"": [5.493786338289074, 51.48445616776066], ""type"": ""Point""}";51.48445616776066, 5.493786338289074
3376;2064.0;Gestel;Hanevoet;Geleenhof;Geleenhof;Combinatietoestel;Klim-Glijtoren P1_W1;495.0;460.0;242.0;215.0;Grindzand;False;False;True;True;True;840x690;"{""coordinates"": [5.444905266571086, 51.41710856695229], ""type"": ""Point""}";51.41710856695229, 5.444905266571086
3377;2077.0;Gestel;Hanevoet;Keverberg;Keverberg;Schommel;Schommelstelling midi;423.0;169.0;270.0;155.0;Grindzand;False;False;False;True;True;831x420;"{""coordinates"": [5.440936491391261, 51.41683468772083], ""type"": ""Point""}";51.41683468772083, 5.440936491391261
3378;395.0;Tongelre;Tongelresche Akkers;Klavecimbellaan;Klavecimbellaan;Combinatietoestel;Home Rescue Stories net en toren;830.0;470.0;285.0;137.0;Zand;False;False;False;True;True;1120x880;"{""coordinates"": [5.523737662889171, 51.43723537114434], ""type"": ""Point""}";51.43723537114434, 5.523737662889171
3379;425.0;Tongelre;Muschberg, Geestenberg;Asberg;Asberg;Wip;Spotvogel;313.0;31.0;90.0;80.0;Grindzand;False;False;False;True;True;513x231;"{""coordinates"": [5.525676622627751, 51.44352163256811], ""type"": ""Point""}";51.44352163256811, 5.525676622627751
3380;440.0;Tongelre;Muschberg, Geestenberg;Bussele;B.P. Geestenberg;Skatetoestel;Funbox;420.0;125.0;49.0;49.0;Asfalt;False;True;False;False;True;1470x525;"{""coordinates"": [5.523857690745375, 51.44454542445374], ""type"": ""Point""}";51.44454542445374, 5.523857690745375
3386;1791.0;Strijp 2;Waterrijk;Waterland;Waterland 3;Schommel;"K&K RVS Mandschommel
Toestel gecertificeerd zonder borgketting";365.0;170.0;272.0;185.0;Grindzand;False;False;False;True;True;900x365;"{""coordinates"": [5.400874729796637, 51.435375065267735], ""type"": ""Point""}";51.435375065267735, 5.400874729796637
3392;1053.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Armagnaclaan;Armagnaclaan;Combinatietoestel;Locomotief;460.0;220.0;275.0;95.0;Grindzand;False;False;True;True;True;750x440;"{""coordinates"": [5.43723927215159, 51.48130072303897], ""type"": ""Point""}";51.48130072303897, 5.43723927215159
3393;1054.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Armagnaclaan;Armagnaclaan;Klimtoestel;Mini draadcircus;530.0;530.0;400.0;80.0;Grindzand;False;False;False;True;True;830x830;"{""coordinates"": [5.437034906873714, 51.481245000412656], ""type"": ""Point""}";51.481245000412656, 5.437034906873714
3395;1057.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Armagnaclaan;Armagnaclaan;Basketbalpaal;BB 01 Superstrong;237.0;180.0;400.0;;Betontegels;False;False;False;True;True;;"{""coordinates"": [5.436396367530821, 51.48168168038552], ""type"": ""Point""}";51.48168168038552, 5.436396367530821
3398;1279.0;Woensel noord 2;Blixembosch-Oost;Roodkapje;Roodkapje;Hobbelelement op torsieveer;Kleine Eend;65.0;30.0;58.0;35.0;Grindzand;False;False;False;True;True;286x230;"{""coordinates"": [5.4806678022249535, 51.487972031997224], ""type"": ""Point""}";51.487972031997224, 5.4806678022249535
3401;1284.0;Woensel noord 2;Blixembosch-Oost;Roodkapje;Roodkapje;Glijbaan;KF 02 Acrobat  Geel/Zwart;390.0;290.0;315.0;210.0;Grindzand;False;False;False;False;True;780x590;"{""coordinates"": [5.48036660600042, 51.48821471502899], ""type"": ""Point""}";51.48821471502899, 5.48036660600042
3414;1571.0;Strijp 1;Het Ven;Hugo de Grootplein;Hugo de Grootplein;Schommel;Vogelnestschommel P1;395.0;170.0;270.0;140.0;Grindzand;False;False;True;True;True;810x395;"{""coordinates"": [5.440346910792877, 51.44009207294506], ""type"": ""Point""}";51.44009207294506, 5.440346910792877
3415;1572.0;Strijp 1;Het Ven;Hugo de Grootplein;Hugo de Grootplein;Kabelbaan;Kabelbaan met platform;3400.0;365.0;400.0;120.0;Gras;False;False;True;True;True;3400x400;"{""coordinates"": [5.440856688488165, 51.439966617399804], ""type"": ""Point""}";51.439966617399804, 5.440856688488165
3416;1794.0;Strijp 2;Waterrijk;Waterwijk;Waterwijk 3;Wip;K&K Dubbel Wip;400.0;33.0;124.0;97.0;Grindzand;False;False;False;True;True;600x233;"{""coordinates"": [5.395613439494089, 51.437720361769735], ""type"": ""Point""}";51.437720361769735, 5.395613439494089
3417;1798.0;Strijp 2;Waterrijk;Waterland;Waterland 4;Combinatietoestel;K&K Klimcombinatie;585.0;430.0;250.0;245.0;Grindzand;False;False;True;True;True;885x815;"{""coordinates"": [5.401802979443238, 51.435151060668574], ""type"": ""Point""}";51.435151060668574, 5.401802979443238
3426;1149.0;Woensel noord 1;Achtse Barrier-Hoeven;Ardechelaan;Ardechelaan;Hobbelelement op veer;Paard;115.0;36.0;83.0;54.0;Rubber op betontegels;False;False;False;True;True;300;"{""coordinates"": [5.440991352681287, 51.48850520744462], ""type"": ""Point""}";51.48850520744462, 5.440991352681287
3427;1150.0;Woensel noord 1;Achtse Barrier-Hoeven;Ardechelaan;Ardechelaan;Speelaanleiding;Met zwerfkeien;300.0;300.0;82.0;;Betontegels;False;True;True;False;False;;"{""coordinates"": [5.4409464755194765, 51.48854293557795], ""type"": ""Point""}";51.48854293557795, 5.4409464755194765
3437;1578.0;Strijp 1;Het Ven;de Blecourtstraat;B.P. 't Ven 2;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.446018956932428, 51.44063899823977], ""type"": ""Point""}";51.44063899823977, 5.446018956932428
3440;1583.0;Strijp 1;Lievendaal;Westenbergstraat;Westenbergstraat bij huisnr. 2;Hinkelbaan;Nrs. 1 t/m 10;210.0;30.0;;;Betontegels;False;True;False;False;False;;"{""coordinates"": [5.4329978830489685, 51.440715664210416], ""type"": ""Point""}";51.440715664210416, 5.4329978830489685
3442;1674.0;Strijp 1;Drents Dorp;Apeldoornstraat;Apeldoornstraat;Klimtoestel;AdventurePlay Klimkubus;240.0;200.0;206.0;206.0;Zand;False;False;True;True;True;610x570;"{""coordinates"": [5.43976172215638, 51.44750355925476], ""type"": ""Point""}";51.44750355925476, 5.43976172215638
3443;1811.0;Gestel;Schrijversbuurt;Hof van Eden;Hof van Eden;Jeu de Boulesbaan;Gravelbaan met betonnen rand;1200.0;400.0;5.0;;Gravel;False;True;False;False;False;;"{""coordinates"": [5.4733996691610995, 51.43298128301272], ""type"": ""Point""}";51.43298128301272, 5.4733996691610995
3444;1813.0;Gestel;Schrijversbuurt;Brederolaan;Brederolaan;Combinatietoestel;Vivacity 4-10 jaar;620.0;520.0;337.0;241.0;Grindzand;False;False;True;True;True;920x870;"{""coordinates"": [5.468588633425181, 51.428317851730945], ""type"": ""Point""}";51.428317851730945, 5.468588633425181
3448;1840.0;Gestel;Oude Spoorbaan;Ireneplein;Ireneplein;Draaitoestel;Draaimachine;137.0;56.0;142.0;100.0;Grindzand;False;False;False;True;True;456x400;"{""coordinates"": [5.4634696816159325, 51.42966678994122], ""type"": ""Point""}";51.42966678994122, 5.4634696816159325
3451;1062.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Languedoclaan;Languedoclaan;Combinatietoestel;BIIBOX;630.0;520.0;400.0;210.0;Grindzand;False;False;True;True;True;925x833;"{""coordinates"": [5.437304969433721, 51.48282535780505], ""type"": ""Point""}";51.48282535780505, 5.437304969433721
3455;1067.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Straatsburglaan;Straatsburglaan;Wip;Wip voor 2;360.0;41.0;77.0;85.0;Grindzand;False;False;True;True;True;560x241;"{""coordinates"": [5.440113505900961, 51.48320266024087], ""type"": ""Point""}";51.48320266024087, 5.440113505900961
3456;1069.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Straatsburglaan;Straatsburglaan;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.440395992266839, 51.483019495402964], ""type"": ""Point""}";51.483019495402964, 5.440395992266839
3458;1072.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Indrelaan;Indrelaan;Hobbelelement op veer;Klavertje vier;100.0;100.0;65.0;85.0;Grindzand;False;False;True;True;True;350x350;"{""coordinates"": [5.434127951064438, 51.485831320278685], ""type"": ""Point""}";51.485831320278685, 5.434127951064438
3459;1414.0;Woensel noord 2;Vaartbroek;Jonathanstraat;Jonathanstraat;Duikelrek;ME 03 3-Delig Rood;455.0;4.0;104.0;104.0;Grindzand;False;False;False;False;True;555x305;"{""coordinates"": [5.494369864939829, 51.480841539302666], ""type"": ""Point""}";51.480841539302666, 5.494369864939829
3461;1417.0;Woensel noord 2;Vaartbroek;Jonathanstraat;Jonathanstraat;Hobbelelement op veer;Mobile Paard;78.0;60.0;83.0;50.0;Grindzand;False;False;False;True;True;320x230;"{""coordinates"": [5.494375653636586, 51.480897272591726], ""type"": ""Point""}";51.480897272591726, 5.494375653636586
3470;891.0;Centrum;Winkelcentrum;Genovevalaan;Winkelcentrum Woensel 2;Waterspeeltoestel;Waterspuiter;;;200.0;;Betontegels;False;True;False;False;True;;"{""coordinates"": [5.475975524559935, 51.47002493890271], ""type"": ""Point""}";51.47002493890271, 5.475975524559935
3477;1123.0;Woensel noord 1;Achtse Barrier-Hoeven;Abbevillelaan;Abbevillelaan;Tafeltennistafel;Betonnen tafel met metalen netje;275.0;153.0;92.0;;Betontegels;False;True;False;False;True;;"{""coordinates"": [5.448922994206805, 51.49211816158336], ""type"": ""Point""}";51.49211816158336, 5.448922994206805
3479;1951.0;Gestel;Bennekel-Oost;Arcadeltstraat;Arcadeltstraat;Hobbelelement op veer;Duowip;148.0;42.0;73.0;80.0;Speelzand;False;False;False;True;True;388x243;"{""coordinates"": [5.458313787657432, 51.42052014175964], ""type"": ""Point""}";51.42052014175964, 5.458313787657432
3480;1960.0;Gestel;Bennekel-Oost;Locatellistraat;Locatellistraat 2;Basketbalpaal;BB 01 Superstrong;190.0;120.0;250.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.460028294831558, 51.41579641411894], ""type"": ""Point""}";51.41579641411894, 5.460028294831558
3481;1866.0;Gestel;Genderdal;Smetanalaan;B.P. Genderdal;Korfbalpaal;Korfbalpaal;;;290.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.447860967303451, 51.423745271149436], ""type"": ""Point""}";51.423745271149436, 5.447860967303451
3482;1880.0;Gestel;Genderdal;Bocherinilaan;Bocherinilaan;Jeu de Boulesbaan;Gravelbaan omringd door betonbielzen rand;1500.0;1500.0;2.0;;Gravel;False;True;False;False;False;;"{""coordinates"": [5.4497973710303915, 51.42404913741599], ""type"": ""Point""}";51.42404913741599, 5.4497973710303915
3485;86.0;Stratum;Kerstroosplein;Kerstroosplein;Kerstroosplein;Tafeltennistafel;Pingpongtafel naturel;274.0;152.0;90.0;;Gras;False;True;False;False;False;;"{""coordinates"": [5.4934456866028025, 51.41964918456997], ""type"": ""Point""}";51.41964918456997, 5.4934456866028025
3486;91.0;Stratum;Gerardusplein;Kortonjolaan;Kortonjolaan;Hobbelelement op veer;Dolfijn;105.0;36.0;80.0;45.0;Grindzand;False;False;False;True;True;Ø 300;"{""coordinates"": [5.4908219939235705, 51.41699734222772], ""type"": ""Point""}";51.41699734222772, 5.4908219939235705
3493;3057.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Draaitoestel;G-Force;;;100.0;20.0;Zand;False;False;False;True;True;Ø 600;"{""coordinates"": [5.4587375477610784, 51.460954762166594], ""type"": ""Point""}";51.460954762166594, 5.4587375477610784
3500;2072.0;Gestel;Hanevoet;Vaeshartelt;Vaeshartelt;Doel;Kooidoel;316.0;130.0;207.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.443507792782845, 51.418001595504926], ""type"": ""Point""}";51.418001595504926, 5.443507792782845
3506;3177.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Speelhuisje;;144.0;175.0;144.0;55.0;;;;True;;;480445;"{""coordinates"": [5.511885637586522, 51.43702045832676], ""type"": ""Point""}";51.43702045832676, 5.511885637586522
3507;3178.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Combinatietoestel;Combinatie 3 torens;220.0;175.0;228.0;100.0;Kunstgras;;;True;True;True;520475;"{""coordinates"": [5.511885291726453, 51.43715693377721], ""type"": ""Point""}";51.43715693377721, 5.511885291726453
3509;3181.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Speeltoestel;;106.0;16.0;154.0;54.0;;;;;;True;;"{""coordinates"": [5.512319897897928, 51.43741961114325], ""type"": ""Point""}";51.43741961114325, 5.512319897897928
