LMLABEL,STRAAT,WIJK,NIEUWECOMPOSITIE,AANSLUITING,VOEDING,GROEP,BLAD,AN,LON,LAT
BO 02-21,02,BOEIER,103310,X,,,F,N,5.44693751983367,52.521687087963436
BO 02-19,02,BOEIER,103310,DOORTIKKER,B 02-20,,F,N,5.44633299563224,52.52245031811192
BO 02-18,02,BOEIER,103310,X,,,F,N,5.446578575655587,52.522549610278645
BO 02-17,02,BOEIER,103310,X,,,F,N,5.446944280973714,52.52241336783081
BO 02-16,02,BOEIER,103310,PRIMAIR,,,F,N,5.447438601445008,52.52210835867357
BO 02-15,02,BOEIER,103310,X,,,F,N,5.447828406039247,52.52212266163979
BO 02-14,02,BOEIER,103310,PRIMAIR,,,F,N,5.448272845803469,52.522138146302005
BO 02-13,02,BOEIER,103310,X,,,F,N,5.448514409390638,52.521906370884125
BO 02-12,02,BOEIER,103310,X,,,F,N,5.449039416077921,52.52216622890191
BO 02-11,02,BOEIER,103310,X,,,F,N,5.4483685219940385,52.522430997795425
BO 02-10,02,BOEIER,103310,X,,,F,N,5.448333573195973,52.5227389109517
BO 02-05,02,BOEIER,111301,PRIMAIR,,,F,A,5.448347129730469,52.52327023166982
BF-08,BOEIER FIETSPAD,BOEIER,111301,PRIMAIR,,,F,N,5.445483959491209,52.52283121912839
BO 04-11,04,BOEIER,103310,X,,,F,N,5.449490400112401,52.52219001521047
BO 04-10,04,BOEIER,103310,PRIMAIR,,,F,N,5.449473682948849,52.52246821634797
BO 04-09,04,BOEIER,103310,X,,,F,N,5.449539057433945,52.52292593086503
BO 04-08,04,BOEIER,103310,X,,,F,N,5.449980294768112,52.522942063457954
BO 04-07,04,BOEIER,103310,X,,,F,N,5.450406826948596,52.52295765403919
BO 04-06,04,BOEIER,103310,X,,,F,N,5.450818639210403,52.522972702777395
BO 04-05,04,BOEIER,103310,PRIMAIR,,,F,N,5.451125479884598,52.52289255624814
BO 04-04,04,BOEIER,103310,X,,,F,N,5.4512198485283845,52.5225049863093
BO 04-03,04,BOEIER,103310,X,,,F,N,5.451241453096846,52.52228519076673
BO 04-12,04,BOEIER,103310,PRIMAIR,,,F,N,5.449944480095721,52.52214872718843
BO 04-13,04,BOEIER,103310,X,,,F,N,5.450319888589047,52.52229508309604
BO 04-14,04,BOEIER,103310,X,,,F,N,5.450321708195527,52.522629112236935
BO 04-15,04,BOEIER,103310,X,,,F,N,5.450807751131466,52.52219781323528
KA 58-01,58,KARVEEL,103310,DOORTIKKER,KA 58-04,,F,A,5.454555965391548,52.52179207379414
KA 58-02,58,KARVEEL,103310,DOORTIKKER,KA 58-04,,F,N,5.454219545214712,52.52175661279385
KA 58-04,58,KARVEEL,103310,PRIMAIR,,,F,N,5.4535382856931784,52.521778109328565
KA 58-05,58,KARVEEL,103310,DOORTIKKER,KA 58-06,,F,A,5.453577513881446,52.52155615930164
KA 58-06,58,KARVEEL,103310,PRIMAIR,,,F,N,5.453573785885215,52.52123577561738
KA 58-07,58,KARVEEL,103310,X,,,F,A,5.453487129514042,52.5210338025508
KA 58-08,58,KARVEEL,103310,PRIMAIR,,,F,N,5.453534232233764,52.52080857289975
KA 58-12,58,KARVEEL,103310,X,,,F,N,5.453712674412411,52.52092918990866
KA 58-09,58,KARVEEL,103310,DOORTIKKER,KA 58-08,,F,A,5.453907054013711,52.5208226172011
KA 58-10,58,KARVEEL,103310,DOORTIKKER,KA 58-08,,F,N,5.45418034719033,52.520833822789015
KA 58-27,58,KARVEEL,103310,DOORTIKKER,KA 58-08,,F,A,5.454517117554134,52.52080346525534
KA 58-28,58,KARVEEL,103310,DOORTIKKER,KA 58-08,,F,N,5.454829634893923,52.52078139993441
KA 59-06,59,KARVEEL,103310,DOORTIKKER,KA 59-01,,F,N,5.455032615279575,52.52107952780712
KA 59-08,59,KARVEEL,103310,DOORTIKKER,KA 59-10,,F,N,5.454757479583293,52.52124525353157
KA 59-10,59,KARVEEL,103310,PRIMAIR,,,F,N,5.454898457652912,52.52154421820015
KA 59-05,59,KARVEEL,103310,DOORTIKKER,KA 59-01,,F,A,5.45536528554629,52.52108124499021
KA 59-04,59,KARVEEL,103310,DOORTIKKER,KA 59-01,,F,N,5.455608865715928,52.52097822135304
KA 59-02,59,KARVEEL,103310,DOORTIKKER,KA 59-01,,F,N,5.455825282221795,52.52125499132506
KA 59-01,59,KARVEEL,103310,PRIMAIR,,,F,A,5.455829078601067,52.52143793798624
KA 57-13,57,KARVEEL,103310,X,,,F,N,5.451645906851327,52.522098688501536
KA 57-12,57,KARVEEL,103310,X,,,F,N,5.4521137934688,52.52211697356797
KA 57-11,57,KARVEEL,103310,X,,,F,N,5.452543674631806,52.52213045160903
KA-79,ONT,KARVEEL,103310,DOORTIKKER,KA 57-10,,F,N,5.452876748903069,52.52221531878191
KA 57-08,57,KARVEEL,226111,X,,,F,N,5.453127626164793,52.522811695906626
KA 57-01,57,KARVEEL,103310,PRIMAIR,,,F,A,5.452642540996669,52.522504048125256
KA 57-02,57,KARVEEL,103310,DOORTIKKER,KA 57-01,,F,N,5.452208033119745,52.522487723962904
KA 57-03,57,KARVEEL,103310,DOORTIKKER,KA 57-02,,F,A,5.451835604417144,52.52240926449191
KA 05-57,57,KARVEEL,103310,DOORTIKKER,KA 57-01,,F,N,5.451897524636247,52.522636130934124
KA 57-15,57,KARVEEL,103310,DOORTIKKER,KA 57-01,,F,A,5.452130846591837,52.52260071338594
KA 57-05,57,KARVEEL,103310,DOORTIKKER,KA 57-01,,F,A,5.451903996698665,52.52290469616415
KA 57-07,57,KARVEEL,103310,X,,,F,N,5.452357653483297,52.52276388200349
KA 57-06,57,KARVEEL,103310,DOORTIKKER,KA 57-01,,F,A,5.452328894832428,52.52297031567842
KA 56-08,56,KARVEEL,103310,DOORTIKKER,KA 56-04,,F,N,5.451851125454775,52.52317345630083
KA 56-01,56,KARVEEL,103310,PRIMAIR,,,F,A,5.453033357010259,52.522988482029
KA 56-02,56,KARVEEL,103310,DOORTIKKER,KA 56-01,,F,N,5.45301210864186,52.52319614621995
KA 56-03,56,KARVEEL,103310,DOORTIKKER,KA 56-01,,F,A,5.452989003851832,52.52342071151156
KA 56-04,56,KARVEEL,103310,PRIMAIR,,,F,N,5.452563076844444,52.52340718917693
KA 56-05,56,KARVEEL,103310,DOORTIKKER,KA 56-04,,F,A,5.452513226426804,52.52331070580983
KA 56-06,56,KARVEEL,103310,DOORTIKKER,KA 56-04,,F,N,5.452124257563378,52.523269347631064
KA 56-07,56,KARVEEL,103310,DOORTIKKER,KA 56-04,,F,A,5.451771579651312,52.523257874731485
KA 20-13,20,KARVEEL,103310,DOORTIKKER,KA 20-14,,F,A,5.468297286642036,52.5251891412074
KA 20-12,20,KARVEEL,103310,DOORTIKKER,KA 20-11,,F,N,5.466863667439848,52.52532943486499
KA 20-11,20,KARVEEL,103310,PRIMAIR,,,F,A,5.466886267381478,52.52511572167518
KF-80,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KA 20-09,,F,N,5.4661017306509185,52.525249323547904
KA 20-09,20,KARVEEL,103310,PRIMAIR,,,F,N,5.466181280082034,52.524942732621184
KA 20-08,20,KARVEEL,103310,X,,,F,N,5.466641910355614,52.52496166625052
KA 20-07,20,KARVEEL,103310,X,,,F,N,5.467120261721777,52.52497766526966
KA 20-06,20,KARVEEL,103310,X,,,F,N,5.467564019344527,52.52499549228365
KA 20-05,20,KARVEEL,103310,X,,,F,N,5.468037210571885,52.52500950492084
KF-81,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KA 20-09,,F,N,5.466183807407616,52.52505384957728
KA 20-01,20,KARVEEL,103310,PRIMAIR,,,F,N,5.468616723786974,52.52427519736978
Z-137,ZUIGERPLASDREEF,DREVEN,266410,PRIMAIR,,,G2,N,5.477072086004886,52.523589708619234
B-11,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,1,G2,L1,5.481436754496823,52.52760243238871
B-13,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,1,G2,L1,5.482322702546702,52.527632937090864
B-15,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,1,G2,L2,5.48320154602895,52.52766198499889
B-17,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,1,G2,L1,5.484079690643553,52.52770104777532
B-19,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,1,G2,L1,5.484959656366094,52.52773000086031
B-18,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,1,G2,L2,5.485615530807275,52.52775649153157
B-20,BINNENHAVENWEG,DREVEN,266410,STRVP,3024,4,G2,L2,5.485828945315022,52.52786017093585
B-21,BINNENHAVENWEG,DREVEN,266410,STRVP,3024,4,G2,L2,5.486286790248131,52.52777644994105
H-208,HOUTRIBDREEF,DREVEN,266410,PRIMAIR,,,G2,N,5.491736396176732,52.521335672546755
H-209,HOUTRIBDREEF,DREVEN,266410,X,,,G2,A,5.4923162297702435,52.521132136122546
H-222,HOUTRIBDREEF,DREVEN,266410,STRVP,3027,1,G2,L2,5.494514301883002,52.521437315491404
H-224,HOUTRIBDREEF,DREVEN,266410,STRVP,3027,1,G2,L1,5.495477278066713,52.52147264908168
ZL-01,ZUIDERZEELAAN,ZUIDERZEEWIJK,226111,X,,,G2,N,5.479596245038718,52.52096668249183
ZL-02,ZUIDERZEELAAN,ZUIDERZEEWIJK,226111,PRIMAIR,,,G2,A,5.47959237238231,52.521180687133636
ZL-03,ZUIDERZEELAAN,ZUIDERZEEWIJK,226111,X,,,G2,N,5.479569769916289,52.52140347064396
MZ-20,MALZWIN,ZUIDERZEEWIJK,103004,DOORTIKKER,MZ-10,,G2,N,5.488232103987495,52.52439719718129
MZ-21,MALZWIN,ZUIDERZEEWIJK,103004,DOORTIKKER,MZ-17,,G2,A,5.488325388499147,52.52433646858667
MZ-24,MALZWIN,ZUIDERZEEWIJK,103004,DOORTIKKER,MZ-27,,G2,N,5.488026673724143,52.52414896680072
MZ-32,MALZWIN,ZUIDERZEEWIJK,103004,DOORTIKKER,WL-24,,G2,N,5.488061288060283,52.523629119060224
MZ-01,MALZWIN,ZUIDERZEEWIJK,103004,PRIMAIR,,,G2,A,5.48753613829261,52.52362590750363
MZ-33,MALZWIN,ZUIDERZEEWIJK,103004,DOORTIKKER,MZ-01,,G2,A,5.48701670720196,52.52374012047222
MZ-27,MALZWIN,ZUIDERZEEWIJK,103004,PRIMAIR,,,G2,A,5.487097451012422,52.524113478827104
MZ-06,MALZWIN,ZUIDERZEEWIJK,103004,DOORTIKKER,MZ-10,,G2,N,5.487536424205269,52.52425182105436
TS-11,TEXELSTROOM,ZUIDERZEEWIJK,103004,DOORTIKKER,TS-09,,G2,N,5.48893934535926,52.52484506085976
TS-12,TEXELSTROOM,ZUIDERZEEWIJK,103004,DOORTIKKER,TS-09,,G2,N,5.489361259676249,52.52486044575179
TS-13,TEXELSTROOM,ZUIDERZEEWIJK,103004,DOORTIKKER,AD-07,,G2,A,5.489547692495923,52.52471440111555
TS-20,TEXELSTROOM,ZUIDERZEEWIJK,103004,DOORTIKKER,TS-24,,G2,N,5.489287637453388,52.5241689005085
TS-24,TEXELSTROOM,ZUIDERZEEWIJK,103004,PRIMAIR,,,G2,N,5.48931752864486,52.52365622579722
AD-17,AMSTELDIEP,ZUIDERZEEWIJK,103004,DOORTIKKER,AD-08,,G2,A,5.490693465122763,52.52449015861319
AD-22,AMSTELDIEP,ZUIDERZEEWIJK,103004,DOORTIKKER,BS-19,,G2,N,5.490555755390213,52.52424423754559
AD-26,AMSTELDIEP,ZUIDERZEEWIJK,103004,DOORTIKKER,BS-01,,G2,N,5.490595260999768,52.523705394962654
BS-01,BLAUWE SLENK,ZUIDERZEEWIJK,103004,PRIMAIR,,,G2,N,5.490467761173752,52.523648139475036
KA 49-36,49,KARVEEL,103310,PRIMAIR,,,F,A,5.459291094680106,52.52431186275203
KA 49-37,49,KARVEEL,103310,DOORTIKKER,KA 49-36,,F,N,5.4588173395550434,52.52429813013466
KA 49-38,49,KARVEEL,103310,DOORTIKKER,KA 49-36,,F,A,5.458415225585575,52.52428512545862
KA 49-39,49,KARVEEL,103310,DOORTIKKER,KA 49-36,,F,N,5.458214832295971,52.5245302748527
KA 49-40,49,KARVEEL,103310,DOORTIKKER,KA 49-44,,F,A,5.458819971244343,52.524539221138255
KA 49-41,49,KARVEEL,103310,DOORTIKKER,KA 49-44,,F,N,5.459260694861776,52.524562635173424
KA 49-42,49,KARVEEL,103310,DOORTIKKER,KA 49-44,,F,N,5.458690139209721,52.524790556795296
KA 49-43,49,KARVEEL,103310,DOORTIKKER,KA 49-44,,F,A,5.459075531599057,52.524912775131426
KA 49-44,49,KARVEEL,103310,PRIMAIR,,,F,N,5.459425622751433,52.52487856313622
KF-11,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.460251072109413,52.5231759388542
KF-12,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-11,,F,A,5.460251707817322,52.52344375927937
KA 33-11,33,KARVEEL,103310,DOORTIKKER,KF-20,,F,N,5.46163619962543,52.52188499612377
KF-24,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,N,5.462196057862323,52.521772608065234
KF-23,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.461805152933259,52.52175867369822
KA 33-08,33,KARVEEL,103310,DOORTIKKER,KF-23,,F,A,5.461598583172282,52.52172390186266
KA 33-10,33,KARVEEL,103310,DOORTIKKER,KF-20,,F,A,5.461300492492599,52.52177997429297
KA 33-07,33,KARVEEL,103310,PRIMAIR,,,F,N,5.461047450631366,52.521694880622746
KA 33-05,33,KARVEEL,103310,DOORTIKKER,KA 33-07,,F,N,5.460949715714687,52.52134236764009
KA 33-09,33,KARVEEL,103310,DOORTIKKER,KF-20,,F,N,5.4609832398381615,52.52187833415048
KF-20,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.460596275283112,52.52182859538282
KA 33-04,33,KARVEEL,103310,X,,,F,N,5.460595930446168,52.521214854286036
KA 33-03,33,KARVEEL,103310,X,,,F,N,5.460991761933273,52.521187826139446
KA 33-02,33,KARVEEL,103310,X,,,F,N,5.461255902963007,52.52107236339417
KA 33-01,33,KARVEEL,103310,X,,,F,N,5.461789088668661,52.52112951133187
KA 33-14,33,KARVEEL,103310,STRVP,3044,3,F,L2,5.460497201965029,52.52067548089668
KA-02,ONT,KARVEEL,226111,X,,,F,N,5.465965177004981,52.52071295905135
KA-03,ONT,KARVEEL,226111,X,,,F,N,5.46598274408289,52.520973369671744
KA-04,ONT,KARVEEL,103310,X,,,F,N,5.466105795907861,52.52122561831959
KA-05,ONT,KARVEEL,103310,X,,,F,N,5.466147944929477,52.52131275081336
KA-70,ONT,KARVEEL,103310,X,,,F,N,5.466082406190502,52.52152170960067
KA-71,ONT,KARVEEL,103310,X,,,F,N,5.466387492696113,52.52149173830448
KA 38-12,38,KARVEEL,103310,X,,,F,N,5.463580979348146,52.52271588185448
KA 38-13,38,KARVEEL,103310,X,,,F,N,5.463946391881983,52.52251699078901
KA 38-14,38,KARVEEL,103310,X,,,F,N,5.464012912452114,52.522193846021786
KA 38-16,38,KARVEEL,103310,X,,,F,N,5.464401479378623,52.52275953118265
KA 38-17,38,KARVEEL,103310,PRIMAIR,,,F,N,5.464299555895928,52.52287550412373
KF-25,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-29,,F,A,5.463633574237437,52.52189294777775
KA 34-01,34,KARVEEL,103310,DOORTIKKER,KA 04-11,,F,N,5.46398592882507,52.521659085647684
KA 34-03,34,KARVEEL,103310,DOORTIKKER,KA 34-06,,F,A,5.463925753516281,52.521253709055614
KA 34-04,34,KARVEEL,103310,DOORTIKKER,KA 34-06,,F,N,5.463672288690962,52.52122336045838
KA 34-06,34,KARVEEL,103310,PRIMAIR,,,F,N,5.462908165478394,52.52121257887843
KA 34-05,34,KARVEEL,103310,DOORTIKKER,KA 34-06,,F,A,5.46321408913338,52.52123654537771
KA 34-07,34,KARVEEL,103310,DOORTIKKER,KA 34-06,,F,N,5.462861579908941,52.52135605066815
KA 34-09,34,KARVEEL,103310,DOORTIKKER,KA-32,,F,N,5.4628836357068185,52.52158305907496
KF-22,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-29,,F,N,5.463197194320128,52.52187745437459
KA 05-03,05,KARVEEL,103310,PRIMAIR,,,F,N,5.4657605921358625,52.521830861937424
KA 04-01,04,KARVEEL,103310,PRIMAIR,,,F,N,5.465847631015729,52.52141383093954
KA 04-04,04,KARVEEL,103310,DOORTIKKER,KA 04-08,,F,A,5.465282327887199,52.52151115376723
KA 04-05,05,KARVEEL,103310,DOORTIKKER,KA 04-08,,F,N,5.4654104134434345,52.52135264284027
KA 04-06,04,KARVEEL,103310,DOORTIKKER,KA 04-08,,F,A,5.46522834510527,52.521228393622515
KA 04-07,04,KARVEEL,103310,DOORTIKKER,KA 04-08,,F,N,5.4649661773027916,52.52126142824538
KA 04-08,04,KARVEEL,103310,PRIMAIR,,,F,A,5.464986836576334,52.52154423980982
KA 54-02,54,KARVEEL,103310,DOORTIKKER,KA 56-01,,F,N,5.454047149138791,52.52340886938563
KA 54-07,54,KARVEEL,226111,X,,,F,N,5.453846245772702,52.523098763913566
KA 54-06,54,KARVEEL,226111,PRIMAIR,,,F,N,5.454315893658925,52.52315334446519
KA 54-01,54,KARVEEL,103310,DOORTIKKER,KA 56-01,,F,A,5.453930024753263,52.523192843915126
KA 54-03,54,KARVEEL,103310,DOORTIKKER,KA 56-01,,F,A,5.453817920005808,52.523552799790274
KA 54-05,54,KARVEEL,103310,DOORTIKKER,KA 56-01,,F,N,5.453374409764332,52.52343613850748
KA 54-04,54,KARVEEL,103310,PRIMAIR,,,F,N,5.453662250042404,52.52365729541996
KA 54-13,54,KARVEEL,103310,PRIMAIR,,,F,A,5.454189562570168,52.52367656530606
KA 55-01,55,KARVEEL,103310,PRIMAIR,,,F,N,5.453971500828586,52.52296686136897
KA 55-02,55,KARVEEL,103310,DOORTIKKER,KA 55-01,,F,A,5.453996080481081,52.52271887292325
KA 55-03,55,KARVEEL,103310,DOORTIKKER,KA 55-01,,F,N,5.453698194343319,52.52270505294577
KA 55-04,55,KARVEEL,103310,DOORTIKKER,KA 55-01,,F,N,5.453317893742008,52.522442408761655
KA 55-05,55,KARVEEL,103310,DOORTIKKER,KA 55-01,,F,A,5.4537339413376,52.522491982280044
KA 55-06,55,KARVEEL,103310,DOORTIKKER,KA 55-01,,F,N,5.454017247146519,52.52250412838762
KA 52-06,52,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,N,5.456015256166548,52.52251491367633
KA 52-07,52,KARVEEL,103310,X,,,F,N,5.455247407055695,52.52261004407555
KA 52-08,52,KARVEEL,103310,X,,,F,N,5.454842746436553,52.522664604091716
KA 52-09,52,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,A,5.455314639937003,52.523039660126464
KA 52-01,52,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,A,5.455707205343496,52.523060814845365
KA 52-02,52,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,N,5.455722698502352,52.522837169884085
KA 52-03,52,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,A,5.455419542046902,52.52282550853588
KA 52-04,52,KARVEEL,103310,PRIMAIR,,,F,N,5.455026757829383,52.522813992590194
KA 60-01,60,KARVEEL,103310,PRIMAIR,,,F,A,5.4557580342040985,52.52166455625434
KA 60-02,60,KARVEEL,103310,DOORTIKKER,KA 60-01,,F,N,5.4557275685000635,52.521912810238256
KA 60-04,60,KARVEEL,103310,DOORTIKKER,KA 60-03,,F,N,5.455249761713749,52.522025857333695
KA-60-05,60,KARVEEL,103310,DOORTIKKER,KA 60-03,,F,A,5.4548814101667995,52.52202471039285
KA 60-06,60,KARVEEL,103310,DOORTIKKER,KA 60-03,,F,N,5.454859713467346,52.52224789030842
KA 60-07,60,KARVEEL,103310,DOORTIKKER,KA 60-03,,F,A,5.45526297480165,52.522291439586425
KA 60-08,60,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,N,5.455611589100132,52.5224396061543
KA 60-09,60,KARVEEL,103310,DOORTIKKER,KA 47-01,,F,A,5.455964001735067,52.52227289467779
KA 60-03,60,KARVEEL,103310,PRIMAIR,,,F,A,5.4555709656296845,52.52200300642127
KA 60-11,60,KARVEEL,101001,DOORTIKKER,KA 47-01,,F,A,5.456246509313404,52.52186812298326
KA 47-12,47,KARVEEL,103310,DOORTIKKER,KA 47-01,,F,N,5.456327122360454,52.52223704863291
KA 47-04,47,KARVEEL,103310,DOORTIKKER,KA 47-01,,F,N,5.456649942568017,52.5219592532104
KA 47-03,47,KARVEEL,103310,DOORTIKKER,KA 47-01,,F,A,5.456944311773659,52.52196784773307
KA 47-02,47,KARVEEL,103310,DOORTIKKER,KA 47-01,,F,N,5.457244499904664,52.521979225822754
KA 47-01,47,KARVEEL,103310,PRIMAIR,,,F,A,5.457676886511798,52.522003626995435
KA 50-01,50,KARVEEL,103310,DOORTIKKER,KA 50-03,,F,A,5.457895989573994,52.52267124907342
KA 50-02,50,KARVEEL,226111,X,,,F,N,5.457492453308582,52.522787929584574
KA 50-03,50,KARVEEL,226111,PRIMAIR,,,F,A,5.457019374638287,52.52285564107595
KA 50-04,50,KARVEEL,103310,PRIMAIR,,,F,N,5.456919119821472,52.522750872568956
KA 50-05,50,KARVEEL,103310,X,,,F,N,5.4569495366191445,52.522549728383915
KA 50-08,50,KARVEEL,103310,DOORTIKKER,KA 50-07,,F,N,5.457015346039282,52.52235908741608
KA 50-06,50,KARVEEL,103310,DOORTIKKER,KA 50-07,,F,A,5.457431574522862,52.52234086704428
KA 50-07,50,KARVEEL,103310,PRIMAIR,,,F,A,5.457455389942409,52.522095872657935
KA 50-10,50,KARVEEL,103310,DOORTIKKER,KA 52-04,,F,N,5.456471065932638,52.5225230744626
KA-64,ONT,KARVEEL,226111,STRVP,3044,3,F,L1,5.456437108262577,52.5204931639194
KA-63,ONT,KARVEEL,226111,DOORTIKKER,KA-53,,F,A,5.456397783243177,52.5207627375195
KA-62,ONT,KARVEEL,226111,DOORTIKKER,KA-53,,F,N,5.45638269618172,52.521053511816746
KA 60-05,60,KARVEEL,103310,X,,,F,N,5.454712896505771,52.521858635893075
KA-80,ONT,KARVEEL,103310,DOORTIKKER,KA-58,,F,A,5.452776415649185,52.52207407827779
KA-59,ONT,KARVEEL,226111,DOORTIKKER,KA-58,,F,A,5.45346779523497,52.52209852729886
KA-58,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.453993591081157,52.522071066655776
KA-57,ONT,KARVEEL,226111,X,,,F,A,5.454434600615222,52.52191354517172
KA-56,ONT,KARVEEL,103310,PRIMAIR,,,F,A,5.454841180948882,52.521698165477574
KA-55,ONT,KARVEEL,226111,DOORTIKKER,KA-56,,F,N,5.455320942707819,52.521570407408326
KA-54,ONT,KARVEEL,226111,DOORTIKKER,KA 59-01,,F,A,5.455902838887502,52.521506351304815
KA-52,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.456986222450043,52.52155884503299
KA-51,ONT,KARVEEL,226111,PRIMAIR,,,F,A,5.457449574500026,52.52163898998243
KA-50,ONT,KARVEEL,226111,DOORTIKKER,KA 48-01,,F,A,5.457907263107157,52.521966320730996
KA-49,ONT,KARVEEL,226111,DOORTIKKER,KA 48-01,,F,N,5.4579930906931144,52.52223671637548
KA-46,ONT,KARVEEL,103310,PRIMAIR,,,F,N,5.458147814150623,52.52298143357696
KA-45,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.4586859601346385,52.52294433057854
KA-43,ONT,KARVEEL,226111,DOORTIKKER,KA-42,,F,N,5.459625996334753,52.522975735871256
KA 53-06,53,KARVEEL,103310,X,,,F,N,5.4545750806387785,52.52398934630471
KA 53-07,53,KARVEEL,103310,X,,,F,N,5.454645004318468,52.52372544910342
KA 53-08,53,KARVEEL,103310,X,,,F,N,5.454712387093828,52.523467404010084
KA 53-09,53,KARVEEL,226111,DOORTIKKER,KA 54-06,,F,N,5.454748121584064,52.52313982577359
KA 53-10,53,KARVEEL,103310,X,,,F,N,5.455031949582773,52.52322137465151
KA 53-11,53,KARVEEL,226111,PRIMAIR,,,F,A,5.4555419380160695,52.5231874866394
KA 53-12,53,KARVEEL,226111,DOORTIKKER,KA 53-11,,F,N,5.455904148651815,52.523111082849454
KA-53-01,53,KARVEEL,103310,DOORTIKKER,KA 53-03,,F,A,5.455303740907029,52.52335345271893
KA 53-02,53,KARVEEL,103310,DOORTIKKER,KA 53-03,,F,N,5.455282337032529,52.52357125970637
KA 51-07,51,KARVEEL,103310,PRIMAIR,,,F,A,5.45577115734215,52.52348000672993
KA 53-17,53,KARVEEL,103310,X,,,F,N,5.455913132788992,52.523930321670456
KA 53-18,53,KARVEEL,103310,X,,,F,N,5.455551398413207,52.5239191711724
KA 53-03,53,KARVEEL,103310,PRIMAIR,,,F,A,5.455113735667546,52.52386688911346
KA 51-01,51,KARVEEL,103310,X,,,F,N,5.456664075667139,52.52293318328256
KA 51-02,51,KARVEEL,226111,DOORTIKKER,KA 53-11,,F,A,5.456209300563877,52.523039824988295
KA 51-03,51,KARVEEL,103310,DOORTIKKER,KA 51-07,,F,A,5.456513618133609,52.523055892862374
KA 51-05,51,KARVEEL,103310,DOORTIKKER,KA 51-07,,F,A,5.456443155298466,52.5234426243041
KA 51-08,51,KARVEEL,103310,DOORTIKKER,KA 51-07,,F,N,5.456830199701103,52.52331129464583
KA 51-09,51,KARVEEL,103310,X,,,F,N,5.45678001916874,52.52352750896149
KA 51-10,51,KARVEEL,103310,X,,,F,N,5.4567540119720395,52.52376942573213
KA 51-13,51,KARVEEL,103310,PRIMAIR,,,F,N,5.4563216287400245,52.523947100198946
KA 51-11,51,KARVEEL,103310,PRIMAIR,,,F,A,5.45675158893972,52.52397052640571
KA 51-12,51,KARVEEL,103310,DOORTIKKER,KA 51-11,,F,N,5.45673861584844,52.52412270748238
KA 51-14,51,KARVEEL,103310,X,,,F,N,5.457072266144506,52.52417195807369
KA 45-01,45,KARVEEL,103310,PRIMAIR,,,F,A,5.457169802424539,52.52143406739056
KA 45-02,45,KARVEEL,103310,DOORTIKKER,KA 45-01,,F,N,5.457197820649958,52.52117164421129
KA 45-03,45,KARVEEL,103310,DOORTIKKER,KA 45-06,,F,A,5.45707521281747,52.520930482117
KA 45-04,45,KARVEEL,103310,DOORTIKKER,KA 45-06,,F,N,5.457511338748356,52.52101937089363
KA 45-06,45,KARVEEL,103310,PRIMAIR,,,F,N,5.458204535934978,52.52102896138704
KA 45-07,45,KARVEEL,103310,X,,,F,N,5.4584757253689435,52.520987262128855
KA 45-09,45,KARVEEL,101001,DOORTIKKER,KA 45-01,,F,A,5.458119127725173,52.52124926543465
KA 45-13,45,KARVEEL,103310,DOORTIKKER,KA 45-01,,F,A,5.457653768657945,52.52129040936285
KA 45-11,45,KARVEEL,103310,X,,,F,N,5.458290094220139,52.521585380387286
KA 46-21,46,KARVEEL,103310,X,,,F,N,5.459795747059383,52.52099299801089
KA 46-22,46,KARVEEL,103310,X,,,F,N,5.45956640298888,52.52101628825339
KA 46-23,46,KARVEEL,103310,X,,,F,N,5.459544332028529,52.52117752570671
KA 46-24,46,KARVEEL,103310,X,,,F,N,5.459140762054256,52.521003680028734
KA 45-08,45,KARVEEL,103310,X,,,F,N,5.458644364359737,52.521161960638096
KA 46-17,46,KARVEEL,103310,X,,,F,N,5.458658989198547,52.52149183046779
KA 46-15,46,KARVEEL,103310,X,,,F,N,5.458051695174331,52.521867831281305
KA 46-13,46,KARVEEL,103310,X,,,F,N,5.458579237051042,52.52188514567647
