FID,DATUM,VAN_KNPNR,NAAR_KNPNR,STRENGNR,STRENGTYPE,AFVOERTYPE,JAAR,JAAR_RECON,MATERIAAL,VORM,VANBOBPEIL,NARBOBPEIL,BREEDTE,HOOGTE,BODEMBRDT,LENGTE,INSPECTIE,JAARVERV_INDICATIE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_LEIDINGEN.1183,2022-11-09,10947,10951,1,regen,gescheiden,1972,1972,beton,rond,6.58,6.7,300,300,130,59.72,2013-12-05,2083,2023-02-01,"LINESTRING (183974.063 425678.524, 184032.932 425688.26)"
BOR_RIO_LEIDINGEN.1184,2022-11-09,10947,10961,1,duiker,water opperv,1972,1972,beton,rond,5.85,5.85,800,800,150,57.42,,0,2023-02-01,"LINESTRING (183974.063 425678.524, 183983.58 425621.904)"
BOR_RIO_LEIDINGEN.1185,2022-11-09,10947,Z10946,1,duiker,water opperv,1972,1972,beton,rond,5.85,5.85,800,800,150,17.58,2002-09-09,2072,2023-02-01,"LINESTRING (183974.063 425678.524, 183980.156 425695.031)"
BOR_RIO_LEIDINGEN.1186,2022-11-09,10948,10952,1,vuil,gescheiden,1972,1972,beton,rond,7,7.18,300,300,130,59.01,2015-03-31,2040,2023-02-01,"LINESTRING (183972.837 425676.861, 184031.132 425686.56)"
BOR_RIO_LEIDINGEN.1187,2022-11-09,10948,10960,1,vuil,gescheiden,1972,1972,beton,rond,6.5,6.36,300,300,130,48.45,2015-03-30,2040,2023-02-01,"LINESTRING (183972.837 425676.861, 183980.632 425629.089)"
BOR_RIO_LEIDINGEN.1188,2022-11-09,10949,10952,1,vuil,gescheiden,1990,1990,ultra rib,rond,7.33,7.18,300,300,130,50.7,2015-03-31,2085,2023-02-01,"LINESTRING (184041.285 425736.393, 184031.132 425686.56)"
BOR_RIO_LEIDINGEN.1189,2022-11-09,10949,13089,1,vuil,gescheiden,1990,1990,ultra rib,rond,7.33,7.48,300,300,130,51.07,2015-03-31,2085,2023-02-01,"LINESTRING (184041.285 425736.393, 184050.972 425786.489)"
BOR_RIO_LEIDINGEN.1190,2022-11-09,1095,1096,1,vuil,buiten gebruik,1955,1955,beton,ei-vormig,6.48,6.43,400,600,140,53.79,,0,2023-02-01,"LINESTRING (185429.797 429402.031, 185468.016 429364.188)"
BOR_RIO_LEIDINGEN.1191,2022-09-05,10950,10957,1,vuil,gescheiden,2011,2011,pvc,rond,7.55,7.5,250,250,250,17.68,2011-04-21,2081,2023-02-01,"LINESTRING (184711.626 427401.031, 184728.935 427398.481)"
BOR_RIO_LEIDINGEN.1192,2022-11-09,10951,10954,1,regen,gescheiden,1972,1972,beton,rond,7.18,7.3,300,300,130,41.33,2013-12-05,2083,2023-02-01,"LINESTRING (184032.932 425688.26, 184025.305 425647.604)"
BOR_RIO_LEIDINGEN.1193,2022-11-09,10951,Z10950,1,regen,gescheiden,1972,1972,beton,rond,7.18,7.2,300,300,130,12.98,2013-12-05,2083,2023-02-01,"LINESTRING (184032.932 425688.26, 184036.234 425701)"
BOR_RIO_LEIDINGEN.1194,2022-11-09,10952,10953,1,vuil,gescheiden,1972,1972,beton,rond,7.18,7.3,300,300,130,40.26,2015-03-31,2040,2023-02-01,"LINESTRING (184031.132 425686.56, 184023.688 425647.125)"
BOR_RIO_LEIDINGEN.1195,2022-11-09,10953,10956,1,vuil,gescheiden,1972,1972,beton,rond,7.3,7.42,300,300,130,30.5,2015-04-03,2040,2023-02-01,"LINESTRING (184023.688 425647.125, 184046.402 425626.509)"
BOR_RIO_LEIDINGEN.1196,2022-11-09,10954,10955,1,regen,gescheiden,1972,1972,beton,rond,7.3,7.38,300,300,130,30.48,2013-12-05,2083,2023-02-01,"LINESTRING (184025.305 425647.604, 184047.962 425627.396)"
BOR_RIO_LEIDINGEN.1197,2022-11-09,10955,Z10957,1,regen,gescheiden,1972,1972,beton,rond,7.38,7.4,300,300,130,8.84,2015-03-31,2085,2023-02-01,"LINESTRING (184047.962 425627.396, 184049.766 425618.906)"
BOR_RIO_LEIDINGEN.1198,2022-11-09,10956,Z10958,1,vuil,gescheiden,1972,1972,beton,rond,7.42,7.45,300,300,130,11.82,2015-04-03,2025,2023-02-01,"LINESTRING (184046.402 425626.509, 184046.688 425615)"
BOR_RIO_LEIDINGEN.1199,2022-09-05,10957,10958,1,vuil,gescheiden,2011,2011,pvc,rond,7.5,7.41,250,250,250,41.74,2011-04-21,2081,2023-02-01,"LINESTRING (184728.935 427398.481, 184770.709 427400.237)"
BOR_RIO_LEIDINGEN.1200,2022-09-05,10958,10959,1,vuil,gescheiden,2011,2011,pvc,rond,7.41,7.4,250,250,250,22.71,2011-04-22,2081,2023-02-01,"LINESTRING (184770.709 427400.237, 184781.934 427380.21)"
BOR_RIO_LEIDINGEN.1201,2022-09-05,10959,10965,1,vuil,gescheiden,2011,2011,pvc,rond,7.4,7.38,250,250,250,14.77,2011-04-22,2081,2023-02-01,"LINESTRING (184781.934 427380.21, 184796.426 427382.478)"
BOR_RIO_LEIDINGEN.1202,2022-11-09,1096,1097,1,vuil,buiten gebruik,1955,1955,beton,ei-vormig,6.43,6.38,400,600,140,52.61,,0,2023-02-01,"LINESTRING (185468.016 429364.188, 185498.766 429321.5)"
BOR_RIO_LEIDINGEN.1203,2022-11-09,10960,10962,1,vuil,gescheiden,1972,1972,beton,rond,6.36,6.22,300,300,130,46.95,2015-03-30,2040,2023-02-01,"LINESTRING (183980.632 425629.089, 183988.522 425582.803)"
BOR_RIO_LEIDINGEN.1204,2022-11-09,10961,10963,1,regen,gescheiden,1972,1972,beton,rond,6.6,6.5,300,300,130,41.01,2013-12-06,2083,2023-02-01,"LINESTRING (183983.58 425621.904, 183990.183 425581.428)"
BOR_RIO_LEIDINGEN.1205,2022-11-09,10961,Z10959,1,duiker,water opperv,1972,1972,beton,rond,5.85,5.85,800,800,150,36.09,2002-09-09,2072,2023-02-01,"LINESTRING (183983.58 425621.904, 184018.813 425614.094)"
BOR_RIO_LEIDINGEN.1206,2022-11-09,10963,10964,1,regen,gescheiden,1972,1972,beton,rond,6.5,6.4,300,300,130,58.16,2013-12-06,2083,2023-02-01,"LINESTRING (183990.183 425581.428, 183992.284 425523.317)"
BOR_RIO_LEIDINGEN.1207,2022-11-09,10964,Z10217,1,duiker,water opperv,1972,1972,beton,rond,5.85,5.55,800,800,150,46.62,,0,2023-02-01,"LINESTRING (183992.284 425523.317, 183945.891 425518.688)"
BOR_RIO_LEIDINGEN.1208,2022-11-09,10964,Z10965,1,duiker,water opperv,1972,1972,beton,rond,5.85,5.85,800,800,150,16.52,,0,2023-02-01,"LINESTRING (183992.284 425523.317, 184008.766 425524.406)"
BOR_RIO_LEIDINGEN.1209,2022-09-05,10965,739,1,vuil,gescheiden,2013,2013,pvc,rond,7.38,7.32,250,250,250,7.98,2021-05-10,2091,2023-02-01,"LINESTRING (184796.426 427382.478, 184801.64 427388.69)"
BOR_RIO_LEIDINGEN.1210,2022-11-09,10966,10967,1,regen,gescheiden,1967,1967,beton,rond,6.3,6.24,300,300,130,31.06,2015-06-30,2085,2023-02-01,"LINESTRING (184001.49 425455.995, 184003.803 425425.027)"
BOR_RIO_LEIDINGEN.1211,2022-11-09,10967,10968,1,regen,gescheiden,1967,1967,beton,rond,6.39,6.42,300,300,130,26.9,2015-06-30,2085,2023-02-01,"LINESTRING (184003.803 425425.027, 184030.603 425427.26)"
BOR_RIO_LEIDINGEN.1212,2022-11-09,10968,10970,1,regen,gescheiden,1967,1967,beton,rond,6.42,6.5,300,300,130,21.23,2015-06-30,2085,2023-02-01,"LINESTRING (184030.603 425427.26, 184036.982 425407.002)"
BOR_RIO_LEIDINGEN.1213,2022-11-09,10969,10971,1,vuil,gescheiden,1967,1967,beton,rond,7.05,6.99,300,300,130,22.96,2015-10-12,2085,2023-02-01,"LINESTRING (184032.415 425427.61, 184039.115 425405.656)"
BOR_RIO_LEIDINGEN.1214,2022-11-09,1097,1098,1,vuil,buiten gebruik,1955,1955,beton,ei-vormig,6.38,6.33,400,600,140,53.69,,0,2023-02-01,"LINESTRING (185498.766 429321.5, 185528.844 429277.031)"
BOR_RIO_LEIDINGEN.1215,2022-11-09,10970,10974,1,regen,gescheiden,1967,1967,beton,rond,6.5,7.4,300,300,130,69.52,2017-05-04,2042,2023-02-01,"LINESTRING (184036.982 425407.002, 184105.088 425420.934)"
BOR_RIO_LEIDINGEN.1216,2022-11-09,10970,10989,1,regen,gescheiden,1967,1967,beton,rond,6.5,6.4,300,300,130,39.56,2015-06-30,2085,2023-02-01,"LINESTRING (184036.982 425407.002, 184045.376 425368.337)"
BOR_RIO_LEIDINGEN.1217,2022-11-09,10971,10972,1,vuil,gescheiden,1967,1967,beton,rond,6.99,7.03,300,300,130,26.23,2015-06-29,2085,2023-02-01,"LINESTRING (184039.115 425405.656, 184064.743 425411.181)"
BOR_RIO_LEIDINGEN.1218,2022-11-09,10971,10990,1,vuil,gescheiden,1967,1967,beton,rond,6.99,6.87,300,300,130,39.29,2017-05-04,2027,2023-02-01,"LINESTRING (184039.115 425405.656, 184047.236 425367.228)"
BOR_RIO_LEIDINGEN.1219,2022-11-09,10972,10976,1,vuil,gescheiden,1967,1967,beton,rond,7.32,7.4,300,300,130,43.06,2015-06-29,2085,2023-02-01,"LINESTRING (184064.743 425411.181, 184106.917 425419.914)"
BOR_RIO_LEIDINGEN.1220,2022-11-09,10973,10974,1,regen,gescheiden,1967,1967,beton,rond,7.45,7.4,300,300,130,18.05,2015-06-29,2085,2023-02-01,"LINESTRING (184101.508 425438.636, 184105.088 425420.934)"
BOR_RIO_LEIDINGEN.1221,2022-11-09,10975,10976,1,vuil,gescheiden,1967,1967,beton,rond,7.43,7.4,300,300,130,16.62,2015-06-29,2085,2023-02-01,"LINESTRING (184103.444 425436.159, 184106.917 425419.914)"
BOR_RIO_LEIDINGEN.1222,2022-11-09,10975,10977,1,vuil,gescheiden,1967,1967,beton,rond,7.43,7.55,300,300,130,61.99,2015-06-29,2085,2023-02-01,"LINESTRING (184103.444 425436.159, 184164.088 425448.928)"
BOR_RIO_LEIDINGEN.1223,2022-11-09,10976,10978,1,vuil,gescheiden,1967,1967,beton,rond,7.4,7.35,300,300,130,25.97,2015-06-29,2040,2023-02-01,"LINESTRING (184106.917 425419.914, 184130.223 425408.438)"
BOR_RIO_LEIDINGEN.1224,2022-11-09,10978,10980,1,vuil,gescheiden,1967,1967,beton,rond,6.9,6.87,300,300,130,14.95,2015-06-29,2025,2023-02-01,"LINESTRING (184130.223 425408.438, 184132.992 425393.762)"
BOR_RIO_LEIDINGEN.1225,2022-11-09,10979,10983,1,regen,gescheiden,1967,1967,beton,rond,6.45,6.35,300,300,130,58.76,2015-06-30,2085,2023-02-01,"LINESTRING (184132.076 425407.835, 184143.41 425350.18)"
BOR_RIO_LEIDINGEN.1226,2022-11-09,1098,1099,1,vuil,buiten gebruik,1955,1955,beton,ei-vormig,6.33,6.28,400,600,140,52.96,,0,2023-02-01,"LINESTRING (185528.844 429277.031, 185559.125 429233.594)"
BOR_RIO_LEIDINGEN.1227,2022-11-09,10980,10981,1,vuil,gescheiden,1967,1967,beton,rond,6.87,7,300,300,130,52.96,2015-10-12,2085,2023-02-01,"LINESTRING (184132.992 425393.762, 184184.849 425404.459)"
BOR_RIO_LEIDINGEN.1228,2022-11-09,10980,10982,1,vuil,gescheiden,1967,1967,beton,rond,6.87,6.78,300,300,130,43.31,2013-11-27,2058,2023-02-01,"LINESTRING (184132.992 425393.762, 184141.787 425351.35)"
BOR_RIO_LEIDINGEN.1229,2022-11-09,10982,11025,1,vuil,gescheiden,1967,1967,beton,rond,6.85,7,300,300,130,49.02,2015-06-29,2085,2023-02-01,"LINESTRING (184141.787 425351.35, 184189.72 425361.583)"
BOR_RIO_LEIDINGEN.1230,2022-11-09,10982,11118,1,vuil,gescheiden,1967,1967,beton,rond,6.78,6.72,300,300,130,32.98,2015-06-29,2085,2023-02-01,"LINESTRING (184141.787 425351.35, 184109.536 425344.436)"
BOR_RIO_LEIDINGEN.1231,2022-11-09,10983,10984,1,regen,gescheiden,1967,1967,beton,rond,6.35,6.27,300,300,130,32.85,2007-10-04,2077,2023-02-01,"LINESTRING (184143.41 425350.18, 184111.245 425343.475)"
BOR_RIO_LEIDINGEN.1232,2022-11-09,10983,11026,1,regen,gescheiden,1967,1967,beton,rond,6.35,7,300,300,130,45.99,2015-07-01,2085,2023-02-01,"LINESTRING (184143.41 425350.18, 184188.403 425359.691)"
BOR_RIO_LEIDINGEN.1233,2022-11-09,10984,10986,1,regen,gescheiden,1967,1967,beton,rond,6.27,6.31,300,300,130,21.34,2007-10-03,2077,2023-02-01,"LINESTRING (184111.245 425343.475, 184104.15 425363.605)"
BOR_RIO_LEIDINGEN.1234,2022-11-09,10984,11024,1,regen,gescheiden,1967,1967,beton,rond,6.27,6.19,300,300,130,48.01,2015-07-03,2085,2023-02-01,"LINESTRING (184111.245 425343.475, 184121.198 425296.492)"
BOR_RIO_LEIDINGEN.1235,2022-11-09,10985,10988,1,vuil,gescheiden,1967,1967,beton,rond,6.75,6.81,300,300,130,27.72,2017-05-04,2042,2023-02-01,"LINESTRING (184102.853 425362.399, 184077.557 425373.762)"
BOR_RIO_LEIDINGEN.1236,2022-11-09,10985,11118,1,vuil,gescheiden,1967,1967,beton,rond,6.75,6.72,300,300,130,19.17,2015-06-29,2015,2023-02-01,"LINESTRING (184102.853 425362.399, 184109.536 425344.436)"
BOR_RIO_LEIDINGEN.1237,2022-11-09,10986,10987,1,regen,gescheiden,1967,1967,beton,rond,6.31,6.8,300,300,130,28.92,2015-06-30,2085,2023-02-01,"LINESTRING (184104.15 425363.605, 184077.803 425375.492)"
BOR_RIO_LEIDINGEN.1238,2022-11-09,10987,10989,1,regen,gescheiden,1967,1967,beton,rond,6.5,6.4,300,300,130,33.2,2017-05-04,2087,2023-02-01,"LINESTRING (184077.803 425375.492, 184045.376 425368.337)"
BOR_RIO_LEIDINGEN.1239,2022-11-09,10988,10990,1,vuil,gescheiden,1967,1967,beton,rond,6.81,6.87,300,300,130,31.02,2015-06-29,2085,2023-02-01,"LINESTRING (184077.557 425373.762, 184047.236 425367.228)"
BOR_RIO_LEIDINGEN.1240,2022-11-09,10989,10992,1,regen,gescheiden,1967,1967,beton,rond,6.4,6.3,400,400,130,37.26,2017-05-04,2087,2023-02-01,"LINESTRING (184045.376 425368.337, 184008.81 425361.191)"
BOR_RIO_LEIDINGEN.1241,2022-11-09,10990,10991,1,vuil,gescheiden,1967,1967,beton,rond,6.9,7,300,300,130,27.03,2015-06-29,2085,2023-02-01,"LINESTRING (184047.236 425367.228, 184020.742 425361.872)"
BOR_RIO_LEIDINGEN.1242,2022-11-09,10992,10993,1,regen,gescheiden,1967,1967,beton,rond,6.05,6.01,400,400,130,25.04,2015-06-30,2085,2023-02-01,"LINESTRING (184008.81 425361.191, 184011.02 425336.236)"
BOR_RIO_LEIDINGEN.1243,2022-11-09,10993,10994,1,regen,gescheiden,1967,1967,beton,rond,6.01,5.97,400,400,130,30.97,2015-06-30,2085,2023-02-01,"LINESTRING (184011.02 425336.236, 183980.177 425333.508)"
BOR_RIO_LEIDINGEN.1244,2022-11-09,10993,10998,1,regen,gescheiden,1967,1967,beton,rond,6.9,6.75,300,300,130,54.13,2015-06-30,2085,2023-02-01,"LINESTRING (184011.02 425336.236, 184064.944 425341.034)"
BOR_RIO_LEIDINGEN.1245,2022-11-09,10994,10995,1,regen,gescheiden,1967,1967,beton,rond,6.45,6.55,300,300,130,30.81,2007-10-04,2077,2023-02-01,"LINESTRING (183980.177 425333.508, 183985.809 425303.362)"
BOR_RIO_LEIDINGEN.1246,2022-11-09,10995,11006,1,regen,gescheiden,1967,1967,beton,rond,6.55,6.35,300,300,130,56.25,2017-05-03,2087,2023-02-01,"LINESTRING (183985.809 425303.362, 183997.506 425248.175)"
BOR_RIO_LEIDINGEN.1247,2022-11-09,10996,10997,1,vuil,gescheiden,1967,1967,beton,rond,6.82,7,300,300,130,65.35,2015-07-01,2085,2023-02-01,"LINESTRING (183987.532 425302.166, 184051.375 425315.946)"
BOR_RIO_LEIDINGEN.1248,2022-11-09,10996,11003,1,vuil,gescheiden,1967,1967,beton,rond,6.82,6.72,300,300,130,34.77,2015-07-01,2085,2023-02-01,"LINESTRING (183987.532 425302.166, 183994.641 425268.125)"
BOR_RIO_LEIDINGEN.1249,2022-11-09,10998,10999,1,regen,gescheiden,1967,1967,beton,rond,6.75,6.6,300,300,130,52.99,2015-06-30,2085,2023-02-01,"LINESTRING (184064.944 425341.034, 184076.028 425289.211)"
BOR_RIO_LEIDINGEN.1250,2022-11-09,10999,11001,1,regen,gescheiden,1967,1967,beton,rond,6,5.94,300,300,130,40.72,2015-07-02,2085,2023-02-01,"LINESTRING (184076.028 425289.211, 184036.235 425280.597)"
BOR_RIO_LEIDINGEN.1251,2022-11-09,10999,11020,1,regen,gescheiden,1967,1967,beton,rond,6,6.05,300,300,130,52.83,2015-07-03,2085,2023-02-01,"LINESTRING (184076.028 425289.211, 184086.813 425237.504)"
BOR_RIO_LEIDINGEN.1252,2022-09-05,11,12,1,vuil,gescheiden v,1955,2011,reline beton,ei-vormig,6.65,6.67,700,1050,180,55.86,2014-08-12,2084,2023-02-01,"LINESTRING (185321.973 428737.192, 185294.081 428686.115)"
BOR_RIO_LEIDINGEN.1253,2022-11-09,110,111,1,vuil,gescheiden v,1964,1964,beton,rond,7.67,7.72,300,300,130,40.57,2014-05-26,2059,2023-02-01,"LINESTRING (184717.929 427900.228, 184687.887 427872.777)"
BOR_RIO_LEIDINGEN.1254,2022-09-05,1100,1017,1,vuil,gescheiden v,2006,2006,beton,rond,6.93,6.89,500,500,140,32.59,2019-10-22,2089,2023-02-01,"LINESTRING (185018.724 429245.342, 185034.258 429274.285)"
BOR_RIO_LEIDINGEN.1255,2022-11-09,11000,11002,1,vuil,gescheiden,1967,1967,beton,rond,6.55,6.6,300,300,130,30.97,2017-05-03,2042,2023-02-01,"LINESTRING (184065.239 425285.179, 184034.979 425278.527)"
BOR_RIO_LEIDINGEN.1256,2022-11-09,11000,11016,1,vuil,gescheiden,1967,1967,beton,rond,6.55,6.46,300,300,130,53.37,2007-10-09,2032,2023-02-01,"LINESTRING (184065.239 425285.179, 184076.683 425233.063)"
BOR_RIO_LEIDINGEN.1257,2022-11-09,11001,11013,1,regen,gescheiden,1967,1967,beton,rond,5.94,5.8,400,400,130,65.3,2015-07-03,2085,2023-02-01,"LINESTRING (184036.235 425280.597, 184049.646 425216.694)"
BOR_RIO_LEIDINGEN.1258,2022-11-09,11002,11003,1,vuil,gescheiden,1967,1967,beton,rond,6.6,6.72,300,300,130,41.66,2017-05-03,2042,2023-02-01,"LINESTRING (184034.979 425278.527, 183994.641 425268.125)"
BOR_RIO_LEIDINGEN.1259,2022-11-09,11002,11011,1,vuil,gescheiden,1967,1967,beton,rond,6.6,6.7,300,300,130,37.31,2015-07-01,2085,2023-02-01,"LINESTRING (184034.979 425278.527, 184043.002 425242.115)"
BOR_RIO_LEIDINGEN.1260,2022-11-09,11003,11004,1,vuil,gescheiden,1967,1967,beton,rond,6.85,6.9,300,300,130,10.13,2015-07-01,2025,2023-02-01,"LINESTRING (183994.641 425268.125, 183996.74 425258.226)"
BOR_RIO_LEIDINGEN.1261,2022-09-05,11005,11040,1,vuil,gescheiden,2011,2011,pvc,rond,7.67,7.58,250,250,250,36.26,2011-04-21,2081,2023-02-01,"LINESTRING (184707.198 427385.86, 184743.544 427383.547)"
BOR_RIO_LEIDINGEN.1262,2022-11-09,11006,11007,1,regen,gescheiden,1967,1967,beton,rond,6.35,6.25,400,400,130,30.89,2015-07-29,2085,2023-02-01,"LINESTRING (183997.506 425248.175, 183967.335 425241.554)"
BOR_RIO_LEIDINGEN.1263,2022-11-09,11006,Z11005,1,regen,gescheiden,1967,1967,beton,rond,6.35,6.35,300,300,130,7.39,2015-07-15,2085,2023-02-01,"LINESTRING (183997.506 425248.175, 184004.859 425248.844)"
BOR_RIO_LEIDINGEN.1264,2022-11-09,11007,Z11039,1,regen,gescheiden,1967,1967,beton,rond,6.25,5.8,400,400,130,67.02,2007-10-24,2077,2023-02-01,"LINESTRING (183967.335 425241.554, 183978.953 425175.563)"
BOR_RIO_LEIDINGEN.1265,2022-11-09,11008,11009,1,vuil,gescheiden,1967,1967,beton,rond,6.97,6.9,300,300,130,13.4,2015-07-01,2085,2023-02-01,"LINESTRING (183969.167 425240.266, 183971.709 425227.137)"
BOR_RIO_LEIDINGEN.1266,2022-11-09,11009,11010,1,vuil,gescheiden,1967,1967,beton,rond,6.9,6.8,300,300,130,37.01,2015-10-29,2085,2023-02-01,"LINESTRING (183971.709 425227.137, 184007.882 425234.754)"
BOR_RIO_LEIDINGEN.1267,2022-11-09,11009,11015,1,vuil,gescheiden,1967,1967,beton,rond,6.9,7,300,300,130,33.07,2015-07-01,2085,2023-02-01,"LINESTRING (183971.709 425227.137, 183978.617 425194.776)"
BOR_RIO_LEIDINGEN.1268,2022-09-05,1101,1018,1,regen,gescheiden v,2006,2006,beton,rond,7.22,7.2,700,700,150,32.82,2006-04-04,2076,2023-02-01,"LINESTRING (185018.181 429248.565, 185034.014 429277.312)"
BOR_RIO_LEIDINGEN.1269,2022-11-09,11010,11011,1,vuil,gescheiden,1967,1967,beton,rond,6.8,6.7,300,300,130,35.83,2015-07-01,2085,2023-02-01,"LINESTRING (184007.882 425234.754, 184043.002 425242.115)"
BOR_RIO_LEIDINGEN.1270,2022-11-09,11011,11012,1,vuil,gescheiden,1967,1967,beton,rond,6.82,6.9,300,300,130,24.79,2015-07-01,2085,2023-02-01,"LINESTRING (184043.002 425242.115, 184047.998 425217.808)"
BOR_RIO_LEIDINGEN.1271,2022-11-09,11013,Z11014,1,regen,gescheiden,1967,1967,beton,rond,5.8,5.75,400,400,130,33.33,2015-07-03,2085,2023-02-01,"LINESTRING (184049.646 425216.694, 184042.125 425184.219)"
BOR_RIO_LEIDINGEN.1272,2022-09-05,11014,11005,1,vuil,gescheiden,2011,2011,pvc,rond,7.81,7.67,250,250,250,33.54,2011-04-21,2081,2023-02-01,"LINESTRING (184705.929 427352.292, 184707.198 427385.86)"
BOR_RIO_LEIDINGEN.1273,2022-11-09,11016,11018,1,vuil,gescheiden,1966,1966,beton,rond,6.46,6.37,300,300,130,41.13,2007-10-09,2032,2023-02-01,"LINESTRING (184076.683 425233.063, 184083.466 425192.496)"
BOR_RIO_LEIDINGEN.1274,2022-11-09,11016,11022,1,vuil,gescheiden,1967,1967,beton,rond,6.46,6.57,300,300,130,55.47,2015-06-30,2085,2023-02-01,"LINESTRING (184076.683 425233.063, 184130.753 425245.455)"
BOR_RIO_LEIDINGEN.1275,2022-11-09,11017,11051,1,regen,gescheiden,1966,1966,beton,rond,6.5,6.3,300,300,130,68.58,2015-07-15,2085,2023-02-01,"LINESTRING (184076.398 425219.78, 184090.127 425152.606)"
BOR_RIO_LEIDINGEN.1276,2022-11-09,11018,11052,1,vuil,gescheiden,1966,1966,beton,rond,6.37,6.28,300,300,130,42.07,2015-07-01,2085,2023-02-01,"LINESTRING (184083.466 425192.496, 184092.35 425151.376)"
BOR_RIO_LEIDINGEN.1277,2022-11-09,11019,11020,1,regen,gescheiden,1966,1966,beton,rond,6.08,6.05,300,300,130,11.23,2015-07-03,2085,2023-02-01,"LINESTRING (184089.477 425226.579, 184086.813 425237.504)"
BOR_RIO_LEIDINGEN.1278,2022-11-09,11019,11057,1,regen,gescheiden,1966,1966,beton,rond,6.45,6.25,300,300,130,73.03,2015-07-15,2085,2023-02-01,"LINESTRING (184089.477 425226.579, 184103.892 425155.001)"
BOR_RIO_LEIDINGEN.1279,2022-11-09,1102,1006,1,vuil,gescheiden v,2006,2006,pvc,rond,-999.99,-999.99,200,200,130,48.34,2020-05-08,2090,2023-02-01,"LINESTRING (185001.303 429327.094, 185042.742 429304.041)"
BOR_RIO_LEIDINGEN.1280,2022-11-09,11020,11021,1,regen,gescheiden,1967,1967,beton,rond,6.05,6.12,300,300,130,45.96,2007-10-03,2052,2023-02-01,"LINESTRING (184086.813 425237.504, 184131.713 425247.283)"
BOR_RIO_LEIDINGEN.1281,2022-11-09,11021,11024,1,regen,gescheiden,1967,1967,beton,rond,6.12,6.19,300,300,130,50.33,2007-10-03,2077,2023-02-01,"LINESTRING (184131.713 425247.283, 184121.198 425296.492)"
BOR_RIO_LEIDINGEN.1282,2022-11-09,11021,11033,1,regen,gescheiden,1967,1967,beton,rond,6.45,6.58,300,300,130,39.35,2015-07-01,2085,2023-02-01,"LINESTRING (184131.713 425247.283, 184170.233 425255.345)"
BOR_RIO_LEIDINGEN.1283,2022-11-09,11022,11023,1,vuil,gescheiden,1967,1967,beton,rond,6.57,6.64,300,300,130,49.82,2015-06-30,2025,2023-02-01,"LINESTRING (184130.753 425245.455, 184120.065 425294.126)"
BOR_RIO_LEIDINGEN.1284,2022-11-09,11022,11032,1,vuil,gescheiden,1967,1967,beton,rond,6.57,6.66,300,300,130,39.08,2015-10-12,2025,2023-02-01,"LINESTRING (184130.753 425245.455, 184168.974 425253.633)"
BOR_RIO_LEIDINGEN.1285,2022-11-09,11023,11118,1,vuil,gescheiden,1967,1967,beton,rond,6.64,6.72,300,300,130,51.4,2019-06-03,2029,2023-02-01,"LINESTRING (184120.065 425294.126, 184109.536 425344.436)"
BOR_RIO_LEIDINGEN.1286,2022-11-09,11025,11027,1,vuil,gescheiden,1967,2003,reline beton,rond,7,6.84,300,300,130,54.36,2007-10-03,2077,2023-02-01,"LINESTRING (184189.72 425361.583, 184200.938 425308.393)"
BOR_RIO_LEIDINGEN.1287,2022-11-09,11026,11028,1,regen,gescheiden,1967,1967,beton,rond,7,6.85,300,300,130,49.2,2015-07-01,2085,2023-02-01,"LINESTRING (184188.403 425359.691, 184198.638 425311.551)"
BOR_RIO_LEIDINGEN.1288,2022-11-09,11027,11029,1,vuil,gescheiden,1967,1967,beton,rond,6.84,6.75,300,300,130,46.83,2015-10-12,2025,2023-02-01,"LINESTRING (184200.938 425308.393, 184210.936 425262.66)"
BOR_RIO_LEIDINGEN.1289,2022-11-09,11028,11031,1,regen,gescheiden,1967,1967,beton,rond,6.85,6.7,300,300,130,49.1,2017-08-28,2042,2023-02-01,"LINESTRING (184198.638 425311.551, 184209.109 425263.591)"
BOR_RIO_LEIDINGEN.1050,2022-11-09,10830,10831,1,vuil,gescheiden,1971,1971,beton,rond,6.25,6.14,300,300,130,35.45,2015-04-22,2085,2023-02-01,"LINESTRING (183587.789 425041.543, 183576.828 425007.877)"
BOR_RIO_LEIDINGEN.1051,2022-11-09,10831,10832,1,vuil,gescheiden,1971,1971,beton,rond,6.5,6.7,300,300,130,53.22,2015-04-22,2085,2023-02-01,"LINESTRING (183576.828 425007.877, 183616.672 424972.531)"
BOR_RIO_LEIDINGEN.1052,2022-11-09,10833,10834,1,regen,gescheiden,1971,1971,beton,rond,6.7,6.58,300,300,130,54.31,2015-04-22,2085,2023-02-01,"LINESTRING (183617.609 424975.125, 183576.117 425010.17)"
BOR_RIO_LEIDINGEN.1053,2022-11-09,10834,10835,1,regen,gescheiden,1971,1971,beton,rond,6.58,6.51,300,300,130,35.12,2003-08-11,2073,2023-02-01,"LINESTRING (183576.117 425010.17, 183586.838 425043.598)"
BOR_RIO_LEIDINGEN.1054,2022-11-09,10836,11156,1,regen,gescheiden,1967,1967,beton,rond,6.37,6.5,300,300,130,70.14,2013-10-07,2083,2023-02-01,"LINESTRING (183055.712 424958.179, 183079.792 424892.322)"
