OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
2088,eb48c264-7b6b-bcb5-952c-a578371975e7,d4179d84-5795-40d4-a1e5-50b17caf53ae,1145R,441.079482,171411.693,576781.851,1.711,171843.988,576868.678,1.62,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,15.376187,"15,376187",15.817045,"15,817045",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,001_1145R_15.3,Links
2089,4aac980b-c869-08cf-6ffc-77212edcc19b,3744895f-4a62-48c2-8f8e-aa12c5b7eda9,1145BV,29.402125,105883.205,424457.874,0.181,105854.324,424463.385,0.053,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.947424,"28,947424",28.975819,"28,975819",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,542_1145BV_28.9,Links
2091,a62b27e1-f372-ac88-4da9-fb02cb4c44ad,ecdf69b6-e51d-41cd-9741-2962d0c7d676,331R,2638.641115,203872.721,379619.865,26.002,201770.448,381214.375,26.402,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,7.10042,"7,100420",9.736014,"9,736014",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,055_331R_7.0,Links
2092,886c2d2f-fdde-6c99-fa45-24f100612483,0420f51c-a9f7-478f-9ca4-3be6be742672,1045BL,3368.88802,112767.84,480899.271,-10.096,115263.699,483025.517,8.244,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,13.504994,"13,504994",10.137567,"10,137567",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,133_1045BL_13.6,Links
2095,907bb878-1c3c-6c4c-539a-440d4074f22b,6f3d289f-6f96-4660-b5a3-3fd151ffa8a6,927L,189.248201,79609.386,431686.956,4.266,79420.439,431697.629,4.361,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",17.556596,"17,556596",17.744706,"17,744706",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_927L_17.5,Links
2096,1de8538a-59b0-f434-9d98-c7fb0bc77d8c,29940b7d-04a1-4fdd-9969-40ab32a04a34,24R,41.046153,116528.561,408075.633,3.404,116534.83,408116.161,3.404,823,b,823,823_b,Oosterhout Weststad,Otw-Otwrw,Oosterhout Weststad - Oosterhout Weststad Rederijweg ,100.075331,"100,075331",100.116574,"100,116574",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,823_24R_6.3,Links
2100,8c536173-09ae-2c20-50a7-cdc4935d3aa9,941a6fbd-6b7b-4832-bae1-285d682992f7,911BL,7.065389,95598.276,433658.118,-0.068,95601.265,433651.716,-0.024,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,43.243513,"43,243513",43.23645,"43,236450",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,664_911BL_43.3,Links
2103,e1724ed0-71ce-d603-f8bf-5c462a615d5f,110dc1ca-c409-451d-a269-c3c958bf8192,1017AR,572.476671,231890.468,589555.912,1.14,231902.443,590128.261,1.154,600,b,600,600_b,Sauwerd,Gn-Dz,Groningen - Delfzijl ,10.499982,"10,499982",11.07307,"11,073070",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,006_1017AR_10.1,Links
2104,7416e16f-23e0-dd95-b843-97c750481cd9,b662e829-0e8d-4dbb-96b7-365d10e2260f,271Q,330.923094,94985.515,434777.06,1.094,94818.845,435062.236,3.606,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.51772,"44,517720",44.848389,"44,848389",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,163_271Q_44.5,Links
2108,deb817b2-af2c-ccd6-fe82-6bc36e5eea6b,ceb792c5-8194-40d7-96c5-f1a3dfe72827,319AL,51.583428,122349.803,487765.413,5.69,122401.275,487762.784,5.628,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.347475,"81,347475",81.399453,"81,399453",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_319AL_81.3,Links
2109,48f49f49-a1cc-3bed-35ac-bd75235bd7d2,053dba69-80ad-4a24-9b94-fb6a43d89c4a,3053BV,37.646845,125311.489,485051.472,2.466,125344.568,485033.498,2.68,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.38943,"905,389430",905.424505,"905,424505",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,927_3053BV_905.4,Links
2110,756611ce-07b4-39a9-4e4e-6a9fb74cba07,17bf700e-26be-4a66-a647-49c41f5d0585,1091BL,154.602531,135630.09215263,456446.61128732,3.32594238,135717.306,456319.252,3.344,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.318,"34,318000",34.446274,"34,446274",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,094_1091BL_2.7,Links
2113,af9862bb-2c57-5c62-2e39-a6216dfe7331,d8f0684b-d5af-4e6d-a1a4-9d7d18285c0f,6R,619.053487,48638.622,366568.58,1.454,48061.199,366788.321,1.496,130,a,130,130_a,Axel Aansl. - Terneuzen Aansl.,Axa-Tnzz,Axel Aansl. - Terneuzen Zuidzijde (Racc.)  ,60.922595,"60,922595",61.539319,"61,539319",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,130_6R_60.9,Links
2114,0f7b867c-3210-c231-7ccd-52a4a7b6085e,286c6dd7-5c7b-4d0d-b03a-246643826050,5AR,409.060294,146629.803,434219.631,3.334,146731.191,433823.335,3.392,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,24.199997,"24,199997",24.608998,"24,608998",ProRail,Zuid,Z,Baan,Betuwe,320,Geldermalsen,22,Strukton Rail,Zuid-West,117_5AR_17.6,Links
2117,736dd822-e113-eb7a-b935-3f20cf690671,b41feb3f-6e45-4ae9-b92c-26526d74a8bd,902R,322.932417,115654.176,495561.731,0.503,115702.334,495242.953,0.661,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,70.239928,"70,239928",70.557435,"70,557435",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,524_902R_70.2,Links
2118,ecc4e0ca-3923-40b0-4d9a-0e046f3fbc53,1fc9ba88-f894-4660-bde6-9566d30ca684,1103BV,18.118473,121626.308,455568.506,0.372,121610.268,455560.08,0.408,533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.198727,"15,198727",15.216828,"15,216828",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Woerden,14,ASSET Rail,Midden,533_1103BV_15.2,Links
2119,2f94f374-9fb4-b2a6-9a5e-787ca47bdf40,70e90bdc-74d5-4e9e-b983-ba6fd9ac44e5,231BV,23.399806,108921.262,503640.68,0.803,108938.792,503625.18,0.777,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,58.34371,"58,343710",58.36685,"58,366850",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,522_231BV_58.3,Links
2122,5e01619c-addf-44e6-b13a-3409a8dcaa68,90627a2a-2f8f-442c-9a6c-5487a9040e98,87L,174.296318,204679.214,320970.16,109.773,204576.158,321110.546,109.295,781,b,781,781_b,Aachen (D) - Herzogenrath (D),Std-Hz,Sittard - Herzogenrath (D) ,27.996875,"27,996875",27.822179,"27,822179",Derden - Overig - DB Netz,,,Baan,,,,,,,781_87L_28.0,Links
2123,a3ac5507-6555-4144-adf4-bde6e3331018,878daf72-bc6f-4841-bb1f-9f0b4d1350e6,ST_X0506,28.006645,89866.534,434641.76,3.243,89839.667,434649.668,3.29,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",103.930263,"103,930263",103.960203,"103,960203",Derden - Overig - Rotterdams Havenbedrijf,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,467_ST_X0506_103.9,Links
2124,8da9a212-7235-4f80-954c-d2372e3cf985,88604fa2-8986-4dc0-ae1d-027b7b7c472e,231R,9.25006,245912.326,604182.177,1.908,245904.795,604176.806,1.908,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,26.378512,"26,378512",26.369401,"26,369401",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,200_231R_26.4,Links
2125,7a3880b7-3211-ffb5-d3b1-4759d54c45b7,0c01fcd9-f5c1-41e7-9a12-fd0b48e36f86,147AL,186.310684,108633.036,447839.631,0.154,108448.369,447864.137,0.339,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,31.728749,"31,728749",31.9169,"31,916900",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,Zuid-Holland Noord,624_147AL_31.7,Links
2126,e060a177-90ef-1a3f-3ac2-b18478557e28,6ae783c2-3837-41a8-8af5-26b221a8491d,71AL,60.778203,110939.413,516822.832,2.403,110889.729,516787.825,2.431,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,42.243116,"42,243116",42.30227,"42,302270",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,620_71AL_42.2,Links
2127,37244d8f-372b-3b81-873f-24fd07d987e6,59ba58e5-5479-483f-9f8f-36843fc24b7e,173AV,58.601724,90486.646,438308.746,2.477,90498.448,438366.147,2.732,114,a,114,114_a,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,54.000002,"54,000002",53.940179,"53,940179",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,555_173AV_83.2,Links
2128,cd46b50e-d369-f1ae-5714-730bc047e9a6,a09ac841-b64d-4675-b6e1-fc8006ddf8f7,61AR,323.507705,141217.179,470430.651,5.761,141328.356,470127.955,5.723,528,a,528,528_a,Hilversum,Hvs-Utm,Hilversum - Utrecht Maliebaan ,0.576479,"0,576479",0.900069,"0,900069",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,528_61AR_0.5,Links
2132,f967ed22-4bcc-3bb3-bcdb-ba0e80fdb0d8,29b703ae-873c-4716-a590-7954de43bb61,1163R,14.915489,105777.231,424480.652,0.052,105763.051,424485.275,0.091,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.053244,"29,053244",29.0682,"29,068200",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,542_1163R_29.0,Links
2133,817c8df1-d090-4eb3-5383-abd2bd62994e,9e666a4c-1e45-43ba-aafb-3325f14a02de,165BV,238.640996,108121.659,447879.743,0.155,107885.113,447911.196,-0.016,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,32.241327,"32,241327",32.48064,"32,480640",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,Zuid-Holland Noord,624_165BV_32.2,Links
2135,dcf333b0-f12f-960b-9bd2-341b608ab07e,67e36bb1-781f-49b5-bbbf-4ddd0bd43f17,317AL,552.544305,155991.329,465038.91,3.827,156382.714,465428.264,3.801,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,24.023377,"24,023377",24.574376,"24,574376",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,505_317AL_24.0,Links
2136,95339f3e-077d-8278-553e-59dabce5d493,bfef5870-70ad-424f-9f84-2efa49f5545e,113L,10.343851,209851.041,374910.444,21.016,209842.359,374916.067,20.943,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,69.391914,"69,391914",69.406098,"69,406098",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,517_113L_69.4,Links
2137,81d523c2-3b62-d523-a393-af800f0d0ae3,1d2a6779-e617-4742-b5aa-e11ceee1cb6d,1145AR,3.404698,105923.785,424447.209,0.068,105920.505,424448.122,0.181,542,b,542,542_b,Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,93.591677,"93,591677",93.595046,"93,595046",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,542_1145AR_93.6,Links
2139,c9e39b74-035c-48f2-abb3-7718310db9da,d1a7b67c-2690-454d-bf32-aafecad5f451,X0059V,66.341861,157515.211,386399.192,17.729,157566.47,386441.308,17.934,054,b,54,054_b,Boxtel - Eindhoven,Mph-Tebw,Mispelhoef - Tegenboschweg ,100.707315,"100,707315",100.641116,"100,641116",Derden - Overig - Rail Terminal Ehv,Zuid,Z,Baan,Brabant,330,Boxtel,23,ASSET Rail,Zuid-West,054_X0059V_100.7,Links
2141,0f927ca8-b88c-d762-87fe-b217161047de,8e0fc1cd-c5f4-474e-959f-862ad16b97dd,157R,570.916823,108406.077,447877.914,0.207,107841.853,447946.683,-0.357,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,31.960242,"31,960242",32.525857,"32,525857",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,Zuid-Holland Noord,624_157R_31.9,Links
2142,e8fb587c-b8aa-7218-d370-5469d5ed29f7,337157c7-2390-4f7e-8e33-4b2a1db5365e,2L,1637.612026,47374.523,368451.196,7.02899859,47890.867,366933.458,1.432,130,a,130,130_a,Axel Aansl. - Terneuzen Aansl.,Axa-Tnzz,Axel Aansl. - Terneuzen Zuidzijde (Racc.)  ,63.399964,"63,399964",61.764355,"61,764355",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,557_2L_27.4,Links
2147,3cb7608e-8407-434e-c044-c9272c0f750a,1be9318f-c391-473e-b19d-e3f1e5187d0c,323V,105.225597,79171.427,389549.892,6.039,79174.042,389444.699,5.726,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,13.086226,"13,086226",13.190857,"13,190857",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_323V_13.1,Links
2148,87248eab-202a-cfac-8f02-79f431b63cec,7b81b949-6fab-422d-8955-39832e4a43c0,41AL,21.132461,141106.586,470649.701,5.722,141118.112,470631.989,5.747,528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,28.699626,"28,699626",28.720198,"28,720198",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,528_41AL_28.7,Links
2149,e181f4df-d02a-0a32-045b-b9e645b230a8,244cfab1-1ffc-4f5b-99a2-0f5b1d127ba4,2013S,880.3989,188718.158,444385.513,29.619,189595.164,444312.279,28.369,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.305432,"90,305432",91.182919,"91,182919",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_2013S_90.3,Links
2151,391be3fe-667a-c852-994f-3d90342e4fe0,15ff22f4-00ac-4777-90b9-99704b58bf9b,277BV,563.038087,188125.711,334829.215,49.182,188205.372,335377.958,48.459,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,21.863798,"21,863798",22.417812,"22,417812",ProRail,Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,553_277BV_21.9,Links
2152,208cc643-d9bc-79fc-60a3-d9e8535b87a0,e2d09a59-a359-4a7f-bf74-2ff6bfd65324,37V,450.816881,258683.316,593670.601,1.902,258309.549,593919.011,2.997,803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,102.562798,"102,562798",102.112069,"102,112069",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,803_37V_102.6,Links
2153,1c028fec-2d55-4610-96ef-938922bc24a0,ff5bb69e-cd07-4bcd-8469-fd2c2059b638,3EL,96.696888,258799.411,557854.003,6.153,258867.059,557784.909,6.22,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.200875,"0,200875",0.102761,"0,102761",Derden - Overig - STAR,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,305_3EL_0.2,Links
2154,c7101cc7-d449-cc8f-41a1-d6fe7a5bfd98,62636718-af8c-453d-89e2-e7b65db0b467,233L,1026.404954,104082.984,413723.385,6.405,104462.717,412769.811,1.728,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,17.276059,"17,276059",16.249729,"16,249729",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,119_233L_17.4,Links
2162,9b19a879-3bb7-c177-2696-5fad8b2c0ba9,676d783d-1cc3-49e2-b6d7-2a64f0bbbe83,127V,4468.716935,200281.481,323100.544,138.00499786,202176.951,319624.199,144.729,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,0.8,"0,800000",5.262316,"5,262316",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,661_127V_22.0,Links
2164,138b3431-2dd7-5f61-46ed-23274291d2fb,53b716bd-d840-4ce5-95d0-9d7d208299b5,632V,2.133156,153642.227,462873.14,5.381,153644.357,462873.256,5.377,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,44.166,"44,166000",44.168103,"44,168103",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,506_632V_44.2,Links
2166,14fb4cc7-04a9-2f2c-e7ca-c2ce0f60fdb2,94b28fd5-a0fe-4d74-8e24-9fb8546dcd65,1113BV,300.729824,106087.692,423803.253,0.027,106131.461,424098.466,0.247,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.199612,"28,199612",28.5,"28,500000",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,119_1113BV_28.2,Links
2167,ae7b86aa-1fa5-8900-98c2-18cf456056ad,ac9c45a5-43cf-4928-8687-ac956bf4fdeb,1009AL,5708.14418,233233.324,583658.553,5.94,231879.171,589158.15,1.289,006,,6,006__,Groningen - Sauwerd,Gn-Dz,Groningen - Delfzijl ,4.398941,"4,398941",10.102888,"10,102888",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,006_1009AL_4.3,Links
2169,7b3c2e0e-cb19-4b64-872a-cba897ab85b6,6c3934b5-84cc-4898-8cfb-84ce20fc1d47,1116R,171.466275,77707.594,432527.472,4.832,77698.69823988,432696.94203836,4.59225107,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",301.757829,"301,757829",301.922162,"301,922162",Derden - Overig - Havenbedrijf Rotterdam,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,470_1116R_301.7,Links
2171,18fe72a1-b494-42b2-5c7f-0ede355fcf68,99bdcc1a-2d63-4e22-a065-fe335634e42d,55V,161.299153,195323.886,469156.224,17.072,195485.043,469151.609,16.939,608,b,608,608_b,Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,88.633252,"88,633252",88.795463,"88,795463",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,608_55V_88.6,Links
2172,cd333fc8-ce4d-12bf-f2f8-e46531d964c5,bb42f418-9543-43fe-b428-9344a69ded54,1241Q,30.445409,40404.228,386332.154,2.414,40418.163,386305.101,2.393,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,200.207237,"200,207237",200.176654,"200,176654",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_1241Q_200.2,Links
2174,842ecf3e-cb92-312e-c1b7-0ff29ec81494,105061a1-e5b0-4ae4-b0e1-98dde14d1776,231AL,0.266271,108966.7559991,503606.17178301,0.86921654,108966.956,503605.996,0.87,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,58.400016,"58,400016",58.400284,"58,400284",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,522_231AL_58.2,Links
2177,641c5005-c3a5-4ef0-a35d-1e52747ef54f,d0f1eb03-7ae4-4c84-993a-c42f67aa1ab5,5V,26.085805,48812.976,366520.037,1.375,48837.672,366511.636,1.372,852,a,852,852_a,Axel Axelse Vlakte,Axa-Axi,Axel Aansl. - Axel Industrie ,160.741863,"160,741863",160.715847,"160,715847",Strukton Rail Short Line,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,130_5V_60.9,Links
2178,19711279-3cf0-61bb-f830-e395d6360b67,0ee68c25-a537-46a4-a64e-85949dfd7c4d,61V,1100.877305,173605.56041427,423769.96710665,13.02588233,174622.029,424149.641,8.82,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,51.145082,"51,145082",52.243913,"52,243913",ProRail,Noord-Oost,NO,Baan,Gelre,400,Maas en Waal,28,ASSET Rail,Oost,047_61V_50.5,Links
2179,c80e7343-91a4-b224-99cb-449109243bcc,bf6674f3-6a93-4b32-aa2a-27166db1b304,20V,329.288453,117535.804,490659.594,0.574,117766.751,490819.055,0.962,486,a,486,486_a,Amsterdam Westhaven (gebied),Awhv-Awhvs,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Suezhaven ,0.351603,"0,351603",0.022449,"0,022449",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,486_20V_0.4,Links
2182,d06140cc-1a31-c591-8b3d-1e2750a5d736,ba339f8b-c903-4535-8018-e62bb59d6141,283BV,16.574092,193904.162,442947.91,19.95,193915.529,442935.848,20.107,038,,38,038__,Velperbroek Aansl. - Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,95.89557,"95,895570",95.912203,"95,912203",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,038_283BV_95.9,Links
2183,5fe2b0b2-061d-4aed-ba1b-c367789e5c0d,cf89b89b-0e85-41cb-bdbe-7ef8a4692749,955R,169.767128,86409.555,454296.113,-0.586,86289.006,454413.824,-0.394,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,18.056987,"18,056987",18.218438,"18,218438",Derden - Overig - NS Onderhoud & Service (vastgesteld op 03-04-2018),Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,922_955R_18.0,Links
2184,1af292cb-da74-db5e-e4f2-255d27506526,0b7bb238-4473-4afc-9e0b-8788ef71e995,159R,5512.375518,161207.536,451461.582,6.763,166706.63574062,451176.56442936,10.17173909,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,61.699979,"61,699979",67.212145,"67,212145",ProRail,Randstad Noord,RN,Baan,Eemland,200,Maarn,16,ASSET Rail,Midden,562_159R_60.9,Links
2185,4e3074fa-4e75-4d56-a575-0183a5124771,32e08d00-e99f-409c-88c1-1508e0d85b8a,19R,54.263931,117104.243,408975.333,0.67,117050.05542203,408975.05994599,0.59353835,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,4.883083,"4,883083",4.936407,"4,936407",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,823_19R_4.8,Links
2187,c0e2fd51-510f-48b5-ac83-acba50019c56,46babcb4-112c-4d34-ae7e-2e8b76f21d96,65L,17558.273093,93395.61810039,396056.56679999,3.55868381,110233.064,400745.063,4.72,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,3.799504,"3,799504",21.298538,"21,298538",ProRail,Zuid,Z,Baan,Brabant,330,Breda,20,ASSET Rail,Zuid-West,122_65L_2.8,Links
2189,c72e658a-7490-48ca-a06a-4dbdfac25302,37718114-3b33-412c-bbb7-86bc221da2c3,ST_X935,46.354592,61424.598,439083.147,0,61467.824,439066.406,0,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.87469,"0,874690",0.843713,"0,843713",Derden - Overig - Locomotive Workshop Rotterdam B.V.,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_ST_X935_0.9,Links
2194,f0fd9fcb-99cc-4bde-bf90-a64db10b3de7,6a2f6686-24e3-465f-bd35-73ab7940f2fd,335R,272.154965,43911.819,373722.016,1.371,43914.91,373994.153,1.402,818,b,818,818_b,Terneuzen Dow Chemical,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,200.823431,"200,823431",201.09657,"201,096570",Strukton Rail Short Line,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,818_335R_200.8,Links
