FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.11,Arnhem Presikhaaf,1,Oost,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,495,495,62,1,Top10NL,5.9426159,51.9874619,,"POLYGON ((194151.72780000046 444486.6821999997, 194132.51309999824 444291.5918999985, 194075.6074000001 444103.9987999983, 193983.19739999995 443931.11199999973, 193858.83460000157 443779.5753999986, 193707.29809999838 443655.2126000002, 193534.4112999998 443562.80270000175, 193346.81819999963 443505.8968999982, 193151.72780000046 443486.6821999997, 192956.63749999925 443505.8968999982, 192769.04439999908 443562.80270000175, 192596.1576000005 443655.2126000002, 192444.62110000104 443779.5753999986, 192320.25820000097 443931.11199999973, 192227.8482999988 444103.9987999983, 192170.94260000065 444291.5918999985, 192151.72780000046 444486.6821999997, 192170.94260000065 444681.7725000009, 192227.8482999988 444869.36560000107, 192320.25820000097 445042.25239999965, 192444.62110000104 445193.7890000008, 192596.1576000005 445318.1517999992, 192769.04439999908 445410.56170000136, 192956.63749999925 445467.4675000012, 193151.72780000046 445486.6821999997, 193346.81819999963 445467.4675000012, 193534.4112999998 445410.56170000136, 193707.29809999838 445318.1517999992, 193858.83460000157 445193.7890000008, 193983.19739999995 445042.25239999965, 194075.6074000001 444869.36560000107, 194132.51309999824 444681.7725000009, 194151.72780000046 444486.6821999997))"
ov_knooppunt_buffer.12,Assen Noord Marsdijk,2,Noord,1,0,0,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,21,0,OpenStreetMap,6.5734302,53.0297517,,"POLYGON ((235079.94170000032 560969.7252000012, 235070.3343999982 560872.1799999997, 235041.88149999827 560778.3834000006, 234995.67650000006 560691.9400000013, 234933.495099999 560616.1717999987, 234857.72679999843 560553.9904000014, 234771.28339999914 560507.7853999995, 234677.48690000176 560479.3324999996, 234579.94170000032 560469.7252000012, 234482.39660000056 560479.3324999996, 234388.6000000015 560507.7853999995, 234302.15659999847 560553.9904000014, 234226.38830000162 560616.1717999987, 234164.20690000057 560691.9400000013, 234118.00200000033 560778.3834000006, 234089.5491000004 560872.1799999997, 234079.94170000032 560969.7252000012, 234089.5491000004 561067.2703000009, 234118.00200000033 561161.0669, 234164.20690000057 561247.5102999993, 234226.38830000162 561323.2785999998, 234302.15659999847 561385.4600000009, 234388.6000000015 561431.6649000011, 234482.39660000056 561460.117800001, 234579.94170000032 561469.7252000012, 234677.48690000176 561460.117800001, 234771.28339999914 561431.6649000011, 234857.72679999843 561385.4600000009, 234933.495099999 561323.2785999998, 234995.67650000006 561247.5102999993, 235041.88149999827 561161.0669, 235070.3343999982 561067.2703000009, 235079.94170000032 560969.7252000012))"
ov_knooppunt_buffer.13,Weert,1,Zuid,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,180,1080,490,429,154,0,2333,10034,15,1,Top10NL,5.70408783,51.24859584,,"POLYGON ((178625.04850000143 362187.7558999993, 178596.2263999991 361895.12040000036, 178510.86780000106 361613.7307000011, 178372.25290000066 361354.4004999995, 178185.70870000124 361127.0956999995, 177958.4039000012 360940.55139999837, 177699.0736999996 360801.93659999967, 177417.68400000036 360716.5778999999, 177125.04850000143 360687.7558999993, 176832.41299999878 360716.5778999999, 176551.02340000123 360801.93659999967, 176291.69319999963 360940.55139999837, 176064.38830000162 361127.0956999995, 175877.84409999847 361354.4004999995, 175739.2292000018 361613.7307000011, 175653.87060000002 361895.12040000036, 175625.04850000143 362187.7558999993, 175653.87060000002 362480.3913999982, 175739.2292000018 362761.7809999995, 175877.84409999847 363021.1112000011, 176064.38830000162 363248.41600000113, 176291.69319999963 363434.9602999985, 176551.02340000123 363573.5751999989, 176832.41299999878 363658.9338000007, 177125.04850000143 363687.7558999993, 177417.68400000036 363658.9338000007, 177699.0736999996 363573.5751999989, 177958.4039000012 363434.9602999985, 178185.70870000124 363248.41600000113, 178372.25290000066 363021.1112000011, 178510.86780000106 362761.7809999995, 178596.2263999991 362480.3913999982, 178625.04850000143 362187.7558999993))"
ov_knooppunt_buffer.14,Bad Nieuweschans,1,Noord,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,237,237,67,1,Top10NL,7.20052794,53.18476166,,"POLYGON ((277210.78709999844 579091.2096999995, 277191.57239999995 578896.1193999983, 277134.6667000018 578708.5262999982, 277042.25670000166 578535.6394999996, 276917.89389999956 578384.1030000001, 276766.3574000001 578259.7401, 276593.4706000015 578167.3302000016, 276405.87739999965 578110.4244999997, 276210.78709999844 578091.2096999995, 276015.69680000097 578110.4244999997, 275828.1037000008 578167.3302000016, 275655.2168999985 578259.7401, 275503.68030000106 578384.1030000001, 275379.31749999896 578535.6394999996, 275286.9076000005 578708.5262999982, 275230.00180000067 578896.1193999983, 275210.78709999844 579091.2096999995, 275230.00180000067 579286.3000999987, 275286.9076000005 579473.8931999989, 275379.31749999896 579646.7800000012, 275503.68030000106 579798.3165000007, 275655.2168999985 579922.679299999, 275828.1037000008 580015.0892999992, 276015.69680000097 580071.995000001, 276210.78709999844 580091.2096999995, 276405.87739999965 580071.995000001, 276593.4706000015 580015.0892999992, 276766.3574000001 579922.679299999, 276917.89389999956 579798.3165000007, 277042.25670000166 579646.7800000012, 277134.6667000018 579473.8931999989, 277191.57239999995 579286.3000999987, 277210.78709999844 579091.2096999995))"
ov_knooppunt_buffer.15,Barneveld-Noord-Voorthuizen,1,Oost,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,31,0,0,0,0,0,40,68,26,0,Handmatig Google,5.59809495,52.16167745,,"POLYGON ((170430.0588000007 463744.7710000016, 170410.84409999847 463549.6807000004, 170353.93829999864 463362.0876000002, 170261.52840000018 463189.2008000016, 170137.1656000018 463037.66420000046, 169985.62900000066 462913.30139999837, 169812.74219999835 462820.8914999999, 169625.14909999818 462763.9857000001, 169430.0588000007 462744.7710000016, 169234.9684999995 462763.9857000001, 169047.37539999932 462820.8914999999, 168874.48860000074 462913.30139999837, 168722.95199999958 463037.66420000046, 168598.5892000012 463189.2008000016, 168506.17929999903 463362.0876000002, 168449.2734999992 463549.6807000004, 168430.0588000007 463744.7710000016, 168449.2734999992 463939.86129999906, 168506.17929999903 464127.4545000009, 168598.5892000012 464300.3412999995, 168722.95199999958 464451.87779999897, 168874.48860000074 464576.24060000107, 169047.37539999932 464668.6506000012, 169234.9684999995 464725.55629999936, 169430.0588000007 464744.7710000016, 169625.14909999818 464725.55629999936, 169812.74219999835 464668.6506000012, 169985.62900000066 464576.24060000107, 170137.1656000018 464451.87779999897, 170261.52840000018 464300.3412999995, 170353.93829999864 464127.4545000009, 170410.84409999847 463939.86129999906, 170430.0588000007 463744.7710000016))"
ov_knooppunt_buffer.16,Barneveld Noord,1,Oost,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,40,44,27,0,Top10NL,5.5977655,52.16145372,,"POLYGON ((170407.58909999952 463719.8132000007, 170388.37440000102 463524.72289999947, 170331.4686000012 463337.1297999993, 170239.058699999 463164.2430000007, 170114.69590000063 463012.70639999956, 169963.15929999948 462888.3436000012, 169790.2725000009 462795.933699999, 169602.67940000072 462739.0278999992, 169407.58909999952 462719.8132000007, 169212.4987999983 462739.0278999992, 169024.90569999814 462795.933699999, 168852.01889999956 462888.3436000012, 168700.4822999984 463012.70639999956, 168576.11950000003 463164.2430000007, 168483.70960000157 463337.1297999993, 168426.80380000174 463524.72289999947, 168407.58909999952 463719.8132000007, 168426.80380000174 463914.90349999815, 168483.70960000157 464102.4965999983, 168576.11950000003 464275.38340000063, 168700.4822999984 464426.9200000018, 168852.01889999956 464551.28280000016, 169024.90569999814 464643.6926999986, 169212.4987999983 464700.59849999845, 169407.58909999952 464719.8132000007, 169602.67940000072 464700.59849999845, 169790.2725000009 464643.6926999986, 169963.15929999948 464551.28280000016, 170114.69590000063 464426.9200000018, 170239.058699999 464275.38340000063, 170331.4686000012 464102.4965999983, 170388.37440000102 463914.90349999815, 170407.58909999952 463719.8132000007))"
ov_knooppunt_buffer.17,Beek-Elsloo,1,Zuid,0,0,0,0,1,1,1,0,0,2,0,1,0,0,19,47,101,0,0,0,0,50,0,0,0,0,0,217,1141,53,1,Top10NL,5.78572648,50.94703533,,"POLYGON ((184008.04129999876 328667.5091000013, 183988.82660000026 328472.4188000001, 183931.92080000043 328284.8256999999, 183839.51089999825 328111.93890000135, 183715.14809999987 327960.4023000002, 183563.6116000004 327836.0395000018, 183390.72470000014 327743.62959999964, 183203.13159999996 327686.7237999998, 183008.04129999876 327667.5091000013, 182812.95100000128 327686.7237999998, 182625.3579000011 327743.62959999964, 182452.4710999988 327836.0395000018, 182300.93450000137 327960.4023000002, 182176.57169999927 328111.93890000135, 182084.16180000082 328284.8256999999, 182027.25600000098 328472.4188000001, 182008.04129999876 328667.5091000013, 182027.25600000098 328862.5993999988, 182084.16180000082 329050.19249999896, 182176.57169999927 329223.07930000126, 182300.93450000137 329374.6158999987, 182452.4710999988 329498.9787000008, 182625.3579000011 329591.38859999925, 182812.95100000128 329648.2943999991, 183008.04129999876 329667.5091000013, 183203.13159999996 329648.2943999991, 183390.72470000014 329591.38859999925, 183563.6116000004 329498.9787000008, 183715.14809999987 329374.6158999987, 183839.51089999825 329223.07930000126, 183931.92080000043 329050.19249999896, 183988.82660000026 328862.5993999988, 184008.04129999876 328667.5091000013))"
ov_knooppunt_buffer.18,Beesd,1,Oost,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,10,362,8,0,0,0,0,0,0,0,0,380,1904,45,1,Top10NL,5.19593793,51.89948258,,"POLYGON ((142836.0401000008 434569.7355000004, 142816.82539999858 434374.6451999992, 142759.91959999874 434187.05209999904, 142667.5097000003 434014.16530000046, 142543.1468999982 433862.628800001, 142391.61030000076 433738.26590000093, 142218.72349999845 433645.85599999875, 142031.13039999828 433588.9503000006, 141836.0401000008 433569.7355000004, 141640.9497999996 433588.9503000006, 141453.35669999942 433645.85599999875, 141280.46990000084 433738.26590000093, 141128.93329999968 433862.628800001, 141004.5705000013 434014.16530000046, 140912.16059999913 434187.05209999904, 140855.2547999993 434374.6451999992, 140836.0401000008 434569.7355000004, 140855.2547999993 434764.8258999996, 140912.16059999913 434952.41899999976, 141004.5705000013 435125.30579999834, 141128.93329999968 435276.84230000153, 141280.46990000084 435401.2052000016, 141453.35669999942 435493.61510000005, 141640.9497999996 435550.5207999982, 141836.0401000008 435569.7355000004, 142031.13039999828 435550.5207999982, 142218.72349999845 435493.61510000005, 142391.61030000076 435401.2052000016, 142543.1468999982 435276.84230000153, 142667.5097000003 435125.30579999834, 142759.91959999874 434952.41899999976, 142816.82539999858 434764.8258999996, 142836.0401000008 434569.7355000004))"
ov_knooppunt_buffer.19,Best A2,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,2,0,137,12,124,0,0,0,0,0,0,0,0,0,0,275,568,39,1,Handmatig Aanpassing Google,5.39435016,51.52118605,,"POLYGON ((155996.1629000008 392465.5865999982, 155986.55559999868 392368.04140000045, 155958.10269999877 392274.2448000014, 155911.89770000055 392187.80139999837, 155849.7162999995 392112.0331999995, 155773.94799999893 392049.85179999843, 155687.50459999964 392003.6468000002, 155593.70809999853 391975.1939000003, 155496.1629000008 391965.5865999982, 155398.61780000106 391975.1939000003, 155304.82119999826 392003.6468000002, 155218.37779999897 392049.85179999843, 155142.6094999984 392112.0331999995, 155080.42810000107 392187.80139999837, 155034.22320000082 392274.2448000014, 155005.7703000009 392368.04140000045, 154996.1629000008 392465.5865999982, 155005.7703000009 392563.13170000166, 155034.22320000082 392656.9283000007, 155080.42810000107 392743.3717, 155142.6094999984 392819.1398999989, 155218.37779999897 392881.32140000165, 155304.82119999826 392927.52629999816, 155398.61780000106 392955.9792000018, 155496.1629000008 392965.5865999982, 155593.70809999853 392955.9792000018, 155687.50459999964 392927.52629999816, 155773.94799999893 392881.32140000165, 155849.7162999995 392819.1398999989, 155911.89770000055 392743.3717, 155958.10269999877 392656.9283000007, 155986.55559999868 392563.13170000166, 155996.1629000008 392465.5865999982))"
ov_knooppunt_buffer.20,Blerick,1,Zuid,1,0,1,0,1,1,0,0,1,3,0,1,0,0,0,0,0,246,0,534,0,0,0,0,0,0,0,780,2833,38,1,Top10NL,6.15486876,51.37255233,,"POLYGON ((209452.8513999991 376211.2895999998, 209433.63659999892 376016.1992999986, 209376.73090000078 375828.6061999984, 209284.3209999986 375655.7193999998, 209159.95809999853 375504.18279999867, 209008.42159999907 375379.8200000003, 208835.5348000005 375287.41010000184, 208647.94170000032 375230.5042999983, 208452.8513999991 375211.2895999998, 208257.76099999994 375230.5042999983, 208070.16789999977 375287.41010000184, 207897.2811000012 375379.8200000003, 207745.74460000172 375504.18279999867, 207621.38170000166 375655.7193999998, 207528.97179999948 375828.6061999984, 207472.06610000134 376016.1992999986, 207452.8513999991 376211.2895999998, 207472.06610000134 376406.379900001, 207528.97179999948 376593.97300000116, 207621.38170000166 376766.85990000144, 207745.74460000172 376918.3964000009, 207897.2811000012 377042.7591999993, 208070.16789999977 377135.16910000145, 208257.76099999994 377192.0749000013, 208452.8513999991 377211.2895999998, 208647.94170000032 377192.0749000013, 208835.5348000005 377135.16910000145, 209008.42159999907 377042.7591999993, 209159.95809999853 376918.3964000009, 209284.3209999986 376766.85990000144, 209376.73090000078 376593.97300000116, 209433.63659999892 376406.379900001, 209452.8513999991 376211.2895999998))"
ov_knooppunt_buffer.21,Bodegraven,1,Zuidvleugel,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,28,112,20,0,Top10NL,4.74623425,52.08145525,,"POLYGON ((112063.76539999992 454992.1425999999, 112044.55070000142 454797.0522999987, 111987.64490000159 454609.45910000056, 111895.2349999994 454436.57229999825, 111770.87220000103 454285.0357999988, 111619.33559999987 454160.6730000004, 111446.4488000013 454068.26300000027, 111258.85570000112 454011.3572999984, 111063.76539999992 453992.1425999999, 110868.67509999871 454011.3572999984, 110681.08199999854 454068.26300000027, 110508.19519999996 454160.6730000004, 110356.6585999988 454285.0357999988, 110232.29580000043 454436.57229999825, 110139.88589999825 454609.45910000056, 110082.98009999841 454797.0522999987, 110063.76539999992 454992.1425999999, 110082.98009999841 455187.2329000011, 110139.88589999825 455374.8260000013, 110232.29580000043 455547.71279999986, 110356.6585999988 455699.249400001, 110508.19519999996 455823.6121999994, 110681.08199999854 455916.0221000016, 110868.67509999871 455972.9279000014, 111063.76539999992 455992.1425999999, 111258.85570000112 455972.9279000014, 111446.4488000013 455916.0221000016, 111619.33559999987 455823.6121999994, 111770.87220000103 455699.249400001, 111895.2349999994 455547.71279999986, 111987.64490000159 455374.8260000013, 112044.55070000142 455187.2329000011, 112063.76539999992 454992.1425999999))"
ov_knooppunt_buffer.22,Boven Hardinxveld,1,Zuidvleugel,0,0,0,0,0,1,0,0,0,2,0,1,0,457,912,1303,282,0,0,0,0,0,0,0,0,0,0,2954,22221,12,1,Top10NL,4.87763975,51.83227549,,"POLYGON ((120876.66919999942 427198.2686999999, 120857.45450000092 427003.1783999987, 120800.54879999906 426815.5852999985, 120708.13879999891 426642.69849999994, 120583.77600000054 426491.1618999988, 120432.23950000107 426366.7991000004, 120259.35269999877 426274.38919999823, 120071.75950000063 426217.4833999984, 119876.66919999942 426198.2686999999, 119681.57889999822 426217.4833999984, 119493.98580000177 426274.38919999823, 119321.09899999946 426366.7991000004, 119169.5623999983 426491.1618999988, 119045.19959999993 426642.69849999994, 118952.78970000148 426815.5852999985, 118895.88390000165 427003.1783999987, 118876.66919999942 427198.2686999999, 118895.88390000165 427393.3590000011, 118952.78970000148 427580.9521000013, 119045.19959999993 427753.83889999986, 119169.5623999983 427905.375500001, 119321.09899999946 428029.7382999994, 119493.98580000177 428122.14820000157, 119681.57889999822 428179.0540000014, 119876.66919999942 428198.2686999999, 120071.75950000063 428179.0540000014, 120259.35269999877 428122.14820000157, 120432.23950000107 428029.7382999994, 120583.77600000054 427905.375500001, 120708.13879999891 427753.83889999986, 120800.54879999906 427580.9521000013, 120857.45450000092 427393.3590000011, 120876.66919999942 427198.2686999999))"
ov_knooppunt_buffer.23,Breda oost,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,1440,2960,877,0,0,0,0,0,0,0,0,0,0,0,0,5278,21673,2,1,OpenStreetMap,4.74352959,51.4986079,,"POLYGON ((110804.67500000075 390150.9816999994, 110795.06760000065 390053.4365000017, 110766.6147999987 389959.6400000006, 110720.40980000049 389873.1966000013, 110658.22839999944 389797.4283000007, 110582.46009999886 389735.2468999997, 110496.01669999957 389689.04190000147, 110402.2201000005 389660.58900000155, 110304.67500000075 389650.9816999994, 110207.1297999993 389660.58900000155, 110113.3332999982 389689.04190000147, 110026.8898999989 389735.2468999997, 109951.12159999833 389797.4283000007, 109888.940200001 389873.1966000013, 109842.73519999906 389959.6400000006, 109814.28229999915 390053.4365000017, 109804.67500000075 390150.9816999994, 109814.28229999915 390248.5267999992, 109842.73519999906 390342.32339999825, 109888.940200001 390428.76680000126, 109951.12159999833 390504.53510000184, 110026.8898999989 390566.71649999917, 110113.3332999982 390612.9213999994, 110207.1297999993 390641.3742999993, 110304.67500000075 390650.9816999994, 110402.2201000005 390641.3742999993, 110496.01669999957 390612.9213999994, 110582.46009999886 390566.71649999917, 110658.22839999944 390504.53510000184, 110720.40980000049 390428.76680000126, 110766.6147999987 390342.32339999825, 110795.06760000065 390248.5267999992, 110804.67500000075 390150.9816999994))"
ov_knooppunt_buffer.24,Breda Prinsenbeek,1,Zuid,0,0,1,0,1,1,0,0,0,2,0,1,468,289,347,630,477,403,898,2324,0,898,0,0,0,0,0,6735,30809,6,1,Top10NL,4.72165489,51.60543611,,"POLYGON ((109894.31320000067 402049.129900001, 109875.09840000048 401854.0395999998, 109818.19269999862 401666.4464999996, 109725.78280000016 401493.55970000103, 109601.4199000001 401342.0230999999, 109449.88340000063 401217.6603000015, 109276.99659999833 401125.2503999993, 109089.40349999815 401068.3445999995, 108894.31320000067 401049.129900001, 108699.2228000015 401068.3445999995, 108511.62970000133 401125.2503999993, 108338.74289999902 401217.6603000015, 108187.20639999956 401342.0230999999, 108062.8434999995 401493.55970000103, 107970.43360000104 401666.4464999996, 107913.52789999917 401854.0395999998, 107894.31320000067 402049.129900001, 107913.52789999917 402244.22030000016, 107970.43360000104 402431.81340000033, 108062.8434999995 402604.7001999989, 108187.20639999956 402756.2366999984, 108338.74289999902 402880.5995000005, 108511.62970000133 402973.0095000006, 108699.2228000015 403029.91519999877, 108894.31320000067 403049.129900001, 109089.40349999815 403029.91519999877, 109276.99659999833 402973.0095000006, 109449.88340000063 402880.5995000005, 109601.4199000001 402756.2366999984, 109725.78280000016 402604.7001999989, 109818.19269999862 402431.81340000033, 109875.09840000048 402244.22030000016, 109894.31320000067 402049.129900001))"
ov_knooppunt_buffer.25,Breda west,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,0,0,5,397,274,0,0,0,0,0,0,0,0,0,0,676,1083,26,1,OpenStreetMap,4.7124559,51.5764547,,"POLYGON ((108727.20380000025 398830.8381999992, 108717.59640000015 398733.29300000146, 108689.1435999982 398639.49650000036, 108642.9386 398553.05310000107, 108580.75719999894 398477.2848000005, 108504.98889999837 398415.10339999944, 108418.54549999908 398368.8984000012, 108324.7490000017 398340.4455000013, 108227.20380000025 398330.8381999992, 108129.6585999988 398340.4455000013, 108035.86210000142 398368.8984000012, 107949.41869999841 398415.10339999944, 107873.65040000156 398477.2848000005, 107811.4690000005 398553.05310000107, 107765.26399999857 398639.49650000036, 107736.81120000035 398733.29300000146, 107727.20380000025 398830.8381999992, 107736.81120000035 398928.38329999894, 107765.26399999857 399022.17990000173, 107811.4690000005 399108.623300001, 107873.65040000156 399184.3916000016, 107949.41869999841 399246.5729999989, 108035.86210000142 399292.7778999992, 108129.6585999988 399321.2307999991, 108227.20380000025 399330.8381999992, 108324.7490000017 399321.2307999991, 108418.54549999908 399292.7778999992, 108504.98889999837 399246.5729999989, 108580.75719999894 399184.3916000016, 108642.9386 399108.623300001, 108689.1435999982 399022.17990000173, 108717.59640000015 398928.38329999894, 108727.20380000025 398830.8381999992))"
ov_knooppunt_buffer.26,Breskens,2,Zuid,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,31,31,20,0,OpenStreetMap,3.5551696,51.3957804,,"POLYGON ((28007.88500000164 380115.1908, 27998.27769999951 380017.6457000002, 27969.824799999595 379923.84910000116, 27923.619800001383 379837.40569999814, 27861.438400000334 379761.6374000013, 27785.670099999756 379699.45600000024, 27699.226700000465 379653.2511, 27605.430199999362 379624.7982000001, 27507.88500000164 379615.1908, 27410.33989999816 379624.7982000001, 27316.543299999088 379653.2511, 27230.099899999797 379699.45600000024, 27154.33159999922 379761.6374000013, 27092.15019999817 379837.40569999814, 27045.94519999996 379923.84910000116, 27017.492400001734 380017.6457000002, 27007.88500000164 380115.1908, 27017.492400001734 380212.73600000143, 27045.94519999996 380306.5324999988, 27092.15019999817 380392.9759000018, 27154.33159999922 380468.7441999987, 27230.099899999797 380530.9255999997, 27316.543299999088 380577.13060000166, 27410.33989999816 380605.5835000016, 27507.88500000164 380615.1908, 27605.430199999362 380605.5835000016, 27699.226700000465 380577.13060000166, 27785.670099999756 380530.9255999997, 27861.438400000334 380468.7441999987, 27923.619800001383 380392.9759000018, 27969.824799999595 380306.5324999988, 27998.27769999951 380212.73600000143, 28007.88500000164 380115.1908))"
ov_knooppunt_buffer.27,Breukelen,1,Midden,1,1,1,0,0,1,1,1,0,3,0,1,21,117,7,12,54,13,192,100,0,18,0,0,0,0,0,534,2876,36,1,Top10NL,4.99080426,52.1704738,,"POLYGON ((128882.12840000167 464776.47740000114, 128862.91360000148 464581.38709999993, 128806.00789999962 464393.79399999976, 128713.59800000116 464220.9072000012, 128589.2351000011 464069.3706, 128437.69860000163 463945.00780000165, 128264.81179999933 463852.59789999947, 128077.21869999915 463795.69209999964, 127882.12840000167 463776.47740000114, 127687.03799999878 463795.69209999964, 127499.4448999986 463852.59789999947, 127326.55810000002 463945.00780000165, 127175.02160000056 464069.3706, 127050.6587000005 464220.9072000012, 126958.24879999831 464393.79399999976, 126901.34310000017 464581.38709999993, 126882.12840000167 464776.47740000114, 126901.34310000017 464971.5676999986, 126958.24879999831 465159.1609000005, 127050.6587000005 465332.04769999906, 127175.02160000056 465483.5841999985, 127326.55810000002 465607.9470000006, 127499.4448999986 465700.3570000008, 127687.03799999878 465757.2626999989, 127882.12840000167 465776.47740000114, 128077.21869999915 465757.2626999989, 128264.81179999933 465700.3570000008, 128437.69860000163 465607.9470000006, 128589.2351000011 465483.5841999985, 128713.59800000116 465332.04769999906, 128806.00789999962 465159.1609000005, 128862.91360000148 464971.5676999986, 128882.12840000167 464776.47740000114))"
ov_knooppunt_buffer.28,Brouwhuis,1,Zuid,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,28,0,41,0,0,0,0,0,69,126,18,0,Handmatig Google,5.70200953,51.47048103,,"POLYGON ((177873.3601000011 386871.8332999982, 177854.14539999887 386676.7430000007, 177797.23970000073 386489.14979999885, 177704.82979999855 386316.26300000027, 177580.4668999985 386164.7265000008, 177428.93039999902 386040.3636999987, 177256.04360000044 385947.95369999856, 177068.45050000027 385891.0480000004, 176873.3601000011 385871.8332999982, 176678.2697999999 385891.0480000004, 176490.67669999972 385947.95369999856, 176317.78990000114 386040.3636999987, 176166.25340000167 386164.7265000008, 176041.8905000016 386316.26300000027, 175949.48059999943 386489.14979999885, 175892.5749000013 386676.7430000007, 175873.3601000011 386871.8332999982, 175892.5749000013 387066.9235999994, 175949.48059999943 387254.51669999957, 176041.8905000016 387427.40349999815, 176166.25340000167 387578.9400999993, 176317.78990000114 387703.3029000014, 176490.67669999972 387795.71279999986, 176678.2697999999 387852.6185999997, 176873.3601000011 387871.8332999982, 177068.45050000027 387852.6185999997, 177256.04360000044 387795.71279999986, 177428.93039999902 387703.3029000014, 177580.4668999985 387578.9400999993, 177704.82979999855 387427.40349999815, 177797.23970000073 387254.51669999957, 177854.14539999887 387066.9235999994, 177873.3601000011 386871.8332999982))"
ov_knooppunt_buffer.29,Bunde,1,Zuid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,136,0,0,0,0,0,178,263,6,0,Top10NL,5.73655599,50.89700926,,"POLYGON ((180579.00030000135 323084.4941000007, 180559.78559999913 322889.4037999995, 180502.8797999993 322701.81069999933, 180410.46990000084 322528.92390000075, 180286.10709999874 322377.3874000013, 180134.5705000013 322253.0245000012, 179961.683699999 322160.61459999904, 179774.09059999883 322103.7089000009, 179579.00030000135 322084.4941000007, 179383.91000000015 322103.7089000009, 179196.31689999998 322160.61459999904, 179023.4301000014 322253.0245000012, 178871.89350000024 322377.3874000013, 178747.53069999814 322528.92390000075, 178655.12079999968 322701.81069999933, 178598.21499999985 322889.4037999995, 178579.00030000135 323084.4941000007, 178598.21499999985 323279.5844999999, 178655.12079999968 323467.17760000005, 178747.53069999814 323640.06439999864, 178871.89350000024 323791.6009000018, 179023.4301000014 323915.96379999816, 179196.31689999998 324008.37370000035, 179383.91000000015 324065.2793999985, 179579.00030000135 324084.4941000007, 179774.09059999883 324065.2793999985, 179961.683699999 324008.37370000035, 180134.5705000013 323915.96379999816, 180286.10709999874 323791.6009000018, 180410.46990000084 323640.06439999864, 180502.8797999993 323467.17760000005, 180559.78559999913 323279.5844999999, 180579.00030000135 323084.4941000007))"
ov_knooppunt_buffer.30,Bunnik,1,Midden,0,1,1,1,0,1,0,1,0,3,0,1,0,502,274,0,0,0,0,0,0,0,0,0,0,0,0,776,6711,24,1,Top10NL,5.19595503,52.06320921,,"POLYGON ((142885.13419999927 452785.4763999991, 142865.91950000077 452590.38610000163, 142809.01370000094 452402.79300000146, 142716.60379999876 452229.90619999915, 142592.2410000004 452078.3696000017, 142440.70439999923 451954.0067999996, 142267.81760000065 451861.59690000117, 142080.22450000048 451804.69110000134, 141885.13419999927 451785.4763999991, 141690.0439000018 451804.69110000134, 141502.45080000162 451861.59690000117, 141329.5639999993 451954.0067999996, 141178.02739999816 452078.3696000017, 141053.66459999979 452229.90619999915, 140961.25470000133 452402.79300000146, 140904.3489000015 452590.38610000163, 140885.13419999927 452785.4763999991, 140904.3489000015 452980.5667000003, 140961.25470000133 453168.15989999846, 141053.66459999979 453341.04670000076, 141178.02739999816 453492.5832000002, 141329.5639999993 453616.9459999986, 141502.45080000162 453709.35599999875, 141690.0439000018 453766.2617000006, 141885.13419999927 453785.4763999991, 142080.22450000048 453766.2617000006, 142267.81760000065 453709.35599999875, 142440.70439999923 453616.9459999986, 142592.2410000004 453492.5832000002, 142716.60379999876 453341.04670000076, 142809.01370000094 453168.15989999846, 142865.91950000077 452980.5667000003, 142885.13419999927 452785.4763999991))"
